context_id	source_recipe	incoming_action	incoming_argument	scope_incoming_action	next_recipe	occurrence_count	event_ids	statement_ids	physical_pages	owners_de	actual_source_factor_gate_statuses	recomputed_source_factor_gate_status	source_context_gate_matches_actual
G448-C1351	K+AL	K	Y	NONE	SH+E+DY	1	G407-E2142	P1009-S247	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1352	K+AL	OK	Y	NONE	CHD+Y	1	G407-E1960	P1009-S209	f76r	unbebilderter Textabschnitt A3	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1353	K+AL	SH	Y	SH	Y	1	G407-E1453	P1009-S075	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1354	K+AL	T	Y	T	Y+K+AR	1	G407-E0775	P1009-S026	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1355	K+AL+OL	CHD	Y	CHD	SH+E+DY	1	G407-E1698	P1009-S120	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1356	K+AM_ADDR	CHD	Y	CHD	OT+E+DY	1	G407-E3256	P1009-S451	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1357	K+AR	OK	Y	OK	AIIN	1	G407-E2972	P1009-S390	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1358	K+AR	OK	Y	OK	CHD+Y	1	G407-E2322	P1009-S280	f76r	unbebilderter Textabschnitt C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1359	K+AR	S	AIIN	S	AM_ADDR	1	G407-E0711	P1009-S024	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1360	K+AR	S	Y	S	SH+E+DY	1	G407-E3767	P1009-S585	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1361	K+AR	SH	Y	SH	CHD+Y	1	G407-E1621	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1362	K+AR	SH	Y	SH	Y	1	G407-E1460	P1009-S076	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1363	K+A_ADDR+LOCAL_CHAR_I+IIN	CH	Y	CH	Y	1	G407-E0289	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1364	K+A_ADDR+LOCAL_CHAR_I+P+Y	CH	Y	CH	AR+CH+Y+T+AIIN	1	G407-E4418	G404-S063	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1365	K+CH+AIIN	K	Y	K	NONE	1	G407-E0604	P1009-S022	f18r	große abgebildete Blütenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1366	K+CH+AIIN	OK	Y	OK	Y+T+Y	1	G407-E0270	P1009-S002	f10r	zweiknolliges blauköpfiges Heilkraut	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1367	K+CH+AL	CH	Y	CH	S	1	G407-E0874	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1368	K+CH+AR+LOCAL_CHAR_G	OK	Y	OK	CH+OR	1	G407-E0545	P1009-S019	f18r	große abgebildete Blütenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1369	K+CH+AR+LOCAL_CHAR_G	R	Y	R	OK+EE+Y	1	G407-E0888	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1370	K+CH+E+Y	SH	OR	SH	OK+OK+CH+Y	1	G407-E0870	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1371	K+CH+EE+D_ADDR+CHD+Y	NONE	NONE	NONE	O+E+D_ADDR+AIN	1	G407-E0691	P1009-S023	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1372	K+CH+EE+Y	OK	Y	OK	AIIN	1	G407-E0863	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1373	K+CH+O+AR	CH	Y	CH	S+OT+O+D_ADDR+AN	1	G407-E0897	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1374	K+CH+O+D_ADDR	CH	Y	CH	D_ADDR+CH+AL	1	G407-E0686	G404-S010	f24v	F24V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1375	K+CH+OR	OK	Y	OK	OL	1	G407-E3914	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1376	K+CH+OR	T	Y	T	D_ADDR+AIR	1	G407-E0558	P1009-S020	f18r	große abgebildete Blütenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1377	K+CHD+Y	CH	AIN	CH	P+CH+AL	1	G407-E0740	P1009-S026	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1378	K+CHD+Y	CHD	Y	CHD	D_ADDR+OL+K+AIN	1	G407-E4522	G404-S078	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1379	K+CHD+Y+K+AR+Y	NONE	NONE	NONE	OK+EE+Y	1	G407-E1425	P1009-S072	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1380	K+D_ADDR+Y	OK	AIIN	OK	AL	1	G407-E0197	G404-S006	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1381	K+E+DY	CHD	AIIN	NONE	NONE	1	G407-E3282	P1009-S456	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1382	K+E+O+AL	CH	Y	CH	OL	1	G407-E1225	P1009-S057	f72r	Tierkreis-Ringgruppe D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1383	K+E+OL	K	AIIN	K	AIIN	1	G407-E4309	P1009-S626	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1384	K+E+OL	S	Y	S	AIIN	1	G407-E0900	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1385	K+E+OL	SH	OR	SH	CH+E+AR	1	G407-E3806	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1386	K+E+OL	T	Y	T	Y+D_ADDR+AIIN	1	G407-E0661	G404-S010	f24v	F24V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1387	K+E+OR	T	Y	T	OR	1	G407-E1091	P1009-S046	f71v	erste lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1388	K+E+SH+Y	S	AIN	S	OK+AIN	1	G407-E1544	P1009-S099	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1389	K+E+S_ADDR+D_ADDR	SH	Y	NONE	OL+DY	1	G407-E3700	P1009-S570	f83r	Variantenatlas lokaler Becken und Anwendungen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1390	K+E+Y	K	Y	K	CH+E+O+K+AM_ADDR	1	G407-E3954	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1391	K+EE+DY	CHD	Y	CHD	NONE	1	G407-E2590	P1009-S360	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1392	K+EE+DY	CHD	Y	NONE	NONE	1	G407-E1535	P1009-S093	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1393	K+EE+DY	OK	AIN	NONE	NONE	1	G407-E1750	P1009-S137	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1394	K+EE+DY	OK	Y	OK	NONE	1	G407-E1787	P1009-S162	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1395	K+EE+DY	SH	AIN	NONE	NONE	1	G407-E1780	P1009-S157	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1396	K+EE+DY	SH	Y	SH	NONE	2	G407-E2338|G407-E2926	P1009-S284|P1009-S383	f76r|f81v	gemeinsames zweireihiges Badfeld|unbebilderter Textabschnitt D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1397	K+EE+O	CH	Y	CH	CH+K+O	1	G407-E4283	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1398	K+EE+O+D_ADDR	K	Y	K	Y	1	G407-E3957	P1009-S596	f88v	erste Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1399	K+EE+O+D_ADDR+AIIN	T	AIN	T	OK+Y	1	G407-E4033	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1400	K+EE+O+K+E+CH+Y	OK	Y	OK	CH+T+E+Y	1	G407-E4365	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1401	K+EE+Y	CH	Y	CH	AIIN	2	G407-E0836|G407-E1236	P1009-S029|P1009-S057	f56r|f72r	Tierkreis-Ringgruppe D|stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1402	K+EE+Y	CH	Y	CH	SH+EE+O	1	G407-E1072	P1009-S045	f71v	erste lokale Figuren-/Sternringgruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1403	K+EE+Y	K	Y	K	AL	1	G407-E0206	G404-S007	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1404	K+EE+Y	OK	Y	OK	E+K+Y	1	G407-E4275	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1405	K+EE+Y	OK	Y	OK	K+EE+Y	1	G407-E0205	G404-S007	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1406	K+EE+Y	OK	Y	OK	OK+EE+Y	1	G407-E0817	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1407	K+EE+Y	SH	Y	SH	AIN	1	G407-E1942	P1009-S205	f76r	unbebilderter Textabschnitt A3	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1408	K+EE+Y	SH	Y	SH	OK+EE+Y	1	G407-E4360	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1409	K+EE+Y+LOCAL_CHAR_F+AR	CH	Y	CH	AL	1	G407-E0716	P1009-S024	f55v	große aromatische Doldenpflanze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1410	K+EEE+D_ADDR+Y	K	Y	K	OK+EEE+Y	1	G407-E3354	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1411	K+EEE+D_ADDR+Y	SH	Y	SH	L+K+AIIN	1	G407-E3334	P1009-S471	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1412	K+O+A_ADDR+Y	S	Y	NONE	CH+P+OL	1	G407-E3843	P1009-S591	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1413	K+O+CH+K+Y	CH	AIN	CH	CH+CH+T+Y	1	G407-E0649	G404-S010	f24v	F24V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1414	K+O+D_ADDR	T	Y	T	AIIN	1	G407-E0106	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1415	K+O+D_ADDR+AIIN	K	Y	K	CH+P+Y	1	G407-E0090	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1416	K+O+D_ADDR+SH+E+Y	SH	Y	SH	CH+P+E+AL+Y	1	G407-E0139	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1417	K+O+E+AM_ADDR	SH	AIIN	SH	Y+CH+O	1	G407-E0127	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1418	K+O+E+Y	CHD	Y	NONE	SH+EE+DY	1	G407-E1351	P1009-S066	f72r	Tierkreis-Ringgruppe H	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1419	K+O+M_LOCAL	CH	Y	CH	CH+E+Y	1	G407-E0222	P1009-S001	f10r	zweiknolliges blauköpfiges Heilkraut	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1420	K+O+S	CH	OR	CH	AIIN	1	G407-E0064	G404-S003	f1r	F1R_TEXT_BLOCK_B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1421	K+O+SH+E+Y	SH	Y	NONE	CH+T+Y	1	G407-E0201	G404-S007	f1r	F1R_TEXT_BLOCK_D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1422	K+O+SH+OL+DY	NONE	NONE	NONE	NONE	1	G407-E3969	P1009-S597	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1423	K+OK+AIIN	OK	Y	OK	O+OL	1	G407-E0195	G404-S006	f1r	F1R_TEXT_BLOCK_D	FACTOR_AMBER_LOCAL_APPENDIX	FACTOR_AMBER_LOCAL_APPENDIX	YES
G448-C1424	K+OL	K	AIIN	K	OT+O+S	1	G407-E1162	P1009-S053	f72r	Tierkreis-Ringgruppe A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1425	K+OL	OK	Y	OK	AIIN	1	G407-E0322	P1009-S004	f11r	blühender dreikroniger Sodenstock	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1426	K+OL	OK	Y	OK	SH+OL	1	G407-E0849	P1009-S030	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1427	K+OL	SH	Y	SH	OL	1	G407-E0113	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1428	K+OL	SH	Y	SH	OT+CH+OR	1	G407-E0840	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1429	K+OL	SH	Y	SH	SH+E+DY	1	G407-E1578	P1009-S105	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1430	K+OL	T	Y	T	D_ADDR+P+Y	1	G407-E0403	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1431	K+OL+CHD+Y	OK	AIIN	NONE	OK+E+DY	1	G407-E3249	P1009-S450	f82r	mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1432	K+OL+DY	CH	AIIN	CH	NONE	1	G407-E4260	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1433	K+OL+DY	K	Y	NONE	NONE	1	G407-E1774	P1009-S154	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1434	K+OL+P+Y	P	AIN	P	NONE	1	G407-E2270	P1009-S270	f76r	unbebilderter Textabschnitt C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1435	K+OL+Y	OK	AIIN	OK	NONE	1	G407-E1424	P1009-S071	f72r	Tierkreis-Ringgruppe J	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1436	K+OR	K	Y	K	CH+AL	1	G407-E0116	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1437	K+OR	NONE	NONE	NONE	SH+E+DY	1	G407-E2335	P1009-S283	f76r	unbebilderter Textabschnitt D	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1438	K+OR	S	Y	S	SH+OL+D_ADDR+Y	1	G407-E0009	G404-S001	f1r	F1R_TEXT_BLOCK_A	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1439	K+OR	S	Y	S	Y	1	G407-E3908	P1009-S594	f88r	sechzehn Drogenposten und drei Gefäßansätze	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1440	K+OR+AIN	CH	Y	CH	D_ADDR+AIR+O+D_ADDR+AIN	1	G407-E4022	P1009-S604	f88v	zweite Gefaess-/Zutatengruppe	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1441	K+OR+CH+Y	CH	Y	CH	CH+Y+K+E+Y	1	G407-E0810	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1442	K+SH+E+DY	SH	AIIN	NONE	NONE	1	G407-E4554	G404-S085	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1443	K+SH+E+D_ADDR	SH	AIIN	SH	OK+EE+O+D_ADDR	1	G407-E4538	G404-S082	f95v	F95V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1444	K+SH+E+O	T	Y	T	OK+Y	1	G407-E0492	P1009-S016	f17r	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1445	K+SH+E+Y	P	Y	P	OK+EE+Y	1	G407-E1625	P1009-S109	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1446	K+SH+O	OK	AIIN	OK	LOCAL_CHAR_F+O+AR	1	G407-E0666	G404-S010	f24v	F24V_WHOLE_PLANT	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1447	K+SH+O+Y	SH	Y	SH	OT+AIR+IIN	1	G407-E0081	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1448	K+SH+Y	SH	OR	SH	K+Y	1	G407-E0121	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1449	K+SH+Y	T	Y	T	AIIN	1	G407-E0318	P1009-S004	f11r	blühender dreikroniger Sodenstock	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1450	K+Y	CH	Y	CH	D_ADDR+SH+OL+Y+D_ADDR	1	G407-E3029	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1451	K+Y	CH	Y	CH	Y	1	G407-E0336	P1009-S004	f11r	blühender dreikroniger Sodenstock	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1452	K+Y	K	Y	K	D_ADDR+AR	1	G407-E0395	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1453	K+Y	K	Y	K	Y	1	G407-E2065	P1009-S237	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1454	K+Y	OK	Y	OK	AIIN	1	G407-E4330	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1455	K+Y	S	Y	S	OK+OR+OR+Y	1	G407-E0441	P1009-S009	f13r	große Wurzelkrone mit Blatt und Blütenstand	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1456	K+Y	SH	Y	SH	D_ADDR	1	G407-E0122	G404-S005	f1r	F1R_TEXT_BLOCK_C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1457	L	CH	Y	CH	AIIN	1	G407-E1359	P1009-S067	f72r	Tierkreis-Ringgruppe H	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1458	L	CH	Y	CH	AIN	1	G407-E2041	P1009-S233	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1459	L	CH	Y	CH	OL+Y	1	G407-E2084	P1009-S239	f76r	unbebilderter Textabschnitt A6	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1460	L	K	AIIN	K	SH+E+DY	1	G407-E2905	G404-S052	f81r	F81R_LOWER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1461	L	K	Y	K	R+AL	1	G407-E3083	P1009-S415	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1462	L	K	Y	K	S	2	G407-E2981|G407-E3320	P1009-S390|P1009-S468	f81v|f82r	gemeinsames zweireihiges Badfeld|mehrere getrennte Bad- und Leitungsstationen	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1463	L	OK	Y	OK	AIIN	1	G407-E4119	P1009-S611	f89r	Gefäß-/Pflanzenteilgruppe B	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1464	L	OK	Y	OK	K+AR	1	G407-E2321	P1009-S280	f76r	unbebilderter Textabschnitt C	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1465	L	OK	Y	OK	SH+E+DY	1	G407-E1722	P1009-S130	f75r	großes Bad-/Stationsblatt mit dreieckiger Insel	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1466	L	OK	Y	OK	SH+EE+S_ADDR	1	G407-E2730	G404-S014	f81r	F81R_UPPER_POOL	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1467	L	P	Y	P	P+CHD+DY	1	G407-E2146	P1009-S248	f76r	unbebilderter Textabschnitt A8	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
G448-C1468	L	R	AIN	K	S+AIIN	1	G407-E2946	P1009-S386	f81v	gemeinsames zweireihiges Badfeld	FACTOR_GREEN_CROSS_PAGE	FACTOR_GREEN_CROSS_PAGE	YES
