edition	model	attachment	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	phase	rule	debts	row_status
ZL3b	CT	L	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	L	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	CT	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:1	qotol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.5:1	qotol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f45v|f45v.5-f45v.11	f45v.5	f45v.5:5	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f45v.5:1	qotol	1	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	recorded
ZL3b	CT	R	f45v|f45v.5-f45v.11	f45v.6	f45v.6:5	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.6:5	tod	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f45v|f45v.5-f45v.11	f45v.7	f45v.7:2	kchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f45v.7:2	kchol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f45v|f45v.5-f45v.11	f45v.8	f45v.8:6	otor	BARE_NOMINAL	thermal	cold	CONSTITUTION	f45v.8:6	otor	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f45v|f45v.5-f45v.11	f45v.9	f45v.9:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f45v.9:2	cthy	1	REGISTERED_ACTION_RESULT		recorded
ZL3b	CT	R	f45v|f45v.5-f45v.11	f45v.10	f45v.10:3	oky	STANDALONE	thermal	warm	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	1	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	1	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	STANDALONE	thermal	cold	PHYSICAL			0	MISSING	MISSING_MATERIAL_BINDING	recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	1	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	STANDALONE	thermal	cold	PHYSICAL	f86v5.18:8	ody	1	ACTION_RESULT_REFERENCE	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	C	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	3	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	3	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	T	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	3	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	L	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:6	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	2	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.19	f86v5.19:7	oty	ACTION_EFFECT	thermal	cold	PHYSICAL	f86v5.18:8	ody	3	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:5	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:5	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:6	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.20:6	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.20	f86v5.20:7	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.20:7	otal	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.21	f86v5.21:6	ytaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.21:6	ytaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.22	f86v5.22:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.22:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:1	ykaiin	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:1	ykaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:6	sheol	BARE_NOMINAL	moisture	wet	CONSTITUTION	f86v5.23:6	sheol	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.23	f86v5.23:7	qokar	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f86v5.23:7	qokar	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:7	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:7	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	CT	R	f86v5|f86v5.18-f86v5.25	f86v5.24	f86v5.24:9	otaiin	BARE_NOMINAL	thermal	cold	CONSTITUTION	f86v5.24:9	otaiin	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.2	f93r.2:3	chol	STANDALONE	moisture	dry	PHYSICAL	f93r.2:6	sheo	0	LOCAL_RIGHT	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.2	f93r.2:6	sheo	BARE_NOMINAL	moisture	wet	CONSTITUTION	f93r.2:6	sheo	0	NOMINAL_INPUT		recorded
ZL3b	N	L	f93r|f93r.1-f93r.32	f93r.3	f93r.3:6	chody	PROCESSED_NOMINAL	moisture	dry	PHYSICAL	f93r.3:6	chody	0	NOMINAL_INPUT		recorded
