component_recipe	portable_core_reading_de	portability_tier	global_running_event_id	global_statement_id	physical_page	register	owner_de	surface	imperative_clause_de
CH+AL+Y	NEHMEN · ZIELORT · POSTEN	TWO_REGISTERS	G407-E4021	G407-S662	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	chaly	Nimm den Drogenposten; zum Zielgefäß.
CH+AL+Y	NEHMEN · ZIELORT · POSTEN	TWO_REGISTERS	G407-E4200	G407-S675	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe D	chaldy	Nimm den Drogenposten; zum Zielgefäß.
CH+AM_ADDR	NEHMEN · HIER	TWO_REGISTERS	G407-E2420	G407-S318	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cham	Entnimm den Stationsposten [wie zuvor]; an der bezeichneten Stelle.
CH+AM_ADDR	NEHMEN · HIER	TWO_REGISTERS	G407-E4097	G407-S668	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	cheamy	Nimm den Drogenanteil [wie zuvor]; an der bezeichneten Stelle.
CH+CH+K+D_ADDR+Y	NEHMEN · NEHMEN · GEBEN · HIER · POSTEN	TWO_REGISTERS	G407-E0714	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	chckhdy	Nimm den Pflanzenposten, nimm den Pflanzenposten und gib den Pflanzenposten zu; an der bezeichneten Stelle.
CH+CH+K+D_ADDR+Y	NEHMEN · NEHMEN · GEBEN · HIER · POSTEN	TWO_REGISTERS	G407-E3648	G407-S609	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	chckhdy	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; an der bezeichneten Stelle.
CH+CH+P+E+Y	NEHMEN · NEHMEN · EINSETZEN · GRAD I · POSTEN	TWO_REGISTERS	G407-E2631	G407-S381	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chcphey	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein; auf Grad I.
CH+CH+P+E+Y	NEHMEN · NEHMEN · EINSETZEN · GRAD I · POSTEN	TWO_REGISTERS	G407-E2774	G407-S400	f81r	BIOLOGICAL	F81R_UPPER_POOL	chcphey	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein; auf Grad I.
CH+CH+P+E+Y	NEHMEN · NEHMEN · EINSETZEN · GRAD I · POSTEN	TWO_REGISTERS	G407-E4113	G407-S669	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe B	cheocphey	Nimm den Drogenposten, nimm den Drogenposten und setze den Drogenposten ein; auf Grad I.
CH+CH+P+Y	NEHMEN · NEHMEN · EINSETZEN · POSTEN	TWO_REGISTERS	G407-E0609	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	chcphy	Nimm den Pflanzenposten, nimm den Pflanzenposten und setze den Pflanzenposten ein.
CH+CH+P+Y	NEHMEN · NEHMEN · EINSETZEN · POSTEN	TWO_REGISTERS	G407-E1837	G407-S193	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	chcphy	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein.
CH+CH+P+Y	NEHMEN · NEHMEN · EINSETZEN · POSTEN	TWO_REGISTERS	G407-E1838	G407-S193	f76r	BIOLOGICAL	unbebilderter Textabschnitt A0	chcphdy	Entnimm den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein.
CH+CH+S	NEHMEN · NEHMEN · WÄHLEN	TWO_REGISTERS	G407-E0799	G407-S038	f56r	HERBAL	stachelköpfiges Kraut in mehreren Reifestufen	chchs	Nimm, nimm und wähle.
CH+CH+S	NEHMEN · NEHMEN · WÄHLEN	TWO_REGISTERS	G407-E1292	G407-S071	f72r	CELESTIAL	Tierkreis-Ringgruppe F	chchs	Nimm den Positionswert [wie zuvor] auf, nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E0246	G407-S008	f10r	HERBAL	zweiknolliges blauköpfiges Heilkraut	chcthy	Nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E0561	G407-S027	f18r	HERBAL	große abgebildete Blütenpflanze	chcthy	Nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E0650	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chcthy	Nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E1474	G407-S087	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E1495	G407-S094	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E2172	G407-S263	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E2178	G407-S263	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E2546	G407-S361	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E2741	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E2762	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E2901	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E2965	G407-S447	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	chcthy	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
CH+CH+T+Y	NEHMEN · NEHMEN · EINSTELLEN · POSTEN	TWO_REGISTERS	G407-E4576	G407-S715	f95v	HERBAL	F95V_WHOLE_PLANT	chcthy	Nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein.
CH+E+AR	NEHMEN · GRAD I · AUSGANG	FOUR_REGISTERS	G407-E0042	G407-S001	f1r	SOURCE_SECTION_T	F1R_TEXT_BLOCK_A	chear	Entnimm den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; auf Grad I.
CH+E+AR	NEHMEN · GRAD I · AUSGANG	FOUR_REGISTERS	G407-E0508	G407-S024	f17r	HERBAL	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	chear	Nimm den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial; auf Grad I.
CH+E+AR	NEHMEN · GRAD I · AUSGANG	FOUR_REGISTERS	G407-E0663	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chear	Nimm den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; auf Grad I.
CH+E+AR	NEHMEN · GRAD I · AUSGANG	FOUR_REGISTERS	G407-E2089	G407-S250	f76r	BIOLOGICAL	unbebilderter Textabschnitt A7	chear	Entnimm den Stationsposten [wie zuvor]; von der Ausgangsstation; auf Grad I.
CH+E+AR	NEHMEN · GRAD I · AUSGANG	FOUR_REGISTERS	G407-E3807	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chear	Nimm die Ansatzeinheit [wie zuvor]; vom Ausgangsgefäß; auf Grad I.
CH+E+AR	NEHMEN · GRAD I · AUSGANG	FOUR_REGISTERS	G407-E3925	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	chear	Nimm den Drogenposten [wie zuvor]; vom Ausgangsgefäß; auf Grad I.
CH+E+AR	NEHMEN · GRAD I · AUSGANG	FOUR_REGISTERS	G407-E4363	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	ycheary	Nimm den Mengenwert [wie zuvor]; vom Ausgangsgefäß; auf Grad I.
CH+E+CH+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	THREE_REGISTERS	G407-E1328	G407-S073	f72r	CELESTIAL	Tierkreis-Ringgruppe G	chekackhy	Nimm den Positionsposten auf, nimm den Positionsposten auf und ordne den Positionsposten zu; auf Grad I.
CH+E+CH+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	THREE_REGISTERS	G407-E1499	G407-S095	f75r	BIOLOGICAL	großes Bad-/Stationsblatt mit dreieckiger Insel	checkhy	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
CH+E+CH+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	THREE_REGISTERS	G407-E1982	G407-S223	f76r	BIOLOGICAL	unbebilderter Textabschnitt A4	checkhy	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
CH+E+CH+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	THREE_REGISTERS	G407-E2602	G407-S374	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	checkhy	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
CH+E+CH+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	THREE_REGISTERS	G407-E3010	G407-S454	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	checkhy	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
CH+E+CH+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	THREE_REGISTERS	G407-E3494	G407-S566	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	checkhy	Entnimm den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
CH+E+CH+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	THREE_REGISTERS	G407-E4052	G407-S664	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	checkhy	Nimm den Drogenposten, nimm den Drogenposten und gib den Drogenposten zu; auf Grad I.
CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	THREE_REGISTERS	G407-E1224	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	cheo	Nimm den Positionsposten [wie zuvor] auf; auf Grad I und als Ausführung.
CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	THREE_REGISTERS	G407-E1358	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	cheo	Nimm den Positionsposten [wie zuvor] auf; auf Grad I und als Ausführung.
CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	THREE_REGISTERS	G407-E2126	G407-S254	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheo	Entnimm; auf Grad I und als Ausführung.
CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	THREE_REGISTERS	G407-E4193	G407-S675	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe D	cheo	Nimm; auf Grad I und als Ausführung.
CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	THREE_REGISTERS	G407-E4321	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	cheo	Nimm den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG	THREE_REGISTERS	G407-E4351	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	cheo	Nimm den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+K+Y	NEHMEN · GRAD I · AUSFÜHRUNG · GEBEN · POSTEN	THREE_REGISTERS	G407-E1149	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheoky	Nimm den Positionsposten auf und ordne den Positionsposten zu; auf Grad I und als Ausführung.
CH+E+O+K+Y	NEHMEN · GRAD I · AUSFÜHRUNG · GEBEN · POSTEN	THREE_REGISTERS	G407-E3339	G407-S530	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	cheoky	Entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I und als Ausführung.
CH+E+O+K+Y	NEHMEN · GRAD I · AUSFÜHRUNG · GEBEN · POSTEN	THREE_REGISTERS	G407-E4101	G407-S668	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe A	cheoky	Nimm den Drogenposten und gib den Drogenposten zu; auf Grad I und als Ausführung.
CH+E+O+K+Y	NEHMEN · GRAD I · AUSFÜHRUNG · GEBEN · POSTEN	THREE_REGISTERS	G407-E4230	G407-S676	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe D	cheoky	Nimm den Drogenposten und gib den Drogenposten zu; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E0674	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	cheol	Nimm den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E1078	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	cheol	Nimm den Positionsposten [wie zuvor] auf; über die Ringverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E1140	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheol	Nimm den Positionsposten [wie zuvor] auf; über die Ringverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E1265	G407-S068	f72r	CELESTIAL	Tierkreis-Ringgruppe E	cheol	Nimm den Positionsposten [wie zuvor] auf; über die Ringverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2134	G407-S255	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheol	Entnimm den Stationswert [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2174	G407-S263	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2183	G407-S264	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2581	G407-S370	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheol	Entnimm den Stationsanteil [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2699	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2745	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2864	G407-S426	f81r	BIOLOGICAL	F81R_LOWER_POOL	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E2979	G407-S448	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3424	G407-S552	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	cheol	Entnimm den Stationswert [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3431	G407-S555	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3451	G407-S556	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	cheol	Entnimm den Stationsanteil [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3711	G407-S634	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3773	G407-S646	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3785	G407-S647	f83r	BIOLOGICAL	Variantenatlas lokaler Becken und Anwendungen	cheol	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3828	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheol	Nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3831	G407-S648	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheol	Nimm den Mengenwert [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3857	G407-S650	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheol	Nimm den Mengenwert [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3899	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheol	Nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3911	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheol	Nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E3920	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheol	Nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E4240	G407-S678	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	cheol	Nimm den Mengenwert [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E4259	G407-S678	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	cheol	Nimm den Mengenwert [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E4263	G407-S680	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe E	cheol	Nimm den Mengenwert [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E4324	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	cheol	Nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	FOUR_REGISTERS	G407-E4347	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	cheol	Nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E1032	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	cheor	Nimm den Positionsposten [wie zuvor] auf und markiere den Positionsposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E1111	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	cheor	Nimm den Positionsposten [wie zuvor] auf und markiere den Positionsposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E1153	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheor	Nimm den Positionsposten [wie zuvor] auf und markiere den Positionsposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E1383	G407-S077	f72r	CELESTIAL	Tierkreis-Ringgruppe H	cheor	Nimm den Positionsposten [wie zuvor] auf und markiere den Positionsposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E2156	G407-S259	f76r	BIOLOGICAL	unbebilderter Textabschnitt A8	cheor	Entnimm den Stationsposten [wie zuvor] und markiere den Stationsposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E3349	G407-S531	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	cheor	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E3453	G407-S556	f82r	BIOLOGICAL	mehrere getrennte Bad- und Leitungsstationen	cheor	Entnimm den Stationsposten [wie zuvor] und markiere den Stationsposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E3879	G407-S650	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheor	Nimm den Mengenwert [wie zuvor] und markiere den Mengenwert [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E3918	G407-S652	f88r	PHARMA	sechzehn Drogenposten und drei Gefäßansätze	cheor	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E3932	G407-S653	f88v	PHARMA	erste Gefaess-/Zutatengruppe	cheor	Nimm und markiere; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E4020	G407-S662	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	cheor	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E4059	G407-S665	f88v	PHARMA	zweite Gefaess-/Zutatengruppe	cheor	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E4225	G407-S676	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe D	cheor	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E4358	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	cheor	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
CH+E+O+R	NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	THREE_REGISTERS	G407-E4370	G407-S685	f89r	PHARMA	Gefäß-/Pflanzenteilgruppe F	cheor	Nimm den Drogenposten [wie zuvor] und markiere den Drogenposten [wie zuvor]; auf Grad I und als Ausführung.
