clause_id	physical_page	register	start_event	end_event	events	end_reason	portable_core_clause_de	owner_filled_clause_de	event_ids
P915-C225	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1317	P912-E1319	3	LICENSED_DY_CLOSE	LEITEN · ABSETZEN ; AUSFÜHREN · DURCHLASS · KURZ · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · ABSETZEN ; AUSFÜHREN · DURCHLASS · KURZ · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1317|P912-E1318|P912-E1319
P915-C226	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1320	P912-E1324	5	LICENSED_DY_CLOSE	LEITEN · QUELLE ; HALTEN · LÄNGER · DIES ; MARKIEREN · DIES ; HALTEN · KURZ · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · QUELLSTATION ; HALTEN · LÄNGER · DIES ; MARKIEREN · DIES ; HALTEN · KURZ · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1320|P912-E1321|P912-E1322|P912-E1323|P912-E1324
P915-C227	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1325	P912-E1332	8	LICENSED_DY_CLOSE	ZIEL ; LEITEN · UMSETZEN · QUELLE ; NEHMEN · KURZ · AUSWÄHLEN ; SOLLWERT ; DANACH · LÄNGER · DIES ; SETZEN · SOLLWERT ; SETZEN · KURZ · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	ZIELSTATION ; LEITEN · UMSETZEN · QUELLSTATION ; AUS STATION NEHMEN · KURZ · AUSWÄHLEN ; STATIONSWERT ; DANACH · LÄNGER · DIES ; AN STATION SETZEN · STATIONSWERT ; AN STATION SETZEN · KURZ · DIES ; EINSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1325|P912-E1326|P912-E1327|P912-E1328|P912-E1329|P912-E1330|P912-E1331|P912-E1332
P915-C228	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1333	P912-E1334	2	LICENSED_DY_CLOSE	MARKIEREN · HALTEN · KURZ · ZIEL ; ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · HALTEN · KURZ · ZIELSTATION ; ZIELSTATION · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1333|P912-E1334
P915-C229	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1335	P912-E1335	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1335
P915-C230	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1336	P912-E1336	1	LICENSED_DY_CLOSE	MARKIEREN · ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1336
P915-C231	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1337	P912-E1337	1	LICENSED_DY_CLOSE	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1337
P915-C232	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1338	P912-E1338	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1338
P915-C233	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1339	P912-E1339	1	LICENSED_DY_CLOSE	LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUSFÜHREN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1339
P915-C234	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1340	P912-E1341	2	LICENSED_DY_CLOSE	SETZEN · AUSFÜHREN · STUFE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · AUSFÜHREN · STUFE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1340|P912-E1341
P915-C235	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1342	P912-E1342	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1342
P915-C236	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1343	P912-E1351	9	LICENSED_DY_CLOSE	DANACH · SOLLWERT ; NEHMEN · BEREIT · KURZ · DIES ; DANACH · LÄNGER · FORTSETZEN ; DIES ; SETZEN · SOLLWERT ; FORTSETZEN · DIES ; TEIL ; HALTEN · LÄNGER · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · STATIONSWERT ; AUS STATION NEHMEN · BEREIT · KURZ · DIES ; DANACH · LÄNGER · FORTSETZEN ; DIES ; AN STATION SETZEN · STATIONSWERT ; FORTSETZEN · DIES ; TEIL ; HALTEN · LÄNGER · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1343|P912-E1344|P912-E1345|P912-E1346|P912-E1347|P912-E1348|P912-E1349|P912-E1350|P912-E1351
P915-C237	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1352	P912-E1352	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1352
P915-C238	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1353	P912-E1353	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1353
P915-C239	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1354	P912-E1356	3	LICENSED_DY_CLOSE	MARKIEREN · UMSETZEN · DIES ; SETZEN · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · UMSETZEN · DIES ; AN STATION SETZEN · DIES ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1354|P912-E1355|P912-E1356
P915-C240	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1357	P912-E1363	7	LICENSED_DY_CLOSE	DANACH · DIES ; DANACH · DIES ; DANACH · LÄNGER · DIES ; MARKIEREN · SOLLWERT ; AUSZUG · LEITEN ; DANACH · LÄNGER · DIES ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · DIES ; DANACH · DIES ; DANACH · LÄNGER · DIES ; MARKIEREN · STATIONSWERT ; AUSZUG · LEITEN ; DANACH · LÄNGER · DIES ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1357|P912-E1358|P912-E1359|P912-E1360|P912-E1361|P912-E1362|P912-E1363
P915-C241	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1364	P912-E1365	2	LICENSED_DY_CLOSE	SETZEN · LÄNGER · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · DIES ; SPÜLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1364|P912-E1365
P915-C242	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1366	P912-E1366	1	LICENSED_DY_CLOSE	SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1366
P915-C243	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1367	P912-E1371	5	LICENSED_DY_CLOSE	MARKIEREN · ORT · PRÜFEN ; AUSZUG · LEITEN ; FORTSETZEN ; MARKIEREN · HALTEN · LÄNGER · TEIL · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · ORT · PRÜFEN ; AUSZUG · LEITEN ; FORTSETZEN ; MARKIEREN · HALTEN · LÄNGER · TEIL · DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1367|P912-E1368|P912-E1369|P912-E1370|P912-E1371
P915-C244	f82r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1372	P912-E1391	20	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	DANACH · DIES ; LEITEN · NEHMEN · LÄNGER · SATZ ; SETZEN · EINHEIT ; NEHMEN · LÄNGER · TEIL · DIES ; LEITEN · UMSETZEN ; EINSTELLEN · SOLLWERT ; ABSETZEN · SOLLWERT ; NEHMEN · DURCHLASS · KURZ · DIES ; LEITEN · DIES ; LEITEN · DURCHLASS · DIES ; HALTEN · LÄNGER · DIES ; LEITEN · MARKIEREN ; DIES ; MARKIEREN · EINHEIT ; AUSWÄHLEN · EINHEIT ; FORTSETZEN ; AUSZUG · LEITEN ; KURZ · DIES ; AUSZUG · MARKIEREN ; DIES. LOKALER ABSCHNITT.	DANACH · DIES ; LEITEN · AUS STATION NEHMEN · LÄNGER · ARBEITSSATZ ; AN STATION SETZEN · TEILMENGE ; AUS STATION NEHMEN · LÄNGER · TEIL · DIES ; LEITEN · UMSETZEN ; EINSTELLEN · STATIONSWERT ; ABSETZEN · STATIONSWERT ; AUS STATION NEHMEN · DURCHLASS · KURZ · DIES ; LEITEN · DIES ; LEITEN · DURCHLASS · DIES ; HALTEN · LÄNGER · DIES ; LEITEN · MARKIEREN ; DIES ; MARKIEREN · TEILMENGE ; AUSWÄHLEN · TEILMENGE ; FORTSETZEN ; AUSZUG · LEITEN ; KURZ · DIES ; AUSZUG · MARKIEREN ; DIES. LOKALER ABSCHNITT.	P912-E1372|P912-E1373|P912-E1374|P912-E1375|P912-E1376|P912-E1377|P912-E1378|P912-E1379|P912-E1380|P912-E1381|P912-E1382|P912-E1383|P912-E1384|P912-E1385|P912-E1386|P912-E1387|P912-E1388|P912-E1389|P912-E1390|P912-E1391
P915-C245	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1404	P912-E1406	3	LICENSED_DY_CLOSE	EINSTELLEN · UMSETZEN · DIES ; LEITEN · EINSETZEN · UMSETZEN · DIES ; AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSTELLEN · UMSETZEN · DIES ; LEITEN · EINSETZEN · UMSETZEN · DIES ; AUSFÜHREN · EINSETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1404|P912-E1405|P912-E1406
P915-C246	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1407	P912-E1409	3	LICENSED_DY_CLOSE	NEHMEN · KURZ · EINSETZEN · FORTSETZEN ; EINSETZEN · UMSETZEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AUS STATION NEHMEN · KURZ · EINSETZEN · FORTSETZEN ; EINSETZEN · UMSETZEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1407|P912-E1408|P912-E1409
P915-C247	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1410	P912-E1417	8	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; SETZEN · SOLLWERT ; HALTEN · FORTSETZEN ; LEITEN · NEHMEN · AUSWÄHLEN ; HALTEN · KURZ · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · AUSFÜHREN · EINSETZEN · UMSETZEN · DIES ; FORTSETZEN ; HALTEN · LÄNGER · DIES ; AN STATION SETZEN · STATIONSWERT ; HALTEN · FORTSETZEN ; LEITEN · AUS STATION NEHMEN · AUSWÄHLEN ; HALTEN · KURZ · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1410|P912-E1411|P912-E1412|P912-E1413|P912-E1414|P912-E1415|P912-E1416|P912-E1417
P915-C248	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1418	P912-E1422	5	LICENSED_DY_CLOSE	MARKIEREN · NEHMEN · KURZ · AUSWÄHLEN ; QUELLE ; UMSETZEN · DIES ; TEIL · SATZ ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN · AUS STATION NEHMEN · KURZ · AUSWÄHLEN ; QUELLSTATION ; UMSETZEN · DIES ; TEIL · ARBEITSSATZ ; AUFFANGEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1418|P912-E1419|P912-E1420|P912-E1421|P912-E1422
P915-C249	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1423	P912-E1424	2	LICENSED_DY_CLOSE	DANACH · ZIEL ; BEHANDELN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · ZIELSTATION ; BEHANDELN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1423|P912-E1424
P915-C250	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1425	P912-E1428	4	LICENSED_DY_CLOSE	DIES ; SOLLWERT ; DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DIES ; STATIONSWERT ; DIES ; LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1425|P912-E1426|P912-E1427|P912-E1428
P915-C251	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1429	P912-E1432	4	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; DANACH · ZIEL ; TEIL · QUELLE ; SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · STATIONSWERT ; DANACH · ZIELSTATION ; TEIL · QUELLSTATION ; AN STATION SETZEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1429|P912-E1430|P912-E1431|P912-E1432
P915-C252	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1433	P912-E1434	2	LICENSED_DY_CLOSE	UMSETZEN · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1433|P912-E1434
P915-C253	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1435	P912-E1438	4	LICENSED_DY_CLOSE	BEHANDELN · KURZ · TEIL · DIES ; SOLLWERT ; HALTEN · KURZ · EINSTELLEN · QUELLE ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEHANDELN · KURZ · TEIL · DIES ; STATIONSWERT ; HALTEN · KURZ · EINSTELLEN · QUELLSTATION ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1435|P912-E1436|P912-E1437|P912-E1438
P915-C254	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1439	P912-E1446	8	LICENSED_DY_CLOSE	BEGINNEN · KURZ · GEBEN · SOLLWERT ; UMSETZEN · DIES ; TEIL · LÄNGER · DIES ; DANACH · SOLLWERT ; NEHMEN · KURZ · DURCHLASS · DIES ; DANACH · DIES ; NEHMEN · KURZ · EINMAL ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	BEGINNEN · KURZ · IN STATION GEBEN · STATIONSWERT ; UMSETZEN · DIES ; TEIL · LÄNGER · DIES ; DANACH · STATIONSWERT ; AUS STATION NEHMEN · KURZ · DURCHLASS · DIES ; DANACH · DIES ; AUS STATION NEHMEN · KURZ · EINMAL ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1439|P912-E1440|P912-E1441|P912-E1442|P912-E1443|P912-E1444|P912-E1445|P912-E1446
P915-C255	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1447	P912-E1449	3	LICENSED_DY_CLOSE	SETZEN · LÄNGER · DIES ; MARKIEREN · UMSETZEN · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · LÄNGER · DIES ; MARKIEREN · UMSETZEN · DIES ; DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1447|P912-E1448|P912-E1449
P915-C256	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1450	P912-E1451	2	LICENSED_DY_CLOSE	LEITEN · AUSFÜHREN ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUSFÜHREN ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1450|P912-E1451
P915-C257	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1452	P912-E1454	3	LICENSED_DY_CLOSE	UMSETZEN · DIES ; SETZEN · ZIEL ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	UMSETZEN · DIES ; AN STATION SETZEN · ZIELSTATION ; FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1452|P912-E1453|P912-E1454
P915-C258	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1455	P912-E1457	3	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; UMSETZEN · DIES ; SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · STATIONSWERT ; UMSETZEN · DIES ; AN STATION SETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1455|P912-E1456|P912-E1457
P915-C259	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1458	P912-E1458	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1458
P915-C260	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1459	P912-E1467	9	LICENSED_DY_CLOSE	SETZEN · DIES ; AUSWÄHLEN · FORTSETZEN · ABSETZEN ; SPÜLEN · LÄNGER · TEIL · DIES ; BEGINNEN · VOLL · TEIL · DIES ; SETZEN · DIES ; AUSFÜHREN ; FORTSETZEN ; MARKIEREN · HALTEN · LÄNGER · TEIL · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · DIES ; AUSWÄHLEN · FORTSETZEN · ABSETZEN ; SPÜLEN · LÄNGER · TEIL · DIES ; BEGINNEN · VOLL · TEIL · DIES ; AN STATION SETZEN · DIES ; AUSFÜHREN ; FORTSETZEN ; MARKIEREN · HALTEN · LÄNGER · TEIL · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1459|P912-E1460|P912-E1461|P912-E1462|P912-E1463|P912-E1464|P912-E1465|P912-E1466|P912-E1467
P915-C261	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1468	P912-E1468	1	LICENSED_DY_CLOSE	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1468
P915-C262	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1469	P912-E1469	1	LICENSED_DY_CLOSE	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	DANACH · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1469
P915-C263	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1470	P912-E1471	2	LICENSED_DY_CLOSE	EINSETZEN · UMSETZEN · ZIEL ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	EINSETZEN · UMSETZEN · ZIELSTATION ; DANACH · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1470|P912-E1471
P915-C264	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1472	P912-E1477	6	LICENSED_DY_CLOSE	HALTEN · KURZ · BEREIT · UMSETZEN · DIES ; SETZEN · DIES ; UMSETZEN · DIES ; QUELLE · DIES ; EINSETZEN · NEHMEN · SATZ ; NEHMEN · KURZ · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	HALTEN · KURZ · BEREIT · UMSETZEN · DIES ; AN STATION SETZEN · DIES ; UMSETZEN · DIES ; QUELLSTATION · DIES ; EINSETZEN · AUS STATION NEHMEN · ARBEITSSATZ ; AUS STATION NEHMEN · KURZ · UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1472|P912-E1473|P912-E1474|P912-E1475|P912-E1476|P912-E1477
P915-C265	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1478	P912-E1478	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1478
P915-C266	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1479	P912-E1480	2	LICENSED_DY_CLOSE	SPÜLEN · LÄNGER · TEIL · DIES ; SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	SPÜLEN · LÄNGER · TEIL · DIES ; AN STATION SETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1479|P912-E1480
P915-C267	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1481	P912-E1499	19	LICENSED_DY_CLOSE	MARKIEREN ; ABSETZEN · GEBEN · KURZ · TEIL · DIES ; BEGINNEN · AUSFÜHREN · EINSETZEN · HALTEN · TEIL · DIES ; BEGINNEN · AUSFÜHREN · EINSETZEN · DIES ; AUFFANGEN · LÄNGER · DIES ; MARKIEREN · NEHMEN · AUSWÄHLEN ; NEHMEN · LÄNGER · PAAR ; FORTSETZEN · AUSWÄHLEN ; SOLLWERT ; AUSWÄHLEN · GEBEN · ZIEL ; EINHEIT ; BEREIT · ZIEL ; AUSWÄHLEN ; SOLLWERT ; BEHANDELN · DIES ; LEITEN · ZIEL ; AUSWÄHLEN · INNEN ; AUSWÄHLEN · SATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	MARKIEREN ; ABSETZEN · IN STATION GEBEN · KURZ · TEIL · DIES ; BEGINNEN · AUSFÜHREN · EINSETZEN · HALTEN · TEIL · DIES ; BEGINNEN · AUSFÜHREN · EINSETZEN · DIES ; AUFFANGEN · LÄNGER · DIES ; MARKIEREN · AUS STATION NEHMEN · AUSWÄHLEN ; AUS STATION NEHMEN · LÄNGER · PAAR ; FORTSETZEN · AUSWÄHLEN ; STATIONSWERT ; AUSWÄHLEN · IN STATION GEBEN · ZIELSTATION ; TEILMENGE ; BEREIT · ZIELSTATION ; AUSWÄHLEN ; STATIONSWERT ; BEHANDELN · DIES ; LEITEN · ZIELSTATION ; AUSWÄHLEN · INNEN ; AUSWÄHLEN · ARBEITSSATZ ; ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1481|P912-E1482|P912-E1483|P912-E1484|P912-E1485|P912-E1486|P912-E1487|P912-E1488|P912-E1489|P912-E1490|P912-E1491|P912-E1492|P912-E1493|P912-E1494|P912-E1495|P912-E1496|P912-E1497|P912-E1498|P912-E1499
P915-C268	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1500	P912-E1503	4	LICENSED_DY_CLOSE	SETZEN · SOLLWERT ; BEHANDELN · EINHEIT ; HALTEN · BEREIT · KURZ · DIES ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · STATIONSWERT ; BEHANDELN · TEILMENGE ; HALTEN · BEREIT · KURZ · DIES ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1500|P912-E1501|P912-E1502|P912-E1503
P915-C269	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1504	P912-E1505	2	LICENSED_DY_CLOSE	SETZEN · LAUF ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · BECKENLAUF ; HALTEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1504|P912-E1505
P915-C270	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1506	P912-E1506	1	LICENSED_DY_CLOSE	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1506
P915-C271	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1507	P912-E1514	8	LICENSED_DY_CLOSE	LEITEN · AUSFÜHREN ; BEGINNEN · AUSFÜHREN · DURCHLASS · FORTSETZEN ; HALTEN · KURZ · DURCHLASS · DIES ; DANACH · ZIEL ; SETZEN · KURZ · ZIEL ; HALTEN · KURZ · DURCHLASS · TEIL · DIES ; ZIEL ; SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	LEITEN · AUSFÜHREN ; BEGINNEN · AUSFÜHREN · DURCHLASS · FORTSETZEN ; HALTEN · KURZ · DURCHLASS · DIES ; DANACH · ZIELSTATION ; AN STATION SETZEN · KURZ · ZIELSTATION ; HALTEN · KURZ · DURCHLASS · TEIL · DIES ; ZIELSTATION ; AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1507|P912-E1508|P912-E1509|P912-E1510|P912-E1511|P912-E1512|P912-E1513|P912-E1514
P915-C272	f83r	PORTABLE_CORE_PLUS_VISIBLE_REGISTER	P912-E1515	P912-E1515	1	LICENSED_DY_CLOSE	SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	AN STATION SETZEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1515
