held_out_page	slot_skeleton	head_or_pair	grade_slot	argument_slot	endpoint_slot	leave_page_replay_status	red_causes	event_count	surfaces	component_recipes
f81v	K|EE|NONE|CLOSE	K	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	keedy|olkeedy	K+EE+DY|OL+K+EE+DY
f81v	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qolkeedy|solkeey	OL+K+EE+D_ADDR+Y|OL+K+EE+Y
f81v	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olkeol	OL+K+E+OL
f81v	K|E|Y|CLOSE	K	E	Y	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ykedy	Y+K+E+DY
f81v	K|NONE|AIIN|OPEN	K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kaiin	K+AIIN
f81v	K|NONE|AIN|OPEN	K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	dkain|kain|olkain	D_ADDR+K+AIN|K+AIN|OL+K+AIN
f81v	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kair|kar	K+AIR|K+AR
f81v	K|NONE|Y|OPEN	K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	ky|lky|qolky|ykol	K+Y|L+K+Y|OL+K+Y|Y+K+OL
f81v	OK+CHD|NONE|NONE|CLOSE	OK+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okchedy|qokchdy	OK+CHD+DY
f81v	OK+SH|E|NONE|CLOSE	OK+SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okshedy	OK+SH+E+DY
f81v	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	okeedy	OK+EE+DY
f81v	OK|EE|NONE|OPEN	OK	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qokeed|qokeedal	OK+EE+AL|OK+EE+D_ADDR
f81v	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okeey|qokeey	OK+EE+Y
f81v	OK|E|NONE|CLOSE	OK	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	9	okedy|qokedy	OK+E+DY
f81v	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okeol	OK+E+OL
f81v	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokey	OK+E+Y
f81v	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okaiin|qokaiin	OK+AIIN
f81v	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	okain|qokain	OK+AIN
f81v	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	9	okal|okar|qokal|qokar	OK+AL|OK+AR
f81v	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	oky|qoky	OK+Y
f81v	P+CHD|NONE|NONE|CLOSE	P+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pchedy	P+CHD+DY
f81v	P+CHD|NONE|Y|OPEN	P+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pchdy	P+CHD+Y
f81v	P+SH|NONE|Y|OPEN	P+SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	polshy	P+OL+SH+Y
f81v	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	par|qop	CARRIER_Q+O+P|P+AR
f81v	R+SH|NONE|Y|OPEN	R+SH	NONE	Y	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	rshdy	R+SH+D_ADDR+Y
f81v	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	r|ral|rol	R|R+AL|R+OL
f81v	SH+K|EE|Y|OPEN	SH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheeky	SH+EE+K+Y
f81v	SH+K|E|NONE|OPEN	SH+K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	shek|shekal	SH+E+K|SH+E+K+AL
f81v	SH+K|E|Y|OPEN	SH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ofalsheky	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y
f81v	SH+T|EE|Y|OPEN	SH+T	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR
f81v	SH+T|E|Y|OPEN	SH+T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lshety	L+SH+E+T+Y
f81v	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheedy	SH+EE+DY
f81v	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheey|sheey	SH+EE+Y
f81v	SH|E|NONE|CLOSE	SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	11	dshedy|lshedy|shedy	L+SH+E+DY|SH+E+DY
f81v	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dsheol	SH+E+OL
f81v	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	oshedy|shey	O+SH+E+Y|SH+E+Y
f81v	SH|NONE|NONE|OPEN	SH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	lsho|shol	L+SH+O|SH+OL
f81v	SH|NONE|Y|OPEN	SH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	dsholyd|shchey	D_ADDR+SH+OL+Y+D_ADDR|SH+Y
f81v	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	saiin	S+AIIN
f81v	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	s|sal|sar	S|S+AL|S+AR
f81v	T+CHD|NONE|NONE|OPEN	T+CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tchd	T+CHD
f81v	T+CH|E|Y|OPEN	T+CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qetchy	CARRIER_Q+E+T+CH+Y
f81v	T|E|NONE|CLOSE	T	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	ltedy|tedy	L+T+E+DY|T+E+DY
f81v	T|E|Y|CLOSE	T	E	Y	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	ytedy	Y+T+E+DY
f81v	T|E|Y|OPEN	T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ytey	T+E+Y
f81v	T|NONE|Y|OPEN	T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ltary	L+T+AR+Y
f82r	CH+K|EE|Y|OPEN	CH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chkeey	CH+K+EE+Y
f82r	CH+K|E|NONE|CLOSE	CH+K	E	NONE	CLOSE	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	lcheckhedy	L+CH+K+E+DY
f82r	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	cheoky|chkedy|qockhey	CH+E+O+K+Y|CH+K+E+D_ADDR+Y|O+CH+K+E+Y
f82r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chckhy|lcheckhy	CH+K+Y|L+CH+K+Y
f82r	CH+P|NONE|NONE|OPEN	CH+P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cphal	CH+P+AL
f82r	CH+R|E|NONE|OPEN	CH+R	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheor	CH+E+O+R
f82r	CH+S|E|NONE|OPEN	CH+S	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ches	CH+E+S
f82r	CH+T|E|NONE|OPEN	CH+T	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	octheol	O+CH+T+E+OL
f82r	CH+T|E|Y|OPEN	CH+T	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qcthey	CH+T+E+Y
f82r	CH+T|NONE|NONE|OPEN	CH+T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cthol	CH+T+OL
f82r	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	11	lchedy|lochedy|olchedy|qolchedy	L+CHD+DY|L+O+CHD+DY|OL+CHD+DY
f82r	CHD|NONE|NONE|OPEN	CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	chedar|chedol|lched|lchedar|qodched	CARRIER_Q+O+D_ADDR+CHD|CHD+AR|CHD+OL|L+CHD|L+CHD+AR
f82r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	7	chdy|chedy|dchedy	CHD+Y|D_ADDR+CHD+Y
f82r	CH|EE|OR|OPEN	CH	EE	OR	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lcheeor	L+CH+EE+OR
f82r	CH|EE|Y|OPEN	CH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cheedy|lcheedy	CH+EE+D_ADDR+Y|L+CH+EE+D_ADDR+Y
f82r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	cheol	CH+E+O+L
f82r	CH|E|Y|OPEN	CH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	dairchey	D_ADDR+AIR+CH+E+Y
f82r	CH|NONE|NONE|OPEN	CH	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lcho	L+CH+O
f82r	CH|NONE|Y|OPEN	CH	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	lchy|olchy	L+CH+Y|OL+CH+Y
f82r	K+CHD|NONE|Y|OPEN	K+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kolchdy|lkchedy	K+OL+CHD+Y|L+K+CHD+Y
f82r	K|EEE|Y|OPEN	K	EEE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	GRADE_SLOT_PAGE_PRIVATE	2	keeedy	K+EEE+D_ADDR+Y
f82r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	lkeedy|lkeey	L+K+EE+D_ADDR+Y|L+K+EE+Y
f82r	K|E|NONE|CLOSE	K	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kedy|lkedy	K+E+DY|L+K+E+DY
f82r	K|NONE|AIIN|OPEN	K	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	lkaiin|solkaiin	L+K+AIIN|OL+K+AIIN
f82r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kam	K+AM_ADDR
f82r	OK+CHD|NONE|Y|OPEN	OK+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	okarchedy	OK+AR+CHD+Y
f82r	OK|EEE|NONE|CLOSE	OK	EEE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokeeedy	OK+EEE+DY
f82r	OK|EEE|Y|OPEN	OK	EEE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qokeeey	OK+EEE+Y
f82r	OK|EE|NONE|CLOSE	OK	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	15	qokeedy	OK+EE+DY
f82r	OK|EE|OR|OPEN	OK	EE	OR	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	okeeor	OK+EE+OR
f82r	OK|EE|Y|OPEN	OK	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	9	qokeey	OK+EE+Y
f82r	OK|E|NONE|CLOSE	OK	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	qokedy	OK+E+DY
f82r	OK|E|NONE|OPEN	OK	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qokeol	OK+E+OL
f82r	OK|E|Y|OPEN	OK	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	okey|qokeoy|qokey	OK+E+O+Y|OK+E+Y
f82r	OK|NONE|AIIN|OPEN	OK	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	10	qokaiin	OK+AIIN
f82r	OK|NONE|AIN|OPEN	OK	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	okain|qokain	OK+AIN
f82r	OK|NONE|NONE|OPEN	OK	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	9	okal|qokal|qokar|qokoiin	OK+AL|OK+AR|OK+O+IIN
f82r	OK|NONE|Y|OPEN	OK	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	oky|qokaly|qoky	OK+AL+Y|OK+Y
f82r	P+CHD|NONE|NONE|CLOSE	P+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	pchedy	P+CHD+DY
f82r	P+CHD|NONE|NONE|OPEN	P+CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	polched	P+OL+CHD
f82r	P|NONE|NONE|OPEN	P	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qopol	CARRIER_Q+O+P+OL
f82r	R+CHD|NONE|Y|OPEN	R+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	rchedy	R+CHD+Y
f82r	R+CH|E|Y|OPEN	R+CH	E	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|GRADE_SLOT_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	2	ralchey|rchey	R+AL+CH+E+Y|R+CH+E+Y
f82r	R+SH|EE|Y|OPEN	R+SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	rsheedy	R+SH+EE+D_ADDR+Y
f82r	R+SH|E|NONE|CLOSE	R+SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	rshedy	R+SH+E+DY
f82r	R+SH|E|NONE|OPEN	R+SH	E	NONE	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	rsheal	R+SH+E+AL
f82r	R+S|NONE|Y|OPEN	R+S	NONE	Y	OPEN	RED_PAGE_PRIVATE_HEAD_OR_SLOT	HEAD_OR_ORDERED_PAIR_PAGE_PRIVATE|ARGUMENT_SLOT_PAGE_PRIVATE	1	rasy	R+A_ADDR+S+Y
f82r	R|NONE|AIIN|OPEN	R	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	raiin	R+AIIN
f82r	R|NONE|AIN|OPEN	R	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	rain	R+AIN
f82r	R|NONE|NONE|OPEN	R	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	6	lr|r|ra|rag	L+R|R|R+A_ADDR|R+A_ADDR+G_LABEL
f82r	R|NONE|Y|OPEN	R	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	ry	R+Y
f82r	S+SH|E|Y|OPEN	S+SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	salshey	S+A_ADDR+L+SH+E+Y
f82r	SH+K|E|Y|OPEN	SH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheky	SH+E+K+Y
f82r	SH|EE|NONE|CLOSE	SH	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	sheedy	SH+EE+DY
f82r	SH|EE|NONE|OPEN	SH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sheeal	SH+EE+AL
f82r	SH|EE|Y|OPEN	SH	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	11	cheey|qosheedy|sheey	CARRIER_Q+O+SH+EE+D_ADDR+Y|SH+EE+Y
f82r	SH|E|AIIN|OPEN	SH	E	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	shedaiin	SH+E+AIIN
f82r	SH|E|NONE|CLOSE	SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	12	dshedy|lshedy|shedy|solshedy	L+SH+E+DY|OL+SH+E+DY|SH+E+DY
f82r	SH|E|NONE|OPEN	SH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	lshed|sheol	L+SH+E|SH+E+OL
f82r	SH|E|Y|OPEN	SH	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	shey|tshey	SH+E+Y
f82r	S|NONE|AIIN|OPEN	S	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sotaiin	S+OT+AIIN
f82r	S|NONE|AIN|OPEN	S	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	sain	S+AIN
f82r	S|NONE|NONE|OPEN	S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	5	s|sal|sar|solarol	S|S+AL|S+AR|S+OL+AR+OL
f82r	T+CH|E|NONE|OPEN	T+CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	tcheol	T+CH+E+O+L
f82r	T|EE|Y|OPEN	T	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lteedy	L+T+EE+D_ADDR+Y
f82r	T|NONE|AIIN|OPEN	T	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	taiin	T+AIIN
f83r	CH+K|EE|NONE|CLOSE	CH+K	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chkeedy	CH+K+EE+DY
f83r	CH+K|EE|Y|OPEN	CH+K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeky	CH+K+EE+Y
f83r	CH+K|E|Y|OPEN	CH+K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	cheky|chkedy|ockhey|qockhey	CH+K+E+D_ADDR+Y|CH+K+E+Y|O+CH+K+E+Y
f83r	CH+K|NONE|AIN|OPEN	CH+K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chkain	CH+K+AIN
f83r	CH+K|NONE|NONE|OPEN	CH+K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	qockhol	CARRIER_Q+O+CH+K+OL
f83r	CH+K|NONE|Y|OPEN	CH+K	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chky	CH+K+Y
f83r	CH+P|E|NONE|OPEN	CH+P	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chepol	CH+E+P+OL
f83r	CH+S|NONE|NONE|OPEN	CH+S	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lchs	L+CH+S
f83r	CH+T|NONE|NONE|OPEN	CH+T	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	cthal	CH+T+AL
f83r	CH+T|NONE|Y|OPEN	CH+T	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	checthy	CH+T+Y
f83r	CHD|NONE|AIIN|OPEN	CHD	NONE	AIIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chedaiin	CHD+AIIN
f83r	CHD|NONE|AIN|OPEN	CHD	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	chedain	CHD+AIN
f83r	CHD|NONE|NONE|CLOSE	CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	18	dalchdy|lchedy|olchedy|otchdy|otchedy|qotchedy|schedy	AL+CHD+DY|CHD+DY|L+CHD+DY|OL+CHD+DY|OT+CHD+DY
f83r	CHD|NONE|NONE|OPEN	CHD	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	chdal|ched|schedair	CHD|CHD+AIR|CHD+AL
f83r	CHD|NONE|Y|OPEN	CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	17	chdy|chedchy|chedy|lchdy	CHD+Y|L+CHD+Y
f83r	CH|EE|NONE|OPEN	CH	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	cheeb	CH+EE+LOCAL_CHAR_B
f83r	CH|E|NONE|OPEN	CH	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	cheg|cheol	CH+E+LOCAL_CHAR_G|CH+E+O+L
f83r	K|EE|NONE|CLOSE	K	EE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	olkeedy	OL+K+EE+DY
f83r	K|EE|NONE|OPEN	K	EE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	lkeed	L+K+EE+D_ADDR
f83r	K|EE|Y|OPEN	K	EE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	4	olkeey|solkeedy|solkeey	OL+K+EE+D_ADDR+Y|OL+K+EE+Y
f83r	K|E|AIIN|OPEN	K	E	AIIN	OPEN	AMBER_MARGINS_OLD_COMBINATION_NEW	NONE	1	qekaiin	CARRIER_Q+E+K+AIIN
f83r	K|E|NONE|CLOSE	K	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	lkedy	L+K+E+DY
f83r	K|E|NONE|OPEN	K	E	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	kesd	K+E+S_ADDR+D_ADDR
f83r	K|E|Y|OPEN	K	E	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	solkey	OL+K+E+Y
f83r	K|NONE|AIN|OPEN	K	NONE	AIN	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	kain|qolkain	K+AIN|OL+K+AIN
f83r	K|NONE|NONE|OPEN	K	NONE	NONE	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	1	skar	K+AR
f83r	OK+CHD|NONE|NONE|CLOSE	OK+CHD	NONE	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	qokchdy	OK+CHD+DY
f83r	OK+CHD|NONE|Y|OPEN	OK+CHD	NONE	Y	OPEN	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	3	qokchedy	OK+CHD+Y
f83r	OK+SH|E|NONE|CLOSE	OK+SH	E	NONE	CLOSE	GREEN_EXACT_SLOT_SKELETON_FROM_OTHER_PAGE	NONE	2	qokshedy	OK+SH+E+DY
