group_serial	page	locus	page_role	visible_owner	namespace_id	visible_surface	exact_prose_card_id	portable_prose_value_de	curriculum_layer	concrete_diagram_reading_de	apprentice_action	portable_card_core_de	portable_card_role	revision_266	revision_267
267	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	tey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
268	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	otokeeey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
269	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okeeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
270	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okeey	MC002	lange einwirken	KNOWN_PROSE_CARD_IN_ASTRO	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	reuse a learned prose card with diagram-local object	LANGSTUFE_SETZEN	GRADE_SET	UNCHANGED	UNCHANGED
271	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	doiir	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
272	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	teeo	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
273	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
274	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	chey	MC123	dies	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
275	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	ot	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
276	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
277	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okedy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
278	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	chsdy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
279	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okeod	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
280	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
281	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	dy	MC123	dies	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
282	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	choaiin	NONE	NONE	ASTRO_COMPOSED_FROM_40_COMPONENTS	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	compose the short value; copy only the local residual core if present	Eingabe-Sollwert	COMPOSED_ASTRO_VALUE_CARD	AIIN_COMPOSITION	UNCHANGED
283	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
284	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	okar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
285	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	chol	MC153	weiter	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	reuse common card; expand it under the local diagram owner	weiter	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
286	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	chees	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
287	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	yto	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
288	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	odair	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
289	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	oty	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
290	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	oteeo	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
291	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	dar	MC055	davon	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	reuse common card; expand it under the local diagram owner	davon	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
292	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	o	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
293	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	eykeody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
294	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	dchor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
295	f69v	f69v.1	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_LEFT_WHEEL_RING_TEXT	F69_LEFT_WHEEL_NS	char	MC055	davon	THREE_REGISTER_COMMON_CORE	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	reuse common card; expand it under the local diagram owner	davon	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
296	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	yka	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
297	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	chol	MC153	weiter	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	reuse common card; expand it under the local diagram owner	weiter	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
298	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ykar	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
299	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	dal	MC154	dorthin	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	reuse common card; expand it under the local diagram owner	dorthin	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
300	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ykady	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
301	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	iokeeor	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
302	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	cheey	MC119	Freigabewert	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	reuse common card; expand it under the local diagram owner	Freigabewert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
303	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	choly	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
304	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ykeeal	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
305	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	cheo	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
306	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	oaram	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
307	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ockhy	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
308	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	sheey	MC095	Langhalt	KNOWN_PROSE_CARD_IN_ASTRO	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	reuse a learned prose card with diagram-local object	POSITION_LAENGER_HALTEN	GRADE_HOLD	UNCHANGED	UNCHANGED
309	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	aiin	MC039	Sollwert	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	reuse common card; expand it under the local diagram owner	Sollwert	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
310	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
311	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	daiial	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
312	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	cheody	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
313	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	cheal	MC154	dorthin	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	reuse common card; expand it under the local diagram owner	dorthin	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
314	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	yetey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
315	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	chear	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
316	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
317	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	dy	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
318	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ykey	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
319	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	ch	NONE	NONE	ASTRO_LOCAL_LABEL_SIGN	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	copy the local label from the diagram exemplar	LOCAL_LABEL	ASTRO_NAMESPACE_LABEL	UNCHANGED	UNCHANGED
320	f69v	f69v.2	DREI_GETRENNTE_HETEROGENE_RAEDER_MIT_28_LOKALEN_LINKEN_PLAETZEN	A3_MIDDLE_WHEEL_RING_TEXT	F69_MIDDLE_WHEEL_NS	y	MC123	dies	THREE_REGISTER_COMMON_CORE	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	reuse common card; expand it under the local diagram owner	dies	THREE_REGISTER_COMMON_CORE	UNCHANGED	UNCHANGED
