control_edge_id	control_cohort	page	physical_folio	locus	section	language	hand	register_id	predecessor_ordinal	right_ordinal	predecessor_surface	right_surface	predecessor_reader_exact	right_reader_exact	predecessor_line_position	head_id	body	registry_source	record_role	body_role_de	medial_predecessor	selection_rule	written_line_eva	score_eligible	component_export_credit
G776-C0289	H4_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.37	S	B	3	S|B|3	9	10	lchey	qoky	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pairain sheek l y oiin cheey lkeey olkeey lchey qoky lshedy cheam sham	0	0
G776-C0290	H4_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.37	S	B	3	S|B|3	11	12	lshedy	cheam	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pairain sheek l y oiin cheey lkeey olkeey lchey qoky lshedy cheam sham	0	0
G776-C0291	H3_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.38	S	B	3	S|B|3	10	11	raiin	shy	1	1	MIDDLE	H3	aiin	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	daiin qokeey lshey qokaiin chkar shey okaiin chedy qokeedy raiin shy	0	0
G776-C0292	H3_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.43	S	B	3	S|B|3	7	8	rain	cphan	1	1	MIDDLE	H3	ain	GDT737_HELD	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinal-/Wertstufe II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	as ar al shear teey chcphy rain cphan ydar oty shey qokam	0	0
G776-C0293	H4_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.44	S	B	3	S|B|3	6	7	lcheor	chky	1	1	MIDDLE	H4	cheor	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	trockener Teil-/Portionsträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	0	0
G776-C0294	H3_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.44	S	B	3	S|B|3	8	9	raiin	chey	1	1	MIDDLE	H3	aiin	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	0	0
G776-C0295	H4_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.5	S	B	3	S|B|3	11	12	lol	rol	1	1	MIDDLE	H4	ol	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Stoff- oder Materialträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dain sheed qokchdy otal chedy lkain oteedy otor aiin oty lol rol oly	0	0
G776-C0296	H3_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.5	S	B	3	S|B|3	12	13	rol	oly	1	1	MIDDLE	H3	ol	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Stoff- oder Materialträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dain sheed qokchdy otal chedy lkain oteedy otor aiin oty lol rol oly	0	0
G776-C0297	H4_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.6	S	B	3	S|B|3	3	4	lchedy	chedy	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sain ol lchedy chedy otey chedy lain otedy oteey	0	0
G776-C0298	H4_MEDIAL_EXACT_OUTGOING	f116r	f116	f116r.9	S	B	3	S|B|3	2	3	lchey	qokeedy	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeey lchey qokeedy qokain okeeylkaiin	0	0
G776-C0299	H4_MEDIAL_EXACT_OUTGOING	f23r	f23	f23r.2	H	A	1	H|A|1	8	9	lolchor	daiin	1	1	MIDDLE	H4	olchor	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Trockenmaterialportion	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g	0	0
G776-C0300	H4_MEDIAL_EXACT_OUTGOING	f27r	f27	f27r.7	H	A	1	H|A|1	6	7	ly	chals	1	1	MIDDLE	H4	y	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	unmarkierte Grund- oder Schlussform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	kchey chey kcheol pcho schey ly chals cham	0	0
G776-C0301	H4_MEDIAL_EXACT_OUTGOING	f2v	f2	f2v.3	H	A	1	H|A|1	3	4	lshy	chol	1	1	MIDDLE	H4	shy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	otchy chor lshy chol chody chodain chcthy daiin	0	0
G776-C0302	H3_MEDIAL_EXACT_OUTGOING	f30r	f30	f30r.6	H	A	1	H|A|1	5	6	ro	raiin	1	1	MIDDLE	H3	o	GDT737_HELD	LATE_REFERENCE_OR_ITEM_CLOSE	Ansatz-/Zubereitungsrahmen	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dchorol sho chor cho ro raiin dor chseeor dy	0	0
G776-C0303	H3_MEDIAL_EXACT_OUTGOING	f30r	f30	f30r.6	H	A	1	H|A|1	6	7	raiin	dor	1	1	MIDDLE	H3	aiin	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dchorol sho chor cho ro raiin dor chseeor dy	0	0
G776-C0304	H4_MEDIAL_EXACT_OUTGOING	f34r	f34	f34r.13	H	B	2	H|B|2	2	3	lor	ochey	1	1	MIDDLE	H4	or	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Teil- oder Portionsträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ykeo lor ochey oly okaly kechdy qokchdy chor ar aiiin daly	0	0
G776-C0305	H4_MEDIAL_EXACT_OUTGOING	f34v	f34	f34v.2	H	B	2	H|B|2	8	9	loees	ykar	1	1	MIDDLE	H4	oees	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Zubereitungsposten, Endform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	0	0
G776-C0306	H4_MEDIAL_EXACT_OUTGOING	f34v	f34	f34v.6	H	B	2	H|B|2	8	9	lr	ar	1	1	MIDDLE	H4	r	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	verschachtelter H3-Kopf oder Bezugsslot	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar chedain	0	0
G776-C0307	H4_MEDIAL_EXACT_OUTGOING	f35r	f35	f35r.11	H	A	1	H|A|1	6	7	lchal	dal	1	1	MIDDLE	H4	chal	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	trockenes Material, Stufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sheaiin chol cthaiin l chaiin lchal dal dair aldy n	0	0
G776-C0308	H4_MEDIAL_EXACT_OUTGOING	f35r	f35	f35r.13	H	A	1	H|A|1	4	5	lshy	lodaly	1	1	MIDDLE	H4	shy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokoiin chaiin qokchaiin lshy lodaly oteey taiin	0	0
G776-C0309	H4_MEDIAL_EXACT_OUTGOING	f39v	f39	f39v.13	H	B	2	H|B|2	5	6	lchdy	okaiin	1	1	MIDDLE	H4	chdy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dain ockhedy otedy okedy lchdy okaiin daiiin y	0	0
G776-C0310	H4_MEDIAL_EXACT_OUTGOING	f41r	f41	f41r.8	H	B	5	H|B|5	5	6	lchdy	qokedy	1	1	MIDDLE	H4	chdy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dair chedy chckhy qokey lchdy qokedy qokal chekedy qodar ag	0	0
G776-C0311	H4_MEDIAL_EXACT_OUTGOING	f46r	f46	f46r.13	H	B	2	H|B|2	8	9	lain	y	1	1	MIDDLE	H4	ain	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Ordinal-/Wertstufe II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ar akaiin shol okeey chol dar ols lain y	0	0
G776-C0312	H4_MEDIAL_EXACT_OUTGOING	f48v	f48	f48v.1	H	B	5	H|B|5	4	5	los	aiin	1	1	MIDDLE	H4	os	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Zubereitungsposten	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	pcheodchy dshedy fchedy los aiin ykeeedy shey ypchedy teedy chdy ypair y chedyty	0	0
G776-C0313	H4_MEDIAL_EXACT_OUTGOING	f48v	f48	f48v.9	H	B	5	H|B|5	7	8	loldy	lol	1	1	MIDDLE	H4	oldy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	fertig aufbereitetes Materialergebnis	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	0	0
G776-C0314	H3_MEDIAL_EXACT_OUTGOING	f49v	f49	f49v.32	H	A	1	H|A|1	3	4	rcheey	otchodar	1	1	MIDDLE	H3	cheey	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	trockene Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	tchotchey chokeeodol rcheey otchodar dcho dchog	0	0
G776-C0315	H4_MEDIAL_EXACT_OUTGOING	f58v	f58	f58v.7	S	A	3	S|A|3	5	6	lchedy	qokalor	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	y daiin qokeey qokar lchedy qokalor sheols oteor aiin cheky	0	0
G776-C0316	H4_MEDIAL_EXACT_OUTGOING	f66r	f66	f66r.64	T	B	5	T|B|5	8	9	lor	sheor	1	1	MIDDLE	H4	or	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Teil- oder Portionsträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dalcheeeky sheol dairody chekchy shed ykesho l lor sheor cheal	0	0
G776-C0317	H4_MEDIAL_EXACT_OUTGOING	f66r	f66	f66r.76	T	B	5	T|B|5	5	6	lchey	qokaly	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy	0	0
G776-C0318	H4_MEDIAL_EXACT_OUTGOING	f66r	f66	f66r.78	T	B	5	T|B|5	4	5	lshedy	lchedy	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin	0	0
G776-C0319	H4_MEDIAL_EXACT_OUTGOING	f66r	f66	f66r.78	T	B	5	T|B|5	5	6	lchedy	cheedy	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin	0	0
G776-C0320	H3_MEDIAL_EXACT_OUTGOING	f66r	f66	f66r.80	T	B	5	T|B|5	4	5	raiin	sheedy	1	1	MIDDLE	H3	aiin	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	0	0
G776-C0321	H4_MEDIAL_EXACT_OUTGOING	f75r	f75	f75r.20	B	B	2	B|B|2	5	6	lchey	lo	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ry shey qor chey lchey lo ydain shey qokain	0	0
G776-C0322	H4_MEDIAL_EXACT_OUTGOING	f75r	f75	f75r.20	B	B	2	B|B|2	6	7	lo	ydain	1	1	MIDDLE	H4	o	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Ansatz-/Zubereitungsrahmen	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	ry shey qor chey lchey lo ydain shey qokain	0	0
G776-C0323	H4_MEDIAL_EXACT_OUTGOING	f75r	f75	f75r.21	B	B	2	B|B|2	7	8	lor	am	1	1	MIDDLE	H4	or	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Teil- oder Portionsträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	oqokain chey qckhsy or ysheor ol lor am	0	0
G776-C0324	H4_MEDIAL_EXACT_OUTGOING	f75r	f75	f75r.24	B	B	2	B|B|2	6	7	lor	ol	1	1	MIDDLE	H4	or	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	Teil- oder Portionsträger	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokain olkeey qolkary sain checthy lor ol	0	0
G776-C0325	H4_MEDIAL_EXACT_OUTGOING	f75r	f75	f75r.3	B	B	2	B|B|2	7	8	ltain	olkar	1	1	MIDDLE	H4	tain	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Kälte-/Abkühlindex II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokain chal orchey qey kain sheeky ltain olkar or	0	0
G776-C0326	H4_MEDIAL_EXACT_OUTGOING	f75r	f75	f75r.9	B	B	2	B|B|2	3	4	lo	qokedy	1	1	MIDDLE	H4	o	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Ansatz-/Zubereitungsrahmen	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal	0	0
G776-C0327	H4_MEDIAL_EXACT_OUTGOING	f75v	f75	f75v.10	B	B	2	B|B|2	5	6	lchedy	dar	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	0	0
G776-C0328	H4_MEDIAL_EXACT_OUTGOING	f75v	f75	f75v.3	B	B	2	B|B|2	9	10	lkar	chckhy	1	1	MIDDLE	H4	kar	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Teil-/Fraktionsstufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	0	0
G776-C0329	H4_MEDIAL_EXACT_OUTGOING	f75v	f75	f75v.61	B	B	2	B|B|2	2	3	lchdy	soiin	1	1	MIDDLE	H4	chdy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	oksheyqolkeey lchdy soiin ol otchdy	0	0
G776-C0330	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.17	T	B	2	T|B|2	6	7	lkain	shedy	1	1	MIDDLE	H4	kain	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form: Index II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	0	0
G776-C0331	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.19	T	B	2	T|B|2	9	10	lshedy	qolchedy	1	1	MIDDLE	H4	shedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	0	0
G776-C0332	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.20	T	B	2	T|B|2	4	5	lchedy	qokey	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	0	0
G776-C0333	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.20	T	B	2	T|B|2	10	11	lchar	okar	1	1	MIDDLE	H4	char	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	trockene Teil-/Fraktionsstufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	0	0
G776-C0334	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.21	T	B	2	T|B|2	3	4	lchedy	qo	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	0	0
G776-C0335	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.25	T	B	2	T|B|2	11	12	lchedy	chey	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	0	0
G776-C0336	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.33	T	B	2	T|B|2	2	3	lkey	kal	1	1	MIDDLE	H4	key	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	0	0
G776-C0337	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.35	T	B	2	T|B|2	3	4	lshey	qokal	1	1	MIDDLE	H4	shey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	feuchte oder angeweichte Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	0	0
G776-C0338	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.38	T	B	2	T|B|2	2	3	lchey	chey	1	1	MIDDLE	H4	chey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	oteey lchey chey olsheol qokal chal	0	0
G776-C0339	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.39	T	B	2	T|B|2	8	9	lshed	chpsheedy	1	1	MIDDLE	H4	shed	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	Einweich-/Feuchtergebnis, Mittel-/Schlussform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	polalchdy pshedy opchedy qokas yksheol qokeedy oty lshed chpsheedy ytal	0	0
G776-C0340	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.40	T	B	2	T|B|2	4	5	lchy	opchey	1	1	MIDDLE	H4	chy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Grundform	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy	0	0
G776-C0341	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.41	T	B	2	T|B|2	4	5	lcheey	qokey	1	1	MIDDLE	H4	cheey	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	trockene Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	0	0
G776-C0342	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.42	T	B	2	T|B|2	6	7	lchedy	qolain	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam	0	0
G776-C0343	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.46	T	B	2	T|B|2	6	7	lchedy	chedy	1	1	MIDDLE	H4	chedy	GDT736_TRAINING	INTERNAL_BOUND_FIELD_OPERATOR	getrocknetes Ergebnis, Form I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	0	0
G776-C0344	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.49	T	B	2	T|B|2	10	11	lkar	al	1	1	MIDDLE	H4	kar	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	erhitzte Teil-/Fraktionsstufe I	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	saiin olaiin oky shol sain oky l kar chedy lkar al loral	0	0
G776-C0345	H3_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.51	T	B	2	T|B|2	6	7	raiin	opchdy	1	1	MIDDLE	H3	aiin	GDT736_TRAINING	LATE_REFERENCE_OR_ITEM_CLOSE	Ordinalstufe III	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	qkor shedy shey keedy sal raiin opchdy dar chedy qopchedy rorol	0	0
G776-C0346	H4_MEDIAL_EXACT_OUTGOING	f76r	f76	f76r.52	T	B	2	T|B|2	6	7	lsheedy	okar	1	1	MIDDLE	H4	sheedy	GDT737_HELD	INTERNAL_BOUND_FIELD_OPERATOR	angefeuchtetes oder eingeweichtes Ergebnis, Form II	1	REGISTERED_H3_OR_H4_AND_BOTH_TOKENS_EXACT_AND_ORDINAL_GT_1_AND_NOT_LINE_FINAL	olsheed qokedy qokeedy qokedy lkedy lsheedy okar shedy otain	0	0
