patch_id	page	row_id	source_ordinal	column	valid	reason	ink_json	nuisance_json	core_samples	patch_width	patch_height
f81r:R016:W09	f81r	f81r:R016	16	9	0	INSUFFICIENT_PAPER	[]	[]	101	63	46
f81r:R016:W10	f81r	f81r:R016	16	10	1	PASS	[0.214055111556,0.231909064185,0.24575638115]	[0.597124824684,4.795790545597,4.766666666667,2.354900328157,0.493827160494,0.961654635745,0.892216590727,0.846717520777,0.015384913534,0.015514246149,0.014858667763,0.015203182722,0.018084683149,0.021676612674,-0.007940888966,-0.007647633834,-0.008124892186,0.456051873199,0.507894032647]	120	62	46
f81r:R016:W11	f81r	f81r:R016	16	11	0	INSUFFICIENT_PAPER	[]	[]	129	63	46
f81r:R017:W00	f81r	f81r:R017	17	0	0	INSUFFICIENT_PAPER	[]	[]	104	62	48
f81r:R017:W01	f81r	f81r:R017	17	1	0	INSUFFICIENT_PAPER	[]	[]	124	62	48
f81r:R017:W02	f81r	f81r:R017	17	2	0	INSUFFICIENT_PAPER	[]	[]	92	63	48
f81r:R017:W03	f81r	f81r:R017	17	3	0	INSUFFICIENT_PAPER	[]	[]	124	62	48
f81r:R017:W04	f81r	f81r:R017	17	4	0	INSUFFICIENT_PAPER	[]	[]	144	63	48
f81r:R017:W05	f81r	f81r:R017	17	5	0	INSUFFICIENT_PAPER	[]	[]	102	62	48
f81r:R017:W06	f81r	f81r:R017	17	6	0	INSUFFICIENT_PAPER	[]	[]	148	62	48
f81r:R017:W07	f81r	f81r:R017	17	7	0	INSUFFICIENT_PAPER	[]	[]	127	63	48
f81r:R017:W08	f81r	f81r:R017	17	8	0	INSUFFICIENT_PAPER	[]	[]	108	62	48
f81r:R017:W09	f81r	f81r:R017	17	9	0	INSUFFICIENT_PAPER	[]	[]	150	63	48
f81r:R017:W10	f81r	f81r:R017	17	10	0	INSUFFICIENT_PAPER	[]	[]	132	62	48
f81r:R017:W11	f81r	f81r:R017	17	11	0	INSUFFICIENT_PAPER	[]	[]	116	63	48
f81r:R018:W00	f81r	f81r:R018	18	0	0	INSUFFICIENT_PAPER	[]	[]	101	62	38
f81r:R018:W01	f81r	f81r:R018	18	1	0	INSUFFICIENT_PAPER	[]	[]	54	62	38
f81r:R018:W02	f81r	f81r:R018	18	2	0	INSUFFICIENT_PAPER	[]	[]	92	63	38
f81r:R018:W03	f81r	f81r:R018	18	3	0	INSUFFICIENT_PAPER	[]	[]	99	62	38
f81r:R018:W04	f81r	f81r:R018	18	4	0	INSUFFICIENT_PAPER	[]	[]	72	63	38
f81r:R018:W05	f81r	f81r:R018	18	5	0	INSUFFICIENT_PAPER	[]	[]	77	62	38
f81r:R018:W06	f81r	f81r:R018	18	6	0	INSUFFICIENT_PAPER	[]	[]	73	62	38
f81r:R018:W07	f81r	f81r:R018	18	7	0	INSUFFICIENT_PAPER	[]	[]	107	63	38
f81r:R018:W08	f81r	f81r:R018	18	8	0	INSUFFICIENT_PAPER	[]	[]	91	62	38
f81r:R018:W09	f81r	f81r:R018	18	9	0	INSUFFICIENT_PAPER	[]	[]	79	63	38
f81r:R018:W10	f81r	f81r:R018	18	10	1	PASS	[0.224672341948,0.24016801369,0.264269619799]	[0.591680814941,4.532599493153,4.565217391304,2.198341013949,0.474226804124,0.957706575354,0.881468346174,0.826297338062,0.013881811255,0.015949069984,0.015275148919,0.018720330237,0.023192294462,0.024692122463,-0.000808208588,-0.001785086795,0.000751985382,0.456051873199,0.541610917849]	92	62	38
f81r:R018:W11	f81r	f81r:R018	18	11	0	INSUFFICIENT_PAPER	[]	[]	82	63	38
f81r:R019:W00	f81r	f81r:R019	19	0	0	INSUFFICIENT_PAPER	[]	[]	95	62	38
f81r:R019:W01	f81r	f81r:R019	19	1	0	INSUFFICIENT_PAPER	[]	[]	72	62	38
f81r:R019:W02	f81r	f81r:R019	19	2	0	INSUFFICIENT_PAPER	[]	[]	52	63	38
f81r:R019:W03	f81r	f81r:R019	19	3	0	INSUFFICIENT_PAPER	[]	[]	81	62	38
f81r:R019:W04	f81r	f81r:R019	19	4	0	INSUFFICIENT_PAPER	[]	[]	69	63	38
f81r:R019:W05	f81r	f81r:R019	19	5	0	INSUFFICIENT_PAPER	[]	[]	84	62	38
f81r:R019:W06	f81r	f81r:R019	19	6	0	INSUFFICIENT_PAPER	[]	[]	124	62	38
f81r:R019:W07	f81r	f81r:R019	19	7	0	INSUFFICIENT_PAPER	[]	[]	101	63	38
f81r:R019:W08	f81r	f81r:R019	19	8	0	INSUFFICIENT_PAPER	[]	[]	116	62	38
f81r:R019:W09	f81r	f81r:R019	19	9	0	INSUFFICIENT_PAPER	[]	[]	105	63	38
f81r:R019:W10	f81r	f81r:R019	19	10	0	INSUFFICIENT_PAPER	[]	[]	99	62	38
f81r:R019:W11	f81r	f81r:R019	19	11	0	INSUFFICIENT_PAPER	[]	[]	135	63	38
f81r:R020:W00	f81r	f81r:R020	20	0	0	INSUFFICIENT_PAPER	[]	[]	142	62	52
f81r:R020:W01	f81r	f81r:R020	20	1	0	INSUFFICIENT_PAPER	[]	[]	107	62	52
f81r:R020:W02	f81r	f81r:R020	20	2	0	INSUFFICIENT_PAPER	[]	[]	129	63	52
f81r:R020:W03	f81r	f81r:R020	20	3	0	INSUFFICIENT_PAPER	[]	[]	93	62	52
f81r:R020:W04	f81r	f81r:R020	20	4	0	INSUFFICIENT_PAPER	[]	[]	101	63	52
f81r:R020:W05	f81r	f81r:R020	20	5	0	INSUFFICIENT_PAPER	[]	[]	108	62	52
f81r:R020:W06	f81r	f81r:R020	20	6	0	INSUFFICIENT_PAPER	[]	[]	145	62	52
f81r:R020:W07	f81r	f81r:R020	20	7	0	INSUFFICIENT_PAPER	[]	[]	115	63	52
f81r:R020:W08	f81r	f81r:R020	20	8	0	INSUFFICIENT_PAPER	[]	[]	130	62	52
f81r:R020:W09	f81r	f81r:R020	20	9	0	INSUFFICIENT_PAPER	[]	[]	150	63	52
f81r:R020:W10	f81r	f81r:R020	20	10	0	INSUFFICIENT_PAPER	[]	[]	115	62	52
f81r:R020:W11	f81r	f81r:R020	20	11	0	INSUFFICIENT_PAPER	[]	[]	141	63	52
f81r:R021:W00	f81r	f81r:R021	21	0	0	INSUFFICIENT_PAPER	[]	[]	135	62	52
f81r:R021:W01	f81r	f81r:R021	21	1	0	INSUFFICIENT_PAPER	[]	[]	118	62	52
f81r:R021:W02	f81r	f81r:R021	21	2	0	INSUFFICIENT_PAPER	[]	[]	137	63	52
f81r:R021:W03	f81r	f81r:R021	21	3	0	INSUFFICIENT_PAPER	[]	[]	117	62	52
f81r:R021:W04	f81r	f81r:R021	21	4	0	INSUFFICIENT_PAPER	[]	[]	169	63	52
f81r:R021:W05	f81r	f81r:R021	21	5	0	INSUFFICIENT_PAPER	[]	[]	95	62	52
f81r:R021:W06	f81r	f81r:R021	21	6	0	INSUFFICIENT_PAPER	[]	[]	96	62	52
f81r:R021:W07	f81r	f81r:R021	21	7	0	INSUFFICIENT_PAPER	[]	[]	132	63	52
f81r:R021:W08	f81r	f81r:R021	21	8	0	INSUFFICIENT_PAPER	[]	[]	105	62	52
f81r:R021:W09	f81r	f81r:R021	21	9	0	INSUFFICIENT_PAPER	[]	[]	111	63	52
f81r:R021:W10	f81r	f81r:R021	21	10	0	INSUFFICIENT_PAPER	[]	[]	117	62	52
f81r:R021:W11	f81r	f81r:R021	21	11	0	INSUFFICIENT_PAPER	[]	[]	138	63	52
f81r:R022:W00	f81r	f81r:R022	22	0	0	INSUFFICIENT_PAPER	[]	[]	84	62	44
f81r:R022:W01	f81r	f81r:R022	22	1	0	INSUFFICIENT_PAPER	[]	[]	107	62	44
f81r:R022:W02	f81r	f81r:R022	22	2	0	INSUFFICIENT_PAPER	[]	[]	82	63	44
f81r:R022:W03	f81r	f81r:R022	22	3	0	INSUFFICIENT_PAPER	[]	[]	82	62	44
f81r:R022:W04	f81r	f81r:R022	22	4	0	INSUFFICIENT_PAPER	[]	[]	76	63	44
f81r:R022:W05	f81r	f81r:R022	22	5	0	INSUFFICIENT_PAPER	[]	[]	105	62	44
f81r:R022:W06	f81r	f81r:R022	22	6	0	INSUFFICIENT_PAPER	[]	[]	98	62	44
f81r:R022:W07	f81r	f81r:R022	22	7	0	INSUFFICIENT_PAPER	[]	[]	100	63	44
f81r:R022:W08	f81r	f81r:R022	22	8	0	INSUFFICIENT_PAPER	[]	[]	95	62	44
f81r:R022:W09	f81r	f81r:R022	22	9	0	INSUFFICIENT_PAPER	[]	[]	114	63	44
f81r:R022:W10	f81r	f81r:R022	22	10	0	INSUFFICIENT_PAPER	[]	[]	97	62	44
f81r:R022:W11	f81r	f81r:R022	22	11	0	INSUFFICIENT_PAPER	[]	[]	119	63	44
f81r:R023:W00	f81r	f81r:R023	23	0	0	INSUFFICIENT_PAPER	[]	[]	97	62	44
f81r:R023:W01	f81r	f81r:R023	23	1	0	INSUFFICIENT_PAPER	[]	[]	100	62	44
f81r:R023:W02	f81r	f81r:R023	23	2	0	INSUFFICIENT_PAPER	[]	[]	113	63	44
f81r:R023:W03	f81r	f81r:R023	23	3	0	INSUFFICIENT_PAPER	[]	[]	122	62	44
f81r:R023:W04	f81r	f81r:R023	23	4	0	INSUFFICIENT_PAPER	[]	[]	85	63	44
f81r:R023:W05	f81r	f81r:R023	23	5	0	INSUFFICIENT_PAPER	[]	[]	119	62	44
f81r:R023:W06	f81r	f81r:R023	23	6	0	INSUFFICIENT_PAPER	[]	[]	89	62	44
f81r:R023:W07	f81r	f81r:R023	23	7	0	INSUFFICIENT_PAPER	[]	[]	103	63	44
f81r:R023:W08	f81r	f81r:R023	23	8	0	INSUFFICIENT_PAPER	[]	[]	100	62	44
f81r:R023:W09	f81r	f81r:R023	23	9	0	INSUFFICIENT_PAPER	[]	[]	117	63	44
f81r:R023:W10	f81r	f81r:R023	23	10	0	INSUFFICIENT_PAPER	[]	[]	90	62	44
f81r:R023:W11	f81r	f81r:R023	23	11	0	INSUFFICIENT_PAPER	[]	[]	126	63	44
f81r:R024:W00	f81r	f81r:R024	24	0	0	INSUFFICIENT_PAPER	[]	[]	126	62	52
f81r:R024:W01	f81r	f81r:R024	24	1	0	INSUFFICIENT_PAPER	[]	[]	121	62	52
f81r:R024:W02	f81r	f81r:R024	24	2	0	INSUFFICIENT_PAPER	[]	[]	114	63	52
f81r:R024:W03	f81r	f81r:R024	24	3	0	INSUFFICIENT_PAPER	[]	[]	102	62	52
f81r:R024:W04	f81r	f81r:R024	24	4	0	INSUFFICIENT_PAPER	[]	[]	101	63	52
f81r:R024:W05	f81r	f81r:R024	24	5	0	INSUFFICIENT_PAPER	[]	[]	121	62	52
f81r:R024:W06	f81r	f81r:R024	24	6	0	INSUFFICIENT_PAPER	[]	[]	108	62	52
f81r:R024:W07	f81r	f81r:R024	24	7	0	INSUFFICIENT_PAPER	[]	[]	128	63	52
f81r:R024:W08	f81r	f81r:R024	24	8	0	INSUFFICIENT_PAPER	[]	[]	107	62	52
f81r:R024:W09	f81r	f81r:R024	24	9	0	INSUFFICIENT_PAPER	[]	[]	156	63	52
f81r:R024:W10	f81r	f81r:R024	24	10	0	INSUFFICIENT_PAPER	[]	[]	90	62	52
f81r:R024:W11	f81r	f81r:R024	24	11	0	INSUFFICIENT_PAPER	[]	[]	121	63	52
f81r:R025:W00	f81r	f81r:R025	25	0	0	INSUFFICIENT_PAPER	[]	[]	100	62	50
f81r:R025:W01	f81r	f81r:R025	25	1	0	INSUFFICIENT_PAPER	[]	[]	152	62	50
f81r:R025:W02	f81r	f81r:R025	25	2	0	INSUFFICIENT_PAPER	[]	[]	140	63	50
f81r:R025:W03	f81r	f81r:R025	25	3	0	INSUFFICIENT_PAPER	[]	[]	99	62	50
f81r:R025:W04	f81r	f81r:R025	25	4	0	INSUFFICIENT_PAPER	[]	[]	123	63	50
f81r:R025:W05	f81r	f81r:R025	25	5	0	INSUFFICIENT_PAPER	[]	[]	117	62	50
f81r:R025:W06	f81r	f81r:R025	25	6	0	INSUFFICIENT_PAPER	[]	[]	130	62	50
f81r:R025:W07	f81r	f81r:R025	25	7	0	INSUFFICIENT_PAPER	[]	[]	133	63	50
f81r:R025:W08	f81r	f81r:R025	25	8	0	INSUFFICIENT_PAPER	[]	[]	99	62	50
f81r:R025:W09	f81r	f81r:R025	25	9	0	INSUFFICIENT_PAPER	[]	[]	143	63	50
f81r:R025:W10	f81r	f81r:R025	25	10	0	INSUFFICIENT_PAPER	[]	[]	118	62	50
f81r:R025:W11	f81r	f81r:R025	25	11	0	INSUFFICIENT_PAPER	[]	[]	118	63	50
f81r:R026:W00	f81r	f81r:R026	26	0	0	INSUFFICIENT_PAPER	[]	[]	112	62	50
f81r:R026:W01	f81r	f81r:R026	26	1	0	INSUFFICIENT_PAPER	[]	[]	112	62	50
f81r:R026:W02	f81r	f81r:R026	26	2	0	INSUFFICIENT_PAPER	[]	[]	110	63	50
f81r:R026:W03	f81r	f81r:R026	26	3	0	INSUFFICIENT_PAPER	[]	[]	135	62	50
f81r:R026:W04	f81r	f81r:R026	26	4	0	INSUFFICIENT_PAPER	[]	[]	147	63	50
f81r:R026:W05	f81r	f81r:R026	26	5	0	INSUFFICIENT_PAPER	[]	[]	123	62	50
f81r:R026:W06	f81r	f81r:R026	26	6	0	INSUFFICIENT_PAPER	[]	[]	117	62	50
f81r:R026:W07	f81r	f81r:R026	26	7	0	INSUFFICIENT_PAPER	[]	[]	102	63	50
f81r:R026:W08	f81r	f81r:R026	26	8	0	INSUFFICIENT_PAPER	[]	[]	119	62	50
f81r:R026:W09	f81r	f81r:R026	26	9	0	INSUFFICIENT_PAPER	[]	[]	165	63	50
f81r:R026:W10	f81r	f81r:R026	26	10	0	INSUFFICIENT_PAPER	[]	[]	119	62	50
f81r:R026:W11	f81r	f81r:R026	26	11	0	INSUFFICIENT_PAPER	[]	[]	158	63	50
f81r:R027:W00	f81r	f81r:R027	27	0	0	INSUFFICIENT_PAPER	[]	[]	145	62	52
f81r:R027:W01	f81r	f81r:R027	27	1	0	INSUFFICIENT_PAPER	[]	[]	158	62	52
f81r:R027:W02	f81r	f81r:R027	27	2	0	INSUFFICIENT_PAPER	[]	[]	97	63	52
f81r:R027:W03	f81r	f81r:R027	27	3	0	INSUFFICIENT_PAPER	[]	[]	111	62	52
f81r:R027:W04	f81r	f81r:R027	27	4	0	INSUFFICIENT_PAPER	[]	[]	145	63	52
f81r:R027:W05	f81r	f81r:R027	27	5	0	INSUFFICIENT_PAPER	[]	[]	132	62	52
f81r:R027:W06	f81r	f81r:R027	27	6	0	INSUFFICIENT_PAPER	[]	[]	171	62	52
f81r:R027:W07	f81r	f81r:R027	27	7	0	INSUFFICIENT_PAPER	[]	[]	131	63	52
f81r:R027:W08	f81r	f81r:R027	27	8	0	INSUFFICIENT_PAPER	[]	[]	138	62	52
f81r:R027:W09	f81r	f81r:R027	27	9	0	INSUFFICIENT_PAPER	[]	[]	143	63	52
f81r:R027:W10	f81r	f81r:R027	27	10	0	INSUFFICIENT_PAPER	[]	[]	107	62	52
f81r:R027:W11	f81r	f81r:R027	27	11	0	INSUFFICIENT_PAPER	[]	[]	127	63	52
f83r:R001:W00	f83r	f83r:R001	1	0	0	INSUFFICIENT_PAPER	[]	[]	238	112	52
f83r:R001:W01	f83r	f83r:R001	1	1	0	INSUFFICIENT_PAPER	[]	[]	236	112	52
f83r:R001:W02	f83r	f83r:R001	1	2	0	INSUFFICIENT_PAPER	[]	[]	242	113	52
f83r:R001:W03	f83r	f83r:R001	1	3	1	PASS	[0.209857714603,0.228714596364,0.248584051158]	[0.588598901099,5.347107530717,4.655502392344,2.458454966876,0.530456852792,0.945751088415,0.879575436184,0.832130347966,0.0192874667,0.018807366116,0.020677170971,0.014829778065,0.006938159879,0.014536199095,-0.024415535445,-0.024571751778,-0.021167313079,0.412640755539,0.102269692924]	209	112	52
f83r:R001:W04	f83r	f83r:R001	1	4	0	INSUFFICIENT_PAPER	[]	[]	203	113	52
f83r:R001:W05	f83r	f83r:R001	1	5	0	INSUFFICIENT_PAPER	[]	[]	230	112	52
f83r:R001:W06	f83r	f83r:R001	1	6	0	INSUFFICIENT_PAPER	[]	[]	215	112	52
f83r:R001:W07	f83r	f83r:R001	1	7	0	INSUFFICIENT_PAPER	[]	[]	206	113	52
f83r:R001:W08	f83r	f83r:R001	1	8	0	INSUFFICIENT_PAPER	[]	[]	223	112	52
f83r:R001:W09	f83r	f83r:R001	1	9	1	PASS	[0.20536995223,0.224312458519,0.247676737838]	[0.573349217155,5.375278407684,4.376744186047,2.107002412699,0.5,0.915824710419,0.840784626575,0.778532266516,0.018541869246,0.019232701902,0.019997242524,-0.002046972635,0.005906593407,0.013286468434,-0.008694723635,-0.013353088002,-0.013873650209,0.657646204141,0.102269692924]	215	113	52
f83r:R001:W10	f83r	f83r:R001	1	10	1	PASS	[0.201593204753,0.21622310847,0.247676737838]	[0.576236263736,5.278114659231,4.54358974359,2.351627354898,0.432372505543,0.916037436044,0.839185495916,0.775297931166,0.019043784127,0.019690747563,0.017451827999,0.020679810386,0.020768692092,0.009189829778,0.021916074122,0.015338827839,0.011301443654,0.698510715583,0.102269692924]	195	112	52
f83r:R001:W11	f83r	f83r:R001	1	11	0	INSUFFICIENT_PAPER	[]	[]	225	113	52
f83r:R002:W00	f83r	f83r:R002	2	0	0	INSUFFICIENT_PAPER	[]	[]	208	112	52
f83r:R002:W01	f83r	f83r:R002	2	1	0	INSUFFICIENT_PAPER	[]	[]	224	112	52
f83r:R002:W02	f83r	f83r:R002	2	2	0	INSUFFICIENT_PAPER	[]	[]	173	113	52
f83r:R002:W03	f83r	f83r:R002	2	3	1	PASS	[0.208901194599,0.231022038886,0.245379692761]	[0.527129120879,4.997212273764,4.442176870748,2.365078278035,0.387862796834,0.928487618722,0.864042319905,0.814327822632,0.01907986066,0.017264965226,0.017567617911,0.036834733894,0.024321266968,0.017962184874,0.003417905624,-0.000538677009,-0.002289377289,0.412640755539,0.118558077437]	147	112	52
f83r:R002:W04	f83r	f83r:R002	2	4	0	INSUFFICIENT_PAPER	[]	[]	217	113	52
f83r:R002:W05	f83r	f83r:R002	2	5	1	PASS	[0.214537938086,0.234518956063,0.250027006039]	[0.59529532967,5.342334251965,4.745192307692,2.512942644043,0.454148471616,0.945003202809,0.88269568328,0.83294150923,0.017317201068,0.016438571768,0.020059961752,0.014983301013,0.00293040293,-0.012297996122,-0.001586403792,-0.00031512605,-0.006184012066,0.494369778424,0.118558077437]	208	112	52
f83r:R002:W06	f83r	f83r:R002	2	6	0	INSUFFICIENT_PAPER	[]	[]	227	112	52
f83r:R002:W07	f83r	f83r:R002	2	7	0	INSUFFICIENT_PAPER	[]	[]	219	113	52
f83r:R002:W08	f83r	f83r:R002	2	8	0	INSUFFICIENT_PAPER	[]	[]	209	112	52
f83r:R002:W09	f83r	f83r:R002	2	9	0	INSUFFICIENT_PAPER	[]	[]	184	113	52
f83r:R002:W10	f83r	f83r:R002	2	10	0	INSUFFICIENT_PAPER	[]	[]	252	112	52
f83r:R002:W11	f83r	f83r:R002	2	11	0	INSUFFICIENT_PAPER	[]	[]	208	113	52
f83r:R003:W00	f83r	f83r:R003	3	0	0	INSUFFICIENT_PAPER	[]	[]	187	112	52
f83r:R003:W01	f83r	f83r:R003	3	1	0	INSUFFICIENT_PAPER	[]	[]	198	112	52
f83r:R003:W02	f83r	f83r:R003	3	2	0	INSUFFICIENT_PAPER	[]	[]	216	113	52
f83r:R003:W03	f83r	f83r:R003	3	3	0	INSUFFICIENT_PAPER	[]	[]	185	112	52
f83r:R003:W04	f83r	f83r:R003	3	4	0	INSUFFICIENT_PAPER	[]	[]	212	113	52
f83r:R003:W05	f83r	f83r:R003	3	5	0	INSUFFICIENT_PAPER	[]	[]	254	112	52
f83r:R003:W06	f83r	f83r:R003	3	6	0	INSUFFICIENT_PAPER	[]	[]	239	112	52
f83r:R003:W07	f83r	f83r:R003	3	7	0	INSUFFICIENT_PAPER	[]	[]	235	113	52
f83r:R003:W08	f83r	f83r:R003	3	8	0	INSUFFICIENT_PAPER	[]	[]	239	112	52
f83r:R003:W09	f83r	f83r:R003	3	9	0	INSUFFICIENT_PAPER	[]	[]	223	113	52
f83r:R003:W10	f83r	f83r:R003	3	10	0	INSUFFICIENT_PAPER	[]	[]	247	112	52
f83r:R003:W11	f83r	f83r:R003	3	11	0	INSUFFICIENT_PAPER	[]	[]	276	113	52
f83r:R004:W00	f83r	f83r:R004	4	0	0	INSUFFICIENT_PAPER	[]	[]	220	112	52
f83r:R004:W01	f83r	f83r:R004	4	1	0	INSUFFICIENT_PAPER	[]	[]	182	112	52
f83r:R004:W02	f83r	f83r:R004	4	2	0	INSUFFICIENT_PAPER	[]	[]	208	113	52
f83r:R004:W03	f83r	f83r:R004	4	3	0	INSUFFICIENT_PAPER	[]	[]	157	112	52
f83r:R004:W04	f83r	f83r:R004	4	4	0	INSUFFICIENT_PAPER	[]	[]	202	113	52
f83r:R004:W05	f83r	f83r:R004	4	5	0	INSUFFICIENT_PAPER	[]	[]	178	112	52
f83r:R004:W06	f83r	f83r:R004	4	6	0	INSUFFICIENT_PAPER	[]	[]	195	112	52
f83r:R004:W07	f83r	f83r:R004	4	7	0	INSUFFICIENT_PAPER	[]	[]	198	113	52
f83r:R004:W08	f83r	f83r:R004	4	8	0	INSUFFICIENT_PAPER	[]	[]	212	112	52
f83r:R004:W09	f83r	f83r:R004	4	9	0	INSUFFICIENT_PAPER	[]	[]	227	113	52
f83r:R004:W10	f83r	f83r:R004	4	10	0	INSUFFICIENT_PAPER	[]	[]	195	112	52
f83r:R004:W11	f83r	f83r:R004	4	11	0	INSUFFICIENT_PAPER	[]	[]	218	113	52
f83r:R005:W00	f83r	f83r:R005	5	0	0	INSUFFICIENT_PAPER	[]	[]	185	112	52
f83r:R005:W01	f83r	f83r:R005	5	1	0	INSUFFICIENT_PAPER	[]	[]	224	112	52
f83r:R005:W02	f83r	f83r:R005	5	2	0	INSUFFICIENT_PAPER	[]	[]	171	113	52
f83r:R005:W03	f83r	f83r:R005	5	3	0	INSUFFICIENT_PAPER	[]	[]	195	112	52
f83r:R005:W04	f83r	f83r:R005	5	4	1	PASS	[0.233400051481,0.246860077932,0.259173014893]	[0.599727705922,4.897839799951,4.924812030075,2.80875125479,0.430420711974,0.928606442577,0.864797585701,0.820218087235,0.020473075621,0.017590039093,0.019403201466,0.025748761043,0.018193815988,0.014921353157,0.014626463247,0.005969113309,0.00097171612,0.453505266981,0.171962616822]	133	113	52
f83r:R005:W05	f83r	f83r:R005	5	5	0	INSUFFICIENT_PAPER	[]	[]	182	112	52
f83r:R005:W06	f83r	f83r:R005	5	6	0	INSUFFICIENT_PAPER	[]	[]	186	112	52
f83r:R005:W07	f83r	f83r:R005	5	7	0	INSUFFICIENT_PAPER	[]	[]	187	113	52
f83r:R005:W08	f83r	f83r:R005	5	8	0	INSUFFICIENT_PAPER	[]	[]	240	112	52
f83r:R005:W09	f83r	f83r:R005	5	9	0	INSUFFICIENT_PAPER	[]	[]	263	113	52
f83r:R005:W10	f83r	f83r:R005	5	10	0	INSUFFICIENT_PAPER	[]	[]	212	112	52
f83r:R005:W11	f83r	f83r:R005	5	11	0	INSUFFICIENT_PAPER	[]	[]	262	113	52
f83r:R006:W00	f83r	f83r:R006	6	0	0	INSUFFICIENT_PAPER	[]	[]	201	112	52
f83r:R006:W01	f83r	f83r:R006	6	1	0	INSUFFICIENT_PAPER	[]	[]	190	112	52
f83r:R006:W02	f83r	f83r:R006	6	2	0	INSUFFICIENT_PAPER	[]	[]	206	113	52
f83r:R006:W03	f83r	f83r:R006	6	3	1	PASS	[0.239115072758,0.261056930144,0.280590037539]	[0.575206043956,5.293304824724,5.005050505051,2.635226543742,0.43231441048,0.945018783585,0.882238813068,0.835517618527,0.015063853583,0.014104622126,0.014037708072,0.01454427925,0.01192900237,0.017076061194,-0.005526826115,0.009351432881,0.004866946779,0.412640755539,0.190120160214]	198	112	52
f83r:R006:W04	f83r	f83r:R006	6	4	0	INSUFFICIENT_PAPER	[]	[]	220	113	52
f83r:R006:W05	f83r	f83r:R006	6	5	0	INSUFFICIENT_PAPER	[]	[]	253	112	52
f83r:R006:W06	f83r	f83r:R006	6	6	0	INSUFFICIENT_PAPER	[]	[]	233	112	52
f83r:R006:W07	f83r	f83r:R006	6	7	0	INSUFFICIENT_PAPER	[]	[]	198	113	52
f83r:R006:W08	f83r	f83r:R006	6	8	0	INSUFFICIENT_PAPER	[]	[]	184	112	52
f83r:R006:W09	f83r	f83r:R006	6	9	0	INSUFFICIENT_PAPER	[]	[]	220	113	52
f83r:R006:W10	f83r	f83r:R006	6	10	0	INSUFFICIENT_PAPER	[]	[]	202	112	52
f83r:R006:W11	f83r	f83r:R006	6	11	0	INSUFFICIENT_PAPER	[]	[]	217	113	52
f83r:R007:W00	f83r	f83r:R007	7	0	0	INSUFFICIENT_PAPER	[]	[]	245	112	52
f83r:R007:W01	f83r	f83r:R007	7	1	0	INSUFFICIENT_PAPER	[]	[]	288	112	52
f83r:R007:W02	f83r	f83r:R007	7	2	0	INSUFFICIENT_PAPER	[]	[]	211	113	52
f83r:R007:W03	f83r	f83r:R007	7	3	0	INSUFFICIENT_PAPER	[]	[]	239	112	52
f83r:R007:W04	f83r	f83r:R007	7	4	0	INSUFFICIENT_PAPER	[]	[]	238	113	52
f83r:R007:W05	f83r	f83r:R007	7	5	0	INSUFFICIENT_PAPER	[]	[]	242	112	52
f83r:R007:W06	f83r	f83r:R007	7	6	0	INSUFFICIENT_PAPER	[]	[]	213	112	52
f83r:R007:W07	f83r	f83r:R007	7	7	0	INSUFFICIENT_PAPER	[]	[]	232	113	52
f83r:R007:W08	f83r	f83r:R007	7	8	0	INSUFFICIENT_PAPER	[]	[]	247	112	52
f83r:R007:W09	f83r	f83r:R007	7	9	0	INSUFFICIENT_PAPER	[]	[]	250	113	52
f83r:R007:W10	f83r	f83r:R007	7	10	0	INSUFFICIENT_PAPER	[]	[]	252	112	52
f83r:R007:W11	f83r	f83r:R007	7	11	0	INSUFFICIENT_PAPER	[]	[]	238	113	52
f83r:R008:W00	f83r	f83r:R008	8	0	0	INSUFFICIENT_PAPER	[]	[]	237	112	52
f83r:R008:W01	f83r	f83r:R008	8	1	0	INSUFFICIENT_PAPER	[]	[]	281	112	52
f83r:R008:W02	f83r	f83r:R008	8	2	0	INSUFFICIENT_PAPER	[]	[]	220	113	52
f83r:R008:W03	f83r	f83r:R008	8	3	0	INSUFFICIENT_PAPER	[]	[]	254	112	52
f83r:R008:W04	f83r	f83r:R008	8	4	0	INSUFFICIENT_PAPER	[]	[]	201	113	52
f83r:R008:W05	f83r	f83r:R008	8	5	0	INSUFFICIENT_PAPER	[]	[]	259	112	52
f83r:R008:W06	f83r	f83r:R008	8	6	0	INSUFFICIENT_PAPER	[]	[]	212	112	52
f83r:R008:W07	f83r	f83r:R008	8	7	0	INSUFFICIENT_PAPER	[]	[]	192	113	52
f83r:R008:W08	f83r	f83r:R008	8	8	0	INSUFFICIENT_PAPER	[]	[]	246	112	52
f83r:R008:W09	f83r	f83r:R008	8	9	0	INSUFFICIENT_PAPER	[]	[]	226	113	52
f83r:R008:W10	f83r	f83r:R008	8	10	0	INSUFFICIENT_PAPER	[]	[]	209	112	52
f83r:R008:W11	f83r	f83r:R008	8	11	0	INSUFFICIENT_PAPER	[]	[]	235	113	52
f83r:R009:W00	f83r	f83r:R009	9	0	0	INSUFFICIENT_PAPER	[]	[]	216	112	52
f83r:R009:W01	f83r	f83r:R009	9	1	0	INSUFFICIENT_PAPER	[]	[]	240	112	52
f83r:R009:W02	f83r	f83r:R009	9	2	0	INSUFFICIENT_PAPER	[]	[]	231	113	52
