unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status
U641	ASTRO	f69v	A3:G005	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	AR287	ASTRO_OWNER_VALUE_287	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U642	ASTRO	f69v	A3:G006	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chykar	AR296	ASTRO_OWNER_VALUE_296	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U643	ASTRO	f69v	A3:G007	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okoirsh	AR311	ASTRO_OWNER_VALUE_311	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	OWNER_PLUS_SURFACE_ASTRO_PASS
U644	ASTRO	f69v	A3:G008	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	AR287	ASTRO_OWNER_VALUE_287	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U645	ASTRO	f69v	A3:G009	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chetody	AR290	ASTRO_OWNER_VALUE_290	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U646	ASTRO	f69v	A3:G010	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeos	AR308	ASTRO_OWNER_VALUE_308	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	OWNER_PLUS_SURFACE_ASTRO_PASS
U647	ASTRO	f69v	A3:G011	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	AR303	ASTRO_OWNER_VALUE_303	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U648	ASTRO	f69v	A3:G012	f69v.1	A3_LEFT_WHEEL_RING_TEXT	tey	AR319	ASTRO_OWNER_VALUE_319	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U649	ASTRO	f69v	A3:G013	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otokeeey	AR315	ASTRO_OWNER_VALUE_315	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U650	ASTRO	f69v	A3:G014	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeody	AR307	ASTRO_OWNER_VALUE_307	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U651	ASTRO	f69v	A3:G015	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeey	AR309	ASTRO_OWNER_VALUE_309	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U652	ASTRO	f69v	A3:G016	f69v.1	A3_LEFT_WHEEL_RING_TEXT	doiir	AR300	ASTRO_OWNER_VALUE_300	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	OWNER_PLUS_SURFACE_ASTRO_PASS
U653	ASTRO	f69v	A3:G017	f69v.1	A3_LEFT_WHEEL_RING_TEXT	teeo	AR318	ASTRO_OWNER_VALUE_318	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U654	ASTRO	f69v	A3:G018	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	AR320	ASTRO_OWNER_VALUE_320	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U655	ASTRO	f69v	A3:G019	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chey	AR291	ASTRO_OWNER_VALUE_291	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U656	ASTRO	f69v	A3:G020	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ot	AR312	ASTRO_OWNER_VALUE_312	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS
U657	ASTRO	f69v	A3:G021	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	AR320	ASTRO_OWNER_VALUE_320	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U658	ASTRO	f69v	A3:G022	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okedy	AR306	ASTRO_OWNER_VALUE_306	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest edy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U659	ASTRO	f69v	A3:G023	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chsdy	AR295	ASTRO_OWNER_VALUE_295	A3_LEFT_WHEEL_RING_TEXT: sekundärer Zustand fest.	OWNER_PLUS_SURFACE_ASTRO_PASS
U660	ASTRO	f69v	A3:G024	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeod	AR310	ASTRO_OWNER_VALUE_310	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest eod.	OWNER_PLUS_SURFACE_ASTRO_PASS
U661	ASTRO	f69v	A3:G025	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	AR320	ASTRO_OWNER_VALUE_320	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U662	ASTRO	f69v	A3:G026	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dy	AR301	ASTRO_OWNER_VALUE_301	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U663	ASTRO	f69v	A3:G027	f69v.1	A3_LEFT_WHEEL_RING_TEXT	choaiin	AR293	ASTRO_OWNER_VALUE_293	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmelsobjekt oder Eingangsbedingung + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest c.	OWNER_PLUS_SURFACE_ASTRO_PASS
U664	ASTRO	f69v	A3:G028	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	AR305	ASTRO_OWNER_VALUE_305	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U665	ASTRO	f69v	A3:G029	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okar	AR305	ASTRO_OWNER_VALUE_305	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U666	ASTRO	f69v	A3:G030	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chol	AR294	ASTRO_OWNER_VALUE_294	Radstelle A3_LEFT_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U667	ASTRO	f69v	A3:G031	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chees	AR289	ASTRO_OWNER_VALUE_289	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest ch/s.	OWNER_PLUS_SURFACE_ASTRO_PASS
U668	ASTRO	f69v	A3:G032	f69v.1	A3_LEFT_WHEEL_RING_TEXT	yto	AR321	ASTRO_OWNER_VALUE_321	A3_LEFT_WHEEL_RING_TEXT: aktueller Platz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U669	ASTRO	f69v	A3:G033	f69v.1	A3_LEFT_WHEEL_RING_TEXT	odair	AR304	ASTRO_OWNER_VALUE_304	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS
U670	ASTRO	f69v	A3:G034	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oty	AR316	ASTRO_OWNER_VALUE_316	Radstelle A3_LEFT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U671	ASTRO	f69v	A3:G035	f69v.1	A3_LEFT_WHEEL_RING_TEXT	oteeo	AR314	ASTRO_OWNER_VALUE_314	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U672	ASTRO	f69v	A3:G036	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dar	AR298	ASTRO_OWNER_VALUE_298	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U673	ASTRO	f69v	A3:G037	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	AR303	ASTRO_OWNER_VALUE_303	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U674	ASTRO	f69v	A3:G038	f69v.1	A3_LEFT_WHEEL_RING_TEXT	eykeody	AR302	ASTRO_OWNER_VALUE_302	A3_LEFT_WHEEL_RING_TEXT: ausgewählter Klassenplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U675	ASTRO	f69v	A3:G039	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dchor	AR299	ASTRO_OWNER_VALUE_299	Radstelle A3_LEFT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest dch.	OWNER_PLUS_SURFACE_ASTRO_PASS
U676	ASTRO	f69v	A3:G040	f69v.1	A3_LEFT_WHEEL_RING_TEXT	char	AR288	ASTRO_OWNER_VALUE_288	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U677	ASTRO	f69v	A3:G041	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yka	AR346	ASTRO_OWNER_VALUE_346	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität.	OWNER_PLUS_SURFACE_ASTRO_PASS
U678	ASTRO	f69v	A3:G042	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chol	AR332	ASTRO_OWNER_VALUE_332	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U679	ASTRO	f69v	A3:G043	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykar	AR348	ASTRO_OWNER_VALUE_348	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U680	ASTRO	f69v	A3:G044	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dal	AR335	ASTRO_OWNER_VALUE_335	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U681	ASTRO	f69v	A3:G045	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykady	AR347	ASTRO_OWNER_VALUE_347	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Qualität fest.	OWNER_PLUS_SURFACE_ASTRO_PASS
U682	ASTRO	f69v	A3:G046	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	iokeeor	AR337	ASTRO_OWNER_VALUE_337	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest i.	OWNER_PLUS_SURFACE_ASTRO_PASS
U683	ASTRO	f69v	A3:G047	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheey	AR327	ASTRO_OWNER_VALUE_327	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: abgelesener oder freigegebener Diagrammwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U684	ASTRO	f69v	A3:G048	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	choly	AR333	ASTRO_OWNER_VALUE_333	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest ch/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U685	ASTRO	f69v	A3:G049	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykeeal	AR349	ASTRO_OWNER_VALUE_349	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U686	ASTRO	f69v	A3:G050	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheo	AR328	ASTRO_OWNER_VALUE_328	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U687	ASTRO	f69v	A3:G051	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	oaram	AR338	ASTRO_OWNER_VALUE_338	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o/am.	OWNER_PLUS_SURFACE_ASTRO_PASS
U688	ASTRO	f69v	A3:G052	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ockhy	AR339	ASTRO_OWNER_VALUE_339	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS
U689	ASTRO	f69v	A3:G053	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	sheey	AR342	ASTRO_OWNER_VALUE_342	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U690	ASTRO	f69v	A3:G054	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	aiin	AR322	ASTRO_OWNER_VALUE_322	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS
U691	ASTRO	f69v	A3:G055	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U692	ASTRO	f69v	A3:G056	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	daiial	AR334	ASTRO_OWNER_VALUE_334	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest daii.	OWNER_PLUS_SURFACE_ASTRO_PASS
U693	ASTRO	f69v	A3:G057	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheody	AR329	ASTRO_OWNER_VALUE_329	A3_MIDDLE_WHEEL_RING_TEXT: Ablesewert fest.	OWNER_PLUS_SURFACE_ASTRO_PASS
U694	ASTRO	f69v	A3:G058	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	cheal	AR325	ASTRO_OWNER_VALUE_325	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U695	ASTRO	f69v	A3:G059	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	yetey	AR345	ASTRO_OWNER_VALUE_345	A3_MIDDLE_WHEEL_RING_TEXT: ausgewählter Phasenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U696	ASTRO	f69v	A3:G060	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chear	AR326	ASTRO_OWNER_VALUE_326	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest che.	OWNER_PLUS_SURFACE_ASTRO_PASS
U697	ASTRO	f69v	A3:G061	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U698	ASTRO	f69v	A3:G062	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dy	AR336	ASTRO_OWNER_VALUE_336	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U699	ASTRO	f69v	A3:G063	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykey	AR351	ASTRO_OWNER_VALUE_351	A3_MIDDLE_WHEEL_RING_TEXT: aktuelle Klasse.	OWNER_PLUS_SURFACE_ASTRO_PASS
U700	ASTRO	f69v	A3:G064	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ch	AR324	ASTRO_OWNER_VALUE_324	A3_MIDDLE_WHEEL_RING_TEXT: Zustand.	OWNER_PLUS_SURFACE_ASTRO_PASS
U701	ASTRO	f69v	A3:G065	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U702	ASTRO	f69v	A3:G066	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dy	AR336	ASTRO_OWNER_VALUE_336	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U703	ASTRO	f69v	A3:G067	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chol	AR332	ASTRO_OWNER_VALUE_332	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U704	ASTRO	f69v	A3:G068	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykar	AR348	ASTRO_OWNER_VALUE_348	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	OWNER_PLUS_SURFACE_ASTRO_PASS
U705	ASTRO	f69v	A3:G069	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ol	AR341	ASTRO_OWNER_VALUE_341	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U706	ASTRO	f69v	A3:G070	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	y	AR343	ASTRO_OWNER_VALUE_343	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U707	ASTRO	f69v	A3:G071	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ykeeody	AR350	ASTRO_OWNER_VALUE_350	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest yk/ody.	OWNER_PLUS_SURFACE_ASTRO_PASS
U708	ASTRO	f69v	A3:G072	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chey	AR330	ASTRO_OWNER_VALUE_330	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U709	ASTRO	f69v	A3:G073	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	dal	AR335	ASTRO_OWNER_VALUE_335	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS
U710	ASTRO	f69v	A3:G074	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ody	AR340	ASTRO_OWNER_VALUE_340	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten zuruecknehmen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U711	ASTRO	f69v	A3:G075	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	airchy	AR323	ASTRO_OWNER_VALUE_323	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest chy.	OWNER_PLUS_SURFACE_ASTRO_PASS
U712	ASTRO	f69v	A3:G076	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	choky	AR331	ASTRO_OWNER_VALUE_331	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diesen Diagrammposten setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U713	ASTRO	f69v	A3:G077	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	ychey	AR344	ASTRO_OWNER_VALUE_344	A3_MIDDLE_WHEEL_RING_TEXT: aktueller Ablesewert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U714	ASTRO	f69v	A3:G078	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	chey	AR330	ASTRO_OWNER_VALUE_330	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U715	ASTRO	f69v	A3:G079	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	doair	AR365	ASTRO_OWNER_VALUE_365	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	OWNER_PLUS_SURFACE_ASTRO_PASS
U716	ASTRO	f69v	A3:G080	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otaldal	AR368	ASTRO_OWNER_VALUE_368	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U717	ASTRO	f69v	A3:G081	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dair	AR362	ASTRO_OWNER_VALUE_362	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS
U718	ASTRO	f69v	A3:G082	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chdy	AR356	ASTRO_OWNER_VALUE_356	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	OWNER_PLUS_SURFACE_ASTRO_PASS
U719	ASTRO	f69v	A3:G083	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	otoar	AR373	ASTRO_OWNER_VALUE_373	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	OWNER_PLUS_SURFACE_ASTRO_PASS
U720	ASTRO	f69v	A3:G084	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	ar	AR354	ASTRO_OWNER_VALUE_354	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS
U721	ASTRO	f69v	A3:G085	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chy	AR361	ASTRO_OWNER_VALUE_361	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS
U722	ASTRO	f69v	A3:G086	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qoteor	AR376	ASTRO_OWNER_VALUE_376	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	OWNER_PLUS_SURFACE_ASTRO_PASS
U723	ASTRO	f69v	A3:G087	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cho	AR360	ASTRO_OWNER_VALUE_360	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS
U724	ASTRO	f69v	A3:G088	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	qotair	AR375	ASTRO_OWNER_VALUE_375	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	OWNER_PLUS_SURFACE_ASTRO_PASS
U725	ASTRO	f69v	A3:G089	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	chda	AR355	ASTRO_OWNER_VALUE_355	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	OWNER_PLUS_SURFACE_ASTRO_PASS
U726	ASTRO	f69v	A3:G090	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	oteeal	AR369	ASTRO_OWNER_VALUE_369	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	OWNER_PLUS_SURFACE_ASTRO_PASS
U727	ASTRO	f69v	A3:G091	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	cheor	AR357	ASTRO_OWNER_VALUE_357	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	OWNER_PLUS_SURFACE_ASTRO_PASS
