gap_ordinal	host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	primary_governor_key	anchor_event_id	action_slot_id	action_root	gdt584_rule_id	cut_ordinal_in_statement	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	typing_card_id	baseline_typing_card_id	reference_scope_card_id	selection_route	baseline_selection_route	source_pointer	baseline_source_pointer	source_distance_hosts	skipped_incompatible_candidate_count	q_right_station_suppressed_unique_source_count	q_right_station_suppressed_source_pointers	q_right_station_suppressed_tier_check_count	input_role	aiin_substrate_object_class	aiin_substrate_object_lemma_de	aiin_substrate_source_pointer	aiin_substrate_selection_route	aiin_substrate_reference_mode	aiin_consecutive_quantity	aiin_substrate_override_id	aiin_substrate_override_reason_de	reference_mode	baseline_object_class	baseline_object_lemma_de	object_class	object_lemma_de	grammatical_gender	determiner_de	rendered_object_np_de	gdt584_upstream_clause_de	gdt599_completed_clause_de	clause_changed	manual_override_id	manual_override_reason_de	renderer_policy	manual_clause_polish_id	q_result_transition	state_commit_object_class	state_commit_object_lemma_de	state_commit_channel	default_is_replaceable	guard
259	3112	G407-S381	1	f77r	BIOLOGICAL	ACTION:G407-E2630@1:OK	G407-E2630	RUNNING:G407-E2630@1	OK	GDT582_RETAINED_NON_TARGET	0	2	Y+AIIN	Stationsansatz|Stations- oder Badmaß	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2630@1:OK	ACTION:G407-E2630@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz und das Stations- oder Badmaß in Anwendungsform, auf Grad II, als neuer Bad- oder Stationsansatz und an der Stations-Arbeitsstelle vor	Beschicke oder bereite den Stationsansatz und das Stations- oder Badmaß in Anwendungsform, auf Grad II und an der Stations-Arbeitsstelle vor; übernimm das Ergebnis als neuen Bad- oder Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	YES	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
260	3113	G407-S381	2	f77r	BIOLOGICAL	ACTION:G407-E2631@1:CH	G407-E2631	RUNNING:G407-E2631@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2631@3:P	ACTION:G407-E2631@3:P	2	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
261	3114	G407-S381	3	f77r	BIOLOGICAL	ACTION:G407-E2631@2:CH	G407-E2631	RUNNING:G407-E2631@2	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2631@3:P	ACTION:G407-E2631@3:P	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
262	3115	G407-S381	4	f77r	BIOLOGICAL	ACTION:G407-E2631@3:P	G407-E2631	RUNNING:G407-E2631@3	P	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2631@3:P	ACTION:G407-E2631@3:P	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Wende den Stationsansatz auf Grad I an	Wende den Stationsansatz auf Grad I an	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
263	3124	G407-S382	5	f77r	BIOLOGICAL	ACTION:G407-E2638@3:CH	G407-E2638	RUNNING:G407-E2638@3	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T04_RIGHT_SAME_EVENT_WRITTEN	T04_RIGHT_SAME_EVENT_WRITTEN	Q02_RIGHT_DEFINITE	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	RIGHT_SAME_EVENT_WRITTEN_PARTICIPANT	ACTION:G407-E2638@4:K	ACTION:G407-E2638@4:K	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass ab	Entnimm oder lass den Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
264	3125	G407-S382	6	f77r	BIOLOGICAL	ACTION:G407-E2638@4:K	G407-E2638	RUNNING:G407-E2638@4	K	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2638@4:K	ACTION:G407-E2638@4:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz auf Grad I zu	Führe den Stationsansatz auf Grad I zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
265	3127	G407-S382	8	f77r	BIOLOGICAL	ACTION:G407-E2640@2:K	G407-E2640	RUNNING:G407-E2640@2	K	GDT582_RETAINED_NON_TARGET	0	2	Y+AIIN	Stationsansatz|Stations- oder Badmaß	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2640@2:K	ACTION:G407-E2640@2:K	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Führe den Stationsansatz und das Stations- oder Badmaß zu	Führe den Stationsansatz und das Stations- oder Badmaß zu	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
266	3130	G407-S384	1	f77r	BIOLOGICAL	ACTION:G407-E2646@1:OK	G407-E2646	RUNNING:G407-E2646@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2646@1:OK	ACTION:G407-E2646@1:OK	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	DEFAULT:OK:STATION_SUBSTRATE	ROOT_DEFAULT_STATION_SUBSTRATE	DEFINITE	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Beschicke oder bereite das Stations- oder Badmaß vor	Bereite eine abgemessene Menge des Stationsansatzes vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
267	3145	G407-S386	2	f77r	BIOLOGICAL	ACTION:G407-E2656@1:R	G407-E2656	RUNNING:G407-E2656@1	R	GDT582_RETAINED_NON_TARGET	1	1	AIN	Anwendungsportion	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2656@1:R	ACTION:G407-E2656@1:R	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Kennzeichne oder prüfe die Anwendungsportion zur Zielstation oder ins Zielbecken	Kennzeichne oder prüfe die Anwendungsportion zur Zielstation oder ins Zielbecken	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
268	3146	G407-S386	3	f77r	BIOLOGICAL	ACTION:G407-E2658@1:CH	G407-E2658	RUNNING:G407-E2658@1	CH	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2656@1:R	ACTION:G407-E2656@1:R	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	dieselbe	dieselbe Anwendungsportion	Entnimm oder lass über den Stationskontakt oder die Leitung ab	Nimm dieselbe Anwendungsportion über den Stationskontakt oder die Leitung heraus	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
269	3149	G407-S386	6	f77r	BIOLOGICAL	ACTION:G407-E2661@1:OK	G407-E2661	RUNNING:G407-E2661@1	OK	GDT582_RETAINED_NON_TARGET	1	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2658@1:CH	ACTION:G407-E2658@1:CH	3	1	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	PORTION	Anwendungsportion	PORTION	Anwendungsportion	FEMININE	dieselbe	dieselbe Anwendungsportion	Beschicke oder bereite auf Grad II vor	Bereite dieselbe Anwendungsportion auf Grad II vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	PORTION	Anwendungsportion	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
270	3151	G407-S390	1	f77r	BIOLOGICAL	ACTION:G407-E2665@1:OK	G407-E2665	RUNNING:G407-E2665@1	OK	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2665@1:OK	ACTION:G407-E2665@1:OK	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Beschicke oder bereite den Stationsansatz auf Grad II vor	Beschicke oder bereite den Stationsansatz auf Grad II vor	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
271	3156	G407-S390	6	f77r	BIOLOGICAL	ACTION:G407-E2672@1:CH	G407-E2672	RUNNING:G407-E2672@1	CH	GDT582_RETAINED_NON_TARGET	0	2	Y+AIIN	Stationsansatz|Stations- oder Badmaß	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2672@1:CH	ACTION:G407-E2672@1:CH	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass den Stationsansatz und das Stations- oder Badmaß auf Grad II und an der Stations-Arbeitsstelle ab	Entnimm oder lass den Stationsansatz und das Stations- oder Badmaß auf Grad II und an der Stations-Arbeitsstelle ab	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
272	3161	G407-S392	1	f77r	BIOLOGICAL	ACTION:G407-E2676@1:R	G407-E2676	RUNNING:G407-E2676@1	R	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2676@1:R	ACTION:G407-E2676@1:R	0	0	0	NONE	0	MEASURE_ARGUMENT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	MEASURE	Maßangabe	MEASURE	Maßangabe	FEMININE	die	die Maßangabe	Kennzeichne oder prüfe das Stations- oder Badmaß	Kennzeichne oder prüfe die Maßangabe	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	Maßangabe	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
273	3163	G407-S392	3	f77r	BIOLOGICAL	ACTION:G407-E2678@3:P	G407-E2678	RUNNING:G407-E2678@3	P	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T08_LOCAL_WORKSHOP_OVERRIDE	T05_LEFT_COMPATIBLE_STATE	Q03_LOCAL_OR_DEFAULT_DEFINITE	MANUAL_Q_INPUT_ROOT_DEFAULT	LEFT_COMPATIBLE_AFTER_OT_DY	DEFAULT:P:PORTION	ACTION:G407-E2677@1:SH	0	0	1	ACTION:G407-E2678@4:CHD	1	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	BODY	Körper	PORTION	Anwendungsportion	FEMININE	die	die Anwendungsportion	Wende auf Grad I und als neuer Bad- oder Stationsansatz an	Wende die Anwendungsportion auf Grad I an; übernimm das Ergebnis als neuen Bad- oder Stationsansatz	YES	W01	Ein Körper wird nicht selbst zum neuen Stationsansatz; die sichtbare Anwendung nimmt eine Portion und schreibt danach das Resultat STATION.	P_APPLY	NONE	YES	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
274	3166	G407-S392	6	f77r	BIOLOGICAL	ACTION:G407-E2680@1:CH	G407-E2680	RUNNING:G407-E2680@1	CH	GDT582_RETAINED_NON_TARGET	0	1	Y	Stationsansatz	T01_OWN_WRITTEN_PARTICIPANT	T01_OWN_WRITTEN_PARTICIPANT	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_WRITTEN_PARTICIPANT	OWN_WRITTEN_PARTICIPANT	ACTION:G407-E2680@1:CH	ACTION:G407-E2680@1:CH	0	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	den	den Stationsansatz	Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab	Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab	NO	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
275	3167	G407-S392	7	f77r	BIOLOGICAL	ACTION:G407-E2681@1:OK	G407-E2681	RUNNING:G407-E2681@1	OK	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2680@1:CH	ACTION:G407-E2680@1:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Beschicke oder bereite auf Grad I und von der Ausgangsstation oder aus dem Ausgangsbecken vor	Beschicke oder bereite denselben Stationsansatz auf Grad I und von der Ausgangsstation oder aus dem Ausgangsbecken vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
276	3170	G407-S392	10	f77r	BIOLOGICAL	ACTION:G407-E2685@1:OK	G407-E2685	RUNNING:G407-E2685@1	OK	GDT582_RETAINED_NON_TARGET	0	1	AIIN	Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2685@1:OK	ACTION:G407-E2685@1:OK	0	0	0	NONE	0	MEASURE_ARGUMENT	STATION	Stationsansatz	ACTION:G407-E2682@1:SH	LEFT_LIVE_SUBSTRATE	ANAPHORIC	NO	NONE	NONE	DEFINITE	MEASURE	abgemessene Menge	MEASURE	abgemessene Menge	FEMININE	die	die abgemessene Menge	Beschicke oder bereite das Stations- oder Badmaß vor	Bereite eine abgemessene Menge desselben Stationsansatzes vor	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	abgemessene Menge	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
277	3171	G407-S392	11	f77r	BIOLOGICAL	ACTION:G407-E2686@1:CH	G407-E2686	RUNNING:G407-E2686@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2682@1:SH	ACTION:G407-E2682@1:SH	3	1	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Entnimm oder lass auf Grad I ab	Entnimm oder lass denselben Stationsansatz auf Grad I ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
278	3173	G407-S392	13	f77r	BIOLOGICAL	ACTION:G407-E2687@2:CH	G407-E2687	RUNNING:G407-E2687@2	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2686@1:CH	ACTION:G407-E2686@1:CH	2	1	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Entnimm oder lass auf Grad I, zur Zielstation oder ins Zielbecken, von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung ab	Entnimm oder lass denselben Stationsansatz auf Grad I, zur Zielstation oder ins Zielbecken, von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
279	3174	G407-S392	14	f77r	BIOLOGICAL	ACTION:G407-E2689@1:CH	G407-E2689	RUNNING:G407-E2689@1	CH	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2687@2:CH	ACTION:G407-E2687@2:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Entnimm oder lass ab	Entnimm oder lass denselben Stationsansatz ab	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
280	3175	G407-S392	15	f77r	BIOLOGICAL	ACTION:G407-E2689@2:R	G407-E2689	RUNNING:G407-E2689@2	R	GDT582_RETAINED_NON_TARGET	0	0	NONE	NONE	T05_LEFT_COMPATIBLE_STATE	T05_LEFT_COMPATIBLE_STATE	Q01_LEFT_ANAPHORIC	LEFT_COMPATIBLE_AFTER_OT_DY	LEFT_COMPATIBLE_AFTER_OT_DY	ACTION:G407-E2689@1:CH	ACTION:G407-E2689@1:CH	1	0	0	NONE	0	PARTICIPANT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	ANAPHORIC	STATION	Stationsansatz	STATION	Stationsansatz	MASCULINE	denselben	denselben Stationsansatz	Kennzeichne oder prüfe	Kennzeichne oder prüfe denselben Stationsansatz	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	STATION	Stationsansatz	PARTICIPANT	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
281	3179	G407-S392	19	f77r	BIOLOGICAL	ACTION:G407-E2694@1:R	G407-E2694	RUNNING:G407-E2694@1	R	GDT582_RETAINED_NON_TARGET	0	2	AIIN+AIIN	Stations- oder Badmaß|Stations- oder Badmaß	T02_OWN_AIIN_PARAMETER	T02_OWN_AIIN_PARAMETER	Q03_LOCAL_OR_DEFAULT_DEFINITE	OWN_AIIN_ONLY_PARAMETER	OWN_AIIN_ONLY_PARAMETER	ACTION:G407-E2694@1:R	ACTION:G407-E2694@1:R	0	0	0	NONE	0	MEASURE_ARGUMENT	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NO	NONE	NONE	DEFINITE	MEASURE	Maßangabe	MEASURE	Maßangabe	FEMININE	die	die Maßangabe	Kennzeichne oder prüfe das Stations- oder Badmaß in Anwendungsform, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	Kennzeichne oder prüfe beide Maßangaben in Anwendungsform, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung	YES	NONE	NONE	RULE_DEFAULT	NONE	NO	MEASURE	Maßangabe	PARAMETER	YES	GDT598_SIX_PAGE_ARTIFACTS_ONLY__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
