statement_ordinal	statement_id	physical_page	register	owner_id	host_count	action_count	object_complete_action_count	remaining_action_gap_count	gdt599_new_completion_count	coverage_state	object_class_profile	gdt584_reader_de	gdt599_complete_reader_de	paragraph_count	paragraph_count_preserved
119	G407-S392	f77r	BIOLOGICAL	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	40	32	32	0	17	ALL_ACTIONS_OBJECT_COMPLETE	BODY:4|CONDITION:1|FLOW:4|MEASURE:4|PORTION:3|STATION:16	"Kennzeichne oder prüfe das Stations- oder Badmaß. Halte den Stationsansatz im Bad auf Grad II. Wende auf Grad I und als neuer Bad- oder Stationsansatz an. Behandle den Stationsansatz. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Beschicke oder bereite auf Grad I und von der Ausgangsstation oder aus dem Ausgangsbecken vor. Halte den Stationsansatz im Bad auf Grad II und über den Stationskontakt oder die Leitung. Fahre im selben Arbeitsgang fort. Beschicke oder bereite das Stations- oder Badmaß vor. Entnimm oder lass auf Grad I ab. Wähle die Einheit aus. Entnimm oder lass auf Grad I, zur Zielstation oder ins Zielbecken, von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung ab. Entnimm oder lass ab. Kennzeichne oder prüfe. Leite den Strom über den Stationskontakt oder die Leitung um. Wähle die Anwendungsportion aus. Fahre im selben Arbeitsgang fort. Kennzeichne oder prüfe das Stations- oder Badmaß in Anwendungsform, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung. Entnimm oder lass ab. Entnimm oder lass über den Stationskontakt oder die Leitung ab. Wende an. Halte den Stationsansatz im Bad auf Grad II. Reguliere die Stationsbedingung zur Zielstation oder ins Zielbecken. Entnimm oder lass in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Verwende für den vorangehenden Arbeitsschritt im zweiten Durchgang und in der Alternativform. Wähle den Stationsansatz und das Stations- oder Badmaß an der Stations-Hauptstelle aus. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Halte den Stationsansatz im Bad auf Grad II und zur Zielstation oder ins Zielbecken. Wähle die Einheit an der Stations-Hauptstelle aus. Wähle die Einheit auf der Anwendungsstufe aus. Fahre im selben Arbeitsgang fort. Leite den Strom in Anwendungsform, an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken um. Reguliere die Anwendungsportion. Kennzeichne oder prüfe den Stationsansatz in Anwendungsform, im zweiten Durchgang, an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken. Wähle die Einheit in Anwendungsform aus. Kennzeichne oder prüfe im zweiten Durchgang. Fahre im selben Arbeitsgang fort. Beschicke oder bereite den Stationsansatz vor."	"Kennzeichne oder prüfe die Maßangabe. Halte den Körper im Bad auf Grad II. Wende die Anwendungsportion auf Grad I an; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Behandle den Stationsansatz. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Beschicke oder bereite denselben Stationsansatz auf Grad I und von der Ausgangsstation oder aus dem Ausgangsbecken vor. Halte den Stationsansatz im Bad auf Grad II und über den Stationskontakt oder die Leitung. Fahre im selben Arbeitsgang fort. Bereite eine abgemessene Menge desselben Stationsansatzes vor. Entnimm oder lass denselben Stationsansatz auf Grad I ab. Wähle dasselbe Stations- oder Badmaß aus. Entnimm oder lass denselben Stationsansatz auf Grad I, zur Zielstation oder ins Zielbecken, von der Ausgangsstation oder aus dem Ausgangsbecken und über den Stationskontakt oder die Leitung ab. Entnimm oder lass denselben Stationsansatz ab. Kennzeichne oder prüfe denselben Stationsansatz. Leite den Strom über den Stationskontakt oder die Leitung um. Wähle die Anwendungsportion aus. Fahre im selben Arbeitsgang fort. Kennzeichne oder prüfe beide Maßangaben in Anwendungsform, an der Stations-Arbeitsstelle und über den Stationskontakt oder die Leitung. Nimm den Körper heraus. Lass den Strom über den Stationskontakt oder die Leitung ab. Setze den Körper ein. Halte den Körper im Bad auf Grad II. Reguliere die Stationsbedingung für die Zielstation oder das Zielbecken. Lass den Strom in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Verwende für den vorangehenden Arbeitsschritt im zweiten Durchgang und in der Alternativform. Wähle den Stationsansatz und das Stationsmaß an der Stations-Hauptstelle aus. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Halte den Stationsansatz im Bad auf Grad II und zur Zielstation oder ins Zielbecken. Wähle denselben Stationsansatz an der Stations-Hauptstelle aus. Wähle denselben Stationsansatz auf der Anwendungsstufe aus. Fahre im selben Arbeitsgang fort. Leite den Strom in Anwendungsform, an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken um. Reguliere die Anwendungsportion. Kennzeichne oder prüfe den Stationsansatz in Anwendungsform, im zweiten Durchgang, an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken. Wähle denselben Stationsansatz in Anwendungsform aus. Kennzeichne oder prüfe denselben Stationsansatz im zweiten Durchgang. Fahre im selben Arbeitsgang fort. Beschicke oder bereite den Stationsansatz vor."	2	YES
120	G407-S394	f81r	BIOLOGICAL	F81R_UPPER_POOL	5	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1|STATION:2	Halte den Zustand. Fahre im selben Arbeitsgang fort. Wende in Anwendungsform an. Behandle den Ansatz. Schließe den Arbeitsgang.	Halte die Stationsbedingung aufrecht. Fahre im selben Arbeitsgang fort. Setze den Stationsansatz in Anwendungsform ein. Behandle den Stationsansatz. Schließe den Arbeitsgang.	1	YES
121	G407-S395	f81r	BIOLOGICAL	F81R_UPPER_POOL	4	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Fahre im selben Arbeitsgang fort. Wende an. Behandle den Ansatz. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Setze den Stationsansatz ein. Behandle den Stationsansatz. Schließe den Arbeitsgang.	1	YES
122	G407-S396	f81r	BIOLOGICAL	F81R_UPPER_POOL	21	12	12	0	6	ALL_ACTIONS_OBJECT_COMPLETE	STATION:12	"Halte den Stationsansatz im Bad in Anwendungsform, in Feinform und an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad I ab. Halte den Zustand zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung. Behandle den Ansatz. Beschicke oder bereite von der Ausgangsstation oder aus dem Ausgangsbecken vor. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Beginne danach den nächsten Arbeitsgang.

Behandle den Stationsansatz. Beschicke oder bereite den Stationsansatz über den Stationskontakt oder die Leitung vor. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Halte im Bad auf Grad II und an der Stations-Endstelle. Fahre im selben Arbeitsgang fort. Führe zur Zielstation oder ins Zielbecken zu. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Beschicke oder bereite von der Ausgangsstation oder aus dem Ausgangsbecken vor. Halte im Bad auf Grad I. Schließe den Arbeitsgang."	"Halte den Stationsansatz im Bad in Anwendungsform, in Feinform und an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad I ab. Halte denselben Stationsansatz zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung. Behandle denselben Stationsansatz. Beschicke oder bereite denselben Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Beginne danach den nächsten Arbeitsgang.

Behandle den Stationsansatz. Beschicke oder bereite den Stationsansatz über den Stationskontakt oder die Leitung vor. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Halte den Stationsansatz im Bad auf Grad II und an der Stations-Endstelle. Fahre im selben Arbeitsgang fort. Führe denselben Stationsansatz zur Zielstation oder ins Zielbecken zu. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Beschicke oder bereite denselben Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken vor. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang."	3	YES
123	G407-S397	f81r	BIOLOGICAL	F81R_UPPER_POOL	36	22	22	0	12	ALL_ACTIONS_OBJECT_COMPLETE	FLOW:1|PORTION:4|STATION:16|UNIT:1	"Behandle den Stationsansatz an der Stations-Arbeitsstelle. Beschicke oder bereite die Anwendungsportion vor. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Entnimm oder lass ab. Entnimm oder lass ab. Reguliere den Stationsansatz. Führe den Stationsansatz auf Grad II, an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken zu. Fahre im selben Arbeitsgang fort. Entnimm oder lass in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Beschicke oder bereite den Stationsansatz, das Stations- oder Badmaß, die Becken- oder Körpereinheit und die Anwendungsportion auf Grad II vor. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Fahre im selben Arbeitsgang fort. Wähle die Einheit auf Grad I aus. Wähle den Stationsansatz aus. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Halte die Becken- oder Körpereinheit im Bad. Beschicke oder bereite den Stationsansatz auf Grad II vor. Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad II und an der Stations-Arbeitsstelle. Wähle die Einheit aus. Beschicke oder bereite die Anwendungsportion vor. Entnimm oder lass ab. Entnimm oder lass ab. Reguliere den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Beschicke oder bereite die Anwendungsportion vor. Wende an. Behandle den Ansatz. Schließe den Arbeitsgang."	"Behandle den Stationsansatz an der Stations-Arbeitsstelle. Beschicke oder bereite die Anwendungsportion vor. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz ab. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz. Führe den Stationsansatz auf Grad II, an der Stations-Arbeitsstelle und zur Zielstation oder ins Zielbecken zu. Fahre im selben Arbeitsgang fort. Entnimm oder lass denselben Stationsansatz in Anwendungsform, auf Grad I und über den Stationskontakt oder die Leitung ab. Beschicke oder bereite den Stationsansatz, das Stations- oder Badmaß, die Becken- oder Körpereinheit und die Anwendungsportion auf Grad II vor. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Leite den Strom von der Ausgangsstation oder aus dem Ausgangsbecken um. Fahre im selben Arbeitsgang fort. Wähle den Stationsansatz auf Grad I aus. Wähle den Stationsansatz aus. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Halte die Badeinheit im Bad. Beschicke oder bereite den Stationsansatz auf Grad II vor. Fahre im selben Arbeitsgang fort. Halte den Stationsansatz im Bad auf Grad II und an der Stations-Arbeitsstelle. Wähle denselben Stationsansatz aus. Beschicke oder bereite die Anwendungsportion vor. Entnimm oder lass den Stationsansatz ab. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Beschicke oder bereite die Anwendungsportion vor. Wende dieselbe Anwendungsportion an. Behandle den Stationsansatz. Schließe den Arbeitsgang."	3	YES
124	G407-S398	f81r	BIOLOGICAL	F81R_UPPER_POOL	13	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	"Beschicke oder bereite den Stationsansatz auf Grad II vor. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Fahre im selben Arbeitsgang fort. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Wähle den Stationsansatz aus. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	"Beschicke oder bereite den Stationsansatz auf Grad II vor. Beginne danach den nächsten Arbeitsgang.

Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Fahre im selben Arbeitsgang fort. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad II. Wähle den Stationsansatz aus. Beginne danach den nächsten Arbeitsgang.

Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	6	YES
125	G407-S401	f81r	BIOLOGICAL	F81R_UPPER_POOL	10	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	STATION:3	"Halte den Stationsansatz und die Anwendungsportion im Bad auf Grad II und über den Stationskontakt oder die Leitung. Beginne danach den nächsten Arbeitsgang.

Fahre im selben Arbeitsgang fort. Führe zu. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Führe zu. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	"Halte den Stationsansatz und die Anwendungsportion im Bad auf Grad II und über den Stationskontakt oder die Leitung. Beginne danach den nächsten Arbeitsgang.

Fahre im selben Arbeitsgang fort. Führe den Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Fahre im selben Arbeitsgang fort. Fahre im selben Arbeitsgang fort. Führe denselben Stationsansatz zu. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang."	2	YES
126	G407-S402	f81r	BIOLOGICAL	F81R_UPPER_POOL	4	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	BODY:3	Halte im Bad auf Grad I. Entnimm oder lass ab. Führe auf Grad I zu. Schließe den Arbeitsgang.	Halte den Körper im Bad auf Grad I. Nimm denselben Körper heraus. Bringe denselben Körper auf Grad I ein. Schließe den Arbeitsgang.	1	YES
127	G407-S403	f81r	BIOLOGICAL	F81R_UPPER_POOL	4	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:1	Fahre im selben Arbeitsgang fort. Temperiere. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Temperiere den Stationsansatz. Verwende für den vorangehenden Arbeitsschritt auf Grad I. Schließe den Arbeitsgang.	1	YES
128	G407-S404	f81r	BIOLOGICAL	F81R_UPPER_POOL	3	2	2	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Behandle den Stationsansatz. Temperiere auf Grad I. Schließe den Arbeitsgang.	Behandle den Stationsansatz. Temperiere denselben Stationsansatz auf Grad I. Schließe den Arbeitsgang.	1	YES
129	G407-S405	f81r	BIOLOGICAL	F81R_UPPER_POOL	3	1	1	0	0	ALL_ACTIONS_OBJECT_COMPLETE	BODY:1	Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad II. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Halte den Körper im Bad auf Grad II. Schließe den Arbeitsgang.	1	YES
130	G407-S406	f81r	BIOLOGICAL	F81R_UPPER_POOL	6	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Beschicke oder bereite den Stationsansatz auf Grad II und über den Stationskontakt oder die Leitung vor. Fahre im selben Arbeitsgang fort. Verwende für den vorangehenden Arbeitsschritt an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Halte im Bad auf Grad I. Schließe den Arbeitsgang.	Beschicke oder bereite den Stationsansatz auf Grad II und über den Stationskontakt oder die Leitung vor. Fahre im selben Arbeitsgang fort. Verwende für den vorangehenden Arbeitsschritt an der Stations-Arbeitsstelle. Fahre im selben Arbeitsgang fort. Halte denselben Stationsansatz im Bad auf Grad I. Schließe den Arbeitsgang.	1	YES
131	G407-S408	f81r	BIOLOGICAL	F81R_UPPER_POOL	8	6	6	0	3	ALL_ACTIONS_OBJECT_COMPLETE	STATION:6	Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Entnimm oder lass auf Grad I ab. Reguliere den Stationsansatz. Kennzeichne oder prüfe den Stationsansatz. Beschicke oder bereite auf Grad I vor. Behandle den Ansatz. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Entnimm oder lass den Stationsansatz auf Grad I ab. Reguliere den Stationsansatz. Kennzeichne oder prüfe den Stationsansatz. Beschicke oder bereite denselben Stationsansatz auf Grad I vor. Behandle denselben Stationsansatz. Schließe den Arbeitsgang.	1	YES
132	G407-S409	f81r	BIOLOGICAL	F81R_UPPER_POOL	4	1	1	0	1	ALL_ACTIONS_OBJECT_COMPLETE	CONDITION:1	Fahre im selben Arbeitsgang fort. Halte den Zustand. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Halte die Stationsbedingung aufrecht. Verwende für den vorangehenden Arbeitsschritt auf Grad II. Schließe den Arbeitsgang.	1	YES
133	G407-S411	f81r	BIOLOGICAL	F81R_UPPER_POOL	5	3	3	0	2	ALL_ACTIONS_OBJECT_COMPLETE	PORTION:1|STATION:2	Wähle die Anwendungsportion aus. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Beschicke oder bereite auf Grad II vor. Schließe den Arbeitsgang.	Wähle die Anwendungsportion aus. Fahre im selben Arbeitsgang fort. Entnimm oder lass den Stationsansatz auf Grad II und an der Stations-Arbeitsstelle ab. Beschicke oder bereite denselben Stationsansatz auf Grad II vor. Schließe den Arbeitsgang.	1	YES
134	G407-S413	f81r	BIOLOGICAL	F81R_LOWER_POOL	4	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Wende an. Fahre im selben Arbeitsgang fort. Behandle den Ansatz. Schließe den Arbeitsgang.	Setze den Stationsansatz ein. Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz. Schließe den Arbeitsgang.	1	YES
135	G407-S414	f81r	BIOLOGICAL	F81R_LOWER_POOL	8	5	5	0	4	ALL_ACTIONS_OBJECT_COMPLETE	PORTION:1|STATION:1|UNIT:3	Wende in Anwendungsform und als neuer Bad- oder Stationsansatz an. Entnimm oder lass ab. Fahre im selben Arbeitsgang fort. Beschicke oder bereite die Becken- oder Körpereinheit vor. Fahre im selben Arbeitsgang fort. Wende an. Behandle den Ansatz. Schließe den Arbeitsgang.	Wende die Anwendungsportion in Anwendungsform an; übernimm das Ergebnis als neuen Bad- oder Stationsansatz. Entnimm oder lass denselben Stationsansatz ab. Fahre im selben Arbeitsgang fort. Beschicke oder bereite die Becken- oder Körpereinheit vor. Fahre im selben Arbeitsgang fort. Setze dieselbe Becken- oder Körpereinheit ein. Behandle dieselbe Becken- oder Körpereinheit. Schließe den Arbeitsgang.	1	YES
136	G407-S415	f81r	BIOLOGICAL	F81R_LOWER_POOL	7	5	5	0	3	ALL_ACTIONS_OBJECT_COMPLETE	PORTION:1|STATION:4	Wende in Anwendungsform an. Fahre im selben Arbeitsgang fort. Wähle die Becken- oder Körpereinheit, die Anwendungsportion und den Stationsansatz aus. Entnimm oder lass ab. Reguliere den Stationsansatz. Beschicke oder bereite auf Grad II vor. Schließe den Arbeitsgang.	Wende die Anwendungsportion in Anwendungsform an. Fahre im selben Arbeitsgang fort. Wähle die Stationseinheit, die Anwendungsportion und den Stationsansatz aus. Entnimm oder lass den Stationsansatz ab. Reguliere den Stationsansatz. Beschicke oder bereite denselben Stationsansatz auf Grad II vor. Schließe den Arbeitsgang.	1	YES
137	G407-S416	f81r	BIOLOGICAL	F81R_LOWER_POOL	3	2	2	0	1	ALL_ACTIONS_OBJECT_COMPLETE	BODY:2	Halte den Stationsansatz im Bad auf Grad I. Beschicke oder bereite auf Grad I vor. Schließe den Arbeitsgang.	Halte den Körper im Bad auf Grad I. Bereite denselben Körper auf Grad I vor. Schließe den Arbeitsgang.	1	YES
138	G407-S417	f81r	BIOLOGICAL	F81R_LOWER_POOL	4	2	2	0	0	ALL_ACTIONS_OBJECT_COMPLETE	STATION:2	Fahre im selben Arbeitsgang fort. Behandle den Ansatz in Anwendungsform und von der Ausgangsstation oder aus dem Ausgangsbecken. Halte im Bad in Anwendungsform und auf Grad II. Schließe den Arbeitsgang.	Fahre im selben Arbeitsgang fort. Behandle den Stationsansatz in Anwendungsform und von der Ausgangsstation oder aus dem Ausgangsbecken. Halte den Stationsansatz im Bad in Anwendungsform und auf Grad II. Schließe den Arbeitsgang.	1	YES
