edition	page	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	source_path	applies_to	meaning_status
IT2a	f111v	f111v.36	IT2a|f111v.36|G006	ar	und	COORDINATION	ar	ain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.36	IT2a|f111v.36|G009	ar	und	COORDINATION	olr	olor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.38	IT2a|f111v.38|G004	otain	Öffnung	APERTURE	checkhey	qotl	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.39	IT2a|f111v.39|G008	shey	dieses	DEMONSTRATIVE	lkeey	qokain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.40	IT2a|f111v.40|G003	chckhy	langsam	RATE	lkain	chokain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.43	IT2a|f111v.43|G007	otain	Öffnung	APERTURE	okaiin	chear	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.46	IT2a|f111v.46|G005	chckhy	langsam	RATE	rolkeey	okeeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.50	IT2a|f111v.50|G008	ar	und	COORDINATION	chees	ol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.50	IT2a|f111v.50|G011	otain	Öffnung	APERTURE	loeees	or	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.51	IT2a|f111v.51|G003	chckhy	langsam	RATE	cheal	okain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.51	IT2a|f111v.51|G007	chckhy	langsam	RATE	choty		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f111v	f111v.6	IT2a|f111v.6|G011	ar	und	COORDINATION	aiin	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.2	IT2a|f113r.2|G011	ar	und	COORDINATION	al	chckhhy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.20	IT2a|f113r.20|G003	ar	und	COORDINATION	qokeeo	shoteol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.32	IT2a|f113r.32|G008	otain	Öffnung	APERTURE	cphoal	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.4	IT2a|f113r.4|G010	ar	und	COORDINATION	lkar	alog	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.43	IT2a|f113r.43|G004	ar	und	COORDINATION	lkar	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.45	IT2a|f113r.45|G002	ar	und	COORDINATION	tchodairos	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.46	IT2a|f113r.46|G004	chkal	steigt	UPWARD_MOTION	lkaiin	kar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.46	IT2a|f113r.46|G010	ar	und	COORDINATION	chos	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.47	IT2a|f113r.47|G008	ar	und	COORDINATION	lkches	okain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.48	IT2a|f113r.48|G003	shey	dieses	DEMONSTRATIVE	qokaiin	chckhhy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.49	IT2a|f113r.49|G011	otain	Öffnung	APERTURE	aiin	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.5	IT2a|f113r.5|G008	chckhy	langsam	RATE	shosaiin	chdo	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.50	IT2a|f113r.50|G006	otain	Öffnung	APERTURE	chey	cheeody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.6	IT2a|f113r.6|G006	otain	Öffnung	APERTURE	aiin	otal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113r	f113r.8	IT2a|f113r.8|G008	shey	dieses	DEMONSTRATIVE	chos	qopchy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.10	IT2a|f113v.10|G004	ar	und	COORDINATION	otedy	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.10	IT2a|f113v.10|G005	ar	und	COORDINATION	ar	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.10	IT2a|f113v.10|G014	ar	und	COORDINATION	otor	opchey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.13	IT2a|f113v.13|G003	ar	und	COORDINATION	otar	okol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.15	IT2a|f113v.15|G002	ar	und	COORDINATION	?ar	okeey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.16	IT2a|f113v.16|G011	ar	und	COORDINATION	olkam		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.19	IT2a|f113v.19|G009	lchal	tritt	PASSAGE	okalched	qckham	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.2	IT2a|f113v.2|G010	ar	und	COORDINATION	oteol	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.26	IT2a|f113v.26|G006	ar	und	COORDINATION	otar	otchey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.28	IT2a|f113v.28|G005	ar	und	COORDINATION	oshox	ash	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.29	IT2a|f113v.29|G006	ar	und	COORDINATION	okaiin	cthey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.30	IT2a|f113v.30|G006	otain	Öffnung	APERTURE	okeeol	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.30	IT2a|f113v.30|G007	ar	und	COORDINATION	otain	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.32	IT2a|f113v.32|G005	ar	und	COORDINATION	char	olar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.35	IT2a|f113v.35|G005	otain	Öffnung	APERTURE	chedy		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.39	IT2a|f113v.39|G003	ar	und	COORDINATION	cheol	aloiiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.39	IT2a|f113v.39|G006	otain	Öffnung	APERTURE	oteeey	chekey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.40	IT2a|f113v.40|G005	ar	und	COORDINATION	oteey	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.41	IT2a|f113v.41|G004	ar	und	COORDINATION	okain	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.44	IT2a|f113v.44|G003	otain	Öffnung	APERTURE	cheal	okar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.47	IT2a|f113v.47|G005	shey	dieses	DEMONSTRATIVE	tair	qotain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.47	IT2a|f113v.47|G007	ar	und	COORDINATION	qotain	akal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.47	IT2a|f113v.47|G009	shey	dieses	DEMONSTRATIVE	akal	qopchedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.5	IT2a|f113v.5|G011	ar	und	COORDINATION	otedar	t	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.7	IT2a|f113v.7|G010	ar	und	COORDINATION	otar	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f113v	f113v.9	IT2a|f113v.9|G002	ar	und	COORDINATION	dair	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.14	IT2a|f115r.14|G006	saiin	nach oben	UPWARD_GOAL	cheey	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.20	IT2a|f115r.20|G013	shey	dieses	DEMONSTRATIVE	keor		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.24	IT2a|f115r.24|G004	ar	und	COORDINATION	or	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.24	IT2a|f115r.24|G008	ar	und	COORDINATION	okeeeo	chl	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.26	IT2a|f115r.26|G004	ar	und	COORDINATION	qoteeos	aiiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.27	IT2a|f115r.27|G003	ar	und	COORDINATION	los	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.27	IT2a|f115r.27|G009	shey	dieses	DEMONSTRATIVE	qokain	qoetar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.28	IT2a|f115r.28|G004	saiin	nach oben	UPWARD_GOAL	al	cheody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.35	IT2a|f115r.35|G008	ar	und	COORDINATION	chpchar	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.38	IT2a|f115r.38|G008	shey	dieses	DEMONSTRATIVE	raiin	kchedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.40	IT2a|f115r.40|G009	ar	und	COORDINATION	aiir	opchdain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.44	IT2a|f115r.44|G008	ar	und	COORDINATION	otar	otar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.7	IT2a|f115r.7|G005	shey	dieses	DEMONSTRATIVE	chedar	otain	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.7	IT2a|f115r.7|G006	otain	Öffnung	APERTURE	shey	chorar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.8	IT2a|f115r.8|G010	ar	und	COORDINATION	dar	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115r	f115r.9	IT2a|f115r.9|G007	ar	und	COORDINATION	cheor	cheor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115v	f115v.10	IT2a|f115v.10|G001	saiin	nach oben	UPWARD_GOAL		sho	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115v	f115v.15	IT2a|f115v.15|G001	saiin	nach oben	UPWARD_GOAL		chol	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115v	f115v.24	IT2a|f115v.24|G004	saiin	nach oben	UPWARD_GOAL	qoteeotchy	opchees	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115v	f115v.26	IT2a|f115v.26|G011	ar	und	COORDINATION	qokar		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115v	f115v.27	IT2a|f115v.27|G010	chkal	steigt	UPWARD_MOTION	oteed	kchetam	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115v	f115v.30	IT2a|f115v.30|G007	ar	und	COORDINATION	oteedal	lky	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f115v	f115v.4	IT2a|f115v.4|G005	ar	und	COORDINATION	qotar	al	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f11r	f11r.1	IT2a|f11r.1|G006	shey	dieses	DEMONSTRATIVE	cphy	tchody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f11v	f11v.2	IT2a|f11v.2|G003	chckhy	langsam	RATE	dy	shcthy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f13r	f13r.6	IT2a|f13r.6|G008	chckhy	langsam	RATE	oiin	d	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f13r	f13r.9	IT2a|f13r.9|G002	shey	dieses	DEMONSTRATIVE	oldy	chol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f15r	f15r.1	IT2a|f15r.1|G002	shey	dieses	DEMONSTRATIVE	tshor	tchaly	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f15r	f15r.1	IT2a|f15r.1|G006	shey	dieses	DEMONSTRATIVE	chtols	daiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f15r	f15r.6	IT2a|f15r.6|G004	saiin	nach oben	UPWARD_GOAL	chdy	okear	DRAWING_INTERRUPTION	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f17r	f17r.9	IT2a|f17r.9|G002	chckhy	langsam	RATE	soy	o	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f17v	f17v.17	IT2a|f17v.17|G003	she	durch	PATH	sar	dol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f19r	f19r.4	IT2a|f19r.4|G003	chckhy	langsam	RATE	daiin	shy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
IT2a	f21r	f21r.11	IT2a|f21r.11|G007	shey	dieses	DEMONSTRATIVE	otyky	yteol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_IT2a.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
