statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	source_class	literal_owner_card_exemplar_layer	complete_concrete_operational_statement	frozen_v72_technical_paraphrase	strongest_medical_rival	strongest_iconographic_or_formal_rival	repair_cost_0_4	repair_reason	line_crossing	contact_direction_constraint	hardest_contradiction	semantic_ceiling
B4-S010	B4	f83r	F119	1	337	F119=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F119:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	TYPED_EXEMPLAR_ENTRY	OWNER[F119=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E337[EXEMPLAR_VALUE_UNKNOWN]	Notiere den Zustandsunterschied der zwei Paarplätze.	Fortschreibe Buchung `B4-S010` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S010` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I004` und gegebenenfalls Ziel `B4:T007`. Endstand nur in B4: ACTIVE `B4:I004`, TARGET `B4:T007`, PREVIOUS `B4:I003`.	MEDICAL_RIVAL: therapeutische Paaranwendung oder gemeinsamer Badeabschnitt.	FORMAL_RIVAL: dekoratives Figurenpaar unter einem Bogen.	2	vollständiger Quellenwert exemplar-only	NO:f83r.28	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S011	B4	f83r	F120|F121	7	338|339|340|341|342|343|344	F120=DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F121=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F120:DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F121:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	LOCAL_PARAMETER_BOOKING_ENTRY	OWNER[F120=DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F121=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E338[CARD=MASS?] > E339[EXEMPLAR_VALUE_UNKNOWN] > E340[EXEMPLAR_VALUE_UNKNOWN] > E341[EXEMPLAR_VALUE_UNKNOWN] > E342[EXEMPLAR_VALUE_UNKNOWN] > E343[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E344[EXEMPLAR_VALUE_UNKNOWN]	Trage an der Station „linker f83r-Unterlauf mit offenen Fransen“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B4. Lege ein Auffangtuch unter die offenen Enden, ohne eine Ausflussrichtung zu behaupten. Reinige den gefüllten linken Unterlauf als eigenen lokalen Posten. Notiere, welche Fransenenden offen, belegt oder verschlossen sind. Schließe die linke Unterlaufbuchung vor jedem Wechsel zum rechten S-Lauf. Markiere den aktuellen B4-Arbeitszettel als zur Station „linker f83r-Unterlauf mit offenen Fransen“ gehörig; ergänze dadurch keine physische Leitung. Lege ein Auffangtuch unter die offenen Enden, ohne eine Ausflussrichtung zu behaupten.	Fortschreibe Buchung `B4-S011` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: trage den Masterwert `B4-S011:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; verknüpfe den laufenden Recordposten `B4:I005` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	BREAK_ENFORCED	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S012	B4	f83r	F122	1	345	F122=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F122:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F122=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E345[CARD=ABLASSEN?]	Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „linker f83r-Unterlauf mit offenen Fransen“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B4-S012` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: schließe den lokalen End-/Ablassposten `B4-S012:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.37	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S013	B4	f83r	F123	2	346|347	F123=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F123:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F123=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E346[EXEMPLAR_VALUE_UNKNOWN] > E347[EXEMPLAR_VALUE_UNKNOWN]	Notiere, welche Fransenenden offen, belegt oder verschlossen sind. Schließe die linke Unterlaufbuchung vor jedem Wechsel zum rechten S-Lauf.	Fortschreibe Buchung `B4-S013` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S013` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I005` und gegebenenfalls Ziel `B4:T008`. Endstand nur in B4: ACTIVE `B4:I005`, TARGET `B4:T008`, PREVIOUS `B4:I004`.	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	2	vollständiger Quellenwert exemplar-only	NO:f83r.37	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S014	B4	f83r	F124	4	348|349|350|351	F124=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F124:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	RECORD_LOCAL_LINK_ENTRY	OWNER[F124=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] || E348[CARD=ANSATZ?] > E349[EXEMPLAR_VALUE_UNKNOWN] > E350[EXEMPLAR_VALUE_UNKNOWN] > E351[EXEMPLAR_VALUE_UNKNOWN]	Markiere den aktuellen B4-Arbeitszettel als zur Station „linker f83r-Unterlauf mit offenen Fransen“ gehörig; ergänze dadurch keine physische Leitung. Lege ein Auffangtuch unter die offenen Enden, ohne eine Ausflussrichtung zu behaupten. Reinige den gefüllten linken Unterlauf als eigenen lokalen Posten. Notiere, welche Fransenenden offen, belegt oder verschlossen sind.	Fortschreibe Buchung `B4-S014` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“: verknüpfe den laufenden Recordposten `B4:I006` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B4: ACTIVE `B4:I006`, TARGET `B4:T009`, PREVIOUS `B4:I005`.	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum.	1	mehrere formale Expansionen	NO:f83r.38	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S015	B4	f83r	F125|F126	6	352|353|354|355|356|357	F125=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F126=DIRECT_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERIT_OWNER[F125:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F126:DIRECT_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	OWNER[F125=INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION > F126=DIRECT_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] || E352[EXEMPLAR_VALUE_UNKNOWN] > E353[CARD=KLAR?] > E354[EXEMPLAR_VALUE_UNKNOWN] > E355[EXEMPLAR_VALUE_UNKNOWN] > E356[EXEMPLAR_VALUE_UNKNOWN] > E357[CARD=ABLASSEN?]	Schließe die linke Unterlaufbuchung vor jedem Wechsel zum rechten S-Lauf. Prüfe an der Station „linker f83r-Unterlauf mit offenen Fransen“ die im Exemplar bezeichnete Freigabebedingung und öffne erst dann den lokalen Bedienposten. Lege ein Auffangtuch unter die offenen Enden, ohne eine Ausflussrichtung zu behaupten. Reinige den gefüllten linken Unterlauf als eigenen lokalen Posten. Prüfe S-Lauf und Mehrarmknoten auf sichtbaren lokalen Kontakt. Entleere nur den örtlichen Gefäß- oder Tuchposten der Station „rechter f83r-S-Lauf mit Mehrarmknoten“ in einen unbebilderten Sammelbehälter und schließe das Feld; bestimme keine Folgestation.	Fortschreibe Buchung `B4-S015` beim Besitzerposten „linken f83r-Unterlauf mit offenen Fransen“ sowie nach lokalem Reset beim Besitzerposten „rechten f83r-S-Lauf mit Mehrarmknoten“: prüfe den im Master bezeichneten Freigabezustand `B4-S015:STATE_GATE_01` und markiere erst danach den Posten bereit; schließe den lokalen End-/Ablassposten `B4-S015:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B4: ACTIVE `B4:I007`, TARGET `B4:T010`, PREVIOUS `B4:I006`.	MEDICAL_RIVAL: örtliche Ableitung, Waschung oder Auflage an der linken Figur | mehrfache örtliche Anwendung oder Ableitung an der rechten Figur.	FORMAL_RIVAL: ornamentaler Schweif oder Fransensaum | Band- oder Rosettenornament mit beigeschriebener Legende.	3	mehrere formale Expansionen; Aussage überschreitet physische Linie; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f83r.39→f83r.41; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	BREAK_ENFORCED	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet. Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B4-S016	B4	f83r	F127|F128	4	358|359|360|361	F127=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION > F128=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERIT_OWNER[F127:INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] -> INHERIT_OWNER[F128:INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] -> RESET_AT_RECORD_END	LOCAL_TARGET_ASSIGNMENT_ENTRY	OWNER[F127=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION > F128=INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] || E358[EXEMPLAR_VALUE_UNKNOWN] > E359[CARD=ZIEL?] > E360[EXEMPLAR_VALUE_UNKNOWN] > E361[EXEMPLAR_VALUE_UNKNOWN]	Reinige den im Exemplar bezeichneten Knotenarm als eigenen Posten. Setze an der Station „rechter f83r-S-Lauf mit Mehrarmknoten“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Schließe nur den rechten Mehrarmposten und erzeuge keinen globalen Rücklauf. Prüfe S-Lauf und Mehrarmknoten auf sichtbaren lokalen Kontakt.	Fortschreibe Buchung `B4-S016` beim Besitzerposten „rechten f83r-S-Lauf mit Mehrarmknoten“: setze den lokalen Zielslot `B4:T012` aus `B4-S016:TARGET_ASSIGN_01`. Endstand nur in B4: ACTIVE `B4:I007`, TARGET `B4:T012`, PREVIOUS `B4:I006`.	MEDICAL_RIVAL: mehrfache örtliche Anwendung oder Ableitung an der rechten Figur.	FORMAL_RIVAL: Band- oder Rosettenornament mit beigeschriebener Legende.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.41→f83r.44; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B5-S001	B5	f83r	F129	1	362	F129=DIRECT_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION	RESET_RECORD -> SET_DIRECT_OWNER[F129:DIRECT_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F129=DIRECT_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] || E362[EXEMPLAR_VALUE_UNKNOWN]	Eröffne nach hartem Recordreset einen selbständigen linken Fransenposten.	Eröffne Buchung `B5-S001` beim Besitzerposten „linken offenen f83r-Endposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B5-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B5:I001` und gegebenenfalls Ziel `B5-S001:TARGET_UNSET`. Endstand nur in B5: ACTIVE `B5:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: selbständige linke therapeutische Ableitung oder Waschung.	FORMAL_RIVAL: isolierte Bildlegende zum linken Ornament.	2	vollständiger Quellenwert exemplar-only	NO:f83r.47	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B5-S002	B5	f83r	F130	1	363	F130=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F130:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION]	TYPED_EXEMPLAR_ENTRY	OWNER[F130=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] || E363[EXEMPLAR_VALUE_UNKNOWN]	Prüfe und reinige die offenen Enden nur innerhalb B5.	Fortschreibe Buchung `B5-S002` beim Besitzerposten „linken offenen f83r-Endposten“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B5-S002` aus dem Master; buche ihn recordlokal als ACTIVE `B5:I001` und gegebenenfalls Ziel `B5-S002:TARGET_UNSET`. Endstand nur in B5: ACTIVE `B5:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: selbständige linke therapeutische Ableitung oder Waschung.	FORMAL_RIVAL: isolierte Bildlegende zum linken Ornament.	2	vollständiger Quellenwert exemplar-only	NO:f83r.47	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B5-S003	B5	f83r	F131|F132|F133	9	364|365|366|367|368|369|370|371|372	F131=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F132=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F133=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION	INHERIT_OWNER[F131:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F132:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F133:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> RESET_AT_RECORD_END	LOCAL_TARGET_ASSIGNMENT_ENTRY	OWNER[F131=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F132=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION > F133=INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] || E364[EXEMPLAR_VALUE_UNKNOWN] > E365[CARD=ZIEL?] > E366[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E367[EXEMPLAR_VALUE_UNKNOWN] > E368[EXEMPLAR_VALUE_UNKNOWN] > E369[CARD=MASS?] > E370[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E371[EXEMPLAR_VALUE_UNKNOWN] > E372[EXEMPLAR_VALUE_UNKNOWN]	Lege einen örtlichen Auffang- oder Tuchposten für B5 bereit. Setze an der Station „linker offener f83r-Endposten im eigenen B5-Record“ den im Exemplar bezeichneten lokalen Platz oder Auffangposten als TARGET; keine entfernte Station wird adressiert. Markiere den aktuellen B5-Arbeitszettel als zur Station „linker offener f83r-Endposten im eigenen B5-Record“ gehörig; ergänze dadurch keine physische Leitung. Prüfe und reinige die offenen Enden nur innerhalb B5. Lege einen örtlichen Auffang- oder Tuchposten für B5 bereit. Trage an der Station „linker offener f83r-Endposten im eigenen B5-Record“ die exemplarisch vorgegebene Arbeitsdauer ein; der Wert gilt nur in B5. Markiere den aktuellen B5-Arbeitszettel als zur Station „linker offener f83r-Endposten im eigenen B5-Record“ gehörig; ergänze dadurch keine physische Leitung. Prüfe und reinige die offenen Enden nur innerhalb B5. Lege einen örtlichen Auffang- oder Tuchposten für B5 bereit.	Fortschreibe Buchung `B5-S003` beim Besitzerposten „linken offenen f83r-Endposten“: setze den lokalen Zielslot `B5:T002` aus `B5-S003:TARGET_ASSIGN_01`; verknüpfe den laufenden Recordposten `B5:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; trage den Masterwert `B5-S003:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; verknüpfe den laufenden Recordposten `B5:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B5: ACTIVE `B5:I001`, TARGET `B5:T002`, PREVIOUS `B5:I002`.	MEDICAL_RIVAL: selbständige linke therapeutische Ableitung oder Waschung.	FORMAL_RIVAL: isolierte Bildlegende zum linken Ornament.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.47→f83r.48→f83r.49; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
B6-S001	B6	f83r	F134|F135	9	373|374|375|376|377|378|379|380|381	F134=DIRECT_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION > F135=INHERITED_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION	RESET_RECORD -> SET_DIRECT_OWNER[F134:DIRECT_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] -> INHERIT_OWNER[F135:INHERITED_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] -> RESET_AT_RECORD_END	LOCAL_PARAMETER_BOOKING_ENTRY	OWNER[F134=DIRECT_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION > F135=INHERITED_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] || E373[EXEMPLAR_VALUE_UNKNOWN] > E374[EXEMPLAR_VALUE_UNKNOWN] > E375[EXEMPLAR_VALUE_UNKNOWN] > E376[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E377[CARD=MASS?|FORMAL=VORGABEPARAMETER?] > E378[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E379[EXEMPLAR_VALUE_UNKNOWN] > E380[EXEMPLAR_VALUE_UNKNOWN] > E381[EXEMPLAR_VALUE_UNKNOWN]	Eröffne B6 mit leerem Register am rechten S-Lauf-/Mehrarmknoten. Prüfe die freien Knotenarme, ohne einen B5-Wert zu übernehmen. Lege den bezeichneten örtlichen Tuch- oder Gefäßposten bereit. Markiere den aktuellen B6-Arbeitszettel als zur Station „rechter f83r-S-Lauf-/Mehrarm-Endposten im eigenen B6-Record“ gehörig; ergänze dadurch keine physische Leitung. Trage an der Station „rechter f83r-S-Lauf-/Mehrarm-Endposten im eigenen B6-Record“ die exemplarisch vorgegebene Chargen- oder Platzmaß ein; der Wert gilt nur in B6. Markiere den aktuellen B6-Arbeitszettel als zur Station „rechter f83r-S-Lauf-/Mehrarm-Endposten im eigenen B6-Record“ gehörig; ergänze dadurch keine physische Leitung. Lege den bezeichneten örtlichen Tuch- oder Gefäßposten bereit. Schließe den rechten Mehrarmposten und lösche alle lokalen Registerwerte. Eröffne B6 mit leerem Register am rechten S-Lauf-/Mehrarmknoten.	Eröffne Buchung `B6-S001` beim Besitzerposten „rechten f83r-S-Lauf-/Mehrarm-Endposten“: verknüpfe den laufenden Recordposten `B6:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; trage den Masterwert `B6-S001:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; verknüpfe den laufenden Recordposten `B6:I001` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt. Endstand nur in B6: ACTIVE `B6:I001`, TARGET `B6:T004`, PREVIOUS `B6:I002`.	MEDICAL_RIVAL: selbständige rechte therapeutische Anwendung oder Ableitung.	FORMAL_RIVAL: isolierte Bildlegende zum S-Band und Knotenornament.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.52→f83r.54; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_OWNER_ONLY;NO_GLOBAL_DIRECTION	Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	COMPLETE_CREATIVE_STATEMENT_NOT_DECIPHERMENT_OR_CARD_SEMANTICS
