bio_event_row	event_serial	page	locus	record_unit_id	field_id	statement_id	exact_card_id	surface_display_only	literal_exact_card_layer	v71_local_owner	owner_status	owner_transition	visible_contact_basis	concrete_german_default	source_layer	parse_status	working_confidence	confidence_label	confidence_scope	medical_application_reading	bathhouse_operation_rival	iconographic_formal_rival	station_medical_model	station_bathhouse_model	strongest_rival	local_direction_status	global_flow_claim	contradiction	semantic_ceiling
178	278	f83r	f83r.15	B3	F093	B3-S021	dd0ecaf5e27d81befffc	tal	EXACT_CARD_ID=dd0ecaf5e27d81befffc | SURFACE_DISPLAY_ONLY=tal | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=ZIEL? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SAME_FIELD_OWNER	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Führe den aktiven Posten an die örtlich bezeichnete Stelle innerhalb derselben Bildstation.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.42	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Führe den aktiven Posten an die örtlich bezeichnete Stelle innerhalb derselben Bildstation.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Zieladresse=dieser lokalen Station.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	LOCAL_EXEMPLAR_DIRECTION_ONLY	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; jede Richtung gilt nur innerhalb dieser Station; Pfeil und globaler Seitenfluss fehlen; ZIEL? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
179	279	f83r	f83r.15	B3	F093	B3-S021	e0b630cb1b5df5e7105b	shcthy	EXACT_CARD_ID=e0b630cb1b5df5e7105b | SURFACE_DISPLAY_ONLY=shcthy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=BEREIT? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SAME_FIELD_OWNER	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Prüfe den örtlich vorgeschriebenen Zustand der Charge.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.46	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Prüfe den örtlich vorgeschriebenen Zustand der Charge.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Arbeitsstand der Charge an dieser lokalen Station.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; BEREIT? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
180	280	f83r	f83r.15	B3	F093	B3-S021	2bc2ed2630dbdaaa6b59	dalchdy	EXACT_CARD_ID=2bc2ed2630dbdaaa6b59 | SURFACE_DISPLAY_ONLY=dalchdy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SAME_FIELD_OWNER	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Behalte den örtlichen Rückstand und beende den Schritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.26	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Behalte den örtlichen Rückstand und beende den Schritt.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Restlauf am Auslass beobachten.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
181	281	f83r	f83r.15	B3	F094	B3-S022	4de12cf322dfb76ded1e	qotchedy	EXACT_CARD_ID=4de12cf322dfb76ded1e | SURFACE_DISPLAY_ONLY=qotchedy | OPAQUE_FORMULA=CLOSE(FRAME_OT(OPAQUE_PAYLOAD)) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	MASTER_EXEMPLAR_OWNER_LOOKUP	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Mische die örtlichen Anteile zu gleichen Teilen und beende den Schritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.26	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Mische die örtlichen Anteile zu gleichen Teilen und beende den Schritt.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Rücklaufleitung öffnen.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
182	282	f83r	f83r.15	B3	F095	B3-S023	de7321bface5628e35d6	lchedy	EXACT_CARD_ID=de7321bface5628e35d6 | SURFACE_DISPLAY_ONLY=lchedy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=ABLASSEN? | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	MASTER_EXEMPLAR_OWNER_LOOKUP	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Lasse die verbrauchte Flüssigkeit in den örtlichen Auffang- oder Auslassbereich ab.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.42	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Lasse die verbrauchte Flüssigkeit in den örtlichen Auffang- oder Auslassbereich ab.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Unterlauf von dieser lokalen Station.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	LOCAL_EXEMPLAR_DIRECTION_ONLY	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; jede Richtung gilt nur innerhalb dieser Station; Pfeil und globaler Seitenfluss fehlen; ABLASSEN? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
183	283	f83r	f83r.16	B3	F096	B3-S024	259b2b3b0bf859882e2c	tchedy	EXACT_CARD_ID=259b2b3b0bf859882e2c | SURFACE_DISPLAY_ONLY=tchedy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	MASTER_EXEMPLAR_OWNER_LOOKUP	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Spüle das benutzte Gefäß oder den lokalen Lauf einmal aus und beende den Schritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.24	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Spüle das benutzte Gefäß oder den lokalen Lauf einmal aus und beende den Schritt.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unteren Ablauf öffnen.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	LOCAL_EXEMPLAR_DIRECTION_ONLY	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; jede Richtung gilt nur innerhalb dieser Station; Pfeil und globaler Seitenfluss fehlen; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
184	284	f83r	f83r.16	B3	F097	B3-S025	87411f84689b4f93a303	qokchdy	EXACT_CARD_ID=87411f84689b4f93a303 | SURFACE_DISPLAY_ONLY=qokchdy | OPAQUE_FORMULA=CLOSE(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=TERMINAL | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	MASTER_EXEMPLAR_OWNER_LOOKUP	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Erwärme den lokalen Posten einmal und beende den Schritt.	FORMAL_CLOSURE_MARKER_WITH_EXEMPLAR_FILL	UNPARSED_EXEMPLAR	0.26	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Erwärme den lokalen Posten einmal und beende den Schritt.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Filter lösen.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; der Schlussmarker stützt nur den Feldabschluss.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
185	285	f83r	f83r.16	B3	F098	B3-S026	342c3f0777337648f4b3	cheedar	EXACT_CARD_ID=342c3f0777337648f4b3 | SURFACE_DISPLAY_ONLY=cheedar | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AR> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	MASTER_EXEMPLAR_OWNER_LOOKUP	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Richte die bezeichnete lokale Beckenstation ein.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.26	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Richte die bezeichnete lokale Beckenstation ein.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: fertige Charge markieren.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
186	286	f83r	f83r.16	B3	F098	B3-S026	d72f71baff01cd0a0406	chldaiin	EXACT_CARD_ID=d72f71baff01cd0a0406 | SURFACE_DISPLAY_ONLY=chldaiin | OPAQUE_FORMULA=OPAQUE_PAYLOAD + <ARG_AIIN> | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SAME_FIELD_OWNER	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Führe den örtlichen Schritt nach dem Absetzen der Charge aus.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.26	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Führe den örtlichen Schritt nach dem Absetzen der Charge aus.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Zielstation bestätigen.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
187	287	f83r	f83r.16	B3	F098	B3-S026	6f7ff8287eddf4da9fdb	chedy	EXACT_CARD_ID=6f7ff8287eddf4da9fdb | SURFACE_DISPLAY_ONLY=chedy | OPAQUE_FORMULA=VARIANT_D(OPAQUE_PAYLOAD) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SAME_FIELD_OWNER	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Rühre den lokalen Bade- oder Waschposten, bis er gleichmäßig vermischt ist.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.26	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Rühre den lokalen Bade- oder Waschposten, bis er gleichmäßig vermischt ist.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Charge an den nächsten Lauf übergeben.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
188	288	f83r	f83r.16	B3	F098	B3-S026	1645e612504fcef59ced	qokain	EXACT_CARD_ID=1645e612504fcef59ced | SURFACE_DISPLAY_ONLY=qokain | OPAQUE_FORMULA=SET(<ARG_AIN>) | KNOWN_CARD=NONE | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=UNKNOWN_EXEMPLAR_WHOLE_CARD	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SAME_FIELD_OWNER	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Gib einen abgemessenen Anteil in das örtlich bezeichnete Gefäß.	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	0.26	LOW_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Gib einen abgemessenen Anteil in das örtlich bezeichnete Gefäß.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: offenen Arbeitsstand fortschreiben.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
189	289	f83r	f83r.16	B3	F098	B3-S026	e0b630cb1b5df5e7105b	checthy	EXACT_CARD_ID=e0b630cb1b5df5e7105b | SURFACE_DISPLAY_ONLY=checthy | OPAQUE_FORMULA=OPAQUE_PAYLOAD | KNOWN_CARD=BEREIT? | KNOWN_FORMAL=NONE | TERMINAL=NONCLOSE | V69_CONTROL_CLASS=EXACT_WORKING_MNEMONIC	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	UNRESOLVED	SAME_FIELD_OWNER	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	Prüfe den örtlich vorgeschriebenen Zustand der Charge.	KNOWN_CARD_WITH_EXEMPLAR_FILL	UNIQUE_EXACT	0.46	LOW_MEDIUM_INTERNAL	INTERNAL_STATION_ATLAS_COHERENCE_NOT_DECIPHERMENT_PROBABILITY	Medizinische Anwendung an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Prüfe den örtlich vorgeschriebenen Zustand der Charge.	Badehausbetrieb an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: Arbeitsstand der Charge an dieser lokalen Station.	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	nur exemplarisch zuweisbarer Bade-/Waschposten zwischen Rand und Hauptpaar	nur exemplarisch zuweisbarer Übergabe- oder Wartungsposten	Ikonographisch/formal an [B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]: unaufgelöster Bildzwischenraum; weder Rand- noch Hauptstation erbt sicher; die exakte Karte kann nur einen lokalen Konstruktionsplatz füllen.	NO_DIRECTION_ASSERTED	NONE	Stoff, Heilindikation und konkrete Handlung stammen aus dem Masterexemplar, nicht aus der Bildkontur; selbst der lokale Besitzer ist an dieser Lücke nur exemplarisch entscheidbar; BEREIT? bleibt ein unsicherer Ganzkarten-Merksatz, keine Wortbedeutung.	LOCAL_OCCURRENCE_DEFAULT_NOT_CARD_STEM_SOUND_LANGUAGE_OR_GLOBAL_FLOW_MEANING
