fresh_event_id	physical_page	locus	kind	group_index	surface	register	owner_id	visible_owner_de	transfer_class	source_surface	edit_distance	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	note
P1003-E0157	f77r	f77r.16	P	5	shedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	shedy	0	SHED+DY	ABSETZEN · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im Becken absetzen lassen · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0158	f77r	f77r.16	P	6	qolcheedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	qolchedy	1	OL+SH+EE+DY	FORTSETZEN · HALTEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im selben Lauf fortfahren · an der Station halten · länger halten · Stationszelle schließen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0159	f77r	f77r.16	P	7	qokeedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeedy	0	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0160	f77r	f77r.16	P	8	lol	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	lol	0	L+OL	LEITEN · FORTSETZEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · im selben Lauf fortfahren	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0161	f77r	f77r.17	P	1	qoteedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qoteedy	0	OT+EE+DY	DANACH · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0162	f77r	f77r.17	P	2	qoteedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qoteedy	0	OT+EE+DY	DANACH · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0163	f77r	f77r.17	P	3	qokedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokedy	0	OK+E+DY	SETZEN · KURZ · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · kurz halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0164	f77r	f77r.17	P	4	sheed	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	sheedy	1	SH+EE+D_ADDR	HALTEN · LÄNGER · TEIL	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · länger halten · Teilbecken oder Arbeitsanteil	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0165	f77r	f77r.17	P	5	qeey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	deey	1	CARRIER_Q+EE+Y	BEGINN · LÄNGER · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: eine neue Stationszelle beginnen · länger halten · dieser Stationsposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0166	f77r	f77r.17	P	6	saiin	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	saiin	0	S+AIIN	AUSWÄHLEN · MASS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: sichtbare Station wählen · nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0167	f77r	f77r.17	P	7	sheety	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	sheety	0	SH+EE+T+Y	HALTEN · LÄNGER · STELLEN · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · länger halten · Stufe oder Stellung setzen · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0168	f77r	f77r.17	P	8	qokeedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeedy	0	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0169	f77r	f77r.17	P	9	lol	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	lol	0	L+OL	LEITEN · FORTSETZEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · im selben Lauf fortfahren	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0170	f77r	f77r.18	P	1	daiin	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	daiin	0	AIIN	MASS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0171	f77r	f77r.18	P	2	cheedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	cheedy	0	CH+EE+D_ADDR+Y	NEHMEN · LÄNGER · TEIL · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: aus Becken oder Vorrat entnehmen · länger halten · Teilbecken oder Arbeitsanteil · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0172	f77r	f77r.18	P	3	lshey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	lshey	0	L+SH+E+Y	LEITEN · HALTEN · KURZ · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · an der Station halten · kurz halten · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0173	f77r	f77r.18	P	4	qo	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qo	0	O	AUSFÜHREN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: Stationshandlung ausführen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0174	f77r	f77r.18	P	5	l	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	l	0	L	LEITEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0175	f77r	f77r.18	P	6	or	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	or	0	OR	ANSATZ	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: laufende Anordnung oder Stationsfassung	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0176	f77r	f77r.18	P	7	chees	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	chees	0	SH+EE+S_ADDR	HALTEN · LÄNGER · SONDERORT	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · länger halten · besondere Stationsstelle	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0177	f77r	f77r.18	P	8	sheckhedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	shckhedy	1	SH+E+CKH+E+DY	HALTEN · KURZ · DURCHLASS · KURZ · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · kurz halten · durch sichtbaren Anschluss/Durchlass · kurz halten · Stationszelle schließen	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0178	f77r	f77r.18	P	9	qol	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qol	0	OL	FORTSETZEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im selben Lauf fortfahren	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0179	f77r	f77r.18	P	10	cheedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	cheedy	0	CH+EE+D_ADDR+Y	NEHMEN · LÄNGER · TEIL · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: aus Becken oder Vorrat entnehmen · länger halten · Teilbecken oder Arbeitsanteil · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0180	f77r	f77r.18	P	11	qotaiin	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qotaiin	0	OT+AIIN	DANACH · MASS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station · nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0181	f77r	f77r.19	P	1	qokeedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeedy	0	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0182	f77r	f77r.19	P	2	lchey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	lchey	0	L+Y	LEITEN · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0183	f77r	f77r.19	P	3	lsheey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	lcheey	1	L+SH+EE+Y	LEITEN · HALTEN · LÄNGER · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · an der Station halten · länger halten · dieser Stationsposten	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0184	f77r	f77r.19	P	4	qokeedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeedy	0	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0185	f77r	f77r.19	P	5	qokeedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeedy	0	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0186	f77r	f77r.19	P	6	qokar	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokar	0	OK+AR	SETZEN · QUELLE	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · von Ausgangs-/Entnahmestelle	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0187	f77r	f77r.19	P	7	qokeey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeey	0	OK+EE+Y	SETZEN · LÄNGER · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0188	f77r	f77r.19	P	8	laiin	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	VISIBLE_NEW_COMPOSITION	aiin	1	L+AIIN	LEITEN · MASS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: über den sichtbaren Weg leiten · nach vorgeschriebenem Maß	MEDIUM_HIGH	Neue sichtbare Zusammensetzung aus bereits gelernten Wurzeln; kein neues Bedeutungswort.
P1003-E0189	f77r	f77r.19	P	9	chey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	chey	0	Y	POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0190	f77r	f77r.20	P	1	qotain	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qotain	0	OT+AIN	DANACH · PORTION	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station · eine Füllung oder Portion	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0191	f77r	f77r.20	P	2	sheal	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	sheal	0	SH+E+AL	HALTEN · KURZ · ZIEL	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · kurz halten · zur Ziel-/Aufnahmestelle	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0192	f77r	f77r.20	P	3	qokeedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeedy	0	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0193	f77r	f77r.20	P	4	qoteey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qoteey	0	OT+EE+Y	DANACH · LÄNGER · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station · länger halten · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0194	f77r	f77r.20	P	5	qokain	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokain	0	OK+AIN	SETZEN · PORTION	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · eine Füllung oder Portion	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0195	f77r	f77r.20	P	6	sheey	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	sheey	0	SH+EE+Y	HALTEN · LÄNGER · POSTEN	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station halten · länger halten · dieser Stationsposten	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0196	f77r	f77r.20	P	7	qotedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qotedy	0	OT+E+DY	DANACH · KURZ · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station · kurz halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0197	f77r	f77r.20	P	8	dalchedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	NEAR_REGISTERED_ALLOGRAPH	dalchdy	1	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur Ziel-/Aufnahmestelle · zur nächsten Station versetzen · Stationszelle schließen	MEDIUM	Arbeitslesung nach naechster registrierter Werkstattallographie; Auswahlwert 2.27.
P1003-E0198	f77r	f77r.21	P	1	chedaiin	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	chedaiin	0	CHD+AIIN	UMSETZEN · MASS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: zur nächsten Station versetzen · nach vorgeschriebenem Maß	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0199	f77r	f77r.21	P	2	shedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	shedy	0	SHED+DY	ABSETZEN · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: im Becken absetzen lassen · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0200	f77r	f77r.21	P	3	qokeedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokeedy	0	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · länger halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
P1003-E0201	f77r	f77r.21	P	4	qokedy	STATION	F77R_STATION_ARTICLE	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	EXACT_REGISTERED_SURFACE	qokedy	0	OK+E+DY	SETZEN · KURZ · SCHLUSS	an der Station Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen: an der Station ansetzen · kurz halten · Stationszelle schließen	HIGH	Bekannte sichtbare Form; kurze Wurzelbedeutung in den neuen Bildbesitzer eingesetzt.
