date	experiment	status	live_scope	forbidden_inference	primary_report
2026-08-08	f57v_fp_zodiac_validation_prescore_audit	STOP_BEFORE_TARGET_COUNT_ORDER_PRESERVING_NULL_HAS_TWO_ASSIGNMENTS	literal f/p is a new predictor but masculine feminine is the already-consumed alternating zodiac parity target; preserving ten-sign circular order and duplicate Aries Taurus clusters leaves only observed parity and global reversal so minimum one-sided p is one half	open no zodiac f/p counts and do not use 252 unrestricted five-sign partitions count 12 panels as independent or claim sex polarity cold hot sect meaning plaintext or translation; validation needs an owned binary panel varying independently of order	results/f57v_fp_zodiac_validation_prescore_audit.md
2026-08-08	f67v2_sun_moon_root_candidate_audit	PROVISIONAL_LOCAL_COMPLEMENT_EXTERNAL_DIRECTION_FAILS	human diplomatic comments explicitly link four f67v2 E1 titles to alternating sun moon path endpoints; every reading gives ol in both moon titles only and H or Hd in both sun titles only, but the previously consumed independent solar-lunar panels make ROOT ol point SUN or fail and H point MOON or fail	retain only a one-folio moon-side versus sun-side root complement; do not translate ol or H and reopen only with a new explicitly owned sun moon title panel outside the failed 900-feature experiment	results/f67v2_sun_moon_root_candidate_audit.md
2026-08-08	four_way_terminal_y_source_provenance_audit	KEEP_LOCAL_ALTERNATION_REJECT_UNIVERSAL_DIRECTION_MARKER	the fixed final-visible-word ending is all-reading stable as 0101 in both f57v groups and 1010 in f67v2 E2, but the same component is 1110 on f68v2 and the weaker Rosettes road-point control is adjacent 0011	retain terminal y only as a possible local alternating-state signal; do not call it east west compass direction polarity or meaning and do not replace the failed f68 final component with its post-hoc pre-star fragment	results/four_way_terminal_y_source_provenance_audit.md
2026-08-08	human_topology_terminal_y_candidate_audit	STOP_NO_NEW_STRICT_ALTERNATION_REPLICATION	an independently topology-selected census finds 18 eligible or incomplete groups; every newly evaluable four-way or even cyclic group fails strict terminal-y alternation, including the exact 28-log long-short f69v control, while the Rosettes outer eight lack a complete ZL/IT/RF panel	retain terminal y only as a local development-folio signal; do not use the accidentally exposed frozen f69r K1 or f70r1 X1 arrays as independent evidence and infer no universal parity direction sex temperature number meaning plaintext or translation	results/human_topology_terminal_y_candidate_audit.md
2026-08-08	f57_f67_terminal_y_array_parity_prescore_audit	STOP_FAIR_CONDITIONAL_NULL_ONE_FOLIO_MOBILITY	the corrected suffix-y feature has 101 consensus-positive slots and 16 raw-nondegenerate arrays, but preserving all-reading word count final-word length and root-free terminal shell leaves only 3 movable y events in 3 arrays all on f72	mark the superseded exact-token-y stop unusable; do not weaken the nuisance key pool readings score parity positions or infer sex polarity direction temperature number sound code meaning plaintext or translation	results/f57_f67_terminal_y_array_parity_prescore_audit.md
2026-08-08	sun_moon_owned_contrast_source_capacity_audit	STOP_NO_NEW_PHYSICALLY_INDEPENDENT_OWNED_TITLE_CONTRAST	the exhaustive 42-row eight-page human source universe has no additional unconsumed title-owned Sun/Moon contrast; the best same-role near-miss is circular centre text on physical folios 68 and70 with the Moon side already exposed and ownership unproven	do not score the near-miss treat two panels of folio68 as independent convert centre association proximity or star ownership into luminary-title ownership or infer a root meaning plaintext or translation	results/sun_moon_owned_contrast_source_capacity_audit.md
2026-08-08	f67v2_wind_diagram_family_audit	PROVISIONAL_STRONG_WIND_DIRECTIONAL_COSMOGRAPHY_PAGE_PRIOR	f67v2 combines four opposed groups of three or four connected faces a central square-circle eight paths four side blocks and pipe/blast-like terminations; the Verona MS89 fol3r four three-faced-wind medallions and broader wind-diagram tradition provide a materially close human-sourced comparator	no exact source 12-slot register orientation wind name compass label ol H terminal-y lexeme plaintext or translation; only a root-hidden grammar/exposure-controlled comparison with independently documented f69r is admissible next	results/f67v2_wind_diagram_family_audit.md
2026-08-08	f67v2_wind_4x3_source_followup	PROVISIONAL_SYSTEM_FAMILY_STRONGER_EXACT_COPY_REJECTED	Verona supplies an explicit four-sector by three-wind hierarchy but the corrected human-source and witness-QC inventory gives f67v2 corner face counts 3,4,4,4 and at least two competing Voynich 4+8 text decompositions	do not call f67v2 a Verona copy select a twelve-name register infer a face-count marker or translate any form; reopen only with a one-to-one labelled homologue	results/f67v2_wind_4x3_and_bridge_followup.md
2026-08-08	f67v2_f69r_wind_text_bridge_capacity	STOP_PERFECT_OUTWARD_RADIAL_CONFOUND_AND_ZERO_EXACT_SHELL_MATCHES	f67v2 and f69r are the only section-C hand-4 pages with outward radial text; direction restriction has no controls pooling five pages gives ten pairs and invalid confounding root shuffles break confirmed page inventories and exact all-reading role-shell target matching is zero	do not score or expose roots mix in nonhomologous labels or paragraphs pool directions hands or sections or infer a wind register lexeme plaintext or translation; reopen only with exchangeable wind folios or a one-to-one labelled homologue	results/f67v2_wind_4x3_and_bridge_followup.md
2026-08-08	f67v2_corner_face_count_correction	RETRACT_FALSE_OT_OK_COUNT_CONTRAST	the detailed human description and reinspection show a faint fourth Northeast face so the correct defensible corner inventory is 3,4,4,4 rather than the initially inferred 3,3,4,4; ot occurs with both counts	do not use the superseded count infer ot equals THREE ok equals FOUR any number or group class or score the damaged fourth label; this correction leaves only the broad wind-family prior	results/f67v2_wind_4x3_and_bridge_followup.md
2026-08-08	verona_f3r_exact_homologue_acquisition	STOP_PHOTO_RECOVERED_TOPOLOGY_NOT_ONE_TO_ONE	manual inspection of the recovered 1225x1440 public folio photograph confirms four cardinal three-faced medallions and a single circumferential name register while f67v2 has corner face groups and multiple competing text registers with no visible slot mapping	do not transfer Verona wind or cardinal names choose a Voynich twelve-locus subset use OCR or call f67v2 an exact copy; retain only the broad wind-directional cosmography prior	results/f67v2_wind_4x3_and_bridge_followup.md
2026-08-08	f67v2_cava_vienna_exact_homologue_audit	STOP_STRONGER_SYSTEM_FAMILY_NO_ONE_TO_ONE_LABEL_MAP	Cava MS3 fol198v explicitly combines four principal and eight collateral wind heads with a central Sun Moon pair while official-witness Vienna Cod378 fol1v supplies four cardinal multi-faced wind medallions; both remain topology-mismatched to f67v2 and family variants replace the centre	do not transfer wind cardinal Sun Moon Christ siren or historical names choose a Voynich 4 plus 8 register or infer any root lexeme plaintext or translation; retain only the stronger wind-directional plus solar-lunar page prior	results/f67v2_cava_vienna_wind_homologue_audit.md
2026-08-08	f69r_stjohn_ms17_wind_homologue_audit	STOP_STRONG_WIND_ROSE_PRIOR_NO_EXACT_LABEL_TRANSFER	official Oxford MS17 fol40v and the human f69r inventory confirm a specific wind-rose family match including four cardinal paired lines green intermediate directions and outer counts 46 versus45, but Oxford has 12 owned wind-name sectors while f69r has 22 radial 16 outer-ring and six central text slots	do not choose twelve Voynich loci transfer wind or cardinal names treat decorative counts as labels or infer any root lexeme plaintext or translation; retain only a strong f69r wind-directional-cosmography page prior	results/f69r_stjohn_ms17_wind_homologue_audit.md
2026-08-08	f69r_compass16_initial_control_null	FAIL_PRETARGET_CONTROL_DESIGN_REVISION	manuscript-blind planted ubiquitous-root length-only rotation and reflection fixtures pass 12 implementation checks, but independent audit rejects the proposed global label permutation because it does not condition on fixed per-sector root-set capacity and root frequency	zero target statistic was loaded or computed and the passing control artifact has no manuscript evidential weight; replace the null with fixed-margin incidence randomization add distributed and concentration controls and audit mobility before any target score	f69r_compass16/CONTROL_RESULT.json
