case_id	occurrence_id	surface	composition	head	working_value	working_roman	page	locus	token_index	section	hand	line_position	triple_reader_token_stable	global_context_mode	global_axis	contextual_renderer_de	visible_head_surface	visible_head_gloss_de	evidence_id	evidence_source	left_surface	left_gloss_de	right_surface	right_gloss_de	decision	surface_line
G686-V0234	G626-M02388	daiin	D+A+III	d	3	III	f22r	f22r.8	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	oty	kalter Ansatz am Anfang des Grades	ctholy	Blatt-/Krautdroge, Grundform	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchor oty daiin ctholy qoky chotaiin chocthy do iin dchor
G686-V0235	G626-M02410	daiin	D+A+III	d	3	III	f22v	f22v.10	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qokchy	heiß und trocken am Anfang des Grades	s	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokchy daiin s or ytal
G686-V0236	G626-M02412	daiin	D+A+III	d	3	III	f22v	f22v.12	2	H	1	MIDDLE	0	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf cthy; absolute Einheit offen	cthy	Portion/Maß III; cthy	G627-D016	experiments/yolo/gdt627_value_head_role_atlas/artifacts/D_PART_CONTACTS.tsv	ychky	OPEN	cthy	CTH-Drogenmaterial	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ychky daiin cthy
G686-V0237	G626-M02414	daiin	D+A+III	d	3	III	f22v	f22v.14	4	H	1	LAST	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: feucht, Grad III	shol	unmarkiert: feucht, Grad III	G628-L026	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	shol	feucht; nominal feuchtes Gut/Material	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotchy olshly shol daiin
G686-V0238	G626-M02399	daiin	D+A+III	d	3	III	f22v	f22v.2	1	H	1	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	y	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin y kaiin qotchy kchy otchyd dshor ychy
G686-V0239	G626-M02405	daiin	D+A+III	d	3	III	f22v	f22v.5	4	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	kcheor	eine Portion bis zur Mittelstufe heiß getrocknete Droge	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dor y kcheor daiin
G686-V0240	G626-M02407	daiin	D+A+III	d	3	III	f22v	f22v.8	4	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im qo-Qualitätsrahmen: heiß, Grad III	qokol	im qo-Qualitätsrahmen: heiß, Grad III	G628-L025	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	qokol	erhitzen	dam	Dosis I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotchy cthy qokol daiin dam
G686-V0241	G626-M02409	daiin	D+A+III	d	3	III	f22v	f22v.9	6	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otaiin	kalt im Zubereitungsrahmen, Grad III	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okshor shody chol tchol otaiin daiin
G686-V0242	G626-M02416	daiin	D+A+III	d	3	III	f23r	f23r.1	10	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	yfchy	OPEN	ololdy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal
G686-V0243	G626-M02417	daiin	D+A+III	d	3	III	f23r	f23r.2	4	H	1	MIDDLE	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf chor; absolute Einheit offen	chor	Pflanzenteil: 3 Maß/Portion oder Grad III	G628-R006	experiments/yolo/gdt628_chol_measure_frame/artifacts/OR_CARRIER_D_VALUE_PHRASES.tsv	chor	Pflanzen-/Reproduktionsteil	chk	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G686-V0244	G626-M02419	daiin	D+A+III	d	3	III	f23r	f23r.2	9	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	lolchor	OPEN	dam	Dosis I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	to ar chor daiin chk dain otchy lolchor daiin dam okchol dain g
G686-V0245	G626-M02422	daiin	D+A+III	d	3	III	f23r	f23r.3	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	kaiin	heiß, Grad III	cth	Kraut- oder Blattdroge	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchar ykor y kaiin daiin cth g
G686-V0246	G626-M02427	daiin	D+A+III	d	3	III	f23r	f23r.7	10	H	1	MIDDLE	1	BARE_OL_VALUE_AXIS_OPEN	OPEN	III. Wertstufe des OL-Trägers; Sachachse offen	ol	Qualitäts-/Materialträger, Wert III; Kern offen	G630-E045	experiments/yolo/gdt630_outer_carrier_attachment/artifacts/VALUE_EXPRESSION_OCCURRENCES.tsv	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	alg	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
G686-V0247	G626-M02430	daiin	D+A+III	d	3	III	f23r	f23r.9	11	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	oly	abseihen	dal	abgemessene Rohstoffmenge I	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	okol ok shy qokol dy dal dshe qokeees y oly daiin dal
G686-V0248	G626-M02435	daiin	D+A+III	d	3	III	f23v	f23v.3	7	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	l	Pfund / Gewichtseinheit	okeeor	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg
G686-V0249	G626-M02436	daiin	D+A+III	d	3	III	f23v	f23v.3	9	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okeeor	OPEN	qotcholg	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg
G686-V0250	G626-M02437	daiin	D+A+III	d	3	III	f23v	f23v.6	5	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im o-Rahmen: heiß, Grad III	okol	im o-Rahmen: heiß, Grad III	G628-L028	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	okol	heißer Ansatzstoff	otshor	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tshol shor shkshy okol daiin otshor olsar
G686-V0251	G626-M02438	daiin	D+A+III	d	3	III	f23v	f23v.7	6	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	im qo-Qualitätsrahmen: heiß, Grad III	qokol	im qo-Qualitätsrahmen: heiß, Grad III	G628-L029	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	qokol	erhitzen	sol	Samenmaterial/Saatgut	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	otor oiin sho shol qokol daiin sol daiin ylg
G686-V0252	G626-M02439	daiin	D+A+III	d	3	III	f23v	f23v.7	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	sol	Samenmaterial/Saatgut	ylg	in ein Holzgefäß geben	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	otor oiin sho shol qokol daiin sol daiin ylg
G686-V0253	G626-M02443	daiin	D+A+III	d	3	III	f24r	f24r.1	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cheol	trockener Drogenstoff	or	Drogenportion	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	por or y chor opchar she cheol daiin or
G686-V0254	G626-M02450	daiin	D+A+III	d	3	III	f24r	f24r.18	3	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L030	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	chol	trocken; nominal trockenes Gut/Material	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ycheol chol daiin chol s
G686-V0255	G626-M02446	daiin	D+A+III	d	3	III	f24r	f24r.8	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	qoear	nimm die erste Fraktion der Mittelstufe	qokeol	erhitze den Drogenstoff bis zur Mittelstufe	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	ychor s om qoear daiin qokeol
G686-V0256	G626-M02458	daiin	D+A+III	d	3	III	f25r	f25r.1	3	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	soshy	Saatgutzubereitung leicht einweichen	y	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy
G686-V0257	G626-M02459	daiin	D+A+III	d	3	III	f25r	f25r.1	6	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shody	vollständig eingeweichter Ansatz	ocholdy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	fcholdy soshy daiin y shody daiin ocholdy cpholdy sy
G686-V0258	G626-M02462	daiin	D+A+III	d	3	III	f25r	f25r.3	7	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chain	trocken, Grad II	chain	trocken, Grad II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotchy qotshy cheesees sheear s chain daiin chain dan
G686-V0259	G626-M02471	daiin	D+A+III	d	3	III	f25r	f25r.5	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cthain	Blatt-/Krautgut, Menge/Klasse II	daiin	Grad-/Maßwert III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotcheaiin dchain cthain daiin daiin cthain qotaiin
G686-V0260	G626-M02472	daiin	D+A+III	d	3	III	f25r	f25r.5	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	daiin	Grad-/Maßwert III	cthain	Blatt-/Krautgut, Menge/Klasse II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qotcheaiin dchain cthain daiin daiin cthain qotaiin
G686-V0261	G626-M02477	daiin	D+A+III	d	3	III	f25v	f25v.1	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	shy	feucht am Anfang des Grades	qopchey	nimm bis zur Mittelstufe getrocknetes Pulver	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	poeeaiin qo ky shy daiin qopchey otchey qofchor sos
G686-V0262	G626-M02478	daiin	D+A+III	d	3	III	f25v	f25v.2	4	H	1	MIDDLE	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf chor; absolute Einheit offen	chor	Pflanzenteil: 3 Maß/Portion oder Grad III	G628-R007	experiments/yolo/gdt628_chol_measure_frame/artifacts/OR_CARRIER_D_VALUE_PHRASES.tsv	chor	Pflanzen-/Reproduktionsteil	s	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchor cthor chor daiin s okeeaiin daiin ckhey daiin
G686-V0263	G626-M02480	daiin	D+A+III	d	3	III	f25v	f25v.2	7	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	okeeaiin	drei Teile vollständig erhitzter Ansatz	ckhey	Arzneikompositum in der Gradmitte	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchor cthor chor daiin s okeeaiin daiin ckhey daiin
G686-V0264	G626-M02481	daiin	D+A+III	d	3	III	f25v	f25v.2	9	H	1	LAST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ckhey	Arzneikompositum in der Gradmitte	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dchor cthor chor daiin s okeeaiin daiin ckhey daiin
G686-V0265	G626-M02482	daiin	D+A+III	d	3	III	f25v	f25v.3	4	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: trocken, Grad III	chol	unmarkiert: trocken, Grad III	G628-L031	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	chol	trocken; nominal trockenes Gut/Material	shcfho	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	orcho kchor chol daiin shcfho r daiin dshey daiity
G686-V0266	G626-M02483	daiin	D+A+III	d	3	III	f25v	f25v.3	7	H	1	MIDDLE	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	r	OPEN	dshey	eine Dosis bis zur Mittelstufe angefeuchtete Droge	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	orcho kchor chol daiin shcfho r daiin dshey daiity
G686-V0267	G626-M02485	daiin	D+A+III	d	3	III	f25v	f25v.4	4	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: feucht, Grad III	shol	unmarkiert: feucht, Grad III	G628-L032	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	shol	feucht; nominal feuchtes Gut/Material	ckhear	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokaiin qokcho shol daiin ckhear ckhol daiin chkear
G686-V0268	G626-M02486	daiin	D+A+III	d	3	III	f25v	f25v.4	7	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	ckhol	OPEN	chkear	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokaiin qokcho shol daiin ckhear ckhol daiin chkear
G686-V0269	G626-M02487	daiin	D+A+III	d	3	III	f25v	f25v.5	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	cho	Trockenansatz	daiin	Grad-/Maßwert III	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dar chokeey dshor dshey qochol dol cho daiin daiin
G686-V0270	G626-M02488	daiin	D+A+III	d	3	III	f25v	f25v.5	9	H	1	LAST	0	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	daiin	Grad-/Maßwert III	<END>	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dar chokeey dshor dshey qochol dol cho daiin daiin
G686-V0271	G626-M02490	daiin	D+A+III	d	3	III	f25v	f25v.7	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	daiiol	OPEN	shckh	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	o chkey daiiol daiin shckh orchaiin
G686-V0272	G626-M02496	daiin	D+A+III	d	3	III	f26r	f26r.4	7	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chekedy	OPEN	odam	ein Maß Ansatz abmessen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokedy cheos ytedy qokedy ytedy chekedy daiin odam s aldy
G686-V0273	G626-M02498	daiin	D+A+III	d	3	III	f26r	f26r.5	7	H	2	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chy	trocken am Anfang des Grades	cthedy	OPEN	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	saiin shedy eedy eedy s chy daiin cthedy qokeedy qokedy cthey
G686-V0274	G626-M02500	daiin	D+A+III	d	3	III	f26r	f26r.8	1	H	2	FIRST	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	<START>	OPEN	shedy	feucht in der Mitte des Grades, abgeschlossen	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy
G686-V0275	G626-M02511	daiin	D+A+III	d	3	III	f27r	f27r.3	8	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	chy	trocken am Anfang des Grades	chey	trocken in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	chol shy keol chol chy shol chy daiin chey dam
G686-V0276	G626-M02512	daiin	D+A+III	d	3	III	f27r	f27r.5	7	H	1	MIDDLE	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf dair; absolute Einheit offen	dair	Portion/Maß III; dair	G627-D019	experiments/yolo/gdt627_value_head_role_atlas/artifacts/D_PART_CONTACTS.tsv	y	OPEN	dair	abgemessene Fraktion II	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	dor chees ctho shy ar y daiin dair
G686-V0277	G626-M02518	daiin	D+A+III	d	3	III	f28r	f28r.1	5	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	opchol	getrockneter Pulverstoff im Ansatz	otchol	kalt-trockener Zubereitungsstoff	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	pchodar shod chocphy opchol daiin otchol chy qo ldy
G686-V0278	G626-M02522	daiin	D+A+III	d	3	III	f28r	f28r.6	4	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	otcholchy	OPEN	cho	Trockenansatz	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	qokchol qodaiin otcholchy daiin cho qokol o kam
G686-V0279	G626-M02523	daiin	D+A+III	d	3	III	f28r	f28r.8	2	H	1	MIDDLE	1	D_VALUE_OUTER_HEAD_OPEN	OPEN	III. Wertstufe des laufenden Postens; äußerer Kopf bestimmt Grad, Menge oder Klasse	NONE	NONE	NONE	experiments/yolo/gdt627_value_head_role_atlas/artifacts/HEAD_ROLE_ATLAS.tsv	oschotshl	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand	okchey	heiß-trockener Ansatz in der Mitte des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	oschotshl daiin okchey kol daiin shol dsho otaiin
G686-V0280	G626-M02524	daiin	D+A+III	d	3	III	f28r	f28r.8	5	H	1	MIDDLE	1	DIRECT_QUALITY_GRADE	GRADE	unmarkiert: heiß, Grad III	kol	unmarkiert: heiß, Grad III	G628-L035	experiments/yolo/gdt628_chol_measure_frame/artifacts/OL_QUALITY_D_VALUE_PHRASES.tsv	kol	heiß; nominal heißes Gut/Material	shol	feucht; nominal feuchtes Gut/Material	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	oschotshl daiin okchey kol daiin shol dsho otaiin
G686-V0281	G626-M02527	daiin	D+A+III	d	3	III	f28v	f28v.4	9	H	1	MIDDLE	1	DIRECT_PART_OR_MATERIAL_AMOUNT	AMOUNT	drei lokale Portionen/Maße; Kopf shor; absolute Einheit offen	shor	reproduktiver Teil: 3 Maß/Portion oder Grad III	G628-R008	experiments/yolo/gdt628_chol_measure_frame/artifacts/OR_CARRIER_D_VALUE_PHRASES.tsv	shor	Blüten-/Fruchtstand; reproduktiver Teil	qoty	kalt am Anfang des Grades	VALUE_LEVEL_FIXED__AXIS_BY_VISIBLE_OR_KEYED_HEAD	tshoiin cheor chor o chty qotol sheol shor daiin qoty
