locus	selected_path_id	source	segmentation	rule
f113v.40	f113v.40|P02	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qoeeeey aiin	o+r+a+i+i+n c+h+e+o+r a+l+k+a+i+n o+t+e+e+y a+r a+i+i+n o+t+a+i+i+n o+k+e+e+y l+k+e+e+e+d+y q+o+e+e+e+e+y a+i+i+n	source-symbol stream
f113v.41	f113v.41|P02	dair aiin okain ar aiin cheody	d+a+i+r a+i+i+n o+k+a+i+n a+r a+i+i+n c+h+e+o+d+y	source-symbol stream
f113v.42	f113v.42|P02	pol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	p+o+l k+e+e+o d+y q+o+e+e+e+s a+i+i+n o+r+a+i+i+n o+t+e+o+l f+c+h+e+d+y o+t+e+e+e+y d+a+r o+t+a+k+e+o+l o+l	source-symbol stream
f113v.43	f113v.43|P02	ycheol keey lkeees or aiin otaiin chkain olar olchedy qok aiin os	y+c+h+e+o+l k+e+e+y l+k+e+e+e+s o+r a+i+i+n o+t+a+i+i+n c+h+k+a+i+n o+l+a+r o+l+c+h+e+d+y q+o+k a+i+i+n o+s	source-symbol stream
f113v.44	f113v.44|P01	daiin cheal otain okar otaiin oloiin	d+a+i+i+n c+h+e+a+l o+t+a+i+n o+k+a+r o+t+a+i+i+n o+l+o+i+i+n	source-symbol stream
f113v.45	f113v.45|P02	polaiin arol shear okeeeody lsar lkeey opchedy qokchdy ota aram	p+o+l+a+i+i+n a+r+o+l s+h+e+a+r o+k+e+e+e+o+d+y l+s+a+r l+k+e+e+y o+p+c+h+e+d+y q+o+k+c+h+d+y o+t+a a+r+a+m	source-symbol stream
f113v.46	f113v.46|P02	olkaiin cheey lain al cheey	o+l+k+a+i+i+n c+h+e+e+y l+a+i+n a+l c+h+e+e+y	source-symbol stream
f113v.47	f113v.47|P01	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy	p+o+l+a+i+i+n k+s+h+e+e+o+l l+k+a+i+i+n t+a+i+r s+h+e+y q+o+t+a+i+n a+r a+k+a+l s+h+e+y q+o+p+c+h+e+d+y l+d+y	source-symbol stream
f113v.48	f113v.48|P02	ycheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy	y+c+h+e+o+l c+h+e+e+y q+o+l l+s+h+e+e+d+y q+o+k+a+i+i+n c+h+e+d+y k+a+i+n q+o+k+e+e+e+d+y l+k+a+i+i+n o+k+a+l d+y	source-symbol stream
f113v.49	f113v.49|P01	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy	y+s+h+e+y t+e+e+o o+t+e+e+d+y q+o+k+e+e+y o+t+a+i+i+n o+l+a+i+i+n c+h+e+o+k+a+i+n l+k+e+e+y l+t+a+l k+e+e+d+y	source-symbol stream
f113v.5	f113v.5|P01	dcheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al	d+c+h+e+o+s o+t+a+i+i+n o+t+e+d+y o+t+o+d+a+i+i+n q+o+k+e+e+y r+c+h+e+e+y q+o+e+e+a+r o+t+e+e+d+y q+o+k+e+e+d+y o+t+e+d+a+r a+r o+t o+t+e+e+s a+l	source-symbol stream
f113v.6	f113v.6|P03	tcheolchy lcheol chockhy cheodaiidaiin	t+c+h+e+o+l+c+h+y l+c+h+e+o+l c+h+o+c+k+h+y c+h+e+o+d+a+i+i+d+a+i+i+n	source-symbol stream
f113v.7	f113v.7|P01	fcheshd teody lkeeody oteedy lchealaim shockhol opchedy qotaiin otar ar al oteal	f+c+h+e+s+h+d t+e+o+d+y l+k+e+e+o+d+y o+t+e+e+d+y l+c+h+e+a+l+a+i+m s+h+o+c+k+h+o+l o+p+c+h+e+d+y q+o+t+a+i+i+n o+t+a+r a+r a+l o+t+e+a+l	source-symbol stream
f113v.8	f113v.8|P01	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	y+c+h+e+o+d+y q+o+k+e+e+o+r c+h+o+l+t+a+r o+l+k+a+m c+h+o+k+a+m o+d+a+l s+h+e+c+k+h+y q+o+k+c+h+e+d+y o+t+o+r o+t+a+r t+o+k+y	source-symbol stream
f113v.9	f113v.9|P01	dair ar okaiin chokaiin checkhol cholkaiin olchy	d+a+i+r a+r o+k+a+i+i+n c+h+o+k+a+i+i+n c+h+e+c+k+h+o+l c+h+o+l+k+a+i+i+n o+l+c+h+y	source-symbol stream
f114r.1	f114r.1|P02	tchedol doiros pcheos ytaiin okody yteeed oteeodl opaiin okarol	t+c+h+e+d+o+l d+o+i+r+o+s p+c+h+e+o+s y+t+a+i+i+n o+k+o+d+y y+t+e+e+e+d o+t+e+e+o+d+l o+p+a+i+i+n o+k+a+r+o+l	source-symbol stream
f114r.10	f114r.10|P01	qokeedy chdodaiin qoedeey chdaiin chedalos	q+o+k+e+e+d+y c+h+d+o+d+a+i+i+n q+o+e+d+e+e+y c+h+d+a+i+i+n c+h+e+d+a+l+o+s	source-symbol stream
f114r.11	f114r.11|P02	dalchy kolky qoedaiin dolor shedy qokchdy ofchedy tolpchy doiiin chocfhdy opailo	d+a+l+c+h+y k+o+l+k+y q+o+e+d+a+i+i+n d+o+l+o+r s+h+e+d+y q+o+k+c+h+d+y o+f+c+h+e+d+y t+o+l+p+c+h+y d+o+i+i+i+n c+h+o+c+f+h+d+y o+p+a+i+l+o	source-symbol stream
f114r.12	f114r.12|P01	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam	y+k+c+h+e+s+h+d o+l a+i+r o+k+a+i+i+n o+t+e+d+y y+k+e+e+e+y t+e+o+s l+a+i+r s+h+e+o+d c+h+o+d+y o+t+c+h+e+d+a+i+r o+k+a+m	source-symbol stream
f114r.13	f114r.13|P01	qokchedy daiin octhdy	q+o+k+c+h+e+d+y d+a+i+i+n o+c+t+h+d+y	source-symbol stream
f114r.14	f114r.14|P01	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	s+o+l+p+c+h+d o+i+i+n c+h+c+t+h+d+y q+o+d+a+i+r o+l d+a+l+d+y q+o+p+d+a+i+n o+p+d+a+i+i+n o+p+d+a+i+r+o+d+y o+p+d+a+i+l+d+o a+r+y	source-symbol stream
f114r.15	f114r.15|P01	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	q+o+e+d+y o+t+a+i+r o+t+a+r o+k+o+d c+h+o+d+a+r y d+a+l o+e+e+d+y q+o+k+o+l+k+c+h+d+y d+a+l+o+l y q+o+k+a+i+i+n c+h+e+d a+l	source-symbol stream
f114r.16	f114r.16|P02	cheoal sheedo lkol dair dair chdair cheoty otal cheo dair chekor otol chedy	c+h+e+o+a+l s+h+e+e+d+o l+k+o+l d+a+i+r d+a+i+r c+h+d+a+i+r c+h+e+o+t+y o+t+a+l c+h+e+o d+a+i+r c+h+e+k+o+r o+t+o+l c+h+e+d+y	source-symbol stream
f114r.17	f114r.17|P02	qokeedain cheedy qokey qokeeodaiin daiin octhd akaiin otchedy qokchedy chckhd	q+o+k+e+e+d+a+i+n c+h+e+e+d+y q+o+k+e+y q+o+k+e+e+o+d+a+i+i+n d+a+i+i+n o+c+t+h+d a+k+a+i+i+n o+t+c+h+e+d+y q+o+k+c+h+e+d+y c+h+c+k+h+d	source-symbol stream
f114r.18	f114r.18|P01	lcheos okar y cheodeeey qoeeody qodaiin daildain	l+c+h+e+o+s o+k+a+r y c+h+e+o+d+e+e+e+y q+o+e+e+o+d+y q+o+d+a+i+i+n d+a+i+l+d+a+i+n	source-symbol stream
f114r.19	f114r.19|P01	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty	p+a+i+r+o+d+y s+h+e+d+a+r q+o+p+c+h+d+y d+c+h+e+d+y d+o+l q+o+p+c+h+e+d+y d+a+i+i+n o+f+c+h+e+d+a+i+i+n c+h+o+d+a+i+i+n o+p+a+i+r d+a+r o+t+y	source-symbol stream
f114r.2	f114r.2|P02	deedar qoteeddy dair okedy okoeey raiin oor cheed ol keeed lkeeedam	d+e+e+d+a+r q+o+t+e+e+d+d+y d+a+i+r o+k+e+d+y o+k+o+e+e+y r+a+i+i+n o+o+r c+h+e+e+d o+l k+e+e+e+d l+k+e+e+e+d+a+m	source-symbol stream
f114r.20	f114r.20|P01	sair chedaiin dalchdy daiidy olchedy chedaiin oteedy qoted aiin otar otedy do rol	s+a+i+r c+h+e+d+a+i+i+n d+a+l+c+h+d+y d+a+i+i+d+y o+l+c+h+e+d+y c+h+e+d+a+i+i+n o+t+e+e+d+y q+o+t+e+d a+i+i+n o+t+a+r o+t+e+d+y d+o r+o+l	source-symbol stream
f114r.21	f114r.21|P01	lcheey lchedo lcheo dkair	l+c+h+e+e+y l+c+h+e+d+o l+c+h+e+o d+k+a+i+r	source-symbol stream
f114r.22	f114r.22|P02	tchedair shodaiin dair kchedy qopeedy chdypdaiin qokairolchdy rodeedy qcphhedy	t+c+h+e+d+a+i+r s+h+o+d+a+i+i+n d+a+i+r k+c+h+e+d+y q+o+p+e+e+d+y c+h+d+y+p+d+a+i+i+n q+o+k+a+i+r+o+l+c+h+d+y r+o+d+e+e+d+y q+c+p+h+h+e+d+y	source-symbol stream
f114r.23	f114r.23|P02	orcheo al taiin qokedaiin oeain al s ain ches	o+r+c+h+e+o a+l t+a+i+i+n q+o+k+e+d+a+i+i+n o+e+a+i+n a+l s a+i+n c+h+e+s	source-symbol stream
f114r.24	f114r.24|P03	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty choposair cphy dair	t+c+h+e+d+a+i+i+n o+l+d+a+l c+h+o+r c+h+p+c+h+e+e+y c+h+c+p+h+e+y c+p+h+o+c+h+y c+h+o+s a+i+i+r c+h+t+y c+h+o+p+o+s+a+i+r c+p+h+y d+a+i+r	source-symbol stream
f114r.25	f114r.25|P03	oaiil chey qokeedy chedy qoeey qokodaiin cheey kair aiy okol aiir otair or airy	o+a+i+i+l c+h+e+y q+o+k+e+e+d+y c+h+e+d+y q+o+e+e+y q+o+k+o+d+a+i+i+n c+h+e+e+y k+a+i+r a+i+y o+k+o+l a+i+i+r o+t+a+i+r o+r a+i+r+y	source-symbol stream
f114r.26	f114r.26|P01	ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam	y+c+h+e+e+o+d+a+i+i+n o+l+k+a+i+i+r q+o+k+a+i+i+n c+h+o+d+a+i+i+n o+k+a+r o+l+k+a+i+i+n o+k+a+i+i+n c+h+e+o+d+y a+i+r+o+y o+l+a+m	source-symbol stream
f114r.27	f114r.27|P01	cheeo daiin sheedy qodaiin ksam chodal olchedy	c+h+e+e+o d+a+i+i+n s+h+e+e+d+y q+o+d+a+i+i+n k+s+a+m c+h+o+d+a+l o+l+c+h+e+d+y	source-symbol stream
f114r.28	f114r.28|P01	pchedairs oeail chotar qokeedair olkaiin opdaiin otoldair chdy tedair aiir aim	p+c+h+e+d+a+i+r+s o+e+a+i+l c+h+o+t+a+r q+o+k+e+e+d+a+i+r o+l+k+a+i+i+n o+p+d+a+i+i+n o+t+o+l+d+a+i+r c+h+d+y t+e+d+a+i+r a+i+i+r a+i+m	source-symbol stream
f114r.29	f114r.29|P02	chol oeedy keedy chcheky cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty	c+h+o+l o+e+e+d+y k+e+e+d+y c+h+c+h+e+k+y c+h+e+o+d+e+e+y k+e+e+d+e+e+d+y d+a+i+i+i+n a+l+d a+i+r a+r s+h+o+l c+h+e+d+y o+t+c+h+e+d+y q+o+t+y	source-symbol stream
f114r.3	f114r.3|P01	ycheod	y+c+h+e+o+d	source-symbol stream
f114r.30	f114r.30|P01	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram	y c+h+e+d+a+r o+k+e+e+d+y l+k+e+e+d+y a+i+i+n o+e+e+d+a+i+i+n q+o+a+i+i+n y+k+e+d+y o+k+a+i+r o+l+k+e+e+d+y q+o+a+i+n a+i+n o+k+e+e+y r+a+m	source-symbol stream
f114r.31	f114r.31|P01	sair aiin cheedain okaiin otedy qokeedain orain	s+a+i+r a+i+i+n c+h+e+e+d+a+i+n o+k+a+i+i+n o+t+e+d+y q+o+k+e+e+d+a+i+n o+r+a+i+n	source-symbol stream
f114r.32	f114r.32|P01	tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar	t+c+h+e+o+d+a+i+i+n c+h+a+i+i+n q+o+k+a+i+i+n o+t+a+i+i+n o+t+a+l+k+a+i+n o+t+c+h+e+d+a+i+n q+o+t+c+h+o c+h+d+y d+a+i+r q+o+t+a+r	source-symbol stream
f114r.33	f114r.33|P02	daiin oteed aiin saiin yteey aiin al odaiin chedal odain aiin cheo dal chedy	d+a+i+i+n o+t+e+e+d a+i+i+n s+a+i+i+n y+t+e+e+y a+i+i+n a+l o+d+a+i+i+n c+h+e+d+a+l o+d+a+i+n a+i+i+n c+h+e+o d+a+l c+h+e+d+y	source-symbol stream
f114r.34	f114r.34|P02	ytain olkaiin ykar chdar alkam	y+t+a+i+n o+l+k+a+i+i+n y+k+a+r c+h+d+a+r a+l+k+a+m	source-symbol stream
f114r.35	f114r.35|P02	pcheos air oy sheo qokchey sheekas oar ytched lked okchdar otal kar	p+c+h+e+o+s a+i+r o+y s+h+e+o q+o+k+c+h+e+y s+h+e+e+k+a+s o+a+r y+t+c+h+e+d l+k+e+d o+k+c+h+d+a+r o+t+a+l k+a+r	source-symbol stream
f114r.36	f114r.36|P02	ychedar aikhdy otarain ykeodaiin qoeedaiin qokal sain otchedy qokar	y+c+h+e+d+a+r a+i+k+h+d+y o+t+a+r+a+i+n y+k+e+o+d+a+i+i+n q+o+e+e+d+a+i+i+n q+o+k+a+l s+a+i+n o+t+c+h+e+d+y q+o+k+a+r	source-symbol stream
f114r.37	f114r.37|P01	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	o+d+a+r o+r a+i+i+n o+t+s+h+e+d+y o+k+a+i+i+n y+k+y o+l+s o+l k+a+i+i+n c+h+e+e+s a+i+r q+o+t+a+i+i+n c+h+e+d+a+i+i+i+n	source-symbol stream
f114r.38	f114r.38|P02	qoeedy qokchedy cheey raiin arain aiin al chol	q+o+e+e+d+y q+o+k+c+h+e+d+y c+h+e+e+y r+a+i+i+n a+r+a+i+n a+i+i+n a+l c+h+o+l	source-symbol stream
f114r.39	f114r.39|P02	todaiin cheoltchedaiin daiin okar qoeedain ycho oedair opchedy qetchar	t+o+d+a+i+i+n c+h+e+o+l+t+c+h+e+d+a+i+i+n d+a+i+i+n o+k+a+r q+o+e+e+d+a+i+n y+c+h+o o+e+d+a+i+r o+p+c+h+e+d+y q+e+t+c+h+a+r	source-symbol stream
f114r.4	f114r.4|P01	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal	f+d+e+e+c+h+d+y o+p+c+h+e+d+a+i+i+n y+p+c+h+e+d+y o+d+a+l+y c+h+e+d+y q+o+p c+h+e+o+k+a+i+i+n s+h+e+d+y p+o+d+a+i+r o+c+h+e+d+a+l	source-symbol stream
f114r.40	f114r.40|P01	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy	y+t+e+e+d+y q+o+t+e+y q+o+e+d+a+i+i+n q+o+k+c+h+e+d+y t+e+e+d+y q+o+t+e+e+e+d+y q+o+t+a+r o+t+e+e+s c+h+o+s o+t+c+h+d+y	source-symbol stream
f114r.41	f114r.41|P02	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotoiiin oqoeeosain	o+s+h+e+y d+a+i+i+n s+h+e+o+d+y q+o+t+y c+h+e+e+y t+a+i+i+n q+o+k+a+i+i+n q+o+k+e+e+e+d+y o+q+o+t+o+i+i+i+n o+q+o+e+e+o+s+a+i+n	source-symbol stream
f114r.42	f114r.42|P01	poedair qotol qodaiin otaiin qotar qotchey qotaiin cheopy qopaiin cheody	p+o+e+d+a+i+r q+o+t+o+l q+o+d+a+i+i+n o+t+a+i+i+n q+o+t+a+r q+o+t+c+h+e+y q+o+t+a+i+i+n c+h+e+o+p+y q+o+p+a+i+i+n c+h+e+o+d+y	source-symbol stream
f114r.43	f114r.43|P01	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	y+c+h+e+e+d+y q+o+o+d+a+i+i+n d+a+i+i+r+a+l c+h+e+d+a+l c+h+o+s o+r+a+l t+e+d+y q+o+t+c+h+d+y q+o+t+a+r c+h+e+o d+a+i+n	source-symbol stream
f114r.44	f114r.44|P02	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar dor opaiin	y+d+a+i+i+n c+h+e+d+y q+o+a+l c+h+e+e+y q+o+k+a+i+r o+k+e+e+d+y c+h+o+t+a+l c+h+o+l o+k+a+i+n a+r d+o+r o+p+a+i+i+n	source-symbol stream
f114r.45	f114r.45|P01	dain ched chodaiin otain chdar chedy chocthy	d+a+i+n c+h+e+d c+h+o+d+a+i+i+n o+t+a+i+n c+h+d+a+r c+h+e+d+y c+h+o+c+t+h+y	source-symbol stream
f114r.5	f114r.5|P02	laiin chedy qokaiin chdy daiin dchdas eedol chdol kchedy cho kaiin chdy	l+a+i+i+n c+h+e+d+y q+o+k+a+i+i+n c+h+d+y d+a+i+i+n d+c+h+d+a+s e+e+d+o+l c+h+d+o+l k+c+h+e+d+y c+h+o k+a+i+i+n c+h+d+y	source-symbol stream
f114r.6	f114r.6|P02	qoeedy okchedy daiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	q+o+e+e+d+y o+k+c+h+e+d+y d+a+i+i+i+n c+h+e+d+y d+a+i+i+n y+k+e+e+d+y o+k+e+e+e+d+y c+h+e+d+o+l c+h+d+a+i+i+n y+k+a+r d+a+r+y	source-symbol stream
f114r.7	f114r.7|P01	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain	c+h+e+o+l d+c+h+e+d+y d+k+c+h+s a+i+i+n c+h+d+e+d+y q+o+d+a+i+i+n o+k+c+h+e+d+a+i+i+n c+h+a+i+n	source-symbol stream
f114r.8	f114r.8|P02	fchey dam okchedam qokeedaiin otairar okchedy otaiin opcheol ofchedaiis ocphy	f+c+h+e+y d+a+m o+k+c+h+e+d+a+m q+o+k+e+e+d+a+i+i+n o+t+a+i+r+a+r o+k+c+h+e+d+y o+t+a+i+i+n o+p+c+h+e+o+l o+f+c+h+e+d+a+i+i+s o+c+p+h+y	source-symbol stream
f114r.9	f114r.9|P01	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oarorold	d+c+h+e+o+d q+o+d+a+i+i+n d+a+i+i+n c+h+e+y k+a+l d+o+d+y c+h+d+a+i+r+o+d o+k+c+h+d+y c+h+o+d+y d+a+i+i+n d+a+r o+a+r+o+r+o+l+d	source-symbol stream
f114v.1	f114v.1|P01	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin	p+c+h+d+o+l d+a+r c+h+e+d+a+i+n c+h+o+d+a+l+r f+c+h+e+e+y d+c+h+e+d+y q+o+c+p+h+d+y o+t+d+a+d+y q+o+t+e+d+a+r d+a+i+i+n	source-symbol stream
f114v.10	f114v.10|P01	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy	o+l+k+e+e+s c+h+e+d+a+i+i+n q+o+t+a+i+i+n o+l+c+h+e+d+a+i+i+n c+h+e+d+a+i+n d+a+i+n c+h+c+t+h+d+y	source-symbol stream
f114v.11	f114v.11|P01	tchedy qotaiin chdy qotedy tedaiin chepched otol shedain pol otam	t+c+h+e+d+y q+o+t+a+i+i+n c+h+d+y q+o+t+e+d+y t+e+d+a+i+i+n c+h+e+p+c+h+e+d o+t+o+l s+h+e+d+a+i+n p+o+l o+t+a+m	source-symbol stream
f114v.12	f114v.12|P02	ochedy choaiin chcty chedal daiin ytar otchedy qotaiin dain dar yom	o+c+h+e+d+y c+h+o+a+i+i+n c+h+c+t+y c+h+e+d+a+l d+a+i+i+n y+t+a+r o+t+c+h+e+d+y q+o+t+a+i+i+n d+a+i+n d+a+r y+o+m	source-symbol stream
f114v.13	f114v.13|P03	sheedy qoteeosoiiin chcthain	s+h+e+e+d+y q+o+t+e+e+o+s+o+i+i+i+n c+h+c+t+h+a+i+n	source-symbol stream
f114v.14	f114v.14|P01	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds	t+s+h+e+o+d+a+r c+h+e+o c+k+h+o+r q+o+p+c+h+e+d+y q+o+p+c+h+e+d+y q+o+k+c+h+e+d+y s+h+o+d+y q+o+t+a+i+i+n o+f+c+h+e+d+s	source-symbol stream
f114v.15	f114v.15|P01	ochedain chedy okal chaiin qokod qokol cheedy qotody cheol kchedy ldy	o+c+h+e+d+a+i+n c+h+e+d+y o+k+a+l c+h+a+i+i+n q+o+k+o+d q+o+k+o+l c+h+e+e+d+y q+o+t+o+d+y c+h+e+o+l k+c+h+e+d+y l+d+y	source-symbol stream
f114v.16	f114v.16|P01	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	y+t+c+h+e+d+y q+o+o+l c+h+e+y o+l a+i+i+n c+h+e+d+a+r c+h+d+a+i+i+n c+h+d+a+l q+o+k+a+i+i+n c+h+o+k+y c+h+o+l d+a+m	source-symbol stream
f114v.17	f114v.17|P01	sheoal chos oaiir alchedy chcphedy okary	s+h+e+o+a+l c+h+o+s o+a+i+i+r a+l+c+h+e+d+y c+h+c+p+h+e+d+y o+k+a+r+y	source-symbol stream
f114v.18	f114v.18|P02	dorkcheky cheo aiin qotaiin otody qokal sheody choypshedy qotoy shxam	d+o+r+k+c+h+e+k+y c+h+e+o a+i+i+n q+o+t+a+i+i+n o+t+o+d+y q+o+k+a+l s+h+e+o+d+y c+h+o+y+p+s+h+e+d+y q+o+t+o+y s+h+x+a+m	source-symbol stream
f114v.19	f114v.19|P02	oshsodaiin chotain qotar	o+s+h+s+o+d+a+i+i+n c+h+o+t+a+i+n q+o+t+a+r	source-symbol stream
f114v.2	f114v.2|P01	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	d+s+h+e+d+a+l q+o+t+e+o+d+y c+h+o+d+d+y o+t+o+l c+h+e+d+a+l o+t+a+i+n c+h+e+d+o+l c+h+e+d+a+i+n s+h+e+d+y q+o+t+c+h+e+d d+l	source-symbol stream
f114v.20	f114v.20|P01	tshedain qotchody qokol shedy qokchedy daiin qofchdar chdor chdy dary	t+s+h+e+d+a+i+n q+o+t+c+h+o+d+y q+o+k+o+l s+h+e+d+y q+o+k+c+h+e+d+y d+a+i+i+n q+o+f+c+h+d+a+r c+h+d+o+r c+h+d+y d+a+r+y	source-symbol stream
f114v.21	f114v.21|P01	dair cheeo chy chdaiin qokedy otcheodaiin qokchdy otedal dain aral	d+a+i+r c+h+e+e+o c+h+y c+h+d+a+i+i+n q+o+k+e+d+y o+t+c+h+e+o+d+a+i+i+n q+o+k+c+h+d+y o+t+e+d+a+l d+a+i+n a+r+a+l	source-symbol stream
f114v.22	f114v.22|P01	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	y+c+h+e+d+a+r s+h+o+d q+o+k+a+i+i+n q+o+t+c+h+e+y c+h+o+c+k+h+y o+l+k+e+d+y o+t+e+c+h+y y+k+e+d+c+k+h+y	source-symbol stream
f114v.23	f114v.23|P01	pshedy qopcheos okaiin qotchedy qotchdar cheeos olteody otoydy	p+s+h+e+d+y q+o+p+c+h+e+o+s o+k+a+i+i+n q+o+t+c+h+e+d+y q+o+t+c+h+d+a+r c+h+e+e+o+s o+l+t+e+o+d+y o+t+o+y+d+y	source-symbol stream
f114v.24	f114v.24|P01	olkaiin cheotaiin qoteody qokod sheoeed qodeedy yteedy aiin am	o+l+k+a+i+i+n c+h+e+o+t+a+i+i+n q+o+t+e+o+d+y q+o+k+o+d s+h+e+o+e+e+d q+o+d+e+e+d+y y+t+e+e+d+y a+i+i+n a+m	source-symbol stream
f114v.25	f114v.25|P01	sor aiin otchedy otaiin alkain okeedy	s+o+r a+i+i+n o+t+c+h+e+d+y o+t+a+i+i+n a+l+k+a+i+n o+k+e+e+d+y	source-symbol stream
f114v.26	f114v.26|P02	pcheodal cheopcheod qotos araiin qotolcheo pchdal qoeedy chcthey	p+c+h+e+o+d+a+l c+h+e+o+p+c+h+e+o+d q+o+t+o+s a+r+a+i+i+n q+o+t+o+l+c+h+e+o p+c+h+d+a+l q+o+e+e+d+y c+h+c+t+h+e+y	source-symbol stream
f114v.27	f114v.27|P02	osheeo lkcheo okeey qoteor chokaiin chdy qokaiin chokeey tain ary	o+s+h+e+e+o l+k+c+h+e+o o+k+e+e+y q+o+t+e+o+r c+h+o+k+a+i+i+n c+h+d+y q+o+k+a+i+i+n c+h+o+k+e+e+y t+a+i+n a+r+y	source-symbol stream
f114v.28	f114v.28|P01	tchedy shdo qotched chees ar aiin chetam	t+c+h+e+d+y s+h+d+o q+o+t+c+h+e+d c+h+e+e+s a+r a+i+i+n c+h+e+t+a+m	source-symbol stream
f114v.29	f114v.29|P02	pchdair sho qopchey otcheed chedy qopcheos ocpheody opchdy qopairam	p+c+h+d+a+i+r s+h+o q+o+p+c+h+e+y o+t+c+h+e+e+d c+h+e+d+y q+o+p+c+h+e+o+s o+c+p+h+e+o+d+y o+p+c+h+d+y q+o+p+a+i+r+a+m	source-symbol stream
f114v.3	f114v.3|P01	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal	o+e+o+s q+o+t+c+h+e+o o+d+a+i+n q+o+t+a+i+n o+t+a+r q+o+t+c+h+d d+o+l q+o+t+c+h+e+d+y c+h+o+t+y o+l l+c+h+d+a+i+i+n d+a+l	source-symbol stream
f114v.30	f114v.30|P03	ycheey qooeey qolcheey qoteey qotaiin otal otaiin oteeo teey rain	y+c+h+e+e+y q+o+o+e+e+y q+o+l+c+h+e+e+y q+o+t+e+e+y q+o+t+a+i+i+n o+t+a+l o+t+a+i+i+n o+t+e+e+o t+e+e+y r+a+i+n	source-symbol stream
f114v.31	f114v.31|P01	olaiin cheo otcheody lkchedy okol okaiin otaiin otal qotar	o+l+a+i+i+n c+h+e+o o+t+c+h+e+o+d+y l+k+c+h+e+d+y o+k+o+l o+k+a+i+i+n o+t+a+i+i+n o+t+a+l q+o+t+a+r	source-symbol stream
f114v.32	f114v.32|P02	ycheol oleeey cheoaiin chetaiin sheeodain	y+c+h+e+o+l o+l+e+e+e+y c+h+e+o+a+i+i+n c+h+e+t+a+i+i+n s+h+e+e+o+d+a+i+n	source-symbol stream
f114v.33	f114v.33|P02	kaiin sheey oaiin sheol qoteey qokeeedy cheoctheey qokeeo lkealy	k+a+i+i+n s+h+e+e+y o+a+i+i+n s+h+e+o+l q+o+t+e+e+y q+o+k+e+e+e+d+y c+h+e+o+c+t+h+e+e+y q+o+k+e+e+o l+k+e+a+l+y	source-symbol stream
f114v.34	f114v.34|P02	olkeechy ol oaiin aiin chocthey qotedal octhy sotey cheor air	o+l+k+e+e+c+h+y o+l o+a+i+i+n a+i+i+n c+h+o+c+t+h+e+y q+o+t+e+d+a+l o+c+t+h+y s+o+t+e+y c+h+e+o+r a+i+r	source-symbol stream
f114v.35	f114v.35|P01	yshey kair yteeey qokaiin chckhy chodaiin olkaim	y+s+h+e+y k+a+i+r y+t+e+e+e+y q+o+k+a+i+i+n c+h+c+k+h+y c+h+o+d+a+i+i+n o+l+k+a+i+m	source-symbol stream
f114v.36	f114v.36|P02	tshey oedal op shoko otchey qopchol qopaiin qotar alkol ram	t+s+h+e+y o+e+d+a+l o+p s+h+o+k+o o+t+c+h+e+y q+o+p+c+h+o+l q+o+p+a+i+i+n q+o+t+a+r a+l+k+o+l r+a+m	source-symbol stream
