case_id	surface	page	locus	token_index	section	hand	line_position	reader_status	composition	quality_core	state_card	default_de	ol_function	context_mode	contextual_renderer_de	head_policy	degree_expression_id	degree_roman	visible_part_surface	visible_part_role	local_materia_surface	local_materia_gloss_de	local_materia_offset	all_local_materia_neighbors	left_surface	left_gloss_de	right_surface	right_gloss_de	old_generic_gloss_de	rejected_universal_default_de	live_rival_de	decision	surface_line
G685-O0118	chol	f19v	f19v.9	5	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ytol	kühle hiervon den Drogenstoff ab	oky	heißer Ansatz am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ychor oky chor ytol chol oky ddor
G685-O0119	chol	f20r	f20r.11	7	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dchaiin	abgemessene Trockendroge, Grad III	ody	fertiggestellter Ansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchod qoteeody ytchy qo tshey dchaiin chol ody
G685-O0120	chol	f20r	f20r.7	5	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	choteol	OPEN	dol	Materialmaß	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ocho lshod daiin choteol chol dol shol otaiin
G685-O0121	chol	f20v	f20v.10	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E033	III	NONE	NONE	chocthy	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	-1	-1:chocthy=trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	chocthy	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shokaiin chocthy chol daiin chy chor ety
G685-O0122	chol	f20v	f20v.2	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut: trocken	LOCAL_CANDIDATE:checthy	NONE	NONE	NONE	NONE	checthy	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	2	+2:checthy=trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	cheol	trockener Drogenstoff	choiin	trockene Zubereitungsform III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
G685-O0123	chol	f20v	f20v.2	8	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut: trocken	LOCAL_CANDIDATE:checthy	NONE	NONE	NONE	NONE	checthy	trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	-2	-2:checthy=trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut	otol	kaltes Zubereitungsgut	chodaiin	Trockenansatz, Dosis III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sos ykoiin cheol chol choiin checthy otol chol chodaiin oty
G685-O0124	chol	f20v	f20v.9	5	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	cthy	CTH-Drogenmaterial	shd	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykchy keody cho cthy chol shd qoty d
G685-O0125	chol	f21r	f21r.11	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shol	feucht; nominal feuchtes Gut/Material	shol	feucht; nominal feuchtes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	shol chol shol tchol chcthy otyky shey yteol shody
G685-O0126	chol	f21r	f21r.12	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_WITH_VISIBLE_PART_HEAD	Pflanzen-/Reproduktionsteil: trocken, Grad III	VISIBLE_PART:chor	G630-E034	III	chor	PFLANZEN_REPRODUKTIONSTEIL	NONE	NONE	0	NONE	chor	Pflanzen-/Reproduktionsteil	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykeey chor sheey ysheol chor chol daiin chkaiin
G685-O0127	chol	f21r	f21r.5	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	otol	kaltes Zubereitungsgut	qotcheol	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ykeey daiin chosy qokoiin otol chol qotcheol okeoaiin
G685-O0128	chol	f21r	f21r.6	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ky	heiß am Anfang des Grades	kol	heiß; nominal heißes Gut/Material	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
G685-O0129	chol	f21r	f21r.6	9	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_CELL_NEXT_TO_OL_CONTACT	trocken; benachbartes ol separat beziehungsweise lesergebunden prüfen	DO_NOT_SILENTLY_ABSORB_ADJACENT_OL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokeol	erhitze den Drogenstoff bis zur Mittelstufe	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchor y kol y ky chol kol qokeol chol ol qoteeol dady
G685-O0130	chol	f21v	f21v.4	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E037	III	NONE	NONE	NONE	NONE	0	NONE	choty	kalter Trockenansatz	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sho chodaiin choty chol daiin daiin chty chtol
G685-O0131	chol	f21v	f21v.6	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chotshol	OPEN	todaiin	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	sho tsho chotshol chol todaiin daiin
G685-O0132	chol	f22v	f22v.9	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	heißer Blüten- oder Fruchtansatz: trocken	LOCAL_CANDIDATE:okshor	NONE	NONE	NONE	NONE	okshor	heißer Blüten- oder Fruchtansatz	-2	-2:okshor=heißer Blüten- oder Fruchtansatz	shody	vollständig eingeweichter Ansatz	tchol	kalt-trockenes Drogenmaterial	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	okshor shody chol tchol otaiin daiin
G685-O0133	chol	f23r	f23r.5	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ytym	eine Handvoll hiervon abgekühlter Droge	dair	abgemessene Fraktion II	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ychor qokchol ytym chol dair chol ar ol ol dol dain
G685-O0134	chol	f23r	f23r.5	6	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dair	abgemessene Fraktion II	ar	Drogenfraktion I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ychor qokchol ytym chol dair chol ar ol ol dol dain
G685-O0135	chol	f23v	f23v.10	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	Krautansatz: trocken	LOCAL_CANDIDATE:ctho	NONE	NONE	NONE	NONE	ctho	Krautansatz	1	+1:ctho=Krautansatz	kshol	OPEN	ctho	Krautansatz	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dor chy kshol chol ctho otol oloiir
G685-O0136	chol	f24r	f24r.18	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E048	III	NONE	NONE	NONE	NONE	0	NONE	ycheol	trockener Drogenstoff dieser Droge	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ycheol chol daiin chol s
G685-O0137	chol	f24r	f24r.18	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	daiin	Grad-/Maßwert III	s	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ycheol chol daiin chol s
G685-O0138	chol	f24r	f24r.19	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	PARALLEL_OR_CONTRASTING_QUALITY_CELLS	trocken	PRESERVE_SEPARATE_QUALITY_CELL	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	kol	heiß; nominal heißes Gut/Material	shom	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	yol kol chol shom otacphy
G685-O0139	chol	f24v	f24v.13	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	cheol	trockener Drogenstoff	odor	eine Portion Ansatz abmessen	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	oeeey cheol chol odor sho do otolodal
G685-O0140	chol	f24v	f24v.9	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	ychol	trockne hiervon den Drogenstoff	or	Drogenportion	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ychol chol or chor om
G685-O0141	chol	f25v	f25v.3	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E050	III	NONE	NONE	NONE	NONE	0	NONE	kchor	Drogenportion, heiß-trocken	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	orcho kchor chol daiin shcfho r daiin dshey daiity
G685-O0142	chol	f27r	f27r.11	1	H	1	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad IV; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E053	IV	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	daiiin	Grad-/Maßwert IV	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol daiiin chees chos ey dan
G685-O0143	chol	f27r	f27r.3	1	H	1	FIRST	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	<START>	OPEN	shy	feucht am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol shy keol chol chy shol chy daiin chey dam
G685-O0144	chol	f27r	f27r.3	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	keol	heißer Drogenstoff	chy	trocken am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chol shy keol chol chy shol chy daiin chey dam
G685-O0145	chol	f27r	f27r.8	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	t	OPEN	dy	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ytchy chy t chol dy t chey dain chol dal
G685-O0146	chol	f27r	f27r.8	9	H	1	MIDDLE	ZL3B_EXACT__ALTERNATE_READER_VARIANT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	dain	Grad-/Maßwert II	dal	abgemessene Rohstoffmenge I	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	ytchy chy t chol dy t chey dain chol dal
G685-O0147	chol	f27r	f27r.9	4	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	shotchey	OPEN	oty	kalter Ansatz am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	dchey keeod shotchey chol oty chy tolg
G685-O0148	chol	f28v	f28v.3	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	chor	Pflanzen-/Reproduktionsteil	chy	trocken am Anfang des Grades	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	chor chol chy choiin
G685-O0149	chol	f28v	f28v.5	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_DEGREE_HEAD_OPEN	trocken, Grad III; Kopf offen	OUTER_OR_INHERITED_HEAD_OPEN	G630-E056	III	NONE	NONE	NONE	NONE	0	NONE	otol	kaltes Zubereitungsgut	daiin	Grad-/Maßwert III	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	otol chol daiin chkaiin shoiin qotchey qotshey daiiin
G685-O0150	chol	f28v	f28v.7	3	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_WITH_LOCAL_MATERIA_CANDIDATE	trockener Pulverstoff/Trockengut: trocken	LOCAL_CANDIDATE:pchol	NONE	NONE	NONE	NONE	pchol	trockener Pulverstoff/Trockengut	-2	-2:pchol=trockener Pulverstoff/Trockengut	oiir	OPEN	tsho	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	pchol oiir chol tsho daiin sho t chy chtshy dair am
G685-O0151	chol	f29r	f29r.7	2	H	1	MIDDLE	TRIPLE_READER_EXACT	CH_DRY+OL_STATE_CARRIER	ch	TROCKENQUALITAET	trocken	QUALITY_STATE_CARRIER__GERMAN_CONTRIBUTION_ZERO_WITH_VISIBLE_CORE	QUALITY_STATE_HEAD_OPEN	trocken	OUTER_OR_INHERITED_HEAD_OPEN	NONE	NONE	NONE	NONE	NONE	NONE	0	NONE	qokchy	heiß und trocken am Anfang des Grades	shokchy	OPEN	trockene Zustands-/Materialform; flüssig meist trocken	Trockenansatz	nominale Materialform nur bei lokal sichtbarem oder geerbtem Kopf	ACCEPT_STATE_CELL__REJECT_UNIVERSAL_ANSATZ_HEAD	qokchy chol shokchy qokaiin choety choty kaiin
