audit_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	focus_family	focus_atom_ordinal	local_head_configuration	nearest_left_core	nearest_left_value_de	nearest_left_atom_ordinal	left_distance	nearest_right_core	nearest_right_value_de	nearest_right_atom_ordinal	right_distance	existing_trace_token	existing_target_de	active_head_before_de	strict_rule_branch	strict_expected_side	strict_expected_core	strict_expected_value_de	strict_rule_verdict	strict_reason_de	safe_rule_branch	safe_decision	safe_target_core	safe_target_value_de	safe_trace_match	safe_reason_de
EDG00687	SA00687	f67r2	CELESTIAL	P1009-S041	P912-E1930	f67r2.74	qockhy	CARRIER_Q+O+CH+K+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	K	GEBEN	4	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→GEBEN	GEBEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	K	GEBEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00688	SA00688	f67r2	CELESTIAL	P1009-S041	P912-E1932	f67r2.74	aiin	AIIN	AIIN	WERT	ARGUMENT	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	WERT→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG00689	SA00689	f67r2	CELESTIAL	P1009-S041	P912-E1933	f67r2.74	okeeody	OK+EE+O+D_ADDR+Y	EE	GRAD II	GRADE	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	GRAD II→SETZEN	SETZEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00690	SA00690	f67r2	CELESTIAL	P1009-S041	P912-E1933	f67r2.74	okeeody	OK+EE+O+D_ADDR+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	OK	SETZEN	1	4	NONE	NONE	NONE	NONE	AKTIVER POSTEN→SETZEN	SETZEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00691	SA00691	f67r2	CELESTIAL	P1009-S041	P912-E1934	f67r2.74	qokoaiin	OK+O+AIIN	AIIN	WERT	ARGUMENT	3	LEFT_ONLY	OK	SETZEN	1	2	NONE	NONE	NONE	NONE	WERT→SETZEN	SETZEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00692	SA00692	f67r2	CELESTIAL	P1009-S041	P912-E1935	f67r2.74	odain	O+D_ADDR+AIN	AIN	ANTEIL	ARGUMENT	3	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	ANTEIL→SETZEN	SETZEN	SETZEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG00693	SA00693	f67r2	CELESTIAL	P1009-S041	P912-E1936	f67r2.74	ar	AR	AR	AUSGANG	RELATION	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AUSGANG→SETZEN	SETZEN	SETZEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG00694	SA00694	f67r2	CELESTIAL	P1009-S041	P912-E1937	f67r2.74	air	AIR	AIR	LAUF	RELATION	1	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	LAUF→SETZEN	SETZEN	SETZEN	L_AIR_NO_RIGHT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG00695	SA00695	f67r2	CELESTIAL	P1009-S041	P912-E1938	f67r2.74	ay	A_ADDR+Y	Y	AKTIVER POSTEN	ARGUMENT	2	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	AKTIVER POSTEN→SETZEN	SETZEN	SETZEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG00696	SA00696	f68r1	CELESTIAL	P1009-S042	P912-E1939	f68r1.1	shokchy	SH+OK+CH+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	CH	NEHMEN	3	1	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00697	SA00697	f68r1	CELESTIAL	P1009-S042	P912-E1940	f68r1.1	chteey	CH+T+EE+Y	EE	GRAD II	GRADE	3	LEFT_ONLY	T	EINSTELLEN	2	1	NONE	NONE	NONE	NONE	GRAD II→EINSTELLEN	EINSTELLEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00698	SA00698	f68r1	CELESTIAL	P1009-S042	P912-E1940	f68r1.1	chteey	CH+T+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	T	EINSTELLEN	2	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→EINSTELLEN	EINSTELLEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00699	SA00699	f68r1	CELESTIAL	P1009-S042	P912-E1941	f68r1.1	choteey	CH+OT+EE+Y	EE	GRAD II	GRADE	3	LEFT_ONLY	CH	NEHMEN	1	2	NONE	NONE	NONE	NONE	GRAD II→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00700	SA00700	f68r1	CELESTIAL	P1009-S042	P912-E1941	f68r1.1	choteey	CH+OT+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	4	LEFT_ONLY	CH	NEHMEN	1	3	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00701	SA00701	f68r1	CELESTIAL	P1009-S042	P912-E1943	f68r1.1	cheor	CH+E+O+R	E	GRAD I	GRADE	2	BOTH	CH	NEHMEN	1	1	R	MARKIEREN	4	2	GRAD I→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_LEFT_CLOSER	LEFT	CH	NEHMEN	MATCH	Argument/Grad nimmt den näheren Kopf; links ist näher.
EDG00702	SA00702	f68r1	CELESTIAL	P1009-S042	P912-E1944	f68r1.1	opcheeol	O+P+CH+EE+OL	EE	GRAD II	GRADE	4	LEFT_ONLY	CH	NEHMEN	3	1	NONE	NONE	NONE	NONE	GRAD II→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00703	SA00703	f68r1	CELESTIAL	P1009-S042	P912-E1945	f68r1.1	otor	OT+OR	OR	EINHEIT	ARGUMENT	2	NO_LOCAL_HEAD	NONE	NONE	NONE	NONE	NONE	NONE	NONE	NONE	EINHEIT→EINSETZEN	EINSETZEN	EINSETZEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	STACK_FALLBACK_NO_LOCAL_HEAD	STACK_FALLBACK	NONE	NONE	NOT_LOCALLY_TESTED	In der Karte steht kein Handlungskopf; Besitzer-, Gang- und Erbstapel bleiben zuständig.
EDG00704	SA00704	f68r1	CELESTIAL	P1009-S042	P912-E1946	f68r1.1	choctheeey	CH+O+CH+T+EEE+Y	EEE	GRAD III	GRADE	5	LEFT_ONLY	T	EINSTELLEN	4	1	NONE	NONE	NONE	NONE	GRAD III→EINSTELLEN	EINSTELLEN	EINSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00705	SA00705	f68r1	CELESTIAL	P1009-S042	P912-E1946	f68r1.1	choctheeey	CH+O+CH+T+EEE+Y	Y	AKTIVER POSTEN	ARGUMENT	6	LEFT_ONLY	T	EINSTELLEN	4	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→EINSTELLEN	EINSTELLEN	EINSETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00706	SA00706	f68r1	CELESTIAL	P1009-S042	P912-E1947	f68r1.1	okchoal	OK+CH+O+AL	AL	ZIELORT	RELATION	4	LEFT_ONLY	CH	NEHMEN	2	2	NONE	NONE	NONE	NONE	ZIELORT→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	CH	NEHMEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG00707	SA00707	f68r1	CELESTIAL	P1009-S042	P912-E1949	f68r1.2	otchl	OT+CH+L	L	VERBINDUNG	RELATION	3	LEFT_ONLY	CH	NEHMEN	2	1	NONE	NONE	NONE	NONE	VERBINDUNG→NEHMEN	NEHMEN	EINSTELLEN	L_AIR_NO_RIGHT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	L_AIR_LEFT_FALLBACK_NO_RIGHT	LEFT_FALLBACK	CH	NEHMEN	MATCH	Ein rechter Kopf fehlt; der laufende linke Kopf liefert den örtlichen Rückfall ohne neue Richtung.
EDG00708	SA00708	f68r1	CELESTIAL	P1009-S042	P912-E1950	f68r1.2	qokeeedy	OK+EEE+DY	EEE	GRAD III	GRADE	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	GRAD III→SETZEN	SETZEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00709	SA00709	f68r1	CELESTIAL	P1009-S043	P912-E1951	f68r1.2	cheey	SH+EE+Y	EE	GRAD II	GRADE	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	GRAD II→HALTEN	HALTEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00710	SA00710	f68r1	CELESTIAL	P1009-S043	P912-E1951	f68r1.2	cheey	SH+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	SH	HALTEN	1	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00711	SA00711	f68r1	CELESTIAL	P1009-S043	P912-E1952	f68r1.2	cheeteey	CH+EE+T+EE+Y	EE	GRAD II	GRADE	2	BOTH	CH	NEHMEN	1	1	T	EINSTELLEN	3	1	GRAD II→NEHMEN	NEHMEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_EQUAL_TIE_LEFT	LEFT	CH	NEHMEN	MATCH	Argument/Grad steht gleich weit; nur in diesem Gleichstand schließt der bereits offene linke Kopf.
EDG00712	SA00712	f68r1	CELESTIAL	P1009-S043	P912-E1952	f68r1.2	cheeteey	CH+EE+T+EE+Y	EE	GRAD II	GRADE	4	LEFT_ONLY	T	EINSTELLEN	3	1	NONE	NONE	NONE	NONE	GRAD II→EINSTELLEN	EINSTELLEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00713	SA00713	f68r1	CELESTIAL	P1009-S043	P912-E1952	f68r1.2	cheeteey	CH+EE+T+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	T	EINSTELLEN	3	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→EINSTELLEN	EINSTELLEN	HALTEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00714	SA00714	f68r1	CELESTIAL	P1009-S043	P912-E1953	f68r1.2	yteody	Y+T+E+O+DY	Y	AKTIVER POSTEN	ARGUMENT	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	T	EINSTELLEN	2	1	AKTIVER POSTEN→EINSTELLEN	EINSTELLEN	NEHMEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	ARGUMENT_GRADE_ONLY_RIGHT	RIGHT	T	EINSTELLEN	MATCH	Nur der rechte örtliche Kopf ist vorhanden.
EDG00715	SA00715	f68r1	CELESTIAL	P1009-S043	P912-E1953	f68r1.2	yteody	Y+T+E+O+DY	E	GRAD I	GRADE	3	LEFT_ONLY	T	EINSTELLEN	2	1	NONE	NONE	NONE	NONE	GRAD I→EINSTELLEN	EINSTELLEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	T	EINSTELLEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	T	EINSTELLEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00716	SA00716	f68r1	CELESTIAL	P1009-S044	P912-E1954	f68r1.2	chpor	CH+P+OR	OR	EINHEIT	ARGUMENT	3	LEFT_ONLY	P	EINSETZEN	2	1	NONE	NONE	NONE	NONE	EINHEIT→EINSETZEN	EINSETZEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	P	EINSETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	P	EINSETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00717	SA00717	f68r1	CELESTIAL	P1009-S044	P912-E1955	f68r1.2	cheokorchey	CH+E+O+K+OR+CH+E+Y	E	GRAD I	GRADE	2	BOTH	CH	NEHMEN	1	1	K	GEBEN	4	2	GRAD I→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_LEFT_CLOSER	LEFT	CH	NEHMEN	MATCH	Argument/Grad nimmt den näheren Kopf; links ist näher.
EDG00718	SA00718	f68r1	CELESTIAL	P1009-S044	P912-E1955	f68r1.2	cheokorchey	CH+E+O+K+OR+CH+E+Y	OR	EINHEIT	ARGUMENT	5	BOTH	K	GEBEN	4	1	CH	NEHMEN	6	1	EINHEIT→GEBEN	GEBEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_EQUAL_TIE_LEFT	LEFT	K	GEBEN	MATCH	Argument/Grad steht gleich weit; nur in diesem Gleichstand schließt der bereits offene linke Kopf.
EDG00719	SA00719	f68r1	CELESTIAL	P1009-S044	P912-E1955	f68r1.2	cheokorchey	CH+E+O+K+OR+CH+E+Y	E	GRAD I	GRADE	7	LEFT_ONLY	CH	NEHMEN	6	1	NONE	NONE	NONE	NONE	GRAD I→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00720	SA00720	f68r1	CELESTIAL	P1009-S044	P912-E1955	f68r1.2	cheokorchey	CH+E+O+K+OR+CH+E+Y	Y	AKTIVER POSTEN	ARGUMENT	8	LEFT_ONLY	CH	NEHMEN	6	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00721	SA00721	f68r1	CELESTIAL	P1009-S044	P912-E1957	f68r1.3	ykor	Y+K+OR	Y	AKTIVER POSTEN	ARGUMENT	1	RIGHT_ONLY	NONE	NONE	NONE	NONE	K	GEBEN	2	1	AKTIVER POSTEN→GEBEN	GEBEN	NEHMEN	NON_L_AIR_NO_LEFT_OUTSIDE_LOCAL_RULE	NONE	NONE	NONE	OUTSIDE_LOCAL_RULE	Die von der Kurzregel verlangte Seite enthält keinen örtlichen Handlungskopf; der Pass1022-Stapel entscheidet.	ARGUMENT_GRADE_ONLY_RIGHT	RIGHT	K	GEBEN	MATCH	Nur der rechte örtliche Kopf ist vorhanden.
EDG00722	SA00722	f68r1	CELESTIAL	P1009-S044	P912-E1957	f68r1.3	ykor	Y+K+OR	OR	EINHEIT	ARGUMENT	3	LEFT_ONLY	K	GEBEN	2	1	NONE	NONE	NONE	NONE	EINHEIT→GEBEN	GEBEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	K	GEBEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	K	GEBEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00723	SA00723	f68r1	CELESTIAL	P1009-S044	P912-E1958	f68r1.3	shey	SH+E+Y	E	GRAD I	GRADE	2	LEFT_ONLY	SH	HALTEN	1	1	NONE	NONE	NONE	NONE	GRAD I→HALTEN	HALTEN	GEBEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00724	SA00724	f68r1	CELESTIAL	P1009-S044	P912-E1958	f68r1.3	shey	SH+E+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	SH	HALTEN	1	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→HALTEN	HALTEN	GEBEN	NON_L_AIR_CLOSE_LEFT	LEFT	SH	HALTEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	SH	HALTEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00725	SA00725	f68r1	CELESTIAL	P1009-S044	P912-E1959	f68r1.3	qocheey	CARRIER_Q+O+CH+EE+Y	EE	GRAD II	GRADE	4	LEFT_ONLY	CH	NEHMEN	3	1	NONE	NONE	NONE	NONE	GRAD II→NEHMEN	NEHMEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00726	SA00726	f68r1	CELESTIAL	P1009-S044	P912-E1959	f68r1.3	qocheey	CARRIER_Q+O+CH+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	5	LEFT_ONLY	CH	NEHMEN	3	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→NEHMEN	NEHMEN	NONE	NON_L_AIR_CLOSE_LEFT	LEFT	CH	NEHMEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	CH	NEHMEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00727	SA00727	f68r1	CELESTIAL	P1009-S044	P912-E1960	f68r1.3	chokal	OK+AL	AL	ZIELORT	RELATION	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	ZIELORT→SETZEN	SETZEN	NEHMEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	AL_AR_LOCAL_LEFT	LEFT	OK	SETZEN	MATCH	AUSGANG/ZIELORT schließt an den örtlichen linken Kopf.
EDG00728	SA00728	f68r1	CELESTIAL	P1009-S044	P912-E1961	f68r1.3	okeey	OK+EE+Y	EE	GRAD II	GRADE	2	LEFT_ONLY	OK	SETZEN	1	1	NONE	NONE	NONE	NONE	GRAD II→SETZEN	SETZEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
EDG00729	SA00729	f68r1	CELESTIAL	P1009-S044	P912-E1961	f68r1.3	okeey	OK+EE+Y	Y	AKTIVER POSTEN	ARGUMENT	3	LEFT_ONLY	OK	SETZEN	1	2	NONE	NONE	NONE	NONE	AKTIVER POSTEN→SETZEN	SETZEN	SETZEN	NON_L_AIR_CLOSE_LEFT	LEFT	OK	SETZEN	CONSISTENT	Die vorhandene Pass1022-Bindung trifft den von der Kurzregel erwarteten Handlungskopf.	ARGUMENT_GRADE_ONLY_LEFT	LEFT	OK	SETZEN	MATCH	Nur der linke örtliche Kopf ist vorhanden.
