attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de
SA00498	Y	AKTIVER POSTEN	ARGUMENT	P912-E0371	535	f56r	HERBAL	P1009-S029	31	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	ykcho	Y+K+CH+O	1	CARD_START	K	NONE	NONE	K@2|CH@3	K=GEBEN	P912-E0370	AIIN	NONE	NONE	CH=NEHMEN	P912-E0367	27	NO	SAME_CARD_RIGHT_ACTION	K	GEBEN	P912-E0371	31	2	[Y=AKTIVER POSTEN]→K=GEBEN	SINGLE	SINGLE	NONE	P912-E0372	Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→K=GEBEN	[Y=AKTIVER POSTEN]→K=GEBEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00499	Y	AKTIVER POSTEN	ARGUMENT	P912-E0372	536	f56r	HERBAL	P1009-S029	32	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	dy	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0371	Y+K+CH+O	K@2|CH@3	CH=NEHMEN	CH=NEHMEN	P912-E0371	31	NO	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0371	31	3	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0373	CH+E+Y	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00500	E	GRAD I	GRADE	P912-E0373	537	f56r	HERBAL	P1009-S029	33	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	dchey	CH+E+Y	2	CH	Y	CH@1	CH=NEHMEN	NONE	NONE	P912-E0372	Y	NONE	NONE	CH=NEHMEN	P912-E0371	31	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0373	33	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P912-E0374	K+EE+Y	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00501	Y	AKTIVER POSTEN	ARGUMENT	P912-E0373	537	f56r	HERBAL	P1009-S029	33	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	dchey	CH+E+Y	3	E	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P912-E0372	Y	NONE	NONE	CH=NEHMEN	P912-E0371	31	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0373	33	1	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0374	K+EE+Y	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00502	EE	GRAD II	GRADE	P912-E0374	538	f56r	HERBAL	P1009-S029	34	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	keey	K+EE+Y	2	K	Y	K@1	K=GEBEN	NONE	NONE	P912-E0373	CH+E+Y	CH@1	CH=NEHMEN	CH=NEHMEN	P912-E0373	33	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P912-E0375	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[EE=GRAD II]	K=GEBEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00503	Y	AKTIVER POSTEN	ARGUMENT	P912-E0374	538	f56r	HERBAL	P1009-S029	34	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	keey	K+EE+Y	3	EE	CARD_END	K@1	K=GEBEN	NONE	NONE	P912-E0373	CH+E+Y	CH@1	CH=NEHMEN	CH=NEHMEN	P912-E0373	33	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0375	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	K=GEBEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00504	AIIN	WERT	ARGUMENT	P912-E0375	539	f56r	HERBAL	P1009-S029	35	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0374	K+EE+Y	K@1	K=GEBEN	K=GEBEN	P912-E0374	34	NO	PREVIOUS_CARD_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0376	Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN⟨VORIGE KARTE⟩[AIIN=WERT]	K=GEBEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00505	Y	AKTIVER POSTEN	ARGUMENT	P912-E0376	540	f56r	HERBAL	P1009-S029	36	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	y	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0375	AIIN	NONE	NONE	K=GEBEN	P912-E0374	34	NO	INHERITED_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0377	SH+O	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00506	OR	EINHEIT	ARGUMENT	P912-E0379	543	f56r	HERBAL	P1009-S029	39	f56r.7	stachelköpfiges Kraut in mehreren Reifestufen	otchor	OT+CH+OR	3	CH	CARD_END	CH@2	CH=NEHMEN	NONE	NONE	P912-E0378	K+OL	K@1	K=GEBEN	K=GEBEN	P912-E0378	38	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0379	39	2	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0380	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00507	Y	AKTIVER POSTEN	ARGUMENT	P912-E0380	544	f56r	HERBAL	P1009-S029	40	f56r.7	stachelköpfiges Kraut in mehreren Reifestufen	choky	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0379	OT+CH+OR	CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0379	39	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0380	40	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0381	AL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00508	AL	ZIELORT	RELATION	P912-E0381	545	f56r	HERBAL	P1009-S029	41	f56r.7	stachelköpfiges Kraut in mehreren Reifestufen	dal	AL	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0380	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0380	40	NO	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0380	40	1	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	SINGLE	SINGLE	NONE	P912-E0382	RESUME_CARD	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00509	Y	AKTIVER POSTEN	ARGUMENT	P912-E0383	547	f56r	HERBAL	P1009-S029	43	f56r.8	stachelköpfiges Kraut in mehreren Reifestufen	choy	HO+Y	2	HO	CARD_END	NONE	NONE	NONE	NONE	P912-E0382	RESUME_CARD	NONE	NONE	OK=SETZEN	P912-E0380	40	NO	INHERITED_ACTION	OK	SETZEN	P912-E0380	40	1	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0384	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00510	Y	AKTIVER POSTEN	ARGUMENT	P912-E0384	548	f56r	HERBAL	P1009-S029	44	f56r.8	stachelköpfiges Kraut in mehreren Reifestufen	choky	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0383	HO+Y	NONE	NONE	OK=SETZEN	P912-E0380	40	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0384	44	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0385	CH+EE+CH+K+O+DY	CH@1|CH@3|K@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00511	EE	GRAD II	GRADE	P912-E0385	549	f56r	HERBAL	P1009-S029	45	f56r.8	stachelköpfiges Kraut in mehreren Reifestufen	cheeckhody	CH+EE+CH+K+O+DY	2	CH	CH	CH@1	CH=NEHMEN	CH@3|K@4	CH=NEHMEN	P912-E0384	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0384	44	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0385	45	1	CH=NEHMEN[EE=GRAD II]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	EQUAL_DISTANCE_TWO_HEADS	RESOLVED_BY_WORKSHOP_RULE	EQUAL_DISTANCE_TWO_HEADS	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[EE@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.
SA00512	Y	AKTIVER POSTEN	ARGUMENT	P912-E0386	550	f56r	HERBAL	P1009-S030	1	f56r.9	stachelköpfiges Kraut in mehreren Reifestufen	tchoky	T+OK+Y	3	OK	CARD_END	T@1|OK@2	OK=SETZEN	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0386	1	2	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0387	K+OL	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00513	E	GRAD I	GRADE	P912-E0389	553	f56r	HERBAL	P1009-S030	4	f56r.9	stachelköpfiges Kraut in mehreren Reifestufen	chotchey	CH+OT+CH+E+Y	4	CH	Y	CH@1|CH@3	CH=NEHMEN	NONE	NONE	P912-E0388	SH+OL	SH@1	SH=HALTEN	SH=HALTEN	P912-E0388	3	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0389	4	3	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P912-E0390	T+OL	T@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00514	Y	AKTIVER POSTEN	ARGUMENT	P912-E0389	553	f56r	HERBAL	P1009-S030	4	f56r.9	stachelköpfiges Kraut in mehreren Reifestufen	chotchey	CH+OT+CH+E+Y	5	E	CARD_END	CH@1|CH@3	CH=NEHMEN	NONE	NONE	P912-E0388	SH+OL	SH@1	SH=HALTEN	SH=HALTEN	P912-E0388	3	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0389	4	3	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0390	T+OL	T@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00515	Y	AKTIVER POSTEN	ARGUMENT	P912-E0391	555	f56r	HERBAL	P1009-S030	6	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	yt	Y+T	1	CARD_START	T	NONE	NONE	T@2	T=EINSTELLEN	P912-E0390	T+OL	T@1	T=EINSTELLEN	T=EINSTELLEN	P912-E0390	5	NO	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P912-E0391	6	2	[Y=AKTIVER POSTEN]→T=EINSTELLEN	SINGLE	SINGLE	NONE	P912-E0392	CH+OR	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→T=EINSTELLEN	[Y=AKTIVER POSTEN]→T=EINSTELLEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00516	OR	EINHEIT	ARGUMENT	P912-E0392	556	f56r	HERBAL	P1009-S030	7	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	chor	CH+OR	2	CH	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P912-E0391	Y+T	T@2	T=EINSTELLEN	T=EINSTELLEN	P912-E0391	6	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0392	7	1	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0393	OT+CH+Y	CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00517	Y	AKTIVER POSTEN	ARGUMENT	P912-E0393	557	f56r	HERBAL	P1009-S030	8	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	otchy	OT+CH+Y	3	CH	CARD_END	CH@2	CH=NEHMEN	NONE	NONE	P912-E0392	CH+OR	CH@1	CH=NEHMEN	CH=NEHMEN	P912-E0392	7	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0393	8	2	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0394	OK	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00518	Y	AKTIVER POSTEN	ARGUMENT	P912-E0395	559	f56r	HERBAL	P1009-S030	10	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	y	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0394	OK	OK@1	OK=SETZEN	OK=SETZEN	P912-E0394	9	NO	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0394	9	1	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0396	T	T@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00519	Y	AKTIVER POSTEN	ARGUMENT	P912-E0397	561	f56r	HERBAL	P1009-S030	12	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	chey	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0396	T	T@1	T=EINSTELLEN	T=EINSTELLEN	P912-E0396	11	NO	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P912-E0396	11	1	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0398	R	R@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00520	AIIN	WERT	ARGUMENT	P912-E0399	563	f56r	HERBAL	P1009-S030	14	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	okaiin	OK+AIIN	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0398	R	R@1	R=MARKIEREN	R=MARKIEREN	P912-E0398	13	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0399	14	1	OK=SETZEN[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0400	Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[AIIN=WERT]	OK=SETZEN[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00521	Y	AKTIVER POSTEN	ARGUMENT	P912-E0400	564	f56r	HERBAL	P1009-S030	15	f56r.11	stachelköpfiges Kraut in mehreren Reifestufen	shy	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0399	OK+AIIN	OK@1	OK=SETZEN	OK=SETZEN	P912-E0399	14	NO	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0399	14	1	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0401	K+CH+EE+Y	K@1|CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	OK=SETZEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00522	EE	GRAD II	GRADE	P912-E0401	565	f56r	HERBAL	P1009-S030	16	f56r.11	stachelköpfiges Kraut in mehreren Reifestufen	kcheey	K+CH+EE+Y	3	CH	Y	K@1|CH@2	CH=NEHMEN	NONE	NONE	P912-E0400	Y	NONE	NONE	OK=SETZEN	P912-E0399	14	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0401	16	2	CH=NEHMEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P912-E0402	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[EE=GRAD II]	CH=NEHMEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00523	Y	AKTIVER POSTEN	ARGUMENT	P912-E0401	565	f56r	HERBAL	P1009-S030	16	f56r.11	stachelköpfiges Kraut in mehreren Reifestufen	kcheey	K+CH+EE+Y	4	EE	CARD_END	K@1|CH@2	CH=NEHMEN	NONE	NONE	P912-E0400	Y	NONE	NONE	OK=SETZEN	P912-E0399	14	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0401	16	2	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0402	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00524	AIIN	WERT	ARGUMENT	P912-E0402	566	f56r	HERBAL	P1009-S030	17	f56r.11	stachelköpfiges Kraut in mehreren Reifestufen	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0401	K+CH+EE+Y	K@1|CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0401	16	NO	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0401	16	2	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0403	CH+T+OL	CH@1|T@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00525	OR	EINHEIT	ARGUMENT	P912-E0405	569	f56r	HERBAL	P1009-S030	20	f56r.11	stachelköpfiges Kraut in mehreren Reifestufen	chokor	OK+OR	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0404	CH+O+S	CH@1|S@3	S=WÄHLEN	S=WÄHLEN	P912-E0404	19	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0405	20	1	OK=SETZEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0406	SH	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[OR=EINHEIT]	OK=SETZEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00526	E	GRAD I	GRADE	P912-E0408	572	f56r	HERBAL	P1009-S030	23	f56r.12	stachelköpfiges Kraut in mehreren Reifestufen	kchey	K+CH+E+Y	3	CH	Y	K@1|CH@2	CH=NEHMEN	NONE	NONE	P912-E0407	HO	NONE	NONE	SH=HALTEN	P912-E0406	21	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0408	23	2	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P912-E0409	OK+OK+CH+Y	OK@1|OK@2|CH@3	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00527	Y	AKTIVER POSTEN	ARGUMENT	P912-E0408	572	f56r	HERBAL	P1009-S030	23	f56r.12	stachelköpfiges Kraut in mehreren Reifestufen	kchey	K+CH+E+Y	4	E	CARD_END	K@1|CH@2	CH=NEHMEN	NONE	NONE	P912-E0407	HO	NONE	NONE	SH=HALTEN	P912-E0406	21	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0408	23	2	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0409	OK+OK+CH+Y	OK@1|OK@2|CH@3	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00528	Y	AKTIVER POSTEN	ARGUMENT	P912-E0409	573	f56r	HERBAL	P1009-S030	24	f56r.12	stachelköpfiges Kraut in mehreren Reifestufen	qokokchy	OK+OK+CH+Y	4	CH	CARD_END	OK@1|OK@2|CH@3	CH=NEHMEN	NONE	NONE	P912-E0408	K+CH+E+Y	K@1|CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0408	23	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0409	24	3	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0410	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
SA00529	Y	AKTIVER POSTEN	ARGUMENT	P912-E0410	574	f56r	HERBAL	P1009-S030	25	f56r.13	stachelköpfiges Kraut in mehreren Reifestufen	okchy	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0409	OK+OK+CH+Y	OK@1|OK@2|CH@3	CH=NEHMEN	CH=NEHMEN	P912-E0409	24	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0410	25	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0411	OK+CH+E+O	OK@1|CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.
