resolution_id	attachment_id	ambiguity_ids	ambiguity_classes	physical_page	register	statement_id	event_id	locus	card_ordinal_in_statement	surface_card	component_recipe	focus_core	focus_value_de	pass1022_attachment_class	pass1022_chosen_attachment_de	pass1023_decisions	pass1023_selected_target_de	pass1023_scope_de	pass1023_rule_ids	changed_from_pass1022	reason_de	former_alternatives_de	resolution_status
P1023-R0204	SA02602	SAA0204	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S382	P1003-E0391	f77r.45	20	lod	L+O+D_ADDR	L	VERBINDUNG	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[L=VERBINDUNG]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[L=VERBINDUNG]	R=MARKIEREN⟨VORIGE KARTE⟩[L=VERBINDUNG]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0205	SA02603	SAA0205	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S382	P1003-E0392	f77r.46	21	daiin	AIIN	AIIN	WERT	INHERITED_ACTION	R=MARKIEREN⟨GEERBT⟩[AIIN=WERT]	R_HEAD	R=MARKIEREN⟨GEERBT⟩[AIIN=WERT]	R=MARKIEREN⟨GEERBT⟩[AIIN=WERT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AIIN; es eröffnet MARKIEREN.	S=WÄHLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0206	SA02604	SAA0206	EQUAL_DISTANCE_TWO_HEADS	f77r	BIOLOGICAL	P1009-S382	P1003-E0393	f77r.46	22	chlchpsheey	CH+L+CH+P+SH+EE+Y	L	VERBINDUNG	SAME_CARD_RIGHT_ACTION	[L=VERBINDUNG]→CH=NEHMEN	EQUAL_RIGHT	CH=NEHMEN@CURRENT_CARD_ATOM3	CH@1[(L@2→CH@3)[…]]	FORWARD_RELATION_FRAME	NO	L ist ein vorwärts öffnender Beziehungsrahmen; der rechte Kopf beginnt seinen Inhalt.	CH=NEHMEN@ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0207	SA02620	SAA0207	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S382	P1003-E0406	f77r.47	35	dary	DA+R+Y	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	R=MARKIEREN[Y=AKTIVER POSTEN]	R_HEAD	R=MARKIEREN[Y=AKTIVER POSTEN]	R=MARKIEREN[Y=AKTIVER POSTEN]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung Y; es eröffnet MARKIEREN.	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0208	SA02621	SAA0208	R_HEAD_OR_TAIL	f77r	BIOLOGICAL	P1009-S382	P1003-E0407	f77r.47	36	dalo	D_ADDR+AL+O	AL	ZIELORT	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[AL=ZIELORT]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[AL=ZIELORT]	R=MARKIEREN⟨VORIGE KARTE⟩[AL=ZIELORT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung Y; es eröffnet MARKIEREN.	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0209	SA02627	SAA0209	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S384	P912-E0861	f81v.1	1	shekal	SH+E+K+AL	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0210	SA02631	SAA0210	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S385	P912-E0866	f81v.1	1	shek	SH+E+K	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0211	SA02634	SAA0211	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S385	P912-E0868	f81v.1	3	ofalsheky	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM5	SH@5[E@6; K@7[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM7	SELECTED_WORKSHOP_SCOPE
P1023-R0212	SA02644	SAA0212	R_HEAD_OR_TAIL	f81v	BIOLOGICAL	P1009-S386	P912-E0880	f81v.2	11	dl	L	L	VERBINDUNG	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[L=VERBINDUNG]	R_TAIL	K=GEBEN@VORAUSGEHENDER_RAHMEN	K=GEBEN@VORAUSGEHENDER_RAHMEN	R4_TAIL_BEFORE_OL	YES	R hat kein eigenes Argument; OL führt ausdrücklich den offenen Kopf GEBEN fort. R bleibt dessen Markierungsschwanz.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0213	SA02651	SAA0213	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S388	P912-E0886	f81v.3	2	shek	SH+E+K	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0214	SA02686	SAA0214	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S391	P912-E0922	f81v.7	3	sheckhal	SH+E+CH+K+AL	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0215	SA02704	SAA0215	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S396	P912-E0939	f81v.9	2	olchey	OL+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	K=GEBEN@NÄCHSTE_KARTE_ATOM1	K=GEBEN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	K=GEBEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0216	SA02710	SAA0216	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S396	P912-E0944	f81v.9	7	checkhy	CH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0217	SA02713	SAA0217	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S397	P912-E0947	f81v.10	2	ashyteed	A_ADDR+SH+Y+T+EE+D_ADDR	Y	AKTIVER POSTEN	SAME_CARD_LEFT_ACTION	SH=HALTEN[Y=AKTIVER POSTEN]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM2	SH@2[Y@3; T@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Das Argument vervollständigt den offenen linken Kopf; der rechte Handlungskopf beginnt erst an seiner eigenen Position.	T=EINSTELLEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0218	SA02719	SAA0218	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S400	P912-E0953	f81v.10	2	dairam	D_ADDR+AIR+A_ADDR+AM_ADDR	AIR	LAUF	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AIR=LAUF]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0219	SA02743	SAA0219	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S403	P912-E0971	f81v.12	1	chetedy	CH+E+T+E+D_ADDR+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; T@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0220	SA02753	SAA0220	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S404	P912-E0974	f81v.13	1	ykeshey	Y+K+E+SH+E+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	K=GEBEN[E=GRAD I]	EQUAL_LEFT	K=GEBEN@CURRENT_CARD_ATOM2	K@2[E@3; SH@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	SH=HALTEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0221	SA02761	SAA0221	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S406	P912-E0978	f81v.13	1	dar	D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	K=GEBEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0222	SA02773	SAA0222	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S408	P912-E0985	f81v.14	2	sheeky	SH+EE+K+Y	EE	GRAD II	SAME_CARD_LEFT_ACTION	SH=HALTEN[EE=GRAD II]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[EE@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0223	SA02797	SAA0223	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S411	P912-E1004	f81v.16	3	chy	Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	OPENING_ARGUMENT_FORWARD	YES	Die kopflose Anfangsfolge erreicht den ersten Kopf der unmittelbar folgenden Karte im selben Besitzer-/Proseblock.	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0224	SA02801	SAA0224	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S412	P912-E1007	f81v.16	1	dar	D_ADDR+AR	AR	AUSGANG	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	BESITZER=gemeinsames zweireihiges Badfeld[AR=AUSGANG]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0225	SA02809	SAA0225	R_HEAD_OR_TAIL	f81v	BIOLOGICAL	P1009-S415	P912-E1018	f81v.17	4	ral	R+AL	AL	ZIELORT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AL=ZIELORT]	R_HEAD	R=MARKIEREN[AL=ZIELORT]	R=MARKIEREN[AL=ZIELORT]	R1_HEAD_WITH_LOCAL_RIGHT	NO	R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AL; es eröffnet MARKIEREN.	K=GEBEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0226	SA02833	SAA0226	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S422	P912-E1043	f81v.20	1	lshety	L+SH+E+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM2	SH@2[E@3; T@4[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	T=EINSTELLEN@ATOM4	SELECTED_WORKSHOP_SCOPE
P1023-R0227	SA02837	SAA0227	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S424	P912-E1046	f81v.20	1	qotain	OT+AIN	AIN	ANTEIL	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AIN=ANTEIL]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0228	SA02856	SAA0228	EQUAL_DISTANCE_TWO_HEADS	f81v	BIOLOGICAL	P1009-S427	P912-E1063	f81v.22	2	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	AL	ZIELORT	SAME_CARD_LEFT_ACTION	S=WÄHLEN[AL=ZIELORT]	EQUAL_LEFT	S=WÄHLEN@CURRENT_CARD_ATOM1	S@1[AL@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0229	SA02878	SAA0229	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S430	P912-E1082	f81v.24	1	ly	L+Y	L	VERBINDUNG	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[L=VERBINDUNG]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0230	SA02879	SAA0230	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S430	P912-E1082	f81v.24	1	ly	L+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	L_OR_AIR_RIGHT_FRAME	YES	L/AIR bildet hier einen rechten Rahmen bis zum ersten Kopf der unmittelbar folgenden Karte.	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	SELECTED_WORKSHOP_SCOPE
P1023-R0231	SA02892	SAA0231	OWNER_OR_NEXT_CARD_ACTION	f81v	BIOLOGICAL	P1009-S432	P912-E1099	f81v.26	1	dal	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AL=ZIELORT]	OWNER_ONLY	BESITZER=gemeinsames zweireihiges Badfeld[AL=ZIELORT]	BESITZER=gemeinsames zweireihiges Badfeld[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0232	SA02939	SAA0232	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S441	P912-E1139	f82r.4	1	oteey	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[EE=GRAD II]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0233	SA02940	SAA0233	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S441	P912-E1139	f82r.4	1	oteey	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0234	SA02942	SAA0234	EQUAL_DISTANCE_TWO_HEADS	f82r	BIOLOGICAL	P1009-S441	P912-E1141	f82r.4	3	sheckhy	SH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0235	SA02956	SAA0235	EQUAL_DISTANCE_TWO_HEADS	f82r	BIOLOGICAL	P1009-S444	P912-E1155	f82r.6	3	sheckhy	SH+E+CH+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0236	SA02959	SAA0236	EQUAL_DISTANCE_TWO_HEADS	f82r	BIOLOGICAL	P1009-S444	P912-E1157	f82r.6	5	sheky	SH+E+K+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	SH@1[E@2; K@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	K=GEBEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0237	SA02987	SAA0237	EQUAL_DISTANCE_TWO_HEADS	f82r	BIOLOGICAL	P1009-S449	P912-E1179	f82r.9	8	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	E	GRAD I	SAME_CARD_LEFT_ACTION	SH=HALTEN[E=GRAD I]	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM5	SH@5[E@6; CH@7[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM7	SELECTED_WORKSHOP_SCOPE
P1023-R0238	SA03007	SAA0238	EQUAL_DISTANCE_TWO_HEADS	f82r	BIOLOGICAL	P1009-S452	P912-E1198	f82r.12	4	checkho	CH+E+CH+K+O	E	GRAD I	SAME_CARD_LEFT_ACTION	CH=NEHMEN[E=GRAD I]	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[E@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0239	SA03010	SAA0239	EQUAL_DISTANCE_TWO_HEADS	f82r	BIOLOGICAL	P1009-S452	P912-E1201	f82r.12	7	okarchedy	OK+AR+CHD+Y	AR	AUSGANG	SAME_CARD_LEFT_ACTION	OK=SETZEN[AR=AUSGANG]	EQUAL_LEFT	OK=SETZEN@CURRENT_CARD_ATOM1	OK@1[AR@2; CHD@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an.	CHD=UMSETZEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0240	SA03048	SAA0240	R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S463	P912-E1234	f82r.16	3	or	OR	OR	EINHEIT	PREVIOUS_CARD_ACTION	R=MARKIEREN⟨VORIGE KARTE⟩[OR=EINHEIT]	R_HEAD	R=MARKIEREN⟨VORIGE KARTE⟩[OR=EINHEIT]	R=MARKIEREN⟨VORIGE KARTE⟩[OR=EINHEIT]	R1_HEAD_STANDALONE	NO	R steht als eigene Karte und die nächste Karte beginnt sofort mit seinem Zusatz; damit eröffnet R den Kopf MARKIEREN.	SH=HALTEN@VORAUSGEHENDER_RAHMEN	SELECTED_WORKSHOP_SCOPE
P1023-R0241	SA03052	SAA0241	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S464	P912-E1242	f82r.17	1	qoteey	OT+EE+Y	EE	GRAD II	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[EE=GRAD II]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0242	SA03053	SAA0242	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S464	P912-E1242	f82r.17	1	qoteey	OT+EE+Y	Y	AKTIVER POSTEN	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[Y=AKTIVER POSTEN]	BOUNDED_FORWARD	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	OT_SIBLING_FORWARD	YES	OT schaltet auf den unmittelbar folgenden Geschwisterkopf; Besitzer und Proseblock bleiben gleich.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
P1023-R0243	SA03062	SAA0243|SAA0244	EQUAL_DISTANCE_TWO_HEADS|R_HEAD_OR_TAIL	f82r	BIOLOGICAL	P1009-S466	P912-E1248	f82r.17	1	ralchey	R+AL+CH+E+Y	AL	ZIELORT	SAME_CARD_LEFT_ACTION	R=MARKIEREN[AL=ZIELORT]	EQUAL_LEFT+R_HEAD	R=MARKIEREN@CURRENT_CARD_ATOM1 | R=MARKIEREN[AL=ZIELORT]	R@1[AL@2; CH@3[…]] | R=MARKIEREN[AL=ZIELORT]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD+R1_HEAD_WITH_LOCAL_RIGHT	NO	AUSGANG/ZIELORT schließen nach der festen Beziehungsseite an den linken Kopf an. | R ist der erste Handlungskopf des Pakets und erhält rechts vor jeder neuen Handlung AL; es eröffnet MARKIEREN.	CH=NEHMEN@ATOM3	SELECTED_WORKSHOP_SCOPE
P1023-R0244	SA03068	SAA0245	OWNER_OR_NEXT_CARD_ACTION	f82r	BIOLOGICAL	P1009-S468	P912-E1253	f82r.18	1	dal	AL	AL	ZIELORT	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	OWNER_ONLY	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	AR_AL_DEFAULT_OWNER	NO	AR/AL bevorzugt links; ohne lokalen oder geerbten Kopf und ohne Q/OT/L/AIR-Lizenz bleibt der Wert beim Besitzer.	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	SELECTED_WORKSHOP_SCOPE
