modifier_host_ordinal	slot_id	event_id	statement_id	physical_page	register	owner_id	surface	final_recipe	atom_position	atom_root	modifier_subtype	primary_governor_kind	primary_governor_key	host_source	guard
553	RUNNING:G407-E1020@2	G407-E1020	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	chos	CH+O+S	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1020@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
554	RUNNING:G407-E1022@3	G407-E1022	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	okeeody	OK+EE+O+D_ADDR+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1022@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
555	RUNNING:G407-E1022@4	G407-E1022	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	okeeody	OK+EE+O+D_ADDR+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1022@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
556	RUNNING:G407-E1023@2	G407-E1023	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	qokoaiin	OK+O+AIIN	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1023@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
557	RUNNING:G407-E1024@1	G407-E1024	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odain	O+D_ADDR+AIN	1	O	FORM_STAGE	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1023@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
558	RUNNING:G407-E1024@2	G407-E1024	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	odain	O+D_ADDR+AIN	2	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1023@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
559	RUNNING:G407-E1027@1	G407-E1027	G407-S051	f67r2	CELESTIAL	zwei getrennte Himmelsräder und Tabelle	ay	A_ADDR+Y	1	A_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1023@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
560	RUNNING:G407-E1032@3	G407-E1032	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	cheor	CH+E+O+R	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1032@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
561	RUNNING:G407-E1033@1	G407-E1033	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	opcheeol	O+P+CH+EE+OL	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1033@2:P	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
562	RUNNING:G407-E1035@2	G407-E1035	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	choctheeey	CH+O+CH+T+EEE+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1035@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
563	RUNNING:G407-E1036@3	G407-E1036	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	okchoal	OK+CH+O+AL	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1036@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
564	RUNNING:G407-E1037@2	G407-E1037	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	tochso	T+O+CH+S+O	2	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1037@1:T	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
565	RUNNING:G407-E1037@5	G407-E1037	G407-S052	f68r1	CELESTIAL	mehrteilige Sternstellentafel	tochso	T+O+CH+S+O	5	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1037@4:S	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
566	RUNNING:G407-E1042@4	G407-E1042	G407-S053	f68r1	CELESTIAL	mehrteilige Sternstellentafel	yteody	Y+T+E+O+DY	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1042@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
567	RUNNING:G407-E1044@3	G407-E1044	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	cheokorchey	CH+E+O+K+OR+CH+E+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1044@4:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
568	RUNNING:G407-E1045@2	G407-E1045	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	chod	CH+O+D_ADDR	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1045@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
569	RUNNING:G407-E1045@3	G407-E1045	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	chod	CH+O+D_ADDR	3	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1045@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
570	RUNNING:G407-E1048@1	G407-E1048	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	qocheey	CARRIER_Q+O+CH+EE+Y	1	CARRIER_Q	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1048@3:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
571	RUNNING:G407-E1048@2	G407-E1048	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	qocheey	CARRIER_Q+O+CH+EE+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1048@3:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
572	RUNNING:G407-E1053@1	G407-E1053	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	daram	DA+R+A_ADDR+AM_ADDR	1	DA	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1053@2:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
573	RUNNING:G407-E1053@3	G407-E1053	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	daram	DA+R+A_ADDR+AM_ADDR	3	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1053@2:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
574	RUNNING:G407-E1053@4	G407-E1053	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	daram	DA+R+A_ADDR+AM_ADDR	4	AM_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1053@2:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
575	RUNNING:G407-E1054@1	G407-E1054	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	dchor	D_ADDR+CH+OR	1	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1054@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
576	RUNNING:G407-E1055@2	G407-E1055	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1055@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
577	RUNNING:G407-E1055@3	G407-E1055	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	3	LOCAL_CHAR_I	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1055@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
578	RUNNING:G407-E1055@4	G407-E1055	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	4	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1055@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
579	RUNNING:G407-E1057@1	G407-E1057	G407-S054	f68r1	CELESTIAL	mehrteilige Sternstellentafel	dary	DA+R+Y	1	DA	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1057@2:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
580	RUNNING:G407-E1059@1	G407-E1059	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	osheo	O+SH+E+O	1	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1059@2:SH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
581	RUNNING:G407-E1059@4	G407-E1059	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	osheo	O+SH+E+O	4	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1059@2:SH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
582	RUNNING:G407-E1061@3	G407-E1061	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteeodaiin	OT+EE+O+D_ADDR+AIIN	3	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E1061:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
583	RUNNING:G407-E1061@4	G407-E1061	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteeodaiin	OT+EE+O+D_ADDR+AIIN	4	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E1061:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
584	RUNNING:G407-E1063@1	G407-E1063	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	ateey	A_ADDR+T+EE+Y	1	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1063@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
585	RUNNING:G407-E1065@3	G407-E1065	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteokeey	OT+E+O+K+EE+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1065@4:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
586	RUNNING:G407-E1073@3	G407-E1073	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	sheeo	SH+EE+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1073@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
587	RUNNING:G407-E1074@1	G407-E1074	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	ochey	O+CH+E+Y	1	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1074@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
588	RUNNING:G407-E1076@4	G407-E1076	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	otcheodal	OT+CH+E+O+D_ADDR+AL	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1076@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
589	RUNNING:G407-E1076@5	G407-E1076	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	otcheodal	OT+CH+E+O+D_ADDR+AL	5	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1076@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
590	RUNNING:G407-E1077@4	G407-E1077	G407-S055	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	sheealody	SH+EE+AL+O+DY	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1077@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
591	RUNNING:G407-E1078@3	G407-E1078	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1078@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
592	RUNNING:G407-E1080@2	G407-E1080	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	okam	OK+AM_ADDR	2	AM_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1080@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
593	RUNNING:G407-E1081@3	G407-E1081	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteodar	OT+E+O+D_ADDR+AR	3	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E1081:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
594	RUNNING:G407-E1081@4	G407-E1081	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteodar	OT+E+O+D_ADDR+AR	4	D_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E1081:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
595	RUNNING:G407-E1086@3	G407-E1086	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	oteoshar	OT+E+O+SH+AR	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1086@4:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
596	RUNNING:G407-E1087@3	G407-E1087	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	okeodaly	OK+E+O+D_ADDR+AL+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1087@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
597	RUNNING:G407-E1087@4	G407-E1087	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	okeodaly	OK+E+O+D_ADDR+AL+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1087@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
598	RUNNING:G407-E1094@3	G407-E1094	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	cheols	CH+E+O+L+S	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1094@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
599	RUNNING:G407-E1095@2	G407-E1095	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	okaikaly	OK+A_ADDR+IIN+K+AL+Y	2	A_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1095@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
600	RUNNING:G407-E1095@3	G407-E1095	G407-S056	f71v	CELESTIAL	erste lokale Figuren-/Sternringgruppe	okaikaly	OK+A_ADDR+IIN+K+AL+Y	3	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1095@4:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
601	RUNNING:G407-E1097@3	G407-E1097	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	oteeos	OT+EE+O+S_ADDR	3	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E1097:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
602	RUNNING:G407-E1097@4	G407-E1097	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	oteeos	OT+EE+O+S_ADDR	4	S_ADDR	LEARNED_SIGLA	CONTROL_ENVELOPE	CONTROL:G407-E1097:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
603	RUNNING:G407-E1102@3	G407-E1102	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	okeo	OK+E+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1102@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
604	RUNNING:G407-E1103@1	G407-E1103	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1102@1:OK	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
605	RUNNING:G407-E1105@2	G407-E1105	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	oto	OT+O	2	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E1105:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
606	RUNNING:G407-E1110@3	G407-E1110	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	chtos	CH+T+O+S	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1110@2:T	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
607	RUNNING:G407-E1111@3	G407-E1111	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	cheor	CH+E+O+R	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1111@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
608	RUNNING:G407-E1114@3	G407-E1114	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	sheo	SH+E+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1114@1:SH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
609	RUNNING:G407-E1115@2	G407-E1115	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	shopcho	SH+O+P+CH+O	2	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1115@1:SH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
610	RUNNING:G407-E1115@5	G407-E1115	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	shopcho	SH+O+P+CH+O	5	O	FORM_STAGE	GDT577_ACTION_OCCURRENCE	ACTION:G407-E1115@4:CH	GDT577_EXPLICIT_REPEAT_SLOT	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
611	RUNNING:G407-E1118@3	G407-E1118	G407-S057	f71v	CELESTIAL	zweite lokale Figuren-/Sternringgruppe	okeo	OK+E+O	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1118@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
612	RUNNING:G407-E1127@3	G407-E1127	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	okeosar	OK+E+O+S+AR	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1127@4:S	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
613	RUNNING:G407-E1134@1	G407-E1134	G407-S059	f71v	CELESTIAL	dritte lokale Ringgruppe	dar	D_ADDR+AR	1	D_ADDR	LEARNED_SIGLA	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1133@2:CH	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
614	RUNNING:G407-E1137@3	G407-E1137	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	oteeo	OT+EE+O	3	O	FORM_STAGE	CONTROL_ENVELOPE	CONTROL:G407-E1137:STATE_CARD	VISIBLE_STATE_CONTROL_ENVELOPE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
615	RUNNING:G407-E1140@3	G407-E1140	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheol	CH+E+O+L	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1140@1:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
616	RUNNING:G407-E1141@4	G407-E1141	G407-S060	f72r	CELESTIAL	Tierkreis-Ringgruppe A	olcheor	OL+CH+E+O+DY	4	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1141@2:CH	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
617	RUNNING:G407-E1146@3	G407-E1146	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	okeodaly	OK+E+O+D_ADDR+AL+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1146@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
618	RUNNING:G407-E1146@4	G407-E1146	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	okeodaly	OK+E+O+D_ADDR+AL+Y	4	D_ADDR	LEARNED_SIGLA	SAME_CARD_ACTION	ACTION:G407-E1146@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
619	RUNNING:G407-E1149@3	G407-E1149	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheoky	CH+E+O+K+Y	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1149@4:K	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
620	RUNNING:G407-E1150@2	G407-E1150	G407-S062	f72r	CELESTIAL	Tierkreis-Ringgruppe A	okaiir	OK+IIN+R	2	IIN	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1150@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
621	RUNNING:G407-E1153@3	G407-E1153	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	cheor	CH+E+O+R	3	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1153@4:R	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
622	RUNNING:G407-E1156@2	G407-E1156	G407-S063	f72r	CELESTIAL	Tierkreis-Ringgruppe A	okochey	OK+O+Y	2	O	FORM_STAGE	SAME_CARD_ACTION	ACTION:G407-E1156@1:OK	NEAREST_VISIBLE_ACTION_LEFT_TIE	NON_GRADE_MODIFIER_HAS_EXACTLY_ONE_PRIMARY_GOVERNOR
