complete_slot_ordinal	slot_id	layer	source_event_or_card_id	statement_or_record_id	physical_page	register	owner	locus	surface	slot_value	slot_position	boundary_class	fill_status	primary_governor_kind	primary_governor_key	realization_scope	source_detail	guard
3218	RUNNING:G407-E1216@1	RUNNING_ATOM	G407-E1216	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	otaiin	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1216@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3219	RUNNING:G407-E1216@2	RUNNING_ATOM	G407-E1216	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	otaiin	AIIN	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1215@1:CH	PRIMARY_GOVERNOR	G407-A01217	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3220	RUNNING:G407-E1217@1	RUNNING_ATOM	G407-E1217	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	atchor	A_ADDR	1	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E1217@2:T	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3221	RUNNING:G407-E1217@2	RUNNING_ATOM	G407-E1217	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	atchor	T	2	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1217@2:T	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3222	RUNNING:G407-E1217@3	RUNNING_ATOM	G407-E1217	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	atchor	CH	3	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1217@3:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3223	RUNNING:G407-E1217@4	RUNNING_ATOM	G407-E1217	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	atchor	OR	4	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1217@3:CH	PRIMARY_GOVERNOR	G407-A01218	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3224	RUNNING:G407-E1218@1	RUNNING_ATOM	G407-E1218	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	chckhy	CH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1218@1:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3225	RUNNING:G407-E1218@2	RUNNING_ATOM	G407-E1218	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	chckhy	K	2	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1218@2:K	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3226	RUNNING:G407-E1218@3	RUNNING_ATOM	G407-E1218	G407-S066	f72r	CELESTIAL	Tierkreis-Ringgruppe C	RUNNING_STATEMENT	chckhy	Y	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1218@2:K	PRIMARY_GOVERNOR	G407-A01219	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3227	RUNNING:G407-E1219@1	RUNNING_ATOM	G407-E1219	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteos	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1219@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3228	RUNNING:G407-E1219@2	RUNNING_ATOM	G407-E1219	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteos	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E1219:OT>G<END	PRIMARY_GOVERNOR	G407-A01220	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3229	RUNNING:G407-E1219@3	RUNNING_ATOM	G407-E1219	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteos	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E1219:STATE_CARD	PRIMARY_GOVERNOR	VISIBLE_STATE_CONTROL_ENVELOPE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3230	RUNNING:G407-E1219@4	RUNNING_ATOM	G407-E1219	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteos	S_ADDR	4	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E1219:STATE_CARD	PRIMARY_GOVERNOR	VISIBLE_STATE_CONTROL_ENVELOPE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3231	RUNNING:G407-E1220@1	RUNNING_ATOM	G407-E1220	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	aiin	AIIN	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1221@1:OK	PRIMARY_GOVERNOR	G407-A01221	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3232	RUNNING:G407-E1221@1	RUNNING_ATOM	G407-E1221	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeo	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1221@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3233	RUNNING:G407-E1221@2	RUNNING_ATOM	G407-E1221	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeo	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1221@1:OK	PRIMARY_GOVERNOR	G407-A01222	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3234	RUNNING:G407-E1221@3	RUNNING_ATOM	G407-E1221	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeo	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E1221@1:OK	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3235	RUNNING:G407-E1222@1	RUNNING_ATOM	G407-E1222	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	daiin	AIIN	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1221@1:OK	PRIMARY_GOVERNOR	G407-A01223	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3236	RUNNING:G407-E1223@1	RUNNING_ATOM	G407-E1223	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeey	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1223@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3237	RUNNING:G407-E1223@2	RUNNING_ATOM	G407-E1223	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeey	EE	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1223@1:OK	PRIMARY_GOVERNOR	G407-A01224	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3238	RUNNING:G407-E1223@3	RUNNING_ATOM	G407-E1223	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeey	Y	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1223@1:OK	PRIMARY_GOVERNOR	G407-A01225	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3239	RUNNING:G407-E1224@1	RUNNING_ATOM	G407-E1224	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	cheo	CH	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1224@1:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3240	RUNNING:G407-E1224@2	RUNNING_ATOM	G407-E1224	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	cheo	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1224@1:CH	PRIMARY_GOVERNOR	G407-A01226	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3241	RUNNING:G407-E1224@3	RUNNING_ATOM	G407-E1224	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	cheo	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E1224@1:CH	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3242	RUNNING:G407-E1225@1	RUNNING_ATOM	G407-E1225	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	keodal	K	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1225@1:K	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3243	RUNNING:G407-E1225@2	RUNNING_ATOM	G407-E1225	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	keodal	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1225@1:K	PRIMARY_GOVERNOR	G407-A01227	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3244	RUNNING:G407-E1225@3	RUNNING_ATOM	G407-E1225	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	keodal	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E1225@1:K	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3245	RUNNING:G407-E1225@4	RUNNING_ATOM	G407-E1225	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	keodal	AL	4	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1225@1:K	PRIMARY_GOVERNOR	G407-A01228	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3246	RUNNING:G407-E1226@1	RUNNING_ATOM	G407-E1226	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	chol	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1226@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3247	RUNNING:G407-E1227@1	RUNNING_ATOM	G407-E1227	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeol	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1227@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3248	RUNNING:G407-E1227@2	RUNNING_ATOM	G407-E1227	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeol	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	VISIBLE_ACTION_CHAIN	ACTION_CHAIN:G407-E1227:OK	PRIMARY_GOVERNOR	G407-A01229	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3249	RUNNING:G407-E1227@3	RUNNING_ATOM	G407-E1227	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okeol	OL	3	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1227@3:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3250	RUNNING:G407-E1228@1	RUNNING_ATOM	G407-E1228	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oly	OL	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1228@1:OL	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3251	RUNNING:G407-E1228@2	RUNNING_ATOM	G407-E1228	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oly	Y	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1227@1:OK	PRIMARY_GOVERNOR	G407-A01230	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3252	RUNNING:G407-E1229@1	RUNNING_ATOM	G407-E1229	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteeykeey	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1229@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3253	RUNNING:G407-E1229@2	RUNNING_ATOM	G407-E1229	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteeykeey	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	CONTROL_ENVELOPE	CONTROL:G407-E1229:OT>G<END	PRIMARY_GOVERNOR	G407-A01231	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3254	RUNNING:G407-E1229@3	RUNNING_ATOM	G407-E1229	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteeykeey	O	3	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	SAME_CARD_ACTION	ACTION:G407-E1229@4:K	PRIMARY_GOVERNOR	NEAREST_VISIBLE_ACTION_LEFT_TIE	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3255	RUNNING:G407-E1229@4	RUNNING_ATOM	G407-E1229	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteeykeey	K	4	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1229@4:K	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3256	RUNNING:G407-E1229@5	RUNNING_ATOM	G407-E1229	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteeykeey	EE	5	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	VISIBLE_ACTION_CHAIN	ACTION_CHAIN:G407-E1229:K	PRIMARY_GOVERNOR	G407-A01232	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3257	RUNNING:G407-E1229@6	RUNNING_ATOM	G407-E1229	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	oteeykeey	Y	6	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1229@4:K	PRIMARY_GOVERNOR	G407-A01233	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3258	RUNNING:G407-E1230@1	RUNNING_ATOM	G407-E1230	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	tey	T	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1230@1:T	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3259	RUNNING:G407-E1230@2	RUNNING_ATOM	G407-E1230	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	tey	E	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1230@1:T	PRIMARY_GOVERNOR	G407-A01234	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3260	RUNNING:G407-E1230@3	RUNNING_ATOM	G407-E1230	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	tey	Y	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1230@1:T	PRIMARY_GOVERNOR	G407-A01235	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3261	RUNNING:G407-E1231@1	RUNNING_ATOM	G407-E1231	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okalaiin	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1231@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3262	RUNNING:G407-E1231@2	RUNNING_ATOM	G407-E1231	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okalaiin	AIIN	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1231@1:OK	PRIMARY_GOVERNOR	G407-A01236	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3263	RUNNING:G407-E1232@1	RUNNING_ATOM	G407-E1232	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okalchal	OK	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1232@1:OK	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3264	RUNNING:G407-E1232@2	RUNNING_ATOM	G407-E1232	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okalchal	CH	2	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1232@2:CH	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3265	RUNNING:G407-E1232@3	RUNNING_ATOM	G407-E1232	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	okalchal	AL	3	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1232@2:CH	PRIMARY_GOVERNOR	G407-A01237	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3266	RUNNING:G407-E1233@1	RUNNING_ATOM	G407-E1233	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	chey	Y	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1232@2:CH	PRIMARY_GOVERNOR	G407-A01238	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3267	RUNNING:G407-E1234@1	RUNNING_ATOM	G407-E1234	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	al	AL	1	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1232@2:CH	PRIMARY_GOVERNOR	G407-A01239	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3268	RUNNING:G407-E1235@1	RUNNING_ATOM	G407-E1235	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	o	O	1	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	INHERITED_ACTION_ALIAS	G407-E1232@2:CH	PRIMARY_GOVERNOR	GDT581-I0474	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3269	RUNNING:G407-E1236@1	RUNNING_ATOM	G407-E1236	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	keey	K	1	RUNNING_ACTION_FUNCTION	CONTENT_CARRIER	SELF_ACTION	ACTION:G407-E1236@1:K	SELF	FINAL_RECIPE_SELF_HEAD	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3270	RUNNING:G407-E1236@2	RUNNING_ATOM	G407-E1236	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	keey	EE	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01240	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3271	RUNNING:G407-E1236@3	RUNNING_ATOM	G407-E1236	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	keey	Y	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01241	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3272	RUNNING:G407-E1237@1	RUNNING_ATOM	G407-E1237	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	daiin	AIIN	1	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01242	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3273	RUNNING:G407-E1238@1	RUNNING_ATOM	G407-E1238	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	otar	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1238@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3274	RUNNING:G407-E1238@2	RUNNING_ATOM	G407-E1238	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	otar	AR	2	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01243	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3275	RUNNING:G407-E1239@1	RUNNING_ATOM	G407-E1239	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	al	AL	1	RUNNING_RELATION_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01244	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3276	RUNNING:G407-E1240@1	RUNNING_ATOM	G407-E1240	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	chotaiin	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1240@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3277	RUNNING:G407-E1240@2	RUNNING_ATOM	G407-E1240	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	chotaiin	AIIN	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01245	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3278	RUNNING:G407-E1241@1	RUNNING_ATOM	G407-E1241	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	otchey	OT	1	RUNNING_STATE_CONTROL	CONTROL_HOST_ONLY	SELF_STATE_CONTROL	CONTROL:G407-E1241@1:OT	CONTROL_BLOCK	GDT557_STATE_GRAMMAR	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3279	RUNNING:G407-E1241@2	RUNNING_ATOM	G407-E1241	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	otchey	Y	2	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01246	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3280	RUNNING:G407-E1242@1	RUNNING_ATOM	G407-E1242	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	qoeeeo	O	1	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	FOCUS_CONSENSUS_ACTION_OCCURRENCE	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	SAME_CARD_FOCUS_GOVERNOR_CONSENSUS	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3281	RUNNING:G407-E1242@2	RUNNING_ATOM	G407-E1242	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	qoeeeo	EE	2	RUNNING_MODIFIER_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01247	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
3282	RUNNING:G407-E1242@3	RUNNING_ATOM	G407-E1242	G407-S067	f72r	CELESTIAL	Tierkreis-Ringgruppe D	RUNNING_STATEMENT	qoeeeo	Y	3	RUNNING_OBJECT_FUNCTION	CONTENT_CARRIER	PRIMARY_ACTION	ACTION:G407-E1236@1:K	PRIMARY_GOVERNOR	G407-A01248	COMPLETE_SLOT_LEDGER__NO_UNHOSTED_ENTRY
