binding_serial	binding_id	unit_id	section	page	source_artifact	source_row_id	opaque_identity	local_image_owner	inherited_literal_or_formal_layer	inherited_selected_occurrence_context	inherited_source_status	purpose_A_unit_role	purpose_B_unit_role	binding_status	codebook_attestation_status	cross_unit_inference_status	source_semantic_ceiling	v76_semantic_ceiling
178	V76R2:B:E178	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E178	2d2e37ccb2dacc53ee5a	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:2d2e37ccb2dacc53ee5a] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT]	Durch ein Tuch.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
179	V76R2:B:E179	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E179	2cc8bb3c2af19607888f	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:2cc8bb3c2af19607888f] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT]	Durch die verbundenen Läufe.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
180	V76R2:B:E180	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E180	b5fcea1eaed06b2f2291	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK]	Den aktiven Posten nach der örtlichen Vorschrift bemessen.	STRICT_FORMAL_PROMPT_NO_WORD_VALUE	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
181	V76R2:B:E181	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E181	b5fcea1eaed06b2f2291	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:b5fcea1eaed06b2f2291] > [FORMAL:STANDARDSLOT_SETZEN] > [CONTEXT_EXEMPLAR:RECORD_LOCAL_LINK]	Den aktiven Posten nach der örtlichen Vorschrift bemessen.	STRICT_FORMAL_PROMPT_NO_WORD_VALUE	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
182	V76R2:B:E182	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E182	a8f891de626fc00028e9	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:a8f891de626fc00028e9] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT]	Unter derselben Einstellung.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
183	V76R2:B:E183	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E183	f0db6d30cd34f4cb2a4d	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:f0db6d30cd34f4cb2a4d] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT]	Das breite Gefäß.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
184	V76R2:B:E184	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E184	04a3877f0fc81b7597c9	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:04a3877f0fc81b7597c9] > [CONTEXT_EXEMPLAR:LOCAL_ACTION_OR_SOURCE_ARGUMENT] > [CLOSE]	Ziehe es ab und beende den Schritt.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
185	V76R2:B:E185	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E185	5d5e0b288cf36864ed9d	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:5d5e0b288cf36864ed9d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	Der vorbereitete Bade- oder Waschzusatz.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
186	V76R2:B:E186	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E186	308e8ea2d5d190c498e8	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:308e8ea2d5d190c498e8] > [FORMAL:LOKALEN_RELATIONSSLOT_SETZEN] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Den aktiven Posten an der örtlich bezeichneten Station führen.	STRICT_FORMAL_PROMPT_NO_WORD_VALUE	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
187	V76R2:B:E187	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E187	c1913ec4ff84148da6d3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:c1913ec4ff84148da6d3] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Über der örtlich bezeichneten Stelle.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
188	V76R2:B:E188	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E188	276a7c2d74d1143446f4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	[OWNER:B2_UPPER_PAIRED_BASINS_AND_CYLINDER] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [PROVISIONAL_UNATTESTED_MNEMONIC_REDACTED] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen.	PROVISIONAL_UNATTESTED_MNEMONIC__SOURCE_STATUS_RETAINED_ONLY_AS_PROVENANCE	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
189	V76R2:B:E189	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E189	cbb42a4fe68068325d6b	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:cbb42a4fe68068325d6b] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT] > [CLOSE]	Gib sauberes Wasser hinzu und beende den Schritt.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
190	V76R2:B:E190	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E190	54d0e228ca346110af05	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:54d0e228ca346110af05] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	Für dieselbe Dauer wie zuvor.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
191	V76R2:B:E191	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E191	3ae9a121ba0045b913e8	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:3ae9a121ba0045b913e8] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Über der örtlich bezeichneten Stelle.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
192	V76R2:B:E192	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E192	bc4f1f5c006c74a4d26d	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:bc4f1f5c006c74a4d26d] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Lasse es bis zur Bereitschaft stehen und beende den Schritt.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
193	V76R2:B:E193	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E193	daa1347f456415fe8737	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:daa1347f456415fe8737] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Halte es warm und beende den Schritt.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
194	V76R2:B:E194	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E194	0275fbf14e07935b0a45	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:0275fbf14e07935b0a45] > [PROVISIONAL_UNATTESTED_MNEMONIC_REDACTED] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	Die Charge für den vorgesehenen Gebrauch temperieren.	PROVISIONAL_UNATTESTED_MNEMONIC__SOURCE_STATUS_RETAINED_ONLY_AS_PROVENANCE	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
195	V76R2:B:E195	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E195	276a7c2d74d1143446f4	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:276a7c2d74d1143446f4] > [PROVISIONAL_UNATTESTED_MNEMONIC_REDACTED] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Die Badeflüssigkeit am bezeichneten Körper- oder Teilbadbereich gebrauchen.	PROVISIONAL_UNATTESTED_MNEMONIC__SOURCE_STATUS_RETAINED_ONLY_AS_PROVENANCE	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
196	V76R2:B:E196	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E196	5eff216ba51fbfb21f22	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:5eff216ba51fbfb21f22] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Die erste Öffnung.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
197	V76R2:B:E197	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E197	b5df9126607030b95175	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	[OWNER:B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] > [OPAQUE_CARD:b5df9126607030b95175] > [PROVISIONAL_UNATTESTED_MNEMONIC_REDACTED] > [CONTEXT_EXEMPLAR:LOCAL_TARGET_OR_STATION]	Den örtlichen Prüfzustand der Charge feststellen.	PROVISIONAL_UNATTESTED_MNEMONIC__SOURCE_STATUS_RETAINED_ONLY_AS_PROVENANCE	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
198	V76R2:B:E198	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E198	1645e612504fcef59ced	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER]	Gib einen abgemessenen Anteil in das Gefäß.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
199	V76R2:B:E199	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E199	4d4559019a961b834aa1	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:4d4559019a961b834aa1] > [CONTEXT_EXEMPLAR:LOCAL_SUBSTANCE_OR_OBJECT]	Daraus, aus demselben Ansatz.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
200	V76R2:B:E200	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E200	1645e612504fcef59ced	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:1645e612504fcef59ced] > [CONTEXT_EXEMPLAR:LOCAL_PARAMETER]	Gib einen abgemessenen Anteil in das Gefäß.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
201	V76R2:B:E201	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E201	7d25241b0e56c836372a	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:7d25241b0e56c836372a] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE] > [CLOSE]	Lasse die Badende im temperierten Teilbad sitzen und beende den Schritt.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
202	V76R2:B:E202	B2	BIO	f82r	V74_SELECTED_281_EVENT_INTERLINEAR.tsv	E202	0ab57b7166de99db3a55	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	[OWNER:B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] > [OPAQUE_CARD:0ab57b7166de99db3a55] > [CONTEXT_EXEMPLAR:LOCAL_CONDITION_OR_STATE]	Ziehe die klare Flüssigkeit ab.	UNKNOWN_EXEMPLAR_WHOLE_CARD	A local atlas of separate therapeutic bathing/application stations.	A modelbook of separate bathhouse, vessel, and conduit installations.	INHERITED_FROM_FROZEN_SELECTED_SECTION__NO_NEW_GROUP_VALUE	NO_DICTIONARY_GLOSS_ADDED	BOOK_PURPOSE_LEVEL_ONLY__NO_GROUP_VALUE_TRANSFER	OCCURRENCE_BALNEOLOGICAL_EXEMPLAR_NOT_CARD_STEM_SOUND_LANGUAGE_OR_MEDICAL_FACT	BOOK_PURPOSE_BINDING_NOT_WORD_STEM_SOUND_LANGUAGE_OR_DECIPHERMENT
