id,reader,paragraph_id,page,leaf,groups,known_positions,unknown_positions,known_type_count,unknown_type_count,known_fraction_numerator,known_fraction_denominator,operation_values,strict_anchor_eligible,eligible,reasons,pair_id
ZL3b|f43v|f43v.10-f43v.16,ZL3b,f43v|f43v.10-f43v.16,f43v,43,70,6,64,5,58,6,70,GRIND|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f43v|f43v.10,f43v.11,f43v.12,f43v.13,f43v.14,f43v.15,f43v.16"
ZL3b|f44r|f44r.1-f44r.4,ZL3b,f44r|f44r.1-f44r.4,f44r,44,26,2,24,2,24,2,26,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f44r|f44r.1,f44r.2,f44r.3,f44r.4"
ZL3b|f44r|f44r.5-f44r.7,ZL3b,f44r|f44r.5-f44r.7,f44r,44,23,6,17,6,17,6,23,KEEP|LIFT_OUT|SIEVE|SORT,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44r|f44r.5,f44r.6,f44r.7"
ZL3b|f44r|f44r.8-f44r.11,ZL3b,f44r|f44r.8-f44r.11,f44r,44,25,4,21,4,20,4,25,SORT,False,False,BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f44r|f44r.8,f44r.9,f44r.10,f44r.11"
ZL3b|f44v|f44v.1-f44v.3,ZL3b,f44v|f44v.1-f44v.3,f44v,44,26,12,14,9,12,12,26,DRY|KEEP,True,False,BELOW_MIN_KNOWN_FRACTION,"f44v|f44v.1,f44v.2,f44v.3"
ZL3b|f44v|f44v.4-f44v.7,ZL3b,f44v|f44v.4-f44v.7,f44v,44,36,8,28,8,25,8,36,DRY|KEEP|LIFT_OUT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44v|f44v.4,f44v.5,f44v.6,f44v.7"
ZL3b|f44v|f44v.8-f44v.13,ZL3b,f44v|f44v.8-f44v.13,f44v,44,38,15,23,11,23,15,38,KEEP|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f44v|f44v.8,f44v.9,f44v.10,f44v.11,f44v.12,f44v.13"
ZL3b|f45r|f45r.1-f45r.4,ZL3b,f45r|f45r.1-f45r.4,f45r,45,34,9,25,7,24,9,34,RETRIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f45r|f45r.1,f45r.2,f45r.3,f45r.4"
ZL3b|f45r|f45r.5-f45r.7,ZL3b,f45r|f45r.5-f45r.7,f45r,45,23,4,19,3,19,4,23,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f45r|f45r.5,f45r.6,f45r.7"
ZL3b|f45r|f45r.8-f45r.11,ZL3b,f45r|f45r.8-f45r.11,f45r,45,32,12,20,9,20,12,32,DRY|RINSE,False,False,BELOW_MIN_KNOWN_FRACTION,"f45r|f45r.8,f45r.9,f45r.10,f45r.11"
ZL3b|f45v|f45v.1-f45v.4,ZL3b,f45v|f45v.1-f45v.4,f45v,45,37,9,28,9,27,9,37,DRY|GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f45v|f45v.1,f45v.2,f45v.3,f45v.4"
ZL3b|f45v|f45v.5-f45v.11,ZL3b,f45v|f45v.5-f45v.11,f45v,45,48,7,41,7,39,7,48,CRUSH,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f45v|f45v.5,f45v.6,f45v.7,f45v.8,f45v.9,f45v.10,f45v.11"
ZL3b|f46r|f46r.1-f46r.5,ZL3b,f46r|f46r.1-f46r.5,f46r,46,59,8,51,4,43,8,59,DRY,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f46r|f46r.1,f46r.2,f46r.3,f46r.4,f46r.5"
ZL3b|f46r|f46r.6-f46r.8,ZL3b,f46r|f46r.6-f46r.8,f46r,46,37,7,30,6,30,7,37,GRIND|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46r|f46r.6,f46r.7,f46r.8"
ZL3b|f46r|f46r.9-f46r.10,ZL3b,f46r|f46r.9-f46r.10,f46r,46,22,2,20,2,19,2,22,DRY|KEEP,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46r|f46r.9,f46r.10"
ZL3b|f46r|f46r.11-f46r.13,ZL3b,f46r|f46r.11-f46r.13,f46r,46,33,8,25,7,25,8,33,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f46r|f46r.11,f46r.12,f46r.13"
ZL3b|f46r|f46r.14-f46r.15,ZL3b,f46r|f46r.14-f46r.15,f46r,46,12,2,10,2,9,2,12,DRY|KEEP,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46r|f46r.14,f46r.15"
ZL3b|f46v|f46v.1-f46v.13,ZL3b,f46v|f46v.1-f46v.13,f46v,46,111,16,95,9,81,16,111,DRY|RINSE|SPREAD,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f46v|f46v.1,f46v.2,f46v.3,f46v.4,f46v.5,f46v.6,f46v.7,f46v.8,f46v.9,f46v.10,f46v.11,f46v.12,f46v.13"
ZL3b|f47r|f47r.1-f47r.5,ZL3b,f47r|f47r.1-f47r.5,f47r,47,29,13,16,8,16,13,29,GRIND|KEEP|RINSE|SPREAD,False,False,BELOW_MIN_KNOWN_FRACTION,"f47r|f47r.1,f47r.2,f47r.3,f47r.4,f47r.5"
ZL3b|f47r|f47r.6-f47r.11,ZL3b,f47r|f47r.6-f47r.11,f47r,47,47,17,30,10,29,17,47,GRIND|KEEP|LIFT_OUT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f47r|f47r.6,f47r.7,f47r.8,f47r.9,f47r.10,f47r.11"
ZL3b|f47v|f47v.1-f47v.6,ZL3b,f47v|f47v.1-f47v.6,f47v,47,39,8,31,8,28,8,39,KEEP|SIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f47v|f47v.1,f47v.2,f47v.3,f47v.4,f47v.5,f47v.6"
ZL3b|f47v|f47v.7-f47v.14,ZL3b,f47v|f47v.7-f47v.14,f47v,47,46,14,32,5,31,14,46,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f47v|f47v.7,f47v.8,f47v.9,f47v.10,f47v.11,f47v.12,f47v.13,f47v.14"
ZL3b|f48r|f48r.1-f48r.9,ZL3b,f48r|f48r.1-f48r.9,f48r,48,89,11,78,9,78,11,89,DRY|KEEP|RETRIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f48r|f48r.1,f48r.2,f48r.3,f48r.4,f48r.5,f48r.6,f48r.7,f48r.8,f48r.9"
ZL3b|f48v|f48v.1-f48v.6,ZL3b,f48v|f48v.1-f48v.6,f48v,48,73,4,69,4,59,4,73,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f48v|f48v.1,f48v.2,f48v.3,f48v.4,f48v.5,f48v.6"
ZL3b|f48v|f48v.7-f48v.11,ZL3b,f48v|f48v.7-f48v.11,f48v,48,55,3,52,3,48,3,55,SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f48v|f48v.7,f48v.8,f48v.9,f48v.10,f48v.11"
ZL3b|f49r|f49r.1-f49r.3,ZL3b,f49r|f49r.1-f49r.3,f49r,49,23,4,19,3,17,4,23,KEEP,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f49r|f49r.1,f49r.2,f49r.3"
ZL3b|f49r|f49r.4-f49r.11,ZL3b,f49r|f49r.4-f49r.11,f49r,49,35,6,29,5,27,6,35,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f49r|f49r.4,f49r.5,f49r.6,f49r.7,f49r.8,f49r.9,f49r.10,f49r.11"
ZL3b|f49r|f49r.12-f49r.21,ZL3b,f49r|f49r.12-f49r.21,f49r,49,56,12,44,9,40,12,56,DRY|KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f49r|f49r.12,f49r.13,f49r.14,f49r.15,f49r.16,f49r.17,f49r.18,f49r.19,f49r.20,f49r.21"
ZL3b|f4r|f4r.1-f4r.4,ZL3b,f4r|f4r.1-f4r.4,f4r,4,31,17,14,14,13,17,31,DRY|GRIND|KEEP|RINSE|SEPARATE_BY_GRADE|SIEVE,False,True,,"f4r|f4r.1,f4r.2,f4r.3,f4r.4"
ZL3b|f4r|f4r.5-f4r.13,ZL3b,f4r|f4r.5-f4r.13,f4r,4,33,11,22,8,20,11,33,KEEP|SEPARATE_BY_GRADE|SORT|SPREAD,False,False,BELOW_MIN_KNOWN_FRACTION,"f4r|f4r.5,f4r.6,f4r.7,f4r.8,f4r.9,f4r.10,f4r.11,f4r.12,f4r.13"
ZL3b|f4v|f4v.1-f4v.6,ZL3b,f4v|f4v.1-f4v.6,f4v,4,38,10,28,8,28,10,38,GRIND|SIEVE|SPREAD,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f4v|f4v.1,f4v.2,f4v.3,f4v.4,f4v.5,f4v.6"
ZL3b|f4v|f4v.7-f4v.14,ZL3b,f4v|f4v.7-f4v.14,f4v,4,46,18,28,12,28,18,46,GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f4v|f4v.7,f4v.8,f4v.9,f4v.10,f4v.11,f4v.12,f4v.13,f4v.14"
ZL3b|f50r|f50r.1-f50r.10,ZL3b,f50r|f50r.1-f50r.10,f50r,50,93,10,83,7,72,10,93,DRY|RETRIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f50r|f50r.1,f50r.2,f50r.3,f50r.4,f50r.5,f50r.6,f50r.7,f50r.8,f50r.9,f50r.10"
ZL3b|f50v|f50v.1-f50v.11,ZL3b,f50v|f50v.1-f50v.11,f50v,50,100,12,88,8,79,12,100,GRIND|MIX|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f50v|f50v.1,f50v.2,f50v.3,f50v.4,f50v.5,f50v.6,f50v.7,f50v.8,f50v.9,f50v.10,f50v.11"
ZL3b|f51r|f51r.1-f51r.15,ZL3b,f51r|f51r.1-f51r.15,f51r,51,89,10,79,7,74,10,89,KEEP|SORT,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f51r|f51r.1,f51r.2,f51r.3,f51r.4,f51r.5,f51r.6,f51r.7,f51r.8,f51r.9,f51r.10,f51r.11,f51r.12,f51r.13,f51r.14,f51r.15"
ZL3b|f51v|f51v.1-f51v.13,ZL3b,f51v|f51v.1-f51v.13,f51v,51,82,19,63,11,60,19,82,DRY|GRIND|RETRIEVE|SEPARATE_BY_GRADE|SIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f51v|f51v.1,f51v.2,f51v.3,f51v.4,f51v.5,f51v.6,f51v.7,f51v.8,f51v.9,f51v.10,f51v.11,f51v.12,f51v.13"
ZL3b|f52r|f52r.1-f52r.8,ZL3b,f52r|f52r.1-f52r.8,f52r,52,69,14,55,10,48,14,69,RETRIEVE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f52r|f52r.1,f52r.2,f52r.3,f52r.4,f52r.5,f52r.6,f52r.7,f52r.8"
ZL3b|f52v|f52v.1-f52v.6,ZL3b,f52v|f52v.1-f52v.6,f52v,52,42,8,34,7,33,8,42,DRY|GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f52v|f52v.1,f52v.2,f52v.3,f52v.4,f52v.5,f52v.6"
ZL3b|f52v|f52v.7-f52v.14,ZL3b,f52v|f52v.7-f52v.14,f52v,52,36,9,27,5,26,9,36,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f52v|f52v.7,f52v.8,f52v.9,f52v.10,f52v.11,f52v.12,f52v.13,f52v.14"
ZL3b|f53r|f53r.1-f53r.9,ZL3b,f53r|f53r.1-f53r.9,f53r,53,61,10,51,8,49,10,61,DRY,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f53r|f53r.1,f53r.2,f53r.3,f53r.4,f53r.5,f53r.6,f53r.7,f53r.8,f53r.9"
ZL3b|f53v|f53v.1-f53v.13,ZL3b,f53v|f53v.1-f53v.13,f53v,53,73,15,58,12,55,15,73,KEEP|SIEVE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f53v|f53v.1,f53v.2,f53v.3,f53v.4,f53v.5,f53v.6,f53v.7,f53v.8,f53v.9,f53v.10,f53v.11,f53v.12,f53v.13"
ZL3b|f54v|f54v.1-f54v.16,ZL3b,f54v|f54v.1-f54v.16,f54v,54,93,21,72,11,64,21,93,DRY|GRIND|RINSE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f54v|f54v.1,f54v.2,f54v.3,f54v.4,f54v.5,f54v.6,f54v.7,f54v.8,f54v.9,f54v.10,f54v.11,f54v.12,f54v.13,f54v.14,f54v.15,f54v.16"
ZL3b|f55r|f55r.1-f55r.6,ZL3b,f55r|f55r.1-f55r.6,f55r,55,59,10,49,7,38,10,59,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f55r|f55r.1,f55r.2,f55r.3,f55r.4,f55r.5,f55r.6"
ZL3b|f55r|f55r.7-f55r.13,ZL3b,f55r|f55r.7-f55r.13,f55r,55,65,8,57,7,54,8,65,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f55r|f55r.7,f55r.8,f55r.9,f55r.10,f55r.11,f55r.12,f55r.13"
ZL3b|f55v|f55v.1-f55v.6,ZL3b,f55v|f55v.1-f55v.6,f55v,55,43,3,40,2,37,3,43,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f55v|f55v.1,f55v.2,f55v.3,f55v.4,f55v.5,f55v.6"
ZL3b|f55v|f55v.7-f55v.12,ZL3b,f55v|f55v.7-f55v.12,f55v,55,62,9,53,5,42,9,62,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f55v|f55v.7,f55v.8,f55v.9,f55v.10,f55v.11,f55v.12"
ZL3b|f56r|f56r.1-f56r.8,ZL3b,f56r|f56r.1-f56r.8,f56r,56,49,9,40,5,38,9,49,GRIND,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f56r|f56r.1,f56r.2,f56r.3,f56r.4,f56r.5,f56r.6,f56r.7,f56r.8"
ZL3b|f56r|f56r.9-f56r.19,ZL3b,f56r|f56r.9-f56r.19,f56r,56,54,22,32,17,31,22,54,KEEP|LIFT_OUT|RINSE|SORT,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f56r|f56r.9,f56r.10,f56r.11,f56r.12,f56r.13,f56r.14,f56r.15,f56r.16,f56r.17,f56r.18,f56r.19"
ZL3b|f56v|f56v.1-f56v.6,ZL3b,f56v|f56v.1-f56v.6,f56v,56,36,11,25,8,23,11,36,KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f56v|f56v.1,f56v.2,f56v.3,f56v.4,f56v.5,f56v.6"
ZL3b|f56v|f56v.7-f56v.16,ZL3b,f56v|f56v.7-f56v.16,f56v,56,55,18,37,9,34,18,55,KEEP,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f56v|f56v.7,f56v.8,f56v.9,f56v.10,f56v.11,f56v.12,f56v.13,f56v.14,f56v.15,f56v.16"
ZL3b|f58r|f58r.1-f58r.15,ZL3b,f58r|f58r.1-f58r.15,f58r,58,140,14,126,10,107,14,140,GRIND|LIFT_OUT|RETRIEVE|SIEVE,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f58r|f58r.1,f58r.2,f58r.3,f58r.4,f58r.5,f58r.6,f58r.7,f58r.8,f58r.9,f58r.10,f58r.11,f58r.12,f58r.13,f58r.14,f58r.15"
ZL3b|f58r|f58r.16-f58r.25,ZL3b,f58r|f58r.16-f58r.25,f58r,58,94,11,83,7,76,11,94,GRIND|KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f58r|f58r.16,f58r.17,f58r.18,f58r.19,f58r.20,f58r.21,f58r.22,f58r.23,f58r.24,f58r.25"
ZL3b|f58r|f58r.26-f58r.41,ZL3b,f58r|f58r.26-f58r.41,f58r,58,144,25,119,14,111,25,144,DRY|GRIND|KEEP|KNEAD|RINSE,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f58r|f58r.26,f58r.27,f58r.28,f58r.29,f58r.30,f58r.31,f58r.32,f58r.33,f58r.34,f58r.35,f58r.36,f58r.37,f58r.38,f58r.39,f58r.40,f58r.41"
ZL3b|f58v|f58v.1-f58v.22,ZL3b,f58v|f58v.1-f58v.22,f58v,58,219,28,191,15,145,28,219,DRY|KEEP|SEPARATE_BY_GRADE|SIEVE,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f58v|f58v.1,f58v.2,f58v.3,f58v.4,f58v.5,f58v.6,f58v.7,f58v.8,f58v.9,f58v.10,f58v.11,f58v.12,f58v.13,f58v.14,f58v.15,f58v.16,f58v.17,f58v.18,f58v.19,f58v.20,f58v.21,f58v.22"
ZL3b|f58v|f58v.23-f58v.28,ZL3b,f58v|f58v.23-f58v.28,f58v,58,60,7,53,5,44,7,60,SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f58v|f58v.23,f58v.24,f58v.25,f58v.26,f58v.27,f58v.28"
ZL3b|f58v|f58v.29-f58v.33,ZL3b,f58v|f58v.29-f58v.33,f58v,58,44,8,36,7,34,8,44,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f58v|f58v.29,f58v.30,f58v.31,f58v.32,f58v.33"
ZL3b|f58v|f58v.34-f58v.39,ZL3b,f58v|f58v.34-f58v.39,f58v,58,52,3,49,2,46,3,52,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f58v|f58v.34,f58v.35,f58v.36,f58v.37,f58v.38,f58v.39"
ZL3b|f5r|f5r.1-f5r.4,ZL3b,f5r|f5r.1-f5r.4,f5r,5,32,8,24,7,24,8,32,GRIND|LIFT_OUT|SPREAD,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f5r|f5r.1,f5r.2,f5r.3,f5r.4"
ZL3b|f5r|f5r.5-f5r.7,ZL3b,f5r|f5r.5-f5r.7,f5r,5,22,6,16,4,16,6,22,,False,False,BELOW_MIN_GROUPS|BELOW_MIN_KNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f5r|f5r.5,f5r.6,f5r.7"
ZL3b|f5v|f5v.1-f5v.6,ZL3b,f5v|f5v.1-f5v.6,f5v,5,48,15,33,7,31,15,48,KEEP,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f5v|f5v.1,f5v.2,f5v.3,f5v.4,f5v.5,f5v.6"
ZL3b|f66r|f66r.50-f66r.56,ZL3b,f66r|f66r.50-f66r.56,f66r,66,58,2,56,2,51,2,58,RINSE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f66r|f66r.50,f66r.51,f66r.52,f66r.53,f66r.54,f66r.55,f66r.56"
ZL3b|f66r|f66r.57-f66r.62,ZL3b,f66r|f66r.57-f66r.62,f66r,66,57,5,52,3,51,5,57,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f66r|f66r.57,f66r.58,f66r.59,f66r.60,f66r.61,f66r.62"
ZL3b|f66r|f66r.63-f66r.66,ZL3b,f66r|f66r.63-f66r.66,f66r,66,37,2,35,2,33,2,37,DRY,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f66r|f66r.63,f66r.64,f66r.65,f66r.66"
ZL3b|f66r|f66r.67-f66r.69,ZL3b,f66r|f66r.67-f66r.69,f66r,66,30,4,26,2,23,4,30,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f66r|f66r.67,f66r.68,f66r.69"
ZL3b|f66r|f66r.70-f66r.81,ZL3b,f66r|f66r.70-f66r.81,f66r,66,112,17,95,8,84,17,112,DRY|KEEP,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f66r|f66r.70,f66r.71,f66r.72,f66r.73,f66r.74,f66r.75,f66r.76,f66r.77,f66r.78,f66r.79,f66r.80,f66r.81"
ZL3b|f66v|f66v.1-f66v.5,ZL3b,f66v|f66v.1-f66v.5,f66v,66,44,2,42,2,38,2,44,,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f66v|f66v.1,f66v.2,f66v.3,f66v.4,f66v.5"
ZL3b|f66v|f66v.6-f66v.8,ZL3b,f66v|f66v.6-f66v.8,f66v,66,25,1,24,1,23,1,25,,True,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f66v|f66v.6,f66v.7,f66v.8"
ZL3b|f66v|f66v.9-f66v.13,ZL3b,f66v|f66v.9-f66v.13,f66v,66,45,6,39,6,38,6,45,RINSE|SIEVE,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f66v|f66v.9,f66v.10,f66v.11,f66v.12,f66v.13"
ZL3b|f6r|f6r.1-f6r.14,ZL3b,f6r|f6r.1-f6r.14,f6r,6,86,26,60,14,54,26,86,DRY|GRIND|KEEP|KNEAD|RINSE,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f6r|f6r.1,f6r.2,f6r.3,f6r.4,f6r.5,f6r.6,f6r.7,f6r.8,f6r.9,f6r.10,f6r.11,f6r.12,f6r.13,f6r.14"
ZL3b|f6v|f6v.1-f6v.5,ZL3b,f6v|f6v.1-f6v.5,f6v,6,45,8,37,6,35,8,45,LIFT_OUT|MIX,False,False,BELOW_MIN_KNOWN_TYPES|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f6v|f6v.1,f6v.2,f6v.3,f6v.4,f6v.5"
ZL3b|f6v|f6v.6-f6v.21,ZL3b,f6v|f6v.6-f6v.21,f6v,6,71,21,50,9,48,21,71,GRIND,False,False,ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION|BELOW_MIN_OPERATION_VALUES,"f6v|f6v.6,f6v.7,f6v.8,f6v.9,f6v.10,f6v.11,f6v.12,f6v.13,f6v.14,f6v.15,f6v.16,f6v.17,f6v.18,f6v.19,f6v.20,f6v.21"
ZL3b|f75r|f75r.1-f75r.26,ZL3b,f75r|f75r.1-f75r.26,f75r,75,229,32,197,10,120,32,229,DRY|GRIND|MIX|RETRIEVE,False,False,ABOVE_MAX_GROUPS|ABOVE_MAX_UNKNOWN_TYPES|BELOW_MIN_KNOWN_FRACTION,"f75r|f75r.1,f75r.2,f75r.3,f75r.4,f75r.5,f75r.6,f75r.7,f75r.8,f75r.9,f75r.10,f75r.11,f75r.12,f75r.13,f75r.14,f75r.15,f75r.16,f75r.17,f75r.18,f75r.19,f75r.20,f75r.21,f75r.22,f75r.23,f75r.24,f75r.25,f75r.26"
