target_surface	prior_role_axes	reference_surface	reference_axes	reference_gloss_de	outside_occurrences_reader_exact	outside_occurrences_all_readings	reference_occurrences_reader_exact	section_similarity	line_position_similarity	left_axis_context_similarity	right_axis_context_similarity	closure_proximity_similarity	left_exact_whole_similarity	right_exact_whole_similarity	hybrid_distribution_similarity	section_removed_local_similarity	all_reading_hybrid_similarity	expected_axis_overlap	contains_all_prior_axes	same_dimension_rival_overlap	literal_identity_credit	confirmed_lexeme	component_export_credit	reference_rank	reference_rank_percentile	section_removed_rank_percentile	top_five_reference	gdt749_score_id
okal	HOT	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	99	119	11	0.843810	0.905041	0.858874	0.892633	0.922595	0.109062	0.330179	0.748445	0.759753	0.760405	NONE	0	NONE	0	0	0	15	0.684783	0.706522	0	G749-S0290
okal	HOT	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	99	119	7	0.962217	0.936571	0.893299	0.847111	0.872808	0.138028	0.053682	0.744668	0.729129	0.749524	HOT	1	NONE	0	0	0	16	0.663043	0.489130	0	G749-S0291
okal	HOT	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	99	119	16	0.762891	0.936571	0.924781	0.898305	0.924156	0.248507	0.125145	0.742387	0.774128	0.763667	NONE	0	NONE	0	0	0	17	0.641304	0.771739	0	G749-S0292
okal	HOT	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	99	119	24	0.954830	0.902794	0.832340	0.883389	0.965622	0.077586	0.074815	0.741044	0.732069	0.752886	HOT	1	NONE	0	0	0	18	0.619565	0.554348	0	G749-S0293
okal	HOT	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	99	119	18	0.920678	0.908897	0.894552	0.828134	0.929555	0.229349	0.000000	0.739670	0.735163	0.740946	NONE	0	COLD	0	0	0	19	0.597826	0.597826	0	G749-S0294
okal	HOT	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	99	119	5	0.947687	0.936571	0.886617	0.879435	0.782543	0.093909	0.123131	0.737566	0.718737	0.734001	NONE	0	COLD	0	0	0	20	0.576087	0.423913	0	G749-S0295
okal	HOT	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	99	119	41	0.925283	0.857421	0.871157	0.863473	0.971088	0.110168	0.064602	0.733792	0.730105	0.773200	HOT	1	NONE	0	0	0	21	0.554348	0.532609	0	G749-S0296
okal	HOT	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	99	119	12	0.873589	0.936571	0.922298	0.855611	0.888394	0.069260	0.000000	0.722568	0.727501	0.734196	NONE	0	NONE	0	0	0	22	0.532609	0.467391	0	G749-S0297
okal	HOT	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	99	119	6	0.854907	0.936571	0.890191	0.853572	0.942086	0.027929	0.027929	0.718471	0.730070	0.765776	NONE	0	NONE	0	0	0	23	0.510870	0.510870	0	G749-S0298
okal	HOT	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	99	119	4	0.809670	0.962674	0.763716	0.839537	0.942086	0.000000	0.212590	0.706791	0.722861	0.700479	NONE	0	COLD	0	0	0	24	0.489130	0.445652	0	G749-S0299
okal	HOT	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	99	119	10	0.666638	0.913649	0.902330	0.860903	0.942086	0.127217	0.048693	0.692270	0.741385	0.774098	HOT	1	NONE	0	0	0	25	0.467391	0.641304	0	G749-S0300
okal	HOT	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	99	119	6	0.881563	0.936571	0.833475	0.794553	0.822147	0.055858	0.000000	0.690892	0.682935	0.708942	HOT	1	NONE	0	0	0	26	0.445652	0.250000	0	G749-S0301
okal	HOT	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	99	119	11	0.770624	0.936571	0.814721	0.888244	0.881024	0.000000	0.028545	0.685028	0.706967	0.691706	NONE	0	NONE	0	0	0	27	0.423913	0.402174	0	G749-S0302
okal	HOT	sheeal	MOIST|MATERIAL|END_STAGE	Rohstoffklasse I, feucht am Gradende	99	119	1	0.643133	0.936571	0.908316	0.884841	0.942086	0.040805	0.000000	0.682514	0.738443	0.704933	NONE	0	NONE	0	0	0	28	0.402174	0.619565	0	G749-S0303
okal	HOT	keeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	99	119	2	0.643133	0.936571	0.908316	0.884841	0.942086	0.000000	0.000000	0.678433	0.734363	0.768938	HOT	1	NONE	0	0	0	29	0.380435	0.576087	0	G749-S0304
okal	HOT	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	99	119	4	0.809670	0.936571	0.839599	0.699575	0.942086	0.030812	0.000000	0.674185	0.686647	0.686332	NONE	0	COLD	0	0	0	30	0.358696	0.271739	0	G749-S0305
okal	HOT	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	99	119	6	0.687780	0.936571	0.872390	0.877368	0.799161	0.027929	0.027929	0.668854	0.702684	0.691385	HOT	1	NONE	0	0	0	31	0.336957	0.358696	0	G749-S0306
okal	HOT	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	99	119	5	0.797573	0.867282	0.733359	0.797204	0.944711	0.077915	0.000000	0.664327	0.676303	0.713159	NONE	0	NONE	0	0	0	32	0.315217	0.228261	0	G749-S0307
okal	HOT	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	99	119	2	0.875606	0.847684	0.696943	0.829545	0.690432	0.035791	0.209012	0.662321	0.637401	0.723806	NONE	0	NONE	0	0	0	33	0.293478	0.184783	0	G749-S0308
okal	HOT	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	99	119	5	0.643133	0.936571	0.838437	0.819857	0.782543	0.048693	0.107746	0.653354	0.691126	0.668279	NONE	0	COLD	0	0	0	34	0.271739	0.293478	0	G749-S0309
okal	HOT	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	99	119	2	0.643133	0.936571	0.743033	0.884841	0.942086	0.000000	0.000000	0.651988	0.701306	0.652707	NONE	0	NONE	0	0	0	35	0.250000	0.336957	0	G749-S0310
okal	HOT	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	99	119	8	0.593338	0.902794	0.777838	0.805490	0.966480	0.042251	0.051806	0.641830	0.699926	0.648915	NONE	0	NONE	0	0	0	36	0.228261	0.315217	0	G749-S0311
okal	HOT	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	99	119	2	0.540852	0.847684	0.787484	0.829545	0.942086	0.035791	0.209012	0.640055	0.705840	0.634859	NONE	0	NONE	0	0	0	37	0.206522	0.380435	0	G749-S0312
okal	HOT	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	99	119	2	0.669896	0.687165	0.696197	0.884841	0.942086	0.061624	0.061624	0.622267	0.654383	0.746845	NONE	0	NONE	0	0	0	38	0.184783	0.206522	0	G749-S0313
okal	HOT	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	99	119	2	0.875606	0.936571	0.908316	0.153362	0.942086	0.000000	0.000000	0.607891	0.588067	0.695310	NONE	0	NONE	0	0	0	39	0.163043	0.141304	0	G749-S0314
okal	HOT	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	99	119	6	0.643133	0.561713	0.892406	0.565643	0.942086	0.027929	0.246764	0.592308	0.619839	0.561021	NONE	0	NONE	0	0	0	40	0.141304	0.163043	0	G749-S0315
okal	HOT	dsheey	MOIST|MATERIAL|END_STAGE	abgemessene, vollständig angefeuchtete Droge	99	119	5	0.878313	0.412305	0.433811	0.847527	0.944711	0.068366	0.000000	0.566847	0.534508	0.561126	NONE	0	NONE	0	0	0	41	0.119565	0.032609	0	G749-S0316
okal	HOT	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	99	119	3	0.591740	0.717069	0.797019	0.310160	0.942086	0.055858	0.230095	0.551873	0.581862	0.676458	NONE	0	COLD	0	0	0	42	0.097826	0.119565	0	G749-S0317
okal	HOT	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	99	119	13	0.755953	0.528002	0.487383	0.735144	0.942086	0.066287	0.000000	0.550954	0.545152	0.567580	NONE	0	NONE	0	0	0	43	0.076087	0.054348	0	G749-S0318
okal	HOT	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	99	119	1	0.540852	0.936571	0.087232	0.884841	0.942086	0.000000	0.071581	0.533762	0.577304	0.507140	NONE	0	NONE	0	0	0	44	0.054348	0.097826	0	G749-S0319
okal	HOT	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	99	119	1	0.540852	0.936571	0.113046	0.884841	0.942086	0.000000	0.000000	0.530734	0.575309	0.691950	NONE	0	NONE	0	0	0	45	0.032609	0.076087	0	G749-S0320
okal	HOT	dshedy	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	bis zur Mittelstufe angefeuchtete Drogenportion	99	119	19	0.767232	0.358643	0.382002	0.735689	0.916509	0.069104	0.082015	0.514753	0.493680	0.510653	NONE	0	NONE	0	0	0	46	0.010870	0.010870	0	G749-S0321
okechy	HOT	otaly	MATERIAL|PREPARATION	Rohstoff-I-Ansatz leicht kühlen und abschließen	2	2	11	0.761710	0.847484	0.883587	0.986286	0.952984	0.285218	0.424020	0.772401	0.804992	0.772401	NONE	0	NONE	0	0	0	1	0.989130	0.989130	1	G749-S0322
okechy	HOT	oteol	COLD|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	Drogenstoff im Ansatz bis zur Mittelstufe abkühlen	2	2	24	0.674989	0.712806	0.827906	0.847476	0.978847	0.270426	0.225603	0.684172	0.723010	0.677862	NONE	0	COLD	0	0	0	2	0.967391	0.945652	1	G749-S0323
okechy	HOT	otaldy	COLD|MATERIAL|PREPARATION|CLOSE|END_STAGE	kalten Rohstoff-I-Ansatz fertigstellen	2	2	3	0.404563	0.809125	0.979279	0.574716	1.000000	0.404563	0.574716	0.676940	0.770552	0.729523	NONE	0	COLD	0	0	0	3	0.945652	0.967391	1	G749-S0324
okechy	HOT	qokeeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	2	2	10	0.782928	0.658200	0.853207	0.587921	1.000000	0.195007	0.000000	0.631979	0.639366	0.641871	HOT	1	NONE	0	0	0	4	0.923913	0.815217	1	G749-S0325
okechy	HOT	sheeo	PREPARATION|END_STAGE	vollständig eingeweichter Ansatz	2	2	5	0.848809	0.624804	0.748076	0.546717	0.891968	0.302092	0.000000	0.614143	0.592522	0.627600	NONE	0	NONE	0	0	0	5	0.902174	0.358696	1	G749-S0326
okechy	HOT	alam	AMOUNT|MATERIAL	ein Maß Rohdroge I	2	2	6	0.688722	0.270426	0.636289	0.906715	1.000000	0.000000	0.636289	0.611522	0.626315	0.585019	NONE	0	NONE	0	0	0	6	0.880435	0.750000	0	G749-S0327
okechy	HOT	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	2	2	41	0.643034	0.617903	0.870211	0.581220	0.975170	0.319254	0.000000	0.608646	0.640826	0.619831	HOT	1	NONE	0	0	0	7	0.858696	0.858696	0	G749-S0328
okechy	HOT	sheol	MOIST|MATERIAL	feuchtes Material	2	2	71	0.622217	0.658649	0.712589	0.726542	0.941234	0.107045	0.210901	0.604831	0.639597	0.594670	NONE	0	NONE	0	0	0	8	0.836957	0.836957	0	G749-S0329
okechy	HOT	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	2	2	19	0.392762	0.601962	0.913427	0.707097	0.885783	0.311465	0.250738	0.596664	0.677874	0.582002	HOT	1	NONE	0	0	0	9	0.815217	0.902174	0	G749-S0330
okechy	HOT	cheey	DRY|END_STAGE	trocken am Ende des Grades	2	2	137	0.640377	0.673455	0.683771	0.721997	0.946920	0.047895	0.144067	0.593577	0.624425	0.595947	NONE	0	NONE	0	0	0	10	0.793478	0.663043	0	G749-S0331
okechy	HOT	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	vollständig erhitzter Ansatzstoff	2	2	6	0.770426	0.688722	0.636289	0.636289	0.809125	0.270426	0.000000	0.592031	0.581128	0.608475	HOT	1	NONE	0	0	0	11	0.771739	0.250000	0	G749-S0332
okechy	HOT	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	2	2	49	0.543129	0.650972	0.655539	0.791064	0.913126	0.062107	0.302015	0.590225	0.638552	0.593463	HOT	1	NONE	0	0	0	12	0.750000	0.793478	0	G749-S0333
okechy	HOT	keeody	HOT|PREPARATION|END_STAGE	vollständig ausgekochter Ansatz	2	2	2	0.688722	0.688722	0.688722	0.688722	1.000000	0.000000	0.000000	0.588331	0.613233	0.624026	HOT	1	NONE	0	0	0	13	0.717391	0.543478	0	G749-S0334
okechy	HOT	sheeal	MOIST|MATERIAL|END_STAGE	Rohstoffklasse I, feucht am Gradende	2	2	1	0.688722	0.688722	0.688722	0.688722	1.000000	0.000000	0.000000	0.588331	0.613233	0.550587	NONE	0	NONE	0	0	0	14	0.717391	0.543478	0	G749-S0335
okechy	HOT	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	2	2	35	0.558991	0.634671	0.582323	0.846002	0.924604	0.000000	0.275152	0.580345	0.625035	0.579317	NONE	0	NONE	0	0	0	15	0.684783	0.706522	0	G749-S0336
okechy	HOT	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	2	2	24	0.539352	0.650141	0.764955	0.636289	0.911194	0.225603	0.105962	0.578592	0.625672	0.578284	HOT	1	NONE	0	0	0	16	0.663043	0.728261	0	G749-S0337
okechy	HOT	dsheey	MOIST|MATERIAL|END_STAGE	abgemessene, vollständig angefeuchtete Droge	2	2	5	0.546717	0.302092	0.926896	0.624804	0.891968	0.624804	0.000000	0.575467	0.611632	0.578837	NONE	0	NONE	0	0	0	17	0.641304	0.489130	0	G749-S0338
okechy	HOT	alol	MATERIAL	Drogenstoff aus Rohdroge I	2	2	7	0.533996	0.644271	0.593432	0.707939	1.000000	0.000000	0.245637	0.562666	0.613692	0.562666	NONE	0	NONE	0	0	0	18	0.619565	0.576087	0	G749-S0339
okechy	HOT	chol	DRY	trocken	2	2	303	0.487965	0.667850	0.697705	0.668847	0.966184	0.140004	0.067043	0.559744	0.620822	0.559218	NONE	0	NONE	0	0	0	19	0.597826	0.641304	0	G749-S0340
okechy	HOT	choar	DRY|PART|PREPARATION	Trockenansatz, Fraktion I	2	2	2	0.688722	0.688722	0.500000	0.688722	1.000000	0.000000	0.000000	0.558135	0.575489	0.558135	NONE	0	NONE	0	0	0	20	0.576087	0.206522	0	G749-S0341
okechy	HOT	chl	DRY|PROCESS	trocknen	2	2	24	0.539352	0.676321	0.688722	0.712806	0.887076	0.000000	0.105962	0.557372	0.603581	0.552714	NONE	0	NONE	0	0	0	21	0.554348	0.402174	0	G749-S0342
okechy	HOT	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	2	2	39	0.525835	0.681142	0.657382	0.714513	0.903864	0.000000	0.147807	0.556897	0.606161	0.563300	NONE	0	NONE	0	0	0	22	0.532609	0.445652	0	G749-S0343
okechy	HOT	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	2	2	16	0.629155	0.688722	0.650141	0.650141	0.934492	0.000000	0.000000	0.556211	0.584699	0.548840	NONE	0	NONE	0	0	0	23	0.510870	0.271739	0	G749-S0344
okechy	HOT	chckhd	DRY|PREPARATION|CLOSE|END_STAGE	trockenes Arzneikompositum, abgeschlossen	2	2	2	0.500000	0.500000	0.500000	1.000000	0.688722	0.000000	0.500000	0.552647	0.587744	0.549679	NONE	0	NONE	0	0	0	24	0.489130	0.293478	0	G749-S0345
okechy	HOT	qockhey	PREPARATION|MIDDLE_STAGE	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	2	2	12	0.688722	0.688722	0.606844	0.606844	0.911194	0.000000	0.000000	0.551473	0.562721	0.552511	NONE	0	NONE	0	0	0	25	0.467391	0.184783	0	G749-S0346
okechy	HOT	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	2	2	41	0.496558	0.674160	0.745250	0.651134	0.880458	0.118742	0.000000	0.548128	0.602075	0.539509	NONE	0	NONE	0	0	0	26	0.445652	0.380435	0	G749-S0347
okechy	HOT	dchey	DRY|AMOUNT|MIDDLE_STAGE	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	13	0.420746	0.387172	0.913670	0.480214	1.000000	0.584918	0.000000	0.547610	0.614703	0.535576	NONE	0	NONE	0	0	0	27	0.423913	0.597826	0	G749-S0348
okechy	HOT	chckhy	DRY|PREPARATION|BEGIN_STAGE	trockene Mischung, Anfangsstufe	2	2	115	0.410425	0.667770	0.642620	0.764901	0.921827	0.000000	0.207389	0.545490	0.620163	0.547043	NONE	0	NONE	0	0	0	28	0.402174	0.619565	0	G749-S0349
okechy	HOT	cheeol	DRY|MATERIAL|END_STAGE	vollständig getrockneter Drogenstoff	2	2	6	0.540852	0.688722	0.636289	0.636289	1.000000	0.000000	0.000000	0.541979	0.592260	0.605253	NONE	0	NONE	0	0	0	29	0.380435	0.336957	0	G749-S0350
okechy	HOT	qotchey	COLD|DRY|MIDDLE_STAGE	kalt und trocken in der Mitte des Grades	2	2	18	0.404563	0.654641	0.783728	0.574716	0.942086	0.209012	0.000000	0.536958	0.611935	0.536958	NONE	0	COLD	0	0	0	30	0.358696	0.510870	0	G749-S0351
okechy	HOT	chtol	COLD|DRY|MATERIAL	getrocknetes und abgekühltes Drogenmaterial	2	2	4	0.344361	0.606844	0.500000	0.844361	1.000000	0.000000	0.344361	0.535501	0.624677	0.535501	NONE	0	COLD	0	0	0	31	0.336957	0.684783	0	G749-S0352
okechy	HOT	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	2	2	7	0.533996	0.688722	0.644271	0.644271	0.924604	0.000000	0.000000	0.534114	0.580374	0.538075	HOT	1	NONE	0	0	0	32	0.315217	0.228261	0	G749-S0353
okechy	HOT	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	2	2	12	0.270426	0.636289	0.663473	0.845142	0.911194	0.000000	0.270426	0.533656	0.638262	0.533656	NONE	0	COLD	0	0	0	33	0.293478	0.771739	0	G749-S0354
okechy	HOT	cheeor	DRY|AMOUNT|MATERIAL|END_STAGE	eine Portion vollständig getrocknete Droge	2	2	11	0.647113	0.688722	0.522014	0.631115	0.902522	0.000000	0.000000	0.532421	0.548875	0.544806	NONE	0	NONE	0	0	0	34	0.271739	0.141304	0	G749-S0355
okechy	HOT	oteeo	COLD|PREPARATION|PASS	zweiter Kaltansatz	2	2	5	0.688722	0.688722	0.546717	0.624804	0.763547	0.000000	0.000000	0.527009	0.524758	0.538796	NONE	0	COLD	0	0	0	35	0.250000	0.076087	0	G749-S0356
okechy	HOT	alchey	DRY|MATERIAL|MIDDLE_STAGE	Rohstoff I, trocken in der Gradmitte	2	2	2	0.000000	0.500000	1.000000	0.688722	1.000000	0.500000	0.000000	0.520196	0.687744	0.642130	NONE	0	NONE	0	0	0	36	0.228261	0.923913	0	G749-S0357
okechy	HOT	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	2	2	22	0.325832	0.675172	0.727980	0.615121	0.976891	0.112859	0.000000	0.516603	0.610319	0.522432	HOT	1	NONE	0	0	0	37	0.206522	0.467391	0	G749-S0358
okechy	HOT	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	2	2	5	0.546717	0.688722	0.624804	0.624804	0.763547	0.000000	0.000000	0.511102	0.540375	0.525846	NONE	0	COLD	0	0	0	38	0.184783	0.119565	0	G749-S0359
okechy	HOT	qolchey	DRY|MATERIAL|MIDDLE_STAGE	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	2	2	8	0.225603	0.650141	0.725603	0.606844	0.934492	0.225603	0.000000	0.497034	0.605976	0.482580	NONE	0	NONE	0	0	0	39	0.163043	0.423913	0	G749-S0360
okechy	HOT	chcth	DRY|MATERIAL	getrocknete Pflanzendroge	2	2	2	0.000000	0.500000	0.500000	1.000000	1.000000	0.000000	0.500000	0.490000	0.650000	0.490000	NONE	0	NONE	0	0	0	40	0.141304	0.880435	0	G749-S0361
okechy	HOT	dshedy	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	bis zur Mittelstufe angefeuchtete Drogenportion	2	2	19	0.201728	0.261526	0.900777	0.512914	0.945258	0.639251	0.000000	0.485737	0.588020	0.482762	NONE	0	NONE	0	0	0	41	0.119565	0.315217	0	G749-S0362
okechy	HOT	oteos	COLD|AMOUNT|PREPARATION|MIDDLE_STAGE	Kaltansatz-Charge auf mittlerer Stufe	2	2	4	0.344361	0.688722	0.606844	0.500000	1.000000	0.000000	0.000000	0.476163	0.559113	0.538476	NONE	0	COLD	0	0	0	42	0.097826	0.163043	0	G749-S0363
okechy	HOT	chekar	HOT|DRY|PART|MIDDLE_STAGE	erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	2	2	6	0.270426	0.688722	0.574716	0.574716	0.809125	0.000000	0.000000	0.445285	0.529456	0.465672	HOT	1	NONE	0	0	0	43	0.076087	0.097826	0	G749-S0364
okechy	HOT	cheeal	DRY|MATERIAL|END_STAGE	Rohstoffklasse I, trocken am Gradende	2	2	2	0.500000	0.688722	0.688722	0.000000	1.000000	0.000000	0.000000	0.440391	0.475489	0.486034	NONE	0	NONE	0	0	0	44	0.054348	0.032609	0	G749-S0365
okechy	HOT	qochy	DRY|MATERIAL	nimm leicht getrocknete Droge	2	2	1	0.000000	0.688722	0.000000	0.688722	1.000000	0.000000	0.000000	0.340391	0.475489	0.303038	NONE	0	NONE	0	0	0	45	0.021739	0.032609	0	G749-S0366
okechy	HOT	sheeod	PREPARATION|END_STAGE	vollständig eingeweichten Ansatz abschließen	2	2	1	0.000000	0.688722	0.000000	0.688722	1.000000	0.000000	0.000000	0.340391	0.475489	0.520391	NONE	0	NONE	0	0	0	46	0.021739	0.032609	0	G749-S0367
okedy	HOT	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	heißer Ansatz am Ende des Grades, abgeschlossen	43	82	49	0.970713	0.980988	0.972039	0.972484	0.970341	0.169864	0.286512	0.824303	0.824808	0.832565	HOT	1	NONE	0	0	0	1	0.989130	0.989130	1	G749-S0368
okedy	HOT	chckhy	DRY|PREPARATION|BEGIN_STAGE	trockene Mischung, Anfangsstufe	43	82	115	0.950053	0.998236	0.966241	0.964176	0.964538	0.239254	0.207473	0.819012	0.823311	0.845687	NONE	0	NONE	0	0	0	2	0.967391	0.967391	1	G749-S0369
okedy	HOT	sheol	MOIST|MATERIAL	feuchtes Material	43	82	71	0.917208	0.978007	0.948810	0.954945	0.951495	0.158461	0.195426	0.794091	0.802040	0.818795	NONE	0	NONE	0	0	0	3	0.945652	0.945652	1	G749-S0370
okedy	HOT	cheedy	DRY|CLOSE|END_STAGE	trocken am Ende des Grades, abgeschlossen	43	82	39	0.919868	0.997710	0.927195	0.937210	0.931415	0.180845	0.169451	0.788711	0.793735	0.800060	NONE	0	NONE	0	0	0	4	0.923913	0.923913	1	G749-S0371
okedy	HOT	cheey	DRY|END_STAGE	trocken am Ende des Grades	43	82	137	0.945019	0.992260	0.931676	0.951873	0.950759	0.108227	0.120417	0.786089	0.788178	0.807995	NONE	0	NONE	0	0	0	5	0.902174	0.902174	1	G749-S0372
okedy	HOT	chal	DRY|MATERIAL|BEGIN_STAGE	trockenes Material I, Anfangsstufe	43	82	35	0.972765	0.969374	0.930471	0.873231	0.934168	0.060600	0.158655	0.772271	0.763374	0.783248	NONE	0	NONE	0	0	0	6	0.880435	0.815217	0	G749-S0373
okedy	HOT	sheedy	MOIST|END_STAGE	feucht am Ende des Grades	43	82	41	0.923938	0.952353	0.905693	0.924378	0.957920	0.062667	0.123285	0.763521	0.766664	0.791323	NONE	0	NONE	0	0	0	7	0.858696	0.858696	0	G749-S0374
okedy	HOT	cheeky	HOT|DRY|BEGIN_STAGE|END_STAGE	trocken am Gradende, dann heiß am Gradanfang	43	82	22	0.936896	0.954017	0.946144	0.887200	0.941469	0.041629	0.105072	0.761003	0.760436	0.790076	HOT	1	NONE	0	0	0	8	0.836957	0.793478	0	G749-S0375
okedy	HOT	chl	DRY|PROCESS	trocknen	43	82	24	0.924565	0.999900	0.886505	0.889647	0.922766	0.154573	0.043993	0.759670	0.759620	0.765073	NONE	0	NONE	0	0	0	9	0.815217	0.771739	0	G749-S0376
okedy	HOT	ykeedy	HOT|CLOSE|END_STAGE	Eintrag: heiß am Gradende, abgeschlossen	43	82	19	0.895778	0.884558	0.799974	0.953819	0.954583	0.094065	0.311372	0.756385	0.759131	0.798049	HOT	1	NONE	0	0	0	10	0.793478	0.750000	0	G749-S0377
okedy	HOT	qokchey	HOT|DRY|MIDDLE_STAGE	heiß und trocken in der Mitte des Grades	43	82	24	0.941873	0.913029	0.863768	0.908614	0.943196	0.162543	0.030552	0.750533	0.745031	0.762339	HOT	1	NONE	0	0	0	11	0.771739	0.684783	0	G749-S0378
okedy	HOT	chty	COLD|DRY|BEGIN_STAGE	trocken-kalt am Gradanfang	43	82	12	0.866946	0.971165	0.944785	0.871168	0.892282	0.103463	0.080670	0.744815	0.754293	0.766483	NONE	0	COLD	0	0	0	12	0.750000	0.728261	0	G749-S0379
okedy	HOT	chedar	DRY|PART|MIDDLE_STAGE	abgemessene Trockenfraktion I, Mittelstufe	43	82	16	0.804929	0.976345	0.942972	0.895580	0.867462	0.228106	0.053657	0.743641	0.764648	0.756989	NONE	0	NONE	0	0	0	13	0.728261	0.836957	0	G749-S0380
okedy	HOT	chol	DRY	trocken	43	82	303	0.714277	0.968128	0.906432	0.948998	0.923611	0.129194	0.132763	0.731654	0.775630	0.766858	NONE	0	NONE	0	0	0	14	0.706522	0.880435	0	G749-S0381
okedy	HOT	chkar	HOT|DRY|PART	erste heiß getrocknete Fraktion	43	82	7	0.916514	0.976345	0.895176	0.880443	0.822954	0.048525	0.000000	0.727224	0.719836	0.740040	HOT	1	NONE	0	0	0	15	0.684783	0.467391	0	G749-S0382
okedy	HOT	chtal	COLD|DRY|MATERIAL|BEGIN_STAGE	Rohstoffklasse I, trocken-kalt am Gradanfang	43	82	5	0.930516	0.976345	0.892890	0.875409	0.793512	0.053812	0.000000	0.725849	0.713012	0.737417	NONE	0	COLD	0	0	0	16	0.663043	0.423913	0	G749-S0383
okedy	HOT	ykeey	HOT|PROCESS|END_STAGE	erhitze hiervon bis zur Endstufe und schließe ab	43	82	41	0.865053	0.860752	0.845791	0.916102	0.939164	0.095253	0.095158	0.724375	0.731403	0.756297	HOT	1	NONE	0	0	0	17	0.641304	0.641304	0	G749-S0384
