gdt749_occurrence_id	target_surface	cell_id	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	section	language	hand	line_token_count	line_position	line_third	left_whole_surface	left_whole_axes	right_whole_surface	right_whole_axes	immediate_known_axis_union	immediate_prior_axis_hits	immediate_rival_axis_hits	nearest_close_signature	left_close_distance_le5	right_close_distance_le5	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G749-O0389	qokedy	G733-C05962	f108v	f108	f108v.36	3	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	shechy	OPEN	qokain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin shechy qokedy qokain chor chal chal chedy dain alal keedy otalys	OPEN	0	0
G749-O0390	sheey	G733-C05974	f108v	f108	f108v.37	3	1	1	0	S	B	3	11	MIDDLE	FIRST_THIRD	sheor	MOIST|PART|MATERIAL	sheckhey	MOIST|PREPARATION|MIDDLE_STAGE	MOIST|MIDDLE_STAGE|PART|MATERIAL|PREPARATION	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	OPEN	0	0
G749-O0391	qokedy	G733-C05988	f108v	f108	f108v.38	6	1	0	1	S	B	3	10	MIDDLE	MIDDLE_THIRD	qokeedy	OPEN	sheckhy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	OPEN	0	0
G749-O0392	cheol	G733-C06051	f108v	f108	f108v.43	7	1	0	1	S	B	3	9	MIDDLE	LAST_THIRD	cheolkeedy	OPEN	chedytey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	shodain cheal shedy rcheetey qokeey cheolkeedy cheol chedytey okeearam	OPEN	0	0
G749-O0393	sheey	G733-C06064	f108v	f108	f108v.44	11	1	0	1	S	B	3	14	MIDDLE	LAST_THIRD	oteey	COLD|PREPARATION|END_STAGE	qol	OPEN	COLD|END_STAGE|PREPARATION	END_STAGE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y shey qol lchey shey qokear shey qokeey lsheey oteey sheey qol cheekeey lchg	OPEN	0	0
G749-O0394	sheey	G733-C06076	f108v	f108	f108v.45	9	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	qokey	HOT|MIDDLE_STAGE	qokeal	HOT|MATERIAL|MIDDLE_STAGE	HOT|MIDDLE_STAGE|MATERIAL	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal aral	OPEN	0	0
G749-O0395	okeey	G733-C06082	f108v	f108	f108v.46	4	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	qkain	OPEN	qokalor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral	OPEN	0	0
G749-O0396	cheol	G733-C06084	f108v	f108	f108v.46	6	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	qokalor	OPEN	keol	HOT|MATERIAL	HOT|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral	OPEN	0	0
G749-O0397	lkeey	G733-C06097	f108v	f108	f108v.47	8	1	1	0	S	B	3	10	MIDDLE	LAST_THIRD	okeol	HOT|PREPARATION|MIDDLE_STAGE	lchedy	OPEN	HOT|MIDDLE_STAGE|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	OPEN	0	0
G749-O0398	sheey	G733-C06107	f108v	f108	f108v.48	8	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	olchey	OPEN	qokeeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dair al checthy qol eeedy chckhey olchey sheey qokeeey qokeedar al keedy	OPEN	0	0
G749-O0399	cheey	G733-C06114	f108v	f108	f108v.49	3	1	1	0	S	B	3	12	MIDDLE	FIRST_THIRD	okain	OPEN	lkaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	OPEN	0	0
G749-O0400	cheol	G733-C06117	f108v	f108	f108v.49	6	1	1	0	S	B	3	12	MIDDLE	MIDDLE_THIRD	cheal	DRY|MATERIAL|MIDDLE_STAGE	keear	HOT|PART|MATERIAL|END_STAGE	HOT|DRY|MIDDLE_STAGE|END_STAGE|PART|MATERIAL	DRY	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	OPEN	0	0
G749-O0401	okal	G733-C06126	f108v	f108	f108v.5	3	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	okedain	OPEN	otchedy	COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	COLD|DRY|MIDDLE_STAGE|END_STAGE|PREPARATION|CLOSE	NONE	COLD	RIGHT_D1	NA	1	polaiin okedain okal otchedy qokeedy raraiin o keedy qokar qokal dam	OPEN	0	0
G749-O0402	cheol	G733-C06137	f108v	f108	f108v.50	3	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	oteey	COLD|PREPARATION|END_STAGE	teedar	COLD|PART|END_STAGE	COLD|END_STAGE|PART|PREPARATION	NONE	NONE	RIGHT_D2	NA	2	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	OPEN	0	0
G749-O0403	okeey	G733-C06144	f108v	f108	f108v.50	10	1	0	1	S	B	3	12	MIDDLE	LAST_THIRD	aiin	OPEN	chey	OPEN	NONE	NONE	NONE	LEFT_D3_5	5	NA	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	OPEN	0	0
G749-O0404	okeey	G733-C06149	f108v	f108	f108v.51	3	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	qokeeo	HOT|PREPARATION|LEVEL_II	qoksheedy	OPEN	HOT|LEVEL_II|PREPARATION	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar	OPEN	0	0
G749-O0405	okeey	G733-C06153	f108v	f108	f108v.51	7	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	air	OPEN	qokeeolchey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar	OPEN	0	0
G749-O0406	okeey	G733-C06156	f108v	f108	f108v.51	10	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	olkeey	OPEN	lar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ssheodain qokeeo okeey qoksheedy char air okeey qokeeolchey olkeey okeey lar	OPEN	0	0
G749-O0407	cheol	G733-C06159	f108v	f108	f108v.52	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	saiin	OPEN	qokeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	OPEN	0	0
G749-O0408	okeey	G733-C06167	f108v	f108	f108v.52	10	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	daiin	OPEN	qokeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin cheol qokeedy qokeedy chedy qokeey cheal llchey daiin okeey qokeey	OPEN	0	0
G749-O0409	okedy	G733-C06185	f108v	f108	f108v.7	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	pchedaiin	OPEN	otedal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	OPEN	0	0
G749-O0410	okeey	G733-C06189	f108v	f108	f108v.7	6	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	okedar	OPEN	qoteol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchedaiin okedy otedal lkedeed okedar okeey qoteol lkedy otey raiin am	OPEN	0	0
G749-O0411	oty	G733-C06204	f108v	f108	f108v.8	10	0	0	0	S	B	3	10	LAST	LAST_THIRD	qoteedar	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty	OPEN	0	0
G749-O0412	cheky	G733-C06362	f10v	f10	f10v.7	5	0	0	0	H	A	1	8	MIDDLE	MIDDLE_THIRD	chol	OPEN	daiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokol chy ky chol cheky daiin dain chckhan	OPEN	0	0
G749-O0413	oty	G733-C06388	f111r	f111	f111r.10	12	1	0	1	S	B	3	12	LAST	LAST_THIRD	oraiin	AMOUNT	EDGE	EDGE	AMOUNT	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty	OPEN	0	0
G749-O0414	sheey	G733-C06440	f111r	f111	f111r.15	3	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	aiin	OPEN	shey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheeodar aiin sheey shey oteody oteedy chey daiin oteol otedar tar pchdam	OPEN	0	0
G749-O0415	lkeey	G733-C06457	f111r	f111	f111r.16	8	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	tey	COLD|MIDDLE_STAGE	sheedy	OPEN	COLD|MIDDLE_STAGE	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	dchedshey qokeedy okeodain shet sheota oteal tey lkeey sheedy shtar keedy	OPEN	0	0
G749-O0416	qochey	G733-C06476	f111r	f111	f111r.18	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	oteody	OPEN	qokeey	HOT|END_STAGE	HOT|END_STAGE	NONE	END_STAGE	NO_CLOSE_WITHIN_5	NA	NA	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched	OPEN	0	0
G749-O0417	cheol	G733-C06482	f111r	f111	f111r.18	10	0	0	0	S	B	3	12	MIDDLE	LAST_THIRD	qokeedy	OPEN	lokeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin shecthey oteody qochey qokeey chey teey qokeedy qokeedy cheol lokeedy lched	OPEN	0	0
G749-O0418	cheky	G733-C06491	f111r	f111	f111r.19	7	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	oaiin	OPEN	qokeeodar	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin okeeol qokeedy lchey lcheoekam oaiin cheky qokeeodar checthdy qoted l loty	OPEN	0	0
G749-O0419	okeey	G733-C06499	f111r	f111	f111r.2	3	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	sheeky	OPEN	okeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	OPEN	0	0
G749-O0420	okeey	G733-C06500	f111r	f111	f111r.2	4	0	0	0	S	B	3	12	MIDDLE	FIRST_THIRD	okeey	OPEN	qaal	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	OPEN	0	0
G749-O0421	okeey	G733-C06503	f111r	f111	f111r.2	7	0	0	0	S	B	3	12	MIDDLE	MIDDLE_THIRD	shedy	OPEN	oteey	COLD|PREPARATION|END_STAGE	COLD|END_STAGE|PREPARATION	NONE	COLD	NO_CLOSE_WITHIN_5	NA	NA	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	OPEN	0	0
G749-O0422	cheol	G733-C06514	f111r	f111	f111r.20	6	1	0	1	S	B	3	14	MIDDLE	MIDDLE_THIRD	chedey	OPEN	teedy	COLD|CLOSE|END_STAGE	COLD|END_STAGE|CLOSE	NONE	NONE	RIGHT_D1	NA	1	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai	OPEN	0	0
G749-O0423	okeey	G733-C06518	f111r	f111	f111r.20	10	1	0	1	S	B	3	14	MIDDLE	LAST_THIRD	qokeedy	OPEN	cho	DRY|PREPARATION	DRY|PREPARATION	NONE	NONE	LEFT_D3_5	3	NA	qokeey qokeey lchedy checthy chedey cheol teedy okeedy qokeedy okeey cho ol l kai	OPEN	0	0
G749-O0424	okeey	G733-C06554	f111r	f111	f111r.22	13	1	0	1	S	B	3	16	MIDDLE	LAST_THIRD	qokeor	OPEN	keo	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ssheo l keedy dal tched checkhey okey qo ain qo chedy qokeor okeey keo cthedy qokey	OPEN	0	0
G749-O0425	qokedy	G733-C06563	f111r	f111	f111r.23	6	0	0	0	S	B	3	10	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	okain	OPEN	HOT|END_STAGE	END_STAGE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dshey sheeckhy qokeshey keeshody qokeey qokedy okain shekal okechedy qokechedy	OPEN	0	0
G749-O0426	okeey	G733-C06573	f111r	f111	f111r.24	6	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	lkechey	OPEN	lkechedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sain chckhey cheos lchal lkechey okeey lkechedy oteodain char lky lchr ainai	OPEN	0	0
G749-O0427	lkeey	G733-C06613	f111r	f111	f111r.27	8	1	0	1	S	B	3	12	MIDDLE	MIDDLE_THIRD	chl	DRY|PROCESS	daiin	OPEN	DRY|PROCESS	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dar sheod qokeey qokeody otey lkeedy chl lkeey daiin chedar chedyteedain olkal	OPEN	0	0
G749-O0428	qokedy	G733-C06640	f111r	f111	f111r.29	11	0	0	0	S	B	3	13	MIDDLE	LAST_THIRD	qokeedy	OPEN	qoteedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	salkeedy lkeedy chckhy rky chey okeeo chr al ar qokeedy qokedy qoteedy qod	OPEN	0	0
G749-O0429	okeey	G733-C06744	f111r	f111	f111r.38	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	al	OPEN	kechedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dched daiin al okeey kechedy chcthedy chedain otedy qokeedy key l ltain	OPEN	0	0
G749-O0430	qokedy	G733-C06769	f111r	f111	f111r.4	7	1	0	1	S	B	3	14	MIDDLE	MIDDLE_THIRD	chedy	OPEN	l	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am	OPEN	0	0
G749-O0431	okeey	G733-C06773	f111r	f111	f111r.4	11	1	0	1	S	B	3	14	MIDDLE	LAST_THIRD	chchy	OPEN	lor	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	saiin oteedy qokeey daiin okedal chedy qokedy l shedy chchy okeey lor ar am	OPEN	0	0
G749-O0432	okedy	G733-C06793	f111r	f111	f111r.41	6	0	0	0	S	B	3	10	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	lchedy	OPEN	HOT|END_STAGE	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	ycheey raiin cheody qokechy qokeey okedy lchedy qokeeal daiin otaral	OPEN	0	0
G749-O0433	oty	G733-C06826	f111r	f111	f111r.44	11	1	0	1	S	B	3	11	LAST	LAST_THIRD	cheal	DRY|MATERIAL|MIDDLE_STAGE	EDGE	EDGE	DRY|MIDDLE_STAGE|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	pchedar oteeol lkeedain okeam sheo teolkedain shal keey lteeal cheal oty	OPEN	0	0
G749-O0434	okeey	G733-C06833	f111r	f111	f111r.45	7	1	0	1	S	B	3	13	MIDDLE	MIDDLE_THIRD	iir	OPEN	lkeeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	OPEN	0	0
G749-O0435	lkeey	G733-C06836	f111r	f111	f111r.45	10	1	0	1	S	B	3	13	MIDDLE	LAST_THIRD	okeeo	OPEN	lkeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	OPEN	0	0
G749-O0436	lkeey	G733-C06837	f111r	f111	f111r.45	11	0	0	0	S	B	3	13	MIDDLE	LAST_THIRD	lkeey	OPEN	lkeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	oain ain keeey teed checkhed iir okeey lkeeey okeeo lkeey lkeey lkeedy qoky	OPEN	0	0
G749-O0437	lkeey	G733-C06842	f111r	f111	f111r.46	3	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	cheeo	OPEN	oteed	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	y cheeo lkeey oteed lkeedy okeeshey chey lkar al olchal or aiin cheom	OPEN	0	0
G749-O0438	sheey	G733-C06855	f111r	f111	f111r.47	3	1	0	1	S	B	3	9	MIDDLE	FIRST_THIRD	qokeey	HOT|END_STAGE	qoteedy	OPEN	HOT|END_STAGE	END_STAGE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	OPEN	0	0
G749-O0439	okeey	G733-C06860	f111r	f111	f111r.47	8	0	0	0	S	B	3	9	MIDDLE	LAST_THIRD	chedy	OPEN	chedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheedy qokeey sheey qoteedy qeear al chedy okeey chedy	OPEN	0	0
G749-O0440	okeey	G733-C06878	f111r	f111	f111r.49	7	0	0	0	S	B	3	11	MIDDLE	MIDDLE_THIRD	keeor	OPEN	lkeedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	OPEN	0	0
G749-O0441	lkeey	G733-C06880	f111r	f111	f111r.49	9	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	lkeedy	OPEN	qokaiin	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	OPEN	0	0
G749-O0442	qokaiin	G733-C06881	f111r	f111	f111r.49	10	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	lkeey	OPEN	ol	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	dcheey keeey qockhey qokeey lchedy keeor okeey lkeedy lkeey qokaiin ol	OPEN	0	0
G749-O0443	okeey	G733-C06890	f111r	f111	f111r.50	1	1	0	1	S	B	3	11	FIRST	FIRST_THIRD	EDGE	EDGE	l	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	OPEN	0	0
G749-O0444	qokaiin	G733-C06917	f111r	f111	f111r.52	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	qokeey	HOT|END_STAGE	sheal	MOIST|MATERIAL|MIDDLE_STAGE	HOT|MOIST|MIDDLE_STAGE|END_STAGE|MATERIAL	HOT	NONE	NO_CLOSE_WITHIN_5	NA	NA	dair al qokeey qokaiin sheal qokeain shckhy sain chckhy char aiin alom	OPEN	0	0
G749-O0445	qokaiin	G733-C06933	f111r	f111	f111r.53	8	1	0	1	S	B	3	9	MIDDLE	LAST_THIRD	alolshey	OPEN	chcthydain	OPEN	NONE	NONE	NONE	LEFT_D3_5	5	NA	yshe aiin okshdy shkeey kain chaiin alolshey qokaiin chcthydain	OPEN	0	0
G749-O0446	okal	G733-C06940	f111r	f111	f111r.54	6	1	0	1	S	B	3	6	LAST	LAST_THIRD	otain	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tair chckhaiin dair qokal otain okal	OPEN	0	0
G749-O0447	chdy	G733-C06950	f111r	f111	f111r.6	10	0	0	0	S	B	3	13	MIDDLE	LAST_THIRD	teedy	OPEN	keedy	HOT|CLOSE|END_STAGE	HOT|END_STAGE|CLOSE	NONE	NONE	RIGHT_D1	NA	1	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	OPEN	0	0
G749-O0448	qokedy	G733-C06973	f111r	f111	f111r.8	7	0	1	0	S	B	3	12	MIDDLE	MIDDLE_THIRD	qokeey	HOT|END_STAGE	chy	OPEN	HOT|END_STAGE	END_STAGE	NONE	BOTH_D2	2	2	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	OPEN	0	0
G749-O0449	lkeey	G733-C06977	f111r	f111	f111r.8	11	1	0	1	S	B	3	12	MIDDLE	LAST_THIRD	lkeeol	OPEN	qotchdy	COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE	COLD|DRY|BEGIN_STAGE|END_STAGE|CLOSE	NONE	COLD	RIGHT_D1	2	1	daiin o chedain daiin cheedy qokeey qokedy chy otshedy lkeeol lkeey qotchdy	OPEN	0	0
G749-O0450	qokaiin	G733-C07028	f111v	f111	f111v.12	5	1	0	1	S	B	3	11	MIDDLE	MIDDLE_THIRD	okeeey	OPEN	checkhy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar	OPEN	0	0
G749-O0451	sheey	G733-C07032	f111v	f111	f111v.12	9	0	0	0	S	B	3	11	MIDDLE	LAST_THIRD	lchal	OPEN	shckhey	MOIST|PREPARATION|MIDDLE_STAGE	MOIST|MIDDLE_STAGE|PREPARATION	NONE	MIDDLE_STAGE	NO_CLOSE_WITHIN_5	NA	NA	qear ain shey okeeey qokaiin checkhy sho lchal sheey shckhey kshartar	OPEN	0	0
G749-O0452	cheol	G733-C07038	f111v	f111	f111v.13	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	shckhy	OPEN	kedy	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sheaiin okaiin shckhy cheol kedy chetar okaiin shal lchdal tedy tar amd	OPEN	0	0
G749-O0453	qokaiin	G733-C07063	f111v	f111	f111v.15	5	1	0	1	S	B	3	15	MIDDLE	FIRST_THIRD	otain	OPEN	al	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sar shey l otain qokaiin al kain chedy otal lchedy qokain chtal otain l s	OPEN	0	0
G749-O0454	sheey	G733-C07090	f111v	f111	f111v.17	4	1	0	1	S	B	3	12	MIDDLE	FIRST_THIRD	okaiin	OPEN	qokain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	solkain shey okaiin sheey qokain chkal chckhy saiin ar lchal she otain	OPEN	0	0
G749-O0455	qokaiin	G733-C07113	f111v	f111	f111v.19	1	1	0	1	S	B	3	11	FIRST	FIRST_THIRD	EDGE	EDGE	cheal	DRY|MATERIAL|MIDDLE_STAGE	DRY|MIDDLE_STAGE|MATERIAL	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	OPEN	0	0
G749-O0456	qokaiin	G733-C07123	f111v	f111	f111v.19	11	1	0	1	S	B	3	11	LAST	LAST_THIRD	chy	OPEN	EDGE	EDGE	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	OPEN	0	0
G749-O0457	cheol	G733-C07125	f111v	f111	f111v.2	2	1	0	1	S	B	3	11	MIDDLE	FIRST_THIRD	sheekeey	OPEN	keedy	HOT|CLOSE|END_STAGE	HOT|END_STAGE|CLOSE	NONE	NONE	RIGHT_D1	NA	1	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	OPEN	0	0
G749-O0458	qokedy	G733-C07131	f111v	f111	f111v.2	8	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	okechedy	OPEN	qopchedy	OPEN	NONE	NONE	NONE	LEFT_D3_5	5	NA	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	OPEN	0	0
G749-O0459	cheey	G733-C07152	f111v	f111	f111v.21	7	1	0	1	S	B	3	15	MIDDLE	MIDDLE_THIRD	ain	OPEN	lkeey	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	OPEN	0	0
G749-O0460	lkeey	G733-C07153	f111v	f111	f111v.21	8	1	0	1	S	B	3	15	MIDDLE	MIDDLE_THIRD	cheey	OPEN	lkain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	OPEN	0	0
G749-O0461	qokaiin	G733-C07172	f111v	f111	f111v.23	1	1	0	1	S	B	3	11	FIRST	FIRST_THIRD	EDGE	EDGE	sheckhy	OPEN	NONE	NONE	NONE	RIGHT_D3_5	NA	4	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam	OPEN	0	0
G749-O0462	cheol	G733-C07180	f111v	f111	f111v.23	9	1	0	1	S	B	3	11	MIDDLE	LAST_THIRD	qokain	OPEN	daiin	OPEN	NONE	NONE	NONE	LEFT_D3_5	4	NA	qokaiin sheckhy qokar chalkain chckhedy lcheol okaiin qokain cheol daiin lam	OPEN	0	0
G749-O0463	sheey	G733-C07210	f111v	f111	f111v.27	2	1	0	1	S	B	3	13	MIDDLE	FIRST_THIRD	ol	OPEN	tsheey	COLD|MOIST|END_STAGE	COLD|MOIST|END_STAGE	END_STAGE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	OPEN	0	0
G749-O0464	sheey	G733-C07213	f111v	f111	f111v.27	5	1	0	1	S	B	3	13	MIDDLE	MIDDLE_THIRD	alkar	OPEN	otain	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	OPEN	0	0
G749-O0465	cheey	G733-C07282	f111v	f111	f111v.32	12	0	0	0	S	B	3	13	MIDDLE	LAST_THIRD	l	OPEN	charan	OPEN	NONE	NONE	NONE	NO_CLOSE_WITHIN_5	NA	NA	tar chey tain chkar alkar chey qol chedy okain chey l cheey charan	OPEN	0	0
G749-O0466	lkeey	G733-C07351	f111v	f111	f111v.38	11	1	1	0	S	B	3	11	LAST	LAST_THIRD	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	EDGE	EDGE	HOT|END_STAGE|PREPARATION|CLOSE	HOT	NONE	LEFT_D1	1	NA	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	OPEN	0	0
