certificate_id	current_status	source_neighbor_count	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	factor_gate_matches_gdt441
G445-CAN-1291	ABSENT	1	CHD+CH+K+E+DY	5	CHD|CH|K|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	NONE	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E|PAIR:CH>K|CLOSE:K	NONE	PAIR:CHD>CH	PAIR:CHD>CH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	BEARBEITEN · NEHMEN · GEBEN · GRAD I · SCHLUSS	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1292	ABSENT	1	CHD+CH+K+E+Y	5	CHD|CH|K|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	Y	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	PAIR:CHD>CH	PAIR:CHD>CH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	BEARBEITEN · NEHMEN · GEBEN · GRAD I · POSTEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1293	ABSENT	1	CHD+CH+K+Y	4	CHD|CH|K|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	Y	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|PAIR:CH>K	NONE	PAIR:CHD>CH	PAIR:CHD>CH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	BEARBEITEN · NEHMEN · GEBEN · POSTEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1294	ABSENT	1	CHD+CH+T+AIIN	4	CHD|CH|T|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|T	AIIN	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIIN|PAIR:CH>T	NONE	PAIR:CHD>CH	PAIR:CHD>CH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	BEARBEITEN · NEHMEN · EINSTELLEN · WERT	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1295	ABSENT	1	CHD+CH+T+E+Y	5	CHD|CH|T|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|T	Y	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E|FOCUS:T<-Y|PAIR:CH>T	NONE	PAIR:CHD>CH	PAIR:CHD>CH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	BEARBEITEN · NEHMEN · EINSTELLEN · GRAD I · POSTEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1296	ABSENT	1	CHD+CH+T+Y	4	CHD|CH|T|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|T	Y	NONE	STOP__UNLICENSED_FACTOR	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y|PAIR:CH>T	NONE	PAIR:CHD>CH	PAIR:CHD>CH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	BEARBEITEN · NEHMEN · EINSTELLEN · POSTEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1297	OBSERVED	1	CHD+DY	2	CHD|DY	YES	YES	T0_EXACT_OBSERVED	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NONE	CLOSE:CHD	NONE	NONE	NONE	EXACT_CATALOG_KEY	EXACT_CATALOG	READ	Bekannten exakten Kartenschluessel lesen; Faktoren bleiben sichtbar.	BEARBEITEN · SCHLUSS	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1298	ABSENT	1	CHD+D_ADDR+Y	3	CHD|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	Y	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-Y	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · HIER · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1299	ABSENT	1	CHD+E	2	CHD|E	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1300	ABSENT	1	CHD+E+AIIN	3	CHD|E|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:CHD<-AIIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · WERT	CHD	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1301	ABSENT	1	CHD+E+AIN	3	CHD|E|AIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	AIN	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:CHD<-AIN	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · ANTEIL	CHD	AIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1302	ABSENT	1	CHD+E+AL	3	CHD|E|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-E|FOCUS:CHD<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · ZIELORT	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1303	ABSENT	1	CHD+E+AL+OL	4	CHD|E|AL|OL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-E|FOCUS:CHD<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · ZIELORT · FORTSETZEN	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1304	ABSENT	1	CHD+E+AL+S	4	CHD|E|AL|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|S	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-E|FOCUS:CHD<-AL	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · ZIELORT · WÄHLEN	S	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1305	ABSENT	1	CHD+E+AR	3	CHD|E|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-E|FOCUS:CHD<-AR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · AUSGANG	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1306	ABSENT	1	CHD+E+CH+K+AL	5	CHD|E|CH|K|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	NONE	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-E|FOCUS:K<-AL|PAIR:CH>K	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · GEBEN · ZIELORT	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1307	ABSENT	1	CHD+E+CH+K+D_ADDR+Y	6	CHD|E|CH|K|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · GEBEN · HIER · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1308	ABSENT	1	CHD+E+CH+K+E+DY	6	CHD|E|CH|K|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	NONE	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-E|PAIR:CH>K|CLOSE:K	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · GEBEN · GRAD I · SCHLUSS	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1309	ABSENT	1	CHD+E+CH+K+E+Y	6	CHD|E|CH|K|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · GEBEN · GRAD I · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1310	ABSENT	1	CHD+E+CH+K+Y	5	CHD|E|CH|K|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|K	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · GEBEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1311	ABSENT	1	CHD+E+CH+P+Y	5	CHD|E|CH|P|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|P	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:P<-Y|PAIR:CH>P	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · EINSETZEN · POSTEN	P	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1312	ABSENT	1	CHD+E+CH+T+CHD+Y	6	CHD|E|CH|T|CHD|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|T|CHD	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:CHD<-Y|PAIR:CH>T|PAIR:T>CHD	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · EINSTELLEN · BEARBEITEN · POSTEN	CHD	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1313	ABSENT	1	CHD+E+CH+T+E+D_ADDR+Y	7	CHD|E|CH|T|E|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|T	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:T<-E|FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · EINSTELLEN · GRAD I · HIER · POSTEN	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1314	ABSENT	1	CHD+E+CH+T+Y	5	CHD|E|CH|T|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH|T	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · EINSTELLEN · POSTEN	T	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1315	ABSENT	1	CHD+E+CH+Y	4	CHD|E|CH|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|CH	Y	1:CHD+E+CH__DIRECT_CHD>CH_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:CH<-Y	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · NEHMEN · POSTEN	CH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1316	ABSENT	1	CHD+E+DY	3	CHD|E|DY	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|CLOSE:CHD	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · SCHLUSS	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1317	ABSENT	1	CHD+E+D_ADDR	3	CHD|E|D_ADDR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · HIER	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1318	ABSENT	1	CHD+E+D_ADDR+AR	4	CHD|E|D_ADDR|AR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD	NONE	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-E|FOCUS:CHD<-AR	NONE	NONE	NONE	KNOWN_FACTOR_COMPOSITION	KNOWN_FACTOR_COMPOSITION_GREEN	READ	Neue sichtbare Karte nur aus seitenuebergreifend belegten Faktoren lesen.	BEARBEITEN · GRAD I · HIER · AUSGANG	CHD	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1319	ABSENT	1	CHD+E+K	3	CHD|E|K	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	NONE	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1320	ABSENT	1	CHD+E+K+AIIN	4	CHD|E|K|AIIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	AIIN	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-AIIN	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN · WERT	K	AIIN	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1321	ABSENT	1	CHD+E+K+AL	4	CHD|E|K|AL	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	NONE	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK	FOCUS:CHD<-E|FOCUS:K<-AL	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN · ZIELORT	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1322	ABSENT	1	CHD+E+K+E+D_ADDR+Y	6	CHD|E|K|E|D_ADDR|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	Y	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-E|FOCUS:K<-Y	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN · GRAD I · HIER · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1323	ABSENT	1	CHD+E+K+O+IIN	5	CHD|E|K|O|IIN	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	NONE	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN · AUSFÜHRUNG · STUFE	K	NONE	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1324	ABSENT	1	CHD+E+K+OR	4	CHD|E|K|OR	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	OR	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-OR	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN · EINHEIT	K	OR	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1325	ABSENT	1	CHD+E+K+SH+E+Y	6	CHD|E|K|SH|E|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K|SH	Y	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:SH<-E|FOCUS:SH<-Y|PAIR:K>SH	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN · HALTEN · GRAD I · POSTEN	SH	Y	YES	NO	NO	NO	NO	NO	YES
G445-CAN-1326	ABSENT	1	CHD+E+K+Y	4	CHD|E|K|Y	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	CHD|K	Y	1:CHD+E+K__DIRECT_CHD>K_REMAINS_RED	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CHD<-E|FOCUS:K<-Y	NONE	NONE	NONE	VISIBLE_SLOT_SEPARATED_CHAIN	VISIBLE_SLOT_SEPARATED_CHAIN_GREEN	READ	Sichtbarer Fokus trennt zwei Handlungen; das rote Direktpaar bleibt verboten.	BEARBEITEN · GRAD I · GEBEN · POSTEN	K	Y	YES	NO	NO	NO	NO	NO	YES
