entry	kind	working_meaning_de	composition	context_rule	status
sheokey@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	feucht angesetzte heiße Zubereitung in der Gradmitte	sh+E_ATTR+O_PREP+K_HEISS+e+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 2 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_30
sheokeedy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_LOW_N_COMPONENT_GRID	feucht angesetzte heiße Zubereitung am Gradende, abgeschlossen	sh+E_ATTR+O_PREP+K_HEISS+ee+d+y	exact complete surface only; tier=PROVISIONAL_LOW_N_COMPONENT_GRID; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_31
opal@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_MATERIA_COMPOUND	Ansatz aus Pulverrohstoff, Form I	O_PREP+[PAL_LEARNED]	exact complete surface only; tier=STRONG_MATERIA_COMPOUND; 6 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_32
osal@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_MATERIA_COMPOUND	Ansatz aus Saatrohstoff, Form I	O_PREP+[SAL_LEARNED]	exact complete surface only; tier=STRONG_MATERIA_COMPOUND; 3 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_33
oral@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_RIVAL_SEGMENTATION	Ansatz aus Wurzelrohstoff, Form I	O_PREP+[RAL_LEARNED]	exact complete surface only; tier=EXPLORATORY_RIVAL_SEGMENTATION; 10 audited occurrences; 6 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_34
olal@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_RIVAL_SEGMENTATION	Ansatz aus Holzrohstoff, Form I	O_PREP+[LAL_LEARNED]	exact complete surface only; tier=EXPLORATORY_RIVAL_SEGMENTATION; 5 audited occurrences; 5 all-reader exact; learned components remain family-bound	NEW_V29_ACCEPTED_ROUND_35
orol@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_DIRECT_BOUNDARY_COMPOUND	Drogenstoffportion	OR_PORTION+OL_MATERIAL	exact complete surface only; tier=STRONG_DIRECT_BOUNDARY_COMPOUND; 10 audited occurrences; 9 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_01
chckhal@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LEARNED_HEAD_COMPOUND	trockenes Arzneikompositum, Rohstoffform I	ch+CKH_LEARNED+AL_BOUND	exact complete surface only; tier=STRONG_LEARNED_HEAD_COMPOUND; 4 audited occurrences; 4 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_02
octhdy@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LOW_N_RESULT_COMPOUND	fertig aufbereitete Drogenzubereitung, Grundform	O_PREP+CTH_LEARNED+d+y	exact complete surface only; tier=STRONG_LOW_N_RESULT_COMPOUND; 2 audited occurrences; 2 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_03
chdaly@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_DAL_HEAD_COMPOUND	trockener Rohdrogenposten, Grundform	ch+DAL_LEARNED+y	exact complete surface only; tier=PROVISIONAL_DAL_HEAD_COMPOUND; 3 audited occurrences; 3 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_04
sodal@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_PROVISIONAL_DIRECT_BOUNDARY_COMPOUND	Ansatz aus einem Saatdrogenposten	S_SEED+O_PREP+DAL_LEARNED	exact complete surface only; tier=PROVISIONAL_DIRECT_BOUNDARY_COMPOUND; 2 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_05
skar@GDT653_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_SINGLETON_COMPOUND	heiße Samenfraktion I	S_SEED+K_HEISS+AR_FRACTION_I	exact complete surface only; tier=EXPLORATORY_SINGLETON_COMPOUND; 1 audited occurrences; 1 all-reader exact; learned components remain family-bound	NEW_V30_ACCEPTED_ROUND_06
ar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenfraktion I	AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 321 audited occurrences; 242 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_01
or@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AMBIGUOUS_TO_EXACT	Drogenportion	OR_PORTION	exact complete surface only; mode=REVISE_AMBIGUOUS_TO_EXACT; 321 audited occurrences; 235 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_02
kar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenfraktion I	K_HEISS+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 57 audited occurrences; 42 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_03
kor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenportion	K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 20 audited occurrences; 13 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_04
tar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenfraktion I	T_KALT+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 40 audited occurrences; 33 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_05
tor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenportion	T_KALT+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 17 audited occurrences; 12 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_06
oar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenfraktion I im Ansatz	O_PREP+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 10 audited occurrences; 9 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_07
oor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenportion im Ansatz	O_PREP+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_08
okar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenfraktion I im Ansatz	O_PREP+K_HEISS+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 119 audited occurrences; 91 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_09
okor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenportion im Ansatz	O_PREP+K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 24 audited occurrences; 16 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_10
otar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenfraktion I im Ansatz	O_PREP+T_KALT+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 123 audited occurrences; 110 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_11
otor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenportion im Ansatz	O_PREP+T_KALT+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 33 audited occurrences; 24 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_12
qoar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenfraktion I	QO_SCOPE+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 7 audited occurrences; 7 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_13
qoor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenportion	QO_SCOPE+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 6 audited occurrences; 5 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_14
qokar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_CONFLICTING_EXACT	heiße Drogenfraktion I	QO_SCOPE+K_HEISS+AR_FRACTION_I	exact complete surface only; mode=REVISE_CONFLICTING_EXACT; 153 audited occurrences; 132 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_15
qokor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenportion	QO_SCOPE+K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 29 audited occurrences; 21 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_16
qotar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenfraktion I	QO_SCOPE+T_KALT+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 61 audited occurrences; 53 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_17
rkar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Wurzelfraktion I	R_ROOT+K_HEISS+AR_FRACTION_I	exact complete surface only; mode=NEW_EXACT_WHOLE; 1 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_18
lkor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Holzportion	L_WOOD+K_HEISS+OR_PORTION	exact complete surface only; mode=NEW_EXACT_WHOLE; 3 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V31_ACCEPTED_ROUND_19
al@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I	AL_CLASS_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 204 audited occurrences; 167 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_01
dal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I	D_MEASURE+AL_CLASS_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 191 audited occurrences; 147 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_02
chdal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	trockene abgemessene Rohstoffmenge I am Gradanfang	CH_DRY_START+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 19 audited occurrences; 13 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_03
shedal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	feuchte abgemessene Rohstoffmenge I in der Gradmitte	SHE_MOIST_MIDDLE+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 11 audited occurrences; 7 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_04
ail@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse II	AL_CLASS_II	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 5 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_05
aiil@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse III	AL_CLASS_III	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 1 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_06
dail@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge II	D_MEASURE+AL_CLASS_II	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 2 audited occurrences; 2 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_07
daiil@GDT655_PREDICTED_WHOLE	PREDICTED_ZL3B_WHOLE_READER_UNSTABLE	abgemessene Rohstoffmenge III	D_MEASURE+AL_CLASS_III	predicted complete ZL3B surface only; mode=READER_UNSTABLE_COMPOSITIONAL_WHOLE; 1 audited occurrences; 0 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_08
aly@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, Grundform	AL_CLASS_I+Y_BASE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 18 audited occurrences; 12 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_09
aldy@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, abgeschlossen	AL_CLASS_I+DY_COMPLETE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 10 audited occurrences; 5 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_10
daly@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I, Grundform	DAL_MEASURED_MATERIAL_I+Y_BASE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 24 audited occurrences; 18 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_11
daldy@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I, abgeschlossen	DAL_MEASURED_MATERIAL_I+DY_COMPLETE	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 19 audited occurrences; 6 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_12
chedal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	trockene abgemessene Rohstoffmenge I in der Gradmitte	CHE_DRY_MIDDLE+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 22 audited occurrences; 15 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_13
shdal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	feuchte abgemessene Rohstoffmenge I am Gradanfang	SH_MOIST_START+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 4 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_14
odal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I im Ansatz	O_PREP+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 14 audited occurrences; 11 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_15
qodal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I im Ansatz	QO_SCOPE+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=NEW_EXACT_WHOLE; 7 audited occurrences; 6 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_16
oral@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AL_OR_COMPOSITION	Rohstoffportion, Klasse I	OR_PORTION+AL_CLASS_I	exact complete ZL3B surface only; mode=REVISE_AL_OR_COMPOSITION; 10 audited occurrences; 6 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_17
chdaly@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_DAL_MODEL	trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	CH_DRY_START+DAL_MEASURED_MATERIAL_I+Y_BASE	exact complete ZL3B surface only; mode=REVISE_DAL_MODEL; 3 audited occurrences; 3 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_18
sodal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_DAL_MODEL	abgemessene Saat-Rohstoffmenge I im Ansatz	S_SEED+O_PREP+DAL_MEASURED_MATERIAL_I	exact complete ZL3B surface only; mode=REVISE_DAL_MODEL; 2 audited occurrences; 1 all-reader exact; supersedes current glossary card without deleting material history	NEW_V32_ACCEPTED_ROUND_19
