page	locus	target_surfaces	zl3b_line	v31_tokenwise_de	v32_tokenwise_de	complete_v32
f113v	f113v.29	al	ykeeol chedy qokeey olkeeey okaiin a r cthey okaiin al lor air aralg	[ykeeol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [olkeeey:?] | heiß, Grad III, im Ansatzrahmen | [a:?] | [r:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heiß, Grad III, im Ansatzrahmen | [al:?] | Holzportion | [air:?] | [aralg:?]	[ykeeol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | [olkeeey:?] | heiß, Grad III, im Ansatzrahmen | [a:?] | [r:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heiß, Grad III, im Ansatzrahmen | Rohstoffklasse I | Holzportion | [air:?] | [aralg:?]	False
f113v	f113v.46	al	o lkaiin cheey lain al cheey	[o:?] | [lkaiin:?] | trocken am Ende des Grades | [lain:?] | [al:?] | trocken am Ende des Grades	[o:?] | [lkaiin:?] | trocken am Ende des Grades | [lain:?] | Rohstoffklasse I | trocken am Ende des Grades	False
f113v	f113v.5	al	dcheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al	[dcheos:?] | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [otodaiin:?] | heiß am Ende des Grades | Wurzel/Wurzeldroge, trocken gebunden, Form II | [qoeear:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [otedar:?] | Drogenfraktion I | [ot:?] | [otees:?] | [al:?]	[dcheos:?] | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [otodaiin:?] | heiß am Ende des Grades | Wurzel/Wurzeldroge, trocken gebunden, Form II | [qoeear:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [otedar:?] | Drogenfraktion I | [ot:?] | [otees:?] | Rohstoffklasse I	False
f113v	f113v.7	al	fcheshd teody lkeeody oteedy lchealaim shockhol opchedy qotaiin otar ar al oteal	[fcheshd:?] | [teody:?] | [lkeeody:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [lchealaim:?] | [shockhol:?] | [opchedy:?] | kalt, Grad III | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | [al:?] | [oteal:?]	[fcheshd:?] | [teody:?] | [lkeeody:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [lchealaim:?] | [shockhol:?] | [opchedy:?] | kalt, Grad III | kalte Drogenfraktion I im Ansatz | Drogenfraktion I | Rohstoffklasse I | [oteal:?]	False
f113v	f113v.8	odal	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky	[ycheody:?] | [qokeeor:?] | [choltar:?] | heißes Material [terminal-M] | [chokam:?] | [odal:?] | feuchtes Arzneikompositum am Gradanfang | heiß und trocken in der Mitte des Grades, abgeschlossen | kalte Drogenportion im Ansatz | kalte Drogenfraktion I im Ansatz | [toky:?]	[ycheody:?] | [qokeeor:?] | [choltar:?] | heißes Material [terminal-M] | [chokam:?] | abgemessene Rohstoffmenge I im Ansatz | feuchtes Arzneikompositum am Gradanfang | heiß und trocken in der Mitte des Grades, abgeschlossen | kalte Drogenportion im Ansatz | kalte Drogenfraktion I im Ansatz | [toky:?]	False
f114r	f114r.14	daldy	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	[solpchd:?] | Zubereitungsform III | [chcthdy:?] | [qodair:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [daldy:?] | [qopdain:?] | [opdaiin:?] | [opdairody:?] | [opdaildo:?] | [ary:?]	[solpchd:?] | Zubereitungsform III | [chcthdy:?] | [qodair:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I, abgeschlossen | [qopdain:?] | [opdaiin:?] | [opdairody:?] | [opdaildo:?] | [ary:?]	False
f114r	f114r.15	dal|al	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al	[qoedy:?] | [otair:?] | kalte Drogenfraktion I im Ansatz | [okod:?] | [chodar:?] | [y:?] | [dal:?] | [oeedy:?] | [qokolkchdy:?] | [dalol:?] | [y:?] | heiß, Grad III | [ched:?] | [al:?]	[qoedy:?] | [otair:?] | kalte Drogenfraktion I im Ansatz | [okod:?] | [chodar:?] | [y:?] | abgemessene Rohstoffmenge I | [oeedy:?] | [qokolkchdy:?] | [dalol:?] | [y:?] | heiß, Grad III | [ched:?] | Rohstoffklasse I	False
f114r	f114r.23	al	or cheo al taiin qokedaiin oeain al s ain ches	Drogenportion | trocken angesetzte Zubereitung | [al:?] | kalt, Grad III | [qokedaiin:?] | [oeain:?] | [al:?] | [s:?] | Menge-/Klassenwert II | [ches:?]	Drogenportion | trocken angesetzte Zubereitung | Rohstoffklasse I | kalt, Grad III | [qokedaiin:?] | [oeain:?] | Rohstoffklasse I | [s:?] | Menge-/Klassenwert II | [ches:?]	False
f114r	f114r.33	al|chedal|dal	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy	Grad-/Maßwert III | [oteed:?] | Menge III | Samen/Saatgut, Typ/Charge III | [yteey:?] | Menge III | [al:?] | Zubereitungsdosis III | [chedal:?] | [odaiis:?] | Menge III | trocken angesetzte Zubereitung | [dal:?] | trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert III | [oteed:?] | Menge III | Samen/Saatgut, Typ/Charge III | [yteey:?] | Menge III | Rohstoffklasse I | Zubereitungsdosis III | trockene abgemessene Rohstoffmenge I in der Gradmitte | [odaiis:?] | Menge III | trocken angesetzte Zubereitung | abgemessene Rohstoffmenge I | trocken in der Mitte des Grades, abgeschlossen	False
f114r	f114r.38	al	qoeedy qokchedy cheey raiin ar ain aiin al chol	[qoeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken am Ende des Grades | Wurzel, Typ/Charge III | Drogenfraktion I | Menge-/Klassenwert II | Menge III | [al:?] | trocken; nominal trockenes Gut/Material	[qoeedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken am Ende des Grades | Wurzel, Typ/Charge III | Drogenfraktion I | Menge-/Klassenwert II | Menge III | Rohstoffklasse I | trocken; nominal trockenes Gut/Material	False
f114r	f114r.43	chedal|oral	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	[ycheedy:?] | [qoodaiin:?] | [daiiral:?] | [chedal:?] | [chos:?] | Ansatz aus Wurzelrohstoff, Form I | kalt in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I | trocken angesetzte Zubereitung | Grad-/Maßwert II	[ycheedy:?] | [qoodaiin:?] | [daiiral:?] | trockene abgemessene Rohstoffmenge I in der Gradmitte | [chos:?] | Rohstoffportion, Klasse I | kalt in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I | trocken angesetzte Zubereitung | Grad-/Maßwert II	False
f114v	f114v.12	chedal	ochedy choaiin ch chedal daiin ytar otchedy qotaiin dain dar yog	[ochedy:?] | [choaiin:?] | [ch:?] | [chedal:?] | Grad-/Maßwert III | [ytar:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | Grad-/Maßwert II | abgemessene Fraktion I | [yog:?]	[ochedy:?] | [choaiin:?] | [ch:?] | trockene abgemessene Rohstoffmenge I in der Gradmitte | Grad-/Maßwert III | [ytar:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | Grad-/Maßwert II | abgemessene Fraktion I | [yog:?]	False
f114v	f114v.16	chdal	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	[ytchedy:?] | [qool:?] | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [chedar:?] | [chdaiin:?] | [chdal:?] | heiß, Grad III | heiß-trockene Zubereitung, Grundform | trocken; nominal trockenes Gut/Material | [dam:?]	[ytchedy:?] | [qool:?] | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | [chedar:?] | [chdaiin:?] | trockene abgemessene Rohstoffmenge I am Gradanfang | heiß, Grad III | heiß-trockene Zubereitung, Grundform | trocken; nominal trockenes Gut/Material | [dam:?]	False
f114v	f114v.2	chedal	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl	[dshedal:?] | [qoteody:?] | [choddy:?] | kaltes Zubereitungsgut | [chedal:?] | kalt im Zubereitungsrahmen, Grad II | [chedol:?] | [chedain:?] | feucht in der Mitte des Grades, abgeschlossen | [qotched:?] | [dl:?]	[dshedal:?] | [qoteody:?] | [choddy:?] | kaltes Zubereitungsgut | trockene abgemessene Rohstoffmenge I in der Gradmitte | kalt im Zubereitungsrahmen, Grad II | [chedol:?] | [chedain:?] | feucht in der Mitte des Grades, abgeschlossen | [qotched:?] | [dl:?]	False
f114v	f114v.3	dal	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal	[oeos:?] | [qotcheo:?] | [odain:?] | kalt im qo-Rahmen, Grad II | kalte Drogenfraktion I im Ansatz | [qotchd:?] | Materialmaß | kalt und trocken in der Mitte des Grades, abgeschlossen | [choty:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lchdaiin:?] | [dal:?]	[oeos:?] | [qotcheo:?] | [odain:?] | kalt im qo-Rahmen, Grad II | kalte Drogenfraktion I im Ansatz | [qotchd:?] | Materialmaß | kalt und trocken in der Mitte des Grades, abgeschlossen | [choty:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lchdaiin:?] | abgemessene Rohstoffmenge I	False
f114v	f114v.36	al	tshey oidal op shoko otchey qopchol qopaiin qotar al kal ram	kalt und feucht in der Mitte des Grades | [oidal:?] | [op:?] | [shoko:?] | kalt-trockener Ansatz in der Mitte des Grades | [qopchol:?] | [qopaiin:?] | kalte Drogenfraktion I | [al:?] | [kal:?] | Wurzel/Wurzeldroge: Maß-/Einheitsform I	kalt und feucht in der Mitte des Grades | [oidal:?] | [op:?] | [shoko:?] | kalt-trockener Ansatz in der Mitte des Grades | [qopchol:?] | [qopaiin:?] | kalte Drogenfraktion I | Rohstoffklasse I | [kal:?] | Wurzel/Wurzeldroge: Maß-/Einheitsform I	False
f114v	f114v.41	al	yaiin ooy okeey cheody qokaiin otain al kain choty	[yaiin:?] | [ooy:?] | heißer Ansatz am Ende des Grades | getrockneter Ansatz | heiß, Grad III | kalt im Zubereitungsrahmen, Grad II | [al:?] | heiß, Grad II | [choty:?]	[yaiin:?] | [ooy:?] | heißer Ansatz am Ende des Grades | getrockneter Ansatz | heiß, Grad III | kalt im Zubereitungsrahmen, Grad II | Rohstoffklasse I | heiß, Grad II | [choty:?]	False
f115r	f115r.20	al	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	[lcheod:?] | [lkchedy:?] | Arzneikompositum im Trockenansatz am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Pflanzen-/Reproduktionsteil | [al:?] | [alor:?] | trocken am Ende des Grades | [qol:?] | [keo:?] | [r:?] | feucht in der Mitte des Grades	[lcheod:?] | [lkchedy:?] | Arzneikompositum im Trockenansatz am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Pflanzen-/Reproduktionsteil | Rohstoffklasse I | [alor:?] | trocken am Ende des Grades | [qol:?] | [keo:?] | [r:?] | feucht in der Mitte des Grades	False
f115r	f115r.21	al	yches oaiin or al chy cheody rodaiin cheockhy oeeody	[yches:?] | Ansatzmenge III | Drogenportion | [al:?] | trocken am Anfang des Grades | getrockneter Ansatz | Wurzel/Wurzeldrogezubereitung, Dosis III | trocken angesetztes Arzneikompositum am Gradanfang | [oeeody:?]	[yches:?] | Ansatzmenge III | Drogenportion | Rohstoffklasse I | trocken am Anfang des Grades | getrockneter Ansatz | Wurzel/Wurzeldrogezubereitung, Dosis III | trocken angesetztes Arzneikompositum am Gradanfang | [oeeody:?]	False
f115r	f115r.26	dal	ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom	[ksheoary:?] | kalt-trockener Ansatz in der Mitte des Grades | [qoteeo:?] | [s:?] | Drogenfraktion I | Menge-/Klassenwert IV | [chotchdy:?] | [qodair:?] | feuchtes Material | getrocknetes Pulver | [dal:?] | [dalom:?]	[ksheoary:?] | kalt-trockener Ansatz in der Mitte des Grades | [qoteeo:?] | [s:?] | Drogenfraktion I | Menge-/Klassenwert IV | [chotchdy:?] | [qodair:?] | feuchtes Material | getrocknetes Pulver | abgemessene Rohstoffmenge I | [dalom:?]	False
f115r	f115r.28	al	cheo chos al saiin cheody llsan arorochees	trocken angesetzte Zubereitung | [chos:?] | [al:?] | Samen/Saatgut, Typ/Charge III | getrockneter Ansatz | [llsan:?] | [arorochees:?]	trocken angesetzte Zubereitung | [chos:?] | Rohstoffklasse I | Samen/Saatgut, Typ/Charge III | getrockneter Ansatz | [llsan:?] | [arorochees:?]	False
f115r	f115r.35	al	posheos aral chaiin shkchedy otais chsi chpchar ar al odaiin chcphy dy	[posheos:?] | [aral:?] | trocken, Grad III | [shkchedy:?] | [otais:?] | [chsi:?] | [chpchar:?] | Drogenfraktion I | [al:?] | Zubereitungsdosis III | [chcphy:?] | [dy:?]	[posheos:?] | [aral:?] | trocken, Grad III | [shkchedy:?] | [otais:?] | [chsi:?] | [chpchar:?] | Drogenfraktion I | Rohstoffklasse I | Zubereitungsdosis III | [chcphy:?] | [dy:?]	False
f115r	f115r.8	al	kcheor cheol orair ot chedar lor aiin qokain qoteeol dar ar al opchedy darom	[kcheor:?] | trockener Drogenstoff | [orair:?] | [ot:?] | [chedar:?] | Holzportion | Menge III | heiß, Grad II | [qoteeol:?] | abgemessene Fraktion I | Drogenfraktion I | [al:?] | [opchedy:?] | [darom:?]	[kcheor:?] | trockener Drogenstoff | [orair:?] | [ot:?] | [chedar:?] | Holzportion | Menge III | heiß, Grad II | [qoteeol:?] | abgemessene Fraktion I | Drogenfraktion I | Rohstoffklasse I | [opchedy:?] | [darom:?]	False
f115v	f115v.26	al	dcheedy kchedy lcheey ror al chokedy dol qokeeeos qolkeedy qokar ar	[dcheedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | Wurzelportion | [al:?] | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | Materialmaß | [qokeeeos:?] | [qolkeedy:?] | heiße Drogenfraktion I | Drogenfraktion I	[dcheedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | Wurzelportion | Rohstoffklasse I | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | Materialmaß | [qokeeeos:?] | [qolkeedy:?] | heiße Drogenfraktion I | Drogenfraktion I	False
f115v	f115v.33	chdal	ychedal qotchy chcthy chdal lchedy	[ychedal:?] | kalt und trocken am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [chdal:?] | getrocknetes Drogenholz	[ychedal:?] | kalt und trocken am Anfang des Grades | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | trockene abgemessene Rohstoffmenge I am Gradanfang | getrocknetes Drogenholz	False
f115v	f115v.35	al	shos shee oky cheo lkain cheeos al ches kcheo rain checthey lcham	[shos:?] | [shee:?] | heißer Ansatz am Anfang des Grades | trocken angesetzte Zubereitung | [lkain:?] | [cheeos:?] | [al:?] | [ches:?] | [kcheo:?] | [rain:?] | [checthey:?] | [lcham:?]	[shos:?] | [shee:?] | heißer Ansatz am Anfang des Grades | trocken angesetzte Zubereitung | [lkain:?] | [cheeos:?] | Rohstoffklasse I | [ches:?] | [kcheo:?] | [rain:?] | [checthey:?] | [lcham:?]	False
f115v	f115v.4	al	ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy	[ykcheodain:?] | [lkchedy:?] | [otechdy:?] | kalte Drogenfraktion I | Drogenportion | [al:?] | [ytchedy:?] | [lched:?] | [otchd:?] | heiß-trockener Ansatz am Gradende, abgeschlossen	[ykcheodain:?] | [lkchedy:?] | [otechdy:?] | kalte Drogenfraktion I | Drogenportion | Rohstoffklasse I | [ytchedy:?] | [lched:?] | [otchd:?] | heiß-trockener Ansatz am Gradende, abgeschlossen	False
f115v	f115v.42	al	yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam	[yair:?] | [al:?] | feucht am Ende des Grades | [oteeol:?] | [keody:?] | Wurzel/Wurzeldroge, trocken gebunden, Form II | [lkchdy:?] | heiß und trocken in der Mitte des Grades | heiße Holzfraktion I | [lkl:?] | [rodam:?]	[yair:?] | Rohstoffklasse I | feucht am Ende des Grades | [oteeol:?] | [keody:?] | Wurzel/Wurzeldroge, trocken gebunden, Form II | [lkchdy:?] | heiß und trocken in der Mitte des Grades | heiße Holzfraktion I | [lkl:?] | [rodam:?]	False
f115v	f115v.6	al	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	[pchody:?] | Zubereitungsdosis III | [chcphy:?] | [qokchdain:?] | kalt im qo-Rahmen, Grad II | heiße Drogenportion | [shed:?] | [oteody:?] | [solkaiin:?] | [al:?]	[pchody:?] | Zubereitungsdosis III | [chcphy:?] | [qokchdain:?] | kalt im qo-Rahmen, Grad II | heiße Drogenportion | [shed:?] | [oteody:?] | [solkaiin:?] | Rohstoffklasse I	False
f116r	f116r.15	al	pchoetal otedal otal oteedy olr daiin okeedy qoky dar al keedy shdy	[pchoetal:?] | [otedal:?] | Ansatz aus kaltem Rohstoff, Form I | kalter Ansatz am Ende des Grades, abgeschlossen | [olr:?] | Grad-/Maßwert III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | abgemessene Fraktion I | [al:?] | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen	[pchoetal:?] | [otedal:?] | Ansatz aus kaltem Rohstoff, Form I | kalter Ansatz am Ende des Grades, abgeschlossen | [olr:?] | Grad-/Maßwert III | heißer Ansatz am Ende des Grades, abgeschlossen | heiß am Anfang des Grades | abgemessene Fraktion I | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | feucht am Anfang des Grades, abgeschlossen	False
f116r	f116r.16	al	dar chedy sheedy otal al lchedy shcthy qotey dain otar otarar opam	abgemessene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | [al:?] | getrocknetes Drogenholz | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalt in der Mitte des Grades | Grad-/Maßwert II | kalte Drogenfraktion I im Ansatz | [otarar:?] | [opam:?]	abgemessene Fraktion I | trocken in der Mitte des Grades, abgeschlossen | feucht am Ende des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | Rohstoffklasse I | getrocknetes Drogenholz | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kalt in der Mitte des Grades | Grad-/Maßwert II | kalte Drogenfraktion I im Ansatz | [otarar:?] | [opam:?]	False
f116r	f116r.23	aly	dain cheeteey lkar shedy qokal shedy qoteedy ches ain ain aly salo lm	Grad-/Maßwert II | [cheeteey:?] | heiße Holzfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [ches:?] | Menge-/Klassenwert II | Menge-/Klassenwert II | [aly:?] | [salo:?] | [lm:?]	Grad-/Maßwert II | [cheeteey:?] | heiße Holzfraktion I | feucht in der Mitte des Grades, abgeschlossen | heiße Substanz | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [ches:?] | Menge-/Klassenwert II | Menge-/Klassenwert II | Rohstoffklasse I, Grundform | [salo:?] | [lm:?]	False
f116r	f116r.25	al	chol sheky shedy qokeey qokeedy shckhy qokain otal ches oin ain al om	trocken; nominal trockenes Gut/Material | [sheky:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | [ches:?] | [oin:?] | Menge-/Klassenwert II | [al:?] | [om:?]	trocken; nominal trockenes Gut/Material | [sheky:?] | feucht in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | Arzneikompositum: feucht, Gradanfang | heiß, Grad II | Ansatz aus kaltem Rohstoff, Form I | [ches:?] | [oin:?] | Menge-/Klassenwert II | Rohstoffklasse I | [om:?]	False
f116r	f116r.31	al	pchallarar al ckhal rain alolfchy rpchey shfy ches ar opchekan dlr	[pchallarar:?] | [al:?] | [ckhal:?] | [rain:?] | [alolfchy:?] | [rpchey:?] | [shfy:?] | [ches:?] | Drogenfraktion I | [opchekan:?] | [dlr:?]	[pchallarar:?] | Rohstoffklasse I | [ckhal:?] | [rain:?] | [alolfchy:?] | [rpchey:?] | [shfy:?] | [ches:?] | Drogenfraktion I | [opchekan:?] | [dlr:?]	False
