event_id	pass910_event_id	dictionary_entry_id	physical_page	source_page	register	locus	source_kind	usage_class	line_order	token_index	surface	visible_owner_de	owner_binding_required	owner_description_de	component_recipe	meaning_mode	repair_origin	prior_local_code	atomic_reading_de	fluent_token_de	line_is_sentence_end	analysis_source	current_channel	current_spoken_unit	current_reading_de
P912-E0843	P910-E0843	P912-D0297	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	5	dain	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	PORTION	eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0571	Als eine Portion absetzen; fertig.
P912-E0844	P910-E0844	P912-D1132	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	6	shedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	SHED+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	RUHESTUFE · SCHLUSS	an der Station halten; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0571	Als eine Portion absetzen; fertig.
P912-E0845	P910-E0845	P912-D0848	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	7	otol	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OT+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DANACH · FORTSETZEN	danach; fortsetzen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0572	Danach weiter diesen Posten umsetzen.
P912-E0846	P910-E0846	P912-D0107	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	8	chedy	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0572	Danach weiter diesen Posten umsetzen.
P912-E0847	P910-E0847	P912-D0707	f75r	f75r	BIOLOGICAL	f75r.46	P	PROSE	46	9	olor	mehrstufige Becken-, Figuren- und Laufseite	NO	mehrstufige Becken-, Figuren- und Laufseite	OL+OR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · ANSATZ/EINTRAG	fortsetzen; mit dem Arbeitsansatz	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0573	Weiter den Ansatz weiterarbeiten.
P912-E0848	P910-E0848	P912-D1074	f75r	f75r	BIOLOGICAL	f75r.47	P	LABEL	47	1	sal	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 1	S+AL	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L022	KONTEXT/PROBE · ZIELSTELLE	Bild-/Musterwert: Kennung der lower pool label 1	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0848	mehrstufige Becken-, Figuren- und Laufseite: Klasse wählen, Zielplatz.
P912-E0849	P910-E0849	P912-D0612	f75r	f75r	BIOLOGICAL	f75r.47	P	LABEL	47	2	okeedy	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 1	OK+EE+DY	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L013	ANSETZEN · LANG · SCHLUSS	Bild-/Musterwert: Kennung der lower pool label 1	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0849	mehrstufige Becken-, Figuren- und Laufseite: Platz aktivieren, zweiter Grad, Eintrag schließen.
P912-E0850	P910-E0850	P912-D0318	f75r	f75r	BIOLOGICAL	f75r.48	P	LABEL	48	1	daly	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 2	AL+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L003	ZIELSTELLE · DIESER POSTEN	Bild-/Musterwert: Kennung der lower pool label 2	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0850	mehrstufige Becken-, Figuren- und Laufseite: Zielplatz, dieser Platz.
P912-E0851	P910-E0851	P912-D1279	f75r	f75r	BIOLOGICAL	f75r.48	P	LABEL	48	2	ychey	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 2	Y+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L028	DIESER POSTEN · DIESER POSTEN	Bild-/Musterwert: Kennung der lower pool label 2	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0851	mehrstufige Becken-, Figuren- und Laufseite: dieser Platz.
P912-E0852	P910-E0852	P912-D1209	f75r	f75r	BIOLOGICAL	f75r.49	P	LABEL	49	1	sols	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 3	OL+S	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L026	FORTSETZEN · KONTEXT/PROBE	Bild-/Musterwert: Kennung der lower pool label 3	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0852	mehrstufige Becken-, Figuren- und Laufseite: gleiche Reihe weiter, Klasse wählen.
P912-E0853	P910-E0853	P912-D0326	f75r	f75r	BIOLOGICAL	f75r.49	P	LABEL	49	2	dara	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 3	D_ADDR+AR+A_ADDR	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L004	TEILADRESSE · QUELLSTELLE · LOKALE ADRESSE	Bild-/Musterwert: Kennung der lower pool label 3	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0853	mehrstufige Becken-, Figuren- und Laufseite: Unterplatz, Quell- oder Bezugsstelle, lokale Adresse.
P912-E0854	P910-E0854	P912-D1283	f75r	f75r	BIOLOGICAL	f75r.50	P	LABEL	50	1	ychty	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 4	Y+CH+T+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L029	DIESER POSTEN · ENTNEHMEN/ABLESEN · BEARBEITEN/MARKIEREN · DIESER POSTEN	Bild-/Musterwert: Kennung der lower pool label 4	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0854	mehrstufige Becken-, Figuren- und Laufseite: dieser Platz, Klassenkennung, Platz einstellen, dieser Platz.
P912-E0855	P910-E0855	P912-D1072	f75r	f75r	BIOLOGICAL	f75r.51	P	LABEL	51	1	saino	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 5	S+AIN+O	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L021	KONTEXT/PROBE · PORTION · GANG	Bild-/Musterwert: Kennung der lower pool label 5	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0855	mehrstufige Becken-, Figuren- und Laufseite: Klasse wählen, Einheit, Reihe aufrufen.
P912-E0856	P910-E0856	P912-D1083	f75r	f75r	BIOLOGICAL	f75r.52	P	LABEL	52	1	saldy	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 6	S+AL+DY	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L023	KONTEXT/PROBE · ZIELSTELLE · SCHLUSS	Bild-/Musterwert: Kennung der lower pool label 6	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0856	mehrstufige Becken-, Figuren- und Laufseite: Klasse wählen, Zielplatz, Eintrag schließen.
P912-E0857	P910-E0857	P912-D0300	f75r	f75r	BIOLOGICAL	f75r.53	P	LABEL	53	1	dainy	mehrstufige Becken-, Figuren- und Laufseite	YES	Kennung der lower pool label 7	AIN+Y	OWNER_BOUND_COMPOUND_LABEL	PASS911_OWNER_LABEL	B-L002	PORTION · DIESER POSTEN	Bild-/Musterwert: Kennung der lower pool label 7	NO	PASS911_LOCAL_DRAWER_REPAIR	OWNER_ADDRESS_OR_DIAGRAM	P912-E0857	mehrstufige Becken-, Figuren- und Laufseite: Einheit, dieser Platz.
P912-E0858	P910-E0858	P912-D0878	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	1	par	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	P+AR	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	BEGINNEN/EINSETZEN · QUELLSTELLE	die Station beginnen; von der Quellstelle	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0574	Von der Entnahmestelle einsetzen.
P912-E0859	P910-E0859	P912-D1161	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	2	shey	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	SH+E+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	HALTEN · KURZ · DIESER POSTEN	den Posten halten; kurz; diesen Posten	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0575	Diesen Posten kurz halten.
P912-E0860	P910-E0860	P912-D0434	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	3	keedy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	K+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · LANG · SCHLUSS	den Posten einsetzen; länger; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0576	Länger zugeben; fertig.
P912-E0861	P910-E0861	P912-D1145	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	4	shekal	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	SH+E+K+AL	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	HALTEN · KURZ · ZUORDNEN/ZUGEBEN · ZIELSTELLE	den Posten halten; kurz; den Posten einsetzen; zur Zielstelle	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0577	Kurz halten und zugeben zur Ziel- oder Anschlussstelle.
P912-E0862	P910-E0862	P912-D0306	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	5	dal	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE	zur Zielstelle	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0578	Weiter aus diesem Teil von der Entnahmestelle einsetzen und umsetzen zur Ziel- oder Anschlussstelle; fertig.
P912-E0863	P910-E0863	P912-D0321	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	6	dar	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	D_ADDR+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	TEILADRESSE · QUELLSTELLE	an der Teiladresse; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0578	Weiter aus diesem Teil von der Entnahmestelle einsetzen und umsetzen zur Ziel- oder Anschlussstelle; fertig.
P912-E0864	P910-E0864	P912-D0673	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	7	ol	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0578	Weiter aus diesem Teil von der Entnahmestelle einsetzen und umsetzen zur Ziel- oder Anschlussstelle; fertig.
P912-E0865	P910-E0865	P912-D0883	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	8	pchedy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	P+CHD+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	BEGINNEN/EINSETZEN · UMSETZEN · SCHLUSS	die Station beginnen; den Posten umsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0578	Weiter aus diesem Teil von der Entnahmestelle einsetzen und umsetzen zur Ziel- oder Anschlussstelle; fertig.
P912-E0866	P910-E0866	P912-D1144	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	9	shek	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	SH+E+K	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	HALTEN · KURZ · ZUORDNEN/ZUGEBEN	den Posten halten; kurz; den Posten einsetzen	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0579	Kurz halten und zugeben.
P912-E0867	P910-E0867	P912-D0297	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	10	dain	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	PORTION	eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0580	Von der lokalen Stelle als eine Portion diesen Posten kurz ausführen, spülen und zugeben mit f-Zeichen.
P912-E0868	P910-E0868	P912-D0555	f81v	f81v	BIOLOGICAL	f81v.1	P	PROSE	1	11	ofalsheky	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	O+LOCAL_CHAR_F+A_ADDR+LSH+E+K+Y	REGISTER_COMPOSITION_WITH_LOCAL_SIGN	UNCHANGED	NONE	GANG · F-KENNZEICHEN · LOKALE ADRESSE · WASCHEN/SPUELEN · KURZ · ZUORDNEN/ZUGEBEN · DIESER POSTEN	den Stationsgang ausführen; mit lokalem F-Kennzeichen; an der lokalen Adresse; die Station spülen; kurz; den Posten einsetzen; diesen Posten	NO	HEURISTIC_PLUS_LOCAL_SIGN	WORKSHOP_PROSE	P917-I0580	Von der lokalen Stelle als eine Portion diesen Posten kurz ausführen, spülen und zugeben mit f-Zeichen.
P912-E0869	P910-E0869	P912-D0952	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	1	qokedy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0581	Kurz ansetzen; fertig.
P912-E0870	P910-E0870	P912-D0569	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	2	okaiin	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OK+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · SOLL-MASS	die Station ansetzen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0582	Nach Sollmaß ansetzen.
P912-E0871	P910-E0871	P912-D0412	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	3	kair	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	K+AIR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · LAUF	den Posten einsetzen; entlang des Laufs	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0583	Zugeben entlang des Laufs.
P912-E0872	P910-E0872	P912-D0577	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	4	okal	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OK+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · ZIELSTELLE	die Station ansetzen; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0584	Ansetzen zur Ziel- oder Anschlussstelle.
P912-E0873	P910-E0873	P912-D1091	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	5	sar	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	S+AR	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · QUELLSTELLE	die Station prüfen; von der Quellstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0585	Von der Entnahmestelle wählen.
P912-E0874	P910-E0874	P912-D0673	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	6	ol	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0586	Weiter als eine Portion zugeben.
P912-E0875	P910-E0875	P912-D0411	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	7	kain	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	K+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · PORTION	den Posten einsetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0586	Weiter als eine Portion zugeben.
P912-E0876	P910-E0876	P912-D0694	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	8	olkain	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OL+K+AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · ZUORDNEN/ZUGEBEN · PORTION	fortsetzen; den Posten einsetzen; eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0587	Weiter als eine Portion zugeben.
P912-E0877	P910-E0877	P912-D0016	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	9	al	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE	zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0588	Weiter kennzeichnen zur Ziel- oder Anschlussstelle.
P912-E0878	P910-E0878	P912-D0673	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	10	ol	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0588	Weiter kennzeichnen zur Ziel- oder Anschlussstelle.
P912-E0879	P910-E0879	P912-D1049	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	11	rol	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	R+OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	MARKIERTER ZUSTAND · FORTSETZEN	den Zustand markieren; fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0588	Weiter kennzeichnen zur Ziel- oder Anschlussstelle.
P912-E0880	P910-E0880	P912-D0357	f81v	f81v	BIOLOGICAL	f81v.2	P	PROSE	2	12	dl	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	L	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	LEITEN	weiterleiten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0589	Nach Sollmaß wählen in den nächsten Lauf.
P912-E0881	P910-E0881	P912-D1065	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	1	saiin	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	S+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	KONTEXT/PROBE · SOLL-MASS	die Station prüfen; nach Sollmaß	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0589	Nach Sollmaß wählen in den nächsten Lauf.
P912-E0882	P910-E0882	P912-D0288	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	2	daiin	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SOLL-MASS	nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0590	Nach Sollmaß länger auffangen; fertig.
P912-E0883	P910-E0883	P912-D0699	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	3	olkeedy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	SOLK+EE+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	SAMMELSTELLE · LANG · SCHLUSS	an der Auffangstelle sammeln; länger; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0590	Nach Sollmaß länger auffangen; fertig.
P912-E0884	P910-E0884	P912-D0609	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	4	okedy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OK+E+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · KURZ · SCHLUSS	die Station ansetzen; kurz; den Schritt schließen	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0591	Kurz ansetzen; fertig.
P912-E0885	P910-E0885	P912-D0395	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	5	dykain	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	D_ADDR+Y+K+AIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	TEILADRESSE · DIESER POSTEN · ZUORDNEN/ZUGEBEN · PORTION	an der Teiladresse; diesen Posten; den Posten einsetzen; eine Portion	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0592	Aus diesem Teil als eine Portion diesen Posten zugeben.
P912-E0886	P910-E0886	P912-D1144	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	6	shek	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	SH+E+K	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	HALTEN · KURZ · ZUORDNEN/ZUGEBEN	den Posten halten; kurz; den Posten einsetzen	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0593	Kurz halten und zugeben.
P912-E0887	P910-E0887	P912-D0086	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	7	chdy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	CHD+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	UMSETZEN · DIESER POSTEN	den Posten umsetzen; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0594	Diesen Posten umsetzen.
P912-E0888	P910-E0888	P912-D0312	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	8	dalal	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	AL+AL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZIELSTELLE · ZIELSTELLE	zur Zielstelle; zur Zielstelle	NO	PASS909_EXTENDED_RECIPE	WORKSHOP_PROSE	P917-I0595	Weiter zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.
P912-E0889	P910-E0889	P912-D0690	f81v	f81v	BIOLOGICAL	f81v.3	P	PROSE	3	9	oldy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OL+DY	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN · SCHLUSS	fortsetzen; den Schritt schließen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0595	Weiter zur Ziel- oder Anschlussstelle weiterarbeiten; fertig.
P912-E0890	P910-E0890	P912-D0931	f81v	f81v	BIOLOGICAL	f81v.4	P	PROSE	4	1	qokaiin	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OK+AIIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ANSETZEN · SOLL-MASS	die Station ansetzen; nach Sollmaß	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0596	Nach Sollmaß ansetzen.
P912-E0891	P910-E0891	P912-D0572	f81v	f81v	BIOLOGICAL	f81v.4	P	PROSE	4	2	okain	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OK+AIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	ANSETZEN · PORTION	die Station ansetzen; eine Portion	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0597	Als eine Portion ansetzen.
P912-E0892	P910-E0892	P912-D0118	f81v	f81v	BIOLOGICAL	f81v.4	P	PROSE	4	3	cheeky	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	CHK+EE+Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	ZUSTAND BEHANDELN · LANG · DIESER POSTEN	den Stationszustand behandeln; länger; diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0598	Diesen Posten länger behandeln.
P912-E0893	P910-E0893	P912-D0389	f81v	f81v	BIOLOGICAL	f81v.4	P	PROSE	4	4	dy	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	Y	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	DIESER POSTEN	diesen Posten	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0599	Weiter nach Sollmaß diesen Posten zugeben.
P912-E0894	P910-E0894	P912-D0673	f81v	f81v	BIOLOGICAL	f81v.4	P	PROSE	4	5	ol	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	OL	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	FORTSETZEN	fortsetzen	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0599	Weiter nach Sollmaß diesen Posten zugeben.
P912-E0895	P910-E0895	P912-D0410	f81v	f81v	BIOLOGICAL	f81v.4	P	PROSE	4	6	kaiin	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	K+AIIN	NEW_COMPONENT_COMPOSITION	UNCHANGED	NONE	ZUORDNEN/ZUGEBEN · SOLL-MASS	den Posten einsetzen; nach Sollmaß	NO	HEURISTIC_COMPOSITION	WORKSHOP_PROSE	P917-I0599	Weiter nach Sollmaß diesen Posten zugeben.
P912-E0896	P910-E0896	P912-D0297	f81v	f81v	BIOLOGICAL	f81v.4	P	PROSE	4	7	dain	gemeinsames Bad- und Beckenfeld	NO	gemeinsames Bad- und Beckenfeld	AIN	LEARNED_COMPONENT_RECIPE	UNCHANGED	NONE	PORTION	eine Portion	NO	PASS908_EXACT_RECIPE	WORKSHOP_PROSE	P917-I0600	Als eine Portion nach Sollmaß diesen Posten entnehmen und bereitstellen.
