physical_page	source_page	locus	register	usage_classes	visible_owner_de	events	surfaces	recipes	spoken_units	current_complete_reading_de
f82r	f82r	f82r.12	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	8	otedy · qodched · olqo · dar · checkho · lolol · okal · okarchedy	OT+E+DY | CARRIER_Q+O+D_ADDR+CHD | OL+CARRIER_Q+O | D_ADDR+AR | CH+E+CKH+O | L+OL+OL | OK+AL | OK+AR+CHD+Y	6	Danach kurz weiterarbeiten; fertig. Aus diesem Teil ausführen und umsetzen unter q-Träger. Weiter ausführen unter q-Träger. Aus diesem Teil von der Entnahmestelle kurz entnehmen und ausführen durch den Durchlass. Weiter ansetzen in den nächsten Lauf zur Ziel- oder Anschlussstelle. Von der Entnahmestelle diesen Posten ansetzen und umsetzen.
f82r	f82r	f82r.13	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	8	tcheol · olchedy · qokeedy · qotedy · chedar · cheey · lchey · solarol	T+CHEO+L | OL+CHD+DY | OK+EE+DY | OT+E+DY | CHD+AR | SH+EE+Y | L+Y | S+OL+AR+OL	7	Den Auszug einstellen in den nächsten Lauf. Weiter umsetzen; fertig. Länger ansetzen; fertig. Danach kurz weiterarbeiten; fertig. Von der Entnahmestelle umsetzen. Diesen Posten länger halten. Weiter von der Entnahmestelle diesen Posten wählen in den nächsten Lauf.
f82r	f82r	f82r.14	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	r · olchy · qokal · chey · qokain · deeedy · qokeey · qokaiin · olchedy	R | OL+CH+Y | OK+AL | Y | OK+AIN | D_ADDR+EEE+D_ADDR+Y | OK+EE+Y | OK+AIIN | OL+CHD+DY	7	Kennzeichnen. Weiter diesen Posten entnehmen. Ansetzen zur Ziel- oder Anschlussstelle. Als eine Portion diesen Posten ansetzen. Aus diesem Teil diesen Posten vollständig länger ansetzen. Nach Sollmaß ansetzen. Weiter umsetzen; fertig.
f82r	f82r	f82r.15	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	10	kedy · lchedy · qokedy · qokeedy · lkeedy · qokaiin · dy · daiin · chdy · dy	K+E+DY | L+CHD+DY | OK+E+DY | OK+EE+DY | L+K+EE+D_ADDR+Y | OK+AIIN | Y | AIIN | CHD+Y | Y	8	Kurz zugeben; fertig. Umsetzen in den nächsten Lauf; fertig. Kurz ansetzen; fertig. Länger ansetzen; fertig. Aus diesem Teil diesen Posten länger zugeben in den nächsten Lauf. Nach Sollmaß ansetzen. Nach Sollmaß diesen Posten umsetzen. Diesen Posten länger ansetzen; fertig.
f82r	f82r	f82r.16	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	12	qokeedy · lchedy · qokeedy · cheey · r · or · ol · s · aiin · chey · ra · dam	OK+EE+DY | L+CHD+DY | OK+EE+DY | SH+EE+Y | R | OR | OL | S | AIIN | Y | R+A_ADDR | DA+AM_ADDR	8	Diesen Posten länger ansetzen; fertig. Umsetzen in den nächsten Lauf; fertig. Länger ansetzen; fertig. Diesen Posten länger halten. Kennzeichnen. Weiter den Ansatz wählen. Von der lokalen Stelle nach Sollmaß diesen Posten kennzeichnen. Auf der zweiten Stufe kurz halten zur Innenstelle; fertig.
f82r	f82r	f82r.17	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	8	dshedy · qoteey · chedy · qokeeey · qokedy · lteedy · qokeedy · ralchey	SH+E+DY | OT+EE+Y | CHD+Y | OK+EEE+Y | OK+E+DY | L+T+EE+D_ADDR+Y | OK+EE+DY | R+AL+CH+E+Y	7	Auf der zweiten Stufe kurz halten zur Innenstelle; fertig. Danach diesen Posten länger umsetzen. Diesen Posten vollständig ansetzen. Kurz ansetzen; fertig. Aus diesem Teil diesen Posten länger einstellen in den nächsten Lauf. Länger ansetzen; fertig. Diesen Posten kurz kennzeichnen und entnehmen zur Ziel- oder Anschlussstelle.
f82r	f82r	f82r.18	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	12	polched · otain · shedy · shedy · dal · chedar · qokeey · ykeey · l · s · araiin · ory	P+OL+CHD | OT+AIN | SHED+DY | SHED+DY | AL | CHD+AR | OK+EE+Y | Y+K+EE+Y | L | S | AR+AIIN | OR+Y	8	Weiter einsetzen und umsetzen. Danach als eine Portion absetzen; fertig. Absetzen; fertig. Von der Entnahmestelle umsetzen zur Ziel- oder Anschlussstelle. Diesen Posten länger ansetzen. Diesen Posten länger zugeben. Wählen in den nächsten Lauf. Von der Entnahmestelle nach Sollmaß als eine Portion den Ansatz und diesen Posten ansetzen.
f82r	f82r	f82r.19	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	5	okain · char · okain · qokeedy · lchy	OK+AIN | AR | OK+AIN | OK+EE+DY | L+CH+Y	4	Von der Entnahmestelle nach Sollmaß als eine Portion den Ansatz und diesen Posten ansetzen. Von der Entnahmestelle als eine Portion ansetzen. Länger ansetzen; fertig. Diesen Posten entnehmen in den nächsten Lauf.
f82r	f82r	f82r.20	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	posalshy · qokedy · cphal · shedy · sheol · keeedy · lkaiin · shedy · qoly	P+O+S+A_ADDR+LSH+Y | OK+E+DY | CPH+AL | SHED+DY | SH+E+OL | K+EEE+D_ADDR+Y | L+K+AIIN | SHED+DY | OL+Y	9	Von der lokalen Stelle diesen Posten einsetzen, ausführen, wählen und spülen. Kurz ansetzen; fertig. Umleiten zur Ziel- oder Anschlussstelle. Absetzen; fertig. Weiter kurz halten. Aus diesem Teil diesen Posten vollständig zugeben. Nach Sollmaß zugeben in den nächsten Lauf. Absetzen; fertig. Weiter nach Sollmaß diesen Posten und den Auszug zugeben.
f82r	f82r	f82r.21	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	10	daiin · cheoky · lkedy · salshey · daiin · chey · qol · chedy · qokeey · dal	AIIN | CHEO+K+Y | L+K+E+DY | S+A_ADDR+LSH+E+Y | AIIN | Y | OL | CHD+Y | OK+EE+Y | AL	6	Weiter nach Sollmaß diesen Posten und den Auszug zugeben. Kurz zugeben in den nächsten Lauf; fertig. Von der lokalen Stelle diesen Posten kurz wählen und spülen. Weiter nach Sollmaß diesen Posten umsetzen. Diesen Posten länger ansetzen. Nach Sollmaß ansetzen zur Ziel- oder Anschlussstelle.
f82r	f82r	f82r.22	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	qokaiin · cheor · sheey · qokaiin · shckhey · qol · keeedy · qokeeey · rasy	OK+AIIN | CHEO+R | SH+EE+Y | OK+AIIN | SH+CKH+E+Y | OL | K+EEE+D_ADDR+Y | OK+EEE+Y | R+A_ADDR+S+Y	8	Nach Sollmaß ansetzen zur Ziel- oder Anschlussstelle. Den Auszug kennzeichnen. Diesen Posten länger halten. Nach Sollmaß ansetzen. Diesen Posten kurz halten durch den Durchlass. Weiter aus diesem Teil diesen Posten vollständig zugeben. Diesen Posten vollständig ansetzen. Von der lokalen Stelle diesen Posten kennzeichnen und wählen.
f82r	f82r	f82r.23	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	cheey · qcthey · qokeey · lcheey · daiin · chey · qokeeedy · lchedy · lar	SH+EE+Y | CTH+E+Y | OK+EE+Y | L+EE+Y | AIIN | Y | OK+EEE+DY | L+CHD+DY | L+AR	6	Diesen Posten länger halten. Diesen Posten kurz bereitstellen. Diesen Posten länger ansetzen. Nach Sollmaß diesen Posten länger vollständig ansetzen in den nächsten Lauf; fertig. Umsetzen in den nächsten Lauf; fertig. Von der Entnahmestelle länger ansetzen in den nächsten Lauf; fertig.
f82r	f82r	f82r.24	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	10	qokeedy · lcheedy · qokeoy · sal · raiin · qokeey · lkeey · qokeey · raiin · ydy	OK+EE+DY | L+CH+EE+D_ADDR+Y | OK+E+O+Y | S+AL | R+AIIN | OK+EE+Y | L+K+EE+Y | OK+EE+Y | R+AIIN | Y+DY	10	Von der Entnahmestelle länger ansetzen in den nächsten Lauf; fertig. Aus diesem Teil diesen Posten länger entnehmen in den nächsten Lauf. Diesen Posten kurz ansetzen und ausführen. Wählen zur Ziel- oder Anschlussstelle. Nach Sollmaß kennzeichnen. Diesen Posten länger ansetzen. Diesen Posten länger zugeben in den nächsten Lauf. Diesen Posten länger ansetzen. Nach Sollmaß kennzeichnen. Diesen Posten weiterarbeiten; fertig.
f82r	f82r	f82r.25	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	10	dol · qoesedy · sheeal · sheedy · lshed · qockhey · lchedy · lar · sheey · ry	D_ADDR+OL | CARRIER_Q+O+E+S+E+DY | SH+EE+AL | SH+EE+DY | L+SHED | O+CKH+E+Y | L+CHD+DY | L+AR | SH+EE+Y | R+Y	8	Weiter aus diesem Teil kurz ausführen und wählen unter q-Träger; fertig. Länger halten zur Ziel- oder Anschlussstelle. Länger halten; fertig. Absetzen in den nächsten Lauf. Diesen Posten kurz ausführen durch den Durchlass. Umsetzen in den nächsten Lauf; fertig. Von der Entnahmestelle diesen Posten länger halten in den nächsten Lauf. Diesen Posten kennzeichnen.
f82r	f82r	f82r.26	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	tshey · qokeedy · cheal · lchedar · ches · aiin · oteey · qokaiin · okey	SH+E+Y | OK+EE+DY | AL | L+CHD+AR | CH+E+S | AIIN | OT+EE+Y | OK+AIIN | OK+E+Y	6	Diesen Posten kurz halten. Länger ansetzen; fertig. Von der Entnahmestelle umsetzen zur Ziel- oder Anschlussstelle in den nächsten Lauf. Kurz entnehmen und wählen. Danach nach Sollmaß diesen Posten länger ansetzen. Diesen Posten kurz ansetzen.
f82r	f82r	f82r.27	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	8	pchedy · rsheal · daldy · qokeedy · rshedy · qoteedy · qokeedy · lochedy	P+CHD+DY | R+SH+E+AL | AL+DY | OK+EE+DY | R+SHED+DY | OT+EE+DY | OK+EE+DY | L+O+CHD+DY	8	Einsetzen und umsetzen; fertig. Kurz kennzeichnen und halten zur Ziel- oder Anschlussstelle. Zur Ziel- oder Anschlussstelle weiterarbeiten; fertig. Länger ansetzen; fertig. Kennzeichnen und absetzen; fertig. Danach länger weiterarbeiten; fertig. Länger ansetzen; fertig. Ausführen und umsetzen in den nächsten Lauf; fertig.
f82r	f82r	f82r.28	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	qokoiin · shedy · qokeedy · qotaiin · chcthey · qoteeol · chey · qokaiin · oly	OK+O+IIN | SHED+DY | OK+EE+DY | OT+AIIN | CH+CTH+E+Y | OT+EE+OL | Y | OK+AIIN | OL+Y	6	Auf der angegebenen Stufe ansetzen und ausführen. Absetzen; fertig. Länger ansetzen; fertig. Danach nach Sollmaß diesen Posten kurz entnehmen und bereitstellen. Danach weiter nach Sollmaß diesen Posten länger ansetzen. Weiter aus diesem Teil diesen Posten länger halten.
f82r	f82r	f82r.29	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	10	d · cheey · lchedy · qokeedy · lchedy · rchedy · oky · qotedy · qoty · qoty	D_ADDR | SH+EE+Y | L+CHD+DY | OK+EE+DY | L+CHD+DY | R+CHD+Y | OK+Y | OT+E+DY | OT+Y | OT+Y	8	Weiter aus diesem Teil diesen Posten länger halten. Umsetzen in den nächsten Lauf; fertig. Länger ansetzen; fertig. Umsetzen in den nächsten Lauf; fertig. Diesen Posten kennzeichnen und umsetzen. Diesen Posten ansetzen. Danach kurz weiterarbeiten; fertig. Danach nach Sollmaß diesen Posten länger kennzeichnen.
f82r	f82r	f82r.30	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	qoteey · raiin · cheol · qoteey · shedy · qokeey · lshedy · qokeedy · rag	OT+EE+Y | R+AIIN | CHEO+L | OT+EE+Y | SHED+DY | OK+EE+Y | LSH+E+DY | OK+EE+DY | R+A_ADDR+G_LABEL	6	Danach nach Sollmaß diesen Posten länger kennzeichnen. Danach den Auszug und diesen Posten länger absetzen in den nächsten Lauf; fertig. Diesen Posten länger ansetzen. Kurz spülen; fertig. Länger ansetzen; fertig. Von der lokalen Stelle kennzeichnen.
f82r	f82r	f82r.31	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	cheol · ol · rsheedy · lchedy · qoty · lcheeor · qokain · cheedy · lched	CHEO+L | OL | R+SH+EE+D_ADDR+Y | L+CHD+DY | OT+Y | L+CH+EE+OR | OK+AIN | CH+EE+D_ADDR+Y | L+CHD	6	Weiter aus diesem Teil den Auszug und diesen Posten länger kennzeichnen und halten in den nächsten Lauf. Umsetzen in den nächsten Lauf; fertig. Danach diesen Posten und den Ansatz länger entnehmen in den nächsten Lauf. Als eine Portion ansetzen. Aus diesem Teil diesen Posten länger entnehmen. Umsetzen in den nächsten Lauf.
f82r	f82r	f82r.32	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	9	taiin · shedaiin · chckhey · lchey · lcheckhy · sheey · lr · chey · rain	T+AIIN | SHED+AIIN | CH+CKH+E+Y | L+Y | L+CKH+Y | SH+EE+Y | L+R | Y | R+AIN	6	Nach Sollmaß einstellen. Nach Sollmaß absetzen. Diesen Posten kurz entnehmen durch den Durchlass. Diesen Posten länger halten in den nächsten Lauf durch den Durchlass. Kennzeichnen in den nächsten Lauf. Als eine Portion diesen Posten kennzeichnen.
f82r	f82r	f82r.33	BIOLOGICAL	PROSE	mehrere lokale Bad- und Leitungsstationen	6	sain · ol · cheol · ey · cheor · chey	S+AIN | OL | CHEO+L | E+Y | CHEO+R | Y	3	Als eine Portion wählen. Weiter den Auszug und diesen Posten kurz kennzeichnen in den nächsten Lauf. Diesen Posten weiterarbeiten.
f82r	f82r	f82r.34	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	okor	OK+OR	1	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Eintragsklasse.
f82r	f82r	f82r.35	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	darol	DA+R+OL	1	mehrere lokale Bad- und Leitungsstationen: zweite Stufe, Zustandsmarke, gleiche Reihe weiter.
f82r	f82r	f82r.36	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	okal	OK+AL	1	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Zielplatz.
f82r	f82r	f82r.37	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	okaldy	OK+AL+DY	1	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Zielplatz, Eintrag schließen.
f82r	f82r	f82r.38	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	darary	DA+R+AR+Y	1	mehrere lokale Bad- und Leitungsstationen: zweite Stufe, Zustandsmarke, Quell- oder Bezugsstelle, dieser Platz.
f82r	f82r	f82r.39	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	okairady	OK+AIR+A_ADDR+D_ADDR+Y	1	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Ringlauf, lokale Adresse, Unterplatz, dieser Platz.
f82r	f82r	f82r.40	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	sororl	S+OR+OR+L	1	mehrere lokale Bad- und Leitungsstationen: Klasse wählen, Eintragsklasse, Verbindung.
f82r	f82r	f82r.41	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	olkoky	OL+K+OK+Y	1	mehrere lokale Bad- und Leitungsstationen: gleiche Reihe weiter, Wert zuordnen, Platz aktivieren, dieser Platz.
f82r	f82r	f82r.42	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	sokoly	S+OK+OL+Y	1	mehrere lokale Bad- und Leitungsstationen: Klasse wählen, Platz aktivieren, gleiche Reihe weiter, dieser Platz.
f82r	f82r	f82r.43	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	dolol	D_ADDR+OL+OL	1	mehrere lokale Bad- und Leitungsstationen: Unterplatz, gleiche Reihe weiter.
f82r	f82r	f82r.44	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	olaiin	OL+AIIN	1	mehrere lokale Bad- und Leitungsstationen: gleiche Reihe weiter, verzeichneter Sollwert.
f82r	f82r	f82r.45	BIOLOGICAL	LABEL	mehrere lokale Bad- und Leitungsstationen	1	okeear	OK+EE+AR	1	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, zweiter Grad, Quell- oder Bezugsstelle.
f83r	f83r	f83r.1	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	7	tchedy · lpchedy · opedy · chepol · pchedar · shedy · qopchedy	T+CHD+Y | L+P+CHD+Y | O+P+E+DY | CH+E+P+OL | P+CHD+AR | SHED+DY | CARRIER_Q+O+P+CHD+Y	7	Diesen Posten einstellen und umsetzen. Diesen Posten einsetzen und umsetzen in den nächsten Lauf. Kurz ausführen und einsetzen; fertig. Weiter kurz entnehmen und einsetzen. Von der Entnahmestelle einsetzen und umsetzen. Absetzen; fertig. Diesen Posten ausführen, einsetzen und umsetzen unter q-Träger.
f83r	f83r	f83r.2	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	11	sol · cheey · qokaiin · shol · lchs · shey · qoteedy · rches · ar · chedy · dor	OL | SH+EE+Y | OK+AIIN | SH+OL | L+CH+S | SH+E+Y | OT+EE+DY | R+CH+E+S | AR | CHD+Y | D_ADDR+OR	9	Weiter diesen Posten länger halten. Nach Sollmaß ansetzen. Weiter halten. Entnehmen und wählen in den nächsten Lauf. Diesen Posten kurz halten. Danach länger weiterarbeiten; fertig. Kurz kennzeichnen, entnehmen und wählen. Von der Entnahmestelle diesen Posten umsetzen. Aus diesem Teil den Ansatz länger auffangen; fertig.
f83r	f83r	f83r.3	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	10	olkeedy · qotal · chkeedy · chey · daiin · chey · lchedy · qokaiin · qotal · dar	SOLK+EE+DY | OT+AL | CHK+EE+DY | Y | AIIN | Y | L+CHD+DY | OK+AIIN | OT+AL | D_ADDR+AR	5	Aus diesem Teil den Ansatz länger auffangen; fertig. Danach länger behandeln zur Ziel- oder Anschlussstelle; fertig. Nach Sollmaß diesen Posten umsetzen in den nächsten Lauf; fertig. Nach Sollmaß ansetzen. Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig.
f83r	f83r	f83r.4	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	9	qokshedy · chedy · qokedy · chkedy · daiin · shetar · shedy · qekaiin · chedy	OK+SH+E+DY | CHD+Y | OK+E+DY | CHK+E+D_ADDR+Y | AIIN | SH+E+T+AR | SHED+DY | CARRIER_Q+E+K+AIIN | CHD+Y	8	Danach aus diesem Teil von der Entnahmestelle kurz ansetzen und halten zur Ziel- oder Anschlussstelle; fertig. Diesen Posten umsetzen. Kurz ansetzen; fertig. Aus diesem Teil diesen Posten kurz behandeln. Von der Entnahmestelle nach Sollmaß kurz halten und einstellen. Absetzen; fertig. Nach Sollmaß kurz zugeben unter q-Träger. Diesen Posten umsetzen.
f83r	f83r	f83r.5	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	10	deey · qotaiin · checkhy · qoty · cheg · shedy · qokeey · rchedy · qoteedy · lo	D_ADDR+EE+Y | OT+AIIN | CH+E+CKH+Y | OT+Y | CH+E+LOCAL_CHAR_G | SHED+DY | OK+EE+Y | R+CHD+Y | OT+EE+DY | L+O	7	Danach aus diesem Teil nach Sollmaß diesen Posten länger kurz entnehmen durch den Durchlass. Danach diesen Posten kurz entnehmen mit g-Zeichen. Absetzen; fertig. Diesen Posten länger ansetzen. Diesen Posten kennzeichnen und umsetzen. Danach länger weiterarbeiten; fertig. Ausführen in den nächsten Lauf.
f83r	f83r	f83r.6	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	9	schedy · chedchy · qokal · olchedy · qokaiin · chedy · qokeedy · lchedy · qoky	CHD+DY | CHD+Y | OK+AL | OL+CHD+DY | OK+AIIN | CHD+Y | OK+EE+DY | L+CHD+DY | OK+Y	9	Umsetzen; fertig. Diesen Posten umsetzen. Ansetzen zur Ziel- oder Anschlussstelle. Weiter umsetzen; fertig. Nach Sollmaß ansetzen. Diesen Posten umsetzen. Länger ansetzen; fertig. Umsetzen in den nächsten Lauf; fertig. Diesen Posten ansetzen.
f83r	f83r	f83r.7	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	10	solshed · lsheedy · qeeedy · qoky · o · qol · rsheedy · qokedy · qoteedy · qoteedy	S+OL+SHED | LSH+EE+D_ADDR+Y | CARRIER_Q+EEE+D_ADDR+Y | OK+Y | O | OL | R+SH+EE+D_ADDR+Y | OK+E+DY | OT+EE+DY | OT+EE+DY	8	Weiter wählen und absetzen. Aus diesem Teil diesen Posten länger spülen. Aus diesem Teil diesen Posten vollständig ansetzen unter q-Träger. Ausführen. Weiter aus diesem Teil diesen Posten länger kennzeichnen und halten. Kurz ansetzen; fertig. Danach länger weiterarbeiten; fertig. Danach länger weiterarbeiten; fertig.
f83r	f83r	f83r.8	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	6	pchedal · otedy · shecthedchy · qoky · chedy · chary	P+CHD+AL | OT+E+DY | SH+E+CTH+CHD+Y | OK+Y | CHD+Y | AR+Y	6	Einsetzen und umsetzen zur Ziel- oder Anschlussstelle. Danach kurz weiterarbeiten; fertig. Diesen Posten kurz halten, bereitstellen und umsetzen. Diesen Posten ansetzen. Diesen Posten umsetzen. Von der Entnahmestelle diesen Posten und den Ansatz einsetzen und entnehmen.
f83r	f83r	f83r.9	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	9	pchor · checphedy · qokedy · lsheedy · qokchdy · r · shedkedy · qopshdy · qopy	P+CH+OR | CH+E+CPH+E+DY | OK+E+DY | LSH+EE+D_ADDR+Y | OK+CHD+DY | R | SHED+K+E+D_ADDR+Y | CARRIER_Q+O+P+SH+D_ADDR+Y | CARRIER_Q+O+P+Y	9	Von der Entnahmestelle diesen Posten und den Ansatz einsetzen und entnehmen. Kurz entnehmen und umleiten; fertig. Kurz ansetzen; fertig. Aus diesem Teil diesen Posten länger spülen. Ansetzen und umsetzen; fertig. Kennzeichnen. Aus diesem Teil diesen Posten kurz absetzen und zugeben. Aus diesem Teil diesen Posten ausführen, einsetzen und halten unter q-Träger. Diesen Posten ausführen und einsetzen unter q-Träger.
f83r	f83r	f83r.10	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	13	olkeey · rchs · cheeb · ols · aiin · skal · dain · cthal · s · aiin · chky · lal · sam	SOLK+EE+Y | R+CH+S | CH+EE+LOCAL_CHAR_B | OL+S | AIIN | S+K+AL | AIN | CTH+AL | S | AIIN | CHK+Y | L+AL | S+AM_ADDR	9	Diesen Posten länger auffangen. Kennzeichnen, entnehmen und wählen. Länger entnehmen mit b-Zeichen. Weiter wählen. Nach Sollmaß wählen und zugeben zur Ziel- oder Anschlussstelle. Als eine Portion bereitstellen zur Ziel- oder Anschlussstelle. Wählen. Nach Sollmaß diesen Posten behandeln. Wählen in den nächsten Lauf zur Ziel- oder Anschlussstelle zur Innenstelle.
f83r	f83r	f83r.11	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	10	sor · shedy · qokaiin · chkain · shcthey · qokedy · okair · sheedy · lchedy · lo	S+OR | SHED+DY | OK+AIIN | CHK+AIN | SH+CTH+E+Y | OK+E+DY | OK+AIR | SH+EE+DY | L+CHD+DY | L+O	10	Den Ansatz wählen. Absetzen; fertig. Nach Sollmaß ansetzen. Als eine Portion behandeln. Diesen Posten kurz halten und bereitstellen. Kurz ansetzen; fertig. Ansetzen entlang des Laufs. Länger halten; fertig. Umsetzen in den nächsten Lauf; fertig. Ausführen in den nächsten Lauf.
f83r	f83r	f83r.12	BIOLOGICAL	PROSE	lokale Becken-, Figuren- und Verbindungsstationen	9	qockhol · sheckhy · otal · qokeal · sheckhdy · al · okedy · qokedy · qokal	CARRIER_Q+O+CKH+OL | SH+E+CKH+Y | OT+AL | OK+E+AL | SH+E+CKH+D_ADDR+Y | AL | OK+E+DY | OK+E+DY | OK+AL	7	Weiter ausführen durch den Durchlass unter q-Träger. Diesen Posten kurz halten durch den Durchlass. Danach kurz ansetzen zur Ziel- oder Anschlussstelle. Aus diesem Teil diesen Posten kurz halten durch den Durchlass. Kurz ansetzen zur Ziel- oder Anschlussstelle; fertig. Kurz ansetzen; fertig. Ansetzen zur Ziel- oder Anschlussstelle.
