source_group_id	edition	locus	page	collapsed_page	physical_folio	side	page_state	section	currier	hand	kind	grammar_scope	ascii_length	line_position_quartile	group_position_class	site_prefix
ZL3b|f96r.3|G006	ZL3b	f96r.3	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
ZL3b|f96r.4|G002	ZL3b	f96r.4	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
ZL3b|f96r.4|G003	ZL3b	f96r.4	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
ZL3b|f96r.4|G007	ZL3b	f96r.4	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	8	0	MIDDLE	sh
ZL3b|f96r.4|G008	ZL3b	f96r.4	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	5	0	LAST	ch
ZL3b|f96r.5|G002	ZL3b	f96r.5	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	8	1	MIDDLE	ch
ZL3b|f96r.5|G005	ZL3b	f96r.5	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
ZL3b|f96r.6|G003	ZL3b	f96r.6	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
ZL3b|f96r.6|G004	ZL3b	f96r.6	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	7	1	MIDDLE	ch
ZL3b|f96r.6|G005	ZL3b	f96r.6	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
ZL3b|f96r.7|G007	ZL3b	f96r.7	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	7	1	LAST	ch
ZL3b|f96r.8|G002	ZL3b	f96r.8	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	ch
ZL3b|f96r.8|G003	ZL3b	f96r.8	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
ZL3b|f96r.8|G005	ZL3b	f96r.8	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
ZL3b|f96r.9|G002	ZL3b	f96r.9	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
ZL3b|f96r.9|G004	ZL3b	f96r.9	f96r	f96r	f96	r	1	H	A	1	P	CONFIRMED_PROSE	9	2	MIDDLE	sh
ZL3b|f96v.1|G002	ZL3b	f96v.1	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	10	0	MIDDLE	sh
ZL3b|f96v.11|G003	ZL3b	f96v.11	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	8	2	MIDDLE	ch
ZL3b|f96v.12|G002	ZL3b	f96v.12	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
ZL3b|f96v.13|G002	ZL3b	f96v.13	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	5	3	LAST	ch
ZL3b|f96v.2|G003	ZL3b	f96v.2	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
ZL3b|f96v.2|G006	ZL3b	f96v.2	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
ZL3b|f96v.2|G008	ZL3b	f96v.2	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	5	0	LAST	ch
ZL3b|f96v.3|G001	ZL3b	f96v.3	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	9	0	FIRST	ch
ZL3b|f96v.3|G006	ZL3b	f96v.3	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
ZL3b|f96v.4|G001	ZL3b	f96v.4	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	FIRST	sh
ZL3b|f96v.4|G002	ZL3b	f96v.4	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
ZL3b|f96v.6|G003	ZL3b	f96v.6	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
ZL3b|f96v.7|G001	ZL3b	f96v.7	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	7	1	FIRST	sh
ZL3b|f96v.7|G002	ZL3b	f96v.7	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	8	1	LAST	ch
ZL3b|f96v.8|G001	ZL3b	f96v.8	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	6	2	FIRST	ch
ZL3b|f96v.9|G003	ZL3b	f96v.9	f96v	f96v	f96	v	0	H	A	1	P	CONFIRMED_PROSE	9	2	LAST	ch
IT2a|f39r.1|G005	IT2a	f39r.1	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	0	MIDDLE	sh
IT2a|f39r.1|G009	IT2a	f39r.1	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	9	0	MIDDLE	ch
IT2a|f39r.1|G011	IT2a	f39r.1	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	0	MIDDLE	sh
IT2a|f39r.10|G002	IT2a	f39r.10	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f39r.10|G007	IT2a	f39r.10	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f39r.11|G010	IT2a	f39r.11	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f39r.12|G008	IT2a	f39r.12	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f39r.13|G003	IT2a	f39r.13	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f39r.13|G005	IT2a	f39r.13	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f39r.13|G007	IT2a	f39r.13	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	9	2	MIDDLE	sh
IT2a|f39r.14|G003	IT2a	f39r.14	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f39r.14|G006	IT2a	f39r.14	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f39r.15|G002	IT2a	f39r.15	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f39r.15|G010	IT2a	f39r.15	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	9	3	LAST	ch
IT2a|f39r.16|G002	IT2a	f39r.16	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f39r.2|G001	IT2a	f39r.2	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	6	0	FIRST	ch
IT2a|f39r.2|G002	IT2a	f39r.2	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f39r.3|G002	IT2a	f39r.3	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	8	0	MIDDLE	ch
IT2a|f39r.3|G003	IT2a	f39r.3	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	7	0	MIDDLE	ch
IT2a|f39r.3|G005	IT2a	f39r.3	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	0	MIDDLE	sh
IT2a|f39r.3|G010	IT2a	f39r.3	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f39r.4|G004	IT2a	f39r.4	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f39r.4|G006	IT2a	f39r.4	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f39r.4|G009	IT2a	f39r.4	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f39r.4|G011	IT2a	f39r.4	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	8	0	LAST	ch
IT2a|f39r.6|G002	IT2a	f39r.6	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	3	1	MIDDLE	sh
IT2a|f39r.6|G004	IT2a	f39r.6	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	8	1	MIDDLE	ch
IT2a|f39r.6|G005	IT2a	f39r.6	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f39r.6|G008	IT2a	f39r.6	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	10	1	MIDDLE	ch
IT2a|f39r.6|G009	IT2a	f39r.6	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	9	1	MIDDLE	sh
IT2a|f39r.7|G002	IT2a	f39r.7	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f39r.7|G003	IT2a	f39r.7	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f39r.8|G001	IT2a	f39r.8	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	6	1	FIRST	ch
IT2a|f39r.8|G002	IT2a	f39r.8	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f39r.8|G005	IT2a	f39r.8	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f39r.9|G001	IT2a	f39r.9	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	6	1	FIRST	ch
IT2a|f39r.9|G002	IT2a	f39r.9	f39r	f39r	f39	r	0	H	B	2	P	CONFIRMED_PROSE	4	1	MIDDLE	sh
IT2a|f39v.1|G006	IT2a	f39v.1	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	10	0	MIDDLE	sh
IT2a|f39v.10|G007	IT2a	f39v.10	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f39v.10|G010	IT2a	f39v.10	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	6	2	MIDDLE	sh
IT2a|f39v.10|G011	IT2a	f39v.10	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	6	2	LAST	ch
IT2a|f39v.11|G002	IT2a	f39v.11	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f39v.11|G003	IT2a	f39v.11	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	6	3	MIDDLE	sh
IT2a|f39v.12|G008	IT2a	f39v.12	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	7	3	MIDDLE	ch
IT2a|f39v.14|G004	IT2a	f39v.14	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	7	3	LAST	ch
IT2a|f39v.2|G004	IT2a	f39v.2	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f39v.3|G002	IT2a	f39v.3	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f39v.3|G004	IT2a	f39v.3	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	11	0	MIDDLE	ch
IT2a|f39v.4|G003	IT2a	f39v.4	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f39v.4|G004	IT2a	f39v.4	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f39v.4|G007	IT2a	f39v.4	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
IT2a|f39v.5|G003	IT2a	f39v.5	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f39v.6|G002	IT2a	f39v.6	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	6	1	MIDDLE	ch
IT2a|f39v.6|G003	IT2a	f39v.6	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	7	1	MIDDLE	sh
IT2a|f39v.6|G005	IT2a	f39v.6	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	3	1	MIDDLE	ch
IT2a|f39v.6|G009	IT2a	f39v.6	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	1	LAST	sh
IT2a|f39v.7|G002	IT2a	f39v.7	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	sh
IT2a|f39v.7|G004	IT2a	f39v.7	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	6	1	MIDDLE	sh
IT2a|f39v.8|G007	IT2a	f39v.8	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	4	2	MIDDLE	sh
IT2a|f39v.8|G008	IT2a	f39v.8	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f39v.9|G006	IT2a	f39v.9	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f39v.9|G008	IT2a	f39v.9	f39v	f39v	f39	v	1	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	sh
IT2a|f55r.1|G002	IT2a	f55r.1	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	7	0	MIDDLE	sh
IT2a|f55r.11|G001	IT2a	f55r.11	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	5	3	FIRST	ch
IT2a|f55r.11|G002	IT2a	f55r.11	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	4	3	MIDDLE	ch
IT2a|f55r.12|G007	IT2a	f55r.12	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f55r.2|G004	IT2a	f55r.2	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f55r.3|G002	IT2a	f55r.3	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	4	0	MIDDLE	ch
IT2a|f55r.5|G005	IT2a	f55r.5	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	4	1	MIDDLE	ch
IT2a|f55r.5|G006	IT2a	f55r.5	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f55r.6|G001	IT2a	f55r.6	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	4	1	FIRST	ch
IT2a|f55r.6|G003	IT2a	f55r.6	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	3	1	MIDDLE	sh
IT2a|f55r.7|G001	IT2a	f55r.7	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	7	2	FIRST	ch
IT2a|f55r.7|G002	IT2a	f55r.7	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	9	2	MIDDLE	ch
IT2a|f55r.7|G003	IT2a	f55r.7	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f55r.8|G003	IT2a	f55r.8	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f55r.9|G002	IT2a	f55r.9	f55r	f55r	f55	r	1	H	B	2	P	CONFIRMED_PROSE	5	2	MIDDLE	ch
IT2a|f55v.1|G001	IT2a	f55v.1	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	10	0	FIRST	ch
IT2a|f55v.11|G002	IT2a	f55v.11	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f55v.11|G003	IT2a	f55v.11	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	6	3	MIDDLE	ch
IT2a|f55v.12|G003	IT2a	f55v.12	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	5	3	MIDDLE	ch
IT2a|f55v.3|G006	IT2a	f55v.3	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	5	0	MIDDLE	ch
IT2a|f55v.4|G003	IT2a	f55v.4	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
IT2a|f55v.4|G006	IT2a	f55v.4	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	6	0	MIDDLE	ch
IT2a|f55v.5|G007	IT2a	f55v.5	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f55v.6|G004	IT2a	f55v.6	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	5	1	MIDDLE	ch
IT2a|f55v.7|G003	IT2a	f55v.7	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	7	2	MIDDLE	sh
IT2a|f55v.8|G006	IT2a	f55v.8	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	7	2	MIDDLE	ch
IT2a|f55v.9|G004	IT2a	f55v.9	f55v	f55v	f55	v	0	H	B	2	P	CONFIRMED_PROSE	4	2	MIDDLE	ch
IT2a|f68r1.1|G001	IT2a	f68r1.1	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	0	FIRST	sh
IT2a|f68r1.1|G003	IT2a	f68r1.1	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
IT2a|f68r1.1|G005	IT2a	f68r1.1	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
IT2a|f68r1.1|G006	IT2a	f68r1.1	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	8	0	MIDDLE	ch
IT2a|f68r1.1|G008	IT2a	f68r1.1	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	10	0	MIDDLE	ch
IT2a|f68r1.1|G009	IT2a	f68r1.1	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	0	LAST	ch
IT2a|f68r1.10|G001	IT2a	f68r1.10	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	8	0	SINGLE	ch
IT2a|f68r1.12|G001	IT2a	f68r1.12	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
IT2a|f68r1.18|G001	IT2a	f68r1.18	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
IT2a|f68r1.2|G004	IT2a	f68r1.2	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	5	0	MIDDLE	ch
IT2a|f68r1.2|G005	IT2a	f68r1.2	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	8	0	MIDDLE	ch
IT2a|f68r1.2|G009	IT2a	f68r1.2	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	4	0	LAST	ch
IT2a|f68r1.22|G001	IT2a	f68r1.22	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	7	0	SINGLE	ch
IT2a|f68r1.3|G002	IT2a	f68r1.3	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	4	0	MIDDLE	sh
IT2a|f68r1.3|G003	IT2a	f68r1.3	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	0	MIDDLE	ch
IT2a|f68r1.3|G004	IT2a	f68r1.3	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	6	0	MIDDLE	ch
IT2a|f68r1.33|G001	IT2a	f68r1.33	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	6	0	SINGLE	sh
IT2a|f68r1.35|G001	IT2a	f68r1.35	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	8	0	SINGLE	ch
IT2a|f68r1.36|G001	IT2a	f68r1.36	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	8	0	SINGLE	ch
IT2a|f68r1.4|G001	IT2a	f68r1.4	f68r1	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	5	0	FIRST	ch
IT2a|f68r1.9|G001	IT2a	f68r1.9	f68r1	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	9	0	SINGLE	ch
IT2a|f68r2.1|G001	IT2a	f68r2.1	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	1	FIRST	sh
IT2a|f68r2.1|G002	IT2a	f68r2.1	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	4	1	MIDDLE	ch
IT2a|f68r2.1|G003	IT2a	f68r2.1	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	5	1	MIDDLE	sh
IT2a|f68r2.1|G005	IT2a	f68r2.1	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	6	1	MIDDLE	ch
IT2a|f68r2.1|G007	IT2a	f68r2.1	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	5	1	MIDDLE	sh
IT2a|f68r2.1|G009	IT2a	f68r2.1	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	8	1	LAST	ch
IT2a|f68r2.10|G001	IT2a	f68r2.10	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	6	1	SINGLE	ch
IT2a|f68r2.12|G001	IT2a	f68r2.12	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	5	1	SINGLE	ch
IT2a|f68r2.14|G001	IT2a	f68r2.14	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	9	1	SINGLE	ch
IT2a|f68r2.15|G001	IT2a	f68r2.15	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	6	1	SINGLE	ch
IT2a|f68r2.18|G001	IT2a	f68r2.18	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	8	2	SINGLE	ch
IT2a|f68r2.19|G001	IT2a	f68r2.19	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	6	2	SINGLE	ch
IT2a|f68r2.2|G005	IT2a	f68r2.2	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	8	1	MIDDLE	ch
IT2a|f68r2.2|G006	IT2a	f68r2.2	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
IT2a|f68r2.2|G007	IT2a	f68r2.2	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	5	1	MIDDLE	ch
IT2a|f68r2.20|G001	IT2a	f68r2.20	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	8	2	SINGLE	ch
IT2a|f68r2.22|G001	IT2a	f68r2.22	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	6	2	SINGLE	ch
IT2a|f68r2.24|G001	IT2a	f68r2.24	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	9	2	SINGLE	ch
IT2a|f68r2.25|G002	IT2a	f68r2.25	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	4	2	LAST	ch
IT2a|f68r2.27|G001	IT2a	f68r2.27	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	7	2	SINGLE	sh
IT2a|f68r2.28|G001	IT2a	f68r2.28	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	6	2	SINGLE	ch
IT2a|f68r2.3|G001	IT2a	f68r2.3	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	6	1	FIRST	ch
IT2a|f68r2.3|G002	IT2a	f68r2.3	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
IT2a|f68r2.3|G003	IT2a	f68r2.3	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	6	1	MIDDLE	ch
IT2a|f68r2.3|G005	IT2a	f68r2.3	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	6	1	MIDDLE	sh
IT2a|f68r2.3|G006	IT2a	f68r2.3	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	1	MIDDLE	ch
IT2a|f68r2.30|G001	IT2a	f68r2.30	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	8	2	SINGLE	ch
IT2a|f68r2.31|G008	IT2a	f68r2.31	f68r2	f68r	f68	r	1	A		4	C	DIAGNOSTIC_NONPROSE	6	2	MIDDLE	ch
IT2a|f68r2.31|G009	IT2a	f68r2.31	f68r2	f68r	f68	r	1	A		4	C	DIAGNOSTIC_NONPROSE	4	2	MIDDLE	ch
IT2a|f68r2.4|G001	IT2a	f68r2.4	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	4	1	FIRST	ch
IT2a|f68r2.4|G002	IT2a	f68r2.4	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	5	1	MIDDLE	ch
IT2a|f68r2.4|G007	IT2a	f68r2.4	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	6	1	MIDDLE	ch
IT2a|f68r2.4|G008	IT2a	f68r2.4	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	1	LAST	ch
IT2a|f68r2.5|G001	IT2a	f68r2.5	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	7	1	FIRST	ch
IT2a|f68r2.5|G002	IT2a	f68r2.5	f68r2	f68r	f68	r	1	A		4	P	DIAGNOSTIC_NONPROSE	6	1	MIDDLE	ch
IT2a|f68r2.6|G007	IT2a	f68r2.6	f68r2	f68r	f68	r	1	A		4	C	DIAGNOSTIC_NONPROSE	4	1	MIDDLE	ch
IT2a|f68r2.8|G001	IT2a	f68r2.8	f68r2	f68r	f68	r	1	A		4	L	DIAGNOSTIC_NONPROSE	7	1	SINGLE	ch
IT2a|f68r3.1|G003	IT2a	f68r3.1	f68r3	f68r	f68	r	1	A		4	C	DIAGNOSTIC_NONPROSE	8	2	MIDDLE	ch
IT2a|f68r3.1|G004	IT2a	f68r3.1	f68r3	f68r	f68	r	1	A		4	C	DIAGNOSTIC_NONPROSE	7	2	MIDDLE	ch
