locus	page	section	currier	hand	code	kind	grammar_scope	symbol_count	family_sequence	zl_sta_codes	it_sta_codes	rf_sta_codes	alternative_sites	strict_zero_alternative	union_boundary_positions	synchronized_boundary_positions	three_reading_boundary_positions	two_reading_boundary_positions	one_reading_boundary_positions	exact_boundary_position_sets	exact_typed_boundary_maps
f106v.22	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	47	QLABDAQKADAQAGAQLADAQACLJBALJADAPLJBALBAQAFABAB	Q2 L1 A1 B1 D1 A1 Q1 K1 A2 D1 A1 Q1 A3 G1 A1 Q1 L1 A2 D1 A1 Q1 A3 C1 L1 J1 B1 A2 L1 J1 A2 D1 A1 P1 L1 J1 B1 A2 L1 B1 A2 Q1 A3 F3 A2 B2 A3 B3	Q2 L1 A1 B1 D1 A1 Q1 K1 A2 D1 A1 Q1 A3 G1 A1 Q1 L1 A2 D1 A1 Q1 A3 C1 L1 J1 B1 A2 L1 J1 A2 D1 A1 P1 L1 J1 B1 A2 L1 B1 A2 Q1 A3 F3 A2 B2 A3 B3	Q2 L1 A1 B1 D1 A1 Q1 K1 A2 D1 A1 Q1 A3 G1 A1 Q1 L1 A2 D1 A1 Q1 A3 C1 L1 J1 Ba A2 L1 J1 A2 D1 A1 P1 L1 J1 Ba A2 L1 B1 A2 Q1 A3 F3 A2 B2 A3 B3	0	1	4,9,14,18,23,27,30,37,44	4,9,14,18,23,27,30,37	4,9,14,18,23,27,30,37		44	0	0
f106v.23	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	46	ABQABABLACKACAQABKBAKABKJBADAQAGACAGAQKBADAQAF	A1 B2 Q1 A3 B2 A1 B2 L1 A3 C1 K1 A1 C1 A1 Q1 A3 B2 K1 B1 A2 K1 A1 B2 K1 J1 B1 A2 D1 A1 Q2 A3 G1 A1 C1 A3 G1 A1 Q1 K2 B1 A2 D1 A1 Q1 A3 F1	A1 B2 Q1 A3 B2 A1 B2 L1 A1 C1 K1 A1 C1 A1 Q1 A3 B2 K1 B1 A2 K1 A1 B2 K1 J1 B1 A2 D1 A1 Q2 A3 G1 A1 C1 A3 G1 A1 Q1 K2 B1 A2 D1 A1 Q1 A3 F1	A1 B2 Q1 A3 B2 A1 B2 L1 A3 C1 K1 A1 C1 A1 Q1 A3 B2 K1 B1 A2 K1 A1 B2 K1 J1 Ba A2 D1 A1 Q2 A3 G1 A1 C1 A3 G1 A1 Q1 K2 B1 A2 D1 A1 Q1 A3 F1	0	1	2,7,10,13,17,20,23,27,32,34,36,41	2,7,10,13,17,20,23,27,32,34,36,41	7,10,13,17,20,23,27,32,36,41	2,34		0	0
f106v.25	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	22	CACLJABKABLACKABAQACAB	C2 A3 C1 L1 J1 A1 B2 K1 A1 B2 L1 A3 C1 K1 A1 B2 A1 Q1 A3 C1 A1 B2	C2 A3 C1 L1 J1 A1 B2 K1 A1 B2 L1 A3 C1 K1 A1 B2 A1 Q1 A3 C1 A1 B2	C2 A3 C1 L1 J1 A1 B2 K1 A1 B2 L1 A3 C1 K1 A1 B2 A1 Q1 A3 C1 A1 B2	0	1	3,7,10,13,16	3,7,10,13,16	3,7,10,13,16			1	1
f106v.26	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	45	QACAFQLBAFAQABKBABKJBAQLACKAPKAAQKJCACABAPKBA	Q2 A3 C1 A3 F3 Q1 L1 B1 A3 F1 A1 Q1 A3 B2 K1 B1 A2 B2 K1 J1 B1 A2 Q1 L1 A3 C1 K1 A1 P1 K1 A2 A1 Q2 K1 J1 C2 A3 C1 A3 B2 A1 P1 K1 B1 A2	Q2 A3 C1 A3 F3 Q1 L1 B1 A3 F1 A1 Q1 A3 B2 K1 B1 A2 B2 K1 J1 B1 A2 Q1 L1 A3 C1 K1 A1 P1 K1 A2 A1 Q2 K1 J1 C2 A3 C1 A3 B2 A1 P1 K1 B1 A2	Q2 A3 C1 A3 F3 Q1 L1 Ba A3 F1 A1 Q1 A3 B2 K1 B1 A2 B2 K1 J1 Ba A2 Qa L1 A3 C1 K1 A1 P1 K1 A2 A1 Q2 K1 J1 C2 A3 C1 A3 B2 A1 P1 K1 B1 A2	0	1	3,5,10,14,17,18,22,26,31,36,38,40	3,5,10,14,17,22,26,31,36,38,40	3,5,10,14,17,22,26,31,36,40	38	18	0	0
f106v.27	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	29	ABKJAABAGLJAQABLAACDAQKAAACAC	A1 B2 K1 J1 A1 A1 B1 A3 G1 L1 J1 A1 Q2 A3 B2 L1 A1 A1 C1 D1 A1 Q1 K2 A2 A1 A3 C1 A3 C1	A1 B2 K1 J1 A1 A1 B1 A3 G1 L1 J1 A1 Q2 A3 B2 L1 A1 A1 C1 D1 A1 Q1 K2 A2 A1 A3 C1 A3 C1	A1 B2 K1 J1 A1 A1 B1 A3 G1 L1 J1 A1 Q2 A3 B2 L1 A1 A3 C1 D1 A1 Q1 K2 A2 A1 A3 C1 A3 C1	0	1	5,9,15,19,24,25	5,9,15,19,24	5,9,15,19,24		25	0	0
f106v.28	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	50	PLJABAABQKBADAQACLJACKAQADAQAGAQJABAAQAGDAQACAQABA	P1 L1 J1 A1 B1 A2 A1 B2 Q1 K2 B1 A2 D1 A1 Q1 A1 C1 L1 J1 A1 C2 K1 A1 Q2 A2 D1 A1 Q2 A3 G1 A1 Q2 J1 A1 B1 A2 A1 Q2 A3 G1 D1 A1 Q1 A3 C1 A1 Q2 A2 B1 A2	P1 L1 J1 A1 B1 A2 A1 B2 Q1 K2 B1 A2 D1 A1 Q1 A1 C1 L1 J1 A1 C2 K1 A1 Q2 A2 D1 A1 Q2 A3 G1 A1 Q2 J1 A1 B1 A2 A1 Q2 A3 G1 D1 A1 Q1 A3 C1 A1 Q2 A2 B1 A2	P1 L1 J1 A1 B1 A2 A1 B2 Q1 K2 Ba A2 D1 A1 Q1 A1 C1 L1 J1 A1 C2 K1 A1 Q2 A2 D1 A1 Q2 A3 G1 A1 Q2 J1 A1 B1 A2 A1 Q2 A3 G1 D1 A1 Q1 A3 C1 A1 Q2 A2 B1 A2	0	1	6,12,17,21,25,30,36,40,45,48	6,12,17,21,25,30,36,40,45	6,12,17,21,25,30,36,40,45		48	0	0
f106v.29	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	45	AKKAABKJAKJBADAQAGKJACAQAGAQAFKAQACABACAGKJAB	A2 K1 K2 A2 A1 B2 K1 J1 A2 K1 J1 B1 A2 D1 A1 Q2 A3 G1 K1 J1 A1 C2 A1 Q2 A3 G1 A1 Q2 A3 F1 K1 A1 Q2 A3 C1 A1 B2 A1 C2 A3 G1 K1 J1 A1 B4	A2 K1 K2 A2 A1 B2 K1 J1 A2 K1 J1 B1 A2 D1 A1 Q2 A3 G1 K1 J1 A1 C2 A1 Q2 A3 G1 A1 Q2 A3 F1 K1 A1 Q2 A3 C1 A1 B2 A1 C2 A3 G1 K1 J1 A1 B3	A2 K1 K2 A2 A1 B2 K1 J1 A2 K1 J1 Ba A2 D1 A1 Q2 A3 G1 K1 J1 A1 C2 A1 Q2 A3 G1 A1 Q2 A3 F1 K1 A1 Q2 A3 C1 A1 B2 A1 C2 A3 G1 K1 J1 A1 B4	0	1	4,9,13,18,22,26,30,35,39,41	4,9,13,18,22,26,30,35,39,41	4,9,13,18,22,26,30,35,39,41			1	1
f106v.33	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	26	KAAGABADAQACKJAABAGKJABAKA	K1 A1 A3 G1 A1 B1 A2 D1 A1 Q2 A3 C1 K1 J1 A2 A1 B2 A3 G1 K1 J1 A2 B1 A2 K1 A2	K1 A1 A3 G1 A1 B1 A2 D1 A1 Q2 A3 C1 K1 J1 A2 A1 B2 A3 G1 K1 J1 A2 B1 A2 K1 A2	K1 A1 A3 G1 A1 B1 A2 D1 A1 Q2 A3 C1 K1 J1 A2 A1 B2 A3 G1 K1 J1 Aa B1 A2 K1 A2	0	1	4,7,12,15,17,19,22	4,7,12,15,17,19,22	4,7,12,15,17,19,22			1	0
f106v.34	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	49	PKABAGQKKACABQALUAAQACACABABPKJABADAQAGAQACABABAB	P1 K1 A1 B1 A3 G1 Q1 K1 K2 A1 C1 A3 B2 Q1 A2 L1 U2 A2 A1 Q2 A1 C2 A3 C1 A1 B1 A3 B2 P1 K1 J1 A1 B1 A2 D1 A1 Q2 A3 G1 A1 Q2 A1 C1 A3 B2 A1 B1 A3 B3	P1 K1 A1 B1 A3 G1 Q1 K1 K2 A1 C1 A3 B2 Q1 A2 L1 U2 A2 A1 Q2 A1 C2 A3 C1 A1 B1 A3 B2 P1 K1 J1 A1 B1 A2 D1 A1 Q2 A3 G1 A1 Q2 A1 C1 A3 B2 A1 B1 A3 B3	P1 K1 A1 B1 A3 G1 Q1 K1 K2 A1 C1 A3 B2 Q1 A2 L1 U2 A2 A1 Q2 A1 C2 A3 C1 A1 B1 A3 B2 P1 K1 J1 A1 B1 A2 D1 A1 Q2 A3 G1 A1 Q2 A1 C1 A3 B2 A1 B1 A3 B3	0	1	6,11,13,15,18,22,24,28,34,39,43	6,11,13,15,18,22,24,28,34,39,43	6,11,13,15,18,22,24,28,34,39,43			1	0
f106v.35	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	47	LABALAUADAQKADAQKABQKJBALBAQKJBAKJBADAUJAAQAGAB	L1 A1 B1 A2 L1 A1 U1 A2 D1 A1 Q1 K2 A2 D1 A1 Q1 K1 A1 B2 Q1 K1 J1 B1 A2 L1 B1 A2 Q1 K1 J1 B1 A2 K1 J1 B1 A2 D1 A1 U1 J1 A2 A1 Q1 A3 G1 A3 B2	L1 A1 B1 A2 L1 A1 U1 A2 D1 A1 Q1 K2 A2 D1 A1 Q1 K1 A1 B2 Q1 K1 J1 B1 A2 L1 B1 A2 Q1 K1 J1 B1 A2 K1 J1 B1 A2 D1 A1 U1 J1 A2 A1 Q1 A3 G1 A3 B2	L1 A1 B1 A2 L1 A1 U1 A2 D1 A1 Q1 K2 A2 D1 A1 Q1 K1 A1 B2 Q1 K1 J1 B1 Ab L1 B1 A2 Q1 K1 J1 B1 A2 K1 J1 B1 A2 D1 A1 U1 J1 A2 A1 Q1 A3 G1 A3 B2	0	1	4,8,13,18,19,24,27,32,36,41,45	4,8,13,19,24,27,32,36,41,45	4,8,13,19,24,27,32,36,41,45		18	0	0
f106v.36	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	18	CABLKBADAQAGKABQAG	C2 A1 B2 L1 K2 B1 A2 D1 A1 Q1 A3 G1 K1 A1 B2 Q1 A3 G1	C2 A1 B2 L1 K2 B1 A2 D1 A1 Q1 A3 G1 K1 A1 B2 Q1 A3 G1	C2 A1 B2 L1 K2 B1 A2 D1 A1 Q1 A3 G1 K1 A1 B2 Q1 A3 G1	0	1	3,7,12	3,7,12	3,7,12			1	1
f106v.37	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	52	PAAABAKJAAGABQKJABACDABAGLTAACLJBAAQJBACAPABPKJBAABC	P1 A2 A1 A3 B2 A2 K1 J1 A1 A3 G3 A3 B2 Q1 K1 J1 A1 B1 A3 C1 D1 A1 B1 A3 G1 L1 T1 A1 A1 C1 L1 J1 B1 A2 A1 Q2 J1 B1 A3 C1 A1 P1 A1 B2 P2 K1 J1 B1 A2 A1 B1 C1	P1 A2 A1 A3 B2 A2 K1 J1 A1 A3 G3 A3 B2 Q1 K1 J1 A1 B1 A3 C1 D1 A1 B1 A3 G1 L1 T1 A1 A1 C1 L1 J1 B1 A2 A1 Q2 J1 B1 A3 C1 A1 P1 A1 B2 P2 K1 J1 B1 A2 A1 B1 C1	P1 A2 A1 A3 B2 A2 K1 J1 A1 A3 G3 A3 B2 Q1 K1 J1 A1 B1 A3 C1 D1 A1 B1 A3 G1 L1 T1 A1 A1 C1 L1 J1 B1 A2 A1 Q2 J1 Ba A3 C1 A1 P1 A1 B2 P2 K1 J1 Ba A2 A1 B1 C1	0	1	6,9,11,13,20,25,30,34,40,44,49	6,9,11,13,20,25,30,34,40,44,49	6,11,13,20,25,30,34,40,44,49	9		0	0
f106v.38	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	49	AQKJABADAQKAAQKJADAQKADAQKBABDAQKQKADABCABACAGAQA	A1 Q1 K1 J1 A1 B1 A2 D1 A1 Q1 K2 A2 A1 Q2 K1 J1 A2 D1 A1 Q1 K2 A2 D1 A1 Q1 K2 B1 A3 B2 D1 A1 Q2 K1 Q1 K2 A2 D1 A1 B2 C1 A1 B1 A2 C1 A3 G1 A1 Q2 A2	A1 Q1 K1 J1 A1 B1 A2 D1 A1 Q1 K2 A2 A1 Q2 K1 J1 A2 D1 A1 Q1 K2 A2 D1 A1 Q1 K2 B1 A3 B2 D1 A1 Q1 K1 Q1 K2 A2 D1 A1 B2 C1 A1 B1 A2 C1 A3 G1 A1 Q2 A2	A1 Q1 K1 J1 A1 B1 A2 D1 A1 Q1 K2 A2 A1 Q2 K1 J1 A2 D1 A1 Q1 K2 A2 D1 A1 Q1 K2 B1 A3 B2 D1 A1 Q2 K1 Q1 K2 Ab D1 A1 B2 C1 A1 B1 A2 C1 A3 G1 A1 Q2 A2	0	1	5,7,12,17,22,29,36,39,43,46	7,12,17,22,29,36,39,43,46	7,12,17,22,29,36,39,43,46		5	0	0
f106v.39	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	16	DAQAGKJAQACAQJAB	D1 A1 Q1 A3 G1 K1 J1 A2 Q1 A3 C1 A1 Q2 J1 A1 B2	D1 A1 Q1 A3 G1 K1 J1 A2 Q1 A3 C1 A1 Q2 J1 A1 B2	D1 A1 Q1 A3 G1 K1 J1 A2 Q1 A3 C1 A1 Q2 J1 A1 B2	0	1	5,8,11	5,8,11	5,11	8		0	0
f106v.4	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	32	AKJAQABLJAAGKUAAQAFKBABKBABKACAB	A2 K1 J1 A1 Q2 A1 B2 L1 J1 A1 A3 G1 K1 U2 A2 A1 Q1 A3 F1 K1 B1 A3 B2 K1 B1 A3 B3 K1 A3 C1 A3 B3	A2 K1 J1 A1 Q2 A1 B2 L1 J1 A1 A3 G1 K1 U2 A2 A1 Q1 A3 F1 K1 B1 A3 B2 K1 B1 A3 B3 K1 A3 C1 A3 B3	A2 K1 J1 A1 Q2 A1 B2 L1 J1 A1 A3 G1 K1 U2 A2 A1 Q1 A3 F1 K1 B1 A3 B2 K1 Ba A3 B3 K1 A3 C1 A3 B3	0	1	6,10,12,15,19,23,27	6,10,12,15,19,23,27	6,10,12,15,19,23,27			1	0
f106v.40	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	51	QALJABADABAKJCAGBAFAFAPKJBAPKBAQABKJBAQKJABACPABQAC	Q1 A1 L1 J1 A1 B1 A2 D1 A1 B1 A2 K1 J1 C2 A3 G1 B1 A3 F3 A3 F3 A1 P1 K1 J1 B1 A2 P1 K1 B1 A2 Q1 A1 B2 K1 J1 B1 A2 Q2 K1 J1 A1 B1 A3 C1 P1 A1 B1 Q1 A1 C1	Q1 A1 L1 J1 A1 B1 A2 D1 A1 B1 A2 K1 J1 C2 A3 G1 B1 A3 F3 A3 F3 A1 P1 K1 J1 B1 A2 P1 K1 B1 A2 Q1 A1 B2 K1 J1 B1 A2 Q2 K1 J1 A1 B1 A3 C1 P1 A1 B1 Q1 A1 C1	Q1 A1 L1 J1 A1 B1 A2 D1 A1 B1 A2 K1 J1 C2 A3 G1 B1 A3 F3 A3 F3 A1 P1 K1 J1 Ba A2 P1 K1 B1 A2 Qa A1 B2 K1 J1 Ba A2 Q2 K1 J1 A1 Ba A3 C1 P1 A1 Ba Q1 A1 C2	0	1	2,5,7,11,14,16,19,21,27,31,38,45	2,7,11,14,16,19,21,27,31,38,45	2,7,11,14,16,21,27,31,38,45	19	5	0	0
f106v.41	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	40	AQJBADAACKKAQAGDAQKABAAQAGAQKADAQKBAKAQA	A1 Q2 J1 B1 A2 D1 A1 A3 C1 K1 K2 A2 Q1 A3 G1 D1 A1 Q1 K2 A1 B1 A2 A1 Q1 A3 G1 A1 Q2 K2 A2 D1 A1 Q2 K2 B1 A2 K1 A1 Q2 A2	A1 Q2 J1 B1 A2 D1 A1 A3 C1 K1 K2 A2 Q1 A3 G1 D1 A1 Q2 K2 A1 B1 A2 A1 Q1 A3 G1 A1 Q2 K2 A2 D1 A1 Q2 K2 B1 A2 K1 A1 Q2 A2	A1 Q2 J1 B1 A2 D1 A1 A3 C1 K1 K2 A2 Q1 A3 G1 D1 A1 Q2 K2 A1 B1 A2 A1 Q1 A3 G1 A1 Q2 K2 A2 D1 A1 Q2 K2 Ba A2 K1 A1 Q2 A2	0	1	5,9,12,15,20,22,26,30,36	5,9,12,15,22,26,30,36	5,9,12,15,22,26,30,36		20	0	0
f106v.42	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	48	PAKABLJBADAQKBAKJAQAAQJBAGAQJBAABAGKBAKAQKBABQJA	P1 A2 K1 A3 B2 L1 J1 B1 A2 D1 A1 Q2 K2 B1 A2 K1 J1 A2 Q1 A2 A1 Q1 J1 B1 A3 G1 A1 Q2 J1 B1 A2 A1 B1 A3 G1 K1 B1 A2 K1 A2 Q1 K2 B1 A2 B2 Q1 J1 A2	P1 A2 K1 A3 B2 L1 J1 B1 A2 D1 A1 Q2 K2 B1 A2 K1 J1 A2 Q1 A2 A1 Q1 J1 B1 A3 G1 A1 Q2 J1 B1 A2 A1 B1 A3 G1 K1 B1 A2 K1 A2 Q1 K2 B1 A2 B2 Q1 J1 A2	P1 A2 K1 A3 B2 L1 J1 B1 A2 D1 A1 Q2 K2 Ba A2 K1 J1 A2 Q1 A2 A1 Q1 J1 B1 A3 G1 A1 Q2 J1 Ba A2 A1 B1 A3 G1 K1 B1 A2 K1 A2 Q1 K2 Ba A2 B2 Q1 J1 A2	0	1	2,5,9,15,20,26,31,35,38,40,44	2,5,9,15,20,26,31,35,38,40,44	5,9,15,20,26,31,35,38,40,44	2		0	0
f106v.44	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	44	UJAKJAAQABKJAQKACAFAQKAAQAGKJBACAQKBAAQABAQA	U2 J1 A2 K1 J1 A2 A1 Q1 A3 B2 K1 J1 A2 Q1 K2 A2 C1 A3 F1 A1 Q1 K2 A1 A1 Q2 A3 G1 K1 J1 B1 A3 C1 A1 Q2 K2 B1 A2 A1 Q2 A1 B2 A1 Q2 A2	U2 J1 A2 K1 J1 A2 A1 Q1 A3 B2 K1 J1 A2 Q1 K2 A2 C1 A3 F1 A1 Q1 K2 A1 A1 Q2 A3 G1 K1 J1 B1 A3 C1 A1 Q2 K2 B1 A2 A1 Q2 A1 B2 A1 Q2 A2	U2 J1 A2 K1 J1 A2 A1 Q1 A3 B2 K1 J1 A2 Q1 K2 A2 C1 A3 F1 A1 Q1 K2 A1 A1 Q2 A3 G1 K1 J1 Ba A3 C1 A1 Q2 K2 B1 A2 A1 Q2 A1 B2 A1 Q2 A2	0	1	3,6,10,13,16,19,23,27,32,37,41	3,6,10,13,19,23,27,32,37,41	3,6,10,13,19,23,27,32,37,41		16	0	0
f106v.45	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	47	ACAFAQKAKJABAFKJAQKACADAQAGAQACACABAQKACACAEBBA	A2 C2 A3 F3 A1 Q1 K2 A2 K1 J1 A1 B1 A3 F1 K1 J1 A2 Q2 K1 A3 C1 A1 D1 A1 Q2 A3 G1 A1 Q2 A2 C1 A3 C2 A3 B2 A1 Q2 K2 A2 C2 A3 C1 A3 E1 B2 B1 A2	A2 C2 A1 F3 A1 Q1 K2 A2 K1 J1 A1 B1 A3 F1 K1 J1 A2 Q2 K1 A3 C1 A1 D1 A1 Q2 A3 G1 A1 Q2 A2 C1 A3 C1 A3 B2 A1 Q2 K2 A2 C2 A3 C1 A3 E1 B2 B1 A2	A2 C2 A3 F3 A1 Q1 K2 A2 K1 J1 A1 B1 A3 F1 K1 J1 A2 Q2 K1 A3 C1 A1 D1 A1 Q2 A3 G1 A1 Q2 A2 C1 A3 C1 A3 B2 A1 Q2 K2 A2 C2 A3 C1 A3 E1 B2 B1 A2	0	1	4,8,14,17,21,27,30,35,39,42	4,8,14,17,21,27,30,35,39,42	4,8,14,17,21,27,30,35,39,42			1	1
f106v.46	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	42	AQACAQAFKJAQAGKJBAAQMAKQAGABAQACAGKJAACKAC	A2 Q2 A3 C1 A1 Q1 A3 F1 K1 J1 A1 Q1 A3 G1 K1 J1 B1 A2 A1 Q1 M1 A2 K1 Q1 A3 G1 A1 B2 A1 Q1 A2 C1 A3 G1 K1 J1 A1 A3 C1 K1 A1 C2	A2 Q2 A3 C1 A1 Q1 A3 F1 K1 J1 A1 Q1 A3 G1 K1 J1 B1 A2 A1 Q1 M1 A2 K1 Q1 A3 G1 A1 B2 A1 Q1 A2 C1 A3 G1 K1 J1 A1 A3 C1 K1 A1 C2	A2 Q2 A3 C1 A1 Q1 A3 F1 K1 J1 A1 Q1 A3 G1 K1 J1 B1 Ab A1 Q1 M1 A2 K1 Q1 A3 G1 A1 B2 A1 Q1 A2 C1 A3 G1 K1 J1 A1 A3 C1 K1 A1 C2	0	1	4,8,14,18,22,26,28,31,34,39	4,8,14,18,22,26,28,31,34,39	4,8,14,18,22,26,28,31,34,39			1	0
f106v.5	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	51	QLAACAKADAQAFLAPKJBAAPKJBDAPKJBAAQAGKJPACAGAUABAFCA	Q2 L1 A1 A3 C1 A1 K2 A2 D1 A1 Q1 A3 F1 L1 A2 P1 K1 J1 B1 A2 A1 P1 K1 J1 B1 D1 A1 P1 K1 J1 B1 A2 A1 Q2 A3 G1 K1 J1 P1 A3 C1 A3 G1 A1 U2 A2 B1 A3 F3 C1 A2	Q2 L1 A1 A3 C1 A1 K2 A2 D1 A1 Q1 A3 F1 L1 A2 P1 K1 J1 B1 A2 A1 P1 K1 J1 B1 D1 A1 P1 K1 J1 B1 A2 A1 Q2 A3 G1 K1 J1 P1 A3 C1 A3 G1 A1 U2 A2 B1 A3 F3 C1 A2	Q2 L1 A1 A3 C1 A1 K2 A2 D1 A1 Q1 A3 F1 L1 A2 P1 K1 J1 Ba A2 A1 P1 K1 J1 B1 D1 A1 P1 K1 J1 B1 A2 A1 Q2 A3 G1 K1 J1 P1 A3 C1 A3 G1 A1 U2 A2 B1 A3 F3 C1 A2	0	1	5,8,13,20,25,32,36,41,43,46,49	5,8,13,20,25,32,36,41,43,46,49	5,8,13,20,25,32,36,41,43,46,49			1	0
f106v.6	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	47	BAGLABAQKJBALJABAABQAGLQACKABAQABLBADAQAFQACACA	B1 A3 G1 L1 A1 B1 A2 Q1 K1 J1 B1 A2 L1 J1 A1 B1 A2 A1 B2 Q1 A3 G1 L1 Q1 A3 C1 K1 A1 B1 A2 Q2 A3 B2 L1 B1 A2 D1 A1 Q1 A3 F1 Q1 A3 C1 A3 C1 A1	B1 A3 G1 L1 A1 B1 A2 Q1 K1 J1 B1 A2 L1 J1 A1 B1 A2 A1 B2 Q1 A3 G1 L1 Q1 A3 C1 K1 A1 B1 A2 Q2 A3 B2 L1 B1 A2 D1 A1 Q1 A3 F1 Q1 A3 C1 A3 C1 A1	B1 A3 G1 L1 A1 B1 A2 Q1 K1 J1 Ba A2 L1 J1 A1 B1 A2 A1 B2 Q1 A3 G1 L1 Q2 A3 C1 K1 A1 B1 Ab Q2 A3 B2 L1 B1 A2 D1 A1 Q1 A3 F1 Q1 A3 C1 A3 C1 A1	0	1	3,7,12,17,22,26,30,36,41	3,7,12,17,22,26,30,36,41	3,7,12,17,22,26,30,36,41			1	1
f106v.7	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	49	CAALJABLABAKAFLABQAFLAQAGDAQAGKABACAEBBABBACBACAC	C2 A1 A2 L1 J1 A3 B2 L1 A1 B1 A2 K1 A3 F1 L1 A1 B2 Q1 A3 F1 L1 A1 Q1 A3 G1 D1 A1 Q2 A3 G1 K1 A1 B1 A3 C1 A3 E1 B2 B1 A3 B2 B1 A3 C1 B2 A1 C1 A1 C1	C2 A1 A2 L1 J1 A1 B2 L1 A1 B1 A2 K1 A3 F1 L1 A1 B2 Q1 A3 F1 L1 A1 Q1 A3 G1 D1 A1 Q2 A3 G1 K1 A1 B1 A3 C1 A3 E1 B2 B1 A3 B2 B1 A3 C1 B2 A1 C1 A1 C1	C2 A1 A2 L1 J1 Aa B2 L1 A1 B1 A2 K1 A3 F1 L1 A1 B2 Q1 A3 F1 Lb A1 Q1 A3 G1 D1 A1 Q2 A3 G1 K1 A1 B1 A3 C1 A3 E1 B2 Ba A3 B2 B1 A3 C1 B2 A1 C1 A1 C1	1	0	3,9,11,14,17,20,25,30,35,38,41,44	3,9,11,14,17,20,25,30,35,38,41,44	3,11,14,17,20,25,30,35,38,41,44	9		0	0
f106v.8	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	16	ACAGKJACABAGAQAG	A1 C1 A3 G1 K1 J1 A1 C1 A1 B2 A3 G1 A1 Q2 A3 G1	A1 C1 A3 G1 K1 J1 A1 C1 A1 B2 A3 G1 A1 Q2 A3 G1	A1 C1 A3 G1 K1 J1 A1 C1 A1 B2 A3 G1 A1 Q2 A3 G1	0	1	4,7,10,12	4,7,10,12	4,7,10,12			1	0
f106v.9	f106v	S	B	3	+P0	P	CONFIRMED_PROSE	48	QLABAGLABQAFACAFQACAGLQKADAPKBADAPKABABQAFLJACAB	Q2 L1 A1 B1 A3 G1 L1 A1 B2 Q1 A3 F3 A1 C1 A3 F1 Q1 A3 C1 A3 G1 L1 Q2 K1 A2 D1 A1 P1 K1 B1 A2 D1 A1 P1 K1 A2 B2 A1 B2 Q1 A3 F3 L1 J1 A3 C1 A3 B3	Q2 L1 A1 B1 A3 G1 L1 A1 B2 Q1 A3 F3 A1 C1 A3 F1 Q1 A3 C1 A3 G1 L1 Q2 K1 A2 D1 A1 P1 K1 B1 A2 D1 A1 P1 K1 A2 B2 A1 B2 Q1 A3 F3 L1 J1 A3 C2 A3 B3	Q2 L1 A1 Ba A3 G1 L1 A1 B2 Q1 A3 F3 A1 C1 A3 F1 Q1 A3 C1 A3 G1 L1 Q2 K1 A2 D1 A1 P1 K1 B1 A2 D1 A1 P1 K1 A2 B2 A1 B2 Q1 A3 F3 L1 J1 A3 C1 A3 B3	0	1	6,12,16,19,21,25,31,36,42,46	6,12,19,21,25,31,36,42,46	6,12,19,21,25,31,36,42,46		16	0	0
