page	locus	source_locus	old_locus	unit	normalized_code	unit_description	local_comment	object_tags	context_class	local_relation_tags	unit_relation_tags	relation_scope	certainty	source_path
f72r3	f72r3.24	f72r3.24	f72r3.S2.11	S2	&Lz	Labels in star/nymph band 2 (middle).	Label at 08:45. Grove's #11. Star/nymph at 09:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72r3	f72r3.33	f72r3.33	f72r3.S3.1	S3	&Lz	Labels in star/nymph band 4 (inner)	Label at 09:00. Grove's #1. Star/nymph at 09:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72r3	f72r3.27	f72r3.27	f72r3.S3.2	S3	@Lz	Labels in star/nymph band 4 (inner)	Label at 10:30. Grove's #2. Star/nymph at 10:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72r3	f72r3.28	f72r3.28	f72r3.S3.3	S3	&Lz	Labels in star/nymph band 4 (inner)	Label at 00:00. Grove's #3. Star/nymph at 00:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72r3	f72r3.29	f72r3.29	f72r3.S3.4	S3	&Lz	Labels in star/nymph band 4 (inner)	Label at 01:15. Grove's #4. Star/nymph at 01:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72r3	f72r3.30	f72r3.30	f72r3.S3.5	S3	&Lz	Labels in star/nymph band 4 (inner)	Label at 03:05. Grove's #5. Star/nymph at 03:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72r3	f72r3.31	f72r3.31	f72r3.S3.6	S3	&Lz	Labels in star/nymph band 4 (inner)	Label at 06:00. Grove's #6. Star/nymph at 06:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72r3	f72r3.32	f72r3.32	f72r3.S3.7	S3	&Lz	Labels in star/nymph band 4 (inner)	Label at 07:30. Grove's #7. Star/nymph at 07:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.19	f72v3.19	f72v3.S1.1	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 10:00. Grove's #1. Star/nymph at 09:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.2	f72v3.2	f72v3.S1.2	S1	@Lz	Labels in star/nymph band 1 (outermost)	Label at 10:30. Grove's #2. Star/nymph at 10:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.3	f72v3.3	f72v3.S1.3	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 10:45. Grove's #3. Star/nymph at 11:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.4	f72v3.4	f72v3.S1.4	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 11:30. Grove's #4. Star/nymph at 11:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.5	f72v3.5	f72v3.S1.5	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 00:00. Grove's #5. Star/nymph at 00:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.6	f72v3.6	f72v3.S1.6	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 00:45. Grove's #6. Star/nymph at 00:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.7	f72v3.7	f72v3.S1.7	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 01:15. Grove's #7. Star/nymph at 01:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.8	f72v3.8	f72v3.S1.8	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 01:45. Grove's #8. Star/nymph at 01:30? &397; = presumably @l squeezed up, above the adjacent chars. &396; = a confusing jumble, maybe @'Sy' or similar. &Sy; = an @S ligd to the top of a @y.	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING	REL_PROXIMITY		EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.9	f72v3.9	f72v3.S1.9	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 02:15. Grove's #9. Star/nymph at 02:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.10	f72v3.10	f72v3.S1.10	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 02:45. Grove's #10. Star/nymph at 02:45?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.11	f72v3.11	f72v3.S1.11	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 03:30. Grove's #11. Star/nymph at 03:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.12	f72v3.12	f72v3.S1.12	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 04:15. Grove's #12. Star/nymph at 04:00? {I~h} = ???	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.13	f72v3.13	f72v3.S1.13	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 05:00. Grove's #13. Star/nymph at 05:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.14	f72v3.14	f72v3.S1.14	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 06:15. Grove's #14. Star/nymph at 06:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.15	f72v3.15	f72v3.S1.15	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 07:15. Grove's #15. Star/nymph at 07:00? Next-to-last glyph may be @p or @w.	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.16	f72v3.16	f72v3.S1.16	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 08:00. Grove's #16. Star/nymph at 07:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.17	f72v3.17	f72v3.S1.17	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 08:45. Grove's #17. Star/nymph at 08:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.18	f72v3.18	f72v3.S1.18	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 09:00. Grove's #18. Star/nymph at 09:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.32	f72v3.32	f72v3.S2.1	S2	&Lz	Labels in star/nymph band 2 (inner).	Label ay 10:00. Grove's #1. Star/nymph at 09:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.21	f72v3.21	f72v3.S2.2	S2	@Lz	Labels in star/nymph band 2 (inner).	Label at 10:45. Grove's #2. Star/nymph at 10:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.22	f72v3.22	f72v3.S2.3	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 11:45. Grove's #3. Star/nymph at 11:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.23	f72v3.23	f72v3.S2.4	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 00:30. Grove's #4. Star/nymph at 00:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.24	f72v3.24	f72v3.S2.5	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 01:30. Grove's #5. Star/nymph at 01:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.25	f72v3.25	f72v3.S2.6	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 02:00. Grove's #6. Star/nymph at 02:00? The third glyph may be @d or @g either way mfd.	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.26	f72v3.26	f72v3.S2.7	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 03:00. Grove's #7. Star/nymph at 03:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.27	f72v3.27	f72v3.S2.8	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 04:00. Grove's #8. Star/nymph at 04:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.28	f72v3.28	f72v3.S2.9	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 05:00. Grove's #9. Star/nymph at 05:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.29	f72v3.29	f72v3.S2.10	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 06:15. Grove's #10. Star/nymph at 06:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.30	f72v3.30	f72v3.S2.11	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 07:45. Grove's #11. Star/nymph at 07:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v3	f72v3.31	f72v3.31	f72v3.S2.12	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 08:15. Grove's #12. Star/nymph at 08:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.2	f72v2.2	f72v2.S1.1	S1	@Lz	Labels in star/nymph band 1 (outermost)	Label at 10:30. Grove's #1 Star/nymph at 10:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.3	f72v2.3	f72v2.S1.2	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 11:00. Grove's #2 Star/nymph at 11:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.4	f72v2.4	f72v2.S1.3	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 11:45. Grove's #3. Star/nymph at 11:45?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.5	f72v2.5	f72v2.S1.4	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 00:30. Grove's #4 Star/nymph at 00:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.6	f72v2.6	f72v2.S1.5	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 01:00. Grove's #5 Star/nymph at 01:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.7	f72v2.7	f72v2.S1.6	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 01:45. Grove's #6 Star/nymph at 02:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.8	f72v2.8	f72v2.S1.7	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 02:00. Grove's #7 Star/nymph at 02:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.9	f72v2.9	f72v2.S1.8	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 03:15. Grove's #8 Star/nymph at 03:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.10	f72v2.10	f72v2.S1.9	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 03:45. Grove's #9. Star/nymph at 04:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.11	f72v2.11	f72v2.S1.10	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 04:30. Grove's #10. Star/nymph at 04:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.12	f72v2.12	f72v2.S1.11	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 05:00. Grove's #11. Star/nymph at 05:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.13	f72v2.13	f72v2.S1.12	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 05:30. Grove's #12 Star/nymph at 06:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.14	f72v2.14	f72v2.S1.13	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 06:30. Grove's #13. Star/nymph at 06:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.15	f72v2.15	f72v2.S1.14	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 07:00. Grove's #14. Star/nymph at 07:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.16	f72v2.16	f72v2.S1.15	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 07:30. Grove's #15. Star/nymph at 08:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.17	f72v2.17	f72v2.S1.16	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 08:00. Grove's #16. Star/nymph at 08:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.18	f72v2.18	f72v2.S1.17	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 08:45. Grove's #17. Star/nymph at 09:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.19	f72v2.19	f72v2.S1.18	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 09:30. Grove's #18. Star/nymph at 09:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.21	f72v2.21	f72v2.S2.1	S2	@Lz	Labels in star/nymph band 2 (inner).	Label at 10:15. Grove's #1 Star/nymph at 10:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.22	f72v2.22	f72v2.S2.2	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 11:30. Grove's #2. Star/nymph at 11:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.23	f72v2.23	f72v2.S2.3	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 00:30. Grove's #3 Star/nymph at 00:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.24	f72v2.24	f72v2.S2.4	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 01:15. Grove's #4 Star/nymph at 01:00? The @p has half a hook...	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.25	f72v2.25	f72v2.S2.5	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 02:00. Grove's #5 Star/nymph at 02:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.26	f72v2.26	f72v2.S2.6	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 03:00. Grove's #6. Star/nymph at 03:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.27	f72v2.27	f72v2.S2.7	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 04:00. Grove's #7 Star/nymph at 04:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.28	f72v2.28	f72v2.S2.8	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 05:00. Grove's #8. Star/nymph at 05:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.29	f72v2.29	f72v2.S2.9	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 06:15. Grove's #9. Star/nymph at 06:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.30	f72v2.30	f72v2.S2.10	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 07:00. Grove's #10. Star/nymph at 07:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.31	f72v2.31	f72v2.S2.11	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 08:00. Grove's #11. Star/nymph at 08:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v2	f72v2.32	f72v2.32	f72v2.S2.12	S2	&Lz	Labels in star/nymph band 2 (inner).	Label at 09:15. Grove's #12. Star/nymph at 09:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.2	f72v1.2	f72v1.S1.1	S1	@Lz	Labels in star/nymph band 1 (outermost)	Label at 09:00. Grove's #1. Star/nymph at 08:45?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.3	f72v1.3	f72v1.S1.2	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 09:45. Grove's #2. Star/nymph at 09:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.4	f72v1.4	f72v1.S1.3	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 10:15. Grove's #3. Star/nymph at 10:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.5	f72v1.5	f72v1.S1.4	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 10:45. Grove's #4. Star/nymph at 10:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.6	f72v1.6	f72v1.S1.5	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 11:15. Grove's #5. Star/nymph at 11:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.7	f72v1.7	f72v1.S1.6	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 00:15. Grove's 6. Star/nymph at 11:30? &CFH~h; = @C ligd toplatf gallows @F ligd to @H ligd to @h with @s-plume on last lig. &CFH~Hy; = @C ligd toplatf gallows @F ligd to @H ligd to @h with @s-plume on @'HH' lig.	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.8	f72v1.8	f72v1.S1.7	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 00:45. Grove's #7 Star/nymph at 01:45?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.9	f72v1.9	f72v1.S1.8	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 01:15. Grove's #8. Star/nymph at 01:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.10	f72v1.10	f72v1.S1.9	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 01:45. Grove's #9. Star/nymph at 01:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.11	f72v1.11	f72v1.S1.10	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 02:15. Grove's #10. Star/nymph at 02:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.12	f72v1.12	f72v1.S1.11	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 02:45. Grove's #11. Star/nymph at 02:45?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.13	f72v1.13	f72v1.S1.12	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 03:30. Grove's #12. Star/nymph at 03:15?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.14	f72v1.14	f72v1.S1.13	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 04:00. Grove's #13. Star/nymph at 03:45?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.15	f72v1.15	f72v1.S1.14	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 04:45. Grove's #14. Star/nymph at 04:30?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
f72v1	f72v1.16	f72v1.16	f72v1.S1.15	S1	&Lz	Labels in star/nymph band 1 (outermost)	Label at 05:00. Grove's #15. Star/nymph at 05:00?	FIGURE;STAR_OR_SKY;LABEL	OBJECT_BEARING			OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
