consensus_group_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	consensus_group_index	consensus_group_count	start_symbol_1based	end_symbol_1based	symbol_count	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	right_boundary_profile
f114v.9|C006	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	6	11	20	26	7	DAQKKBA	D1 A1 Q2 K1 K2 B1 A2	D1 A1 Q2 K1 K2 B1 A2	D1 A1 Q2 K1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C007	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	7	11	27	31	5	DAUJB	D1 A1 U1 J1 B1	D1 A1 U1 J1 B1	D1 A1 U1 J1 B1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C008	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	8	11	32	35	4	CQAG	C2 Q1 A3 G1	C2 Q1 A3 G1	C2 Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C009	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	9	11	36	39	4	LKBA	L1 K2 B1 A2	L1 K2 B1 A2	L1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C010	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	10	11	40	44	5	DAQAB	D1 A1 Q2 A3 B2	D1 A1 Q2 A3 B2	D1 A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f114v.9|C011	f114v.9	f114v	S	B	3	+P0	P	CONFIRMED_PROSE	1	11	11	45	48	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f115r.10|C001	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	1	10	1	5	5	QKJBA	Q2 K1 J1 B1 A2	Q2 K1 J1 B1 A2	Q2 K1 J1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C002	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	2	10	6	11	6	QJKJBA	Q1 J1 K1 J1 B1 A2	Q1 J1 K1 J1 B1 A2	Q1 J1 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C003	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	3	10	12	17	6	DAQKJA	D1 A1 Q1 K1 J1 A2	D1 A1 Q1 K1 J1 A2	D1 A1 Q1 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C004	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	4	10	18	21	4	QKBA	Q1 K2 B1 A2	Q1 K2 B1 A2	Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C005	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	5	10	22	26	5	DAQAC	D1 A1 Q1 A1 C1	D1 A1 Q1 A1 C1	D1 A1 Q1 A1 C1	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C006	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	6	10	27	31	5	KJBAG	K1 J1 B1 A3 G1	K1 J1 B1 A3 G1	K1 J1 B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C007	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	7	10	32	34	3	BAF	B1 A3 F3	B1 A3 F3	B1 A3 F3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C008	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	8	10	35	41	7	DAQKJBA	D1 A1 Q2 K1 J1 B1 A2	D1 A1 Q2 K1 J1 B1 A2	D1 A1 Q2 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C009	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	9	10	42	48	7	DAQKKBA	D1 A1 Q2 K1 K2 B1 A2	D1 A1 Q2 K1 K2 B1 A2	D1 A1 Q2 K1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.10|C010	f115r.10	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	10	10	49	53	5	DJQAC	D1 J1 Q1 A1 C1	D1 J1 Q1 A1 C1	D1 J1 Q1 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f115r.11|C001	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	1	12	1	3	3	BAG	B1 A3 G1	B1 A3 G1	B1 A3 G1	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C002	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	2	12	4	7	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C003	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	3	12	8	10	3	KAB	K1 A1 B2	K1 A1 B2	K1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C004	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	4	12	11	14	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C005	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	5	12	15	19	5	DAQAG	D1 A1 Q1 A1 G1	D1 A1 Q1 A3 G1	D1 A1 Q1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C006	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	6	12	20	26	7	DAQKKBA	D1 A1 Q1 K1 K2 B1 A2	D1 A1 Q1 K1 K2 B1 A2	D1 A1 Q1 K1 K2 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C007	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	7	12	27	33	7	DAQAQMA	D1 A1 Q2 A1 Q2 M1 A2	D1 A1 Q2 A1 Q2 M1 A2	D1 A1 Q2 A1 Q2 M1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C008	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	8	12	34	36	3	CAF	C1 A3 F1	C1 A3 F1	C1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C009	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	9	12	37	39	3	KJA	K1 J1 A1	K1 J1 A1	K1 J1 A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C010	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	10	12	40	43	4	KQAF	K1 Q1 A3 F1	K1 Q1 A3 F1	K1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C011	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	11	12	44	45	2	KA	K1 A1	K1 A1	K1 A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.11|C012	f115r.11	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	0	12	12	46	49	4	BACA	B2 A1 C1 A2	B2 A1 C1 A2	B2 A1 C1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f115r.13|C001	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	1	9	1	5	5	QKJBA	Q2 K1 J1 B1 A2	Q2 K1 J1 B1 A2	Q2 K1 J1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C002	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	2	9	6	13	8	DAABQKBA	D1 A1 A1 B2 Q1 K2 B1 A2	D1 A1 A1 B2 Q1 K2 B1 A2	D1 A1 A1 B2 Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C003	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	3	9	14	20	7	DAQKJBA	D1 A1 Q1 K1 J1 B1 A2	D1 A1 Q1 K1 J1 B1 A2	D1 A1 Q1 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C004	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	4	9	21	25	5	DAQKB	D1 A1 Q2 K1 B1	D1 A1 Q2 K1 B1	D1 A1 Q2 K1 B1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C005	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	5	9	26	31	6	BPKJBA	B2 P1 K1 J1 B1 A2	B2 P1 K1 J1 B1 A2	B2 P1 K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C006	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	6	9	32	36	5	DAQKA	D1 A1 Q2 K1 A1	D1 A1 Q2 K1 A1	D1 A1 Q2 K1 A1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C007	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	7	9	37	39	3	BAC	B2 A3 C1	B2 A3 C1	B2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C008	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	8	9	40	46	7	AFACBKA	A3 F3 A1 C1 B2 K1 A2	A3 F3 A1 C1 B2 K1 A2	A3 F3 A1 C1 B2 K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.13|C009	f115r.13	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	9	9	47	53	7	TABCACA	T1 A1 B2 C1 A1 C1 A2	T1 A1 B2 C1 A1 C1 A2	T1 A1 B2 C1 A1 C1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f115r.15|C001	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	1	13	1	1	1	A	A2	A2	A2	LINE_START	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE
f115r.15|C002	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	2	13	2	4	3	KJA	K1 J1 A1	K1 J1 A1	K1 J1 A1	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:NONE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C003	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	3	13	5	11	7	BQJABAF	B2 Q1 J1 A1 B1 A3 F1	B2 Q1 J1 A1 B1 A3 F1	B2 Q1 J1 A1 B1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C004	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	4	13	12	15	4	KUJB	K1 U2 J1 B1	K1 U2 J1 B1	K1 U2 J1 B1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C005	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	5	13	16	20	5	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C006	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	6	13	21	24	4	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C007	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	7	13	25	29	5	DAQAF	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C008	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	8	13	30	33	4	KABA	K1 A1 B1 A2	K1 A1 B1 A2	K1 A1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C009	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	9	13	34	38	5	DAQAF	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	D1 A1 Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C010	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	10	13	39	42	4	KJAB	K1 J1 A1 B2	K1 J1 A1 B2	K1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C011	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	11	13	43	46	4	BQAC	B2 Q1 A3 C1	B2 Q1 A3 C1	B2 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C012	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	12	13	47	48	2	AF	A3 F3	A3 F3	A3 F3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.15|C013	f115r.15	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	13	13	49	50	2	AB	A1 B3	A1 B3	A1 B3	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f115r.16|C001	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	1	11	1	5	5	BLJBA	B1 L1 J1 B1 A2	B1 L1 J1 B1 A2	B1 L1 J1 B1 A2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C002	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	2	11	6	12	7	DAQLJBA	D1 A1 Q2 L1 J1 B1 A2	D1 A1 Q2 L1 J1 B1 A2	D1 A1 Q2 L1 J1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C003	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	3	11	13	15	3	BAC	B1 A3 C1	B1 A3 C1	B1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C004	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	4	11	16	21	6	ABQJBA	A1 B2 Q2 J1 B1 A2	A1 B2 Q2 J1 B1 A2	A1 B2 Q2 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C005	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	5	11	22	26	5	DAQAC	D1 A1 Q2 A3 C1	D1 A1 Q2 A1 C1	D1 A1 Q2 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C006	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	6	11	27	31	5	KABAC	K1 A1 B1 A3 C1	K1 A1 B1 A3 C1	K1 A1 B1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C007	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	7	11	32	36	5	KJAUA	K1 J1 A1 U2 A2	K1 J1 A1 U2 A2	K1 J1 A1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C008	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	8	11	37	39	3	KBA	K1 B1 A2	K1 B1 A2	K1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C009	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	9	11	40	44	5	DAQAC	D1 A1 Q2 A1 C1	D1 A1 Q2 A1 C1	D1 A1 Q2 A1 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C010	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	10	11	45	49	5	AQKBA	A1 Q2 K1 B1 A2	A1 Q2 K1 B1 A2	A1 Q2 K1 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.16|C011	f115r.16	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	11	11	50	56	7	DAQABKB	D1 A1 Q2 A1 B2 K1 B1	D1 A1 Q2 A1 B2 K1 B1	D1 A1 Q2 A1 B2 K1 B1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	LINE_END
f115r.17|C001	f115r.17	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	1	11	1	3	3	DAB	D1 A1 B2	D1 A1 B2	D1 A1 B2	LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.17|C002	f115r.17	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	2	11	4	6	3	KKA	K1 K2 A2	K1 K2 A2	K1 K2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.17|C003	f115r.17	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	3	11	7	11	5	DAQKA	D1 A1 Q2 K1 A2	D1 A1 Q2 K1 A2	D1 A1 Q2 K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.17|C004	f115r.17	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	4	11	12	14	3	BAG	B1 A3 G1	B1 A3 G1	B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.17|C005	f115r.17	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	5	11	15	17	3	BAG	B1 A3 G1	B1 A3 G1	B1 A3 G1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.17|C006	f115r.17	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	6	11	18	22	5	KJAUA	K1 J1 A1 U2 A2	K1 J1 A1 U2 A2	K1 J1 A1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
f115r.17|C007	f115r.17	f115r	S	B	@	+P0	P	CONFIRMED_PROSE	1	7	11	23	29	7	BABQKBA	B1 A1 B2 Q1 K2 B1 A2	B1 A1 B2 Q1 K2 B1 A2	B1 A1 B2 Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE
