edition	locus	page	section	currier	hand	code	kind	grammar_scope	paragraph_state	line_carrier	word_count	surface	root_sequence	role_sequence	formal_interlinear	confirmed_edges	core34_covered_words	hybrid95_covered_words
IT2a	f107r.49	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		10	o alain aifhy chkain okair chtl lkaiin okair chtl raithty	o al ai+h Hk okair Htl l+k okair Htl r+tht	BARE REL_I BARE+BARE REL_I BARE BARE BARE+REL_I BARE BARE REL_I+BARE	o=C05[BARE]{H95:COMP} | alain=C13[REL_I]{H95:COMP} | aifhy=C19+R:h[BARE+BARE]{H95:OPEN} | chkain=C29[REL_I]{H95:EXACT} | okair=R:okair[BARE]{H95:EXACT} | chtl=R:Htl[BARE]{H95:OPEN} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | okair=R:okair[BARE]{H95:EXACT} | chtl=R:Htl[BARE]{H95:OPEN} | raithty=C20+R:tht[REL_I+BARE]{H95:OPEN}		4	6
IT2a	f107r.5	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	ol	10	olkchedy tedy oteeey okchedy qokeed qokear chedy chokchedy qokain ar	ol+k+H ed ot ok+H ok ok H Hok+H ok ar	BARE+BARE+BOUND_D BARE BOUND_E BARE+BOUND_D Q_BOUND_D Q_BOUND_E BOUND_D BARE+BOUND_D Q_REL_I BARE	olkchedy=C03+C08+C01[BARE+BARE+BOUND_D]{H95:COMP} | tedy=C30[BARE]{H95:EXACT} | oteeey=C04[BOUND_E]{H95:COMP} | okchedy=C02+C01[BARE+BOUND_D]{H95:COMP} | qokeed=C02[Q_BOUND_D]{H95:COMP} | qokear=C02[Q_BOUND_E]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | chokchedy=C28+C01[BARE+BOUND_D]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | ar=C12[BARE]{H95:EXACT}	W4>W5:BOUND_D>Q_BOUND_D;W8>W9:BOUND_D>Q_REL_I	10	10
IT2a	f107r.50	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		12	chain al lkeey chol taidy qotaiin ytaiin lkl lfchal pchdy pal tar	H al l+k H ai+d ot aii l+kl l+H Hd al ar	REL_I BARE BARE+BOUND_E FREE_L BARE+BARE Q_REL_I BARE BARE+BARE BARE+FREE_L BARE BARE BARE	chain=C01[REL_I]{H95:COMP} | al=C13[BARE]{H95:COMP} | lkeey=C09+C08[BARE+BOUND_E]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | taidy=C19+C16[BARE+BARE]{H95:OPEN} | qotaiin=C04[Q_REL_I]{H95:COMP} | ytaiin=C06[BARE]{H95:EXACT} | lkl=C09+R:kl[BARE+BARE]{H95:EXACT} | lfchal=C09+C01[BARE+FREE_L]{H95:COMP} | pchdy=C14[BARE]{H95:COMP} | pal=C13[BARE]{H95:COMP} | tar=C12[BARE]{H95:EXACT}		11	11
IT2a	f107r.51	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		10	sar ain chol olcheey otal otal ol otchy qoky otaily	ar ai H ol+H ot ot ol ot+H ok otail	BARE BARE FREE_L BARE+BOUND_E FREE_L FREE_L BARE BARE+BARE Q_BARE BARE	sar=C12[BARE]{H95:EXACT} | ain=C19[BARE]{H95:EXACT} | chol=C01[FREE_L]{H95:COMP} | olcheey=C03+C01[BARE+BOUND_E]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | ol=C03[BARE]{H95:COMP} | otchy=C04+C01[BARE+BARE]{H95:COMP} | qoky=C02[Q_BARE]{H95:COMP} | otaily=R:otail[BARE]{H95:OPEN}		9	9
IT2a	f107r.6	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	ok	11	okcheey qokeedy chotchedy daiin ar oteey lteey chedaiin okchey otaiin am	ok+H ok Hot+H aii ar ot l+t H ok+H ot a	BARE+BOUND_E Q_BOUND_D BARE+BOUND_D BARE BARE BOUND_E BARE+BOUND_E BOUND_D BARE+BOUND_E REL_I BARE	okcheey=C02+C01[BARE+BOUND_E]{H95:COMP} | qokeedy=C02[Q_BOUND_D]{H95:COMP} | chotchedy=C31+C01[BARE+BOUND_D]{H95:EXACT} | daiin=C06[BARE]{H95:EXACT} | ar=C12[BARE]{H95:EXACT} | oteey=C04[BOUND_E]{H95:COMP} | lteey=C09+C24[BARE+BOUND_E]{H95:COMP} | chedaiin=C01[BOUND_D]{H95:COMP} | okchey=C02+C01[BARE+BOUND_E]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | am=C23[BARE]{H95:EXACT}		11	11
IT2a	f107r.7	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		6	ytaiin cheotchey okaiin chckhy okeedy otcheey	aii H+ot+H ok Hckh ok ot+H	BARE BOUND_E+BARE+BOUND_E REL_I BARE BOUND_D BARE+BOUND_E	ytaiin=C06[BARE]{H95:EXACT} | cheotchey=C01+C04+C01[BOUND_E+BARE+BOUND_E]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | chckhy=C25[BARE]{H95:EXACT} | okeedy=C02[BOUND_D]{H95:COMP} | otcheey=C04+C01[BARE+BOUND_E]{H95:COMP}		6	6
IT2a	f107r.8	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN	t	10	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokor al okirolcy	or+H H ot+ol ok ok l+k ok ok+or al okir+ol+c	BARE+FREE_R BOUND_E BOUND_E+BARE Q_BOUND_E Q_BOUND_D BARE+REL_I Q_REL_I Q_BARE+BARE BARE BARE+BARE+BARE	torshor=C07+C01[BARE+FREE_R]{H95:COMP} | sheeey=C01[BOUND_E]{H95:COMP} | oteeol=C04+C03[BOUND_E+BARE]{H95:COMP} | qokeey=C02[Q_BOUND_E]{H95:COMP} | qokedy=C02[Q_BOUND_D]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | qokor=C02+C07[Q_BARE+BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | okirolcy=R:okir+C03+R:c[BARE+BARE+BARE]{H95:OPEN}		9	9
IT2a	f107r.9	f107r	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	ok	11	okoiin sheey tcheol kain okeey chedy okeedy chdykchedy chey kain an	ok+oii H H+ol ai ok H ok Hd+k+H H ai a	BARE+BARE BOUND_E BOUND_E+BARE BARE BOUND_E BOUND_D BOUND_D BARE+BARE+BOUND_D BOUND_E BARE BARE	okoiin=C02+C33[BARE+BARE]{H95:EXACT} | sheey=C01[BOUND_E]{H95:COMP} | tcheol=C01+C03[BOUND_E+BARE]{H95:COMP} | kain=C19[BARE]{H95:EXACT} | okeey=C02[BOUND_E]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | okeedy=C02[BOUND_D]{H95:COMP} | chdykchedy=C14+C08+C01[BARE+BARE+BOUND_D]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | kain=C19[BARE]{H95:EXACT} | an=C23[BARE]{H95:EXACT}		11	11
IT2a	f107v.1	f107v	S	B	3	@P0	P	CONFIRMED_PROSE	OPEN		11	kaisar olkeeey otalkchy lkaiin otedy qokair lkal chey chody otal cheey	ai+s ol+k ot+k+H l+k ot okair l+k H Hod ot H	BARE+FREE_R BARE+BOUND_E FREE_L+BARE+BARE BARE+REL_I BOUND_D Q_BARE BARE+FREE_L BOUND_E BARE FREE_L BOUND_E	kaisar=C19+C18[BARE+FREE_R]{H95:EXACT} | olkeeey=C03+C08[BARE+BOUND_E]{H95:COMP} | otalkchy=C04+C08+C01[FREE_L+BARE+BARE]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | otedy=C04[BOUND_D]{H95:COMP} | qokair=R:okair[Q_BARE]{H95:EXACT} | lkal=C09+C08[BARE+FREE_L]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | chody=C22[BARE]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP}	W5>W6:BOUND_D>Q_BARE	10	11
IT2a	f107v.10	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		7	shodaiin shey qokair qokaiin chokedy tain shedy	Hod H okair ok Hok ai H	REL_I BOUND_E Q_BARE Q_REL_I BOUND_D BARE BOUND_D	shodaiin=C22[REL_I]{H95:EXACT} | shey=C01[BOUND_E]{H95:COMP} | qokair=R:okair[Q_BARE]{H95:EXACT} | qokaiin=C02[Q_REL_I]{H95:COMP} | chokedy=C28[BOUND_D]{H95:COMP} | tain=C19[BARE]{H95:EXACT} | shedy=C01[BOUND_D]{H95:COMP}	W2>W3:BOUND_E>Q_BARE	6	7
IT2a	f107v.11	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN	t	10	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	H ok H ok+H Hk ok ot ot+ol ot o+Hcfh	BOUND_D FREE_L BOUND_D Q_BARE+BOUND_E BARE Q_BOUND_E Q_REL_I BARE+BARE Q_BOUND_D Q_BARE+BARE	tshedy=C01[BOUND_D]{H95:COMP} | okal=C02[FREE_L]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | qokchey=C02+C01[Q_BARE+BOUND_E]{H95:COMP} | chky=C29[BARE]{H95:EXACT} | qokeey=C02[Q_BOUND_E]{H95:COMP} | qotaiin=C04[Q_REL_I]{H95:COMP} | otol=C04+C03[BARE+BARE]{H95:COMP} | qoteedy=C04[Q_BOUND_D]{H95:COMP} | qopchcfhy=C05+R:Hcfh[Q_BARE+BARE]{H95:OPEN}	W3>W4:BOUND_D>Q_BARE	9	9
IT2a	f107v.12	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam	ok l+H+ol H aii ol+k H ok od Hot ok ot	Q_BOUND_E BARE+BOUND_E+BARE FREE_L BARE BARE+FREE_L BOUND_D Q_FREE_L FREE_R BARE Q_REL_I FREE_A	qokeey=C02[Q_BOUND_E]{H95:COMP} | lcheol=C09+C01+C03[BARE+BOUND_E+BARE]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | olkal=C03+C08[BARE+FREE_L]{H95:COMP} | shedy=C01[BOUND_D]{H95:COMP} | qokaly=C02[Q_FREE_L]{H95:COMP} | odar=C10[FREE_R]{H95:COMP} | choty=C31[BARE]{H95:EXACT} | qokaiin=C02[Q_REL_I]{H95:COMP} | otam=C04[FREE_A]{H95:COMP}		11	11
IT2a	f107v.13	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		10	ycheey qokain ockheody qokair otal qokaiin otal shoeky qokaiin dalam	H ok o+ckh+od okair ot ok ot Ho+k ok al	BOUND_E Q_REL_I BARE+BOUND_E+BARE Q_BARE FREE_L Q_REL_I FREE_L BOUND_E+BARE Q_REL_I FREE_A	ycheey=C01[BOUND_E]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | ockheody=C05+C21+C10[BARE+BOUND_E+BARE]{H95:COMP} | qokair=R:okair[Q_BARE]{H95:EXACT} | otal=C04[FREE_L]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | shoeky=C15+C08[BOUND_E+BARE]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | dalam=C13[FREE_A]{H95:COMP}		9	10
IT2a	f107v.14	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		10	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal	aii H ok ok ok ok H+od ok ok+Hd l+k	BARE REL_I REL_I Q_FREE_R Q_FREE_L Q_FREE_L BOUND_E+BARE Q_REL_I BARE+BARE BARE+FREE_L	daiin=C06[BARE]{H95:EXACT} | shaiin=C01[REL_I]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | cheody=C01+C10[BOUND_E+BARE]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | okchdy=C02+C14[BARE+BARE]{H95:COMP} | dlkal=C09+C08[BARE+FREE_L]{H95:COMP}		10	10
IT2a	f107v.15	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	s	9	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	ol ok ok l+k ok Hk ot Hcth arair	REL_I Q_FREE_L BOUND_E BARE+REL_I REL_I FREE_L REL_I BARE BARE	solain=C03[REL_I]{H95:COMP} | qokal=C02[Q_FREE_L]{H95:COMP} | okeey=C02[BOUND_E]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | okain=C02[REL_I]{H95:COMP} | chkal=C29[FREE_L]{H95:EXACT} | otain=C04[REL_I]{H95:COMP} | chcthy=C32[BARE]{H95:EXACT} | tarairy=R:arair[BARE]{H95:OPEN}		8	8
IT2a	f107v.16	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		10	parair okal opchol okal opaiin otedy qokeody tolkal lkar aiiraly	arair ok o+H ok o ot ok+od ol+k l+k aiir	BARE FREE_L BARE+FREE_L FREE_L REL_I BOUND_D Q_BOUND_E+BARE BARE+FREE_L BARE+FREE_R FREE_L	parair=R:arair[BARE]{H95:OPEN} | okal=C02[FREE_L]{H95:COMP} | opchol=C05+C01[BARE+FREE_L]{H95:COMP} | okal=C02[FREE_L]{H95:COMP} | opaiin=C05[REL_I]{H95:COMP} | otedy=C04[BOUND_D]{H95:COMP} | qokeody=C02+C10[Q_BOUND_E+BARE]{H95:COMP} | tolkal=C03+C08[BARE+FREE_L]{H95:COMP} | lkar=C09+C08[BARE+FREE_R]{H95:COMP} | aiiraly=R:aiir[FREE_L]{H95:EXACT}	W6>W7:BOUND_D>Q_BOUND_E	8	9
IT2a	f107v.17	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam	aii or e Hckh ok ok okl H+ol ok H l+k	BARE BARE BOUND_E BARE REL_I FREE_L Q_REL_I BOUND_E+BARE Q_FREE_R BOUND_E BARE+FREE_A	saiin=C06[BARE]{H95:EXACT} | or=C07[BARE]{H95:COMP} | ykeear=C11[BOUND_E]{H95:COMP} | chckhy=C25[BARE]{H95:EXACT} | okaiin=C02[REL_I]{H95:COMP} | okal=C02[FREE_L]{H95:COMP} | qoklaiin=R:okl[Q_REL_I]{H95:EXACT} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | lkam=C09+C08[BARE+FREE_A]{H95:COMP}		10	11
IT2a	f107v.18	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		10	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal	ok ok+H e+k+Hd ok l+kl H r ot al+k al	Q_REL_I Q_BARE+BOUND_E Q_BARE+BARE+BARE REL_I BARE+BARE FREE_L REL_I REL_I BARE+REL_I BARE	qokain=C02[Q_REL_I]{H95:COMP} | qokchey=C02+C01[Q_BARE+BOUND_E]{H95:COMP} | qekchdy=C11+C08+C14[Q_BARE+BARE+BARE]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | lkl=C09+R:kl[BARE+BARE]{H95:EXACT} | chol=C01[FREE_L]{H95:COMP} | raiin=C20[REL_I]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | alkaiin=C13+C08[BARE+REL_I]{H95:COMP} | dal=C13[BARE]{H95:COMP}	W2>W3:BOUND_E>Q_BARE	9	10
IT2a	f107v.19	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	s	6	soral olaiin chor okaiin chkain okaiin	or ol H ok Hk ok	FREE_L REL_I FREE_R REL_I REL_I REL_I	soral=C07[FREE_L]{H95:COMP} | olaiin=C03[REL_I]{H95:COMP} | chor=C01[FREE_R]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | chkain=C29[REL_I]{H95:EXACT} | okaiin=C02[REL_I]{H95:COMP}		6	6
IT2a	f107v.2	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		13	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	aii ckh ol aii Hk ok ot H ot+os aii ot al+k ol	BARE BARE BARE BARE FREE_L Q_BOUND_D FREE_L BOUND_D BOUND_E+BARE BARE FREE_R BARE+REL_I BARE	daiin=C06[BARE]{H95:EXACT} | dckhy=C21[BARE]{H95:COMP} | ol=C03[BARE]{H95:COMP} | daiin=C06[BARE]{H95:EXACT} | chkal=C29[FREE_L]{H95:EXACT} | qokedy=C02[Q_BOUND_D]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | chedy=C01[BOUND_D]{H95:COMP} | oteos=C04+C27[BOUND_E+BARE]{H95:COMP} | aiin=C06[BARE]{H95:EXACT} | otar=C04[FREE_R]{H95:COMP} | alkain=C13+C08[BARE+REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP}		13	13
IT2a	f107v.20	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		10	palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam	al or air al+k ok H H+od o+H H+k o+k	FREE_R BARE BARE BARE+FREE_L REL_I FREE_L BOUND_E+BARE Q_BARE+BOUND_D FREE_L+FREE_L FREE_L+FREE_A	palar=C13[FREE_R]{H95:COMP} | or=C07[BARE]{H95:COMP} | air=C26[BARE]{H95:EXACT} | kalkal=C13+C08[BARE+FREE_L]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | chpal=C01[FREE_L]{H95:COMP} | cheody=C01+C10[BOUND_E+BARE]{H95:COMP} | qopchedy=C05+C01[Q_BARE+BOUND_D]{H95:COMP} | pcholkal=C01+C08[FREE_L+FREE_L]{H95:COMP} | opalkam=C05+C08[FREE_L+FREE_A]{H95:COMP}		10	10
IT2a	f107v.21	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		13	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otal al	aii ol aii H H ok+ol ai air aii ok ot ot al	BARE BARE BARE FREE_L BOUND_D Q_BARE+BARE BARE BARE BARE FREE_L FREE_R FREE_L BARE	taiin=C06[BARE]{H95:EXACT} | ol=C03[BARE]{H95:COMP} | kaiin=C06[BARE]{H95:EXACT} | chol=C01[FREE_L]{H95:COMP} | kchedy=C01[BOUND_D]{H95:COMP} | qokol=C02+C03[Q_BARE+BARE]{H95:COMP} | ain=C19[BARE]{H95:EXACT} | air=C26[BARE]{H95:EXACT} | kaiin=C06[BARE]{H95:EXACT} | okal=C02[FREE_L]{H95:COMP} | otar=C04[FREE_R]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | al=C13[BARE]{H95:COMP}	W5>W6:BOUND_D>Q_BARE	13	13
IT2a	f107v.22	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT	d	6	dor alol olaiin olkal chol chdar	or al+ol ol ol+k H Hd	BARE BARE+BARE REL_I BARE+FREE_L FREE_L FREE_R	dor=C07[BARE]{H95:COMP} | alol=C13+C03[BARE+BARE]{H95:COMP} | olaiin=C03[REL_I]{H95:COMP} | olkal=C03+C08[BARE+FREE_L]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | chdar=C14[FREE_R]{H95:COMP}		6	6
IT2a	f107v.23	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		10	palchar ar akaiiky char raikchy ofchain opalkar otal otas alky	al+H ar a+k+k H r+k+H o+H o+k ot ot+s al+k	BARE+FREE_R BARE BARE+REL_I+BARE FREE_R REL_I+BARE+BARE BARE+REL_I FREE_L+FREE_R FREE_L FREE_A+BARE BARE+BARE	palchar=C13+C01[BARE+FREE_R]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | akaiiky=C23+C08+C08[BARE+REL_I+BARE]{H95:OPEN} | char=C01[FREE_R]{H95:COMP} | raikchy=C20+C08+C01[REL_I+BARE+BARE]{H95:COMP} | ofchain=C05+C01[BARE+REL_I]{H95:COMP} | opalkar=C05+C08[FREE_L+FREE_R]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | otas=C04+C18[FREE_A+BARE]{H95:COMP} | alky=C13+C08[BARE+BARE]{H95:COMP}		10	9
IT2a	f107v.24	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		5	dain olaiin chol olkain lkaiin	ai ol H ol+k l+k	BARE REL_I FREE_L BARE+REL_I BARE+REL_I	dain=C19[BARE]{H95:EXACT} | olaiin=C03[REL_I]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | olkain=C03+C08[BARE+REL_I]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP}		5	5
IT2a	f107v.25	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN		11	kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey ram	a+ol+k ol+k ok+ol ok+or al od o+H ot al H r	BARE+BARE+FREE_R BARE+FREE_R BOUND_E+BARE Q_BOUND_E+BARE BARE BARE BARE+BOUND_E BARE BARE BOUND_E FREE_A	kaolkar=C23+C03+C08[BARE+BARE+FREE_R]{H95:OPEN} | kolkar=C03+C08[BARE+FREE_R]{H95:COMP} | okeol=C02+C03[BOUND_E+BARE]{H95:COMP} | qokeor=C02+C07[Q_BOUND_E+BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | tody=C10[BARE]{H95:COMP} | opchey=C05+C01[BARE+BOUND_E]{H95:COMP} | oty=C04[BARE]{H95:COMP} | al=C13[BARE]{H95:COMP} | pchey=C01[BOUND_E]{H95:COMP} | ram=C20[FREE_A]{H95:COMP}		11	10
IT2a	f107v.26	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	oraiin sheor qokain cheody qokain otal okaiin olkeeor ar al oldy	or H+or ok H+od ok ot ok ol+k+or ar al ol+d	REL_I BOUND_E+BARE Q_REL_I BOUND_E+BARE Q_REL_I FREE_L REL_I BARE+BOUND_E+BARE BARE BARE BARE+BARE	oraiin=C07[REL_I]{H95:COMP} | sheor=C01+C07[BOUND_E+BARE]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | cheody=C01+C10[BOUND_E+BARE]{H95:COMP} | qokain=C02[Q_REL_I]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | olkeeor=C03+C08+C07[BARE+BOUND_E+BARE]{H95:COMP} | ar=C12[BARE]{H95:EXACT} | al=C13[BARE]{H95:COMP} | oldy=C03+C16[BARE+BARE]{H95:COMP}		11	11
IT2a	f107v.27	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	dal okain okchey qokshy okol lkshedy taraiin sho qokar cheey qokam	al ok ok+H ok+H ok+ol l+k+H ar Ho ok H ok	BARE REL_I BARE+BOUND_E Q_BARE+BARE BARE+BARE BARE+BARE+BOUND_D REL_I BARE Q_FREE_R BOUND_E Q_FREE_A	dal=C13[BARE]{H95:COMP} | okain=C02[REL_I]{H95:COMP} | okchey=C02+C01[BARE+BOUND_E]{H95:COMP} | qokshy=C02+C01[Q_BARE+BARE]{H95:COMP} | okol=C02+C03[BARE+BARE]{H95:COMP} | lkshedy=C09+C08+C01[BARE+BARE+BOUND_D]{H95:COMP} | taraiin=C12[REL_I]{H95:EXACT} | sho=C15[BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | cheey=C01[BOUND_E]{H95:COMP} | qokam=C02[Q_FREE_A]{H95:COMP}	W3>W4:BOUND_E>Q_BARE	11	11
IT2a	f107v.28	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		4	ycheor cheol lcheedy raraiin	H+or H+ol l+H rar	BOUND_E+BARE BOUND_E+BARE BARE+BOUND_D REL_I	ycheor=C01+C07[BOUND_E+BARE]{H95:COMP} | cheol=C01+C03[BOUND_E+BARE]{H95:COMP} | lcheedy=C09+C01[BARE+BOUND_D]{H95:COMP} | raraiin=R:rar[REL_I]{H95:EXACT}		3	4
IT2a	f107v.29	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	OPEN	t	9	tolkeeedy okeol cheody qokeey qokchedy qotyshey qcthey lty ltam	ol+k ok+ol H+od ok ok+H ot+H cth l+t l+t	BARE+BOUND_D BOUND_E+BARE BOUND_E+BARE Q_BOUND_E Q_BARE+BOUND_D Q_BARE+BOUND_E Q_BOUND_E BARE+BARE BARE+FREE_A	tolkeeedy=C03+C08[BARE+BOUND_D]{H95:COMP} | okeol=C02+C03[BOUND_E+BARE]{H95:COMP} | cheody=C01+C10[BOUND_E+BARE]{H95:COMP} | qokeey=C02[Q_BOUND_E]{H95:COMP} | qokchedy=C02+C01[Q_BARE+BOUND_D]{H95:COMP} | qotyshey=C04+C01[Q_BARE+BOUND_E]{H95:COMP} | qcthey=C17[Q_BOUND_E]{H95:COMP} | lty=C09+C24[BARE+BARE]{H95:COMP} | ltam=C09+C24[BARE+FREE_A]{H95:COMP}	W5>W6:BOUND_D>Q_BARE;W6>W7:BOUND_E>Q_BOUND_E	9	9
IT2a	f107v.3	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		13	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	ai ai aiii ok H al ok al o+H l+k ot ol+kiir al+od	BARE BARE BARE Q_REL_I FREE_L BARE Q_FREE_R BARE BARE+BOUND_D BARE+REL_I FREE_L BARE+BARE BARE+BARE	sain=C19[BARE]{H95:EXACT} | ain=C19[BARE]{H95:EXACT} | aiiin=R:aiii[BARE]{H95:EXACT} | qokaiin=C02[Q_REL_I]{H95:COMP} | shol=C01[FREE_L]{H95:COMP} | kal=C13[BARE]{H95:COMP} | qokar=C02[Q_FREE_R]{H95:COMP} | al=C13[BARE]{H95:COMP} | ochedy=C05+C01[BARE+BOUND_D]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | otal=C04[FREE_L]{H95:COMP} | olkiir=C03+R:kiir[BARE+BARE]{H95:OPEN} | alody=C13+C10[BARE+BARE]{H95:COMP}		11	12
IT2a	f107v.30	f107v	S	B	3	+P0	P	CONFIRMED_PROSE	CONT		11	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	ok ol ok l+k+od ot H l+k l+k ok H ok	REL_I BARE REL_I BARE+BOUND_E+BARE REL_I FREE_L BARE+REL_I BARE+BOUND_E Q_REL_I BOUND_E Q_BARE	okain=C02[REL_I]{H95:COMP} | ol=C03[BARE]{H95:COMP} | okaiin=C02[REL_I]{H95:COMP} | lkeody=C09+C08+C10[BARE+BOUND_E+BARE]{H95:COMP} | otaiin=C04[REL_I]{H95:COMP} | chol=C01[FREE_L]{H95:COMP} | lkaiin=C09+C08[BARE+REL_I]{H95:COMP} | lkeeey=C09+C08[BARE+BOUND_E]{H95:COMP} | qokaiin=C02[Q_REL_I]{H95:COMP} | chey=C01[BOUND_E]{H95:COMP} | qoky=C02[Q_BARE]{H95:COMP}	W10>W11:BOUND_E>Q_BARE	11	11
