locus	page	section	currier	hand	kind	readings_present	reading_status	exact_surface_all	exact_root_sequence_all	exact_role_sequence_all	word_counts	stable_core_atoms	union_core_atoms	stable_confirmed_edges	union_confirmed_edges	minimum_core34_word_coverage	minimum_hybrid95_word_coverage
f115v.18	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:8	H;Hd;Hod;Hok;Hot;al;l;o;ot	H;Hd;Hod;Hok;Hot;al;l;o;ol;ot		W6>W7:BOUND_D>Q_BARE;W7>W8:BOUND_D>Q_BARE;W7>W8:BOUND_E>Q_BARE	1.0	1.0
f115v.19	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:11	H;Hot;ai;e;l;o;od;oii;ok;or;ot;r	H;Hot;ai;e;l;o;od;oii;ok;or;ot;r	W1>W2:BOUND_D>Q_BOUND_D	W1>W2:BOUND_D>Q_BOUND_D	0.8	0.8
f115v.2	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:11	Hd;Hod;e;o;ok	Hd;Hod;ar;e;o;ok;or;os		W3>W4:BOUND_D>Q_BARE	1.0	0.9
f115v.20	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:8;IT2a:8;RF1b:8	H;k;l;o;or;ot;r	H;k;l;o;or;ot;r	W1>W2:BOUND_E>Q_BOUND_E	W1>W2:BOUND_E>Q_BOUND_E	1.0	1.0
f115v.21	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;aii;k;l;o;ok;ol;or	H;Hd;aii;k;l;o;ok;ol;or	W8>W9:BOUND_D>Q_BARE	W8>W9:BOUND_D>Q_BARE	0.8	0.9
f115v.22	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;Hod;oii;ok;ot;r	H;Hod;ai;oii;ok;or;os;ot;r		W2>W3:BOUND_D>Q_BOUND_D;W2>W3:BOUND_D>Q_BOUND_E;W5>W6:BOUND_D>Q_BOUND_D	1.0	1.0
f115v.23	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:6;IT2a:6;RF1b:6	H;Hd;l;ot;t	H;Hd;l;ot;t			0.8333333333333334	0.8333333333333334
f115v.24	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;Hd;Ho;o;od;ot;r	H;Hd;Ho;aii;o;od;ot;r;s			0.6	0.6
f115v.25	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;Hcth;ai;aii;k;l;od;ok;ol;os	H;Hcth;ai;aii;k;l;od;ok;ol;or;os;s		W8>W9:BOUND_D>Q_BOUND_D;W8>W9:BOUND_D>Q_BOUND_E	0.9	1.0
f115v.26	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:11;IT2a:11;RF1b:11	H;Hok;al;ar;k;l;ok;ol;or;os;r	H;Hok;al;ar;k;l;ok;ol;or;os;r			1.0	1.0
f115v.27	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:11;RF1b:11	H;Hk;aii;k;od;ol;ot;t	H;Hk;aii;k;l;o;od;ol;or;ot;r;t		W3>W4:BOUND_E>Q_BARE;W4>W5:BOUND_E>Q_BARE	1.0	1.0
f115v.28	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:7;IT2a:7;RF1b:8	H;Hd;Ho;l;or	H;Hd;Ho;l;or			1.0	1.0
f115v.29	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:11;RF1b:11	H;k;l;ok;ol;or;ot	H;k;l;ok;ol;or;ot	W2>W3:BOUND_D>Q_BOUND_D	W2>W3:BOUND_D>Q_BOUND_D	0.7272727272727273	0.9090909090909091
f115v.3	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:11	H;Hd;al;k;l;ok;ol;ot	H;Hd;a;ai;al;k;l;oii;ok;ol;ot		W2>W3:BOUND_D>Q_BARE;W2>W3:BOUND_E>Q_BARE;W3>W4:BOUND_D>Q_BARE;W3>W4:BOUND_E>Q_BARE	1.0	0.8888888888888888
f115v.30	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:8;IT2a:8;RF1b:8	H;ar;k;l;ol;or;ot;r	H;ar;k;l;ol;or;ot;r			0.875	0.875
f115v.31	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:11	H;Hok;o;od;ot;r;t	H;Hd;Hok;air;o;od;ot;r;t			0.8	0.9
f115v.32	f115v	S	B	3	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:9;IT2a:9;RF1b:9	H;Hd;e;k;l;od;ok;ol;r	H;Hcth;Hd;e;k;l;od;ok;ol;r			0.7777777777777778	0.8888888888888888
f115v.33	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:5;IT2a:5;RF1b:5	H;Hcth;Hd;l;ot	H;Hcth;Hd;l;ot	W1>W2:BOUND_D>Q_BARE	W1>W2:BOUND_D>Q_BARE	1.0	1.0
f115v.34	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;Hckh;Hd;aii;d;l;ok;ot	H;Hckh;Hd;aii;ckh;d;k;l;ok;ot			0.9	0.8
f115v.35	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:11;RF1b:12	H;al;cth;l;o;ok;os;r	H;al;cth;k;l;o;ok;os;r			0.75	0.9090909090909091
f115v.36	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	1	ZL3b:4;IT2a:4;RF1b:4	H;aii;ar;k;l;ot	H;aii;ar;k;l;ot			1.0	1.0
f115v.37	f115v	S	B	3	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:8;IT2a:8;RF1b:8	H;Hk;k;l;o;ol;t	H;Hd;Hk;k;l;o;ol;t			0.75	0.875
f115v.38	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:13;IT2a:10;RF1b:12	H;Hk;l;o;os	H;Hk;e;ed;l;o;ok;ol;os;ot;r			0.4	0.8
f115v.39	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:9;IT2a:9;RF1b:9	H;air;e;k;l;ok;or	H;air;e;k;l;ok;or		W3>W4:BOUND_D>Q_BOUND_D;W3>W4:BOUND_D>Q_BOUND_E	0.8888888888888888	0.8888888888888888
f115v.4	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;Hd;Hok;al;k;l;od;ot	H;Hd;Hok;al;ar;k;l;od;or;ot			1.0	1.0
f115v.40	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:7;RF1b:8	H;ok;os;s	H;Ho;aii;k;ok;ol;or;os;r;s			1.0	1.0
f115v.41	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:8;RF1b:9	H;o;ol;ot	H;Ho;cph;o;ol;ot;t	W5>W6:BOUND_D>Q_BARE	W5>W6:BOUND_D>Q_BARE	0.625	0.625
f115v.42	f115v	S	B	3	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:11;IT2a:11;RF1b:11	H;air;al;e;k;l;od;ok;ol;ot;r	H;Hd;air;al;e;k;l;od;ok;ol;ot;r			0.9090909090909091	1.0
f115v.43	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:9;RF1b:10	H;Hd;k;l;ok;os;ot	H;Hd;a;aii;al;k;l;o;ok;os;ot			1.0	1.0
f115v.44	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;ok;ot;r	H;ed;l;ok;ot;r	W2>W3:BOUND_E>Q_BOUND_E;W4>W5:BOUND_E>Q_BARE	W2>W3:BOUND_E>Q_BOUND_E;W4>W5:BOUND_E>Q_BARE	0.7777777777777778	0.7777777777777778
f115v.45	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:5;RF1b:6	H;ar;ok	H;Ho;Hod;ar;k;ok			0.8	1.0
f115v.5	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:6;IT2a:6;RF1b:6	H;air;k;ol;ot	H;Hd;air;e;k;ol;ot			0.8333333333333334	1.0
f115v.6	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:10;IT2a:10;RF1b:10	H;Hd;Hod;al;k;od;ok;ol;or;ot	H;Hd;Hod;al;k;od;ok;ol;or;ot			0.9	1.0
f115v.7	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:10;IT2a:10;RF1b:10	H;Hot;air;ed;k;o;oii;ok;ol;or;r	H;Hot;air;ed;k;o;oii;ok;ol;or;r			1.0	0.9
f115v.8	f115v	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:10	H;Hd;k;l;ol;os;ot	H;Hd;a;k;l;ok;ol;os;ot			0.7	0.7
f115v.9	f115v	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:10;IT2a:10;RF1b:10	H;Hd;Hod;Hot;k;l;or;ot;r	H;Hd;Hod;Hot;k;l;or;ot;r	W4>W5:BOUND_D>Q_BARE	W4>W5:BOUND_D>Q_BARE	0.9	1.0
f116r.1	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:11;RF1b:11	H;Hd;ai;o;ok;or;ot	H;Hd;a;ai;o;ok;or;ot;t		W4>W5:BOUND_D>Q_BOUND_E	0.8	0.8
f116r.10	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:11;RF1b:14	H;Hd;ckh;cph;ok;ol;r	H;Hd;ar;ckh;cph;d;e;ok;ol;r;t		W4>W5:BOUND_D>Q_BOUND_D;W6>W7:BOUND_D>Q_BOUND_D	0.8333333333333334	0.9166666666666666
f116r.11	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:11;IT2a:11;RF1b:11	H;aii;al;k;ok;ol;ot;s	H;aii;al;k;ok;ol;ot;s	W3>W4:BOUND_D>Q_BOUND_D	W3>W4:BOUND_D>Q_BOUND_D	1.0	1.0
f116r.12	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:13;RF1b:15	H;ai;ar;ok;ol;ot	H;Hd;ai;ar;e;o;ok;ol;ot			0.8	0.8666666666666667
f116r.13	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:11;RF1b:11	H;ai;ar;e;ok;ot;t	H;ai;ar;e;ok;ot;t		W7>W8:BOUND_D>Q_BOUND_D;W7>W8:BOUND_D>Q_BOUND_E	0.9090909090909091	1.0
f116r.14	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:7;IT2a:7;RF1b:7	H;ai;e;ol;s	H;ai;e;l;ol;s			0.8571428571428571	0.8571428571428571
f116r.15	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:12;RF1b:12	Ho;aii;al;ar;e;ok;ot;t	Hd;Ho;aii;al;ar;e;ok;ot;t		W7>W8:BOUND_D>Q_BARE;W8>W9:BOUND_D>Q_BARE	0.9166666666666666	1.0
f116r.16	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:12;RF1b:12	H;Hcth;ai;al;ar;l;ot	H;Hcth;a;ai;al;ar;e;l;o;ot			0.9166666666666666	1.0
f116r.17	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:8;IT2a:8;RF1b:8	H;ai;l;ok;ol	H;ai;l;ok;ol	W2>W3:BOUND_E>Q_BOUND_E;W6>W7:BOUND_E>Q_BARE	W2>W3:BOUND_E>Q_BOUND_E;W6>W7:BOUND_E>Q_BARE	1.0	1.0
f116r.18	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:13;IT2a:12;RF1b:14	ar;l;o;oii;ok;or;ot;r	ai;ar;l;o;oii;ok;or;ot;r			0.7857142857142857	0.8571428571428571
f116r.19	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:12;RF1b:12	H;Hcth;ai;ar;or;ot;r;t	H;Hcth;ai;ar;od;or;ot;r;t	W2>W3:BOUND_D>Q_REL_I	W2>W3:BOUND_D>Q_REL_I	1.0	1.0
f116r.2	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:14;IT2a:14;RF1b:14	H;a;ai;ar;l;ok	H;a;ai;ar;l;o;ok;or;s			0.8571428571428571	0.8571428571428571
f116r.20	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:14;IT2a:13;RF1b:14	H;e;ok;ol;ot;r	H;al;ar;e;ed;l;o;ok;ol;ot;r;s		W11>W12:BOUND_D>Q_BARE;W12>W13:BOUND_D>Q_BARE	1.0	1.0
f116r.21	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:13;IT2a:12;RF1b:12	H;Hckh;air;al;l;ok;ol;or;t	H;Hckh;air;al;l;ok;ol;or;r;t			0.75	0.8333333333333334
f116r.22	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:12;IT2a:12;RF1b:12	H;Hcth;ar;k;l;ok;ol;ot	H;Hcth;ar;k;l;ok;ol;ot			0.9166666666666666	1.0
f116r.23	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:13;IT2a:13;RF1b:13	H;ai;al;k;l;o;ok;ot;t	H;ai;aii;al;k;l;o;ok;ot;t		W6>W7:BOUND_D>Q_BOUND_D	0.9230769230769231	1.0
f116r.24	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:11;IT2a:11;RF1b:11	H;Hcth;ed;k;l;ok;ot	H;Hcth;ed;k;l;ok;ot	W5>W6:BOUND_D>Q_BOUND_E	W5>W6:BOUND_D>Q_BOUND_E	1.0	1.0
f116r.25	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:13;IT2a:12;RF1b:13	H;Hckh;ai;al;k;o;ok;ot	H;Hckh;ai;al;e;k;o;ok;ot	W3>W4:BOUND_D>Q_BOUND_E	W3>W4:BOUND_D>Q_BOUND_E	0.8461538461538461	1.0
f116r.26	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	0	ZL3b:10;IT2a:10;RF1b:10	H;Hckh;ok;ol;ot	H;Hckh;ok;ol;ot			1.0	1.0
f116r.27	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:12;RF1b:12	H;Hckh;aii;k;l;ok;or;r	H;Hckh;aii;k;l;o;ok;or;r	W10>W11:BOUND_D>Q_BARE;W2>W3:BOUND_E>Q_BOUND_E	W10>W11:BOUND_D>Q_BARE;W2>W3:BOUND_E>Q_BOUND_E	1.0	1.0
f116r.28	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:11;RF1b:12	H;cth;k;l;ol;ot	H;cth;k;l;ol;ot			1.0	1.0
f116r.29	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:14;IT2a:13;RF1b:13	H;aii;cth;e;k;l;or	H;aii;cth;e;k;l;or			0.7692307692307693	0.9230769230769231
f116r.3	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:9	H;ai;al;cth;l;o;or;ot	H;ai;al;cth;e;l;o;or;ot		W7>W8:BOUND_E>Q_BARE	0.8888888888888888	1.0
f116r.30	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:9	H;Hcth;air;ar;ok	H;Hcth;aii;air;ar;ok			0.875	0.875
f116r.31	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:11;IT2a:11;RF1b:11	H;al;ar;ckh;k;o;ol;r	H;al;ar;ckh;k;o;ol;r			0.7272727272727273	0.9090909090909091
f116r.32	f116r	S	B	3	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:12;IT2a:12;RF1b:12	H;k;l;ok;ol;or;r	H;aii;k;l;oii;ok;ol;or;r	W3>W4:BOUND_E>Q_BARE	W3>W4:BOUND_E>Q_BARE	0.9166666666666666	1.0
f116r.33	f116r	S	B	3	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:11;IT2a:11;RF1b:11	H;ar;e;k;ok;ol;or;r	H;ar;e;k;ok;ol;or;r	W6>W7:BOUND_E>Q_BARE	W6>W7:BOUND_E>Q_BARE	0.9090909090909091	0.9090909090909091
f116r.34	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:10;RF1b:11	H;ar;k;ok;ol;r	H;Hckh;ar;ckh;k;ok;ol;r		W6>W7:BOUND_E>Q_BARE;W7>W8:BOUND_E>Q_BARE	1.0	1.0
f116r.35	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:10;RF1b:11	H;Hckh;cth;k;l;ok;ol;r	H;Hckh;cth;k;l;o;ok;ol;or;r	W1>W2:BOUND_D>Q_BOUND_E	W1>W2:BOUND_D>Q_BOUND_E	0.9090909090909091	0.9090909090909091
f116r.36	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:11;RF1b:12	H;ai;ckh;k;l;ok;r	H;ai;ckh;k;l;ok;r			0.8181818181818182	0.9090909090909091
f116r.37	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:11;RF1b:11	H;air;k;l;oii;ok;ol	H;air;k;l;oii;ok;ol		W7>W8:BOUND_E>Q_BARE;W8>W9:BOUND_E>Q_BARE	0.9090909090909091	0.9090909090909091
f116r.38	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_ROOT_SEQUENCE	0	1	1	ZL3b:11;IT2a:11;RF1b:11	H;Hk;aii;l;ok;r	H;Hk;aii;l;ok;r	W8>W9:BOUND_D>Q_BOUND_D	W8>W9:BOUND_D>Q_BOUND_D	1.0	1.0
f116r.39	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:14;IT2a:12;RF1b:13	H;ai;al;e;k;l;o;ok;or	H;ai;al;e;k;l;o;ok;ol;or			0.9166666666666666	1.0
f116r.4	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:11;RF1b:13	H;Hckh;a;d;k;l;o;ok;ol;ot	H;Hckh;a;ar;d;k;l;o;oii;ok;ol;ot			0.9090909090909091	0.8181818181818182
f116r.40	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:10;RF1b:10	H;Hckh;l;ok	H;Hckh;e;l;ok;ol	W2>W3:BOUND_E>Q_BOUND_E	W2>W3:BOUND_E>Q_BOUND_E	0.8	0.9
f116r.41	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:10;RF1b:11	H;Hckh;l;ok;or;r	H;Hckh;ai;l;ok;or;r		W7>W8:BOUND_E>Q_BARE;W8>W9:BOUND_E>Q_BARE	1.0	1.0
f116r.42	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:10;IT2a:10;RF1b:10	H;Hk;ckh;k;o;ok	H;Hk;ckh;k;o;ok			1.0	1.0
f116r.43	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:12;RF1b:12	H;a;al;ar;cph;e;ok;r	H;a;al;ar;cph;e;od;ok;os;ot;r;s;t			0.9166666666666666	0.9166666666666666
f116r.44	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:10;RF1b:11	H;Hckh;Hk;l;ok;ol;or;r	H;Hckh;Hk;a;l;ok;ol;or;ot;r;s		W1>W2:BOUND_D>Q_REL_I;W2>W3:BOUND_D>Q_REL_I;W8>W9:BOUND_E>Q_BARE;W9>W10:BOUND_E>Q_BARE	0.9090909090909091	0.9090909090909091
f116r.45	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:5;IT2a:5;RF1b:5	H;e;od;ok	H;al;e;od;ok;ol;s			1.0	1.0
f116r.46	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:11;RF1b:11	H;al;o;ok;ot	H;al;o;ok;ot			0.6666666666666666	0.8888888888888888
f116r.47	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;Hckh;Hk;k;l;ok;or	H;Hckh;Hk;ai;k;l;ok;or;os		W4>W5:BOUND_E>Q_BOUND_E;W5>W6:BOUND_E>Q_BOUND_E	1.0	1.0
f116r.48	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:11;RF1b:11	H;ai;k;ok;ol;ot	H;Ho;ai;k;l;ok;ol;ot			1.0	0.9
f116r.49	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:12;IT2a:12;RF1b:14	H;ar;k;l;ok;ol;or	H;ar;k;l;o;ok;ol;or;os;r;s		W10>W11:BOUND_E>Q_BARE;W2>W3:BOUND_E>Q_BOUND_E;W4>W5:BOUND_E>Q_BOUND_E;W5>W6:BOUND_E>Q_BARE;W7>W8:BOUND_E>Q_BARE;W8>W9:BOUND_E>Q_BARE	1.0	1.0
f116r.5	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:13;IT2a:13;RF1b:13	H;Hd;aii;k;l;ok;ol;or;ot;r	H;Hd;ai;aii;k;l;ok;ol;or;ot;r	W2>W3:BOUND_D>Q_BARE	W2>W3:BOUND_D>Q_BARE	0.9230769230769231	0.9230769230769231
f116r.50	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:7;RF1b:8	H;Hckh;Hcth;ai;ar;ol	H;Hckh;Hcth;ai;al;ar;od;ol;s			1.0	1.0
f116r.6	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:9;IT2a:9;RF1b:10	H;l;ol;ot	H;ai;l;ol;ot;s			0.8888888888888888	0.8888888888888888
f116r.7	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:10;IT2a:11;RF1b:11	H;Hd;e;o;od;ok;ol;ot;r	H;Hd;e;o;od;ok;ol;ot;r		W3>W4:BOUND_E>Q_BARE;W4>W5:BOUND_E>Q_BARE	0.9	0.9
f116r.8	f116r	S	B	3	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:10;IT2a:10;RF1b:10	H;ar;d;e;l;od;ok;ot	H;ar;d;e;l;od;ok;ot	W3>W4:BOUND_D>Q_BOUND_E	W3>W4:BOUND_D>Q_BOUND_E	1.0	1.0
f116r.9	f116r	S	B	3	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:5;IT2a:6;RF1b:6	H;k;l;ok	H;k;l;ok			0.8	0.8
f116v.1	f116v	T		3	L	ZL3b;RF1b	MISSING_READING	0	0	0	ZL3b:2;RF1b:2	H;or	H;or			1.0	1.0
f11r.1	f11r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:9	H;Ho;Hod;Hot;cph	H;Hd;Ho;Hod;Hot;aii;cph			0.875	1.0
f11r.2	f11r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:8	H;aii;o;od;or	H;Hok;aii;k;o;od;or			0.875	0.875
f11r.3	f11r	H	A	1	P	ZL3b;IT2a;RF1b	ROLE_SEQUENCE_ONLY	0	0	1	ZL3b:10;IT2a:10;RF1b:10	H;Hot;ai;aii;cth;or;ot	H;Hot;ai;aii;cth;ed;od;or;ot			1.0	1.0
f11r.4	f11r	H	A	1	P	ZL3b;IT2a;RF1b	EXACT_SURFACE	1	1	1	ZL3b:4;IT2a:4;RF1b:4	H;aii	H;aii			1.0	1.0
f11r.5	f11r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:8;IT2a:8;RF1b:6	H;aii;cth	H;aii;cth;d			0.75	0.8333333333333334
f11r.6	f11r	H	A	1	P	ZL3b;IT2a;RF1b	READING_DISAGREEMENT	0	0	0	ZL3b:11;IT2a:10;RF1b:9	H;Hod;aii;air;cth;ol;ot;s	H;Hod;aii;air;cth;d;ol;ot;s			0.8888888888888888	0.8888888888888888
