root	core_id	hybrid_class	present_all_readings	stable_dominant_role	ZL3b_all_count	ZL3b_prose_count	ZL3b_pages	ZL3b_sections	ZL3b_standalone_share	ZL3b_line_start_share	ZL3b_line_end_share	ZL3b_selector	ZL3b_dependent	ZL3b_dominant_role	ZL3b_role_counts	ZL3b_kind_counts	ZL3b_left_neighbors	ZL3b_right_neighbors	ZL3b_tuple_partners	IT2a_all_count	IT2a_prose_count	IT2a_pages	IT2a_sections	IT2a_standalone_share	IT2a_line_start_share	IT2a_line_end_share	IT2a_selector	IT2a_dependent	IT2a_dominant_role	IT2a_role_counts	IT2a_kind_counts	IT2a_left_neighbors	IT2a_right_neighbors	IT2a_tuple_partners	RF1b_all_count	RF1b_prose_count	RF1b_pages	RF1b_sections	RF1b_standalone_share	RF1b_line_start_share	RF1b_line_end_share	RF1b_selector	RF1b_dependent	RF1b_dominant_role	RF1b_role_counts	RF1b_kind_counts	RF1b_left_neighbors	RF1b_right_neighbors	RF1b_tuple_partners
cthoii		NONCORE	1	BARE	2	2	2	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	H:1;aii:1	cth:1;H:1		2	2	2	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	H:1;aii:1	cth:1;H:1		2	2	2	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	H:1;aii:1	cth:1;H:1	
cthoj		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	ok:1																															
cthoo		NONCORE	0																	1	1	1	1	1.0	1.0	0.0	0	0	BARE	BARE:1	P:1		r:1																
cthor		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			R:1	ar:1			1	0	1	1	1.0	0.0	0.0	0	0			L:1	Hos:1			1	0	1	1	1.0	0.0	0.0	0	0			R:1	ar:1		
cthos		NONCORE	1	BARE	5	5	5	2	0.8	0.0	0.4	0	0	BARE	BARE:5	P:5	H:2;ot:1;Ho:1;cth:1;o:1;ctho:1	H:1;od:1;e:1;or:1;okaiir:1	o:1	5	5	5	2	0.6	0.2	0.4	0	0	BARE	BARE:5	P:5	H:2;ot:1;Ho:1;cth:1;ctho:1	H:1;od:1;e:1;or:1;okaiir:1	o:2	6	6	6	2	0.5	0.16666666666666666	0.3333333333333333	0	0	BARE	BARE:6	P:6	H:2;ot:1;Ho:1;cth:1;ctho:1;e:1;k:1;ol:1	H:2;od:2;e:1;or:1;okaiir:1	o:3
cthr		NONCORE	1	BARE	2	2	2	2	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2	H:1;aii:1	or:1	es:1;ol:1	2	2	2	2	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2	H:1;aii:1	or:1	es:1;ol:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	aii:1		ol:1
cths		NONCORE	1	BARE	4	2	4	2	0.25	0.0	0.5	0	0	BARE	BARE:2	P:2;L:1;R:1	aii:1;cth:1	H:1;t:1;s:1	o:3	6	3	6	3	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	BARE	BARE:3	P:3;L:1;R:1;C:1	aii:1;e:1;cth:1	Hos:1;H:1;t:1;okeeel:1;s:1	o:3;cth:1	4	2	4	2	0.25	0.0	0.5	0	0	BARE	BARE:2	P:2;L:1;R:1	aii:1;cth:1	H:1;t:1;s:1	o:3
cthsh		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ht:1;H:1	Ho:1	
d	C16	SUPPORTED_COMPONENT	1	BARE	732	575	193	8	0.12704918032786885	0.06608695652173913	0.4052173913043478	0	0	BARE	BARE:438;REL_I:57;FREE_R:30;FREE_A:27;FREE_L:22;Q_BARE:1	P:586;L:94;C:42;R:10	H:171;ok:90;ol:63;ot:57;o:48;od:34;aii:31;ar:30	H:109;ot:48;ok:46;ol:43;o:29;aii:20;or:19;od:18	ol:205;H:108;al:84;l:59;ok:56;ot:45;o:34;a:27	654	529	190	8	0.11314984709480122	0.06427221172022685	0.4215500945179584	0	0	BARE	BARE:405;REL_I:47;FREE_R:28;FREE_A:26;FREE_L:23	P:537;L:71;C:39;R:7	H:159;ok:84;ol:58;ot:51;o:40;od:30;or:29;ar:28	H:99;ol:46;ok:45;ot:42;o:26;or:20;od:16;aii:15	ol:199;H:97;al:74;ok:56;l:54;ot:40;o:26;a:21	625	494	193	8	0.1856	0.08704453441295547	0.36639676113360325	0	0	BARE	BARE:382;REL_I:47;FREE_L:24;FREE_R:22;FREE_A:18;Q_BARE:1	P:506;L:74;C:40;R:5	H:163;ok:70;ot:54;ol:53;o:43;od:27;or:24;k:24	H:95;ot:38;ol:35;ok:30;o:28;aii:19;l:19;or:16	ol:167;H:92;l:58;al:52;ok:38;ot:34;o:23;aii:18
daiir		NONCORE	0		1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		al:1;k:1	H:1																1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		al:1;k:1	H:1
dair		NONCORE	1	BARE	9	5	9	7	0.1111111111111111	0.2	0.0	0	0	BARE	BARE:5	P:5;L:2;R:1;C:1	H:3;ol:2;cth:1;o:1;od:1	H:4;o:1;aii:1;a:1;t:1;cth:1;ok:1;Hd:1	ol:5;a:3;H:2;Hd:1;o:1;or:1;ot:1	3	2	3	3	0.3333333333333333	0.0	0.0	0	0	BARE	BARE:2	P:2;R:1	H:2;o:1;ol:1	H:2;aii:1;ok:1	a:1;Hd:1;H:1;ol:1	5	4	5	5	0.2	0.0	0.0	0	0	BARE	BARE:4	P:4;R:1	ol:2;H:2;e:1;os:1;o:1;aiii:1	H:3;ar:2;cth:1;ok:1	al:2;ol:2;H:1
dar		NONCORE	1		2	1	2	2	0.5	1.0	0.0	0	0	REL_I	REL_I:1	P:1;L:1		ol:1	ol:1;s:1	1	0	1	1	1.0	0.0	0.0	0	0			L:1				1	0	1	1	1.0	0.0	0.0	0	0			L:1			
darair		NONCORE	0																																1	1	1	1	0.0	1.0	0.0	0	0	BARE	BARE:1	P:1		ok:1;ol:1	ol:2
darar		NONCORE	1	FREE_L	1	1	1	1	0.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	l:1;t:1;Hd:1	l:1;k:1	Hk:1	1	1	1	1	0.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	l:1;t:1;Hd:1	l:1;k:1	Hk:1	1	1	1	1	0.0	0.0	0.0	0	0	FREE_L	FREE_L:1	P:1	l:1;t:1;H:1	l:1;k:1	Hk:1
darii		NONCORE	0																	1	0	1	1	1.0	0.0	0.0	0	0			L:1																		
dd		NONCORE	1	BARE	4	4	4	3	0.5	0.0	0.25	0	0	BARE	BARE:4	P:4	H:2;e:1;od:1;ok:1	cth:1;ok:1;ot:1	al:1;okl:1	5	5	5	3	0.6	0.0	0.2	0	0	BARE	BARE:5	P:5	H:3;Hok:1;e:1;od:1;ok:1	cth:1;Hckh:1;ok:1;ot:1	al:1;okl:1	5	5	5	3	0.6	0.0	0.4	0	0	BARE	BARE:5	P:5	H:4;ok:2;o:1;Hok:1	cth:1;Hckh:1;ot:1	H:1;okl:1
dii		NONCORE	1		1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ot:1		ot:1	1	1	1	1	0.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ot:1		ot:1	1	0	1	1	0.0	0.0	0.0	0	0			C:1	ar:1	or:1	a:1
dl		NONCORE	1	BARE	6	3	6	4	0.0	0.3333333333333333	0.6666666666666666	0	0	BARE	BARE:3	P:3;L:2;C:1	ol:1;H:1;k:1;r:1	H:1	o:2;oarair:1;ok:1;Hdl:1;ot:1;ol:1;ai:1;al:1	7	3	7	5	0.0	0.3333333333333333	0.6666666666666666	0	0	BARE	BARE:3	P:3;L:2;R:1;C:1	H:2;ol:1;k:1;l:1;t:1	H:1	o:2;ot:2;ol:2;oarair:1;ok:1;Hdl:1;ai:1;r:1	6	3	6	4	0.0	0.3333333333333333	0.6666666666666666	0	0	BARE	BARE:3	P:3;L:2;C:1	ol:1;H:1;k:1;r:1	H:1	o:2;oarair:1;ok:1;Hdl:1;ot:1;ol:1;ai:1;al:1
dr		NONCORE	1	BARE	3	2	3	2	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2;C:1	ot:2;or:1;ok:1	ol:1;l:1;s:1	H:1;k:1;l:1;ar:1	2	2	2	1	0.0	0.0	0.5	0	0	BARE	BARE:2	P:2	ok:1;ot:1	l:1;s:1	l:1;ar:1	3	2	3	3	0.0	0.0	1.0	0	0	BARE	BARE:2	P:2;L:1	e:1;ot:1		a:1;od:1;ar:1
ds		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ho:1;H:1	l:1;od:1	ol:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	Ho:1;H:1	l:1;od:1	ol:1	2	1	2	2	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1;C:1	Ho:1;H:1;ees:1	l:1;od:1;o:1;H:1	ol:2;e:1
e	C11	SUPPORTED_COMPONENT	1		1359	1113	198	8	0.42089771891096395	0.15363881401617252	0.08176100628930817	81	32	BOUND_E	BOUND_E:445;BARE:375;BOUND_D:216;Q_BARE:39;REL_I:9;Q_BOUND_E:8;Q_BOUND_D:6;FREE_A:5;FREE_R:5;FREE_L:3;Q_REL_I:1;Q_FREE_R:1	P:1148;C:126;L:56;R:29	H:373;ol:160;ok:125;o:112;ot:89;e:69;od:62;Ho:46	H:345;ok:207;ot:121;o:106;ol:98;od:75;e:69;k:59	od:217;ol:177;o:91;H:90;or:67;k:56;t:36;os:28	1296	1070	196	8	0.37885802469135804	0.16542056074766356	0.07102803738317758	82	33	BOUND_E	BOUND_E:429;BARE:353;BOUND_D:206;Q_BARE:41;Q_BOUND_E:10;FREE_A:7;FREE_R:7;Q_BOUND_D:7;REL_I:6;FREE_L:2;Q_REL_I:1;Q_FREE_R:1	P:1106;C:112;L:51;R:27	H:371;ol:158;ok:123;o:93;ot:86;e:63;od:56;or:42	H:330;ok:211;ot:117;ol:115;o:96;od:69;e:63;k:63	od:203;ol:181;H:86;o:85;or:77;k:63;t:42;os:36	1613	1353	199	8	0.4848109113453193	0.15003695491500368	0.07243163340724317	96	32	BARE	BARE:564;BOUND_E:545;BOUND_D:164;Q_BARE:39;Q_BOUND_E:10;REL_I:7;FREE_R:7;FREE_A:6;Q_BOUND_D:5;FREE_L:4;Q_REL_I:1;Q_FREE_R:1	P:1389;C:137;L:63;R:24	H:401;ol:184;ok:160;o:128;ot:109;e:98;or:60;od:57	H:387;ok:259;ot:147;ol:145;o:137;e:98;k:73;od:66	od:195;ol:195;o:105;H:88;k:72;or:67;t:45;os:39
eair		NONCORE	1		1	0	1	1	0.0	0.0	0.0	0	0			P:1	H:1	os:1	od:1	3	2	3	3	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:2	P:3	H:2;s:1;o:1	od:1;os:1;H:1;ot:1	od:1	2	1	2	2	0.5	0.0	0.0	0	0	BARE	BARE:1	P:2	H:1;o:1	os:1;H:1;ot:1	od:1
eal		NONCORE	0																	1	1	1	1	1.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	aii:1																	
ear		NONCORE	0		1	1	1	1	0.0	0.0	1.0	0	0	FREE_A	FREE_A:1	P:1	ll:1;or:1		o:1																														
eari		NONCORE	0		1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1;Hees:1	ok:1	oes:1;es:1																														
ed	C30	SPARSE_CORE_ATOM	1	BARE	206	189	77	7	0.8689320388349514	0.10582010582010581	0.07936507936507936	0	2	BARE	BARE:160;REL_I:10;FREE_R:8;FREE_A:5;FREE_L:3;Q_BARE:3	P:190;L:10;C:5;R:1	H:59;ol:31;ot:26;ok:25;Hd:11;e:10;l:10;k:10	H:44;ok:38;ol:18;ot:17;ar:13;Hd:8;ed:8;or:7	o:3;k:3;a:2;or:2;ol:2;Hs:2;Hd:2;H:2	209	196	78	6	0.8133971291866029	0.10714285714285714	0.07653061224489796	0	1	BARE	BARE:167;REL_I:10;FREE_R:9;FREE_A:5;FREE_L:3;Q_BARE:1;Q_REL_I:1	P:197;C:8;L:3;R:1	H:64;ol:29;ok:27;ot:25;Hd:12;l:11;k:10;ed:9	H:45;ok:37;ol:21;ot:17;e:10;ar:10;Hd:9;ed:9	cs:11;o:4;ol:3;or:2;e:2;a:2;l:2;oks:2	196	182	73	7	0.8418367346938775	0.11538461538461539	0.07142857142857142	0	2	BARE	BARE:157;REL_I:8;FREE_R:8;FREE_A:5;Q_BARE:3;FREE_L:1	P:183;L:11;R:1;C:1	H:42;ok:31;ol:23;ot:22;e:13;l:11;o:10;k:8	ok:45;H:40;ol:22;ot:22;l:10;e:8;Hd:7;ar:7	ol:6;l:3;H:3;a:2;Hs:2;od:2;o:2;Hes:1
edair		NONCORE	1	BARE	4	3	4	4	1.0	0.3333333333333333	0.0	0	0	BARE	BARE:3	P:3;C:1	aii:1;Ho:1;cth:1;Hd:1	ok:1;e:1;Hod:1;aiir:1		4	3	4	4	1.0	0.3333333333333333	0.0	0	0	BARE	BARE:3	P:3;C:1	aii:1;Ho:1;cth:1;Hd:1	ok:1;e:1;Hod:1;aii:1;s:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	Ho:1;cth:1;Hd:1	Hod:1;aiir:1	
edd		NONCORE	1	BARE	2	2	2	2	1.0	0.0	1.0	0	0	BARE	BARE:2	P:2	Hckh:1;ot:1			2	1	2	2	1.0	0.0	1.0	0	0	BARE	BARE:1	L:1;P:1	ot:1			1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ot:1		
edl		NONCORE	0																	2	1	2	2	0.0	0.0	1.0	0	0	BARE	BARE:1	L:1;P:1	ok:1;ol:1		o:1;cs:1															
eds		NONCORE	1	BARE	2	1	2	2	0.5	0.0	0.0	0	0	BARE	BARE:1	P:1;C:1	o:2;H:1;ok:1	s:1;o:1;H:1	Hs:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1;o:1	s:1	Hs:1	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1;o:1	s:1	Hs:1
eeaiir		NONCORE	1	BARE	2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1;R:1	H:1	s:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	s:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1;R:1	H:1	s:1	
eeal		NONCORE	0																	1	1	1	1	1.0	1.0	0.0	0	0	FREE_R	FREE_R:1	P:1		ok:1																
eedar		NONCORE	1	FREE_A	2	2	2	2	0.5	0.5	0.5	0	0	FREE_A	FREE_A:2	P:2	Hcth:1	Hckh:1	ol:1	2	2	2	2	0.5	0.5	0.5	0	0	FREE_A	FREE_A:2	P:2	Hcth:1	Hckh:1	ol:1	2	2	2	2	0.5	0.5	0.5	0	0	FREE_A	FREE_A:2	P:2	Hcth:1	Hckh:1	ol:1
eedd		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	ot:1;H:1	
eedl		NONCORE	0																	2	2	2	1	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	ar:1;H:1	H:2;os:1;ees:1;e:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ar:1	H:1	
eeedaiir		NONCORE	0																																1	0	1	1	1.0	0.0	0.0	0	0			C:1	al:1;d:1	H:1;o:1	
eeeedaiir		NONCORE	0																	1	0	1	1	1.0	0.0	0.0	0	0			C:1	al:1;d:1	H:1;ol:1																
eeees		NONCORE	1	BARE	2	2	2	1	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	ok:1;H:1;ot:1;ol:1	Hot:2;H:1	e:1	2	2	2	1	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	ok:1;H:1;ot:1;ol:1	Hot:2;H:1	e:1	2	2	2	1	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	ok:1;H:1;ot:1;ol:1	Hot:2;H:1	e:1
eeer		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			C:1	ar:1	H:1		1	0	1	1	1.0	0.0	0.0	0	0			C:1	ar:1	H:1		1	0	1	1	0.0	0.0	0.0	0	0			C:1	r:1	air:1	H:1;tees:1
eees		NONCORE	1	BARE	17	15	17	6	0.7647058823529411	0.0	0.06666666666666667	0	0	BARE	BARE:13;FREE_L:1;REL_I:1	P:15;L:1;C:1	or:6;ol:4;H:3;ok:3;o:1;Hod:1;e:1;od:1	aii:4;ol:3;o:2;a:2;Ho:1;ok:1;t:1;H:1	ol:2;ot:1;l:1	19	17	19	7	0.7894736842105263	0.0	0.11764705882352941	0	0	BARE	BARE:14;REL_I:2;FREE_L:1	P:17;R:1;C:1	or:6;ol:5;H:3;ok:3;l:2;od:2;al:1;okiii:1	ol:5;aii:4;a:2;Ho:1;d:1;ok:1;ckh:1;oesdr:1	ol:2;ot:1;or:1;l:1	20	16	19	7	0.75	0.0	0.0625	0	0	BARE	BARE:15;FREE_L:1	P:16;C:3;L:1	ol:5;or:4;H:3;ok:2;o:2;Hr:1;al:1;ar:1	aii:4;ol:3;o:3;e:2;Ho:1;aiii:1;ok:1;Holal:1	or:2;H:1;k:1;Hees:1;ot:1;ol:1;l:1
eei		NONCORE	0		1	0	1	1	0.0	0.0	0.0	0	0			R:1	ok:1;od:1	ol:1;H:1	s:1																														
eeiii		NONCORE	0																																1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	ed:1	okar:1	
eel		NONCORE	1	BARE	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	ok:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	H:1	ok:1		3	1	2	2	0.6666666666666666	0.0	0.0	0	0	BARE	BARE:1	C:1;L:1;P:1	H:2;ok:1;ol:1;ot:1	ok:2;Hd:1	e:1
eer		NONCORE	1		4	2	4	4	0.5	0.5	0.5	0	0	BARE	BARE:1;REL_I:1	L:2;P:2	H:1	ok:1;o:1	ed:1;r:1;os:1	1	0	1	1	0.0	0.0	0.0	0	0			L:1			od:1	1	1	1	1	1.0	0.0	0.0	0	0	REL_I	REL_I:1	P:1	H:1	ok:1;o:1	
ees		NONCORE	1	BARE	40	24	33	8	0.575	0.25	0.041666666666666664	0	0	BARE	BARE:23;FREE_A:1	P:24;C:11;L:4;R:1	H:6;ot:5;ol:4;ok:3;od:2;ar:2;Ho:2;cth:1	H:14;ot:4;ol:4;al:3;ar:3;o:3;e:2;aiir:2	H:5;Hod:3;ol:3;od:3;oi:2;e:2;os:2;Hees:1	39	28	33	8	0.46153846153846156	0.25	0.10714285714285714	0	0	BARE	BARE:27;FREE_A:1	P:28;C:8;L:3	ol:5;ot:4;ok:4;H:3;od:3;ar:3;Ho:2;o:2	H:14;ol:7;ot:3;o:3;e:2;aii:2;Hod:1;okeer:1	e:5;H:4;Hod:3;ol:3;os:3;od:3;oi:1;oes:1	47	31	38	8	0.5957446808510638	0.25806451612903225	0.0967741935483871	0	0	BARE	BARE:30;FREE_A:1	P:31;C:10;L:5;R:1	H:7;ot:5;o:5;ol:4;ok:3;Ho:2;or:2;ar:2	H:15;ol:6;ot:4;ok:3;al:2;l:2;ar:2;aiir:2	Hod:3;e:3;ol:3;H:3;os:3;Hs:2;oes:1;Hees:1
eesd		NONCORE	1		1	0	1	1	1.0	0.0	0.0	0	0			L:1	ol:1;s:1			2	0	2	1	0.5	0.0	0.0	0	0			L:1;C:1	ol:2;s:1	oki:1;aiir:1	al:1	1	0	1	1	1.0	0.0	0.0	0	0			L:1	ol:1;s:1		
ei		NONCORE	1	BARE	1	1	1	1	0.0	0.0	0.0	0	0	BARE	BARE:1	P:1	al:1	ok:1	H:1	2	1	2	2	0.5	0.0	1.0	0	0	BARE	BARE:1	P:1;C:1	H:2	otei:1;ed:1	a:1	2	2	2	2	1.0	0.0	0.5	0	0	BARE	BARE:2	P:2	H:1;ot:1	a:1	
eii		NONCORE	0		2	1	2	2	0.5	0.0	0.0	0	0	BARE	BARE:1	P:2	ed:1	ok:1;oes:1;okar:1	od:1																9	9	8	2	0.7777777777777778	0.2222222222222222	0.1111111111111111	0	0	BARE	BARE:9	P:9	H:3;ot:2;l:1;Hok:1;o:1	H:4;ot:2;os:1;t:1;ok:1;ol:1	a:1;or:1
eiii		NONCORE	0																																2	2	2	1	0.5	0.0	0.0	0	0	BARE	BARE:2	P:2	ok:1;Ho:1;H:1	H:1;od:1;ot:1	H:1
eiiii		NONCORE	0																																2	1	2	2	0.5	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	H:1;od:1	Hot:1;Hr:1	od:1
eiir		NONCORE	0																	1	0	1	1	0.0	0.0	0.0	0	0			C:1	H:1;ol:1	Hot:1	l:1	2	2	2	1	0.5	0.5	0.0	0	0	FREE_L	FREE_L:1;BARE:1	P:2	H:1	Hk:1;ot:1;Hd:1	H:1
el		NONCORE	1	BARE	2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	Hd:1;H:1	ok:2;ol:1;cthd:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1;C:1	H:1;Hd:1	ok:2;aii:1;ol:1		2	1	2	2	1.0	0.0	0.0	0	0	BARE	BARE:1	C:1;P:1	Hd:1;H:1	ok:2;ol:1;cth:1	
er		NONCORE	1	BARE	4	2	4	3	0.25	0.0	0.0	0	0	BARE	BARE:1;REL_I:1	P:2;R:1;C:1	air:1;ot:1;oar:1;or:1;H:1	air:1;Hcth:1;ot:1;Ho:1	ar:1;os:1;H:1;tees:1;ok:1	6	1	6	6	0.3333333333333333	0.0	0.0	0	0	BARE	BARE:1	C:3;L:2;P:1	ok:1;H:1;ar:1;Hot:1;air:1	o:2;Hk:1;Hd:1;oh:1;ol:1;e:1;r:1	ol:3;e:3;H:1;o:1	2	1	2	2	0.5	0.0	0.0	0	0	BARE	BARE:1	R:1;P:1	ar:1;o:1;ok:1	aii:1	r:1
err		NONCORE	0																	1	0	1	1	0.0	0.0	0.0	0	0			C:1		or:1	okes:1															
es		NONCORE	1	BARE	23	15	20	8	0.2608695652173913	0.13333333333333333	0.06666666666666667	0	0	BARE	BARE:15	P:16;C:6;R:1	H:5;ot:3;od:2;ok:2;ol:2;o:2;cphod:1;Ho:1	ok:5;o:4;H:3;ol:2;al:2;ot:2;or:1;ckh:1	e:3;o:3;Hd:2;ol:2;es:2;cthr:1;H:1;oes:1	21	11	17	8	0.14285714285714285	0.09090909090909091	0.09090909090909091	0	0	BARE	BARE:10;REL_I:1	P:12;C:6;R:2;L:1	H:7;ot:3;ol:3;o:2;Ho:1;or:1;od:1;k:1	o:5;ot:3;H:2;air:2;ol:2;or:1;od:1;Heal:1	e:3;H:2;or:2;es:2;o:2;cthr:1;cphod:1;ed:1	24	16	21	7	0.5	0.125	0.0625	0	0	BARE	BARE:15;REL_I:1	P:18;C:5;R:1	H:6;o:4;ok:3;aii:2;ot:2;ol:2;cphod:1;or:1	ok:4;H:4;o:3;ot:3;ol:2;or:1;ckh:1;od:1	o:3;e:2;ol:2;es:2;H:1;ed:1;ok:1;Hd:1
esd		NONCORE	0		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1	ol:1;d:1		1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	od:1	ol:1;d:1																
h		NONCORE	1		1	1	1	1	1.0	1.0	0.0	0	0	FREE_L	FREE_L:1	P:1		H:1;o:1		26	24	23	6	0.23076923076923078	0.08333333333333333	0.08333333333333333	2	0	BARE	BARE:15;BOUND_E:4;BOUND_D:2;REL_I:1;FREE_R:1;FREE_L:1	P:24;C:2	H:6;od:3;ckh:3;ar:2;aii:2;ok:2;Ho:1;e:1	H:10;o:6;ot:4;od:1;Hd:1;al:1;Hod:1;aii:1	ai:3;ok:2;oi:2;od:2;H:2;i:2;Hoi:2;ot:1	1	1	1	1	1.0	1.0	0.0	0	0	FREE_L	FREE_L:1	P:1		H:1;o:1	
hd		NONCORE	0																	2	2	1	1	0.0	0.0	0.0	0	0	BARE	BARE:2	P:2	ot:1;ok:1;od:1	ok:1;od:1;ot:1	ok:2															
hh		NONCORE	0																	4	4	3	2	0.0	0.25	0.0	0	0	BARE	BARE:3;BOUND_E:1	P:4	ot:1;o:1;ar:1	od:2;cph:1;H:1;l:1;o:1;e:1	ai:2;o:1;ok:1															
hs		NONCORE	0																	1	0	1	1	1.0	0.0	0.0	0	0			C:1	s:1	e:1;ol:1																
i		NONCORE	1	BARE	5	1	5	3	0.2	0.0	0.0	0	0	BARE	BARE:1	L:2;C:2;P:1	ckh:1;r:1;a:1;d:1	H:2;a:1;ot:1;o:1	os:1;e:1;ol:1;ok:1;or:1;d:1	11	8	11	5	0.2727272727272727	0.0	0.0	0	0	BARE	BARE:8	P:8;C:2;R:1	H:3;ar:2;aii:2;ol:2;ed:1;ok:1;cth:1;od:1	H:3;ar:1;ok:1;ot:1;or:1;a:1;l:1;Hd:1	th:3;h:2;kh:2;or:1;thh:1;os:1	24	18	19	7	0.7083333333333334	0.0	0.16666666666666666	0	0	BARE	BARE:18	P:18;L:4;C:2	H:3;d:3;s:3;r:2;ok:2;e:2;o:2;aii:1	H:6;ot:3;o:2;ok:2;ol:2;cth:1;a:1;or:1	e:2;ol:2;s:1;os:1;ok:1;or:1;d:1
ii		NONCORE	1	BARE	7	5	6	5	1.0	0.0	0.0	0	0	BARE	BARE:5	P:7	o:2;H:2;a:1;Ht:1;od:1;s:1	H:2;ol:2;os:1;ok:1;k:1;Hot:1;e:1;od:1		3	2	3	3	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2;C:1	ok:1;ol:1;os:1;H:1	Hol:1;ok:1;Hckh:1		59	51	52	8	0.9661016949152542	0.0392156862745098	0.11764705882352941	0	0	BARE	BARE:50;REL_I:1	P:56;C:2;L:1	H:10;s:8;d:6;l:6;o:5;ok:5;or:3;ot:3	H:18;ot:7;ol:6;o:4;Hod:3;ok:3;aii:2;Ho:2	s:1;ar:1
iii		NONCORE	1	BARE	3	3	3	3	1.0	0.3333333333333333	0.0	0	0	BARE	BARE:3	P:3	ook:1;o:1;l:1;kl:1;or:1	H:2;o:1;ol:1;k:1		4	3	4	3	0.75	0.0	0.3333333333333333	0	0	BARE	BARE:3	P:3;R:1	ook:1;o:1;H:1;ok:1;od:1;ar:1	Hcth:1;air:1;ok:1	H:1;o:1	6	6	6	3	0.6666666666666666	0.16666666666666666	0.5	0	0	BARE	BARE:6	P:6	H:2;ook:1;o:1;Hl:1;l:1;kl:1;or:1	H:3;Hcth:1	H:1;o:1;ol:1;k:1
iiii		NONCORE	0																	1	1	1	1	1.0	0.0	1.0	0	0	BARE	BARE:1	P:1	ai:1			2	2	2	2	1.0	0.0	0.0	0	0	BARE	BARE:2	P:2	ar:2	H:1;t:1;ok:1	
iil		NONCORE	0																	1	1	1	1	1.0	0.0	0.0	0	0	BARE	BARE:1	P:1	s:1	ok:1;H:1																
