event_id	edition	locus	page	surface_position_1based	residual_token	coverage_class	neutral_directions	replacement_directions	candidate_count	mapping_preserving_has_other_locus_witness	mapping_preserving_has_same_edition_witness	direct_same_locus_witness_directions	direct_sole_boundary_mapping_preserving_directions	candidate_json
IT2a|f70v1.2|4	IT2a	f70v1.2	f70v1	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""amdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""a[BARE]"",""neighbor_surface"":""am"",""role"":""BARE+BARE"",""root"":""a+d""}]"
IT2a|f70v2.1|33	IT2a	f70v2.1	f70v2	33	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""choldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""chol"",""role"":""FREE_L+BARE"",""root"":""H+d""}]"
IT2a|f70v2.17|2	IT2a	f70v2.17	f70v2	2	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""otaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[FREE_L]"",""neighbor_surface"":""otal"",""role"":""FREE_L+BARE"",""root"":""ot+d""}]"
IT2a|f71v.1|12	IT2a	f71v.1	f71v	12	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f72r2.14|2	IT2a	f72r2.14	f72r2	2	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""otairdy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""otair[BARE]"",""neighbor_surface"":""otair"",""role"":""BARE+BARE"",""root"":""otair+d""}]"
IT2a|f72r2.22|13	IT2a	f72r2.22	f72r2	13	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""otaly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ot[FREE_L]"",""neighbor_surface"":""otal"",""role"":""FREE_L"",""root"":""ot""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydal"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE"",""root"":""al""}]"
IT2a|f72r2.32|16	IT2a	f72r2.32	f72r2	16	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f72r2.6|31	IT2a	f72r2.6	f72r2	31	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""aly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""al"",""role"":""BARE"",""root"":""al""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ysho"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Ho[BARE]"",""neighbor_surface"":""sho"",""role"":""BARE"",""root"":""Ho""}]"
IT2a|f72r3.1|15	IT2a	f72r3.1	f72r3	15	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f72r3.1|40	IT2a	f72r3.1	f72r3	40	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chealdy"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""cheal"",""role"":""BOUND_E+BARE"",""root"":""H+d""}]"
IT2a|f72r3.19|2	IT2a	f72r3.19	f72r3	2	fydy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f72r3.26|22	IT2a	f72r3.26	f72r3	22	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedy"",""role"":""BARE"",""root"":""Hedd""}]"
IT2a|f72v3.32|2	IT2a	f72v3.32	f72v3	2	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f72v3.33|9	IT2a	f72v3.33	f72v3	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""oleeody"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol+e+o[BARE+BOUND_E+BARE]"",""neighbor_surface"":""oleeo"",""role"":""BARE+BOUND_E+BARE"",""root"":""ol+e+od""}]"
IT2a|f73v.15|2	IT2a	f73v.15	f73v	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	0	0	LEFT	LEFT	"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":true,""direction"":""LEFT"",""fused_surface"":""yfaiiny"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""yfaiin"",""role"":""BARE"",""root"":""aii""}]"
IT2a|f73v.22|14	IT2a	f73v.22	f73v	14	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f73v.5|7	IT2a	f73v.5	f73v	7	dpy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f73v.5|23	IT2a	f73v.5	f73v	23	dy	PARSER_MAPPING_CHANGING_ATTESTED		RIGHT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dytoly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""toly"",""role"":""BARE+BARE"",""root"":""t+ol""}]"
IT2a|f75r.10|7	IT2a	f75r.10	f75r	7	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.11|5	IT2a	f75r.11	f75r	5	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.12|9	IT2a	f75r.12	f75r	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.14|5	IT2a	f75r.14	f75r	5	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.25|5	IT2a	f75r.25	f75r	5	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.27|10	IT2a	f75r.27	f75r	10	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.29|3	IT2a	f75r.29	f75r	3	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.35|9	IT2a	f75r.35	f75r	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""oldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE+BARE"",""root"":""ol+d""}]"
IT2a|f75r.36|9	IT2a	f75r.36	f75r	9	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""dardy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""dar"",""role"":""BARE+BARE"",""root"":""ar+d""}]"
IT2a|f75r.37|2	IT2a	f75r.37	f75r	2	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok[Q_BOUND_D]"",""neighbor_surface"":""qokedy"",""role"":""Q_BARE"",""root"":""okedd""}]"
IT2a|f75r.4|6	IT2a	f75r.4	f75r	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""kaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""kal"",""role"":""BARE+BARE"",""root"":""al+d""}]"
IT2a|f75r.41|6	IT2a	f75r.41	f75r	6	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75r.44|11	IT2a	f75r.44	f75r	11	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75v.10|3	IT2a	f75v.10	f75v	3	ky	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chedyky"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""chedy"",""role"":""BOUND_D+BARE"",""root"":""H+k""}]"
IT2a|f75v.15|10	IT2a	f75v.15	f75v	10	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75v.22|2	IT2a	f75v.22	f75v	2	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE+BARE"",""root"":""al+d""}]"
IT2a|f75v.43|12	IT2a	f75v.43	f75v	12	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f75v.45|12	IT2a	f75v.45	f75v	12	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok[Q_BARE]"",""neighbor_surface"":""qoky"",""role"":""Q_BARE"",""root"":""okd""}]"
IT2a|f75v.64|3	IT2a	f75v.64	f75v	3	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qoldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol[Q_BARE]"",""neighbor_surface"":""qol"",""role"":""Q_BARE+BARE"",""root"":""ol+d""}]"
IT2a|f76r.1|11	IT2a	f76r.1	f76r	11	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f76r.25|7	IT2a	f76r.25	f76r	7	ky	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cheyky"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""chey"",""role"":""BOUND_E+BARE"",""root"":""H+k""}]"
IT2a|f76r.26|13	IT2a	f76r.26	f76r	13	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f76r.29|13	IT2a	f76r.29	f76r	13	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""ylaiiny"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""l[REL_I]"",""neighbor_surface"":""ylaiin"",""role"":""REL_I"",""root"":""l""}]"
IT2a|f76r.40|12	IT2a	f76r.40	f76r	12	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""otydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[BARE]"",""neighbor_surface"":""oty"",""role"":""BARE"",""root"":""otd""}]"
IT2a|f76r.42|10	IT2a	f76r.42	f76r	10	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""shedy"",""role"":""BARE"",""root"":""Hedd""}]"
IT2a|f76v.10|10	IT2a	f76v.10	f76v	10	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daiindy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE+BARE"",""root"":""aii+d""}]"
IT2a|f76v.37|11	IT2a	f76v.37	f76v	11	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f77r.33|9	IT2a	f77r.33	f77r	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f77r.44|8	IT2a	f77r.44	f77r	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f77v.34|4	IT2a	f77v.34	f77v	4	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f77v.41|4	IT2a	f77v.41	f77v	4	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f78r.13|8	IT2a	f78r.13	f78r	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""toldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""tol"",""role"":""BARE+BARE"",""root"":""ol+d""}]"
IT2a|f78r.13|10	IT2a	f78r.13	f78r	10	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f78r.19|1	IT2a	f78r.19	f78r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yches"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Hes[BARE]"",""neighbor_surface"":""ches"",""role"":""BARE"",""root"":""Hes""}]"
IT2a|f78r.3|5	IT2a	f78r.3	f78r	5	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokedydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok[Q_BOUND_D]"",""neighbor_surface"":""qokedy"",""role"":""Q_BARE"",""root"":""okedd""}]"
IT2a|f78r.32|9	IT2a	f78r.32	f78r	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f78r.35|1	IT2a	f78r.35	f78r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f78r.41|5	IT2a	f78r.41	f78r	5	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f78r.9|8	IT2a	f78r.9	f78r	8	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f78v.17|11	IT2a	f78v.17	f78v	11	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""kaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""kal"",""role"":""BARE+BARE"",""root"":""al+d""}]"
IT2a|f78v.32|4	IT2a	f78v.32	f78v	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""sheoldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H+ol[BOUND_E+BARE]"",""neighbor_surface"":""sheol"",""role"":""BOUND_E+BARE+BARE"",""root"":""H+ol+d""}]"
IT2a|f79r.20|1	IT2a	f79r.20	f79r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f79r.24|8	IT2a	f79r.24	f79r	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okainy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[REL_I]"",""neighbor_surface"":""okain"",""role"":""REL_I"",""root"":""ok""}]"
IT2a|f79r.28|1	IT2a	f79r.28	f79r	1	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f79r.40|1	IT2a	f79r.40	f79r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_D]"",""neighbor_surface"":""shedy"",""role"":""BOUND_D"",""root"":""H""}]"
IT2a|f79r.43|1	IT2a	f79r.43	f79r	1	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""shey"",""role"":""BOUND_E"",""root"":""H""}]"
IT2a|f79v.15|6	IT2a	f79v.15	f79v	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		RIGHT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dyteey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e[BOUND_E]"",""neighbor_surface"":""teey"",""role"":""BOUND_E"",""root"":""t""}]"
IT2a|f79v.39|10	IT2a	f79v.39	f79v	10	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f7v.1|6	IT2a	f7v.1	f7v	6	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f7v.3|5	IT2a	f7v.3	f7v	5	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f7v.3|6	IT2a	f7v.3	f7v	6	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f7v.3|11	IT2a	f7v.3	f7v	11	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":true,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""cheoldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""H+ol[BOUND_E+BARE]"",""neighbor_surface"":""cheol"",""role"":""BOUND_E+BARE+BARE"",""root"":""H+ol+d""}]"
IT2a|f7v.9|7	IT2a	f7v.9	f7v	7	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f80r.11|9	IT2a	f80r.11	f80r	9	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f80r.14|8	IT2a	f80r.14	f80r	8	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[Q_FREE_L]"",""neighbor_surface"":""qotal"",""role"":""Q_FREE_L+BARE"",""root"":""ot+d""}]"
IT2a|f80r.15|10	IT2a	f80r.15	f80r	10	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f80r.23|9	IT2a	f80r.23	f80r	9	ty	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT	LEFT	2	1	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""epcheyty"",""has_other_physical_locus_witness"":false,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e+H[BARE+BOUND_E]"",""neighbor_surface"":""epchey"",""role"":""BARE+BOUND_E+BARE"",""root"":""e+H+t""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""tyol"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""ol"",""role"":""BARE"",""root"":""ol""}]"
IT2a|f80r.34|10	IT2a	f80r.34	f80r	10	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f80r.38|4	IT2a	f80r.38	f80r	4	ty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
IT2a|f80v.16|4	IT2a	f80v.16	f80v	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotardy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[Q_FREE_R]"",""neighbor_surface"":""qotar"",""role"":""Q_FREE_R+BARE"",""root"":""ot+d""}]"
IT2a|f80v.16|6	IT2a	f80v.16	f80v	6	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT;RIGHT	2	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qotaldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ot[Q_FREE_L]"",""neighbor_surface"":""qotal"",""role"":""Q_FREE_L+BARE"",""root"":""ot+d""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""dykeedy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""e[BOUND_D]"",""neighbor_surface"":""keedy"",""role"":""BOUND_D"",""root"":""k""}]"
