source_group_id	edition	locus	page	section	currier	hand	code	kind	grammar_scope	source_row_index	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_interlinear_row_present	legacy_mapping_status
ZL3b|f22v.4|G006	ZL3b	f22v.4	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	525	6	6	0	0	DEFINITE_SPACE	LINE_END	ytaiin	ytaiin	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.5|G001	ZL3b	f22v.5	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	526	1	4	0	1	LINE_START	DEFINITE_SPACE	dor	dor	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.5|G002	ZL3b	f22v.5	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	526	2	4	0	1	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	y	y	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.5|G003	ZL3b	f22v.5	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	526	3	4	0	1	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	kcheor	kcheor	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.5|G004	ZL3b	f22v.5	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	526	4	4	0	1	DEFINITE_SPACE	LINE_END	daiin	daiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.6|G001	ZL3b	f22v.6	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	527	1	4	1	0	LINE_START	DEFINITE_SPACE	fshor	fshor	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.6|G002	ZL3b	f22v.6	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	527	2	4	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	shy	shy	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.6|G003	ZL3b	f22v.6	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	527	3	4	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	tchor	tchor	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.6|G004	ZL3b	f22v.6	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	527	4	4	1	0	DEFINITE_SPACE	LINE_END	otaiin	otaiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.7|G001	ZL3b	f22v.7	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	528	1	4	0	0	LINE_START	DEFINITE_SPACE	ychor	ychor	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.7|G002	ZL3b	f22v.7	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	528	2	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.7|G003	ZL3b	f22v.7	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	528	3	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokchol	qokchol	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.7|G004	ZL3b	f22v.7	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	528	4	4	0	0	DEFINITE_SPACE	LINE_END	chory	chory	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.8|G001	ZL3b	f22v.8	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	529	1	5	0	0	LINE_START	DEFINITE_SPACE	qotchy	qotchy	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.8|G002	ZL3b	f22v.8	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	529	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	cthy	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.8|G003	ZL3b	f22v.8	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	529	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	qokol	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.8|G004	ZL3b	f22v.8	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	529	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.8|G005	ZL3b	f22v.8	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	529	5	5	0	0	DEFINITE_SPACE	LINE_END	dam	dam	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.9|G001	ZL3b	f22v.9	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	530	1	6	0	0	LINE_START	DEFINITE_SPACE	okshor	okshor	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.9|G002	ZL3b	f22v.9	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	530	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shody	shody	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.9|G003	ZL3b	f22v.9	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	530	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.9|G004	ZL3b	f22v.9	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	530	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tchol	tchol	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.9|G005	ZL3b	f22v.9	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	530	5	6	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	otaiin	otaiin	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.9|G006	ZL3b	f22v.9	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	530	6	6	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	daiin	daiin	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.10|G001	ZL3b	f22v.10	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	531	1	5	0	0	LINE_START	DEFINITE_SPACE	qokchy	qokchy	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.10|G002	ZL3b	f22v.10	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	531	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.10|G003	ZL3b	f22v.10	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	531	3	5	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	s	s	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.10|G004	ZL3b	f22v.10	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	531	4	5	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	or	or	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.10|G005	ZL3b	f22v.10	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	531	5	5	0	0	DEFINITE_SPACE	LINE_END	ytal	ytal	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.11|G001	ZL3b	f22v.11	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	532	1	3	0	0	LINE_START	DEFINITE_SPACE	sokaiin	sokaiin	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.11|G002	ZL3b	f22v.11	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	532	2	3	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oty	oty	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.11|G003	ZL3b	f22v.11	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	532	3	3	0	0	DEFINITE_SPACE	LINE_END	dy	dy	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.12|G001	ZL3b	f22v.12	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	533	1	3	0	0	LINE_START	DEFINITE_SPACE	ychky	ychky	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.12|G002	ZL3b	f22v.12	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	533	2	3	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.12|G003	ZL3b	f22v.12	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	533	3	3	0	0	DEFINITE_SPACE	LINE_END	cthy	cthy	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.13|G001	ZL3b	f22v.13	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	534	1	3	0	0	LINE_START	DEFINITE_SPACE	okchain	okchain	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.13|G002	ZL3b	f22v.13	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	534	2	3	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chkoldy	chkoldy	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.13|G003	ZL3b	f22v.13	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	534	3	3	0	0	DEFINITE_SPACE	LINE_END	shotoly	shotoly	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.14|G001	ZL3b	f22v.14	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	535	1	4	0	0	LINE_START	DEFINITE_SPACE	qotch[y:?]	qotchy	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.14|G002	ZL3b	f22v.14	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	535	2	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olshly	olshly	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.14|G003	ZL3b	f22v.14	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	535	3	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.14|G004	ZL3b	f22v.14	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	535	4	4	0	0	DEFINITE_SPACE	LINE_END	daiin	daiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.15|G001	ZL3b	f22v.15	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	536	1	5	0	0	LINE_START	DEFINITE_SPACE	sho	sho	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.15|G002	ZL3b	f22v.15	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	536	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthy	cthy	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.15|G003	ZL3b	f22v.15	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	536	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chocthy	chocthy	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.15|G004	ZL3b	f22v.15	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	536	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokchy	qokchy	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.15|G005	ZL3b	f22v.15	f22v	H	A	1	+P0	P	CONFIRMED_PROSE	536	5	5	0	0	DEFINITE_SPACE	LINE_END	dory	dory	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.16|G001	ZL3b	f22v.16	f22v	H	A	1	+Pc	P	CONFIRMED_PROSE	537	1	2	0	1	LINE_START	DEFINITE_SPACE	saiinchy	saiinchy	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f22v.16|G002	ZL3b	f22v.16	f22v	H	A	1	+Pc	P	CONFIRMED_PROSE	537	2	2	0	1	DEFINITE_SPACE	LINE_END	daldalol	daldalol	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G001	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	1	12	1	0	LINE_START	DEFINITE_SPACE	pydchdom	pydchdom	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G002	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	2	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G003	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	3	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	fcholdy	fcholdy	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G004	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	4	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	oty	oty	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G005	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	5	12	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	otchol	otchol	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G006	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	6	12	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	shy	shy	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G007	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	7	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	opyaiin	opyaiin	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G008	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	8	12	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	y'	y	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G009	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	9	12	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	yfchy	yfchy	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G010	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	10	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G011	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	11	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ololdy	ololdy	1	11	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.1|G012	ZL3b	f23r.1	f23r	H	A	1	@P0	P	CONFIRMED_PROSE	538	12	12	1	0	DEFINITE_SPACE	LINE_END	dal	dal	1	12	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G001	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	1	13	0	0	LINE_START	DEFINITE_SPACE	to	to	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G002	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	2	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar	ar	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G003	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	3	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G004	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	4	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G005	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	5	13	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	chk	chk	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G006	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	6	13	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	dain	dain	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G007	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	7	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchy	otchy	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G008	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	8	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lolchor	lolchor	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G009	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	9	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G010	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	10	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dam	dam	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G011	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	11	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okchol	okchol	1	11	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G012	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	12	13	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	dain	dain	1	12	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.2|G013	ZL3b	f23r.2	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	539	13	13	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	g	g	1	13	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.3|G001	ZL3b	f23r.3	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	540	1	7	0	1	LINE_START	DEFINITE_SPACE	dchar	dchar	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.3|G002	ZL3b	f23r.3	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	540	2	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ykor	ykor	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.3|G003	ZL3b	f23r.3	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	540	3	7	0	1	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	y	y	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.3|G004	ZL3b	f23r.3	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	540	4	7	0	1	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	kaiin	kaiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.3|G005	ZL3b	f23r.3	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	540	5	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.3|G006	ZL3b	f23r.3	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	540	6	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cth[?:o]	cth	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.3|G007	ZL3b	f23r.3	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	540	7	7	0	1	DEFINITE_SPACE	LINE_END	g	g	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G001	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	1	10	1	0	LINE_START	DEFINITE_SPACE	qokoldy	qokoldy	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G002	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	2	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiir	okaiir	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G003	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	3	10	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ykaiil	ykaiil	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G004	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	4	10	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	g	g	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G005	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	5	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G006	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	6	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ofchol	ofchol	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G007	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	7	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dain	dain	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G008	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	8	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	yfchor	yfchor	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G009	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	9	10	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olfchor	olfchor	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.4|G010	ZL3b	f23r.4	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	541	10	10	1	0	DEFINITE_SPACE	LINE_END	otchald	otchald	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G001	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	1	11	0	1	LINE_START	DEFINITE_SPACE	ychor	ychor	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G002	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	2	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokchol	qokchol	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G003	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	3	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ytym	ytym	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G004	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	4	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G005	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	5	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	da[ir:in]	dair	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G006	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	6	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G007	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	7	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ar	ar	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G008	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	8	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G009	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	9	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G010	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	10	11	0	1	DEFINITE_SPACE	DEFINITE_SPACE	dol	dol	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.5|G011	ZL3b	f23r.5	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	542	11	11	0	1	DEFINITE_SPACE	LINE_END	dain	dain	1	11	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G001	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	1	12	1	0	LINE_START	DEFINITE_SPACE	tshol	tshol	1	1	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G002	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	2	12	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	y	y	1	2	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G003	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	3	12	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	kor	kor	1	3	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G004	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	4	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	qokaiin	1	4	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G005	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	5	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	yky	yky	1	5	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G006	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	6	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dar	dar	1	6	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G007	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	7	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	okol	okol	1	7	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G008	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	8	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dchey	dchey	1	8	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G009	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	9	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	daiidal	daiidal	1	9	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G010	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	10	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	dam	dam	1	10	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G011	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	11	12	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ytcho	ytcho	1	11	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.6|G012	ZL3b	f23r.6	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	543	12	12	1	0	DEFINITE_SPACE	LINE_END	ldals	ldals	1	12	1	ONE_ASCII_FRAGMENT
ZL3b|f23r.7|G001	ZL3b	f23r.7	f23r	H	A	1	+P0	P	CONFIRMED_PROSE	544	1	11	0	0	LINE_START	DEFINITE_SPACE	okar	okar	1	1	1	ONE_ASCII_FRAGMENT
