query_id	edition	physical_query_key	locus	source_group_index	collapsed_page	panel_page	physical_folio	paragraph_id	line_quartile	masked_template	same_paragraph_training_groups	other_paragraph_training_groups	common_all_three
RF1b|f86v3.32|G004	RF1b	f86v3.32|G004|chXdy	f86v3.32	4	f86v	f86v3	f86	f86v3|P006	3	chXdy	1	2	1
RF1b|f86v3.34|G002	RF1b	f86v3.34|G002|chXdy	f86v3.34	2	f86v	f86v3	f86	f86v3|P006	3	chXdy	1	2	0
RF1b|f86v3.9|G009	RF1b	f86v3.9|G009|shXdy	f86v3.9	9	f86v	f86v3	f86	f86v3|P002	3	shXdy	1	2	0
RF1b|f86v4.6|G005	RF1b	f86v4.6|G005|shXey	f86v4.6	5	f86v	f86v4	f86	f86v4|P001	0	shXey	1	3	0
RF1b|f86v4.6|G013	RF1b	f86v4.6|G013|shXey	f86v4.6	13	f86v	f86v4	f86	f86v4|P001	0	shXey	1	3	0
RF1b|f86v5.30|G003	RF1b	f86v5.30|G003|chXy	f86v5.30	3	f86v	f86v5	f86	f86v5|P005	2	chXy	1	1	1
RF1b|f86v5.32|G009	RF1b	f86v5.32|G009|chXy	f86v5.32	9	f86v	f86v5	f86	f86v5|P005	2	chXy	1	1	1
RF1b|f86v6.14|G003	RF1b	f86v6.14|G003|chXy	f86v6.14	3	f86v	f86v6	f86	f86v6|P002	0	chXy	2	2	1
RF1b|f86v6.15|G012	RF1b	f86v6.15|G012|chXy	f86v6.15	12	f86v	f86v6	f86	f86v6|P002	0	chXy	2	2	0
RF1b|f86v6.16|G006	RF1b	f86v6.16|G006|chXy	f86v6.16	6	f86v	f86v6	f86	f86v6|P002	0	chXy	2	2	1
RF1b|f86v6.1|G007	RF1b	f86v6.1|G007|chXdy	f86v6.1	7	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	0
RF1b|f86v6.21|G008	RF1b	f86v6.21|G008|shXey	f86v6.21	8	f86v	f86v6	f86	f86v6|P003	0	shXey	1	3	1
RF1b|f86v6.23|G004	RF1b	f86v6.23|G004|chXdy	f86v6.23	4	f86v	f86v6	f86	f86v6|P003	0	chXdy	1	5	1
RF1b|f86v6.26|G004	RF1b	f86v6.26|G004|chXdy	f86v6.26	4	f86v	f86v6	f86	f86v6|P003	0	chXdy	1	5	1
RF1b|f86v6.27|G008	RF1b	f86v6.27|G008|shXey	f86v6.27	8	f86v	f86v6	f86	f86v6|P003	0	shXey	1	3	1
RF1b|f86v6.2|G002	RF1b	f86v6.2|G002|chXl	f86v6.2	2	f86v	f86v6	f86	f86v6|P001	0	chXl	1	1	1
RF1b|f86v6.2|G010	RF1b	f86v6.2|G010|chXdy	f86v6.2	10	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
RF1b|f86v6.3|G004	RF1b	f86v6.3|G004|chXdy	f86v6.3	4	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
RF1b|f86v6.5|G003	RF1b	f86v6.5|G003|chXl	f86v6.5	3	f86v	f86v6	f86	f86v6|P001	0	chXl	1	1	1
RF1b|f86v6.6|G005	RF1b	f86v6.6|G005|chXdy	f86v6.6	5	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
RF1b|f86v6.8|G006	RF1b	f86v6.8|G006|chXdy	f86v6.8	6	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
RF1b|f88r.27|G002	RF1b	f88r.27|G002|chXl	f88r.27	2	f88r	f88r	f88	f88r|P003	2	chXl	1	1	1
RF1b|f88r.27|G005	RF1b	f88r.27|G005|chXl	f88r.27	5	f88r	f88r	f88	f88r|P003	2	chXl	1	1	1
RF1b|f89r1.10|G003	RF1b	f89r1.10|G003|chXl	f89r1.10	3	f89r	f89r1	f89	f89r1|P001	0	chXl	2	1	1
RF1b|f89r1.8|G002	RF1b	f89r1.8|G002|chXl	f89r1.8	2	f89r	f89r1	f89	f89r1|P001	0	chXl	2	1	1
RF1b|f89r1.8|G004	RF1b	f89r1.8|G004|chXl	f89r1.8	4	f89r	f89r1	f89	f89r1|P001	0	chXl	2	1	1
RF1b|f89r2.13|G008	RF1b	f89r2.13|G008|chXr	f89r2.13	8	f89r	f89r2	f89	f89r2|P002	2	chXr	1	1	1
RF1b|f89r2.14|G003	RF1b	f89r2.14|G003|chXr	f89r2.14	3	f89r	f89r2	f89	f89r2|P002	2	chXr	1	1	1
RF1b|f89v2.17|G003	RF1b	f89v2.17|G003|chXy	f89v2.17	3	f89v	f89v2	f89	f89v2|P002	0	chXy	1	1	0
RF1b|f89v2.17|G006	RF1b	f89v2.17|G006|chXy	f89v2.17	6	f89v	f89v2	f89	f89v2|P002	0	chXy	1	1	0
RF1b|f89v2.19|G013	RF1b	f89v2.19|G013|shXey	f89v2.19	13	f89v	f89v2	f89	f89v2|P003	1	shXey	1	1	0
RF1b|f89v2.21|G010	RF1b	f89v2.21|G010|shXey	f89v2.21	10	f89v	f89v2	f89	f89v2|P003	1	shXey	1	1	1
RF1b|f89v2.9|G010	RF1b	f89v2.9|G010|chXdy	f89v2.9	10	f89v	f89v2	f89	f89v2|P001	0	chXdy	1	1	0
RF1b|f89v2.9|G014	RF1b	f89v2.9|G014|chXdy	f89v2.9	14	f89v	f89v2	f89	f89v2|P001	0	chXdy	1	1	0
RF1b|f90v2.6|G003	RF1b	f90v2.6|G003|shXy	f90v2.6	3	f90v	f90v2	f90	f90v2|P002	1	shXy	1	1	1
RF1b|f90v2.7|G001	RF1b	f90v2.7|G001|shXy	f90v2.7	1	f90v	f90v2	f90	f90v2|P002	1	shXy	1	1	1
ZL3b|f101r.1|G004	ZL3b	f101r.1|G004|shXy	f101r.1	4	f101r	f101r	f101	f101r|P001	0	shXy	1	2	1
ZL3b|f101r.2|G020	ZL3b	f101r.2|G020|shXy	f101r.2	20	f101r	f101r	f101	f101r|P001	0	shXy	1	2	0
ZL3b|f101r.3|G006	ZL3b	f101r.3|G006|shXy	f101r.3	6	f101r	f101r	f101	f101r|P002	0	shXy	1	2	0
ZL3b|f101r.3|G008	ZL3b	f101r.3|G008|shXy	f101r.3	8	f101r	f101r	f101	f101r|P002	0	shXy	1	2	0
ZL3b|f102r1.10|G003	ZL3b	f102r1.10|G003|chXl	f102r1.10	3	f102r	f102r1	f102	f102r1|P002	0	chXl	1	1	1
ZL3b|f102r1.10|G004	ZL3b	f102r1.10|G004|chXl	f102r1.10	4	f102r	f102r1	f102	f102r1|P002	0	chXl	1	1	1
ZL3b|f102v1.12|G008	ZL3b	f102v1.12|G008|chXor	f102v1.12	8	f102v	f102v1	f102	f102v1|P001	2	chXor	1	1	0
ZL3b|f102v1.8|G008	ZL3b	f102v1.8|G008|chXor	f102v1.8	8	f102v	f102v1	f102	f102v1|P001	2	chXor	1	1	0
ZL3b|f103r.10|G008	ZL3b	f103r.10|G008|shXdy	f103r.10	8	f103r	f103r	f103	f103r|P003	0	shXdy	2	5	1
ZL3b|f103r.10|G010	ZL3b	f103r.10|G010|shXdy	f103r.10	10	f103r	f103r	f103	f103r|P003	0	shXdy	2	5	1
ZL3b|f103r.11|G008	ZL3b	f103r.11|G008|shXy	f103r.11	8	f103r	f103r	f103	f103r|P003	0	shXy	3	1	0
ZL3b|f103r.12|G002	ZL3b	f103r.12|G002|shXy	f103r.12	2	f103r	f103r	f103	f103r|P003	0	shXy	3	1	1
ZL3b|f103r.13|G008	ZL3b	f103r.13|G008|chXdy	f103r.13	8	f103r	f103r	f103	f103r|P004	0	chXdy	1	3	1
ZL3b|f103r.14|G003	ZL3b	f103r.14|G003|chXdy	f103r.14	3	f103r	f103r	f103	f103r|P004	0	chXdy	1	3	1
ZL3b|f103r.19|G004	ZL3b	f103r.19|G004|shXy	f103r.19	4	f103r	f103r	f103	f103r|P006	1	shXy	1	4	1
ZL3b|f103r.20|G004	ZL3b	f103r.20|G004|shXy	f103r.20	4	f103r	f103r	f103	f103r|P006	1	shXy	1	4	1
ZL3b|f103r.25|G002	ZL3b	f103r.25|G002|shXy	f103r.25	2	f103r	f103r	f103	f103r|P008	1	shXy	2	3	1
ZL3b|f103r.26|G004	ZL3b	f103r.26|G004|shXy	f103r.26	4	f103r	f103r	f103	f103r|P008	1	shXy	2	3	1
ZL3b|f103r.26|G006	ZL3b	f103r.26|G006|shXy	f103r.26	6	f103r	f103r	f103	f103r|P008	1	shXy	2	3	1
ZL3b|f103r.28|G005	ZL3b	f103r.28|G005|chXdy	f103r.28	5	f103r	f103r	f103	f103r|P009	2	chXdy	1	1	1
ZL3b|f103r.29|G006	ZL3b	f103r.29|G006|chXdy	f103r.29	6	f103r	f103r	f103	f103r|P009	2	chXdy	1	1	1
ZL3b|f103r.2|G015	ZL3b	f103r.2|G015|chXdy	f103r.2	15	f103r	f103r	f103	f103r|P001	0	chXdy	1	3	1
ZL3b|f103r.30|G005	ZL3b	f103r.30|G005|shXdy	f103r.30	5	f103r	f103r	f103	f103r|P010	2	shXdy	1	4	1
ZL3b|f103r.32|G002	ZL3b	f103r.32|G002|shXdy	f103r.32	2	f103r	f103r	f103	f103r|P010	2	shXdy	1	4	1
ZL3b|f103r.33|G008	ZL3b	f103r.33|G008|shXdy	f103r.33	8	f103r	f103r	f103	f103r|P011	2	shXdy	1	4	0
ZL3b|f103r.33|G011	ZL3b	f103r.33|G011|shXdy	f103r.33	11	f103r	f103r	f103	f103r|P011	2	shXdy	1	4	0
ZL3b|f103r.38|G008	ZL3b	f103r.38|G008|shXdy	f103r.38	8	f103r	f103r	f103	f103r|P013	2	shXdy	1	4	0
ZL3b|f103r.39|G005	ZL3b	f103r.39|G005|shXdy	f103r.39	5	f103r	f103r	f103	f103r|P013	2	shXdy	1	4	1
ZL3b|f103r.3|G005	ZL3b	f103r.3|G005|chXdy	f103r.3	5	f103r	f103r	f103	f103r|P001	0	chXdy	1	3	1
ZL3b|f103r.50|G003	ZL3b	f103r.50|G003|shXy	f103r.50	3	f103r	f103r	f103	f103r|P017	3	shXy	1	1	0
ZL3b|f103r.51|G003	ZL3b	f103r.51|G003|shXy	f103r.51	3	f103r	f103r	f103	f103r|P017	3	shXy	1	1	0
ZL3b|f103r.5|G003	ZL3b	f103r.5|G003|shXdy	f103r.5	3	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	1
ZL3b|f103r.5|G009	ZL3b	f103r.5|G009|shXdy	f103r.5	9	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	1
ZL3b|f103r.6|G006	ZL3b	f103r.6|G006|shXdy	f103r.6	6	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	1
ZL3b|f103r.7|G009	ZL3b	f103r.7|G009|shXdy	f103r.7	9	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	0
ZL3b|f103r.9|G005	ZL3b	f103r.9|G005|shXy	f103r.9	5	f103r	f103r	f103	f103r|P003	0	shXy	3	1	1
ZL3b|f103r.9|G007	ZL3b	f103r.9|G007|shXy	f103r.9	7	f103r	f103r	f103	f103r|P003	0	shXy	3	1	1
ZL3b|f103r.9|G010	ZL3b	f103r.9|G010|shXdy	f103r.9	10	f103r	f103r	f103	f103r|P003	0	shXdy	2	5	1
ZL3b|f103v.12|G003	ZL3b	f103v.12|G003|shXdy	f103v.12	3	f103v	f103v	f103	f103v|P004	0	shXdy	1	6	1
ZL3b|f103v.12|G008	ZL3b	f103v.12|G008|shXdy	f103v.12	8	f103v	f103v	f103	f103v|P004	0	shXdy	1	6	0
ZL3b|f103v.14|G005	ZL3b	f103v.14|G005|shXdy	f103v.14	5	f103v	f103v	f103	f103v|P005	1	shXdy	1	3	1
ZL3b|f103v.16|G005	ZL3b	f103v.16|G005|shXdy	f103v.16	5	f103v	f103v	f103	f103v|P005	1	shXdy	1	3	1
ZL3b|f103v.1|G011	ZL3b	f103v.1|G011|shXdy	f103v.1	11	f103v	f103v	f103	f103v|P001	0	shXdy	1	6	0
ZL3b|f103v.20|G009	ZL3b	f103v.20|G009|shXdy	f103v.20	9	f103v	f103v	f103	f103v|P007	1	shXdy	1	3	1
ZL3b|f103v.22|G007	ZL3b	f103v.22|G007|shXdy	f103v.22	7	f103v	f103v	f103	f103v|P007	1	shXdy	1	3	0
ZL3b|f103v.28|G007	ZL3b	f103v.28|G007|chXy	f103v.28	7	f103v	f103v	f103	f103v|P008	2	chXy	1	3	0
ZL3b|f103v.29|G002	ZL3b	f103v.29|G002|chXy	f103v.29	2	f103v	f103v	f103	f103v|P008	2	chXy	1	3	1
ZL3b|f103v.2|G002	ZL3b	f103v.2|G002|shXy	f103v.2	2	f103v	f103v	f103	f103v|P001	0	shXy	1	3	0
ZL3b|f103v.2|G004	ZL3b	f103v.2|G004|shXdy	f103v.2	4	f103v	f103v	f103	f103v|P001	0	shXdy	1	6	1
ZL3b|f103v.2|G007	ZL3b	f103v.2|G007|shXy	f103v.2	7	f103v	f103v	f103	f103v|P001	0	shXy	1	3	0
ZL3b|f103v.31|G003	ZL3b	f103v.31|G003|chXy	f103v.31	3	f103v	f103v	f103	f103v|P009	2	chXy	1	3	1
ZL3b|f103v.32|G002	ZL3b	f103v.32|G002|chXy	f103v.32	2	f103v	f103v	f103	f103v|P009	2	chXy	1	3	1
ZL3b|f103v.38|G005	ZL3b	f103v.38|G005|chXy	f103v.38	5	f103v	f103v	f103	f103v|P011	3	chXy	1	1	1
ZL3b|f103v.38|G006	ZL3b	f103v.38|G006|chXy	f103v.38	6	f103v	f103v	f103	f103v|P011	3	chXy	1	1	0
ZL3b|f103v.40|G003	ZL3b	f103v.40|G003|shXy	f103v.40	3	f103v	f103v	f103	f103v|P012	3	shXy	2	2	1
ZL3b|f103v.41|G002	ZL3b	f103v.41|G002|shXy	f103v.41	2	f103v	f103v	f103	f103v|P012	3	shXy	2	2	1
ZL3b|f103v.41|G004	ZL3b	f103v.41|G004|shXy	f103v.41	4	f103v	f103v	f103	f103v|P012	3	shXy	2	2	0
ZL3b|f103v.6|G002	ZL3b	f103v.6|G002|shXy	f103v.6	2	f103v	f103v	f103	f103v|P002	0	shXy	2	2	1
ZL3b|f103v.6|G008	ZL3b	f103v.6|G008|shXdy	f103v.6	8	f103v	f103v	f103	f103v|P002	0	shXdy	2	5	1
ZL3b|f103v.7|G002	ZL3b	f103v.7|G002|shXy	f103v.7	2	f103v	f103v	f103	f103v|P002	0	shXy	2	2	1
ZL3b|f103v.7|G008	ZL3b	f103v.7|G008|shXdy	f103v.7	8	f103v	f103v	f103	f103v|P002	0	shXdy	2	5	1
ZL3b|f103v.7|G009	ZL3b	f103v.7|G009|shXdy	f103v.7	9	f103v	f103v	f103	f103v|P002	0	shXdy	2	5	1
ZL3b|f103v.8|G002	ZL3b	f103v.8|G002|shXy	f103v.8	2	f103v	f103v	f103	f103v|P002	0	shXy	2	2	1
ZL3b|f104r.23|G003	ZL3b	f104r.23|G003|chXl	f104r.23	3	f104r	f104r	f104	f104r|P007	1	chXl	2	1	0
ZL3b|f104r.23|G007	ZL3b	f104r.23|G007|chXl	f104r.23	7	f104r	f104r	f104	f104r|P007	1	chXl	2	1	0
ZL3b|f104r.23|G011	ZL3b	f104r.23|G011|chXl	f104r.23	11	f104r	f104r	f104	f104r|P007	1	chXl	2	1	0
ZL3b|f104v.19|G006	ZL3b	f104v.19|G006|shXedy	f104v.19	6	f104v	f104v	f104	f104v|P006	1	shXedy	1	1	1
ZL3b|f104v.21|G002	ZL3b	f104v.21|G002|shXedy	f104v.21	2	f104v	f104v	f104	f104v|P006	1	shXedy	1	1	1
ZL3b|f104v.22|G002	ZL3b	f104v.22|G002|qokchXdy	f104v.22	2	f104v	f104v	f104	f104v|P007	1	qokchXdy	1	1	1
ZL3b|f104v.22|G004	ZL3b	f104v.22|G004|qokchXdy	f104v.22	4	f104v	f104v	f104	f104v|P007	1	qokchXdy	1	1	1
ZL3b|f104v.37|G003	ZL3b	f104v.37|G003|chXdy	f104v.37	3	f104v	f104v	f104	f104v|P012	3	chXdy	1	1	1
ZL3b|f104v.38|G002	ZL3b	f104v.38|G002|chXdy	f104v.38	2	f104v	f104v	f104	f104v|P012	3	chXdy	1	1	1
ZL3b|f104v.3|G002	ZL3b	f104v.3|G002|chXdy	f104v.3	2	f104v	f104v	f104	f104v|P001	0	chXdy	1	5	1
ZL3b|f104v.43|G001	ZL3b	f104v.43|G001|chXy	f104v.43	1	f104v	f104v	f104	f104v|P013	3	chXy	1	1	1
ZL3b|f104v.44|G004	ZL3b	f104v.44|G004|chXy	f104v.44	4	f104v	f104v	f104	f104v|P013	3	chXy	1	1	0
ZL3b|f104v.4|G009	ZL3b	f104v.4|G009|chXdy	f104v.4	9	f104v	f104v	f104	f104v|P001	0	chXdy	1	5	1
ZL3b|f104v.6|G007	ZL3b	f104v.6|G007|chXdy	f104v.6	7	f104v	f104v	f104	f104v|P002	0	chXdy	2	4	1
ZL3b|f104v.6|G010	ZL3b	f104v.6|G010|chXedy	f104v.6	10	f104v	f104v	f104	f104v|P002	0	chXedy	1	1	1
ZL3b|f104v.7|G009	ZL3b	f104v.7|G009|chXdy	f104v.7	9	f104v	f104v	f104	f104v|P002	0	chXdy	2	4	1
ZL3b|f104v.7|G010	ZL3b	f104v.7|G010|chXedy	f104v.7	10	f104v	f104v	f104	f104v|P002	0	chXedy	1	1	0
ZL3b|f104v.7|G011	ZL3b	f104v.7|G011|chXdy	f104v.7	11	f104v	f104v	f104	f104v|P002	0	chXdy	2	4	0
ZL3b|f104v.8|G009	ZL3b	f104v.8|G009|chXdy	f104v.8	9	f104v	f104v	f104	f104v|P003	0	chXdy	1	5	0
ZL3b|f104v.9|G010	ZL3b	f104v.9|G010|chXdy	f104v.9	10	f104v	f104v	f104	f104v|P003	0	chXdy	1	5	0
ZL3b|f105r.13|G003	ZL3b	f105r.13|G003|chXdy	f105r.13	3	f105r	f105r	f105	f105r|P003	1	chXdy	1	2	1
ZL3b|f105r.13|G004	ZL3b	f105r.13|G004|chXdy	f105r.13	4	f105r	f105r	f105	f105r|P003	1	chXdy	1	2	1
ZL3b|f105r.18|G005	ZL3b	f105r.18|G005|chXdy	f105r.18	5	f105r	f105r	f105	f105r|P005	1	chXdy	1	2	1
ZL3b|f105r.19|G005	ZL3b	f105r.19|G005|chXdy	f105r.19	5	f105r	f105r	f105	f105r|P005	1	chXdy	1	2	1
ZL3b|f106r.22|G009	ZL3b	f106r.22|G009|opchXdy	f106r.22	9	f106r	f106r	f106	f106r|P008	1	opchXdy	1	1	0
ZL3b|f106r.22|G010	ZL3b	f106r.22|G010|opchXdy	f106r.22	10	f106r	f106r	f106	f106r|P008	1	opchXdy	1	1	0
ZL3b|f106r.40|G007	ZL3b	f106r.40|G007|shXdy	f106r.40	7	f106r	f106r	f106	f106r|P014	3	shXdy	1	1	1
ZL3b|f106r.41|G003	ZL3b	f106r.41|G003|shXdy	f106r.41	3	f106r	f106r	f106	f106r|P014	3	shXdy	1	1	0
ZL3b|f106v.15|G002	ZL3b	f106v.15|G002|shXdy	f106v.15	2	f106v	f106v	f106	f106v|P005	1	shXdy	2	1	0
ZL3b|f106v.16|G005	ZL3b	f106v.16|G005|shXdy	f106v.16	5	f106v	f106v	f106	f106v|P005	1	shXdy	2	1	1
ZL3b|f106v.16|G008	ZL3b	f106v.16|G008|shXdy	f106v.16	8	f106v	f106v	f106	f106v|P005	1	shXdy	2	1	1
ZL3b|f106v.44|G002	ZL3b	f106v.44|G002|chXy	f106v.44	2	f106v	f106v	f106	f106v|P015	3	chXy	2	1	0
ZL3b|f106v.44|G004	ZL3b	f106v.44|G004|chXy	f106v.44	4	f106v	f106v	f106	f106v|P015	3	chXy	2	1	0
ZL3b|f106v.45|G004	ZL3b	f106v.45|G004|chXy	f106v.45	4	f106v	f106v	f106	f106v|P015	3	chXy	2	1	0
ZL3b|f107r.10|G009	ZL3b	f107r.10|G009|chXy	f107r.10	9	f107r	f107r	f107	f107r|P003	0	chXy	1	1	1
ZL3b|f107r.13|G006	ZL3b	f107r.13|G006|shXdy	f107r.13	6	f107r	f107r	f107	f107r|P004	0	shXdy	1	1	1
ZL3b|f107r.13|G009	ZL3b	f107r.13|G009|shXdy	f107r.13	9	f107r	f107r	f107	f107r|P004	0	shXdy	1	1	1
ZL3b|f107r.46|G002	ZL3b	f107r.46|G002|chXey	f107r.46	2	f107r	f107r	f107	f107r|P013	3	chXey	1	1	0
ZL3b|f107r.47|G002	ZL3b	f107r.47|G002|chXey	f107r.47	2	f107r	f107r	f107	f107r|P013	3	chXey	1	1	0
ZL3b|f107r.9|G009	ZL3b	f107r.9|G009|chXy	f107r.9	9	f107r	f107r	f107	f107r|P003	0	chXy	1	1	1
ZL3b|f107v.11|G003	ZL3b	f107v.11|G003|shXdy	f107v.11	3	f107v	f107v	f107	f107v|P004	0	shXdy	1	1	1
ZL3b|f107v.12|G006	ZL3b	f107v.12|G006|shXdy	f107v.12	6	f107v	f107v	f107	f107v|P004	0	shXdy	1	1	1
ZL3b|f107v.21|G004	ZL3b	f107v.21|G004|chXl	f107v.21	4	f107v	f107v	f107	f107v|P006	1	chXl	1	2	1
ZL3b|f107v.22|G005	ZL3b	f107v.22|G005|chXl	f107v.22	5	f107v	f107v	f107	f107v|P006	1	chXl	1	2	1
ZL3b|f107v.30|G010	ZL3b	f107v.30|G010|chXy	f107v.30	10	f107v	f107v	f107	f107v|P009	2	chXy	1	2	1
ZL3b|f107v.31|G002	ZL3b	f107v.31|G002|chXy	f107v.31	2	f107v	f107v	f107	f107v|P009	2	chXy	1	2	1
ZL3b|f107v.47|G002	ZL3b	f107v.47|G002|chXey	f107v.47	2	f107v	f107v	f107	f107v|P015	3	chXey	1	1	0
ZL3b|f107v.49|G006	ZL3b	f107v.49|G006|chXey	f107v.49	6	f107v	f107v	f107	f107v|P015	3	chXey	1	1	0
ZL3b|f108r.17|G003	ZL3b	f108r.17|G003|chXdy	f108r.17	3	f108r	f108r	f108	f108r|P005	1	chXdy	2	2	1
ZL3b|f108r.17|G009	ZL3b	f108r.17|G009|chXdy	f108r.17	9	f108r	f108r	f108	f108r|P005	1	chXdy	2	2	1
ZL3b|f108r.18|G006	ZL3b	f108r.18|G006|chXdy	f108r.18	6	f108r	f108r	f108	f108r|P005	1	chXdy	2	2	1
ZL3b|f108r.22|G009	ZL3b	f108r.22|G009|chXy	f108r.22	9	f108r	f108r	f108	f108r|P006	1	chXy	1	2	1
ZL3b|f108r.23|G002	ZL3b	f108r.23|G002|chXy	f108r.23	2	f108r	f108r	f108	f108r|P006	1	chXy	1	2	1
ZL3b|f108r.41|G007	ZL3b	f108r.41|G007|chXdy	f108r.41	7	f108r	f108r	f108	f108r|P012	3	chXdy	1	1	1
ZL3b|f108r.42|G006	ZL3b	f108r.42|G006|chXdy	f108r.42	6	f108r	f108r	f108	f108r|P012	3	chXdy	1	1	1
ZL3b|f108r.49|G002	ZL3b	f108r.49|G002|lchXdy	f108r.49	2	f108r	f108r	f108	f108r|P014	3	lchXdy	2	1	1
ZL3b|f108r.49|G006	ZL3b	f108r.49|G006|lchXdy	f108r.49	6	f108r	f108r	f108	f108r|P014	3	lchXdy	2	1	1
ZL3b|f108r.50|G002	ZL3b	f108r.50|G002|lchXdy	f108r.50	2	f108r	f108r	f108	f108r|P014	3	lchXdy	2	1	0
ZL3b|f108v.22|G003	ZL3b	f108v.22|G003|shXey	f108v.22	3	f108v	f108v	f108	f108v|P006	1	shXey	1	1	1
ZL3b|f108v.24|G008	ZL3b	f108v.24|G008|shXey	f108v.24	8	f108v	f108v	f108	f108v|P006	1	shXey	1	1	1
ZL3b|f108v.30|G009	ZL3b	f108v.30|G009|shXdy	f108v.30	9	f108v	f108v	f108	f108v|P007	2	shXdy	2	1	0
ZL3b|f108v.32|G006	ZL3b	f108v.32|G006|shXdy	f108v.32	6	f108v	f108v	f108	f108v|P007	2	shXdy	2	1	1
ZL3b|f108v.33|G003	ZL3b	f108v.33|G003|chXy	f108v.33	3	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
ZL3b|f108v.35|G006	ZL3b	f108v.35|G006|chXy	f108v.35	6	f108v	f108v	f108	f108v|P007	2	chXy	4	1	0
ZL3b|f108v.37|G009	ZL3b	f108v.37|G009|shXdy	f108v.37	9	f108v	f108v	f108	f108v|P007	2	shXdy	2	1	1
ZL3b|f108v.38|G004	ZL3b	f108v.38|G004|chXy	f108v.38	4	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
ZL3b|f108v.39|G002	ZL3b	f108v.39|G002|chXy	f108v.39	2	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
ZL3b|f108v.39|G004	ZL3b	f108v.39|G004|chXy	f108v.39	4	f108v	f108v	f108	f108v|P007	2	chXy	4	1	1
ZL3b|f111r.10|G003	ZL3b	f111r.10|G003|shXdy	f111r.10	3	f111r	f111r	f111	f111r|P002	0	shXdy	1	4	1
ZL3b|f111r.10|G009	ZL3b	f111r.10|G009|chXdy	f111r.10	9	f111r	f111r	f111	f111r|P002	0	chXdy	3	1	1
ZL3b|f111r.14|G011	ZL3b	f111r.14|G011|chXdy	f111r.14	11	f111r	f111r	f111	f111r|P002	0	chXdy	3	1	1
ZL3b|f111r.14|G012	ZL3b	f111r.14|G012|lchXdy	f111r.14	12	f111r	f111r	f111	f111r|P002	0	lchXdy	2	1	1
ZL3b|f111r.1|G008	ZL3b	f111r.1|G008|shXy	f111r.1	8	f111r	f111r	f111	f111r|P001	0	shXy	1	1	1
ZL3b|f111r.1|G011	ZL3b	f111r.1|G011|shXy	f111r.1	11	f111r	f111r	f111	f111r|P001	0	shXy	1	1	1
ZL3b|f111r.28|G010	ZL3b	f111r.28|G010|chXdy	f111r.28	10	f111r	f111r	f111	f111r|P002	2	chXdy	2	1	1
ZL3b|f111r.2|G006	ZL3b	f111r.2|G006|shXdy	f111r.2	6	f111r	f111r	f111	f111r|P001	0	shXdy	3	2	1
ZL3b|f111r.2|G009	ZL3b	f111r.2|G009|shXdy	f111r.2	9	f111r	f111r	f111	f111r|P001	0	shXdy	3	2	1
ZL3b|f111r.30|G009	ZL3b	f111r.30|G009|chXdy	f111r.30	9	f111r	f111r	f111	f111r|P002	2	chXdy	2	1	1
ZL3b|f111r.33|G012	ZL3b	f111r.33|G012|chXdy	f111r.33	12	f111r	f111r	f111	f111r|P002	2	chXdy	2	1	0
ZL3b|f111r.42|G007	ZL3b	f111r.42|G007|chXdy	f111r.42	7	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	1
ZL3b|f111r.42|G008	ZL3b	f111r.42|G008|chXdy	f111r.42	8	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	0
ZL3b|f111r.42|G010	ZL3b	f111r.42|G010|chXdy	f111r.42	10	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	0
ZL3b|f111r.43|G005	ZL3b	f111r.43|G005|chXdy	f111r.43	5	f111r	f111r	f111	f111r|P003	3	chXdy	3	3	1
ZL3b|f111r.47|G007	ZL3b	f111r.47|G007|chXdy	f111r.47	7	f111r	f111r	f111	f111r|P004	3	chXdy	1	5	1
ZL3b|f111r.47|G009	ZL3b	f111r.47|G009|chXdy	f111r.47	9	f111r	f111r	f111	f111r|P004	3	chXdy	1	5	1
ZL3b|f111r.48|G008	ZL3b	f111r.48|G008|chXal	f111r.48	8	f111r	f111r	f111	f111r|P005	3	chXal	1	1	1
ZL3b|f111r.4|G009	ZL3b	f111r.4|G009|shXdy	f111r.4	9	f111r	f111r	f111	f111r|P001	0	shXdy	3	2	0
ZL3b|f111r.50|G007	ZL3b	f111r.50|G007|chXal	f111r.50	7	f111r	f111r	f111	f111r|P005	3	chXal	1	1	0
ZL3b|f111r.5|G004	ZL3b	f111r.5|G004|shXdy	f111r.5	4	f111r	f111r	f111	f111r|P001	0	shXdy	3	2	1
