source_group_id	edition	locus	page	grammar_scope	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	retained_fragment_positions_1based	omitted_fragment_positions_1based	retained_fragments	omitted_fragments	legacy_mapping_status	formal_impact_class
RF1b|f108r.19|G002	RF1b	f108r.19	f108r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;ar	okee ar	2	2,3	2,3		okee ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.21|G002	RF1b	f108r.21	f108r	CONFIRMED_PROSE	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	qoee@152;y	qoee y	2	2,3	2	3	qoee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.21|G006	RF1b	f108r.21	f108r	CONFIRMED_PROSE	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	7,8	7	8	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.24|G005	RF1b	f108r.24	f108r	CONFIRMED_PROSE	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	5,6	5	6	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.25|G008	RF1b	f108r.25	f108r	CONFIRMED_PROSE	P	8	13	DEFINITE_SPACE	DEFINITE_SPACE	alke@152;y	alke y	2	8,9	8	9	alke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.26|G003	RF1b	f108r.26	f108r	CONFIRMED_PROSE	P	3	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	3,4	3	4	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.26|G004	RF1b	f108r.26	f108r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	qo@176;eedy	qo eedy	2	5,6	5,6		qo eedy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.27|G010	RF1b	f108r.27	f108r	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;am	oke am	2	10,11	10,11		oke am		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.29|G005	RF1b	f108r.29	f108r	CONFIRMED_PROSE	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	tee@152;y	tee y	2	5,6	5	6	tee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.29|G007	RF1b	f108r.29	f108r	CONFIRMED_PROSE	P	7	9	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	8,9	8	9	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.3|G008	RF1b	f108r.3	f108r	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;al	oke al	2	8,9	8,9		oke al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.30|G006	RF1b	f108r.30	f108r	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	okche@152;y	okche y	2	6,7	6	7	okche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.31|G008	RF1b	f108r.31	f108r	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	8,9	8	9	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.32|G005	RF1b	f108r.32	f108r	CONFIRMED_PROSE	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	5,6	5	6	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.33|G008	RF1b	f108r.33	f108r	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	o@176;edy	o edy	2	8,9	8,9		o edy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.38|G003	RF1b	f108r.38	f108r	CONFIRMED_PROSE	P	3	6	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	3,4	3	4	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.38|G004	RF1b	f108r.38	f108r	CONFIRMED_PROSE	P	4	6	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	5,6	5	6	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.39|G010	RF1b	f108r.39	f108r	CONFIRMED_PROSE	P	10	12	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	10,11	10	11	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.39|G011	RF1b	f108r.39	f108r	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	12,13	12	13	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.39|G012	RF1b	f108r.39	f108r	CONFIRMED_PROSE	P	12	12	DEFINITE_SPACE	LINE_END	oke@152;y	oke y	2	14,15	14	15	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.42|G006	RF1b	f108r.42	f108r	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	6,7	6	7	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.42|G010	RF1b	f108r.42	f108r	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	o@221;lals	o lals	2	11,12	11,12		o lals		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108r.43|G004	RF1b	f108r.43	f108r	CONFIRMED_PROSE	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	4,5	4	5	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.45|G007	RF1b	f108r.45	f108r	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	7,8	7	8	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.46|G006	RF1b	f108r.46	f108r	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	6,7	6	7	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.47|G006	RF1b	f108r.47	f108r	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	lkch@152;y	lkch y	2	6,7	6	7	lkch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.47|G007	RF1b	f108r.47	f108r	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	8,9	8	9	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.48|G009	RF1b	f108r.48	f108r	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	9,10	9	10	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.48|G010	RF1b	f108r.48	f108r	CONFIRMED_PROSE	P	10	12	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	11,12	11	12	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.49|G002	RF1b	f108r.49	f108r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;y	lche y	2	2,3	2	3	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.49|G004	RF1b	f108r.49	f108r	CONFIRMED_PROSE	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	5,6	5	6	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.49|G009	RF1b	f108r.49	f108r	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	lke@152;y	lke y	2	11,12	11	12	lke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.49|G010	RF1b	f108r.49	f108r	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	lke@152;y	lke y	2	13,14	13	14	lke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.50|G001	RF1b	f108r.50	f108r	CONFIRMED_PROSE	P	1	9	LINE_START	DEFINITE_SPACE	qokee@152;ylche@152;y	qokee ylche y	3	1,2,3	1,2	3	qokee ylche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108r.7|G004	RF1b	f108r.7	f108r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	4,5	4	5	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.13|G011	RF1b	f108v.13	f108v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	al@152;ar	al ar	2	11,12	11,12		al ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.14|G009	RF1b	f108v.14	f108v	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	che@152;y	che y	2	9,10	9	10	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.2|G003	RF1b	f108v.2	f108v	CONFIRMED_PROSE	P	3	11	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	3,4	3	4	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.2|G009	RF1b	f108v.2	f108v	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;ar	qokee ar	2	10,11	10,11		qokee ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.20|G004	RF1b	f108v.20	f108v	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	lote@152;aiin	lote aiin	2	4,5	4,5		lote aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.21|G005	RF1b	f108v.21	f108v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;ar	che ar	2	5,6	5,6		che ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.21|G007	RF1b	f108v.21	f108v	CONFIRMED_PROSE	P	7	11	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	8,9	8	9	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.21|G008	RF1b	f108v.21	f108v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	10,11	10	11	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.22|G008	RF1b	f108v.22	f108v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	cheee@152;aiin	cheee aiin	2	8,9	8,9		cheee aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.26|G004	RF1b	f108v.26	f108v	CONFIRMED_PROSE	P	4	14	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	4,5	4	5	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.28|G001	RF1b	f108v.28	f108v	CONFIRMED_PROSE	P	1	13	LINE_START	DEFINITE_SPACE	p@221;roraiin	p roraiin	2	1,2	2	1	roraiin	p	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.28|G008	RF1b	f108v.28	f108v	CONFIRMED_PROSE	P	8	13	DEFINITE_SPACE	DEFINITE_SPACE	lkeee@152;y	lkeee y	2	9,10	9	10	lkeee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.3|G007	RF1b	f108v.3	f108v	CONFIRMED_PROSE	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	qokeche@152;y	qokeche y	2	7,8	7	8	qokeche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.3|G008	RF1b	f108v.3	f108v	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;eiin	ote eiin	2	9,10	9,10		ote eiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.30|G005	RF1b	f108v.30	f108v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	qote@152;y	qote y	2	5,6	5	6	qote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.31|G005	RF1b	f108v.31	f108v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;ain	qoke ain	2	5,6	5,6		qoke ain		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.31|G010	RF1b	f108v.31	f108v	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	okee@221;r	okee r	2	11,12	11,12		okee r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.32|G003	RF1b	f108v.32	f108v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;ar	qoke ar	2	3,4	3,4		qoke ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.33|G008	RF1b	f108v.33	f108v	CONFIRMED_PROSE	P	8	11	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	8,9	8	9	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.33|G011	RF1b	f108v.33	f108v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	qokee@152;arol@152;y	qokee arol y	3	12,13,14	12,13	14	qokee arol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.34|G008	RF1b	f108v.34	f108v	CONFIRMED_PROSE	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	lke@152;y	lke y	2	8,9	8	9	lke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.35|G009	RF1b	f108v.35	f108v	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	9,10	9	10	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.35|G011	RF1b	f108v.35	f108v	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	lche@152;am	lche am	2	12,13	12,13		lche am		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.36|G012	RF1b	f108v.36	f108v	CONFIRMED_PROSE	P	12	14	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	kee@152;y	kee y	2	12,13	12	13	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.37|G009	RF1b	f108v.37	f108v	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	9,10	9	10	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.38|G002	RF1b	f108v.38	f108v	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	2,3	2	3	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.38|G009	RF1b	f108v.38	f108v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	qotee y	2	10,11	10	11	qotee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.39|G003	RF1b	f108v.39	f108v	CONFIRMED_PROSE	P	3	13	DEFINITE_SPACE	DEFINITE_SPACE	lke@152;ain	lke ain	2	3,4	3,4		lke ain		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.4|G004	RF1b	f108v.4	f108v	CONFIRMED_PROSE	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	qotee@152;y	qotee y	2	4,5	4	5	qotee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.4|G009	RF1b	f108v.4	f108v	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	kee@152;y	kee y	2	10,11	10	11	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.40|G003	RF1b	f108v.40	f108v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	3,4	3	4	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.42|G009	RF1b	f108v.42	f108v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	9,10	9	10	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.47|G003	RF1b	f108v.47	f108v	CONFIRMED_PROSE	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;ain	she ain	2	3,4	3,4		she ain		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.47|G006	RF1b	f108v.47	f108v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;al	okee al	2	7,8	7,8		okee al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.47|G009	RF1b	f108v.47	f108v	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;y	lche y	2	11,12	11	12	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.47|G010	RF1b	f108v.47	f108v	CONFIRMED_PROSE	P	10	10	DEFINITE_SPACE	LINE_END	lche@152;y	lche y	2	13,14	13	14	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.48|G013	RF1b	f108v.48	f108v	CONFIRMED_PROSE	P	13	13	DEFINITE_SPACE	LINE_END	kee@152;y	kee y	2	13,14	13	14	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.49|G008	RF1b	f108v.49	f108v	CONFIRMED_PROSE	P	8	12	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	8,9	8	9	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.49|G010	RF1b	f108v.49	f108v	CONFIRMED_PROSE	P	10	12	DEFINITE_SPACE	DEFINITE_SPACE	checkhe@152;y	checkhe y	2	11,12	11	12	checkhe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.5|G002	RF1b	f108v.5	f108v	CONFIRMED_PROSE	P	2	11	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;ain	oke ain	2	2,3	2,3		oke ain		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f108v.52|G004	RF1b	f108v.52	f108v	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	4,5	4	5	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.52|G005	RF1b	f108v.52	f108v	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	6,7	6	7	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.6|G006	RF1b	f108v.6	f108v	CONFIRMED_PROSE	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	6,7	6	7	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.8|G002	RF1b	f108v.8	f108v	CONFIRMED_PROSE	P	2	11	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;y	okee y	2	2,3	2	3	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.8|G006	RF1b	f108v.8	f108v	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;y	okee y	2	7,8	7	8	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.9|G009	RF1b	f108v.9	f108v	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	lkee@152;y	lkee y	2	9,10	9	10	lkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f108v.9|G012	RF1b	f108v.9	f108v	CONFIRMED_PROSE	P	12	12	DEFINITE_SPACE	LINE_END	cth@152;y	cth y	2	13,14	13	14	cth	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f10r.10|G001	RF1b	f10r.10	f10r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	oqot@221;r	oqot r	2	1,2	1,2		oqot r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f111r.1|G004	RF1b	f111r.1	f111r	CONFIRMED_PROSE	P	4	11	DEFINITE_SPACE	DEFINITE_SPACE	chepche@152;y	chepche y	2	4,5	4	5	chepche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.10|G003	RF1b	f111r.10	f111r	CONFIRMED_PROSE	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	3,4	3	4	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.10|G009	RF1b	f111r.10	f111r	CONFIRMED_PROSE	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	10,11	10	11	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.11|G004	RF1b	f111r.11	f111r	CONFIRMED_PROSE	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	chee@152;y	chee y	2	4,5	4	5	chee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.12|G005	RF1b	f111r.12	f111r	CONFIRMED_PROSE	P	5	11	DEFINITE_SPACE	DEFINITE_SPACE	lkee@152;y	lkee y	2	5,6	5	6	lkee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.12|G010	RF1b	f111r.12	f111r	CONFIRMED_PROSE	P	10	11	DEFINITE_SPACE	DEFINITE_SPACE	she@152;am	she am	2	11,12	11,12		she am		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f111r.13|G004	RF1b	f111r.13	f111r	CONFIRMED_PROSE	P	4	14	DEFINITE_SPACE	DEFINITE_SPACE	olkeee@152;y	olkeee y	2	4,5	4	5	olkeee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.14|G001	RF1b	f111r.14	f111r	CONFIRMED_PROSE	P	1	12	LINE_START	DEFINITE_SPACE	dche@152;ar	dche ar	2	1,2	1,2		dche ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f111r.15|G007	RF1b	f111r.15	f111r	CONFIRMED_PROSE	P	7	13	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	7,8	7	8	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.15|G011	RF1b	f111r.15	f111r	CONFIRMED_PROSE	P	11	13	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;ar	ote ar	2	12,13	12,13		ote ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f111r.16|G011	RF1b	f111r.16	f111r	CONFIRMED_PROSE	P	11	11	DEFINITE_SPACE	LINE_END	kee@152;y	kee y	2	11,12	11	12	kee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f111r.18|G011	RF1b	f111r.18	f111r	CONFIRMED_PROSE	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	lokee@152;y	lokee y	2	11,12	11	12	lokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
