edition	paragraph	grammar	model	operation	form	meaning	patient	patient_form	second	object	object_form	second_object	reference_changed	old_debts	remaining_non_type_debts	type_status	binary_self_relation	missing_reference	row_status
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.32:9	cheeor		True			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.35:9	qokeol		True			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	E	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	P	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	R	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	E	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	P	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	R	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	E	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	P	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	B	R	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	E	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	P	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	R	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	E	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	P	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	R	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	E	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	P	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	J	R	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	E	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	P	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	R	f106r.8:6	oteedy	kühle vollständig							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	E	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	P	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	R	f106r.8:7	qotor	kühle ab							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	E	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	P	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
ZL3b	f106r|f106r.8-f106r.9	M	R	f106r.9:2	chol	erhitze	f106r.9:3	qokain		f106r.9:3	qokain		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.14:1	qokor	erhitze	f6v.13:4	chor		f6v.8:2	chor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.14:1	qokor	erhitze	f6v.13:4	chor		f6v.8:2	chor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.14:1	qokor	erhitze	f6v.13:4	chor		f6v.8:2	chor		False	IMPLICIT_SUBJECT_CONTINUATION	IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.18:3	ches	stampfe	f6v.18:2	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.18:3	ches	stampfe	f6v.18:2	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.18:3	ches	stampfe	f6v.18:2	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	E	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	P	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	B	R	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.18:3	ches	stampfe	f6v.18:2	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.18:3	ches	stampfe	f6v.18:2	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.18:3	ches	stampfe	f6v.18:2	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	E	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	P	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	J	R	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.7:1	ychos	zerkleinere	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.7:1	ychos	zerkleinere	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	R	f6v.7:1	ychos	zerkleinere	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	R	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	R	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	R	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	R	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	R	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	R	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	E	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f6v|f6v.6-f6v.21	M	P	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	recorded
