reading	model	permission_paragraph	permission_witness	no_permission_paragraph	no_permission_witness	decision	all_shared_atom_conflicts	merged_prefix_conflicts
IT2a	M	f42r|f42r.6-f42r.6	51	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:ch!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	51	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:ch!=c;OA:ar!=har;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	51	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	51	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:ch!=cha;OA:ar!=r;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	52	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:cha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	52	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:cha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	52	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:cha!=c;OA:r!=har;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	52	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:cha!=ch;OA:r!=ar;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	52	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	53	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:h!=cho;OA:ar!=rly	
IT2a	M	f42r|f42r.6-f42r.6	53	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:h!=hod;OA:ar!=eey	
IT2a	M	f42r|f42r.6-f42r.6	53	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:h!=c;OA:ar!=har;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	53	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:h!=ch;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	53	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:h!=cha;OA:ar!=r;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	54	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;S:ha!=cho;OA:r!=rly	
IT2a	M	f42r|f42r.6-f42r.6	54	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;S:ha!=hod;OA:r!=eey	
IT2a	M	f42r|f42r.6-f42r.6	54	f42r|f42r.6-f42r.6	32	SAME_PHYSICAL_LEAF	S:ha!=c;OA:r!=har;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	54	f42r|f42r.6-f42r.6	33	SAME_PHYSICAL_LEAF	S:ha!=ch;OA:r!=ar;OB:ai!=ain	
IT2a	M	f42r|f42r.6-f42r.6	54	f42r|f42r.6-f42r.6	34	SAME_PHYSICAL_LEAF	S:ha!=cha;OB:ai!=ain	
IT2a	M	f94r|f94r.9-f94r.9	0	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:tc!=cho;OA:hdy!=rly	
IT2a	M	f94r|f94r.9-f94r.9	0	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:tc!=hod;OA:hdy!=eey	
IT2a	M	f94r|f94r.9-f94r.9	0	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:tc!=c;OA:hdy!=har;OB:tar!=ain	
IT2a	M	f94r|f94r.9-f94r.9	0	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:tc!=ch;OA:hdy!=ar;OB:tar!=ain	
IT2a	M	f94r|f94r.9-f94r.9	0	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:tc!=cha;OA:hdy!=r;OB:tar!=ain	
IT2a	M	f94r|f94r.9-f94r.9	1	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:tc!=cho;OA:hdy!=rly	
IT2a	M	f94r|f94r.9-f94r.9	1	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:tc!=hod;OA:hdy!=eey	
IT2a	M	f94r|f94r.9-f94r.9	1	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:tc!=c;OA:hdy!=har;OB:ar!=ain	
IT2a	M	f94r|f94r.9-f94r.9	1	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:tc!=ch;OA:hdy!=ar;OB:ar!=ain	
IT2a	M	f94r|f94r.9-f94r.9	1	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:tc!=cha;OA:hdy!=r;OB:ar!=ain	
IT2a	M	f94r|f94r.9-f94r.9	2	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ota!=sam;S:tc!=cho;OA:hdy!=rly	
IT2a	M	f94r|f94r.9-f94r.9	2	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ota!=okc;S:tc!=hod;OA:hdy!=eey	
IT2a	M	f94r|f94r.9-f94r.9	2	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ota!=dor;S:tc!=c;OA:hdy!=har;OB:r!=ain	
IT2a	M	f94r|f94r.9-f94r.9	2	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ota!=dor;S:tc!=ch;OA:hdy!=ar;OB:r!=ain	
IT2a	M	f94r|f94r.9-f94r.9	2	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ota!=dor;S:tc!=cha;OA:hdy!=r;OB:r!=ain	
IT2a	M	f9r|f9r.10-f9r.10	0	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ytc!=sam;S:ch!=cho;OA:kar!=rly	
IT2a	M	f9r|f9r.10-f9r.10	0	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ytc!=okc;S:ch!=hod;OA:kar!=eey	
IT2a	M	f9r|f9r.10-f9r.10	0	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ytc!=dor;S:ch!=c;OA:kar!=har;OB:has!=ain	
IT2a	M	f9r|f9r.10-f9r.10	0	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ytc!=dor;OA:kar!=ar;OB:has!=ain	
IT2a	M	f9r|f9r.10-f9r.10	0	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ytc!=dor;S:ch!=cha;OA:kar!=r;OB:has!=ain	
IT2a	M	f9r|f9r.10-f9r.10	1	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ytc!=sam;S:chk!=cho;OA:ar!=rly	
IT2a	M	f9r|f9r.10-f9r.10	1	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ytc!=okc;S:chk!=hod;OA:ar!=eey	
IT2a	M	f9r|f9r.10-f9r.10	1	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ytc!=dor;S:chk!=c;OA:ar!=har;OB:has!=ain	
IT2a	M	f9r|f9r.10-f9r.10	1	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ytc!=dor;S:chk!=ch;OB:has!=ain	
IT2a	M	f9r|f9r.10-f9r.10	1	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ytc!=dor;S:chk!=cha;OA:ar!=r;OB:has!=ain	
IT2a	D	f24r|f24r.20-f24r.20	1	f24r|f24r.20-f24r.20	0	SAME_PHYSICAL_LEAF		P/S
IT2a	D	f24r|f24r.20-f24r.20	1	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:sam!=okc;OA:rly!=eey	
IT2a	D	f24r|f24r.20-f24r.20	1	f42r|f42r.6-f42r.6	0	ATOM_VALUE_CONFLICT	L:sam!=dor;OA:rly!=har	P/S
IT2a	D	f24r|f24r.20-f24r.20	1	f42r|f42r.6-f42r.6	1	ATOM_VALUE_CONFLICT	L:sam!=dor;OA:rly!=ar	P/S
IT2a	D	f24r|f24r.20-f24r.20	1	f42r|f42r.6-f42r.6	2	ATOM_VALUE_CONFLICT	L:sam!=dor;OA:rly!=r	
IT2a	D	f27r|f27r.13-f27r.13	1	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:okc!=sam;OA:eey!=rly	
IT2a	D	f27r|f27r.13-f27r.13	1	f27r|f27r.13-f27r.13	0	SAME_PHYSICAL_LEAF		P/S
IT2a	D	f27r|f27r.13-f27r.13	1	f42r|f42r.6-f42r.6	0	ATOM_VALUE_CONFLICT	L:okc!=dor;OA:eey!=har	
IT2a	D	f27r|f27r.13-f27r.13	1	f42r|f42r.6-f42r.6	1	ATOM_VALUE_CONFLICT	L:okc!=dor;OA:eey!=ar	
IT2a	D	f27r|f27r.13-f27r.13	1	f42r|f42r.6-f42r.6	2	ATOM_VALUE_CONFLICT	L:okc!=dor;OA:eey!=r	
IT2a	D	f42r|f42r.6-f42r.6	3	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;OA:har!=rly	P/S
IT2a	D	f42r|f42r.6-f42r.6	3	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;OA:har!=eey	
IT2a	D	f42r|f42r.6-f42r.6	3	f42r|f42r.6-f42r.6	0	SAME_PHYSICAL_LEAF		P/S
IT2a	D	f42r|f42r.6-f42r.6	3	f42r|f42r.6-f42r.6	1	SAME_PHYSICAL_LEAF	OA:har!=ar	P/S
IT2a	D	f42r|f42r.6-f42r.6	3	f42r|f42r.6-f42r.6	2	SAME_PHYSICAL_LEAF	OA:har!=r	P/S
IT2a	D	f42r|f42r.6-f42r.6	4	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;OA:ar!=rly	P/S
IT2a	D	f42r|f42r.6-f42r.6	4	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;OA:ar!=eey	
IT2a	D	f42r|f42r.6-f42r.6	4	f42r|f42r.6-f42r.6	0	SAME_PHYSICAL_LEAF	OA:ar!=har	P/S
IT2a	D	f42r|f42r.6-f42r.6	4	f42r|f42r.6-f42r.6	1	SAME_PHYSICAL_LEAF		P/S
IT2a	D	f42r|f42r.6-f42r.6	4	f42r|f42r.6-f42r.6	2	SAME_PHYSICAL_LEAF	OA:ar!=r	P/S
IT2a	D	f42r|f42r.6-f42r.6	5	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dor!=sam;OA:r!=rly	
IT2a	D	f42r|f42r.6-f42r.6	5	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dor!=okc;OA:r!=eey	
IT2a	D	f42r|f42r.6-f42r.6	5	f42r|f42r.6-f42r.6	0	SAME_PHYSICAL_LEAF	OA:r!=har	P/S
IT2a	D	f42r|f42r.6-f42r.6	5	f42r|f42r.6-f42r.6	1	SAME_PHYSICAL_LEAF	OA:r!=ar	P/S
IT2a	D	f42r|f42r.6-f42r.6	5	f42r|f42r.6-f42r.6	2	SAME_PHYSICAL_LEAF		P/S
