edition	paragraph	at	word	role	R	M
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.30|G011	rain	UNREAD	⟦rain⟧	⟦rain⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G001	olaiin	UNREAD	⟦olaiin⟧	⟦olaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G002	cheo	UNREAD	⟦cheo⟧	⟦cheo⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G003	otcheody	UNREAD	⟦otcheody⟧	⟦otcheody⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G004	lkchedy	UNREAD	⟦lkchedy⟧	⟦lkchedy⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G005	okol	UNREAD	⟦okol⟧	⟦okol⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G006	okaiin	MATERIAL_ASSUMED	M(okaiin) [Materialhypothese]	M(okaiin) [Materialhypothese]
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G007	otaiin	UNREAD	⟦otaiin⟧	⟦otaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G008	otal	UNREAD	⟦otal⟧	⟦otal⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.31|G009	qotar	UNREAD	⟦qotar⟧	⟦qotar⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G001	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G002	cheol	UNREAD	⟦cheol⟧	⟦cheol⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G003	oleey	UNREAD	⟦oleey⟧	⟦oleey⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G004	cheoaiin	UNREAD	⟦cheoaiin⟧	⟦cheoaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G005	chetaiin	UNREAD	⟦chetaiin⟧	⟦chetaiin⟧
ZL3b	f114v|f114v.29-f114v.32	ZL3b|f114v.32|G006	sheeodain	UNREAD	⟦sheeodain⟧	⟦sheeodain⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G001	kaiin	UNREAD	⟦kaiin⟧	⟦kaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G002	sheey	UNREAD	⟦sheey⟧	⟦sheey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G003	oaiin	UNREAD	⟦oaiin⟧	⟦oaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G004	sheol	UNREAD	⟦sheol⟧	⟦sheol⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G005	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G006	qokeeedy	UNREAD	⟦qokeeedy⟧	⟦qokeeedy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G007	cheo	UNREAD	⟦cheo⟧	⟦cheo⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G008	ctheey	UNREAD	⟦ctheey⟧	⟦ctheey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G009	qokeeo	UNREAD	⟦qokeeo⟧	⟦qokeeo⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.33|G010	lkealy	UNREAD	⟦lkealy⟧	⟦lkealy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G001	olkeechy	UNREAD	⟦olkeechy⟧	⟦olkeechy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G002	ol	UNREAD	⟦ol⟧	⟦ol⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G003	oaiin	UNREAD	⟦oaiin⟧	⟦oaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G004	aiin	UNREAD	⟦aiin⟧	⟦aiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G005	chocthey	UNREAD	⟦chocthey⟧	⟦chocthey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G006	qotedal	UNREAD	⟦qotedal⟧	⟦qotedal⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G007	octhy	UNREAD	⟦octhy⟧	⟦octhy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G008	sotey	UNREAD	⟦sotey⟧	⟦sotey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G009	cheos	UNREAD	⟦cheos⟧	⟦cheos⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.34|G010	air	UNREAD	⟦air⟧	⟦air⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G001	yshey	UNREAD	⟦yshey⟧	⟦yshey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G002	kair	UNREAD	⟦kair⟧	⟦kair⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G003	yteeey	UNREAD	⟦yteeey⟧	⟦yteeey⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G004	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G005	chckhy	UNREAD	⟦chckhy⟧	⟦chckhy⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G006	chodaiin	UNREAD	⟦chodaiin⟧	⟦chodaiin⟧
ZL3b	f114v|f114v.33-f114v.35	ZL3b|f114v.35|G007	olkaim	UNREAD	⟦olkaim⟧	⟦olkaim⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G001	tchedor	UNREAD	⟦tchedor⟧	⟦tchedor⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G002	otchedy	UNREAD	⟦otchedy⟧	⟦otchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G003	qotees	UNREAD	⟦qotees⟧	⟦qotees⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G004	ytain	UNREAD	⟦ytain⟧	⟦ytain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G005	qoty	UNREAD	⟦qoty⟧	⟦qoty⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G006	qotar	UNREAD	⟦qotar⟧	⟦qotar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G007	opolaiin	UNREAD	⟦opolaiin⟧	⟦opolaiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G008	qotdain	UNREAD	⟦qotdain⟧	⟦qotdain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G009	ol	UNREAD	⟦ol⟧	⟦ol⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G010	raiin	UNREAD	⟦raiin⟧	⟦raiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.1|G011	om	UNREAD	⟦om⟧	⟦om⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G001	ykeeochody	UNREAD	⟦ykeeochody⟧	⟦ykeeochody⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G002	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G003	yteedy	UNREAD	⟦yteedy⟧	⟦yteedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G004	qokar	UNREAD	⟦qokar⟧	⟦qokar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G005	qor	UNREAD	⟦qor⟧	⟦qor⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G006	chodaiin	UNREAD	⟦chodaiin⟧	⟦chodaiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G007	qokchdy	UNREAD	⟦qokchdy⟧	⟦qokchdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G008	chdar	UNREAD	⟦chdar⟧	⟦chdar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G009	okchdy	UNREAD	⟦okchdy⟧	⟦okchdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.2|G010	qokam	UNREAD	⟦qokam⟧	⟦qokam⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G001	dsheol	UNREAD	⟦dsheol⟧	⟦dsheol⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G002	qokchedy	UNREAD	⟦qokchedy⟧	⟦qokchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G003	qokshedy	UNREAD	⟦qokshedy⟧	⟦qokshedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G004	qotchey	UNREAD	⟦qotchey⟧	⟦qotchey⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G005	otaiin	UNREAD	⟦otaiin⟧	⟦otaiin⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G006	qotedy	UNREAD	⟦qotedy⟧	⟦qotedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G007	lkedain	UNREAD	⟦lkedain⟧	⟦lkedain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G008	dalchdy	UNREAD	⟦dalchdy⟧	⟦dalchdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.3|G009	okchedam	UNREAD	⟦okchedam⟧	⟦okchedam⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G001	ykcheodain	UNREAD	⟦ykcheodain⟧	⟦ykcheodain⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G002	lkchedy	UNREAD	⟦lkchedy⟧	⟦lkchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G003	otechdy	UNREAD	⟦otechdy⟧	⟦otechdy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G004	qotar	UNREAD	⟦qotar⟧	⟦qotar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G005	or	UNREAD	⟦or⟧	⟦or⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G006	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G007	ytchedy	UNREAD	⟦ytchedy⟧	⟦ytchedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G008	lched	UNREAD	⟦lched⟧	⟦lched⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G009	otchd	UNREAD	⟦otchd⟧	⟦otchd⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.4|G010	chokeedy	UNREAD	⟦chokeedy⟧	⟦chokeedy⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G001	dair	VALUE_ASSUMED	m(?)/m(?)=A	m(?)=A·Uₚ
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G002	cheky	UNREAD	⟦cheky⟧	⟦cheky⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G003	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G004	otar	UNREAD	⟦otar⟧	⟦otar⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G005	chl	UNREAD	⟦chl⟧	⟦chl⟧
ZL3b	f115v|f115v.1-f115v.5	ZL3b|f115v.5|G006	oleed	UNREAD	⟦oleed⟧	⟦oleed⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G001	pchdarody	UNREAD	⟦pchdarody⟧	⟦pchdarody⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G002	pcheed	UNREAD	⟦pcheed⟧	⟦pcheed⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G003	rar	UNREAD	⟦rar⟧	⟦rar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G004	tcheody	UNREAD	⟦tcheody⟧	⟦tcheody⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G005	polched	UNREAD	⟦polched⟧	⟦polched⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G006	lpchdy	UNREAD	⟦lpchdy⟧	⟦lpchdy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G007	tol	UNREAD	⟦tol⟧	⟦tol⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G008	rchees	UNREAD	⟦rchees⟧	⟦rchees⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G009	cphor	UNREAD	⟦cphor⟧	⟦cphor⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G010	orair	UNREAD	⟦orair⟧	⟦orair⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.13|G011	kol	UNREAD	⟦kol⟧	⟦kol⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G001	okeeo	UNREAD	⟦okeeo⟧	⟦okeeo⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G002	kaiin	UNREAD	⟦kaiin⟧	⟦kaiin⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G003	lkeeey	UNREAD	⟦lkeeey⟧	⟦lkeeey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G004	lkor	UNREAD	⟦lkor⟧	⟦lkor⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G005	sheedy	UNREAD	⟦sheedy⟧	⟦sheedy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G006	chockhy	UNREAD	⟦chockhy⟧	⟦chockhy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G007	qockheedy	UNREAD	⟦qockheedy⟧	⟦qockheedy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G008	qokechy	UNREAD	⟦qokechy⟧	⟦qokechy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G009	lkeey	UNREAD	⟦lkeey⟧	⟦lkeey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.14|G010	ldaiin	UNREAD	⟦ldaiin⟧	⟦ldaiin⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G001	saiin	UNREAD	⟦saiin⟧	⟦saiin⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G002	chol	UNREAD	⟦chol⟧	⟦chol⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G003	qotain	UNREAD	⟦qotain⟧	⟦qotain⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G004	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G005	chl	UNREAD	⟦chl⟧	⟦chl⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G006	lr	UNREAD	⟦lr⟧	⟦lr⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G007	chdain	UNREAD	⟦chdain⟧	⟦chdain⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G008	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G009	rcheey	UNREAD	⟦rcheey⟧	⟦rcheey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G010	r	UNREAD	⟦r⟧	⟦r⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G011	ar	UNREAD	⟦ar⟧	⟦ar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.15|G012	rodam	UNREAD	⟦rodam⟧	⟦rodam⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G001	dain	VALUE_ASSUMED	m(?)/m(?)=B	m(?)=B·Uₚ
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G002	ar	UNREAD	⟦ar⟧	⟦ar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G003	oteey	UNREAD	⟦oteey⟧	⟦oteey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G004	qoteol	UNREAD	⟦qoteol⟧	⟦qoteol⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G005	kar	UNREAD	⟦kar⟧	⟦kar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G006	y	UNREAD	⟦y⟧	⟦y⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G007	sheo	UNREAD	⟦sheo⟧	⟦sheo⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G008	lkechdy	UNREAD	⟦lkechdy⟧	⟦lkechdy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G009	qokar	UNREAD	⟦qokar⟧	⟦qokar⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G010	qokey	UNREAD	⟦qokey⟧	⟦qokey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G011	lko	UNREAD	⟦lko⟧	⟦lko⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G012	rokeedy	UNREAD	⟦rokeedy⟧	⟦rokeedy⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.16|G013	ld	UNREAD	⟦ld⟧	⟦ld⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G001	okai[?:r]	UNREAD	⟦okai[?:r]⟧	⟦okai[?:r]⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G002	chey	UNREAD	⟦chey⟧	⟦chey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G003	keey	UNREAD	⟦keey⟧	⟦keey⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G004	lcho	UNREAD	⟦lcho⟧	⟦lcho⟧
ZL3b	f115v|f115v.13-f115v.17	ZL3b|f115v.17|G005	racthy	UNREAD	⟦racthy⟧	⟦racthy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G001	pchodain	UNREAD	⟦pchodain⟧	⟦pchodain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G002	chotain	UNREAD	⟦chotain⟧	⟦chotain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G003	choky	UNREAD	⟦choky⟧	⟦choky⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G004	lchain	UNREAD	⟦lchain⟧	⟦lchain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G005	lpchdain	UNREAD	⟦lpchdain⟧	⟦lpchdain⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G006	dalchedy	UNREAD	⟦dalchedy⟧	⟦dalchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G007	qotolchedy	UNREAD	⟦qotolchedy⟧	⟦qotolchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.18|G008	qopchedy	UNREAD	⟦qopchedy⟧	⟦qopchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G001	yshedy	UNREAD	⟦yshedy⟧	⟦yshedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G002	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G003	lxor	UNREAD	⟦lxor⟧	⟦lxor⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G004	xoiin	UNREAD	⟦xoiin⟧	⟦xoiin⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G005	choto	UNREAD	⟦choto⟧	⟦choto⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G006	keeody	UNREAD	⟦keeody⟧	⟦keeody⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G007	qoteody	UNREAD	⟦qoteody⟧	⟦qoteody⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G008	dain	VALUE_ASSUMED	m(?)/m(?)=B	m(?)=B·Uₚ
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G009	qokchedy	UNREAD	⟦qokchedy⟧	⟦qokchedy⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.19|G010	ralom	UNREAD	⟦ralom⟧	⟦ralom⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G001	ysheey	UNREAD	⟦ysheey⟧	⟦ysheey⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G002	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G003	lkeey	UNREAD	⟦lkeey⟧	⟦lkeey⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G004	raiin	UNREAD	⟦raiin⟧	⟦raiin⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G005	cheo	UNREAD	⟦cheo⟧	⟦cheo⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G006	lor	UNREAD	⟦lor⟧	⟦lor⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G007	otal	UNREAD	⟦otal⟧	⟦otal⟧
ZL3b	f115v|f115v.18-f115v.20	ZL3b|f115v.20|G008	otchedy	UNREAD	⟦otchedy⟧	⟦otchedy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G001	taiin	UNREAD	⟦taiin⟧	⟦taiin⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G002	she{ck}eey	UNREAD	⟦she{ck}eey⟧	⟦she{ck}eey⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G003	lchckhy	UNREAD	⟦lchckhy⟧	⟦lchckhy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G004	ldar	UNREAD	⟦ldar⟧	⟦ldar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G005	shdar	UNREAD	⟦shdar⟧	⟦shdar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G006	qotchdy	UNREAD	⟦qotchdy⟧	⟦qotchdy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G007	qoky	UNREAD	⟦qoky⟧	⟦qoky⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G008	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G009	qokar	UNREAD	⟦qokar⟧	⟦qokar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.34|G010	chckhy	UNREAD	⟦chckhy⟧	⟦chckhy⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G001	shos	UNREAD	⟦shos⟧	⟦shos⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G002	shee	UNREAD	⟦shee⟧	⟦shee⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G003	oky	UNREAD	⟦oky⟧	⟦oky⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G004	cheo	UNREAD	⟦cheo⟧	⟦cheo⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G005	lkain	UNREAD	⟦lkain⟧	⟦lkain⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G006	cheeos	UNREAD	⟦cheeos⟧	⟦cheeos⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G007	al	UNREAD	⟦al⟧	⟦al⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G008	ches	UNREAD	⟦ches⟧	⟦ches⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G009	kcheo	UNREAD	⟦kcheo⟧	⟦kcheo⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G010	rain	UNREAD	⟦rain⟧	⟦rain⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G011	checthey	UNREAD	⟦checthey⟧	⟦checthey⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.35|G012	lcham	UNREAD	⟦lcham⟧	⟦lcham⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G001	ytar	UNREAD	⟦ytar⟧	⟦ytar⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G002	aiin	UNREAD	⟦aiin⟧	⟦aiin⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G003	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f115v|f115v.34-f115v.36	ZL3b|f115v.36|G004	lkchedy	UNREAD	⟦lkchedy⟧	⟦lkchedy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G001	kchdpy	UNREAD	⟦kchdpy⟧	⟦kchdpy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G002	shey	UNREAD	⟦shey⟧	⟦shey⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G003	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G004	otalsh[?:e]dy	UNREAD	⟦otalsh[?:e]dy⟧	⟦otalsh[?:e]dy⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G005	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G006	shear	UNREAD	⟦shear⟧	⟦shear⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G007	ain	UNREAD	⟦ain⟧	⟦ain⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G008	or	UNREAD	⟦or⟧	⟦or⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G009	llory	UNREAD	⟦llory⟧	⟦llory⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.1|G010	{i'h}earamom	UNREAD	⟦{i'h}earamom⟧	⟦{i'h}earamom⟧
ZL3b	f116r|f116r.1-f116r.3	ZL3b|f116r.2|G001	shain	UNREAD	⟦shain⟧	⟦shain⟧
