attachment_id	focus_key	focus_core	focus_value_de	focus_family	event_id	pass1026_event_id	running_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface	component_recipe	focus_atom_ordinal	focus_occurrence_ordinal	left_atom	right_atom	active_head_before	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	selected_attachment_de	teaching_rule_families	micro_signature	r_position_mode	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	bounded_lookahead_cards	owner_boundary_crossed	resolution_status
G399-A00178	P912-E0196:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0196	P1026-E0196	196	f13r	HERBAL	P1009-S006	3	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	daiin	AIIN	1	1	CARD_START	CARD_END	CH=NEHMEN	INHERITED_ACTION	CH	NEHMEN	P912-E0194	1	2	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00179	P912-E0198:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0198	P1026-E0198	198	f13r	HERBAL	P1009-S006	5	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	okchy	OK+Y	2	1	OK	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0198	5	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00180	P912-E0199:OR:1	OR	EINHEIT	ARGUMENT	P912-E0199	P1026-E0199	199	f13r	HERBAL	P1009-S006	6	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	okchor	OK+CH+OR	3	1	CH	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0199	6	2	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00181	P912-E0201:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0201	P1026-E0201	201	f13r	HERBAL	P1009-S006	8	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	chckhy	CH+K+Y	3	1	K	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0201	8	2	K=GEBEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00182	P912-E0203:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0203	P1026-E0203	203	f13r	HERBAL	P1009-S006	10	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	dchy	D_ADDR+Y	2	1	D_ADDR	CARD_END	K=GEBEN	INHERITED_ACTION	K	GEBEN	P912-E0201	8	2	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00183	P912-E0204:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0204	P1026-E0204	204	f13r	HERBAL	P1009-S006	11	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	qoky	OK+Y	2	1	OK	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0204	11	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00184	P912-E0206:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0206	P1026-E0206	206	f13r	HERBAL	P1009-S006	13	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	dy	Y	1	1	CARD_START	CARD_END	OK=SETZEN	INHERITED_ACTION	OK	SETZEN	P912-E0204	11	1	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00185	P912-E0207:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0207	P1026-E0207	207	f13r	HERBAL	P1009-S006	14	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	qoy	O+Y	2	1	O	CARD_END	OK=SETZEN	INHERITED_ACTION	OK	SETZEN	P912-E0204	11	1	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00186	P912-E0210:OR:1	OR	EINHEIT	ARGUMENT	P912-E0210	P1026-E0210	210	f13r	HERBAL	P1009-S007	1	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	okchor	OK+CH+OR	3	1	CH	CARD_END	NONE	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0210	1	2	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00187	P912-E0211:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0211	P1026-E0211	211	f13r	HERBAL	P1009-S007	2	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	doaiin	D_ADDR+O+AIIN	3	1	O	CARD_END	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0210	1	2	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00188	P912-E0212:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0212	P1026-E0212	212	f13r	HERBAL	P1009-S007	3	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	shochy	HO+Y	2	1	HO	CARD_END	CH=NEHMEN	INHERITED_ACTION	CH	NEHMEN	P912-E0210	1	2	CH=NEHMEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00189	P912-E0213:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0213	P1026-E0213	213	f13r	HERBAL	P1009-S007	4	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	qokchy	OK+Y	2	1	OK	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0213	4	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00190	P912-E0214:OR:1	OR	EINHEIT	ARGUMENT	P912-E0214	P1026-E0214	214	f13r	HERBAL	P1009-S007	5	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	torchy	T+OR+Y	2	1	T	Y	OK=SETZEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0214	5	1	T=EINSTELLEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00191	P912-E0214:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0214	P1026-E0214	214	f13r	HERBAL	P1009-S007	5	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	torchy	T+OR+Y	3	1	OR	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0214	5	1	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00192	P912-E0217:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0217	P1026-E0217	217	f13r	HERBAL	P1009-S007	8	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	okchey	OK+Y	2	1	OK	CARD_END	S=WÄHLEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0217	8	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00193	P912-E0218:AIIN:1	AIIN	WERT	ARGUMENT	P912-E0218	P1026-E0218	218	f13r	HERBAL	P1009-S007	9	f13r.8	große Wurzelkrone mit Blatt und Blütenstand	daiin	AIIN	1	1	CARD_START	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0217	8	1	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00194	P912-E0220:E:1	E	GRAD I	GRADE	P912-E0220	P1026-E0220	220	f13r	HERBAL	P1009-S008	1	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	shey	SH+E+Y	2	1	SH	Y	NONE	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0220	1	1	SH=HALTEN[E=GRAD I]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00195	P912-E0220:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0220	P1026-E0220	220	f13r	HERBAL	P1009-S008	1	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	shey	SH+E+Y	3	1	E	CARD_END	NONE	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0220	1	1	SH=HALTEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00196	P912-E0223:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0223	P1026-E0223	223	f13r	HERBAL	P1009-S008	4	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	ykoly	Y+K+OL+Y	1	1	CARD_START	K	SH=HALTEN	SAME_CARD_RIGHT_ACTION	K	GEBEN	P912-E0223	4	2	[Y=AKTIVER POSTEN]→K=GEBEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00197	P912-E0223:Y:2	Y	AKTIVER POSTEN	ARGUMENT	P912-E0223	P1026-E0223	223	f13r	HERBAL	P1009-S008	4	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	ykoly	Y+K+OL+Y	4	2	OL	CARD_END	SH=HALTEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0223	4	2	K=GEBEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00198	P912-E0224:AL:1	AL	ZIELORT	RELATION	P912-E0224	P1026-E0224	224	f13r	HERBAL	P1009-S008	5	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	okchal	OK+CH+AL	3	1	CH	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0224	5	2	CH=NEHMEN[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00199	P912-E0225:AL:1	AL	ZIELORT	RELATION	P912-E0225	P1026-E0225	225	f13r	HERBAL	P1009-S008	6	f13r.9	große Wurzelkrone mit Blatt und Blütenstand	daldy	AL+DY	1	1	CARD_START	DY	CH=NEHMEN	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0224	5	2	CH=NEHMEN⟨VORIGE KARTE⟩[AL=ZIELORT]	AL_AR_ORDERED_FALLBACK	AL_AR__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00200	P912-E0226:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0226	P1026-E0226	226	f13r	HERBAL	P1009-S009	1	f13r.10	große Wurzelkrone mit Blatt und Blütenstand	sotchy	S+OT+Y	3	1	OT	CARD_END	NONE	SAME_CARD_LEFT_ACTION	S	WÄHLEN	P912-E0226	1	1	S=WÄHLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00201	P912-E0227:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0227	P1026-E0227	227	f13r	HERBAL	P1009-S009	2	f13r.10	große Wurzelkrone mit Blatt und Blütenstand	kchy	K+Y	2	1	K	CARD_END	S=WÄHLEN	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0227	2	1	K=GEBEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00202	P912-E0228:OR:1	OR	EINHEIT	ARGUMENT	P912-E0228	P1026-E0228	228	f13r	HERBAL	P1009-S009	3	f13r.10	große Wurzelkrone mit Blatt und Blütenstand	okorory	OK+OR+OR+Y	2	1	OK	OR	K=GEBEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0228	3	1	OK=SETZEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION__PACKAGE_SCOPE_DESCENT	NONE	PACKAGE_SCOPE_DESCENT	PACKAGE_OUTER	3	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00203	P912-E0228:OR:2	OR	EINHEIT	ARGUMENT	P912-E0228	P1026-E0228	228	f13r	HERBAL	P1009-S009	3	f13r.10	große Wurzelkrone mit Blatt und Blütenstand	okorory	OK+OR+OR+Y	3	2	OR	Y	K=GEBEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0228	3	1	OK=SETZEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION__PACKAGE_SCOPE_DESCENT	NONE	PACKAGE_SCOPE_DESCENT	PACKAGE_INNER	2	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00204	P912-E0228:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P912-E0228	P1026-E0228	228	f13r	HERBAL	P1009-S009	3	f13r.10	große Wurzelkrone mit Blatt und Blütenstand	okorory	OK+OR+OR+Y	4	1	OR	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0228	3	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00205	P1003-E0003:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0003	P1026-E0231	231	f17r	HERBAL	P1009-S011	2	f17r.1	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ydar	Y+D_ADDR+AR	1	1	CARD_START	D_ADDR	R=MARKIEREN	PREVIOUS_CARD_ACTION	R	MARKIEREN	P1003-E0002	1	2	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK|R_POSITIONAL_MARKING	ARG_GRADE__PREVIOUS_CARD_ACTION__R_POSITIONAL_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00206	P1003-E0003:AR:1	AR	AUSGANG	RELATION	P1003-E0003	P1026-E0231	231	f17r	HERBAL	P1009-S011	2	f17r.1	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ydar	Y+D_ADDR+AR	3	1	D_ADDR	CARD_END	R=MARKIEREN	PREVIOUS_CARD_ACTION	R	MARKIEREN	P1003-E0002	1	2	R=MARKIEREN⟨VORIGE KARTE⟩[AR=AUSGANG]	AL_AR_ORDERED_FALLBACK|R_POSITIONAL_MARKING	AL_AR__PREVIOUS_CARD_ACTION__R_POSITIONAL_HEAD	R_POSITIONAL_HEAD	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00207	P1003-E0005:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0005	P1026-E0233	233	f17r	HERBAL	P1009-S011	4	f17r.1	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	opydy	O+P+Y+DY	3	1	P	DY	R=MARKIEREN	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P1003-E0005	4	2	P=EINSETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00208	P1003-E0006:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0006	P1026-E0234	234	f17r	HERBAL	P1009-S012	1	f17r.1	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ypod	Y+P+O+D_ADDR	1	1	CARD_START	P	NONE	SAME_CARD_RIGHT_ACTION	P	EINSETZEN	P1003-E0006	1	2	[Y=AKTIVER POSTEN]→P=EINSETZEN	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00209	P1003-E0008:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0008	P1026-E0236	236	f17r	HERBAL	P1009-S012	3	f17r.1	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	otchy	OT+CH+Y	3	1	CH	CARD_END	P=EINSETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0008	3	2	CH=NEHMEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00210	P1003-E0010:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0010	P1026-E0238	238	f17r	HERBAL	P1009-S013	1	f17r.1	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	oldckhy	OL+D_ADDR+CH+K+Y	5	1	K	CARD_END	NONE	SAME_CARD_LEFT_ACTION	K	GEBEN	P1003-E0010	1	4	K=GEBEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00211	P1003-E0011:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0011	P1026-E0239	239	f17r	HERBAL	P1009-S013	2	f17r.2	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ydair	Y+D_ADDR+AIR	1	1	CARD_START	D_ADDR	K=GEBEN	PREVIOUS_CARD_ACTION	K	GEBEN	P1003-E0010	1	4	K=GEBEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00212	P1003-E0011:AIR:1	AIR	LAUF	RELATION	P1003-E0011	P1026-E0239	239	f17r	HERBAL	P1009-S013	2	f17r.2	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	ydair	Y+D_ADDR+AIR	3	1	D_ADDR	CARD_END	K=GEBEN	PREVIOUS_CARD_ACTION	K	GEBEN	P1003-E0010	1	4	K=GEBEN⟨VORIGE KARTE⟩[AIR=LAUF]	L_AIR_RIGHT_FALLBACK	L_AIR__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00213	P1003-E0012:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0012	P1026-E0240	240	f17r	HERBAL	P1009-S013	3	f17r.2	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	choky	OK+Y	2	1	OK	CARD_END	K=GEBEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0012	3	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00214	P1003-E0013:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0013	P1026-E0241	241	f17r	HERBAL	P1009-S013	4	f17r.2	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	okshy	OK+Y	2	1	OK	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0013	4	1	OK=SETZEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00215	P1003-E0014:AR:1	AR	AUSGANG	RELATION	P1003-E0014	P1026-E0242	242	f17r	HERBAL	P1009-S013	5	f17r.2	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	qodar	O+D_ADDR+AR	3	1	D_ADDR	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P1003-E0013	4	1	OK=SETZEN⟨VORIGE KARTE⟩[AR=AUSGANG]	AL_AR_ORDERED_FALLBACK	AL_AR__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00216	P1003-E0016:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0016	P1026-E0244	244	f17r	HERBAL	P1009-S014	1	f17r.2	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	dor	D_ADDR+OR	2	1	D_ADDR	CARD_END	NONE	BOUNDED_NEXT_CARD_ACTION	CH	NEHMEN	P1003-E0017	2	2	[OR=EINHEIT]→CH=NEHMEN⟨NÄCHSTE KARTE⟩	ONE_CARD_FORWARD	ARG_GRADE__BOUNDED_NEXT_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	1	NO	COMPLETE_SELECTED_SCOPE
G399-A00217	P1003-E0018:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0018	P1026-E0246	246	f17r	HERBAL	P1009-S014	3	f17r.2	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	qodcthy	O+D_ADDR+CH+T+Y	5	1	T	CARD_END	CH=NEHMEN	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P1003-E0018	3	4	T=EINSTELLEN[Y=AKTIVER POSTEN]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00218	P1003-E0021:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0021	P1026-E0249	249	f17r	HERBAL	P1009-S014	6	f17r.3	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	or	OR	1	1	CARD_START	CARD_END	S=WÄHLEN	INHERITED_ACTION	S	WÄHLEN	P1003-E0019	4	3	S=WÄHLEN⟨GEERBT⟩[OR=EINHEIT]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00219	P1003-E0022:Y:1	Y	AKTIVER POSTEN	ARGUMENT	P1003-E0022	P1026-E0250	250	f17r	HERBAL	P1009-S014	7	f17r.3	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	chy	Y	1	1	CARD_START	CARD_END	S=WÄHLEN	INHERITED_ACTION	S	WÄHLEN	P1003-E0019	4	3	S=WÄHLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	INHERITED_ACTION_STACK	ARG_GRADE__INHERITED_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00220	P1003-E0024:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0024	P1026-E0252	252	f17r	HERBAL	P1009-S014	9	f17r.3	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	okor	OK+OR	2	1	OK	CARD_END	S=WÄHLEN	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1003-E0024	9	1	OK=SETZEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00221	P1003-E0025:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0025	P1026-E0253	253	f17r	HERBAL	P1009-S014	10	f17r.3	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	chor	CH+OR	2	1	CH	CARD_END	OK=SETZEN	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1003-E0025	10	1	CH=NEHMEN[OR=EINHEIT]	NEAREST_HEAD_LEFT_TIE	ARG_GRADE__SAME_CARD_LEFT_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
G399-A00222	P1003-E0030:OR:1	OR	EINHEIT	ARGUMENT	P1003-E0030	P1026-E0258	258	f17r	HERBAL	P1009-S014	15	f17r.4	abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	qor	OR	1	1	CARD_START	CARD_END	OK=SETZEN	PREVIOUS_CARD_ACTION	OK	SETZEN	P1003-E0029	14	1	OK=SETZEN⟨VORIGE KARTE⟩[OR=EINHEIT]	PREVIOUS_CARD_STACK	ARG_GRADE__PREVIOUS_CARD_ACTION	NONE	SINGLE	SINGLE	NONE	0	NO	COMPLETE_SELECTED_SCOPE
