unified_id	section	page	record_or_locus	case_ids	surface	local_identity	workshop_role_de	learning_mode	cross_section_pointer
ASTRO:A3:G037	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	o	A3:G037	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G038	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	eykeody	A3:G038	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G039	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	dchor	A3:G039	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G040	ASTRO_CONDITION_LABEL	f69v	f69v.1	C1|C2|C5|C6	char	A3:G040	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G041	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	yka	A3:G041	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G042	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	chol	A3:G042	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G043	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ykar	A3:G043	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G044	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	dal	A3:G044	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G045	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ykady	A3:G045	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G046	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	iokeeor	A3:G046	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G047	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	cheey	A3:G047	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G048	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	choly	A3:G048	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G049	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ykeeal	A3:G049	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G050	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	cheo	A3:G050	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G051	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	oaram	A3:G051	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G052	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ockhy	A3:G052	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G053	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	sheey	A3:G053	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G054	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	aiin	A3:G054	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G055	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	y	A3:G055	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G056	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	daiial	A3:G056	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G057	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	cheody	A3:G057	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G058	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	cheal	A3:G058	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G059	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	yetey	A3:G059	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G060	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	chear	A3:G060	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G061	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	y	A3:G061	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G062	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	dy	A3:G062	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G063	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ykey	A3:G063	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G064	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ch	A3:G064	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G065	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	y	A3:G065	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G066	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	dy	A3:G066	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G067	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	chol	A3:G067	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G068	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ykar	A3:G068	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G069	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ol	A3:G069	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G070	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	y	A3:G070	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G071	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ykeeody	A3:G071	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G072	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	chey	A3:G072	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G073	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	dal	A3:G073	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G074	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ody	A3:G074	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G075	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	airchy	A3:G075	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G076	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	choky	A3:G076	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G077	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	ychey	A3:G077	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G078	ASTRO_CONDITION_LABEL	f69v	f69v.2	C1|C3|C6	chey	A3:G078	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G079	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	doair	A3:G079	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G080	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	otaldal	A3:G080	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G081	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	dair	A3:G081	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G082	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	chdy	A3:G082	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G083	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	otoar	A3:G083	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G084	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	ar	A3:G084	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G085	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	chy	A3:G085	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G086	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	qoteor	A3:G086	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G087	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	cho	A3:G087	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G088	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	qotair	A3:G088	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G089	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	chda	A3:G089	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G090	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	oteeal	A3:G090	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G091	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	cheor	A3:G091	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G092	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	ar	A3:G092	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G093	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	air	A3:G093	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G094	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	oteody	A3:G094	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G095	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	ytyd	A3:G095	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G096	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	a	A3:G096	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G097	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	dchy	A3:G097	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G098	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	otoly	A3:G098	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G099	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	okeodal	A3:G099	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G100	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	oteoarar	A3:G100	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G101	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	cheteeser	A3:G101	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G102	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	dair	A3:G102	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G103	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	chey	A3:G103	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G104	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	okody	A3:G104	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G105	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	dal	A3:G105	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G106	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	oteey	A3:G106	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G107	ASTRO_CONDITION_LABEL	f69v	f69v.3	C4	oteey	A3:G107	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G108	ASTRO_CONDITION_LABEL	f69v	f69v.4	C1|C2|C5|C6	okeey	A3:G108	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G109	ASTRO_CONDITION_LABEL	f69v	f69v.4	C1|C2|C5|C6	sar	A3:G109	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G110	ASTRO_CONDITION_LABEL	f69v	f69v.5	C1|C2|C5|C6	okeo	A3:G110	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G111	ASTRO_CONDITION_LABEL	f69v	f69v.5	C1|C2|C5|C6	dy	A3:G111	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G112	ASTRO_CONDITION_LABEL	f69v	f69v.6	C1|C2|C5|C6	ochoyk	A3:G112	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G113	ASTRO_CONDITION_LABEL	f69v	f69v.7	C1|C2|C5|C6	ykeey	A3:G113	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G114	ASTRO_CONDITION_LABEL	f69v	f69v.8	C1|C2|C5|C6	ytory	A3:G114	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G115	ASTRO_CONDITION_LABEL	f69v	f69v.9	C1|C2|C5|C6	oeesy	A3:G115	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G116	ASTRO_CONDITION_LABEL	f69v	f69v.10	C1|C2|C5|C6	ytody	A3:G116	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G117	ASTRO_CONDITION_LABEL	f69v	f69v.11	C1|C2|C5|C6	okody	A3:G117	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G118	ASTRO_CONDITION_LABEL	f69v	f69v.12	C1|C2|C5|C6	otody	A3:G118	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G119	ASTRO_CONDITION_LABEL	f69v	f69v.13	C1|C2|C5|C6	okeal	A3:G119	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G120	ASTRO_CONDITION_LABEL	f69v	f69v.14	C1|C2|C5|C6	okeod	A3:G120	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G121	ASTRO_CONDITION_LABEL	f69v	f69v.15	C1|C2|C5|C6	oteeys	A3:G121	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G122	ASTRO_CONDITION_LABEL	f69v	f69v.16	C1|C2|C5|C6	oteol	A3:G122	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G123	ASTRO_CONDITION_LABEL	f69v	f69v.17	C1|C2|C5|C6	ykeydy	A3:G123	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G124	ASTRO_CONDITION_LABEL	f69v	f69v.18	C1|C2|C5|C6	okeod	A3:G124	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G125	ASTRO_CONDITION_LABEL	f69v	f69v.19	C1|C2|C5|C6	saral	A3:G125	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G126	ASTRO_CONDITION_LABEL	f69v	f69v.20	C1|C2|C5|C6	saiir	A3:G126	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G127	ASTRO_CONDITION_LABEL	f69v	f69v.21	C1|C2|C5|C6	okolar	A3:G127	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G128	ASTRO_CONDITION_LABEL	f69v	f69v.22	C1|C2|C5|C6	ykeody	A3:G128	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G129	ASTRO_CONDITION_LABEL	f69v	f69v.23	C1|C2|C5|C6	sarydy	A3:G129	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G130	ASTRO_CONDITION_LABEL	f69v	f69v.24	C1|C2|C5|C6	otchy	A3:G130	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G131	ASTRO_CONDITION_LABEL	f69v	f69v.25	C1|C2|C5|C6	okeey	A3:G131	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G132	ASTRO_CONDITION_LABEL	f69v	f69v.25	C1|C2|C5|C6	dy	A3:G132	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G133	ASTRO_CONDITION_LABEL	f69v	f69v.26	C1|C2|C5|C6	okey	A3:G133	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G134	ASTRO_CONDITION_LABEL	f69v	f69v.26	C1|C2|C5|C6	d	A3:G134	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G135	ASTRO_CONDITION_LABEL	f69v	f69v.27	C1|C2|C5|C6	okeod	A3:G135	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G136	ASTRO_CONDITION_LABEL	f69v	f69v.28	C1|C2|C5|C6	okodchy	A3:G136	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G137	ASTRO_CONDITION_LABEL	f69v	f69v.29	C1|C2|C5|C6	okeody	A3:G137	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G138	ASTRO_CONDITION_LABEL	f69v	f69v.30	C1|C2|C5|C6	okcheys	A3:G138	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G139	ASTRO_CONDITION_LABEL	f69v	f69v.31	C1|C2|C5|C6	oar	A3:G139	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A3:G140	ASTRO_CONDITION_LABEL	f69v	f69v.31	C1|C2|C5|C6	alys	A3:G140	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
