universal_group_serial	register	unit_id	page	source_serial	locus	field_or_address	statement_or_station	exact_card_or_local_group_id	formal_value	atomic_or_whole_card_mnemonic	source_order_slot	local_selected_source_fragment	abbreviation_channel	register_state_before	register_update	register_state_after	selected_parse_status	terminal_status	renderer_instruction	rendered_surface	reverse_lookup_requirement	semantic_invertibility_from_surface_alone	source_fragment_digest	mechanical_roundtrip_token	roundtrip_status
242	BIO	B3	f83r	242	f83r.6	F076	B3-S006	28ffbc88b97772a75f1e	CLOSE(OPAQUE_PAYLOAD) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A002+A004+A011+A013+A022:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T003;PREVIOUS_ITEM=UNSET	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	olchedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	f59e1d9d8956493a7b9b	e0c963f4f90c3d99344f	PASS_EXACT_IDENTITY_AND_CONTEXT
243	BIO	B3	f83r	243	f83r.6	F077	B3-S007	b5fcea1eaed06b2f2291	SET(<ARG_AIIN>) || STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	LICENSED_FORMAL_SLOT_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNIQUE_FORMAL_ONLY	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	qokaiin	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	f34b09e10080850f7d4b	a5007a8518d988ef5de9	PASS_EXACT_IDENTITY_AND_CONTEXT
244	BIO	B3	f83r	244	f83r.6	F077	B3-S007	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A013+A022:rühre, bis alles gleichmäßig vermischt ist]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	chedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	cc3f471831c048414d96	f76c6cb178f8ecf0aa94	PASS_EXACT_IDENTITY_AND_CONTEXT
245	BIO	B3	f83r	245	f83r.6	F077	B3-S007	7d25241b0e56c836372a	CLOSE(OPAQUE_PAYLOAD) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	qokeedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	bdb6574563c1042723ab	28fc36a622c6de960d47	PASS_EXACT_IDENTITY_AND_CONTEXT
246	BIO	B3	f83r	246	f83r.6	F078	B3-S008	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD) || NONE	ABLASSEN?	TERMINAL_ACTION	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	LICENSED_EXACT_WHOLE_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNIQUE_EXACT	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT	lchedy	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	f6cbc0a6cbf96340ce67	3871aa6e18df37943a30	PASS_EXACT_IDENTITY_AND_CONTEXT
247	BIO	B3	f83r	247	f83r.6	F079	B3-S009	276a7c2d74d1143446f4	OPAQUE_PAYLOAD || NONE	ANWENDEN?	ACTION	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	LICENSED_EXACT_WHOLE_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNIQUE_EXACT	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	qoky	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	9650130e19d356756817	e5aaf9bc4fe34103182a	PASS_EXACT_IDENTITY_AND_CONTEXT
248	BIO	B3	f83r	248	f83r.8	F080	B3-S010	ba540da978ea132f6da5	OPAQUE_PAYLOAD + <ARG_AL> || NONE	UNKNOWN	TARGET_ASSIGNMENT	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A002+A009+A011+A022:fülle danach das Gefäß]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	pchedal	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	7bdd7825f84441c3b72f	77c2277906f6aaa3826e	PASS_EXACT_IDENTITY_AND_CONTEXT
249	BIO	B3	f83r	249	f83r.8	F080	B3-S010	c45ebac60774620561e2	CLOSE(FRAME_OT(OPAQUE_PAYLOAD)) || NONE	UNKNOWN	RELATION_LINK	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:lasse es bis zur Klarheit ziehen und beende den Schritt]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	otedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	5989a9e687980fde0895	ab124dad3beddb3f850d	PASS_EXACT_IDENTITY_AND_CONTEXT
250	BIO	B3	f83r	250	f83r.8	F081	B3-S011	348e81ba084c5acdb32b	OPAQUE_PAYLOAD || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A004+A011+A014+A022:wende es an der markierten Stelle an]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	shecthedchy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	96314a47d793df33074e	79e8576b876986e2f814	PASS_EXACT_IDENTITY_AND_CONTEXT
251	BIO	B3	f83r	251	f83r.8	F081	B3-S011	276a7c2d74d1143446f4	OPAQUE_PAYLOAD || NONE	ANWENDEN?	ACTION	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005] [EXEMPLAR:A001+A002+A004+A005+A011+A014+A015+A022:die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen]	LICENSED_EXACT_WHOLE_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	UNIQUE_EXACT	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	qoky	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	488aca74989eee0e79f9	4227b0d0f33efd80000a	PASS_EXACT_IDENTITY_AND_CONTEXT
252	BIO	B3	f83r	252	f83r.8	F081	B3-S011	6f7ff8287eddf4da9fdb	VARIANT_D(OPAQUE_PAYLOAD) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A013+A022:rühre, bis alles gleichmäßig vermischt ist]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	chedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	cc3f471831c048414d96	338cc10d0fb058543c35	PASS_EXACT_IDENTITY_AND_CONTEXT
253	BIO	B3	f83r	253	f83r.8	F081	B3-S011	0bdc8b6db811b4e67a63	OPAQUE_PAYLOAD || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A008+A011+A022:und lasse es abkühlen]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T004;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	chary	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	2c3920900e7ac6ce40a6	d7a3505e008544cc41fe	PASS_EXACT_IDENTITY_AND_CONTEXT
254	BIO	B3	f83r	254	f83r.11	F082	B3-S012	7a4bb8136330ee4e6e56	OPAQUE_PAYLOAD || NONE	ANSATZ?	ACTIVE_PREPARATION_OR_ITEM	[CARD:ANSATZ?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;PREVIOUS_ITEM=B3:I002] [EXEMPLAR:A010+A011+A013+A022:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	LICENSED_EXACT_WHOLE_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	ACTIVE_ITEM/PREPARATION:=EXACT_ACTIVE_PREPARATION;PREVIOUS_ITEM=CARRY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	UNIQUE_EXACT	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	sor	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	eca36a21c0b22a993f43	f842746eaf7ce745ef04	PASS_EXACT_IDENTITY_AND_CONTEXT
255	BIO	B3	f83r	255	f83r.11	F082	B3-S012	bc4f1f5c006c74a4d26d	CLOSE(OPAQUE_PAYLOAD) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A012+A022:lasse es bis zur Bereitschaft stehen und beende den Schritt]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	shedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	4c2de2d09bf949af1a3c	f842b7c81c3269797cba	PASS_EXACT_IDENTITY_AND_CONTEXT
256	BIO	B3	f83r	256	f83r.11	F083	B3-S013	b5fcea1eaed06b2f2291	SET(<ARG_AIIN>) || STANDARDSLOT_SETZEN	UNKNOWN	PARAMETER_ASSIGN	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	LICENSED_FORMAL_SLOT_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	FORMAL_STANDARD_SLOT:=OPAQUE_EVENT_VALUE;FOUR_REGISTERS=CARRY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	UNIQUE_FORMAL_ONLY	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	qokaiin	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	f34b09e10080850f7d4b	af40c03b247e304926a0	PASS_EXACT_IDENTITY_AND_CONTEXT
257	BIO	B3	f83r	257	f83r.11	F083	B3-S013	9da1b6ac2c929daea697	OPAQUE_PAYLOAD + <ARG_AIN> || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A022:ein abgemessener Anteil]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	chkain	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	b5f6ada5b0cef1815373	9ae29af1a6743888744a	PASS_EXACT_IDENTITY_AND_CONTEXT
258	BIO	B3	f83r	258	f83r.11	F083	B3-S013	6b89d6dd70635bc60fe0	OPAQUE_PAYLOAD || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A022:unter derselben Einstellung]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD	shcthey	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	b2e100845c7e90ff427d	3567a6e03f7082e0101c	PASS_EXACT_IDENTITY_AND_CONTEXT
259	BIO	B3	f83r	259	f83r.11	F083	B3-S013	7db18b2f0fb7ed0fcfd3	CLOSE(OPAQUE_PAYLOAD) || NONE	SPÜLEN?	ACTION	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A022:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	LICENSED_EXACT_WHOLE_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T005;PREVIOUS_ITEM=B3:I002	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	UNIQUE_EXACT	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	qokedy	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	b22dfaf09bedd7eca499	04b982d2f8118895c4b7	PASS_EXACT_IDENTITY_AND_CONTEXT
260	BIO	B3	f83r	260	f83r.11	F084	B3-S014	7d2404c835b10a2c06af	SET(<ARG_AIR>) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A003+A009+A011+A022:öffne danach den oberen Lauf]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	okair	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	0e7aed5fa60fb6c20905	c47f11e609c6cc8527be	PASS_EXACT_IDENTITY_AND_CONTEXT
261	BIO	B3	f83r	261	f83r.11	F084	B3-S014	03626ca94cb17800d767	CLOSE(OPAQUE_PAYLOAD) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A022:wasche einmal und beende den Schritt]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T006;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD	sheedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	1d78822da298d6187e3e	dd8af6a38651d983815a	PASS_EXACT_IDENTITY_AND_CONTEXT
262	BIO	B3	f83r	262	f83r.11	F085	B3-S015	de7321bface5628e35d6	CLOSE(OPAQUE_PAYLOAD) || NONE	ABLASSEN?	TERMINAL_ACTION	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	LICENSED_EXACT_WHOLE_CARD	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	DRAIN(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	UNIQUE_EXACT	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT	lchedy	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT	NOT_CLAIMED	de2bd16499d62f8c8a99	fcdfbea4a271b56ab8da	PASS_EXACT_IDENTITY_AND_CONTEXT
263	BIO	B3	f83r	263	f83r.11	F086	B3-S016	2b7fa918d1b2f5c656e3	OPAQUE_PAYLOAD || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A003+A011+A022:schließe den unteren Ablauf]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	NONCLOSE	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT	lo	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	b1c4ec1638cf845dffca	66922f19030c9865f9ae	PASS_EXACT_IDENTITY_AND_CONTEXT
264	BIO	B3	f83r	264	f83r.14	F087	B3-S016	07913ef9b1fb773cd325	CLOSE(OPAQUE_PAYLOAD) || NONE	UNKNOWN	EXEMPLAR_TAIL	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A008+A011+A022:lasse es abkühlen und beende den Schritt]	RECORD_LOCAL_EXEMPLAR_COPY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T007;PREVIOUS_ITEM=B3:I002	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	UNPARSED_EXEMPLAR	TERMINAL	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_STATEMENT_ACROSS_PHYSICAL_LINE	qokchedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED	NOT_CLAIMED	503f57dc0e235c7eb526	1619db286ea4c8d35769	PASS_EXACT_IDENTITY_AND_CONTEXT
