combined_group_ordinal	namespace	unit_id	page	source_locus	field_or_local_address	statement_or_locus_unit	group_ordinal_within_unit	opaque_whole_card_key	surface_display_only	typed_source_class	silent_state_mode	compiler_channel	licensed_prompt	event_template_or_local_role	external_exemplar_payload_key	external_source_payload	field_grouping_operation	line_reflow_operation	hand_renderer_operation	id_to_surface_encode_status	surface_to_id_decode_status	formal_identity_order_layout_roundtrip	source_intention_without_exemplar	source_intention_with_exemplar	external_exemplar_required_for_complete_source	semantic_contract
129	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.17	F028	B1-S006	29	P:0f18de177ed7c878bf95	dl	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E129	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A007+A011+A012+A015+A020:der vorbereitete Bade- oder Waschzusatz]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
130	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.17	F028	B1-S006	30	P:4da0f0f7b5fc7ac20067	ral	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E130	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:und lasse es abkühlen]	OPEN_FIELD_CUT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
131	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F029	B1-S007	31	P:87411f84689b4f93a303	qokchdy	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E131	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A009+A011+A020:erwärme es einmal und beende den Schritt]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
132	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F030	B1-S008	32	P:b921a237be883a820352	chey	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E132	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A020:Diese aktive Portion]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
133	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F030	B1-S008	33	P:dcda95c81a5460feb191	ol	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	STRICT_FORMAL_PROMPT	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	SRC:P:E133	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;PREVIOUS_ITEM=B1:I002] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
134	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F030	B1-S008	34	P:d904bf7b044dd3922781	cheky	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E134	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:bei sanfter Wärme]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
135	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F030	B1-S008	35	P:dcda95c81a5460feb191	ol	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	STRICT_FORMAL_PROMPT	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	SRC:P:E135	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;PREVIOUS_ITEM=B1:I002] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
136	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F030	B1-S008	36	P:bc4f1f5c006c74a4d26d	shedy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E136	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
137	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F031	B1-S009	37	P:7db18b2f0fb7ed0fcfd3	qokedy	CONTROLLED_UNIQUE	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:SPÜLEN?	TERMINAL_FLUSH	SRC:P:E137	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T008] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
138	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F032	B1-S010	38	P:7db18b2f0fb7ed0fcfd3	qokedy	CONTROLLED_UNIQUE	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:SPÜLEN?	TERMINAL_FLUSH	SRC:P:E138	[CARD:SPÜLEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T009] [EXEMPLAR:A001+A003+A004+A005+A011+A014+A015+A020:die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
139	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F033	B1-S011	39	P:2cc8bb3c2af19607888f	chckhy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E139	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A020:durch die verbundenen Läufe]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
140	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.18	F033	B1-S011	40	P:276a7c2d74d1143446f4	qoky	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:ANWENDEN?	ACTION_APPLY	SRC:P:E140	[CARD:ANWENDEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I003;TARGET/STATION=B1:T010] [EXEMPLAR:A001+A005+A011+A015+A020:die Badecharge am vorgesehenen Waschplatz gebrauchen]	OPEN_FIELD_CUT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
141	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F034	B1-S012	41	P:be0974b366c981dc1eef	lsho	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E141	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A005+A011+A015+A020:beginne die Spülung]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
142	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F034	B1-S012	42	P:08bd5ca0c2ad137a056d	qokey	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E142	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A008+A011+A020:warmes Wasser]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
143	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F034	B1-S012	43	P:2e7e89e0bd12b999c280	lshedy	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E143	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
144	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F035	B1-S013	44	P:2e7e89e0bd12b999c280	lshedy	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E144	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A005+A009+A011+A015+A020:wasche einmal und beende diesen Durchgang]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
145	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	45	P:6f7ff8287eddf4da9fdb	chedy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E145	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A010+A011+A013+A020:rühre, bis alles gleichmäßig vermischt ist]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
146	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	46	P:c205570c49d4d93c23d3	qolky	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E146	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A004+A011+A020:die betroffene Stelle]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
147	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	47	P:433713294b25b0a12f66	lchedal	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E147	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A011+A020:das untere Becken]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
148	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	48	P:dcda95c81a5460feb191	qol	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	STRICT_FORMAL_PROMPT	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	SRC:P:E148	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I004;PREVIOUS_ITEM=B1:I003] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
149	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.21	F036	B1-S014	49	P:b6b654722e55729cc947	otar	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E149	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A001+A003+A009+A011+A020:benutze danach den unteren Ablauf]	OPEN_FIELD_CUT	LINE_RESET	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
150	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F037	B1-S015	50	P:a7af89ab31ce5e247395	ytey	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E150	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A002+A009+A011+A020:fülle danach das Gefäß]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	UNIQUE_DECK_SURFACE	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
151	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F037	B1-S015	51	P:07913ef9b1fb773cd325	okchedy	OPAQUE_UNPARSED	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E151	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A008+A011+A020:lasse es abkühlen und beende den Schritt]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
152	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	52	P:308e8ea2d5d190c498e8	qokal	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	STRICT_FORMAL_PROMPT	FORMAL:LOKALEN_RELATIONSSLOT_SETZEN	TARGET_ASSIGN	SRC:P:E152	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B1:O01;TARGET/STATION=UNSET] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
153	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	53	P:0275fbf14e07935b0a45	okeey	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:TEMPERIEREN?	ACTION_TEMPER	SRC:P:E153	[CARD:TEMPERIEREN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005] [EXEMPLAR:A005+A008+A011+A015+A020:die Charge für den vorgesehenen Gebrauch temperieren]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
154	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	54	P:dcda95c81a5460feb191	qol	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	STRICT_FORMAL_PROMPT	FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	LINK_ACTIVE	SRC:P:E154	[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B1:I005;PREVIOUS_ITEM=B1:I004] [EXEMPLAR:A010+A011+A013+A020:den recordlokalen aktiven Posten im Arbeitsgang fortführen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
155	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F038	B1-S016	55	P:bc4f1f5c006c74a4d26d	cheedy	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXEMPLAR_WHOLE_CARD	NO_REUSABLE_PROMPT	EXEMPLAR_ONLY	SRC:P:E155	[REGISTER:OWNER=B1:O01] [EXEMPLAR:A011+A012+A020:lasse es bis zur Bereitschaft stehen und beende den Schritt]	CLOSE_AND_COMMIT	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	LOST_OPAQUE_EVENT	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
156	PROSE_EXACT_JOINT_CARD	B1	f81v	f81v.24	F039	B1-S017	56	P:dd0ecaf5e27d81befffc	sal	MIXED_AMBIGUOUS	FOUR_RECORD_LOCAL_REGISTERS	EXACT_MNEMONIC	MNEMONIC:ZIEL?	TARGET_ASSIGN	SRC:P:E156	[CARD:ZIEL?] [REGISTER:OWNER=B1:O01;TARGET/STATION=B1:T015] [EXEMPLAR:A003+A010+A011+A013+A014+A020:den aktiven Posten an der örtlich bezeichneten Station führen]	APPEND_FIELD	SPACE	COPY_OCCURRENCE_SURFACE_ATOMICALLY;NO_COMPONENT_OR_PHONETIC_RULE	EXTERNAL_OCCURRENCE_RENDERER_SELECTOR_REQUIRED	UNIQUE_WITHIN_PROSE_DECK	PASS	PARTIAL_CONTROL_TEMPLATE_ONLY	PASS_SELECTED_LOCAL_PAYLOAD	YES	WORKING_PROMPT_NOT_LEXEM;EXACT_CARD_ATOMIC;NO_PAGE_HOST_OR_STRING_INHERITANCE
