clause_id	physical_page	register	start_event	end_event	events	formula_events	root_composition_events	end_reason	canonical_clause_reading_de	event_ids
P915-C342	f67r2	ZODIAC	P912-E1834	P912-E1839	6	1	5	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	FORTSETZEN ; EINMAL · STUFE ; ANSETZEN UND WEITERFÜHREN ; DIES · EINSTELLEN · ANSATZ ; SOLLMASS ; ANSATZ. LOKALER ABSCHNITT.	P912-E1834|P912-E1835|P912-E1836|P912-E1837|P912-E1838|P912-E1839
P915-C343	f67r2	ZODIAC	P912-E1841	P912-E1858	18	2	16	LICENSED_DY_CLOSE	DANACH · FORTSETZEN · TEIL · AUSFÜHREN · AUSWÄHLEN ; AUSFÜHREN · BEREIT · FORTSETZEN · KURZ ; ZUBEREITUNGSVARIANTE ; UMSETZEN · SOLLMASS ; DIES ; DIES · EINSTELLEN · KURZ · AUSFÜHREN · STERNORT ; AUSFÜHREN · STUFE ; AUSFÜHREN · PRÜFEN ; DIES · EINSTELLEN · AUSFÜHREN · KURZ · AUSFÜHREN · EINSETZEN · ENTNEHMEN · KURZ · DIES ; BEHANDELN · AUSFÜHREN · TEIL · DIES ; AUSWÄHLEN · AUSFÜHREN · HALTEN · AUSFÜHREN ; TEIL BEARBEITEN UND VARIANTE WÄHLEN ; AUSFÜHREN · DURCHLASS · DIES ; SOLLMASS ; SOLLMASS ; DAZU ; BEGINNEN · AUSWÄHLEN · PRÜFEN ; AUSFÜHREN · NEBENWEG · DIES · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1841|P912-E1842|P912-E1843|P912-E1844|P912-E1845|P912-E1846|P912-E1847|P912-E1848|P912-E1849|P912-E1850|P912-E1851|P912-E1852|P912-E1853|P912-E1854|P912-E1855|P912-E1856|P912-E1857|P912-E1858
P915-C344	f67r2	ZODIAC	P912-E1859	P912-E1865	7	0	7	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	HALTEN · KURZ · AUSFÜHREN · TEIL · DIES ; SOLLMASS ; DIES · AUSZUG · TEIL · DIES ; KURZ · AUSWÄHLEN ; AUSFÜHREN · ZWEIT · UNTERSTUFE · STUFE ; DIES · KURZ · ZUGEBEN · LÄNGER · AUSWÄHLEN ; ANSATZ · ZIEL · DIES. LOKALER ABSCHNITT.	P912-E1859|P912-E1860|P912-E1861|P912-E1862|P912-E1863|P912-E1864|P912-E1865
P915-C345	f67r2	ZODIAC	P912-E1867	P912-E1875	9	1	8	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	EINSTELLEN · AUSFÜHREN · SOLLMASS ; PORTION ; DIES ; DAZU ; ENTNEHMEN · AUSFÜHREN · KURZ · MARKIEREN ; SOLLMASS ; ENTNEHMEN · AUSFÜHREN · LÄNGER · ORT ; ZIELSTELLE WAEHLEN ; ZWEIT · TEIL · SOLLMASS. LOKALER ABSCHNITT.	P912-E1867|P912-E1868|P912-E1869|P912-E1870|P912-E1871|P912-E1872|P912-E1873|P912-E1874|P912-E1875
P915-C346	f67r2	ZODIAC	P912-E1903	P912-E1938	36	5	31	PAGE_END_OPEN	AUS DEM BEZEICHNETEN TEIL ; ZIEL · TEIL · SOLLMASS ; DIES · TEIL · SOLLMASS ; BEGINNEN · ZUGEBEN · AUSFÜHREN · DIES ; DIES · TEIL · SOLLMASS ; BEGINNEN · AUSFÜHREN · NEBENWEG · LAUF ; DIES · EINSETZEN · LAUF ; DIES · ZUGEBEN · AUSFÜHREN · SOLLMASS ; DIES · TEIL · FORTSETZEN · DIES ; DIES · EINSTELLEN · ZIEL · ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN ; MIT DIESEM POSTEN WEITER ; KURZ ANSETZEN ; AUSWÄHLEN · HALTEN · KURZ · DIES ; DIES ; HALTEN · LÄNGER · AUSWÄHLEN ; BEGINNEN · KURZ · DIES · ZUGEBEN · LÄNGER · DIES ; DIES · ZUGEBEN · ENTNEHMEN · KURZ · DIES ; DIES · ZUGEBEN · ENTNEHMEN · KURZ · DIES ; ANSETZEN · KURZ · AUSFÜHREN · ENTNEHMEN · DIES ; AUSFÜHREN · SOLLMASS ; ANSETZEN UND WEITERFÜHREN ; QUELLE ; FORTSETZEN · QUELLE ; DIES · HALTEN · KURZ · DIES ; ANSETZEN · LÄNGER · AUSFÜHREN · TEIL · DIES ; AUSZUG · AUSWÄHLEN ; AUSFÜHREN · LÄNGER · AUSFÜHREN · AUSWÄHLEN ; BEGINNEN · AUSFÜHREN · DURCHLASS · DIES ; TEIL BEARBEITEN UND VARIANTE WÄHLEN ; SOLLMASS ; ANSETZEN · LÄNGER · AUSFÜHREN · TEIL · DIES ; ANSETZEN · AUSFÜHREN · SOLLMASS ; AUSFÜHREN · TEIL · PORTION ; QUELLE ; LAUF ; ORT · DIES. FORTSETZUNG OFFEN.	P912-E1903|P912-E1904|P912-E1905|P912-E1906|P912-E1907|P912-E1908|P912-E1909|P912-E1910|P912-E1911|P912-E1912|P912-E1913|P912-E1914|P912-E1915|P912-E1916|P912-E1917|P912-E1918|P912-E1919|P912-E1920|P912-E1921|P912-E1922|P912-E1923|P912-E1924|P912-E1925|P912-E1926|P912-E1927|P912-E1928|P912-E1929|P912-E1930|P912-E1931|P912-E1932|P912-E1933|P912-E1934|P912-E1935|P912-E1936|P912-E1937|P912-E1938
P915-C347	f68r1	ZODIAC	P912-E1939	P912-E1950	12	2	10	LICENSED_DY_CLOSE	HALTEN · ANSETZEN · ENTNEHMEN · DIES ; ENTNEHMEN · EINSTELLEN · LÄNGER · DIES ; ENTNEHMEN · DANACH · LÄNGER · DIES ; UMLEITEN · FORTSETZEN ; AUSZUG MARKIEREN ; AUSFÜHREN · EINSETZEN · ENTNEHMEN · LÄNGER · FORTSETZEN ; DER NAECHSTE ANSATZ ; ENTNEHMEN · AUSFÜHREN · BEREIT · VOLL · DIES ; ANSETZEN · ENTNEHMEN · AUSFÜHREN · ZIEL ; EINSTELLEN · AUSFÜHREN · ENTNEHMEN · AUSWÄHLEN · AUSFÜHREN ; DANACH · ENTNEHMEN · LEITEN ; ANSETZEN · VOLL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1939|P912-E1940|P912-E1941|P912-E1942|P912-E1943|P912-E1944|P912-E1945|P912-E1946|P912-E1947|P912-E1948|P912-E1949|P912-E1950
P915-C348	f68r1	ZODIAC	P912-E1951	P912-E1953	3	1	2	LICENSED_DY_CLOSE	LAENGER HALTEN ; ENTNEHMEN · LÄNGER · EINSTELLEN · LÄNGER · DIES ; DIES · EINSTELLEN · KURZ · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1951|P912-E1952|P912-E1953
P915-C349	f68r1	ZODIAC	P912-E1954	P912-E1969	16	4	12	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	ENTNEHMEN · EINSETZEN · ANSATZ ; AUSZUG · ZUGEBEN · ANSATZ · ENTNEHMEN · KURZ · DIES ; ENTNEHMEN · AUSFÜHREN · TEIL ; DIESEN POSTEN DEM ANSATZ ZUGEBEN ; KURZ HALTEN ; BEGINNEN · AUSFÜHREN · ENTNEHMEN · LÄNGER · DIES ; AN DER ZIELSTELLE ANSETZEN ; LAENGER ANSETZEN ; MARKIEREN · ANSATZ ; KURZ · DURCHLASS · KURZ · QUELLE ; ZWEIT · MARKIEREN · ORT · INNEN ; TEIL · ENTNEHMEN · ANSATZ ; ANSETZEN · ORT · UNTERSTUFE · STUFE ; DIES · ZUGEBEN · DIES ; ZWEIT · MARKIEREN · DIES ; BEHANDELN · ENTNEHMEN · DIES · ZUGEBEN · FORTSETZEN · DIES. LOKALER ABSCHNITT.	P912-E1954|P912-E1955|P912-E1956|P912-E1957|P912-E1958|P912-E1959|P912-E1960|P912-E1961|P912-E1962|P912-E1963|P912-E1964|P912-E1965|P912-E1966|P912-E1967|P912-E1968|P912-E1969
P915-C350	f88r	PHARMA	P912-E2368	P912-E2414	47	7	40	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	TEIL · ANSATZ · HALTEN · KURZ · AUSFÜHREN · DIES ; BEREIT · KURZ · FORTSETZEN ; DIESEN POSTEN KURZ DURCHFÜHREN ; TEIL · ANSATZ · DIES ; HALTEN · KURZ · ANSATZ ; HALTEN · FORTSETZEN · NEBENWEG · ENTNEHMEN · ANSATZ ; ZIEL ; ENTNEHMEN · BEREIT · FORTSETZEN ; MARKIEREN · ZIEL ; HALTEN · KURZ · AUSFÜHREN · INNEN ; ZUGEBEN · KURZ · FORTSETZEN ; ENTNEHMEN · KURZ · QUELLE ; HALTEN · KURZ · ZUGEBEN · ANSATZ ; ANSETZEN · ANSATZ ; SOLLMASS ; QUELLE WAEHLEN ; AUSWÄHLEN ; SOLLMASS ; DIESEN POSTEN ANSETZEN ; AUSWÄHLEN · INNEN ; AUSFÜHREN · PORTION ; ANSATZ ; AUSFÜHREN · INNEN ; DANACH · INNEN ; ANSETZEN · KURZ · AUSFÜHREN · INNEN ; ENTNEHMEN · LÄNGER · ANSATZ ; ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES ; AUS DEM BEZEICHNETEN TEIL ; ANSATZ ; AUSFÜHREN · INNEN ; AUSZUG · DIES ; ANSETZEN · KURZ · FORTSETZEN ; DEN AUSZUG WEITERFUEHREN ; SOLLWERT WAEHLEN ; AUSZUG · AUSWÄHLEN ; DEN AUSZUG WEITERFUEHREN ; TEIL · FORTSETZEN · VOLL · DIES ; ANSATZ ; AUSZUG · INNEN ; AUSZUG · VERBINDEN · ORT · INNEN ; DIES · ANSETZEN · KURZ · AUSFÜHREN · TEIL · DIES ; AUSZUG · INNEN ; BEGINNEN · AUSFÜHREN · ANSATZ ; ENTNEHMEN · LÄNGER · PAAR ; DIES · ZUGEBEN · KURZ · ANSATZ ; DIES ; AUSWÄHLEN · INNEN. LOKALER ABSCHNITT.	P912-E2368|P912-E2369|P912-E2370|P912-E2371|P912-E2372|P912-E2373|P912-E2374|P912-E2375|P912-E2376|P912-E2377|P912-E2378|P912-E2379|P912-E2380|P912-E2381|P912-E2382|P912-E2383|P912-E2384|P912-E2385|P912-E2386|P912-E2387|P912-E2388|P912-E2389|P912-E2390|P912-E2391|P912-E2392|P912-E2393|P912-E2394|P912-E2395|P912-E2396|P912-E2397|P912-E2398|P912-E2399|P912-E2400|P912-E2401|P912-E2402|P912-E2403|P912-E2404|P912-E2405|P912-E2406|P912-E2407|P912-E2408|P912-E2409|P912-E2410|P912-E2411|P912-E2412|P912-E2413|P912-E2414
P915-C351	f88r	PHARMA	P912-E2421	P912-E2426	6	2	4	LICENSED_DY_CLOSE	ZUGEBEN · AUSFÜHREN · ORT · DIES ; UMLEITEN · FORTSETZEN ; ANSATZ · ENTNEHMEN · ANSATZ ; EINSETZEN · AUSZUG · LEITEN · DIES ; DANACH TEIL ENTNEHMEN UND WEITER ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E2421|P912-E2422|P912-E2423|P912-E2424|P912-E2425|P912-E2426
P915-C352	f88r	PHARMA	P912-E2427	P912-E2459	33	9	24	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	AUSWÄHLEN · ZIEL · AUSWÄHLEN · ZIEL · DIES ; ENTNEHMEN · KURZ · DIES ; ANSETZEN UND WEITERFÜHREN ; SOLLMASS ; BEGINNEN · AUSFÜHREN · KURZ · ZUGEBEN · FORTSETZEN ; BEGINNEN · AUSFÜHREN · KURZ · ZUGEBEN · FORTSETZEN ; BEGINNEN · AUSFÜHREN · DURCHLASS · FORTSETZEN ; ANSETZEN UND WEITERFÜHREN ; DEN AUSZUG WEITERFUEHREN ; KURZ HALTEN UND WEITERFÜHREN ; LAENGER ANSETZEN ; AUSWÄHLEN ; DIES ; AUSWÄHLEN ; SOLLMASS ; VOM ANSATZ ENTNEHMEN ; DANACH · KURZ · ANSATZ ; SOLLMASS ; ENTNEHMEN · AUSFÜHREN · AUSWÄHLEN · ZIEL · AUSWÄHLEN ; KURZ · FORTSETZEN ; VOM ANSATZ ENTNEHMEN ; AUSFÜHREN · SPÜLEN · KURZ · AUSFÜHREN · TEIL · DIES ; ANSETZEN · KURZ · FORTSETZEN ; HALTEN · AUSFÜHREN · DIES ; FORTSETZEN ; HALTEN · LÄNGER · FORTSETZEN ; HALTEN · KURZ · FORTSETZEN · TEIL · EINMAL ; DIES · DIES ; NACH SOLLMASS ANSETZEN ; FORTSETZEN ; AUSZUG MARKIEREN ; FORTSETZEN ; ENTNEHMEN · ANSATZ · FORTSETZEN · AUSWÄHLEN · ZIEL. LOKALER ABSCHNITT.	P912-E2427|P912-E2428|P912-E2429|P912-E2430|P912-E2431|P912-E2432|P912-E2433|P912-E2434|P912-E2435|P912-E2436|P912-E2437|P912-E2438|P912-E2439|P912-E2440|P912-E2441|P912-E2442|P912-E2443|P912-E2444|P912-E2445|P912-E2446|P912-E2447|P912-E2448|P912-E2449|P912-E2450|P912-E2451|P912-E2452|P912-E2453|P912-E2454|P912-E2455|P912-E2456|P912-E2457|P912-E2458|P912-E2459
P915-C353	f88r	PHARMA	P912-E2464	P912-E2470	7	1	6	LICENSED_DY_CLOSE	EINSETZEN · AUSFÜHREN · LÄNGER · QUELLE ; HALTEN · KURZ · ANSETZEN · DIES ; DIESEN POSTEN LÄNGER AUFFANGEN ; BEREIT · FORTSETZEN ; EINSETZEN · FORTSETZEN · TEIL · DIES ; AUSWÄHLEN ; ANSETZEN · FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E2464|P912-E2465|P912-E2466|P912-E2467|P912-E2468|P912-E2469|P912-E2470
P915-C354	f88r	PHARMA	P912-E2471	P912-E2511	41	13	28	PAGE_END_OPEN	ANSETZEN UND WEITERFÜHREN ; FORTSETZEN ; ANSETZEN UND WEITERFÜHREN ; ANSETZEN UND WEITERFÜHREN ; FORTSETZEN ; LAENGER HALTEN ; ANSATZ ; SOLLMASS ; FORTSETZEN · ZWEIT · LEITEN ; DIES · ZUGEBEN · QUELLE ; DEN AUSZUG WEITERFUEHREN ; FORTSETZEN ; DIES ; DURCHLASS · KURZ · DIES ; AUSWÄHLEN ; ANSATZ ; HALTEN · KURZ · QUELLE ; QUELLE ; ZIEL · AUSWÄHLEN · DIES ; ZUGEBEN · ANSATZ ; DIES ; ANSETZEN UND WEITERFÜHREN ; DEN AUSZUG WEITERFUEHREN ; DEN BEZEICHNETEN TEIL BEARBEITEN ; ANSETZEN UND WEITERFÜHREN ; ZUGEBEN · ENTNEHMEN · ANSATZ ; FORTSETZEN ; ZIEL ; DIES · ZUGEBEN · VOLL · DIES ; AUSZUG MARKIEREN ; AUSZUG · EINSTELLEN · KURZ · DIES ; DEN AUSZUG WEITERFUEHREN ; ANSETZEN · KURZ · ANSATZ ; ENTNEHMEN · KURZ · EINSTELLEN · ENTNEHMEN · DIES ; AUSFÜHREN · NEBENWEG · ZIEL ; AUS DEM BEZEICHNETEN TEIL ; ENTNEHMEN · KURZ · QUELLE ; FORTSETZEN ; DEN BEZEICHNETEN TEIL WEITERFÜHREN ; BEGINNEN · AUSFÜHREN · KURZ · ZUGEBEN · KURZ · ANSATZ ; AUSZUG · INNEN. FORTSETZUNG OFFEN.	P912-E2471|P912-E2472|P912-E2473|P912-E2474|P912-E2475|P912-E2476|P912-E2477|P912-E2478|P912-E2479|P912-E2480|P912-E2481|P912-E2482|P912-E2483|P912-E2484|P912-E2485|P912-E2486|P912-E2487|P912-E2488|P912-E2489|P912-E2490|P912-E2491|P912-E2492|P912-E2493|P912-E2494|P912-E2495|P912-E2496|P912-E2497|P912-E2498|P912-E2499|P912-E2500|P912-E2501|P912-E2502|P912-E2503|P912-E2504|P912-E2505|P912-E2506|P912-E2507|P912-E2508|P912-E2509|P912-E2510|P912-E2511
