reader_local_card_ordinal	local_card_host_key	source_event_id	physical_page	register	locus	record_id	record_governor_key	bundle_id	bundle_governor_key	owner_de	surface	component_recipe	complete_slot_count	base_reader_source	primary_reader_source	base_exact_trace_source	base_exact_slot_trace_de	name_override_count	name_override_slot_ids	raw_name_core_sequence	gdt582_legacy_default_sequence	gdt585_primary_default_sequence	exact_name_override_trace_de	gdt585_selected_model	gdt585_source_grammar_reading_de	gdt585_composition_hypothesis_de	compound_group_id	legacy_reader_de	gdt586_primary_reader_de	running_statement_link_status	name_layer_status	guard	gdt587_carrier_assignment_count	gdt587_carrier_slot_ids	gdt587_base_reader_de	gdt587_primary_reader_de	gdt587_reader_changed	gdt587_layer_status	gdt587_guard	gdt588_base_reader_de	gdt588_primary_reader_de	gdt588_multiplicity_repair	gdt588_guard
324	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2227	P912-E2227	f70v	CELESTIAL	f70v1.16	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Widderrad mit Stern tragenden Figuren	okealar	OK+E+AL+AR	4	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E2227@1|LOCAL_ACTION:P912-E2227@1:OK] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2227@2|LOCAL_ACTION:P912-E2227@1:OK] [3:AL=zur Zielposition|LOCAL_COMPONENT:P912-E2227@3|LOCAL_ACTION:P912-E2227@1:OK] [4:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2227@4|LOCAL_ACTION:P912-E2227@1:OK]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Trage ein: auf Ringstufe I, zur Zielposition, von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Trage ein: auf Ringstufe I, zur Zielposition, von der Ausgangsposition.	Trage ein: auf Ringstufe I, zur Zielposition, von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Trage ein: auf Ringstufe I, zur Zielposition, von der Ausgangsposition.	Trage ein: auf Ringstufe I, zur Zielposition, von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
325	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228	P912-E2228	f70v	CELESTIAL	f70v1.17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Widderrad mit Stern tragenden Figuren	otear	OT+E+AR	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2228@1|LOCAL_CONTROL:P912-E2228@1:OT] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2228@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228] [3:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2228@3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228]	0	NONE	NONE	NONE	NONE	NONE	ITINERARY_OR_ADDRESS_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	im Rahmen [LOCAL_CONTROL:P912-E2228@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228]: auf Ringstufe I, von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	im Rahmen [LOCAL_CONTROL:P912-E2228@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228]: auf Ringstufe I, von der Ausgangsposition.	im Rahmen [LOCAL_CONTROL:P912-E2228@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228]: auf Ringstufe I, von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	im Rahmen [LOCAL_CONTROL:P912-E2228@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228]: auf Ringstufe I, von der Ausgangsposition.	im Rahmen [LOCAL_CONTROL:P912-E2228@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2228]: auf Ringstufe I, von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
326	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229	P912-E2229	f70v	CELESTIAL	f70v1.17	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Widderrad mit Stern tragenden Figuren	araydy	AR+A_ADDR+Y+DY	4	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2229@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229] [2:A_ADDR=an der oberen Ringstelle|LOCAL_COMPONENT:P912-E2229@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2229@3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229] [4:DY=Arbeitsgang abschließen|LOCAL_COMPONENT:P912-E2229@4|LOCAL_CONTROL:P912-E2229@4:DY]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229]: von der Ausgangsposition, an der oberen Ringstelle, Ringposition; im Rahmen [LOCAL_CONTROL:P912-E2229@4:DY]: Arbeitsgang abschließen.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229]: von der Ausgangsposition, an der oberen Ringstelle, Ringposition; im Rahmen [LOCAL_CONTROL:P912-E2229@4:DY]: Arbeitsgang abschließen.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229]: von der Ausgangsposition, an der oberen Ringstelle, Ringposition; im Rahmen [LOCAL_CONTROL:P912-E2229@4:DY]: Arbeitsgang abschließen.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229]: von der Ausgangsposition, an der oberen Ringstelle, Ringposition; im Rahmen [LOCAL_CONTROL:P912-E2229@4:DY]: Arbeitsgang abschließen.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2229]: von der Ausgangsposition, an der oberen Ringstelle, Ringposition; im Rahmen [LOCAL_CONTROL:P912-E2229@4:DY]: Arbeitsgang abschließen.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
327	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2230	P912-E2230	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	okcheo	OK+CHEO	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Trage ein|LOCAL_COMPONENT:P912-E2230@1|LOCAL_ACTION:P912-E2230@1:OK] [2:CHEO=lokale CHEO-Karte|LOCAL_COMPONENT:P912-E2230@2|LOCAL_CONTROL:P912-E2230@2:CHEO]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Trage ein; im Rahmen [LOCAL_CONTROL:P912-E2230@2:CHEO]: lokale CHEO-Karte.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Trage ein; im Rahmen [LOCAL_CONTROL:P912-E2230@2:CHEO]: lokale CHEO-Karte.	Trage ein; im Rahmen [LOCAL_CONTROL:P912-E2230@2:CHEO]: lokale CHEO-Karte.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Trage ein; im Rahmen [LOCAL_CONTROL:P912-E2230@2:CHEO]: lokale CHEO-Karte.	Trage ein; im Rahmen [LOCAL_CONTROL:P912-E2230@2:CHEO]: lokale CHEO-Karte.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
328	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231	P912-E2231	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	dar	D_ADDR+AR	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:D_ADDR=an der unteren Ringstelle|LOCAL_COMPONENT:P912-E2231@1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231] [2:AR=von der Ausgangsposition|LOCAL_COMPONENT:P912-E2231@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231]	0	NONE	NONE	NONE	NONE	NONE	COORDINATE_OR_CATALOGUE_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231]: an der unteren Ringstelle, von der Ausgangsposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231]: an der unteren Ringstelle, von der Ausgangsposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231]: an der unteren Ringstelle, von der Ausgangsposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231]: an der unteren Ringstelle, von der Ausgangsposition.	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2231]: an der unteren Ringstelle, von der Ausgangsposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
329	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232	P912-E2232	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	otey	OT+E+Y	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P912-E2232@1|LOCAL_CONTROL:P912-E2232@1:OT] [2:E=auf Ringstufe I|LOCAL_COMPONENT:P912-E2232@2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232] [3:Y=Ringposition|LOCAL_COMPONENT:P912-E2232@3|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232]	0	NONE	NONE	NONE	NONE	NONE	ITINERARY_OR_ADDRESS_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	im Rahmen [LOCAL_CONTROL:P912-E2232@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232]: auf Ringstufe I, Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	im Rahmen [LOCAL_CONTROL:P912-E2232@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232]: auf Ringstufe I, Ringposition.	im Rahmen [LOCAL_CONTROL:P912-E2232@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232]: auf Ringstufe I, Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	im Rahmen [LOCAL_CONTROL:P912-E2232@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232]: auf Ringstufe I, Ringposition.	im Rahmen [LOCAL_CONTROL:P912-E2232@1:OT]: danach / neuer Arbeitsgang; auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2232]: auf Ringstufe I, Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
330	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2233	P912-E2233	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	ykeey	Y+K+EE+Y	4	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:Y=Ringposition|LOCAL_COMPONENT:P912-E2233@1|LOCAL_ACTION:P912-E2233@2:K] [2:K=Ordne zu|LOCAL_COMPONENT:P912-E2233@2|LOCAL_ACTION:P912-E2233@2:K] [3:EE=auf Ringstufe II|LOCAL_COMPONENT:P912-E2233@3|LOCAL_ACTION:P912-E2233@2:K] [4:Y=Ringposition|LOCAL_COMPONENT:P912-E2233@4|LOCAL_ACTION:P912-E2233@2:K]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Ordne zu: Ringposition, auf Ringstufe II, Ringposition.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Ordne zu: Ringposition, auf Ringstufe II, Ringposition.	Ordne zu: Ringposition, auf Ringstufe II, Ringposition.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Ordne zu: Ringposition, auf Ringstufe II, Ringposition.	Ordne zu: Ringposition, auf Ringstufe II, Ringposition.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
331	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2234	P912-E2234	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	tchy	T+Y	2	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E2234@1=T:Stelle die Ringposition ein|LOCAL_ACTION:P912-E2234@1:T] [LOCAL_COMPONENT:P912-E2234@2=Y:Ringposition|LOCAL_ACTION:P912-E2234@1:T]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Stelle die Ringposition ein.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	1	LOCAL_COMPONENT:P912-E2234@2	Stelle die Ringposition ein.	Stelle die Ringposition ein.	NO	ACTION_NOUN_RERENDER	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Stelle die Ringposition ein.	Stelle die Ringposition ein.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
332	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2235	P912-E2235	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	otsheo	OT+SH+E+O	4	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E2235@1=OT:danach / neuer Arbeitsgang|LOCAL_CONTROL:P912-E2235@1:OT] [LOCAL_COMPONENT:P912-E2235@2=SH:Halte die Position fest|LOCAL_ACTION:P912-E2235@2:SH] [LOCAL_COMPONENT:P912-E2235@3=E:auf Ringstufe I|LOCAL_ACTION:P912-E2235@2:SH] [LOCAL_COMPONENT:P912-E2235@4=O:in Eintragsform|LOCAL_ACTION:P912-E2235@2:SH]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Beginne danach den nächsten Arbeitsgang. Halte die Position in Eintragsform und auf Ringstufe I fest.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Beginne danach den nächsten Arbeitsgang. Halte die Position in Eintragsform und auf Ringstufe I fest.	Beginne danach den nächsten Arbeitsgang. Halte die Position in Eintragsform und auf Ringstufe I fest.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Beginne danach den nächsten Arbeitsgang. Halte die Position in Eintragsform und auf Ringstufe I fest.	Beginne danach den nächsten Arbeitsgang. Halte die Position in Eintragsform und auf Ringstufe I fest.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
333	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2236	P912-E2236	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	oteotey	OT+E+O+T+E+Y	6	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E2236@1=OT:danach / neuer Arbeitsgang|LOCAL_CONTROL:P912-E2236@1:OT] [LOCAL_COMPONENT:P912-E2236@2=E:auf Ringstufe I|LOCAL_ACTION:P912-E2236@4:T] [LOCAL_COMPONENT:P912-E2236@3=O:in Eintragsform|LOCAL_ACTION:P912-E2236@4:T] [LOCAL_COMPONENT:P912-E2236@4=T:Stelle die Ringposition ein|LOCAL_ACTION:P912-E2236@4:T] [LOCAL_COMPONENT:P912-E2236@5=E:auf Ringstufe I|LOCAL_ACTION:P912-E2236@4:T] [LOCAL_COMPONENT:P912-E2236@6=Y:Ringposition|LOCAL_ACTION:P912-E2236@4:T]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Beginne danach den nächsten Arbeitsgang. Stelle die Ringposition in Eintragsform und auf Ringstufe I ein.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	1	LOCAL_COMPONENT:P912-E2236@6	Beginne danach den nächsten Arbeitsgang. Stelle die Ringposition in Eintragsform und auf Ringstufe I ein.	Beginne danach den nächsten Arbeitsgang. Stelle die Ringposition in Eintragsform und auf Ringstufe I ein.	NO	ACTION_NOUN_RERENDER	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Beginne danach den nächsten Arbeitsgang. Stelle die Ringposition in Eintragsform und auf Ringstufe I ein.	Beginne danach den nächsten Arbeitsgang. Stelle die Ringposition in Eintragsform und auf Ringstufe I ein.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
334	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2237	P912-E2237	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	shey	SH+E+Y	3	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E2237@1=SH:Halte die Position fest|LOCAL_ACTION:P912-E2237@1:SH] [LOCAL_COMPONENT:P912-E2237@2=E:auf Ringstufe I|LOCAL_ACTION:P912-E2237@1:SH] [LOCAL_COMPONENT:P912-E2237@3=Y:Ringposition|LOCAL_ACTION:P912-E2237@1:SH]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Halte die Ringposition auf Ringstufe I fest.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	1	LOCAL_COMPONENT:P912-E2237@3	Halte die Ringposition auf Ringstufe I fest.	Halte die Ringposition auf Ringstufe I fest.	NO	ACTION_NOUN_RERENDER	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Halte die Ringposition auf Ringstufe I fest.	Halte die Ringposition auf Ringstufe I fest.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
335	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P912-E2238	P912-E2238	f70v	CELESTIAL	f70v2.1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fischrad mit Stern tragenden Figuren	shecth	SH+E+CTH	3	GDT584_POLISHED_LOCAL_CARD	GDT584_POLISHED_LOCAL_CARD	GDT584_EXACT_SLOT_TRACE	[LOCAL_COMPONENT:P912-E2238@1=SH:Halte die Position fest|LOCAL_ACTION:P912-E2238@1:SH] [LOCAL_COMPONENT:P912-E2238@2=E:auf Ringstufe I|LOCAL_ACTION:P912-E2238@1:SH] [LOCAL_COMPONENT:P912-E2238@3=CTH:lokale CTH-Karte|LOCAL_CONTROL:P912-E2238@3:CTH]	0	NONE	NONE	NONE	NONE	NONE	ORDERED_INSTRUCTION_CARD	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Halte die Position auf Ringstufe I fest. Verwende für den vorangehenden Arbeitsschritt lokale CTH-Karte.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Halte die Position auf Ringstufe I fest. Verwende für den vorangehenden Arbeitsschritt lokale CTH-Karte.	Halte die Position auf Ringstufe I fest. Verwende für den vorangehenden Arbeitsschritt lokale CTH-Karte.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Halte die Position auf Ringstufe I fest. Verwende für den vorangehenden Arbeitsschritt lokale CTH-Karte.	Halte die Position auf Ringstufe I fest. Verwende für den vorangehenden Arbeitsschritt lokale CTH-Karte.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
