page	locus	section	language	hand	token_count	ol_count	ol_ordinals	semantic_decisions	reader_support	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	original_token_glosses_de	token_debt_dispatch_de	span_aware_source_groups	span_aware_render_de	span_aware_segment_count	collapsed_source_positions	old_target_legacy_positions	new_target_legacy_positions	unrelated_legacy_positions
f78r	f78r.37	B	B	2	7	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	osal ol s aiin shee aiin oly	osal ol s aiin shes aiin oly	osal ol s aiin shes aiin oly	Ansatz aus Saatrohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Samen-/Saatgutposten | Menge III | vollständig anfeuchten | Menge III | abseihen	Ansatz aus Saatrohstoff, Form I | Grundansatz | Samen-/Saatgutposten | Menge III | vollständig anfeuchten | Menge III | abseihen	osal | ol | s | aiin | shee | aiin | oly	Ansatz aus Saatrohstoff, Form I · Grundansatz · Samen-/Saatgutposten · Menge III · vollständig anfeuchten · Menge III · abseihen	7	0	1	0	0
f78r	f78r.38	B	B	2	6	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	sar aiin oteedy ol aiin chedy	sar aiin oteedy ol aiin chedy	s ar aiin oteedy ol aiin chedy	Samenfraktion I | Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | trocken in der Mitte des Grades, abgeschlossen	Samenfraktion I | Menge III | kalter Ansatz am Ende des Grades, abgeschlossen | Grundansatz | Menge III | trocken in der Mitte des Grades, abgeschlossen	sar | aiin | oteedy | ol | aiin | chedy	Samenfraktion I · Menge III · kalter Ansatz am Ende des Grades, abgeschlossen · Grundansatz · Menge III · trocken in der Mitte des Grades, abgeschlossen	6	0	1	0	0
f78r	f78r.40	B	B	2	6	1	6	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	shedy qol shedy qokaiin d ol	shedy qol shedy qokaiin drol	she y qol e y qokaiin d ol	feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | Dosis | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	feucht in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | Dosis | Grundansatz	shedy | qol | shedy | qokaiin | d | ol	feucht in der Mitte des Grades, abgeschlossen · Drogenstoff zugeben · feucht in der Mitte des Grades, abgeschlossen · heiß, Grad III · Dosis · Grundansatz	6	0	1	0	0
f78v	f78v.11	B	B	2	10	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol chdy qokain chcthy daiin	qol chedy qol okeey ykal ol ch y qokain chcth daiin	Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | heißer Ansatz am Ende des Grades | Eintrag: heißer Rohstoff, Klasse I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Menge/Portion III	Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben | heißer Ansatz am Ende des Grades | Eintrag: heißer Rohstoff, Klasse I | Grundansatz | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Menge/Portion III	qol | chedy | qol | okeey | ykal | ol | chdy | qokain | chcthy | daiin	Drogenstoff zugeben · trocken in der Mitte des Grades, abgeschlossen · Drogenstoff zugeben · heißer Ansatz am Ende des Grades · Eintrag: heißer Rohstoff, Klasse I · Grundansatz · trocken am Anfang des Grades, abgeschlossen · heiß, Grad II · trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut · Menge/Portion III	10	0	1	0	0
f78v	f78v.12	B	B	2	8	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain	sheor ol qokaiin shckhy otaly qolsheey qokal sain	feuchter Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | Rohstoff-I-Ansatz leicht kühlen und abschließen | gib vollständig eingeweichten Drogenstoff hinzu und schließe ab | Rohstoffklasse I, heiß am Gradanfang | Saatgut, Typ/Charge II	feuchter Drogenteil | Grundansatz | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | Rohstoff-I-Ansatz leicht kühlen und abschließen | gib vollständig eingeweichten Drogenstoff hinzu und schließe ab | Rohstoffklasse I, heiß am Gradanfang | Saatgut, Typ/Charge II	sheor | ol | qokaiin | shckhy | otaly | qolsheey | qokal | sain	feuchter Drogenteil · Grundansatz · heiß, Grad III · Arzneikompositum: feucht, Gradanfang · Rohstoff-I-Ansatz leicht kühlen und abschließen · gib vollständig eingeweichten Drogenstoff hinzu und schließe ab · Rohstoffklasse I, heiß am Gradanfang · Saatgut, Typ/Charge II	8	0	1	0	0
f78v	f78v.19	B	B	2	7	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	lchedy ol chedar shedy lor shedaldy orain	lchedy ol chedar shedy lor shedaldy orain	lche y ol chedar edy lor shedaldy orain	getrocknetes Drogenholz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Trockenfraktion I, Mittelstufe | feucht in der Mitte des Grades, abgeschlossen | Holzportion | weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab | Drogenportion II	getrocknetes Drogenholz | Grundansatz | abgemessene Trockenfraktion I, Mittelstufe | feucht in der Mitte des Grades, abgeschlossen | Holzportion | weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab | Drogenportion II	lchedy | ol | chedar | shedy | lor | shedaldy | orain	getrocknetes Drogenholz · Grundansatz · abgemessene Trockenfraktion I, Mittelstufe · feucht in der Mitte des Grades, abgeschlossen · Holzportion · weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab · Drogenportion II	7	0	1	0	0
f78v	f78v.20	B	B	2	9	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qofcheol opchedy qokain op chedy lchey cphar ol okalor	qofcheol opchedy qokain opchedy lchey cphar ol okalor	qofcheol opchedy qokain opchedylchey cphar ol okalor	[qofcheol:?] | vollständig getrocknetes Pulverpräparat | heiß, Grad II | [op:?] | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | [cphar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okalor:?]	[qofcheol:?] | vollständig getrocknetes Pulverpräparat | heiß, Grad II | [op:?] | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form I | [cphar:?] | Grundansatz | [okalor:?]	qofcheol | opchedy | qokain | op | chedy | lchey | cphar | ol | okalor	[qofcheol:?] · vollständig getrocknetes Pulverpräparat · heiß, Grad II · [op:?] · trocken in der Mitte des Grades, abgeschlossen · Drogenholz, trocken gebunden, Form I · [cphar:?] · Grundansatz · [okalor:?]	9	0	1	0	0
f78v	f78v.21	B	B	2	8	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	chedy lshedy olshedy otaiin ol qokar shedy yteedy	chedy lshedy olshedy otaiin ol qokar shedy yteedy	chedy lshe y ole y otaiin ol qokar shedy ytee y	trocken in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz | Holzdroge im Ansatz vollständig eingeweicht | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | kühle hiervon vollständig ab und schließe	trocken in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz | Holzdroge im Ansatz vollständig eingeweicht | kalt im Zubereitungsrahmen, Grad III | Grundansatz | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | kühle hiervon vollständig ab und schließe	chedy | lshedy | olshedy | otaiin | ol | qokar | shedy | yteedy	trocken in der Mitte des Grades, abgeschlossen · eingeweichtes Drogenholz · Holzdroge im Ansatz vollständig eingeweicht · kalt im Zubereitungsrahmen, Grad III · Grundansatz · heiße Drogenfraktion I · feucht in der Mitte des Grades, abgeschlossen · kühle hiervon vollständig ab und schließe	8	0	1	0	0
f78v	f78v.22	B	B	2	10	2	3|8	BILATERAL_PORTABLE_OL_BASE|MAJORITY_OL_BASE_WITH_READER_RIVAL	BOTH_EXACT|RF1B_ONLY_EXACT	1	0	okol shey ol shedy okal okchey okeol ol chedy qol	okal shey ol shedy okal okchey okeol olchedy qol	kol shey ol shedy okal okchey o e l ol chedy qol	heißer Ansatzstoff | feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß-trockener Ansatz in der Mitte des Grades | Grundansatz bis zur mittleren Heizstufe erwärmt | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben	heißer Ansatzstoff | feucht in der Mitte des Grades | Grundansatz | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß-trockener Ansatz in der Mitte des Grades | Grundansatz bis zur mittleren Heizstufe erwärmt | Grundansatz | trocken in der Mitte des Grades, abgeschlossen | Drogenstoff zugeben	okol | shey | ol | shedy | okal | okchey | okeol | ol | chedy | qol	heißer Ansatzstoff · feucht in der Mitte des Grades · Grundansatz · feucht in der Mitte des Grades, abgeschlossen · Rohstoffklasse I im Ansatz, heiß am Gradanfang · heiß-trockener Ansatz in der Mitte des Grades · Grundansatz bis zur mittleren Heizstufe erwärmt · Grundansatz · trocken in der Mitte des Grades, abgeschlossen · Drogenstoff zugeben	10	0	2	0	0
f78v	f78v.23	B	B	2	9	1	6	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	qol chedy okeshy qoteedy okeedy ol shedy qokedy dy	qol chedy okeshy qoteedy okeedy olshedy qokedydy	qol chedy okeshy qoteedy keedy ol shedy qokedydy	Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | erhitzter, danach angefeuchteter Ansatz | kalt am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | erhitzter, danach angefeuchteter Ansatz | kalt am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Grundansatz | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	qol | chedy | okeshy | qoteedy | okeedy | ol | shedy | qokedy | dy	Drogenstoff zugeben · trocken in der Mitte des Grades, abgeschlossen · erhitzter, danach angefeuchteter Ansatz · kalt am Ende des Grades, abgeschlossen · heißer Ansatz am Ende des Grades, abgeschlossen · Grundansatz · feucht in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · Qualitäts-/Wertfeld geschlossen	9	0	1	0	0
f78v	f78v.24	B	B	2	9	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy	ytaiin shedy ol sheedy ol y shey kshdy shol kedy	Eintrag: kalt, Stufe III | feucht in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades, abgeschlossen | angefeuchtetes Drogenmaterial, fertig | feucht in der Mitte des Grades | heiß und feucht am Anfang des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | heiß in der Mitte des Grades, abgeschlossen	Eintrag: kalt, Stufe III | feucht in der Mitte des Grades, abgeschlossen | Grundansatz | feucht am Ende des Grades, abgeschlossen | angefeuchtetes Drogenmaterial, fertig | feucht in der Mitte des Grades | heiß und feucht am Anfang des Grades, abgeschlossen | feucht; nominal feuchtes Gut/Material | heiß in der Mitte des Grades, abgeschlossen	ytaiin | shedy | ol | sheedy | olshdy | shey | kshdy | shol | kedy	Eintrag: kalt, Stufe III · feucht in der Mitte des Grades, abgeschlossen · Grundansatz · feucht am Ende des Grades, abgeschlossen · angefeuchtetes Drogenmaterial, fertig · feucht in der Mitte des Grades · heiß und feucht am Anfang des Grades, abgeschlossen · feucht; nominal feuchtes Gut/Material · heiß in der Mitte des Grades, abgeschlossen	9	0	1	0	0
f78v	f78v.25	B	B	2	9	2	4|8	BILATERAL_PORTABLE_OL_BASE|BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT|BOTH_EXACT	1	1	teeol olkeshey qolcheol ol or sheckhedy or ol sham	teeol olkeshey qolcheol ol or sheckhedy or ol sham	teeol olkeshey qolcheol ol or sheckhedy or ol sham	[teeol:?] | [olkeshey:?] | [qolcheol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | feuchtes Arzneikompositum in der Gradmitte, abgeschlossen | Drogenportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | ein Maß Flüssigkeit	[teeol:?] | [olkeshey:?] | [qolcheol:?] | Grundansatz | Drogenportion | feuchtes Arzneikompositum in der Gradmitte, abgeschlossen | Drogenportion | Grundansatz | ein Maß Flüssigkeit	teeol | olkeshey | qolcheol | ol | or | sheckhedy | or | ol | sham	[teeol:?] · [olkeshey:?] · [qolcheol:?] · Grundansatz · Drogenportion · feuchtes Arzneikompositum in der Gradmitte, abgeschlossen · Drogenportion · Grundansatz · ein Maß Flüssigkeit	9	0	2	0	0
f78v	f78v.26	B	B	2	9	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qokaiin or sheedy otain ol shedy sol fchedy otaldy	qokaiin or sheedy otain ol shedy sol fchedy otaldy	qokaiin or sheed otain ol edy sol fche y otaldy	heiß, Grad III | Drogenportion | feucht am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | kalten Rohstoff-I-Ansatz fertigstellen	heiß, Grad III | Drogenportion | feucht am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | Grundansatz | feucht in der Mitte des Grades, abgeschlossen | Samenmaterial/Saatgut | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | kalten Rohstoff-I-Ansatz fertigstellen	qokaiin | or | sheedy | otain | ol | shedy | sol | fchedy | otaldy	heiß, Grad III · Drogenportion · feucht am Ende des Grades, abgeschlossen · kalt im Zubereitungsrahmen, Grad II · Grundansatz · feucht in der Mitte des Grades, abgeschlossen · Samenmaterial/Saatgut · Blütenfraktion bis zur Mittelstufe trocknen und abschließen · kalten Rohstoff-I-Ansatz fertigstellen	9	0	1	0	0
f78v	f78v.27	B	B	2	11	2	5|8	BILATERAL_PORTABLE_OL_BASE|BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT|BOTH_EXACT	1	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols sheey ol chedy oltar olkaiin	lol kar shr r ol ols eey ol che y oltar olkaiin	Holzstoff | heiße Drogenfraktion I | [shr:?] | Wurzel | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenstoffposten | feucht am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | [oltar:?] | heiße Drogenbasis, Stufe III	Holzstoff | heiße Drogenfraktion I | [shr:?] | Wurzel | Grundansatz | Drogenstoffposten | feucht am Ende des Grades | Grundansatz | trocken in der Mitte des Grades, abgeschlossen | [oltar:?] | heiße Drogenbasis, Stufe III	lol | kar | shr | r | ol | ols | sheey | ol | chedy | oltar | olkaiin	Holzstoff · heiße Drogenfraktion I · [shr:?] · Wurzel · Grundansatz · Drogenstoffposten · feucht am Ende des Grades · Grundansatz · trocken in der Mitte des Grades, abgeschlossen · [oltar:?] · heiße Drogenbasis, Stufe III	11	0	2	0	0
f78v	f78v.28	B	B	2	10	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	olkain shey qokey okar ol oteedy chcthy los aiin d	olkain shey qokey okar ol oteedy chcthy los aiin d	olkain shey qokey okar ol oteedy chcthy los aiin d	heißes Drogenmaterial, Grad II | feucht in der Mitte des Grades | heiß in der Mitte des Grades | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalter Ansatz am Ende des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Drogenholzposten | Menge III | Dosis	heißes Drogenmaterial, Grad II | feucht in der Mitte des Grades | heiß in der Mitte des Grades | heiße Drogenfraktion I im Ansatz | Grundansatz | kalter Ansatz am Ende des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Drogenholzposten | Menge III | Dosis	olkain | shey | qokey | okar | ol | oteedy | chcthy | los | aiin | d	heißes Drogenmaterial, Grad II · feucht in der Mitte des Grades · heiß in der Mitte des Grades · heiße Drogenfraktion I im Ansatz · Grundansatz · kalter Ansatz am Ende des Grades, abgeschlossen · trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut · Drogenholzposten · Menge III · Dosis	10	0	1	0	0
f78v	f78v.29	B	B	2	11	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	lchedy otchey qol chedy lr al s aiiin ol shedy ary	lchedy otchey qol chedy lr al s aiiin ol shedy ary	lchedy tchey qol che y lr al s aiiin ol e y ary	getrocknetes Drogenholz | kalt-trockener Ansatz in der Mitte des Grades | Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | Wurzelholz | Rohstoffklasse I | Samen-/Saatgutposten | Menge-/Klassenwert IV | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | Drogenfraktion I, abgeschlossen	getrocknetes Drogenholz | kalt-trockener Ansatz in der Mitte des Grades | Drogenstoff zugeben | trocken in der Mitte des Grades, abgeschlossen | Wurzelholz | Rohstoffklasse I | Samen-/Saatgutposten | Menge-/Klassenwert IV | Grundansatz | feucht in der Mitte des Grades, abgeschlossen | Drogenfraktion I, abgeschlossen	lchedy | otchey | qol | chedy | lr | al | s | aiiin | ol | shedy | ary	getrocknetes Drogenholz · kalt-trockener Ansatz in der Mitte des Grades · Drogenstoff zugeben · trocken in der Mitte des Grades, abgeschlossen · Wurzelholz · Rohstoffklasse I · Samen-/Saatgutposten · Menge-/Klassenwert IV · Grundansatz · feucht in der Mitte des Grades, abgeschlossen · Drogenfraktion I, abgeschlossen	11	0	1	0	0
f78v	f78v.3	B	B	2	9	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qokedy chety qolshedy okedy dol eesolchey qotedy ol dam	qokedy chety qolshedy okedy dol ees olchey qotedy ol dam	qokedy chety qolshedy okedy dol ees olchey qotedy ol dam	heiß in der Mitte des Grades, abgeschlossen | trocken-kalte gebundene Form | [qolshedy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | [eesolchey:?] | kalt in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Dosis I	heiß in der Mitte des Grades, abgeschlossen | trocken-kalte gebundene Form | [qolshedy:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | [eesolchey:?] | kalt in der Mitte des Grades, abgeschlossen | Grundansatz | Dosis I	qokedy | chety | qolshedy | okedy | dol | eesolchey | qotedy | ol | dam	heiß in der Mitte des Grades, abgeschlossen · trocken-kalte gebundene Form · [qolshedy:?] · heißer Ansatz in der Mitte des Grades, abgeschlossen · Materialmaß · [eesolchey:?] · kalt in der Mitte des Grades, abgeschlossen · Grundansatz · Dosis I	9	0	1	0	0
