occurrence_id	page	locus	section	language	hand	ordinal	token_count	position	previous_token	next_token	old_structural_meta_gloss	working_translation_de	semantic_decision	export_policy	evidence_type	composition	unresolved_component	reader_scope	render_span_tokens	reader_rival_surface	reader_rival_de	reader_rival_source	it2a_operation	it2a_render	it2a_source_span	it2a_span_ordinals	rf1b_operation	rf1b_render	rf1b_source_span	rf1b_span_ordinals	reader_support	boundary_active	render_once	rationale	zl3b_line	it2a_line	rf1b_line
G683-OL-0135	f22r	f22r.2	H	A	1	1	12	BOS	BOS	oiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	ol oiin shol o kor qokchol daiin otaiin cthor dain ckhydom	ol oiin shol o kor qokchol daiin otaiin cthor dain ckhy dom
G683-OL-0136	f22r	f22r.5	H	A	1	1	10	BOS	BOS	daiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol daiin qokchy dar daiin chor oldor oky y choldchy	ol daiin qokchy dar daiin chor oldor oky y choldchy	ol daiin qokchy dar daiin chor oldor oky ycholdchy
G683-OL-0137	f22r	f22r.7	H	A	1	6	8	MEDIAL	ytaiin	otchy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	kchol shol dsheor chdoly ytaiin ol otchy cphal	kchol shol dsheor ska chdoly ytaiin ol otchy cphal	kchol shol sheor chdoly ytaiin ol otchy cphal
G683-OL-0138	f23r	f23r.5	H	A	1	8	11	MEDIAL	ar	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ychor qokchol ytym chol dair chol ar ol ol dol dain	ychor qokchol ytom chol dair chol ar ol ol dol dain	ychor qokchol yt m chol dair chol ar ol ol dol dain
G683-OL-0139	f23r	f23r.5	H	A	1	9	11	MEDIAL	ol	dol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ychor qokchol ytym chol dair chol ar ol ol dol dain	ychor qokchol ytom chol dair chol ar ol ol dol dain	ychor qokchol yt m chol dair chol ar ol ol dol dain
G683-OL-0140	f23r	f23r.7	H	A	1	9	11	MEDIAL	r	daiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg	okar olchar shaiin qokchol dar qokchol dairo r ol daiin alg
G683-OL-0141	f23v	f23v.1	H	A	1	8	11	MEDIAL	otol	chcphy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	podairol odaiiily sho al dy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s	podairol odaiiily shoaldy opchol otol ol chcphy qotchar s
G683-OL-0142	f23v	f23v.11	H	A	1	6	8	MEDIAL	oiin	cheeb	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	y okaiin doroiin olols oiin ol cheeb ols	y okaiin doroiin olols oiin ol cheen ols	yokaiin doroiin olols oiin ol cheeb ols
G683-OL-0143	f23v	f23v.12	H	A	1	1	4	BOS	BOS	aiios	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olaiior	Leserform olaiior; lokale Bedeutung offen	UNRESOLVED_READER_FORM	FUZZY_MERGE_2	olaiior	ol|aiios	1|2	EXACT	ol	ol	1	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol aiios oloro eeeoly	olaiior oloro eeeoly	ol aiior oloro eeeoly
G683-OL-0144	f23v	f23v.4	H	A	1	4	7	MEDIAL	sholol	dal	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	abgemessener Drogenrohstoff I	BOUND_OL_MATERIAL_COMPONENT	LOCAL_COMPOUND_ONLY	PUBLISHED_EXACT_WHOLE	OLDAL_MEASURED_RAW_DRUG_I	NONE	BILATERAL_BOUND	ol|dal	IT2A:oldal|RF1B:oldal	abgemessener Drogenrohstoff I	PUBLISHED_EXACT_WHOLE	MERGE_2	oldal	ol|dal	4|5	MERGE_2	oldal	ol|dal	4|5	NEITHER_EXACT	1	1	Beide Alternativleser binden rechts zu oldal; die publizierte Ganzwortkarte ist abgemessener Drogenrohstoff I.	okchey dair sholol ol dal otchor dar	okchey dair sholol oldal otchor mar	okchey dair sh lol oldal otchor dar
G683-OL-0145	f24r	f24r.13	H	A	1	2	7	MEDIAL	oees	s	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	oees ol s chey chcth s ar	oees ol s chey chcth sar	oees ol s chey chcth s r
G683-OL-0146	f24r	f24r.15	H	A	1	3	5	MEDIAL	oeees	dal	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ockhoees oeees ol dal s	ockhoees oeees ol dal s	ockhoees oeees ol dal s
G683-OL-0147	f26r	f26r.8	H	B	2	7	10	MEDIAL	ok	ytedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	daiin shedy qokeedy qoteedar s ok ol ytedy qokeedy qokedy	daiin shedy qokeedy qoteedar s ok ol otedy qokchdy qokedy	daiin she y qokeedy qotee ar s ok ol yte y qokee y qoke y
G683-OL-0148	f29v	f29v.1	H	A	1	4	11	MEDIAL	chetchy	ls	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olals	Leserform olals; lokale Bedeutung offen	UNRESOLVED_READER_FORM	FUZZY_MERGE_2	olals	ol|ls	4|5	EXACT	ol	ol	4	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	kooiin shor chetchy ol ls shytchy cthy shy cho shy daiin	kooiin shor chetchy olals shytchy cth y shy cho shy daiin	kooiin shor chetchy ol als shytchy cthyshy cho shy daiin
G683-OL-0149	f30r	f30r.8	H	A	1	2	9	MEDIAL	opchol	chesey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	opchol ol chesey scheo r chey okeal dcheo rchey	opchol ol chesey scheo rchey okeal dcheo rchey	opchol ol chesey scheorchey okeal dcheo rchey
G683-OL-0150	f30v	f30v.2	H	A	1	7	10	MEDIAL	keor	chy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qotchor chy she kchor chory keor ol chy daiin ctholdy	qotchor chy she kchor chory keor ol chy daiin ctholdy	qotchor chy she kchor chory keor ol chy daiin cthol y
G683-OL-0151	f32r	f32r.15	H	A	1	4	4	EOS	doiir	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokchy qotol doiir ol	qokchy qotol doiir ol	qokchy qotol doiir ol
G683-OL-0152	f32r	f32r.7	H	A	1	3	4	MEDIAL	dol	dair	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	otol dol ol dair	otol dol ol dair	otol dol ol dair
G683-OL-0153	f32v	f32v.11	H	A	1	1	3	BOS	BOS	sho	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol sho chy	ol sho chy	ol sho chy
G683-OL-0154	f33r	f33r.5	H	B	2	5	13	MEDIAL	otaiin	kor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	pair or aiin otaiin ol kor aiin okal otal chdal shekal qakar otam	pair or aiin otaiin ol kor aiin okal otal ch al shekal qokar atam
G683-OL-0155	f34r	f34r.14	H	B	2	5	13	MEDIAL	kar	al	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram	or ar y kar ol al oky cho y qokal chedy chcthedy chety daram
G683-OL-0156	f34r	f34r.5	H	B	2	4	11	MEDIAL	shedy	okes	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin	qoteedy shedy shedy ol okes ar ykeedl chedy otey okaiin	qoteedy she y she y ol okes ar ykeedl chedy otey okaiin
G683-OL-0157	f34v	f34v.3	H	B	2	7	12	MEDIAL	or	kedaiiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	ytal seor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam	ytal shor ch al olchdy char or ol ke aiiin chcthy o ch y chckhy ar ag
G683-OL-0158	f35v	f35v.13	H	A	1	1	5	BOS	BOS	char	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol char od ar chear	ol char od ar chear	ol char od ar chear
G683-OL-0159	f39r	f39r.14	H	B	2	4	11	MEDIAL	chekl	daiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	daiin shckhy chekl ol aiin che y ykeey aiin otal ch am qokam
G683-OL-0160	f39r	f39r.15	H	B	2	2	11	MEDIAL	qolkain	cheol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olcheol	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	GDT671:EXACT_WHOLE	MERGE_2	olcheol	ol|cheol	2|3	EXACT	ol	ol	2	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	qolkain olcheol daiin dar ol dld iir ador aiin ofcheefar	qolkain ol cheol aiin ar o l dld ar ador aiin ofcheefar
G683-OL-0161	f39r	f39r.15	H	B	2	6	11	MEDIAL	dar	dld	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:o|l	Ansatzwasser | Pfund / Gewichtseinheit	READER_SPLIT_COMPONENT_CARDS	EXACT	ol	ol	6	SPLIT_2	o|l	ol	6	IT2A_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar	qolkain olcheol daiin dar ol dld iir ador aiin ofcheefar	qolkain ol cheol aiin ar o l dld ar ador aiin ofcheefar
G683-OL-0162	f39v	f39v.5	H	B	2	10	14	MEDIAL	ckhol	kor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	10	EXACT	ol	ol	10	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor otor opchy	yte ykor or sheky kain otar or aiin okaiin ckhol ol kor otor opchy
G683-OL-0163	f3r	f3r.19	H	A	1	2	9	MEDIAL	otchor	cheor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor ol cheor qoeor dair qoteol qosaiin chor cthy
G683-OL-0164	f3r	f3r.9	H	A	1	5	5	EOS	otchody	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sho vor sheoldam otchody ol	sho or sheoldam otchody ol	sho or sheoldam otchody ol
G683-OL-0165	f40r	f40r.4	H	B	2	10	10	EOS	okoldy	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	10	EXACT	ol	ol	10	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	or aiin chekody dar qokol okaiin okar oky okoldy ol	or aiin chekody das qokol okaiin okar oky okoldy ol	or aiin cheko y as qokol okaiin okar oky okol y ol
G683-OL-0166	f40r	f40r.5	H	B	2	5	11	MEDIAL	okol	chedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	lokar qokar okar okol ol chedy qokchd ar ar or dag	lokar qokar okar okol ol chedy qokchd ar ar or dam	lokar qokar okar okol ol chedy qokchd ar ar or dag
G683-OL-0167	f40r	f40r.9	H	B	2	2	9	MEDIAL	taiin	olaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	taiin ol olaiin or dain okaiin okaiin okaiin daram	taiin ol olaiin or dain okaiin okaiin okaiin daram	taiin ol olaiin or dain okaiin okaiin okaiin aram
G683-OL-0168	f40v	f40v.2	H	B	2	3	4	MEDIAL	qokaiin	arag	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	todar qokaiin ol arag	todar qokaiin ol aram	todar qokaiin ol aram
G683-OL-0169	f40v	f40v.6	H	B	2	2	4	MEDIAL	qoeedaiin	chedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qoeedaiin ol chedy daiin	qoeed aiin ol eeedy daiin	qoeed aiin ol che y aiin
G683-OL-0170	f40v	f40v.9	H	B	2	5	5	EOS	kor	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	tchy pchody pchdy kor ol	tchy pchody pchdy kor ol	tchypcho y pch y kar ol
