audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G638-A06-009	6	otchol	f24v	f24v.16	H	A	1	1	FIRST	<BOS>	odaiim	otchol odaiim	otchol odaiim	otchol odaiim	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	1	0.000000	[otchol:?] | [odaiim:?]	kalt-trockener Zubereitungsstoff | [odaiim:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-010	6	otchol	f28r	f28r.1	H	A	1	6	MIDDLE	daiin	chy	pchodar shod chocphy opchol daiin otchol chy qo ldy	pchodar shod chocphy opchol daiin otchol chyqo ldy	pchodar shod chocphy opchol daiin otchol chy qoldy	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	2	8	0.250000	[pchodar:?] | [shod:?] | [chocphy:?] | [opchol:?] | Qualitätsgrad III | [otchol:?] | trocken, Grundform | [qo:?] | [ldy:?]	[pchodar:?] | [shod:?] | [chocphy:?] | [opchol:?] | Qualitätsgrad III | kalt-trockener Zubereitungsstoff | trocken, Grundform | [qo:?] | [ldy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-011	6	otchol	f32r	f32r.16	H	A	1	1	FIRST	<BOS>	chey	otchol chey soty	otchol chey soty	otchol chey soty	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	2	0.000000	[otchol:?] | [chey:?] | [soty:?]	kalt-trockener Zubereitungsstoff | [chey:?] | [soty:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-012	6	otchol	f32v	f32v.8	H	A	1	1	FIRST	<BOS>	daiin	otchol daiin daiin ctho daiin qotaiin otchy d shan	otchol daiin daiin ctho daiin qotaiin otchy d shar	otchol daiin daiin cthodaiin qotaiin otchy shan	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	5	8	0.625000	[otchol:?] | Qualitätsgrad III | Grad-/Maßwert III | [ctho:?] | Grad-/Maßwert III | kalt, Grad III | [otchy:?] | [d:?] | feucht, Grad I	kalt-trockener Zubereitungsstoff | Qualitätsgrad III | Grad-/Maßwert III | [ctho:?] | Grad-/Maßwert III | kalt, Grad III | [otchy:?] | [d:?] | feucht, Grad I	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A06-013	6	otchol	f3r	f3r.7	H	A	1	1	FIRST	<BOS>	qodaiin	otchol qodaiin chom shom damo	otchol qodaiin chom shom damo	otchol qodaiin chom shom amo	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	4	0.000000	[otchol:?] | [qodaiin:?] | [chom:?] | [shom:?] | [damo:?]	kalt-trockener Zubereitungsstoff | [qodaiin:?] | [chom:?] | [shom:?] | [damo:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-014	6	otchol	f42r	f42r.9	H	A	1	2	MIDDLE	qotchar	ctho	qotchar otchol ctho kchodan chkchory	qotchor otchol ctho kchodan chkchory	qotchor otchol ctho kchodan chkchory	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	4	0.000000	[qotchar:?] | [otchol:?] | [ctho:?] | [kchodan:?] | [chkchory:?]	[qotchar:?] | kalt-trockener Zubereitungsstoff | [ctho:?] | [kchodan:?] | [chkchory:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-015	6	otchol	f44r	f44r.9	H	A	1	1	FIRST	<BOS>	ol	otchol ol dchckhy qoky qotchy qokchy qokyd	otchol ol dchckhy qoky qotchy qokchy qoky d	otchol ol dchckhy qoky qotchy qokchy qokyd	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	3	6	0.500000	[otchol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dchckhy:?] | [qoky:?] | kalt-trocken | heiß-trocken | [qokyd:?]	kalt-trockener Zubereitungsstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dchckhy:?] | [qoky:?] | kalt-trocken | heiß-trocken | [qokyd:?]	ACTIVE_RIVAL_CONTEXT	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A06-016	6	otchol	f44v	f44v.2	H	A	1	5	MIDDLE	daly	daiin	yolkol cheol qokchain daly otchol daiin shol qotor ar	yolkol cheol qokchain daly otchol daiin shol qotor ar	yolkol cheol qokchain daly otchol daiin shol qotor ar	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	2	8	0.250000	[yolkol:?] | [cheol:?] | [qokchain:?] | [daly:?] | [otchol:?] | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | [qotor:?] | [ar:?]	[yolkol:?] | [cheol:?] | [qokchain:?] | [daly:?] | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | [qotor:?] | [ar:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-017	6	otchol	f44v	f44v.6	H	A	1	9	MIDDLE	keey	ytaiin	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	tol dair ytaiin dol y kchain otykeey otchol ytaiin dy	tol dair ytaiin doly kchain otykeey otchol ytaiin dy	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	2	10	0.200000	kalt; nominal kaltes Gut/Material | [dair:?] | [ytaiin:?] | [dol:?] | [y:?] | [kchain:?] | kalter Ansatz, Grundform | [keey:?] | [otchol:?] | [ytaiin:?] | [dy:?]	kalt; nominal kaltes Gut/Material | [dair:?] | [ytaiin:?] | [dol:?] | [y:?] | [kchain:?] | kalter Ansatz, Grundform | [keey:?] | kalt-trockener Zubereitungsstoff | [ytaiin:?] | [dy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-018	6	otchol	f47v	f47v.3	H	A	1	5	MIDDLE	dor	chkchy	shol char oteol dor otchol chkchy daiin	shol char oteol dor otchol chkchy daiin	shol char oteol dor otchol chkchy daiin	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	2	6	0.333333	feucht; nominal feuchtes Gut/Material | [char:?] | [oteol:?] | [dor:?] | [otchol:?] | [chkchy:?] | Grad-/Maßwert III	feucht; nominal feuchtes Gut/Material | [char:?] | [oteol:?] | [dor:?] | kalt-trockener Zubereitungsstoff | [chkchy:?] | Grad-/Maßwert III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-019	6	otchol	f4r	f4r.3	H	A	1	1	FIRST	<BOS>	chol	otchol chol chy chaiin qotaiin daiin shain	otchol chol chy chaiin qotaiin daiin shain	otchol chol chy chaiin qotaiin daiin shain	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	6	6	1.000000	[otchol:?] | trocken; nominal trockenes Gut/Material | trocken, Grundform | trocken, Grad III | kalt, Grad III | Grad-/Maßwert III | feucht, Grad II	kalt-trockener Zubereitungsstoff | trocken; nominal trockenes Gut/Material | trocken, Grundform | trocken, Grad III | kalt, Grad III | Grad-/Maßwert III | feucht, Grad II	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A06-020	6	otchol	f52r	f52r.1	H	A	1	8	MIDDLE	ypchy	dar	tdokchcfhy ycphko ytair shar qofy daiin ypchy otchol dar yty	tdokchcfhy ycphko ytair shar qofydaiin ypchy otchol das yty	tdokchcfhy ycphko ytair shar qofydaiin ypchy otchol dar yty	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	1	9	0.111111	[tdokchcfhy:?] | [ycphko:?] | [ytair:?] | [shar:?] | [qofy:?] | Grad-/Maßwert III | [ypchy:?] | [otchol:?] | [dar:?] | [yty:?]	[tdokchcfhy:?] | [ycphko:?] | [ytair:?] | [shar:?] | [qofy:?] | Grad-/Maßwert III | [ypchy:?] | kalt-trockener Zubereitungsstoff | [dar:?] | [yty:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-021	6	otchol	f56v	f56v.15	H	A	1	1	FIRST	<BOS>	chol	otchol chol chol daiin chotaiin	otchol chol chol daiin chotaiin	otchol chol chol daiin chotaiin	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	3	4	0.750000	[otchol:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [chotaiin:?]	kalt-trockener Zubereitungsstoff | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [chotaiin:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A06-022	6	otchol	f5v	f5v.5	H	A	1	4	MIDDLE	cheotol	daiin	shokeeol chor cheotol otchol daiin dal chol chotaiin	shokeeol chor cheotol otchol daiin dal chol chotaiin	shokeeol chor cheotol otchol daiin dal chol chotaiin	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	3	7	0.428571	[shokeeol:?] | Pflanzen-/Reproduktionsteil | [cheotol:?] | [otchol:?] | Qualitätsgrad III | [dal:?] | trocken; nominal trockenes Gut/Material | [chotaiin:?]	[shokeeol:?] | Pflanzen-/Reproduktionsteil | [cheotol:?] | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | [dal:?] | trocken; nominal trockenes Gut/Material | [chotaiin:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-023	6	otchol	f7r	f7r.7	H	A	1	4	MIDDLE	chol	dain	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	dshoy cthol chol otchol dain shody shol chotchy	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	3	7	0.428571	[dshoy:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | [otchol:?] | Qualitätsgrad II | [shody:?] | feucht; nominal feuchtes Gut/Material | [chotchy:?]	[dshoy:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | kalt-trockener Zubereitungsstoff | Qualitätsgrad II | [shody:?] | feucht; nominal feuchtes Gut/Material | [chotchy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-024	6	otchol	f85r1	f85r1.32	T	B	2	6	MIDDLE	qotchdy	chees	ytor chol shdy tody qotchdy otchol chees or eeodaiin or aral olkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or aral alkam	ytor chol shdytody qotchdy otchol chees ar eeodaiin or ar al olkam	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	4	11	0.363636	[ytor:?] | trocken; nominal trockenes Gut/Material | [shdy:?] | [tody:?] | [qotchdy:?] | [otchol:?] | [chees:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [eeodaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aral:?] | heißes Material [terminal-M]	[ytor:?] | trocken; nominal trockenes Gut/Material | [shdy:?] | [tody:?] | [qotchdy:?] | kalt-trockener Zubereitungsstoff | [chees:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [eeodaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aral:?] | heißes Material [terminal-M]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-025	6	otchol	f88r	f88r.18	P	A	1	5	MIDDLE	pcheoly	oldy	koay cphol orchor pcheoly otchol oldy salsaly	koaiphhy cphol orchor pcheoly otchol oldy sal saly	koay cphol or chor pcheoly otchol oldy salsaly	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	6	0.000000	[koay:?] | [cphol:?] | [orchor:?] | [pcheoly:?] | [otchol:?] | [oldy:?] | [salsaly:?]	[koay:?] | [cphol:?] | [orchor:?] | [pcheoly:?] | kalt-trockener Zubereitungsstoff | [oldy:?] | [salsaly:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-026	6	otchol	f90r1	f90r1.6	H	A	1	2	MIDDLE	tol	shorydar	tol otchol shorydar qokeos okeoschso chol ytod qokeos dolshy	tol otchol shorydar qokeos okeoschso chol ytod qokeor dolshy	tol otchol shory ar qokeos okeoschso chol ytod qokeor dolshy	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	2	8	0.250000	kalt; nominal kaltes Gut/Material | [otchol:?] | [shorydar:?] | [qokeos:?] | [okeoschso:?] | trocken; nominal trockenes Gut/Material | [ytod:?] | [qokeos:?] | [dolshy:?]	kalt; nominal kaltes Gut/Material | kalt-trockener Zubereitungsstoff | [shorydar:?] | [qokeos:?] | [okeoschso:?] | trocken; nominal trockenes Gut/Material | [ytod:?] | [qokeos:?] | [dolshy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-027	6	otchol	f9r	f9r.5	H	A	1	8	MIDDLE	dsholdy	ot	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	daiin chor sor cthy chokoiin shol dsholdy otchol ot dy	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	5	9	0.555556	Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | Samenportion | CTH-Drogenmaterial | [chokoiin:?] | feucht; nominal feuchtes Gut/Material | [dsholdy:?] | [otchol:?] | [ot:?] | [dy:?]	Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | Samenportion | CTH-Drogenmaterial | [chokoiin:?] | feucht; nominal feuchtes Gut/Material | [dsholdy:?] | kalt-trockener Zubereitungsstoff | [ot:?] | [dy:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A07-001	7	kcho	f2v	f2v.2	H	A	1	1	FIRST	<BOS>	kchy	kcho kchy sho shol qotcho loeees qoty chor daiin	kcho kchy sho shol qotcho loeees qoty chor daiin	kch kchy sho shol qotcho loeees qoty chor daiin	0	0	UNKNOWN_SURFACE	[kcho:?]	Zubereitung: heiß und trocken	5	8	0.625000	[kcho:?] | [kchy:?] | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | [qotcho:?] | [loeees:?] | kalt, Grundform | Pflanzen-/Reproduktionsteil | Menge/Portion III	Zubereitung: heiß und trocken | [kchy:?] | feuchter Ansatz | feucht; nominal feuchtes Gut/Material | [qotcho:?] | [loeees:?] | kalt, Grundform | Pflanzen-/Reproduktionsteil | Menge/Portion III	READER_SPLIT_OR_FUSION	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A07-002	7	kcho	f30v	f30v.7	H	A	1	3	MIDDLE	sho	tcho	chakchy sho kcho tcho ctho sos	chokchy sho kcho tcho ctho sos	chokchy sho kcho tcho ctho sos	1	1	UNKNOWN_SURFACE	[kcho:?]	Zubereitung: heiß und trocken	1	5	0.200000	[chakchy:?] | feuchter Ansatz | [kcho:?] | [tcho:?] | [ctho:?] | [sos:?]	[chakchy:?] | feuchter Ansatz | Zubereitung: heiß und trocken | [tcho:?] | [ctho:?] | [sos:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A07-003	7	kcho	f49r	f49r.12	H	A	1	3	MIDDLE	cheo	daiin	podaiin cheo kcho daiin chcthy	podaiin cheo kcho daiin chcthy	podaiin cheo kcho daiin chcthy	1	1	UNKNOWN_SURFACE	[kcho:?]	Zubereitung: heiß und trocken	4	4	1.000000	Pulverzubereitung, Dosis III | trocken angesetzte Zubereitung | [kcho:?] | Grad-/Maßwert III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	Pulverzubereitung, Dosis III | trocken angesetzte Zubereitung | Zubereitung: heiß und trocken | Grad-/Maßwert III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A07-004	7	kcho	f49v	f49v.26	H	A	1	4	MIDDLE	otol	s	qokeol chokeeody otol kcho s chol daiin	qokeol chokeeody otol kchos chol daiin	qokeol chokeeody otol kchos chol daiin	0	0	UNKNOWN_SURFACE	[kcho:?]	Zubereitung: heiß und trocken	2	6	0.333333	[qokeol:?] | [chokeeody:?] | [otol:?] | [kcho:?] | [s:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	[qokeol:?] | [chokeeody:?] | [otol:?] | Zubereitung: heiß und trocken | [s:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A07-005	7	kcho	f51r	f51r.7	H	A	1	4	MIDDLE	eeckhy	qokchy	ychos ar eeckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	ychosar chckhy kcho qokchy qotal	1	1	UNKNOWN_SURFACE	[kcho:?]	Zubereitung: heiß und trocken	1	5	0.200000	[ychos:?] | [ar:?] | [eeckhy:?] | [kcho:?] | heiß-trocken | [qotal:?]	[ychos:?] | [ar:?] | [eeckhy:?] | Zubereitung: heiß und trocken | heiß-trocken | [qotal:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A07-006	7	kcho	f56v	f56v.9	H	A	1	3	MIDDLE	chokcho	kaiin	shotchot chokcho kcho kaiin oky	shotchot chokcho kcho kaiin oky	shotchot chokchy kcho kaiin oky	1	1	UNKNOWN_SURFACE	[kcho:?]	Zubereitung: heiß und trocken	1	4	0.250000	[shotchot:?] | [chokcho:?] | [kcho:?] | heiß, Grad III | [oky:?]	[shotchot:?] | [chokcho:?] | Zubereitung: heiß und trocken | heiß, Grad III | [oky:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A07-007	7	kcho	f7v	f7v.8	H	A	1	8	MIDDLE	o	r	qoteeeo r cho cheeody qotchey tey o kcho r daiin	qoteeeo rcho cheeody qotchey tey okchor daiin	qoteeeo r chocheeody qotchey tey okchor daiin	0	0	UNKNOWN_SURFACE	[kcho:?]	Zubereitung: heiß und trocken	1	9	0.111111	[qoteeeo:?] | [r:?] | [cho:?] | [cheeody:?] | [qotchey:?] | [tey:?] | [o:?] | [kcho:?] | [r:?] | Grad-/Maßwert III	[qoteeeo:?] | [r:?] | [cho:?] | [cheeody:?] | [qotchey:?] | [tey:?] | [o:?] | Zubereitung: heiß und trocken | [r:?] | Grad-/Maßwert III	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A08-001	8	chkaiin	f106v	f106v.46	S	B	3	6	MIDDLE	okeeey	ol	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar okain cheokaiin chedy okeeey chkaiin ol oky raiin cheoar chos	ytar okain cheokaiin ched okeeey chkaiin ol oky raiin cheoar chos	1	1	UNKNOWN_SURFACE	[chkaiin:?]	heiß-trocken, Grad III	4	10	0.400000	[ytar:?] | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | getrockneter Zustand | [okeeey:?] | [chkaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oky:?] | Wurzel, Typ/Charge III | [cheoar:?] | [chos:?]	[ytar:?] | heiß im Zubereitungsrahmen, Grad II | [cheokaiin:?] | getrockneter Zustand | [okeeey:?] | heiß-trocken, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oky:?] | Wurzel, Typ/Charge III | [cheoar:?] | [chos:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A08-002	8	chkaiin	f107r	f107r.27	S	B	3	8	MIDDLE	qofchol	chpaiin	pydar aiirod qokiir otiir ofchedy qofchedy qofchol chkaiin chpaiin orol	podar aiisod qokiir otiir ofchedy qofchedy qofchol chkaiin chpaiin orol	py dar aiiroj qokiir otiir ofche y qofche y qofchol chkaiin chpaiin orol	1	1	UNKNOWN_SURFACE	[chkaiin:?]	heiß-trocken, Grad III	0	9	0.000000	[pydar:?] | [aiirod:?] | [qokiir:?] | [otiir:?] | [ofchedy:?] | [qofchedy:?] | [qofchol:?] | [chkaiin:?] | [chpaiin:?] | [orol:?]	[pydar:?] | [aiirod:?] | [qokiir:?] | [otiir:?] | [ofchedy:?] | [qofchedy:?] | [qofchol:?] | heiß-trocken, Grad III | [chpaiin:?] | [orol:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A08-003	8	chkaiin	f108r	f108r.7	S	B	3	10	MIDDLE	char	chsy	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	okchey okedy qokchedy che y qokedy okar chdy okar char chkaiin chsy	1	1	UNKNOWN_SURFACE	[chkaiin:?]	heiß-trocken, Grad III	1	10	0.100000	[okchey:?] | [okedy:?] | [qokchedy:?] | getrockneter Zustand | [qokedy:?] | [okar:?] | [chdy:?] | [okar:?] | [char:?] | [chkaiin:?] | [chsy:?]	[okchey:?] | [okedy:?] | [qokchedy:?] | getrockneter Zustand | [qokedy:?] | [okar:?] | [chdy:?] | [okar:?] | [char:?] | heiß-trocken, Grad III | [chsy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A08-004	8	chkaiin	f112v	f112v.34	S	B	3	6	MIDDLE	qokeedy	checkhol	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam	saiin chedaiin checkhy lkeedy qokee y chkaiin checkhol chdam	1	1	UNKNOWN_SURFACE	[chkaiin:?]	heiß-trocken, Grad III	2	7	0.285714	Samen/Saatgut, Typ/Charge III | [chedaiin:?] | [checkhy:?] | [lkeedy:?] | heißer Zustand, Bindungsstufe II | [chkaiin:?] | [checkhol:?] | [chdam:?]	Samen/Saatgut, Typ/Charge III | [chedaiin:?] | [checkhy:?] | [lkeedy:?] | heißer Zustand, Bindungsstufe II | heiß-trocken, Grad III | [checkhol:?] | [chdam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A08-005	8	chkaiin	f113r	f113r.18	S	B	3	5	MIDDLE	olkaiin	cheeey	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy	ycheod cheo aiin chal olkaiin chkaiin cheeey lkeeo aiiin okee y qokcheey rche y	1	1	UNKNOWN_SURFACE	[chkaiin:?]	heiß-trocken, Grad III	2	10	0.200000	[ycheod:?] | [cheoaiin:?] | [chal:?] | [olkaiin:?] | [chkaiin:?] | [cheeey:?] | [lkeeo:?] | Menge-/Klassenwert IV | [okeedy:?] | [qokcheey:?] | getrocknete Wurzel	[ycheod:?] | [cheoaiin:?] | [chal:?] | [olkaiin:?] | heiß-trocken, Grad III | [cheeey:?] | [lkeeo:?] | Menge-/Klassenwert IV | [okeedy:?] | [qokcheey:?] | getrocknete Wurzel	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A08-006	8	chkaiin	f113r	f113r.22	S	B	3	3	MIDDLE	sheeodaiin	otchod	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chotain sheor qokchy qopam	1	1	UNKNOWN_SURFACE	[chkaiin:?]	heiß-trocken, Grad III	2	9	0.222222	[tchoar:?] | [sheeodaiin:?] | [chkaiin:?] | [otchod:?] | [okchedy:?] | heiß, Grad III | [chokain:?] | [sheor:?] | heiß-trocken | [qopam:?]	[tchoar:?] | [sheeodaiin:?] | heiß-trocken, Grad III | [otchod:?] | [okchedy:?] | heiß, Grad III | [chokain:?] | [sheor:?] | heiß-trocken | [qopam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
