event_id	statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_argument_root	catalog_tier	recipe_register_clause_variant_count	naive_first_event_id	naive_first_clause_matches_actual	context_key_id	context_key_clause_unique	actual_context_clause_de
G407-E0674	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	cheol	CH+E+O+L	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0674	YES	CTX0351	YES	Nimm den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel; auf Grad I und als Ausführung.
G407-E0675	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chol	OL	CH	Y	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1416	YES	Weiter im laufenden Gang nimm den Pflanzenposten [wie zuvor].
G407-E0676	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	odor	O+D_ADDR+OR	CH	NONE	T0_EXACT_OBSERVED	1	G407-E0676	YES	CTX1087	YES	Im laufenden Gang nimm die Arbeitseinheit; als Ausführung; an der bezeichneten Stelle.
G407-E0677	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	sho	SH+O	NONE	OR	T0_EXACT_OBSERVED	3	G407-E0669	NO	CTX2174	YES	Halte die Arbeitseinheit [wie zuvor]; als Ausführung.
G407-E0678	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	do	D_ADDR+O	SH	OR	T0_EXACT_OBSERVED	1	G407-E0678	YES	CTX0707	YES	Im laufenden Gang halte die Arbeitseinheit [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
G407-E0679	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	otolodal	OT+OL+O+D_ADDR+AL	SH	OR	T0_EXACT_OBSERVED	1	G407-E0679	YES	CTX1826	YES	Danach und weiter im laufenden Gang halte die Arbeitseinheit [wie zuvor]; zur Zielstelle; als Ausführung; an der bezeichneten Stelle.
G407-E0680	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	doiir	D_ADDR+O+IIN+R	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0252	YES	CTX0714	YES	Markiere die Arbeitseinheit [wie zuvor]; als Ausführung und auf der bezeichneten Stufe; an der bezeichneten Stelle.
G407-E0681	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	cheeodam	CH+EE+O+D_ADDR+AM_ADDR	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0681	YES	CTX0395	YES	Nimm die Arbeitseinheit [wie zuvor]; auf Grad II und als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E0682	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	sho	SH+O	NONE	OR	T0_EXACT_OBSERVED	3	G407-E0669	NO	CTX2174	YES	Halte die Arbeitseinheit [wie zuvor]; als Ausführung.
G407-E0683	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	sho	SH+O	NONE	OR	T0_EXACT_OBSERVED	3	G407-E0669	NO	CTX2174	YES	Halte die Arbeitseinheit [wie zuvor]; als Ausführung.
G407-E0684	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	dy	Y	SH	NONE	T0_EXACT_OBSERVED	7	G407-E0242	NO	CTX2321	YES	Im laufenden Gang halte den Pflanzenposten.
G407-E0685	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	dchey	CH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0223	YES	CTX0387	YES	Nimm den Pflanzenposten; auf Grad I.
G407-E0686	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	kchod	K+CH+O+D_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0686	YES	CTX0826	YES	Gib den Pflanzenposten [wie zuvor] zu und nimm den Pflanzenposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
G407-E0687	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	dchal	D_ADDR+CH+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0687	YES	CTX0685	YES	Nimm den Pflanzenposten [wie zuvor]; zur Zielstelle; an der bezeichneten Stelle.
G407-E0688	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	ochdy	O+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0688	YES	CTX1060	YES	Bearbeite den Pflanzenposten; als Ausführung.
G407-E0689	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	otchol	OT+CH+OL	NONE	Y	T0_EXACT_OBSERVED	3	G407-E0255	YES	CTX1694	YES	Danach und weiter nimm den Pflanzenposten [wie zuvor].
G407-E0690	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	odaiim	O+D_ADDR+AIIN+M_LOCAL	CH	NONE	T0_EXACT_OBSERVED	1	G407-E0690	YES	CTX1076	YES	Im laufenden Gang nimm den Arbeitswert; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E0691	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0691	YES	CTX0823	YES	Gib den Pflanzenposten zu, nimm den Pflanzenposten und bearbeite den Pflanzenposten; auf Grad II; an der bezeichneten Stelle.
G407-E0692	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	oedain	O+E+D_ADDR+AIN	CHD	NONE	T0_EXACT_OBSERVED	1	G407-E0692	YES	CTX1092	YES	Im laufenden Gang bearbeite den Materialanteil; als Ausführung und auf Grad I; an der bezeichneten Stelle.
G407-E0693	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	chckhy	CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0248	YES	CTX0444	YES	Nimm den Pflanzenposten und gib den Pflanzenposten zu.
G407-E0694	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	otoldaiin	OT+OL+D_ADDR+AIIN	K	NONE	T0_EXACT_OBSERVED	1	G407-E0694	YES	CTX1824	YES	Danach und weiter im laufenden Gang gib den Arbeitswert zu; an der bezeichneten Stelle.
G407-E0695	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	dodyd	D_ADDR+O+DY+D_LABEL	K	AIIN	T0_EXACT_OBSERVED	1	G407-E0695	YES	CTX0710	YES	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle; schließe den Schritt.
G407-E0696	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	oeeed	O+EEE+D_ADDR	K	AIIN	T0_EXACT_OBSERVED	1	G407-E0696	YES	CTX1105	YES	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; als Ausführung und auf Grad III; an der bezeichneten Stelle.
G407-E0697	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	yteey	Y+T+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0697	YES	CTX2451	YES	Stelle den Pflanzenposten [außen] und den Pflanzenposten [innen] ein; auf Grad II.
G407-E0698	G407-S033	f55v	HERBAL	große aromatische Doldenpflanze	okeedy	OK+EE+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0698	YES	CTX1308	YES	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; auf Grad II; schließe den Schritt.
G407-E0699	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	qoaiin	CARRIER_Q+O+AIIN	OK	NONE	T0_EXACT_OBSERVED	2	G407-E0699	YES	CTX0229	YES	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an; als neuen Einsatz und als Ausführung.
G407-E0700	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	okeody	OK+E+O+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0700	YES	CTX1280	YES	Setze den Pflanzenposten im Arbeitsgang an; auf Grad I und als Ausführung; an der bezeichneten Stelle.
G407-E0701	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	ykeesan	Y+K+EE+S+AN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0701	YES	CTX2400	YES	Gib den Pflanzenposten zu und wähle den Pflanzenposten; auf Grad II; in der bezeichneten Klasse.
G407-E0702	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	qokeeey	OK+EEE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0702	YES	CTX1335	YES	Setze den Pflanzenposten im Arbeitsgang an; auf Grad III.
G407-E0703	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	os	OS	OK	Y	T0_EXACT_OBSERVED	2	G407-E0227	NO	CTX1617	YES	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; wie zuvor.
G407-E0704	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	ain	AIN	OK	NONE	T0_EXACT_OBSERVED	4	G407-E0274	NO	CTX0050	YES	Im laufenden Gang setze den Materialanteil im Arbeitsgang an.
G407-E0705	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	qool	CARRIER_Q+O+OL	OK	AIN	T0_EXACT_OBSERVED	1	G407-E0705	YES	CTX0262	YES	Weiter im laufenden Gang setze den Materialanteil [wie zuvor] im Arbeitsgang an; als neuen Einsatz und als Ausführung.
G407-E0706	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	al	AL	OK	AIN	T0_EXACT_OBSERVED	7	G407-E0529	NO	CTX0093	YES	Im laufenden Gang setze den Materialanteil [wie zuvor] im Arbeitsgang an; zur Zielstelle.
G407-E0707	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0707	YES	CTX0591	YES	Bearbeite den Pflanzenposten.
G407-E0708	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	sar	S+AR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0500	YES	CTX1970	YES	Wähle den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial.
G407-E0709	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	aiin	AIIN	S	NONE	T0_EXACT_OBSERVED	7	G407-E0231	NO	CTX0021	YES	Im laufenden Gang wähle den Arbeitswert.
G407-E0710	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	ol	OL	S	AIIN	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1424	YES	Weiter im laufenden Gang wähle den Arbeitswert [wie zuvor].
G407-E0711	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	kar	K+AR	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0711	YES	CTX0816	YES	Gib den Arbeitswert [wie zuvor] zu; vom Ausgangsmaterial.
G407-E0712	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	am	AM_ADDR	K	AIIN	T0_EXACT_OBSERVED	3	G407-E0276	NO	CTX0156	YES	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; an der bezeichneten Stelle.
G407-E0713	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	okar	OK+AR	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E0713	YES	CTX1213	YES	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
G407-E0714	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	chckhdy	CH+CH+K+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0714	YES	CTX0294	YES	Nimm den Pflanzenposten, nimm den Pflanzenposten und gib den Pflanzenposten zu; an der bezeichneten Stelle.
G407-E0715	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	cheody	CH+E+O+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0715	YES	CTX0369	YES	Nimm den Pflanzenposten; auf Grad I und als Ausführung.
G407-E0716	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0716	YES	CTX0852	YES	Gib den Pflanzenposten zu; vom Ausgangsmaterial; auf Grad II; an der bezeichneten Stelle.
G407-E0717	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	al	AL	K	Y	T0_EXACT_OBSERVED	7	G407-E0529	NO	CTX0092	YES	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.
G407-E0718	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	ochedy	O+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0688	YES	CTX1060	YES	Bearbeite den Pflanzenposten; als Ausführung.
G407-E0719	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	qokain	OK+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0550	YES	CTX1178	YES	Setze den Materialanteil im Arbeitsgang an.
G407-E0720	G407-S034	f55v	HERBAL	große aromatische Doldenpflanze	ody	O+DY	OK	AIN	T0_EXACT_OBSERVED	4	G407-E0253	NO	CTX1067	YES	Im laufenden Gang setze den Materialanteil [wie zuvor] im Arbeitsgang an; als Ausführung; schließe den Schritt.
G407-E0721	G407-S035	f55v	HERBAL	große aromatische Doldenpflanze	qokaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0515	YES	CTX1174	YES	Setze den Arbeitswert im Arbeitsgang an.
G407-E0722	G407-S035	f55v	HERBAL	große aromatische Doldenpflanze	chaiin	CH+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0245	YES	CTX0275	YES	Nimm den Arbeitswert.
G407-E0723	G407-S035	f55v	HERBAL	große aromatische Doldenpflanze	ykain	Y+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0723	YES	CTX2375	YES	Gib den Pflanzenposten und den Materialanteil zu.
G407-E0724	G407-S035	f55v	HERBAL	große aromatische Doldenpflanze	ykan	Y+K+AN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0724	YES	CTX2379	YES	Gib den Pflanzenposten zu; in der bezeichneten Klasse.
G407-E0725	G407-S035	f55v	HERBAL	große aromatische Doldenpflanze	ody	O+DY	K	Y	T0_EXACT_OBSERVED	4	G407-E0253	NO	CTX1066	YES	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; als Ausführung; schließe den Schritt.
G407-E0726	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	daiin	AIIN	K	NONE	T0_EXACT_OBSERVED	7	G407-E0231	NO	CTX0019	YES	Im laufenden Gang gib den Arbeitswert zu.
G407-E0727	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0707	YES	CTX0591	YES	Bearbeite den Pflanzenposten.
G407-E0728	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	talam	T+AL+AM_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0728	YES	CTX2241	YES	Stelle den Pflanzenposten [wie zuvor] ein; zur Zielstelle; an der bezeichneten Stelle.
G407-E0729	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ykaiin	Y+K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0729	YES	CTX2373	YES	Gib den Pflanzenposten und den Arbeitswert zu.
G407-E0730	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	daiin	AIIN	K	NONE	T0_EXACT_OBSERVED	7	G407-E0231	NO	CTX0019	YES	Im laufenden Gang gib den Arbeitswert zu.
G407-E0731	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ykair	Y+K+AIR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0731	YES	CTX2376	YES	Gib den Pflanzenposten zu; entlang der Verarbeitungsbahn.
G407-E0732	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	cheky	CH+K+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0732	YES	CTX0421	YES	Nimm den Pflanzenposten und gib den Pflanzenposten zu; auf Grad I.
G407-E0733	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	daiiny	D_ADDR+AIIN+Y	K	NONE	T0_EXACT_OBSERVED	1	G407-E0733	YES	CTX0630	YES	Im laufenden Gang gib den Arbeitswert und den Pflanzenposten zu; an der bezeichneten Stelle.
G407-E0734	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	okchd	OK+CHD	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0734	YES	CTX1243	YES	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an und bearbeite den Pflanzenposten [wie zuvor].
G407-E0735	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ykain	Y+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0723	YES	CTX2375	YES	Gib den Pflanzenposten und den Materialanteil zu.
G407-E0736	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	sheokey	SH+E+OK+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0736	YES	CTX2108	YES	Halte den Pflanzenposten und setze den Pflanzenposten im Arbeitsgang an; auf Grad I und auf Grad I.
G407-E0737	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	or	OR	OK	NONE	T0_EXACT_OBSERVED	5	G407-E0240	NO	CTX1586	YES	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an.
G407-E0738	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ain	AIN	OK	NONE	T0_EXACT_OBSERVED	4	G407-E0274	NO	CTX0050	YES	Im laufenden Gang setze den Materialanteil im Arbeitsgang an.
G407-E0739	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ch	CH	NONE	AIN	T0_EXACT_OBSERVED	1	G407-E0739	YES	CTX0274	YES	Nimm den Materialanteil [wie zuvor].
G407-E0740	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	kchdy	K+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0740	YES	CTX0829	YES	Gib den Pflanzenposten zu und bearbeite den Pflanzenposten.
G407-E0741	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	pchal	P+CH+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0741	YES	CTX1856	YES	Setze den Pflanzenposten [wie zuvor] ein und nimm den Pflanzenposten [wie zuvor]; zur Zielstelle.
G407-E0742	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ar	AR	CH	Y	T0_EXACT_OBSERVED	7	G407-E0225	NO	CTX0179	YES	Im laufenden Gang nimm den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial.
G407-E0743	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	aldy	AL+D_ADDR+Y	CH	NONE	T0_EXACT_OBSERVED	1	G407-E0743	YES	CTX0128	YES	Im laufenden Gang nimm den Pflanzenposten; zur Zielstelle; an der bezeichneten Stelle.
G407-E0744	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	dary	DA+R+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0576	YES	CTX0618	YES	Markiere den Pflanzenposten; auf der zweiten Stufe.
G407-E0745	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	tar	T+AR	NONE	Y	T0_EXACT_OBSERVED	2	G407-E0745	YES	CTX2246	YES	Stelle den Pflanzenposten [wie zuvor] ein; vom Ausgangsmaterial.
G407-E0746	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0707	YES	CTX0591	YES	Bearbeite den Pflanzenposten.
G407-E0747	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	qokaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0515	YES	CTX1174	YES	Setze den Arbeitswert im Arbeitsgang an.
G407-E0748	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	okar	OK+AR	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E0713	YES	CTX1213	YES	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
G407-E0749	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	qol	OL	OK	AIIN	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1420	YES	Weiter im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an.
G407-E0750	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	otar	OT+AR	OK	AIIN	T0_EXACT_OBSERVED	4	G407-E0302	NO	CTX1680	YES	Danach im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
G407-E0751	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	cho	HO	OK	AIIN	T0_EXACT_OBSERVED	5	G407-E0489	NO	CTX0784	YES	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; in der bezeichneten Klasse.
G407-E0752	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ar	AR	OK	AIIN	T0_EXACT_OBSERVED	7	G407-E0225	NO	CTX0180	YES	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
G407-E0753	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	talody	T+AL+O+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0753	YES	CTX2242	YES	Stelle den Pflanzenposten ein; zur Zielstelle; als Ausführung; an der bezeichneten Stelle.
G407-E0754	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	okar	OK+AR	NONE	Y	T0_EXACT_OBSERVED	3	G407-E0713	NO	CTX1215	YES	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.
G407-E0755	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	y	Y	OK	NONE	T0_EXACT_OBSERVED	7	G407-E0242	NO	CTX2318	YES	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.
G407-E0756	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ykaky	Y+K+A_ADDR+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0756	YES	CTX2383	YES	Gib den Pflanzenposten [außen] und den Pflanzenposten [innen] zu und gib den Pflanzenposten [außen] und den Pflanzenposten [innen] zu; an der bezeichneten Stelle.
G407-E0757	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	qokchy	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0230	YES	CTX1377	YES	Setze den Pflanzenposten im Arbeitsgang an.
G407-E0758	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	okal	OK+AL	NONE	Y	T0_EXACT_OBSERVED	3	G407-E0574	NO	CTX1192	YES	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.
G407-E0759	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	chey	Y	OK	NONE	T0_EXACT_OBSERVED	7	G407-E0242	NO	CTX2318	YES	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.
G407-E0760	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	or	OR	OK	NONE	T0_EXACT_OBSERVED	5	G407-E0240	NO	CTX1586	YES	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an.
G407-E0761	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	or	OR	OK	NONE	T0_EXACT_OBSERVED	5	G407-E0240	NO	CTX1586	YES	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an.
G407-E0762	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	aiin	AIIN	OK	NONE	T0_EXACT_OBSERVED	7	G407-E0231	YES	CTX0020	YES	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an.
G407-E0763	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	okaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0515	YES	CTX1174	YES	Setze den Arbeitswert im Arbeitsgang an.
G407-E0764	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ykain	Y+K+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0723	YES	CTX2375	YES	Gib den Pflanzenposten und den Materialanteil zu.
G407-E0765	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	otaky	OT+A_ADDR+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0765	YES	CTX1686	YES	Danach gib den Pflanzenposten zu; an der bezeichneten Stelle.
G407-E0766	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	oaiin	O+AIIN	K	NONE	T0_EXACT_OBSERVED	1	G407-E0766	YES	CTX1037	YES	Im laufenden Gang gib den Arbeitswert zu; als Ausführung.
G407-E0767	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ol	OL	K	AIIN	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1418	YES	Weiter im laufenden Gang gib den Arbeitswert [wie zuvor] zu.
G407-E0768	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	s	S	NONE	AIIN	T0_EXACT_OBSERVED	2	G407-E0352	YES	CTX1939	YES	Wähle den Arbeitswert [wie zuvor].
G407-E0769	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	aiin	AIIN	S	NONE	T0_EXACT_OBSERVED	7	G407-E0231	NO	CTX0021	YES	Im laufenden Gang wähle den Arbeitswert.
G407-E0770	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	okaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0515	YES	CTX1174	YES	Setze den Arbeitswert im Arbeitsgang an.
G407-E0771	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	oky	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0230	YES	CTX1377	YES	Setze den Pflanzenposten im Arbeitsgang an.
G407-E0772	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ytaiin	Y+T+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0772	YES	CTX2438	YES	Stelle den Pflanzenposten und den Arbeitswert ein.
G407-E0773	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	otar	OT+AR	T	AIIN	T0_EXACT_OBSERVED	4	G407-E0302	NO	CTX1682	YES	Danach im laufenden Gang stelle den Arbeitswert [wie zuvor] ein; vom Ausgangsmaterial.
G407-E0774	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	y	Y	T	NONE	T0_EXACT_OBSERVED	7	G407-E0242	YES	CTX2322	YES	Im laufenden Gang stelle den Pflanzenposten ein.
G407-E0775	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	kal	K+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0775	YES	CTX0812	YES	Gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.
G407-E0776	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ykar	Y+K+AR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0776	YES	CTX2381	YES	Gib den Pflanzenposten zu; vom Ausgangsmaterial.
G407-E0777	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ol	OL	K	Y	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1419	YES	Weiter im laufenden Gang gib den Pflanzenposten [wie zuvor] zu.
G407-E0778	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	ykaiin	Y+K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0729	YES	CTX2373	YES	Gib den Pflanzenposten und den Arbeitswert zu.
G407-E0779	G407-S036	f55v	HERBAL	große aromatische Doldenpflanze	cheoar	CH+E+O+AR	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0779	YES	CTX0336	YES	Nimm den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; auf Grad I und als Ausführung.
