page	locus	target_surfaces	zl3b_line	v28_tokenwise_de	v29_tokenwise_de	v29_working_reading_de	complete_v29
f96r	f96r.10	shockhy	otchodol shocthody shockhy otchodor cho	[otchodol:?] | [shocthody:?] | [shockhy:?] | [otchodor:?] | [cho:?]	[otchodol:?] | [shocthody:?] | Arzneikompositum im Feuchtansatz am Gradanfang | [otchodor:?] | [cho:?]	[otchodol:?]; [shocthody:?]; Arzneikompositum im Feuchtansatz am Gradanfang; [otchodor:?]; [cho:?]	False
f96r	f96r.11	chokey	teol cheody shodol qokchod s aiin chokey	[teol:?] | getrockneter Ansatz | [shodol:?] | [qokchod:?] | [s:?] | Menge III | [chokey:?]	[teol:?] | getrockneter Ansatz | [shodol:?] | [qokchod:?] | [s:?] | Menge III | heiß-trockener Ansatz in der Gradmitte	[teol:?]; getrockneter Ansatz; [shodol:?]; [qokchod:?]; [s:?]; Menge III; heiß-trockener Ansatz in der Gradmitte	False
f96r	f96r.4	sheockhy	or chor chkchol chokchor s or sheockhy choly	Teil-/Nominalträger; genaue Basisbedeutung offen | Pflanzen-/Reproduktionsteil | [chkchol:?] | [chokchor:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheockhy:?] | [choly:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | Pflanzen-/Reproduktionsteil | [chkchol:?] | [chokchor:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | feucht angesetztes Arzneikompositum am Gradanfang | [choly:?]	Teil-/Nominalträger; genaue Basisbedeutung offen; Pflanzen-/Reproduktionsteil; [chkchol:?]; [chokchor:?]; [s:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; feucht angesetztes Arzneikompositum am Gradanfang; [choly:?]	False
f96r	f96r.6	ckheey	lor ckheey chol cholody cheol ctheor sor	Holzportion | [ckheey:?] | trocken; nominal trockenes Gut/Material | [cholody:?] | trockener Drogenstoff | [ctheor:?] | Samenportion	Holzportion | Arzneikompositum am Gradende | trocken; nominal trockenes Gut/Material | [cholody:?] | trockener Drogenstoff | [ctheor:?] | Samenportion	Holzportion; Arzneikompositum am Gradende; trocken; nominal trockenes Gut/Material; [cholody:?]; trockener Drogenstoff; [ctheor:?]; Samenportion	False
f96r	f96r.7	chockhy	oiir or ckhor chkey ckhocthy or chockhy	[oiir:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ckhor:?] | [chkey:?] | [ckhocthy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chockhy:?]	[oiir:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ckhor:?] | [chkey:?] | [ckhocthy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Arzneikompositum im Trockenansatz am Gradanfang	[oiir:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [ckhor:?]; [chkey:?]; [ckhocthy:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; Arzneikompositum im Trockenansatz am Gradanfang	False
f96v	f96v.10	oral|ckhey	ctheor oral char ckhey	[ctheor:?] | [oral:?] | [char:?] | [ckhey:?]	[ctheor:?] | Ansatz aus Wurzelrohstoff, Form I | [char:?] | Arzneikompositum in der Gradmitte	[ctheor:?]; Ansatz aus Wurzelrohstoff, Form I; [char:?]; Arzneikompositum in der Gradmitte	False
f99r	f99r.18	ckhy	qokeor chol ykol cheey chody ckhol daiin okeoly daiin ckhy	[qokeor:?] | trocken; nominal trockenes Gut/Material | [ykol:?] | trocken am Ende des Grades | [chody:?] | [ckhol:?] | Qualitätsgrad III | [okeoly:?] | Grad-/Maßwert III | [ckhy:?]	[qokeor:?] | trocken; nominal trockenes Gut/Material | [ykol:?] | trocken am Ende des Grades | [chody:?] | [ckhol:?] | Qualitätsgrad III | [okeoly:?] | Grad-/Maßwert III | Arzneikompositum am Gradanfang	[qokeor:?]; trocken; nominal trockenes Gut/Material; [ykol:?]; trocken am Ende des Grades; [chody:?]; [ckhol:?]; Qualitätsgrad III; [okeoly:?]; Grad-/Maßwert III; Arzneikompositum am Gradanfang	False
f99r	f99r.29	ckhey	dsheol ckhey ckheol okeol ctheol qokey ckhol okeol okeey dald	[dsheol:?] | [ckhey:?] | [ckheol:?] | [okeol:?] | [ctheol:?] | heiß in der Mitte des Grades | [ckhol:?] | [okeol:?] | heißer Ansatz am Ende des Grades | [dald:?]	[dsheol:?] | Arzneikompositum in der Gradmitte | [ckheol:?] | [okeol:?] | [ctheol:?] | heiß in der Mitte des Grades | [ckhol:?] | [okeol:?] | heißer Ansatz am Ende des Grades | [dald:?]	[dsheol:?]; Arzneikompositum in der Gradmitte; [ckheol:?]; [okeol:?]; [ctheol:?]; heiß in der Mitte des Grades; [ckhol:?]; [okeol:?]; heißer Ansatz am Ende des Grades; [dald:?]	False
f99r	f99r.41	ckhey	tsheeor cpheol ey pchol ckhey ypchol chor choly qotocthey qkory	[tsheeor:?] | [cpheol:?] | [ey:?] | trockener Pulverstoff/Trockengut | [ckhey:?] | [ypchol:?] | Pflanzen-/Reproduktionsteil | [choly:?] | [qotocthey:?] | [qkory:?]	[tsheeor:?] | [cpheol:?] | [ey:?] | trockener Pulverstoff/Trockengut | Arzneikompositum in der Gradmitte | [ypchol:?] | Pflanzen-/Reproduktionsteil | [choly:?] | [qotocthey:?] | [qkory:?]	[tsheeor:?]; [cpheol:?]; [ey:?]; trockener Pulverstoff/Trockengut; Arzneikompositum in der Gradmitte; [ypchol:?]; Pflanzen-/Reproduktionsteil; [choly:?]; [qotocthey:?]; [qkory:?]	False
f99r	f99r.44	ckhey	qokey chkeey chey ckhey ckhey ykeey oiin air chody oeksa	heiß in der Mitte des Grades | [chkeey:?] | trocken in der Mitte des Grades | [ckhey:?] | [ckhey:?] | [ykeey:?] | Zubereitungsform III | [air:?] | [chody:?] | [oeksa:?]	heiß in der Mitte des Grades | [chkeey:?] | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | [ykeey:?] | Zubereitungsform III | [air:?] | [chody:?] | [oeksa:?]	heiß in der Mitte des Grades; [chkeey:?]; trocken in der Mitte des Grades; Arzneikompositum in der Gradmitte; Arzneikompositum in der Gradmitte; [ykeey:?]; Zubereitungsform III; [air:?]; [chody:?]; [oeksa:?]	False
f99r	f99r.48	ockhey	ykeol okeol ockhey chol cheodal okeo r alcheeg orar	[ykeol:?] | [okeol:?] | [ockhey:?] | trocken; nominal trockenes Gut/Material | [cheodal:?] | [okeo:?] | [r:?] | [alcheeg:?] | [orar:?]	[ykeol:?] | [okeol:?] | Ansatz eines Arzneikompositums in der Gradmitte | trocken; nominal trockenes Gut/Material | [cheodal:?] | [okeo:?] | [r:?] | [alcheeg:?] | [orar:?]	[ykeol:?]; [okeol:?]; Ansatz eines Arzneikompositums in der Gradmitte; trocken; nominal trockenes Gut/Material; [cheodal:?]; [okeo:?]; [r:?]; [alcheeg:?]; [orar:?]	False
f99v	f99v.10	ockhey	sol cheols ockhey qoy qkoldy s ok oleees oteey dain	Samenmaterial/Saatgut | [cheols:?] | [ockhey:?] | [qoy:?] | [qkoldy:?] | [s:?] | [ok:?] | [oleees:?] | kalter Ansatz am Ende des Grades | Grad-/Maßwert II	Samenmaterial/Saatgut | [cheols:?] | Ansatz eines Arzneikompositums in der Gradmitte | [qoy:?] | [qkoldy:?] | [s:?] | [ok:?] | [oleees:?] | kalter Ansatz am Ende des Grades | Grad-/Maßwert II	Samenmaterial/Saatgut; [cheols:?]; Ansatz eines Arzneikompositums in der Gradmitte; [qoy:?]; [qkoldy:?]; [s:?]; [ok:?]; [oleees:?]; kalter Ansatz am Ende des Grades; Grad-/Maßwert II	False
f99v	f99v.12	chockhy	qokeo qokeol chockhy otol daiin oty otoey da chor aiin	[qokeo:?] | [qokeol:?] | [chockhy:?] | kaltes Zubereitungsgut | Qualitätsgrad III | kalter Ansatz am Anfang des Grades | [otoey:?] | [da:?] | Pflanzen-/Reproduktionsteil | Menge III	[qokeo:?] | [qokeol:?] | Arzneikompositum im Trockenansatz am Gradanfang | kaltes Zubereitungsgut | Qualitätsgrad III | kalter Ansatz am Anfang des Grades | [otoey:?] | [da:?] | Pflanzen-/Reproduktionsteil | Menge III	[qokeo:?]; [qokeol:?]; Arzneikompositum im Trockenansatz am Gradanfang; kaltes Zubereitungsgut; Qualitätsgrad III; kalter Ansatz am Anfang des Grades; [otoey:?]; [da:?]; Pflanzen-/Reproduktionsteil; Menge III	False
f99v	f99v.39	ckhey	dar shol okchey ckhey qokololal okeol	abgemessene Fraktion I | feucht; nominal feuchtes Gut/Material | heiß-trockener Ansatz in der Mitte des Grades | [ckhey:?] | [qokololal:?] | [okeol:?]	abgemessene Fraktion I | feucht; nominal feuchtes Gut/Material | heiß-trockener Ansatz in der Mitte des Grades | Arzneikompositum in der Gradmitte | [qokololal:?] | [okeol:?]	abgemessene Fraktion I; feucht; nominal feuchtes Gut/Material; heiß-trockener Ansatz in der Mitte des Grades; Arzneikompositum in der Gradmitte; [qokololal:?]; [okeol:?]	False
f9v	f9v.12	ckhy	chkaiin ckhy chor	heiß-trocken, Grad III | [ckhy:?] | Pflanzen-/Reproduktionsteil	heiß-trocken, Grad III | Arzneikompositum am Gradanfang | Pflanzen-/Reproduktionsteil	heiß-trocken, Grad III; Arzneikompositum am Gradanfang; Pflanzen-/Reproduktionsteil	True
