owner_row_id	source_level	source_id	page	section	record_or_diagram	locus	member_count	member_ids	v69_formal_role	image_namespace	owner_class	owner_id	ownership_status	technical_silent_argument_default	visible_geometric_basis	strongest_rival	confidence	v69_change	direction_policy	semantic_ceiling
A063	ASTRO_LOCUS	f67r2.63	f67r2	ASTRO	A1	f67r2.63	1	144	AUXILIARY_KEY	A1_LEFT_WHEEL	STAR_STATION	A1_LEFT_OUTER_STAR_STATION_12	DIRECT_VISIBLE	äußerer Sternplatz 12 des linken f67r2-Rades	wiederholte sichtbare Sternplätze liegen in der äußeren Zone des linken Rades	dekorativer Stern ohne technische Adresse	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A064	ASTRO_LOCUS	f67r2.64	f67r2	ASTRO	A1	f67r2.64	2	145|146	CONDITION_KEY|CONDITION_REDUNDANCY_FRAGMENT	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_01	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 01 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A065	ASTRO_LOCUS	f67r2.65	f67r2	ASTRO	A1	f67r2.65	1	147	CONDITION_KEY	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_02	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 02 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A066	ASTRO_LOCUS	f67r2.66	f67r2	ASTRO	A1	f67r2.66	1	148	CONDITION_KEY	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_03	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 03 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A067	ASTRO_LOCUS	f67r2.67	f67r2	ASTRO	A1	f67r2.67	1	149	CONDITION_KEY	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_04	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 04 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A068	ASTRO_LOCUS	f67r2.68	f67r2	ASTRO	A1	f67r2.68	1	150	CONDITION_KEY	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_05	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 05 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A069	ASTRO_LOCUS	f67r2.69	f67r2	ASTRO	A1	f67r2.69	2	151|152	CONDITION_KEY|CONDITION_REDUNDANCY_FRAGMENT	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_06	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 06 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A070	ASTRO_LOCUS	f67r2.70	f67r2	ASTRO	A1	f67r2.70	1	153	CONDITION_KEY	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_07	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 07 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A071	ASTRO_LOCUS	f67r2.71	f67r2	ASTRO	A1	f67r2.71	1	154	CONDITION_KEY	A1_RIGHT_WHEEL	PHASE_OR_CONDITION_STATION	A1_RIGHT_PHASE_STATION_08	DIRECT_VISIBLE	lokaler Scheiben-/Bedingungsplatz 08 des rechten f67r2-Rades	farbige kleine Scheiben liegen in getrennten Feldern des rechten Rades	rein ikonographische Himmelskörperscheibe	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A072	ASTRO_LOCUS	f67r2.72	f67r2	ASTRO	A1	f67r2.72	12	155|156|157|158|159|160|161|162|163|164|165|166	LOOKUP_INSTRUCTION_FRAGMENT	A1_LEFT_WHEEL	RING_TEXT_BAND	A1_LEFT_OUTER_RING_TEXT	DIRECT_VISIBLE	äußeres Textband des linken f67r2-Rades	konzentrische Schrift umschließt nur das linke Kreisbild	allgemeine Seitenprosa	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A073	ASTRO_LOCUS	f67r2.73	f67r2	ASTRO	A1	f67r2.73	11	167|168|169|170|171|172|173|174|175|176|177	LOOKUP_INSTRUCTION_FRAGMENT	A1_RIGHT_WHEEL	RING_TEXT_BAND	A1_RIGHT_OUTER_RING_TEXT	DIRECT_VISIBLE	äußeres Textband des rechten f67r2-Rades	konzentrische Schrift umschließt nur das rechte Kreisbild	allgemeine Seitenprosa	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A074	ASTRO_LOCUS	f67r2.74	f67r2	ASTRO	A1	f67r2.74	13	178|179|180|181|182|183|184|185|186|187|188|189|190	LOOKUP_INSTRUCTION_FRAGMENT	A1_PAGE	UNRESOLVED_PAGE_LEGEND	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	UNRESOLVED	seitenlokale Legende; das Exemplar entscheidet linkes oder rechtes Rad	der verbleibende Textblock ist keinem der zwei Räder durch eine Kante zugewiesen	linke oder rechte Radlegende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A075	ASTRO_LOCUS	f68r1.1	f68r1	ASTRO	A2	f68r1.1	9	191|192|193|194|195|196|197|198|199	CATALOGUE_HEADER_FRAGMENT	A2_LEFT_STAR_FIELD	PANEL_HEADER	A2_LEFT_PANEL_HEADER	PAGE_OWNER_ONLY	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	oberer Textblock steht im linken freien Sternfeldpaneel	Legende eines benachbarten Paneels	MEDIUM	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A076	ASTRO_LOCUS	f68r1.2	f68r1	ASTRO	A2	f68r1.2	9	200|201|202|203|204|205|206|207|208	CATALOGUE_HEADER_FRAGMENT	A2_MIDDLE_STAR_FIELD	PANEL_HEADER	A2_MIDDLE_PANEL_HEADER	PAGE_OWNER_ONLY	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	oberer Textblock steht im mittleren freien Sternfeldpaneel	Legende eines benachbarten Paneels	MEDIUM	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A077	ASTRO_LOCUS	f68r1.3	f68r1	ASTRO	A2	f68r1.3	8	209|210|211|212|213|214|215|216	CATALOGUE_HEADER_FRAGMENT	A2_RIGHT_SECTORIZED_MAP	PANEL_HEADER	A2_RIGHT_PANEL_HEADER	PAGE_OWNER_ONLY	lokale Kopf-/Legendenangabe des zugeordneten f68r1-Paneels	Text folgt dem rechten sektorgegliederten Kreisfeld	Legende eines benachbarten Paneels	MEDIUM	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A078	ASTRO_LOCUS	f68r1.4	f68r1	ASTRO	A2	f68r1.4	2	217|218	CATALOGUE_HEADER_FRAGMENT	A2_MULTIPANEL_PAGE	PANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_04	UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A079	ASTRO_LOCUS	f68r1.5	f68r1	ASTRO	A2	f68r1.5	1	219	CATALOGUE_HEADER_FRAGMENT	A2_MULTIPANEL_PAGE	PANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_05	UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A080	ASTRO_LOCUS	f68r1.6	f68r1	ASTRO	A2	f68r1.6	1	220	CATALOGUE_HEADER_FRAGMENT	A2_MULTIPANEL_PAGE	PANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_06	UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A081	ASTRO_LOCUS	f68r1.7	f68r1	ASTRO	A2	f68r1.7	1	221	CATALOGUE_HEADER_FRAGMENT	A2_MULTIPANEL_PAGE	PANEL_HEADER	A2_MULTIPANEL_HEADER_FRAGMENT_07	UNRESOLVED	mehrpaneelige Seitenlegende laut Exemplar	Headerfragment gehört zum manifestierten Mehrpaneelfeld, besitzt aber keine sichtbare Objektkante	Legende eines benachbarten Paneels	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A082	ASTRO_LOCUS	f68r1.8	f68r1	ASTRO	A2	f68r1.8	1	222	CENTRAL_OWNER_KEY	A2_MULTIPANEL_PAGE	FACE_MEDALLION_SET	A2_CENTRE_KEY_UNRESOLVED	UNRESOLVED	eines der sichtbaren Gesichtmedaillons; genaue Wahl nur aus dem Exemplar	das Querfeld besitzt mindestens fünf Zentren statt eines eindeutigen Gesamtzentrums	jedes der anderen Gesichtmedaillons	LOW	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A083	ASTRO_LOCUS	f68r1.9	f68r1	ASTRO	A2	f68r1.9	1	223	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_01	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 01 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A084	ASTRO_LOCUS	f68r1.10	f68r1	ASTRO	A2	f68r1.10	1	224	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_02	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 02 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A085	ASTRO_LOCUS	f68r1.11	f68r1	ASTRO	A2	f68r1.11	1	225	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_03	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 03 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A086	ASTRO_LOCUS	f68r1.12	f68r1	ASTRO	A2	f68r1.12	1	226	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_04	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 04 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A087	ASTRO_LOCUS	f68r1.13	f68r1	ASTRO	A2	f68r1.13	1	227	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_05	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 05 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A088	ASTRO_LOCUS	f68r1.14	f68r1	ASTRO	A2	f68r1.14	1	228	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_06	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 06 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A089	ASTRO_LOCUS	f68r1.15	f68r1	ASTRO	A2	f68r1.15	1	229	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_07	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 07 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A090	ASTRO_LOCUS	f68r1.16	f68r1	ASTRO	A2	f68r1.16	1	230	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_08	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 08 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A091	ASTRO_LOCUS	f68r1.17	f68r1	ASTRO	A2	f68r1.17	1	231	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_09	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 09 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A092	ASTRO_LOCUS	f68r1.18	f68r1	ASTRO	A2	f68r1.18	1	232	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_10	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A093	ASTRO_LOCUS	f68r1.19	f68r1	ASTRO	A2	f68r1.19	1	233	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_11	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A094	ASTRO_LOCUS	f68r1.20	f68r1	ASTRO	A2	f68r1.20	1	234	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_12	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A095	ASTRO_LOCUS	f68r1.21	f68r1	ASTRO	A2	f68r1.21	1	235	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_13	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A096	ASTRO_LOCUS	f68r1.22	f68r1	ASTRO	A2	f68r1.22	1	236	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_14	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A097	ASTRO_LOCUS	f68r1.23	f68r1	ASTRO	A2	f68r1.23	1	237	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_15	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 15 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A098	ASTRO_LOCUS	f68r1.24	f68r1	ASTRO	A2	f68r1.24	1	238	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_16	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A099	ASTRO_LOCUS	f68r1.25	f68r1	ASTRO	A2	f68r1.25	1	239	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_17	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 17 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
A100	ASTRO_LOCUS	f68r1.26	f68r1	ASTRO	A2	f68r1.26	1	240	SPATIAL_ADDRESS_LABEL	A2_LOCAL_STAR_CATALOGUE	STAR_STATION	A2_STAR_STATION_18	DIRECT_VISIBLE	sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas	das lokale Label sitzt bei einem einzelnen Stern; zwischen Sternen gibt es keine Kante	bloße dekorative Sternposition ohne gemeinsame Semantik	HIGH	SINGLE_CENTRE_PLUS_28_PAGE_OBJECT_REMOVED; MULTIPANEL_LOCAL_OWNERS	NO_START_ROTATION_OR_CROSS_WHEEL_JOIN_FROM_IMAGE	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
