owner_row	unit_kind	unit_id	page	section	record_or_diagram	source_locus	member_count	v69_formal_role	ownership_status	smallest_visible_owner	silent_argument_default	strongest_rival	confidence	v69_must_change	change_reason	revision_family	semantic_ceiling
OWN218	ASTRO_LOCUS	ASTRO:f68r1:f68r1.9	f68r1	ASTRO	A2	f68r1.9	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_01	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN219	ASTRO_LOCUS	ASTRO:f68r1:f68r1.10	f68r1	ASTRO	A2	f68r1.10	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_02	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN220	ASTRO_LOCUS	ASTRO:f68r1:f68r1.11	f68r1	ASTRO	A2	f68r1.11	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_03	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN221	ASTRO_LOCUS	ASTRO:f68r1:f68r1.12	f68r1	ASTRO	A2	f68r1.12	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_04	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN222	ASTRO_LOCUS	ASTRO:f68r1:f68r1.13	f68r1	ASTRO	A2	f68r1.13	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_05	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN223	ASTRO_LOCUS	ASTRO:f68r1:f68r1.14	f68r1	ASTRO	A2	f68r1.14	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_06	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN224	ASTRO_LOCUS	ASTRO:f68r1:f68r1.15	f68r1	ASTRO	A2	f68r1.15	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_07	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN225	ASTRO_LOCUS	ASTRO:f68r1:f68r1.16	f68r1	ASTRO	A2	f68r1.16	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_08	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN226	ASTRO_LOCUS	ASTRO:f68r1:f68r1.17	f68r1	ASTRO	A2	f68r1.17	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_09	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN227	ASTRO_LOCUS	ASTRO:f68r1:f68r1.18	f68r1	ASTRO	A2	f68r1.18	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_10	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN228	ASTRO_LOCUS	ASTRO:f68r1:f68r1.19	f68r1	ASTRO	A2	f68r1.19	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_11	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN229	ASTRO_LOCUS	ASTRO:f68r1:f68r1.20	f68r1	ASTRO	A2	f68r1.20	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_12	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN230	ASTRO_LOCUS	ASTRO:f68r1:f68r1.21	f68r1	ASTRO	A2	f68r1.21	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_13	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN231	ASTRO_LOCUS	ASTRO:f68r1:f68r1.22	f68r1	ASTRO	A2	f68r1.22	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_14	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN232	ASTRO_LOCUS	ASTRO:f68r1:f68r1.23	f68r1	ASTRO	A2	f68r1.23	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_15	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN233	ASTRO_LOCUS	ASTRO:f68r1:f68r1.24	f68r1	ASTRO	A2	f68r1.24	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_16	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN234	ASTRO_LOCUS	ASTRO:f68r1:f68r1.25	f68r1	ASTRO	A2	f68r1.25	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_17	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN235	ASTRO_LOCUS	ASTRO:f68r1:f68r1.26	f68r1	ASTRO	A2	f68r1.26	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_18	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN236	ASTRO_LOCUS	ASTRO:f68r1:f68r1.27	f68r1	ASTRO	A2	f68r1.27	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_19	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN237	ASTRO_LOCUS	ASTRO:f68r1:f68r1.28	f68r1	ASTRO	A2	f68r1.28	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_20	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN238	ASTRO_LOCUS	ASTRO:f68r1:f68r1.29	f68r1	ASTRO	A2	f68r1.29	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_21	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN239	ASTRO_LOCUS	ASTRO:f68r1:f68r1.30	f68r1	ASTRO	A2	f68r1.30	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_22	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN240	ASTRO_LOCUS	ASTRO:f68r1:f68r1.31	f68r1	ASTRO	A2	f68r1.31	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_23	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN241	ASTRO_LOCUS	ASTRO:f68r1:f68r1.32	f68r1	ASTRO	A2	f68r1.32	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_24	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN242	ASTRO_LOCUS	ASTRO:f68r1:f68r1.33	f68r1	ASTRO	A2	f68r1.33	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_25	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN243	ASTRO_LOCUS	ASTRO:f68r1:f68r1.34	f68r1	ASTRO	A2	f68r1.34	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_26	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN244	ASTRO_LOCUS	ASTRO:f68r1:f68r1.35	f68r1	ASTRO	A2	f68r1.35	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_27	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN245	ASTRO_LOCUS	ASTRO:f68r1:f68r1.36	f68r1	ASTRO	A2	f68r1.36	1	SPATIAL_ADDRESS_LABEL	DIRECT_VISIBLE	F68_STAR_STATION_AT_SOURCE_POSITION_28	Das lokale Label übernimmt die unmittelbar bei seiner Quellposition gezeichnete Sternstation als stillen Adressbesitzer; Panel und Bedeutung bleiben im Exemplar.	F68_PANEL_LEVEL_STAR_FIELD	MEDIUM	YES	Die 28 alten Mondhauswerte werden zu 28 anonymen quellpositionsgebundenen Sternadressen ohne behauptetes Ein-Zentrum-System.	A68_STATIONS	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN246	ASTRO_LOCUS	ASTRO:f68r1:f68r1.37	f68r1	ASTRO	A2	f68r1.37	5	CENTRAL_LEGEND_FRAGMENT	PAGE_OWNER_ONLY	F68_MULTIPANEL_STAR_ATLAS_LEGEND	Der Legendentext gehört dem Multipanel-Sternatlas; welcher Gesichtsmittelpunkt ihn lokal besitzt, bleibt offen.	F68_RIGHT_RADIAL_DIAGRAM_RING	LOW	YES	Die alte zentrale Mondlegende wird als seitenweite anonyme Legende geführt.	A68_LEGEND	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN247	ASTRO_LOCUS	ASTRO:f69v:f69v.1	f69v	ASTRO	A3	f69v.1	40	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	F69_UPPER_RIGHT_PROSE_BLOCK	Der Eintrag ist der sichtbare Prosahinweis für die Drei-Räder-Tafel; seine genaue Reichweite bleibt seitenlokal.	F69_LEFT_SPOKE_DIAGRAM_OUTER_RING	MEDIUM	YES	Das erste alte Regelband wird an den separaten Prosablock statt an eine 28er-Regelkette gebunden.	A69_PROSE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN248	ASTRO_LOCUS	ASTRO:f69v:f69v.2	f69v	ASTRO	A3	f69v.2	38	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	F69_MIDDLE_LOBED_DIAGRAM_RING_TEXT	Der Eintrag gehört dem Ringtext des mittleren Lappenrades.	F69_RIGHT_FACE_PETAL_RING_TEXT	MEDIUM	YES	Das zweite alte Regelband wird ein anonymer lokaler Ringtext.	A69_MIDDLE_RING	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN249	ASTRO_LOCUS	ASTRO:f69v:f69v.3	f69v	ASTRO	A3	f69v.3	29	SCHEDULE_HEADER_FRAGMENT	DIRECT_VISIBLE	F69_RIGHT_FACE_PETAL_DIAGRAM_RING_TEXT	Der Eintrag gehört dem Ringtext des rechten Gesicht-Blatt-Rades.	F69_MIDDLE_LOBED_RING_TEXT	MEDIUM	YES	Das dritte alte Regelband wird ein anonymer lokaler Ringtext.	A69_RIGHT_RING	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN250	ASTRO_LOCUS	ASTRO:f69v:f69v.4	f69v	ASTRO	A3	f69v.4	2	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_01	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN251	ASTRO_LOCUS	ASTRO:f69v:f69v.5	f69v	ASTRO	A3	f69v.5	2	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_02	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN252	ASTRO_LOCUS	ASTRO:f69v:f69v.6	f69v	ASTRO	A3	f69v.6	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_03	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN253	ASTRO_LOCUS	ASTRO:f69v:f69v.7	f69v	ASTRO	A3	f69v.7	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_04	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN254	ASTRO_LOCUS	ASTRO:f69v:f69v.8	f69v	ASTRO	A3	f69v.8	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_05	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN255	ASTRO_LOCUS	ASTRO:f69v:f69v.9	f69v	ASTRO	A3	f69v.9	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_06	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN256	ASTRO_LOCUS	ASTRO:f69v:f69v.10	f69v	ASTRO	A3	f69v.10	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_07	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN257	ASTRO_LOCUS	ASTRO:f69v:f69v.11	f69v	ASTRO	A3	f69v.11	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_08	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN258	ASTRO_LOCUS	ASTRO:f69v:f69v.12	f69v	ASTRO	A3	f69v.12	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_09	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN259	ASTRO_LOCUS	ASTRO:f69v:f69v.13	f69v	ASTRO	A3	f69v.13	1	RULE_ENTRY_FRAGMENT	DIRECT_VISIBLE	F69_LEFT_SPOKE_RADIAL_PLACE_10	Der Eintrag gehört genau dem lokalen radialen Platz am linken Speichenrad; Karten-, Medizin- und Operationswert bleiben unbekannt.	F69_LOCAL_ANNOTATION_WITHOUT_RULE_STATUS	HIGH	YES	Die 28 alten medizinischen Regeln werden zu einer lokalen anonymen 28-Platz-Inventur ohne gemeinsamen Start oder Richtung.	A69_LEFT_28	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
