segment_id	clause_id	physical_page	segment_order	segment_kind	pattern_id	action_sequence	action_tokens	instruction_ids	spoken_segment_de
P937-S1065	P915-C325	f83r	1	TAUGHT_MACRO	ANSETZEN_DANN_ZUGEBEN	OK>K	2	P917-I1199|P917-I1200	ansetzen und zugeben
P937-S1066	P915-C326	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1201	umsetzen
P937-S1067	P915-C327	f83r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1202	ansetzen
P937-S1068	P915-C327	f83r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1203	absetzen
P937-S1069	P915-C328	f83r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I1204	ausführen
P937-S1070	P915-C329	f83r	1	TAUGHT_MACRO	P928-F13	OK>SH>K	3	P917-I1206|P917-I1207|P917-I1208	ansetzen, dann halten, dann zugeben
P937-S1071	P915-C329	f83r	2	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I1209|P917-I1210	entnehmen, dann den nächsten Posten auswählen
P937-S1072	P915-C329	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1210	umsetzen
P937-S1073	P915-C329	f83r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1211	umsetzen
P937-S1074	P915-C330	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1212	umsetzen
P937-S1075	P915-C330	f83r	2	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I1213	auffangen
P937-S1076	P915-C330	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1214	umsetzen
P937-S1077	P915-C331	f83r	1	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I1215	auffangen
P937-S1078	P915-C331	f83r	2	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1216	entnehmen
P937-S1079	P915-C331	f83r	3	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1216	bereitstellen
P937-S1080	P915-C331	f83r	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1217	umsetzen
P937-S1081	P915-C331	f83r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1218	umsetzen
P937-S1082	P915-C331	f83r	6	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1219	halten
P937-S1083	P915-C331	f83r	7	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1220	umsetzen
P937-S1084	P915-C331	f83r	8	SINGLE_ACTION	SINGLE_S	S	1	P917-I1221	auswählen
P937-S1085	P915-C331	f83r	9	SINGLE_ACTION	SINGLE_K	K	1	P917-I1222	zugeben
P937-S1086	P915-C331	f83r	10	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1223	absetzen
P937-S1087	P915-C332	f83r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1224	umsetzen
P937-S1088	P915-C333	f83r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I1225	ansetzen und zur nächsten Stelle umsetzen
P937-S1089	P915-C334	f83r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I1226	absetzen
P937-S1090	P915-C334	f83r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1227	umsetzen
P937-S1091	P915-C334	f83r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1228	umsetzen
P937-S1092	P915-C335	f83r	1	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I1229	auffangen
P937-S1093	P915-C335	f83r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I1230	zugeben
P937-S1094	P915-C335	f83r	3	SINGLE_ACTION	SINGLE_R	R	1	P917-I1231	kennzeichnen
P937-S1095	P915-C335	f83r	4	SINGLE_ACTION	SINGLE_S	S	1	P917-I1232	auswählen
P937-S1096	P915-C335	f83r	5	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I1232	behandeln
P937-S1097	P915-C335	f83r	6	SINGLE_ACTION	SINGLE_R	R	1	P917-I1233	kennzeichnen
P937-S1098	P915-C335	f83r	7	SINGLE_ACTION	SINGLE_T	T	1	P917-I1233	einstellen
P937-S1099	P915-C335	f83r	8	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1234	bereitstellen
P937-S1100	P915-C336	f67r2	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I1235	ausführen
P937-S1101	P915-C336	f67r2	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I1235	einsetzen
P937-S1102	P915-C336	f67r2	3	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1235|P917-I1236	ausführen, dann den nächsten Posten auswählen
P937-S1103	P915-C336	f67r2	4	SINGLE_ACTION	SINGLE_S	S	1	P917-I1237	auswählen
P937-S1104	P915-C336	f67r2	5	SINGLE_ACTION	SINGLE_O	O	1	P917-I1237	ausführen
P937-S1105	P915-C336	f67r2	6	SINGLE_ACTION	SINGLE_O	O	1	P917-I1238	ausführen
P937-S1106	P915-C337	f67r2	1	TAUGHT_MACRO	P928-F17	O>OK>O	3	P917-I1240|P917-I1241	ausführen, dann ansetzen, dann ausführen
P937-S1107	P915-C337	f67r2	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1241	auswählen
P937-S1108	P915-C337	f67r2	3	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I1242	den Gang ausführen und danach zugeben
P937-S1109	P915-C337	f67r2	4	SINGLE_ACTION	SINGLE_S	S	1	P917-I1243	auswählen
P937-S1110	P915-C337	f67r2	5	SINGLE_ACTION	SINGLE_R	R	1	P917-I1243	kennzeichnen
P937-S1111	P915-C337	f67r2	6	TAUGHT_MACRO	P928-F02	O>P>CH	3	P917-I1244|P917-I1245	ausführen, dann einsetzen, dann entnehmen
P937-S1112	P915-C337	f67r2	7	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1245	ausführen, dann den nächsten Posten auswählen
P937-S1113	P915-C337	f67r2	8	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSFUEHREN	CH>O	2	P917-I1246	entnehmen und den Gang ausführen
P937-S1114	P915-C337	f67r2	9	SINGLE_ACTION	SINGLE_CFH	CFH	1	P917-I1246	trennen
P937-S1115	P915-C337	f67r2	10	SINGLE_ACTION	SINGLE_S	S	1	P917-I1247	auswählen
P937-S1116	P915-C337	f67r2	11	SINGLE_ACTION	SINGLE_S	S	1	P917-I1248	auswählen
P937-S1117	P915-C338	f67r2	1	TAUGHT_MACRO	P928-F02	O>P>CH	3	P917-I1250	ausführen, dann einsetzen, dann entnehmen
P937-S1118	P915-C338	f67r2	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1251	auswählen
P937-S1119	P915-C338	f67r2	3	SINGLE_ACTION	SINGLE_S	S	1	P917-I1251	auswählen
P937-S1120	P915-C338	f67r2	4	SINGLE_ACTION	SINGLE_S	S	1	P917-I1252	auswählen
P937-S1121	P915-C338	f67r2	5	SINGLE_ACTION	SINGLE_O	O	1	P917-I1252	ausführen
P937-S1122	P915-C338	f67r2	6	SINGLE_ACTION	SINGLE_R	R	1	P917-I1252	kennzeichnen
P937-S1123	P915-C338	f67r2	7	SINGLE_ACTION	SINGLE_O	O	1	P917-I1253	ausführen
P937-S1124	P915-C338	f67r2	8	SINGLE_ACTION	SINGLE_T	T	1	P917-I1254	einstellen
P937-S1125	P915-C338	f67r2	9	SINGLE_ACTION	SINGLE_O	O	1	P917-I1254	ausführen
P937-S1126	P915-C338	f67r2	10	SINGLE_ACTION	SINGLE_T	T	1	P917-I1255	einstellen
P937-S1127	P915-C338	f67r2	11	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I1255|P917-I1256	den Gang ausführen und danach zugeben
P937-S1128	P915-C338	f67r2	12	TAUGHT_MACRO	ANSETZEN_DANN_AUSFUEHREN	OK>O	2	P917-I1257	ansetzen und den Gang ausführen
P937-S1129	P915-C338	f67r2	13	SINGLE_ACTION	SINGLE_R	R	1	P917-I1258	kennzeichnen
P937-S1130	P915-C339	f67r2	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I1260	einstellen
P937-S1131	P915-C339	f67r2	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I1260	ausführen
P937-S1132	P915-C340	f67r2	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I1261	auswählen
P937-S1133	P915-C340	f67r2	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I1262	ausführen
P937-S1134	P915-C341	f67r2	1	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1264	ausführen, dann den nächsten Posten auswählen
P937-S1135	P915-C341	f67r2	2	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1265	ausführen, dann den nächsten Posten auswählen
P937-S1136	P915-C341	f67r2	3	TAUGHT_MACRO	ANSETZEN_DANN_AUSFUEHREN	OK>O	2	P917-I1266|P917-I1267	ansetzen und den Gang ausführen
P937-S1137	P915-C341	f67r2	4	SINGLE_ACTION	SINGLE_O	O	1	P917-I1268	ausführen
P937-S1138	P915-C342	f67r2	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1269	ansetzen
P937-S1139	P915-C342	f67r2	2	SINGLE_ACTION	SINGLE_T	T	1	P917-I1270	einstellen
P937-S1140	P915-C343	f67r2	1	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1272	ausführen, dann den nächsten Posten auswählen
P937-S1141	P915-C343	f67r2	2	TAUGHT_MACRO	AUSFUEHREN_BIS_BEREIT	O>CTH	2	P917-I1273	den Gang bis zum Bereitschaftspunkt ausführen
P937-S1142	P915-C343	f67r2	3	SINGLE_ACTION	SINGLE_S	S	1	P917-I1274	auswählen
P937-S1143	P915-C343	f67r2	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I1275	umsetzen
P937-S1144	P915-C343	f67r2	5	SINGLE_ACTION	SINGLE_T	T	1	P917-I1276	einstellen
P937-S1145	P915-C343	f67r2	6	SINGLE_ACTION	SINGLE_O	O	1	P917-I1276	ausführen
P937-S1146	P915-C343	f67r2	7	SINGLE_ACTION	SINGLE_O	O	1	P917-I1277	ausführen
P937-S1147	P915-C343	f67r2	8	SINGLE_ACTION	SINGLE_O	O	1	P917-I1278	ausführen
P937-S1148	P915-C343	f67r2	9	SINGLE_ACTION	SINGLE_T	T	1	P917-I1279	einstellen
P937-S1149	P915-C343	f67r2	10	SINGLE_ACTION	SINGLE_O	O	1	P917-I1279	ausführen
P937-S1150	P915-C343	f67r2	11	TAUGHT_MACRO	P928-F02	O>P>CH	3	P917-I1279	ausführen, dann einsetzen, dann entnehmen
P937-S1151	P915-C343	f67r2	12	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I1280	behandeln
P937-S1152	P915-C343	f67r2	13	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1280|P917-I1281	ausführen, dann den nächsten Posten auswählen
P937-S1153	P915-C343	f67r2	14	SINGLE_ACTION	SINGLE_O	O	1	P917-I1281	ausführen
P937-S1154	P915-C343	f67r2	15	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1281	halten, dann den Gang ausführen
P937-S1155	P915-C343	f67r2	16	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSFUEHREN	CH>O	2	P917-I1282	entnehmen und den Gang ausführen
P937-S1156	P915-C343	f67r2	17	SINGLE_ACTION	SINGLE_S	S	1	P917-I1282	auswählen
P937-S1157	P915-C343	f67r2	18	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1283|P917-I1284	ausführen, dann den nächsten Posten auswählen
P937-S1158	P915-C343	f67r2	19	SINGLE_ACTION	SINGLE_O	O	1	P917-I1285	ausführen
P937-S1159	P915-C344	f67r2	1	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1286	halten, dann den Gang ausführen
P937-S1160	P915-C344	f67r2	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1287	auswählen
P937-S1161	P915-C344	f67r2	3	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I1288|P917-I1289	den Gang ausführen und danach zugeben
P937-S1162	P915-C344	f67r2	4	SINGLE_ACTION	SINGLE_S	S	1	P917-I1289	auswählen
P937-S1163	P915-C345	f67r2	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I1291	einstellen
P937-S1164	P915-C345	f67r2	2	TAUGHT_MACRO	P928-F05	O>CH>O	3	P917-I1291|P917-I1292	ausführen, dann entnehmen, dann ausführen
P937-S1165	P915-C345	f67r2	3	SINGLE_ACTION	SINGLE_R	R	1	P917-I1292	kennzeichnen
P937-S1166	P915-C345	f67r2	4	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSFUEHREN	CH>O	2	P917-I1293	entnehmen und den Gang ausführen
P937-S1167	P915-C345	f67r2	5	SINGLE_ACTION	SINGLE_S	S	1	P917-I1294	auswählen
P937-S1168	P915-C346	f67r2	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I1296	zugeben
P937-S1169	P915-C346	f67r2	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I1296	ausführen
P937-S1170	P915-C346	f67r2	3	SINGLE_ACTION	SINGLE_O	O	1	P917-I1297	ausführen
P937-S1171	P915-C346	f67r2	4	SINGLE_ACTION	SINGLE_P	P	1	P917-I1298	einsetzen
P937-S1172	P915-C346	f67r2	5	SINGLE_ACTION	SINGLE_K	K	1	P917-I1299	zugeben
P937-S1173	P915-C346	f67r2	6	SINGLE_ACTION	SINGLE_O	O	1	P917-I1299	ausführen
P937-S1174	P915-C346	f67r2	7	TAUGHT_MACRO	P928-F04	T>CH>O	3	P917-I1300	einstellen, dann entnehmen, dann ausführen
P937-S1175	P915-C346	f67r2	8	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I1300|P917-I1301	auswählen und ansetzen
P937-S1176	P915-C346	f67r2	9	SINGLE_ACTION	SINGLE_S	S	1	P917-I1302	auswählen
P937-S1177	P915-C346	f67r2	10	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1302	halten
P937-S1178	P915-C346	f67r2	11	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1303	halten
P937-S1179	P915-C346	f67r2	12	SINGLE_ACTION	SINGLE_S	S	1	P917-I1303	auswählen
P937-S1180	P915-C346	f67r2	13	SINGLE_ACTION	SINGLE_K	K	1	P917-I1304	zugeben
P937-S1181	P915-C346	f67r2	14	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I1305	zugeben, dann den bezeichneten Anteil entnehmen
P937-S1182	P915-C346	f67r2	15	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I1306	zugeben, dann den bezeichneten Anteil entnehmen
P937-S1183	P915-C346	f67r2	16	TAUGHT_MACRO	ANSETZEN_DANN_AUSFUEHREN	OK>O	2	P917-I1307	ansetzen und den Gang ausführen
P937-S1184	P915-C346	f67r2	17	TAUGHT_MACRO	P928-F15	CH>O>OK	3	P917-I1307|P917-I1308|P917-I1309	entnehmen, dann ausführen, dann ansetzen
P937-S1185	P915-C346	f67r2	18	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I1310|P917-I1311	halten, dann erneut ansetzen
P937-S1186	P915-C346	f67r2	19	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1311|P917-I1312	ausführen, dann den nächsten Posten auswählen
P937-S1187	P915-C346	f67r2	20	SINGLE_ACTION	SINGLE_O	O	1	P917-I1313	ausführen
P937-S1188	P915-C346	f67r2	21	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I1313	ausführen, dann den nächsten Posten auswählen
P937-S1189	P915-C346	f67r2	22	TAUGHT_MACRO	P928-F05	O>CH>O	3	P917-I1314|P917-I1315	ausführen, dann entnehmen, dann ausführen
P937-S1190	P915-C346	f67r2	23	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I1315|P917-I1316	auswählen und ansetzen
P937-S1191	P915-C346	f67r2	24	TAUGHT_MACRO	P928-F17	O>OK>O	3	P917-I1316|P917-I1317	ausführen, dann ansetzen, dann ausführen
P937-S1192	P915-C346	f67r2	25	SINGLE_ACTION	SINGLE_O	O	1	P917-I1318	ausführen
P937-S1193	P915-C347	f68r1	1	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I1320	halten, dann erneut ansetzen
P937-S1194	P915-C347	f68r1	2	TAUGHT_MACRO	ZWEIMAL_ENTNEHMEN	CH>CH	2	P917-I1320|P917-I1321	zweimal nacheinander entnehmen
P937-S1195	P915-C347	f68r1	3	SINGLE_ACTION	SINGLE_T	T	1	P917-I1321	einstellen
P937-S1196	P915-C347	f68r1	4	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1322	entnehmen
P937-S1197	P915-C347	f68r1	5	SINGLE_ACTION	SINGLE_CPH	CPH	1	P917-I1323	umleiten
P937-S1198	P915-C347	f68r1	6	SINGLE_ACTION	SINGLE_R	R	1	P917-I1324	kennzeichnen
P937-S1199	P915-C347	f68r1	7	TAUGHT_MACRO	P928-F02	O>P>CH	3	P917-I1325	ausführen, dann einsetzen, dann entnehmen
P937-S1200	P915-C347	f68r1	8	TAUGHT_MACRO	P928-F14	CH>O>CTH	3	P917-I1326	entnehmen, dann ausführen, dann bereitstellen
P937-S1201	P915-C347	f68r1	9	TAUGHT_MACRO	P928-F19	OK>CH>O	3	P917-I1327	ansetzen, dann entnehmen, dann ausführen
P937-S1202	P915-C347	f68r1	10	SINGLE_ACTION	SINGLE_T	T	1	P917-I1328	einstellen
P937-S1203	P915-C347	f68r1	11	SINGLE_ACTION	SINGLE_O	O	1	P917-I1328	ausführen
P937-S1204	P915-C347	f68r1	12	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I1328	entnehmen, dann den nächsten Posten auswählen
P937-S1205	P915-C347	f68r1	13	SINGLE_ACTION	SINGLE_O	O	1	P917-I1328	ausführen
P937-S1206	P915-C347	f68r1	14	TAUGHT_MACRO	ENTNEHMEN_DANN_ANSETZEN	CH>OK	2	P917-I1329|P917-I1330	einen Anteil entnehmen und ansetzen
P937-S1207	P915-C348	f68r1	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1331	halten
P937-S1208	P915-C348	f68r1	2	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1332	entnehmen
P937-S1209	P915-C348	f68r1	3	SINGLE_ACTION	SINGLE_T	T	1	P917-I1332	einstellen
P937-S1210	P915-C348	f68r1	4	SINGLE_ACTION	SINGLE_T	T	1	P917-I1333	einstellen
P937-S1211	P915-C348	f68r1	5	SINGLE_ACTION	SINGLE_O	O	1	P917-I1333	ausführen
P937-S1212	P915-C349	f68r1	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1334	entnehmen
P937-S1213	P915-C349	f68r1	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I1334	einsetzen
P937-S1214	P915-C349	f68r1	3	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I1335	zugeben, dann den bezeichneten Anteil entnehmen
P937-S1215	P915-C349	f68r1	4	TAUGHT_MACRO	P928-F22	CH>O>K	3	P917-I1336|P917-I1337	entnehmen, dann ausführen, dann zugeben
P937-S1216	P915-C349	f68r1	5	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1338|P917-I1339	halten, dann den Gang ausführen
P937-S1217	P915-C349	f68r1	6	TAUGHT_MACRO	P928-F07	CH>OK>OK	3	P917-I1339|P917-I1340|P917-I1341	entnehmen, dann ansetzen, dann ansetzen
P937-S1218	P915-C349	f68r1	7	SINGLE_ACTION	SINGLE_R	R	1	P917-I1342	kennzeichnen
P937-S1219	P915-C349	f68r1	8	SINGLE_ACTION	SINGLE_R	R	1	P917-I1343	kennzeichnen
P937-S1220	P915-C349	f68r1	9	TAUGHT_MACRO	ENTNEHMEN_DANN_ANSETZEN	CH>OK	2	P917-I1344|P917-I1345	einen Anteil entnehmen und ansetzen
P937-S1221	P915-C349	f68r1	10	SINGLE_ACTION	SINGLE_K	K	1	P917-I1346	zugeben
P937-S1222	P915-C349	f68r1	11	SINGLE_ACTION	SINGLE_R	R	1	P917-I1347	kennzeichnen
P937-S1223	P915-C349	f68r1	12	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I1348	behandeln
P937-S1224	P915-C349	f68r1	13	TAUGHT_MACRO	ENTNEHMEN_DANN_ZUGEBEN	CH>K	2	P917-I1348	entnehmen und zugeben
P937-S1225	P915-C350	f88r	1	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1349	halten, dann den Gang ausführen
P937-S1226	P915-C350	f88r	2	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1350	bereitstellen
P937-S1227	P915-C350	f88r	3	SINGLE_ACTION	SINGLE_O	O	1	P917-I1351	ausführen
P937-S1228	P915-C350	f88r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1352	halten
P937-S1229	P915-C350	f88r	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1353	halten
P937-S1230	P915-C350	f88r	6	TAUGHT_MACRO	ZWEIMAL_ENTNEHMEN	CH>CH	2	P917-I1353|P917-I1354	zweimal nacheinander entnehmen
P937-S1231	P915-C350	f88r	7	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I1354	bereitstellen
P937-S1232	P915-C350	f88r	8	SINGLE_ACTION	SINGLE_R	R	1	P917-I1355	kennzeichnen
P937-S1233	P915-C350	f88r	9	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1356	halten, dann den Gang ausführen
P937-S1234	P915-C350	f88r	10	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I1357|P917-I1358	zugeben, dann den bezeichneten Anteil entnehmen
P937-S1235	P915-C350	f88r	11	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I1359	halten und anschließend zugeben
P937-S1236	P915-C350	f88r	12	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I1360	ansetzen
P937-S1237	P915-C350	f88r	13	SINGLE_ACTION	SINGLE_S	S	1	P917-I1361	auswählen
P937-S1238	P915-C350	f88r	14	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I1362|P917-I1363	auswählen und ansetzen
P937-S1239	P915-C350	f88r	15	SINGLE_ACTION	SINGLE_S	S	1	P917-I1364	auswählen
P937-S1240	P915-C350	f88r	16	SINGLE_ACTION	SINGLE_O	O	1	P917-I1365	ausführen
P937-S1241	P915-C350	f88r	17	TAUGHT_MACRO	P928-F17	O>OK>O	3	P917-I1366|P917-I1367	ausführen, dann ansetzen, dann ausführen
P937-S1242	P915-C350	f88r	18	TAUGHT_MACRO	ENTNEHMEN_DANN_ANSETZEN	CH>OK	2	P917-I1368|P917-I1369	einen Anteil entnehmen und ansetzen
P937-S1243	P915-C350	f88r	19	SINGLE_ACTION	SINGLE_O	O	1	P917-I1369	ausführen
P937-S1244	P915-C350	f88r	20	TAUGHT_MACRO	AUSFUEHREN_DANN_NEU_ANSETZEN	O>OK	2	P917-I1370|P917-I1371	ausführen und einen neuen Zug ansetzen
P937-S1245	P915-C350	f88r	21	SINGLE_ACTION	SINGLE_S	S	1	P917-I1372	auswählen
P937-S1246	P915-C350	f88r	22	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I1373|P917-I1374	auswählen und ansetzen
P937-S1247	P915-C350	f88r	23	SINGLE_ACTION	SINGLE_O	O	1	P917-I1374	ausführen
P937-S1248	P915-C350	f88r	24	SINGLE_ACTION	SINGLE_O	O	1	P917-I1375	ausführen
P937-S1249	P915-C350	f88r	25	TAUGHT_MACRO	ENTNEHMEN_DANN_ZUGEBEN	CH>K	2	P917-I1376|P917-I1377	entnehmen und zugeben
P937-S1250	P915-C350	f88r	26	SINGLE_ACTION	SINGLE_S	S	1	P917-I1378	auswählen
P937-S1251	P915-C351	f88r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I1379	zugeben
P937-S1252	P915-C351	f88r	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I1379	ausführen
P937-S1253	P915-C351	f88r	3	SINGLE_ACTION	SINGLE_CPH	CPH	1	P917-I1380	umleiten
P937-S1254	P915-C351	f88r	4	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1381	entnehmen
P937-S1255	P915-C351	f88r	5	SINGLE_ACTION	SINGLE_P	P	1	P917-I1382	einsetzen
P937-S1256	P915-C351	f88r	6	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I1383	entnehmen
P937-S1257	P915-C352	f88r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I1385	auswählen
P937-S1258	P915-C352	f88r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I1385	auswählen
P937-S1259	P915-C352	f88r	3	TAUGHT_MACRO	ENTNEHMEN_DANN_ANSETZEN	CH>OK	2	P917-I1386|P917-I1387	einen Anteil entnehmen und ansetzen
P937-S1260	P915-C352	f88r	4	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I1388	den Gang ausführen und danach zugeben
P937-S1261	P915-C352	f88r	5	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I1389	den Gang ausführen und danach zugeben
P937-S1262	P915-C352	f88r	6	TAUGHT_MACRO	AUSFUEHREN_DANN_NEU_ANSETZEN	O>OK	2	P917-I1390|P917-I1391	ausführen und einen neuen Zug ansetzen
P937-S1263	P915-C352	f88r	7	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I1392|P917-I1393	halten, dann erneut ansetzen
P937-S1264	P915-C352	f88r	8	SINGLE_ACTION	SINGLE_S	S	1	P917-I1394	auswählen
P937-S1265	P915-C352	f88r	9	SINGLE_ACTION	SINGLE_S	S	1	P917-I1395	auswählen
P937-S1266	P915-C352	f88r	10	TAUGHT_MACRO	P928-F09	CH>CH>O	3	P917-I1396|P917-I1397	entnehmen, dann entnehmen, dann ausführen
P937-S1267	P915-C352	f88r	11	SINGLE_ACTION	SINGLE_S	S	1	P917-I1397	auswählen
P937-S1268	P915-C352	f88r	12	SINGLE_ACTION	SINGLE_S	S	1	P917-I1397	auswählen
P937-S1269	P915-C352	f88r	13	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSFUEHREN	CH>O	2	P917-I1398|P917-I1399	entnehmen und den Gang ausführen
P937-S1270	P915-C352	f88r	14	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I1399	spülen
P937-S1271	P915-C352	f88r	15	TAUGHT_MACRO	AUSFUEHREN_DANN_NEU_ANSETZEN	O>OK	2	P917-I1399|P917-I1400	ausführen und einen neuen Zug ansetzen
P937-S1272	P915-C352	f88r	16	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I1401	halten, dann den Gang ausführen
P937-S1273	P915-C352	f88r	17	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I1402	halten
