attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de	replay_mode	replay_rule_type	replay_parent_rules	replay_required_rules	replay_local_head_configuration	replay_distance_relation	replay_rule_support_other_pages	replay_rule_support_other_pages_same_register	replay_parent_support_other_pages	replay_unsupported_rules	replay_unsupported_rules_same_register	replay_strict_result	replay_same_register_result	replay_parent_result	replay_topology_signature	replay_topology_other_page_count	replay_topology_other_pages	replay_topology_page_private	replay_exact_signature	replay_exact_other_page_count	replay_exact_other_pages	replay_exact_page_private	replay_private_pattern_class
SA00505	Y	AKTIVER POSTEN	ARGUMENT	P912-E0376	540	f56r	HERBAL	P1009-S029	36	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	y	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0375	AIIN	NONE	NONE	K=GEBEN	P912-E0374	34	NO	INHERITED_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0377	SH+O	SH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	Y|FOCUS=Y@1|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	17	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00506	OR	EINHEIT	ARGUMENT	P912-E0379	543	f56r	HERBAL	P1009-S029	39	f56r.7	stachelköpfiges Kraut in mehreren Reifestufen	otchor	OT+CH+OR	3	CH	CARD_END	CH@2	CH=NEHMEN	NONE	NONE	P912-E0378	K+OL	K@1	K=GEBEN	K=GEBEN	P912-E0378	38	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0379	39	2	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0380	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	OT+CH+OR|FOCUS=OR@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f10r,f13r	NO	NONE
SA00507	Y	AKTIVER POSTEN	ARGUMENT	P912-E0380	544	f56r	HERBAL	P1009-S029	40	f56r.7	stachelköpfiges Kraut in mehreren Reifestufen	choky	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0379	OT+CH+OR	CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0379	39	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0380	40	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0381	AL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f10r,f13r,f17r,f18r,f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00508	AL	ZIELORT	RELATION	P912-E0381	545	f56r	HERBAL	P1009-S029	41	f56r.7	stachelköpfiges Kraut in mehreren Reifestufen	dal	AL	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0380	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0380	40	NO	PREVIOUS_CARD_ACTION	OK	SETZEN	P912-E0380	40	1	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	SINGLE	SINGLE	NONE	P912-E0382	RESUME_CARD	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AL|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	15	f13r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	AL|FOCUS=AL@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	13	f18r,f55v,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00509	Y	AKTIVER POSTEN	ARGUMENT	P912-E0383	547	f56r	HERBAL	P1009-S029	43	f56r.8	stachelköpfiges Kraut in mehreren Reifestufen	choy	HO+Y	2	HO	CARD_END	NONE	NONE	NONE	NONE	P912-E0382	RESUME_CARD	NONE	NONE	OK=SETZEN	P912-E0380	40	NO	INHERITED_ACTION	OK	SETZEN	P912-E0380	40	1	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0384	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	OK=SETZEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	HO+Y|FOCUS=Y@2|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	1	f13r	NO	NONE
SA00510	Y	AKTIVER POSTEN	ARGUMENT	P912-E0384	548	f56r	HERBAL	P1009-S029	44	f56r.8	stachelköpfiges Kraut in mehreren Reifestufen	choky	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0383	HO+Y	NONE	NONE	OK=SETZEN	P912-E0380	40	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0384	44	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0385	CH+EE+CH+K+O+DY	CH@1|CH@3|K@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f10r,f13r,f17r,f18r,f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00511	EE	GRAD II	GRADE	P912-E0385	549	f56r	HERBAL	P1009-S029	45	f56r.8	stachelköpfiges Kraut in mehreren Reifestufen	cheeckhody	CH+EE+CH+K+O+DY	2	CH	CH	CH@1	CH=NEHMEN	CH@3|K@4	CH=NEHMEN	P912-E0384	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0384	44	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0385	45	1	CH=NEHMEN[EE=GRAD II]	SINGLE	SINGLE	NONE	STATEMENT_END	STATEMENT_END	NONE	EQUAL_DISTANCE_TWO_HEADS	RESOLVED_BY_WORKSHOP_RULE	EQUAL_DISTANCE_TWO_HEADS	EQUAL_LEFT	CH=NEHMEN@CURRENT_CARD_ATOM1	CH@1[EE@2; CH@3[…]]	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NO	Der Grad schließt die bereits links geöffnete Handlung; der rechte Kopf eröffnet danach die innere Folgehandlung.	DIRECT_LOCAL	LOCAL_NEAREST_TIE_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_TIE_LEFT	BOTH	EQUAL	LOCAL_NEAREST_TIE_LEFT:18:f10r,f11r,f13r,f17r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_TIE_LEFT:5:f10r,f11r,f13r,f17r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_TIE_LEFT|EE|BOTH|EQUAL|SINGLE|SINGLE	11	f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f83r,f89r	NO	CH+EE+CH+K+O+DY|FOCUS=EE@2|RULE=LOCAL_NEAREST_TIE_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00512	Y	AKTIVER POSTEN	ARGUMENT	P912-E0386	550	f56r	HERBAL	P1009-S030	1	f56r.9	stachelköpfiges Kraut in mehreren Reifestufen	tchoky	T+OK+Y	3	OK	CARD_END	T@1|OK@2	OK=SETZEN	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0386	1	2	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0387	K+OL	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	T+OK+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00513	E	GRAD I	GRADE	P912-E0389	553	f56r	HERBAL	P1009-S030	4	f56r.9	stachelköpfiges Kraut in mehreren Reifestufen	chotchey	CH+OT+CH+E+Y	4	CH	Y	CH@1|CH@3	CH=NEHMEN	NONE	NONE	P912-E0388	SH+OL	SH@1	SH=HALTEN	SH=HALTEN	P912-E0388	3	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0389	4	3	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P912-E0390	T+OL	T@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CH+OT+CH+E+Y|FOCUS=E@4|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00514	Y	AKTIVER POSTEN	ARGUMENT	P912-E0389	553	f56r	HERBAL	P1009-S030	4	f56r.9	stachelköpfiges Kraut in mehreren Reifestufen	chotchey	CH+OT+CH+E+Y	5	E	CARD_END	CH@1|CH@3	CH=NEHMEN	NONE	NONE	P912-E0388	SH+OL	SH@1	SH=HALTEN	SH=HALTEN	P912-E0388	3	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0389	4	3	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0390	T+OL	T@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CH+OT+CH+E+Y|FOCUS=Y@5|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00515	Y	AKTIVER POSTEN	ARGUMENT	P912-E0391	555	f56r	HERBAL	P1009-S030	6	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	yt	Y+T	1	CARD_START	T	NONE	NONE	T@2	T=EINSTELLEN	P912-E0390	T+OL	T@1	T=EINSTELLEN	T=EINSTELLEN	P912-E0390	5	NO	SAME_CARD_RIGHT_ACTION	T	EINSTELLEN	P912-E0391	6	2	[Y=AKTIVER POSTEN]→T=EINSTELLEN	SINGLE	SINGLE	NONE	P912-E0392	CH+OR	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→T=EINSTELLEN	[Y=AKTIVER POSTEN]→T=EINSTELLEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_RIGHT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_RIGHT	RIGHT_ONLY	RIGHT_ONLY	LOCAL_NEAREST_RIGHT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_RIGHT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_RIGHT|Y|RIGHT_ONLY|RIGHT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	Y+T|FOCUS=Y@1|RULE=LOCAL_NEAREST_RIGHT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00516	OR	EINHEIT	ARGUMENT	P912-E0392	556	f56r	HERBAL	P1009-S030	7	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	chor	CH+OR	2	CH	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P912-E0391	Y+T	T@2	T=EINSTELLEN	T=EINSTELLEN	P912-E0391	6	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0392	7	1	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0393	OT+CH+Y	CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	CH+OR|FOCUS=OR@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	7	f10r,f13r,f17r,f18r,f88r,f88v,f89r	NO	NONE
SA00517	Y	AKTIVER POSTEN	ARGUMENT	P912-E0393	557	f56r	HERBAL	P1009-S030	8	f56r.10	stachelköpfiges Kraut in mehreren Reifestufen	otchy	OT+CH+Y	3	CH	CARD_END	CH@2	CH=NEHMEN	NONE	NONE	P912-E0392	CH+OR	CH@1	CH=NEHMEN	CH=NEHMEN	P912-E0392	7	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0393	8	2	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0394	OK	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OT+CH+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	3	f17r,f71v,f76r	NO	NONE
