replay_attachment_id	attachment_id	physical_page	register	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	local_head_configuration	direct_or_stack	teaching_rule_families	micro_signature	selected_attachment_de	changed_in_pass1023	owner_bound_selection	other_page_support_by_family	all_rule_families_supported_outside_page	micro_signature_other_pages	micro_signature_page_private	replay_result
P1024-A00910	SA00910	f72r	CELESTIAL	P1009-S054	P1008-E0156	f72r1.12	teeody	OT+EE+O+DY	EE	GRAD II	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	T=EINSTELLEN⟨GEERBT⟩[EE=GRAD II]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00911	SA00911	f72r	CELESTIAL	P1009-S055	P1008-E0157	f72r1.12	otar	OT+AR	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	Q_OT_PACKAGE_FORWARD	BOUNDED_FORWARD	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	YES	NO	Q_OT_PACKAGE_FORWARD:f55v,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88v	YES	f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00912	SA00912	f72r	CELESTIAL	P1009-S055	P1008-E0158	f72r1.12	chokaiin	SH+OK+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00913	SA00913	f72r	CELESTIAL	P1009-S055	P1008-E0159	f72r1.12	okaiin	OK+AIIN	AIIN	WERT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[AIIN=WERT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00914	SA00914	f72r	CELESTIAL	P1009-S055	P1008-E0160	f72r1.12	al	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00915	SA00915	f72r	CELESTIAL	P1009-S055	P1008-E0161	f72r1.12	alo	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AL=ZIELORT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00916	SA00916	f72r	CELESTIAL	P1009-S055	P1008-E0162	f72r1.12	cheedy	CH+EE+D_ADDR+Y	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00917	SA00917	f72r	CELESTIAL	P1009-S055	P1008-E0162	f72r1.12	cheedy	CH+EE+D_ADDR+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00918	SA00918	f72r	CELESTIAL	P1009-S055	P1008-E0163	f72r1.12	otear	OT+AR	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[AR=AUSGANG]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00919	SA00919	f72r	CELESTIAL	P1009-S055	P1008-E0164	f72r1.12	ar	AR	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨GEERBT⟩[AR=AUSGANG]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00920	SA00920	f72r	CELESTIAL	P1009-S055	P1008-E0165	f72r1.12	cheky	CH+K+E+Y	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00921	SA00921	f72r	CELESTIAL	P1009-S055	P1008-E0165	f72r1.12	cheky	CH+K+E+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00922	SA00922	f72r	CELESTIAL	P1009-S055	P1008-E0166	f72r1.12	chokal	OK+AL	AL	ZIELORT	LEFT_ONLY	DIRECT_LOCAL	AL_AR_ORDERED_FALLBACK	AL_AR_LOCAL_LEFT	OK=SETZEN[AL=ZIELORT]	NO	NO	AL_AR_ORDERED_FALLBACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00923	SA00923	f72r	CELESTIAL	P1009-S055	P1008-E0167	f72r1.12	otar	OT+AR	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[AR=AUSGANG]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00924	SA00924	f72r	CELESTIAL	P1009-S055	P1008-E0168	f72r1.12	al	AL	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AL=ZIELORT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00925	SA00925	f72r	CELESTIAL	P1009-S055	P1008-E0170	f72r1.12	qokar	OK+AR	AR	AUSGANG	LEFT_ONLY	DIRECT_LOCAL	AL_AR_ORDERED_FALLBACK	AL_AR_LOCAL_LEFT	OK=SETZEN[AR=AUSGANG]	NO	NO	AL_AR_ORDERED_FALLBACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00926	SA00926	f72r	CELESTIAL	P1009-S056	P1008-E0177	f72r1.18	okeeols	OK+EE+OL	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00927	SA00927	f72r	CELESTIAL	P1009-S056	P1008-E0178	f72r1.18	aroly	AR+OL	AR	AUSGANG	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[AR=AUSGANG]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00928	SA00928	f72r	CELESTIAL	P1009-S056	P1008-E0179	f72r1.18	okees	OK+EE+Y	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00929	SA00929	f72r	CELESTIAL	P1009-S056	P1008-E0179	f72r1.18	okees	OK+EE+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00930	SA00930	f72r	CELESTIAL	P1009-S056	P1008-E0180	f72r1.18	alaiin	AL+AIIN	AL	ZIELORT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00931	SA00931	f72r	CELESTIAL	P1009-S056	P1008-E0180	f72r1.18	alaiin	AL+AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00932	SA00932	f72r	CELESTIAL	P1009-S056	P1008-E0181	f72r1.18	okeor	OK+EE+OR	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00933	SA00933	f72r	CELESTIAL	P1009-S056	P1008-E0181	f72r1.18	okeor	OK+EE+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00934	SA00934	f72r	CELESTIAL	P1009-S056	P1008-E0184	f72r1.18	oteos	OT+EE+O+S_ADDR	EE	GRAD II	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[EE=GRAD II]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00935	SA00935	f72r	CELESTIAL	P1009-S056	P1008-E0185	f72r1.18	aiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	INHERITED_ACTION_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨GEERBT⟩[AIIN=WERT]	NO	NO	INHERITED_ACTION_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00936	SA00936	f72r	CELESTIAL	P1009-S056	P1008-E0186	f72r1.18	chal	CH+AL	AL	ZIELORT	LEFT_ONLY	DIRECT_LOCAL	AL_AR_ORDERED_FALLBACK	AL_AR_LOCAL_LEFT	CH=NEHMEN[AL=ZIELORT]	NO	NO	AL_AR_ORDERED_FALLBACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00937	SA00937	f72r	CELESTIAL	P1009-S056	P1008-E0187	f72r1.18	otaiin	OT+AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	CH=NEHMEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00938	SA00938	f72r	CELESTIAL	P1009-S056	P1008-E0188	f72r1.18	atchor	T+CH+OR	OR	EINHEIT	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	CH=NEHMEN[OR=EINHEIT]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00939	SA00939	f72r	CELESTIAL	P1009-S056	P1008-E0189	f72r1.18	chckhy	CH+K+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	K=GEBEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00940	SA00940	f72r	CELESTIAL	P1009-S057	P1008-E0195	f72r2.6	oteos	OT+EE+O+S_ADDR	EE	GRAD II	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	OWNER_CONTEXT	STACK_FALLBACK_NO_LOCAL_HEAD	BESITZER=Tierkreis-Ringgruppe D[EE=GRAD II]	NO	YES	OWNER_CONTEXT:f67r2,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00941	SA00941	f72r	CELESTIAL	P1009-S057	P1008-E0196	f72r2.6	aiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	ONE_CARD_FORWARD	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	YES	NO	ONE_CARD_FORWARD:f17r,f18r,f55v,f56r,f67r2,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	YES	f17r,f18r,f55v,f56r,f67r2,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00942	SA00942	f72r	CELESTIAL	P1009-S057	P1008-E0197	f72r2.6	okeo	OK+E+O	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00943	SA00943	f72r	CELESTIAL	P1009-S057	P1008-E0198	f72r2.6	daiin	AIIN	AIIN	WERT	NO_LOCAL_HEAD	OWNER_PACKAGE_STACK	PREVIOUS_CARD_STACK	STACK_FALLBACK_NO_LOCAL_HEAD	OK=SETZEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	NO	PREVIOUS_CARD_STACK:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00944	SA00944	f72r	CELESTIAL	P1009-S057	P1008-E0199	f72r2.6	okeey	OK+EE+Y	EE	GRAD II	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[EE=GRAD II]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00945	SA00945	f72r	CELESTIAL	P1009-S057	P1008-E0199	f72r2.6	okeey	OK+EE+Y	Y	AKTIVER POSTEN	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	OK=SETZEN[Y=AKTIVER POSTEN]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00946	SA00946	f72r	CELESTIAL	P1009-S057	P1008-E0200	f72r2.6	cheo	CH+E+O+R	E	GRAD I	BOTH	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_LEFT_CLOSER	CH=NEHMEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f17r,f55v,f67r2,f68r1,f71v,f76r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
P1024-A00947	SA00947	f72r	CELESTIAL	P1009-S057	P1008-E0201	f72r2.6	keodal	T+E+O+D_ADDR+AL	E	GRAD I	LEFT_ONLY	DIRECT_LOCAL	NEAREST_HEAD_LEFT_TIE	ARGUMENT_GRADE_ONLY_LEFT	T=EINSTELLEN[E=GRAD I]	NO	NO	NEAREST_HEAD_LEFT_TIE:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	TRANSFERRED_RULE_FAMILY
