replay_event_id	event_id	physical_page	register	statement_id	locus	surface	component_recipe	component_atom_count	all_atoms_on_apprentice_sheet	contains_local_channel	exact_surface_other_pages	exact_recipe_other_pages	surface_page_private	recipe_page_private	event_replay_result
P1024-E0532	P912-E0370	f56r	HERBAL	P1009-S029	f56r.5	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0533	P912-E0371	f56r	HERBAL	P1009-S029	f56r.6	ykcho	Y+K+CH+O	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0534	P912-E0372	f56r	HERBAL	P1009-S029	f56r.6	dy	Y	1	YES	NO	f10r,f11r,f13r,f18r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0535	P912-E0373	f56r	HERBAL	P1009-S029	f56r.6	dchey	CH+E+Y	3	YES	NO	f10r,f88r	f10r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0536	P912-E0374	f56r	HERBAL	P1009-S029	f56r.6	keey	K+EE+Y	3	YES	NO	f71v,f72r,f76r,f89r	f71v,f72r,f76r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0537	P912-E0375	f56r	HERBAL	P1009-S029	f56r.6	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0538	P912-E0376	f56r	HERBAL	P1009-S029	f56r.6	y	Y	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f72r,f76r,f77r,f81v,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0539	P912-E0377	f56r	HERBAL	P1009-S029	f56r.7	sho	SH+O	2	YES	NO	f72r	f72r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0540	P912-E0378	f56r	HERBAL	P1009-S029	f56r.7	kchol	K+OL	2	YES	NO	f11r,f13r	f11r,f13r,f18r,f72r,f75r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0541	P912-E0379	f56r	HERBAL	P1009-S029	f56r.7	otchor	OT+CH+OR	3	YES	NO	f13r	f10r,f13r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0542	P912-E0380	f56r	HERBAL	P1009-S029	f56r.7	choky	OK+Y	2	YES	NO	f17r,f88v	f10r,f13r,f17r,f18r,f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0543	P912-E0381	f56r	HERBAL	P1009-S029	f56r.7	dal	AL	1	YES	NO	f18r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0544	P912-E0382	f56r	HERBAL	P1009-S029	f56r.8	schol	RESUME_CARD	1	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0545	P912-E0383	f56r	HERBAL	P1009-S029	f56r.8	choy	HO+Y	2	YES	YES	NONE	f13r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E0546	P912-E0384	f56r	HERBAL	P1009-S029	f56r.8	choky	OK+Y	2	YES	NO	f17r,f88v	f10r,f13r,f17r,f18r,f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0547	P912-E0385	f56r	HERBAL	P1009-S029	f56r.8	cheeckhody	CH+EE+CH+K+O+DY	6	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0548	P912-E0386	f56r	HERBAL	P1009-S030	f56r.9	tchoky	T+OK+Y	3	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0549	P912-E0387	f56r	HERBAL	P1009-S030	f56r.9	kchol	K+OL	2	YES	NO	f11r,f13r	f11r,f13r,f18r,f72r,f75r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0550	P912-E0388	f56r	HERBAL	P1009-S030	f56r.9	shol	SH+OL	2	YES	NO	f13r,f17r,f72r,f76r,f77r,f81v,f83r	f13r,f17r,f72r,f76r,f77r,f81v,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0551	P912-E0389	f56r	HERBAL	P1009-S030	f56r.9	chotchey	CH+OT+CH+E+Y	5	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0552	P912-E0390	f56r	HERBAL	P1009-S030	f56r.9	tchol	T+OL	2	YES	NO	f11r	f11r,f18r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0553	P912-E0391	f56r	HERBAL	P1009-S030	f56r.10	yt	Y+T	2	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0554	P912-E0392	f56r	HERBAL	P1009-S030	f56r.10	chor	CH+OR	2	YES	NO	f10r,f13r,f17r,f18r,f88r,f88v,f89r	f10r,f13r,f17r,f18r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0555	P912-E0393	f56r	HERBAL	P1009-S030	f56r.10	otchy	OT+CH+Y	3	YES	NO	f17r,f71v,f76r	f17r,f71v,f76r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0556	P912-E0394	f56r	HERBAL	P1009-S030	f56r.10	chok	OK	1	YES	NO	NONE	f75r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E0557	P912-E0395	f56r	HERBAL	P1009-S030	f56r.10	y	Y	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f72r,f76r,f77r,f81v,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0558	P912-E0396	f56r	HERBAL	P1009-S030	f56r.10	t	T	1	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0559	P912-E0397	f56r	HERBAL	P1009-S030	f56r.10	chey	Y	1	YES	NO	f18r,f55v,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0560	P912-E0398	f56r	HERBAL	P1009-S030	f56r.10	r	R	1	YES	NO	f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0561	P912-E0399	f56r	HERBAL	P1009-S030	f56r.10	okaiin	OK+AIIN	2	YES	NO	f17r,f55v,f71v,f72r,f75r,f76r,f77r,f81v,f88r	f17r,f55v,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0562	P912-E0400	f56r	HERBAL	P1009-S030	f56r.11	shy	Y	1	YES	NO	f10r,f13r,f72r,f75r,f76r,f83r,f88r,f88v	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0563	P912-E0401	f56r	HERBAL	P1009-S030	f56r.11	kcheey	K+CH+EE+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0564	P912-E0402	f56r	HERBAL	P1009-S030	f56r.11	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0565	P912-E0403	f56r	HERBAL	P1009-S030	f56r.11	cthol	CH+T+OL	3	YES	NO	f18r,f82r,f88r	f18r,f82r,f88r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0566	P912-E0404	f56r	HERBAL	P1009-S030	f56r.11	chos	CH+O+S	3	YES	NO	f67r2,f89r	f67r2,f72r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0567	P912-E0405	f56r	HERBAL	P1009-S030	f56r.11	chokor	OK+OR	2	YES	NO	NONE	f17r,f18r,f72r,f88r,f89r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E0568	P912-E0406	f56r	HERBAL	P1009-S030	f56r.12	sh	SH	1	YES	NO	f77r	f77r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0569	P912-E0407	f56r	HERBAL	P1009-S030	f56r.12	cho	HO	1	YES	YES	f17r,f55v,f88v,f89r	f17r,f18r,f55v,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0570	P912-E0408	f56r	HERBAL	P1009-S030	f56r.12	kchey	K+CH+E+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0571	P912-E0409	f56r	HERBAL	P1009-S030	f56r.12	qokokchy	OK+OK+CH+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0572	P912-E0410	f56r	HERBAL	P1009-S030	f56r.13	okchy	OK+Y	2	YES	NO	f13r,f76r	f10r,f13r,f17r,f18r,f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0573	P912-E0411	f56r	HERBAL	P1009-S030	f56r.13	chokcheo	OK+CH+E+O	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0574	P912-E0412	f56r	HERBAL	P1009-S030	f56r.13	kchal	K+CH+AL	3	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0575	P912-E0413	f56r	HERBAL	P1009-S030	f56r.14	s	S	1	YES	NO	f11r,f13r,f55v,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f11r,f13r,f55v,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0576	P912-E0414	f56r	HERBAL	P1009-S030	f56r.14	chol	OL	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f67r2,f72r,f76r,f77r,f88r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0577	P912-E0415	f56r	HERBAL	P1009-S030	f56r.14	chotol	CH+OT+OL	3	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0578	P912-E0416	f56r	HERBAL	P1009-S030	f56r.14	qotchy	OT+Y	2	YES	NO	f10r,f11r	f10r,f11r,f13r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0579	P912-E0417	f56r	HERBAL	P1009-S030	f56r.15	tcho	T+CH+O	3	YES	NO	f17r	f17r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0580	P912-E0418	f56r	HERBAL	P1009-S030	f56r.15	tchol	T+OL	2	YES	NO	f11r	f11r,f18r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0581	P912-E0419	f56r	HERBAL	P1009-S030	f56r.15	chol	OL	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f67r2,f72r,f76r,f77r,f88r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0582	P912-E0420	f56r	HERBAL	P1009-S030	f56r.15	cthy	CH+T+Y	3	YES	NO	f10r,f11r,f17r,f18r	f10r,f11r,f17r,f18r,f75r,f76r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0583	P912-E0421	f56r	HERBAL	P1009-S030	f56r.16	qotchy	OT+Y	2	YES	NO	f10r,f11r	f10r,f11r,f13r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0584	P912-E0422	f56r	HERBAL	P1009-S030	f56r.16	chody	CH+O+D_ADDR+Y	4	YES	YES	f11r,f88r,f88v,f89r	f11r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0585	P912-E0423	f56r	HERBAL	P1009-S030	f56r.16	ctho	CH+T+O	3	YES	NO	f10r	f10r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0586	P912-E0424	f56r	HERBAL	P1009-S030	f56r.16	r	R	1	YES	NO	f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	f67r2,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0587	P912-E0425	f56r	HERBAL	P1009-S030	f56r.16	chey	Y	1	YES	NO	f18r,f55v,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0588	P912-E0426	f56r	HERBAL	P1009-S030	f56r.16	kcharg	K+CH+AR+LOCAL_CHAR_G	4	YES	YES	NONE	f18r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E0589	P912-E0427	f56r	HERBAL	P1009-S030	f56r.17	chokeey	OK+EE+Y	3	YES	NO	NONE	f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E0590	P912-E0428	f56r	HERBAL	P1009-S030	f56r.17	qokcheey	OK+CH+EE+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0591	P912-E0429	f56r	HERBAL	P1009-S030	f56r.17	schey	S+CH+E+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0592	P912-E0430	f56r	HERBAL	P1009-S030	f56r.17	d	D_ADDR	1	YES	YES	f11r,f13r,f17r,f72r,f77r,f82r	f11r,f13r,f17r,f72r,f77r,f82r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0593	P912-E0431	f56r	HERBAL	P1009-S030	f56r.17	aiin	AIIN	1	YES	NO	f10r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0594	P912-E0432	f56r	HERBAL	P1009-S030	f56r.17	dy	Y	1	YES	NO	f10r,f11r,f13r,f18r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0595	P912-E0433	f56r	HERBAL	P1009-S030	f56r.18	sho	SH+O	2	YES	NO	f72r	f72r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0596	P912-E0434	f56r	HERBAL	P1009-S030	f56r.18	chokchy	OK+CH+Y	3	YES	NO	f18r	f18r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0597	P912-E0435	f56r	HERBAL	P1009-S030	f56r.18	kchoar	K+CH+O+AR	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0598	P912-E0436	f56r	HERBAL	P1009-S030	f56r.18	sotodan	S+OT+O+D_ADDR+AN	5	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0599	P912-E0437	f56r	HERBAL	P1009-S030	f56r.19	otchey	OT+Y	2	YES	NO	f67r2,f72r,f83r	f10r,f11r,f13r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0600	P912-E0438	f56r	HERBAL	P1009-S030	f56r.19	keol	K+E+OL	3	YES	NO	f88r,f89r	f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0601	P912-E0439	f56r	HERBAL	P1009-S030	f56r.19	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0602	P912-E1777	f67r2	CELESTIAL	P1009-S031	f67r2.13	opodchol	O+P+O+D_ADDR+OL	5	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0603	P912-E1778	f67r2	CELESTIAL	P1009-S031	f67r2.13	s	S	1	YES	NO	f11r,f13r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f11r,f13r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0604	P912-E1779	f67r2	CELESTIAL	P1009-S031	f67r2.13	ain	AIN	1	YES	NO	f55v,f75r,f76r,f77r,f88v,f89r	f10r,f11r,f18r,f55v,f75r,f76r,f77r,f81v,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0605	P912-E1780	f67r2	CELESTIAL	P1009-S031	f67r2.13	aldy	AL+D_ADDR+Y	3	YES	YES	f55v	f55v	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0606	P912-E1781	f67r2	CELESTIAL	P1009-S031	f67r2.14	soeey	S+O+EE+Y	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0607	P912-E1782	f67r2	CELESTIAL	P1009-S031	f67r2.14	doiin	D_ADDR+O+IIN	3	YES	YES	f13r	f13r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0608	P912-E1783	f67r2	CELESTIAL	P1009-S031	f67r2.14	oldy	OL+DY	2	YES	NO	f13r,f55v,f75r,f76r,f81v,f83r,f88r,f89r	f13r,f18r,f55v,f75r,f76r,f81v,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0609	P912-E1785	f67r2	CELESTIAL	P1009-S032	f67r2.16	odaeiin	O+DA+E+IIN	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0610	P912-E1786	f67r2	CELESTIAL	P1009-S032	f67r2.16	okoes	OK+O+E+S	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0611	P912-E1787	f67r2	CELESTIAL	P1009-S032	f67r2.16	oekain	O+E+K+AIN	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0612	P912-E1788	f67r2	CELESTIAL	P1009-S032	f67r2.16	y	Y	1	YES	NO	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f72r,f76r,f77r,f81v,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0613	P912-E1789	f67r2	CELESTIAL	P1009-S032	f67r2.17	otchey	OT+Y	2	YES	NO	f56r,f72r,f83r	f10r,f11r,f13r,f56r,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0614	P912-E1790	f67r2	CELESTIAL	P1009-S032	f67r2.17	soraiir	S+OR+AIIN+R	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0615	P912-E1791	f67r2	CELESTIAL	P1009-S032	f67r2.17	dy	Y	1	YES	NO	f10r,f11r,f13r,f18r,f56r,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f88v,f89r	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0616	P912-E1792	f67r2	CELESTIAL	P1009-S032	f67r2.18	qopchy	O+P+Y	3	YES	NO	f13r	f13r,f76r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0617	P912-E1793	f67r2	CELESTIAL	P1009-S032	f67r2.18	daiin	AIIN	1	YES	NO	f10r,f11r,f13r,f18r,f55v,f56r,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f10r,f11r,f13r,f18r,f55v,f56r,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0618	P912-E1794	f67r2	CELESTIAL	P1009-S032	f67r2.18	dal	AL	1	YES	NO	f18r,f56r,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	f18r,f55v,f56r,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0619	P912-E1795	f67r2	CELESTIAL	P1009-S032	f67r2.19	ydchos	Y+D_ADDR+CH+O+S	5	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0620	P912-E1796	f67r2	CELESTIAL	P1009-S032	f67r2.19	ain	AIN	1	YES	NO	f55v,f75r,f76r,f77r,f88v,f89r	f10r,f11r,f18r,f55v,f75r,f76r,f77r,f81v,f83r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0621	P912-E1797	f67r2	CELESTIAL	P1009-S032	f67r2.19	ar	AR	1	YES	NO	f55v,f71v,f72r,f75r,f76r,f77r,f83r,f88r,f89r	f10r,f55v,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0622	P912-E1798	f67r2	CELESTIAL	P1009-S032	f67r2.19	amy	AM_ADDR+Y	2	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0623	P912-E1799	f67r2	CELESTIAL	P1009-S032	f67r2.20	chocfhy	CH+O+CH+LOCAL_CHAR_F+Y	5	YES	YES	NONE	f76r	YES	NO	ROOT_RECIPE_TRANSFERS
P1024-E0624	P912-E1800	f67r2	CELESTIAL	P1009-S032	f67r2.20	saral	S+AR+AL	3	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0625	P912-E1801	f67r2	CELESTIAL	P1009-S032	f67r2.21	sain	S+AIN	2	YES	NO	f17r,f75r,f76r,f77r,f82r,f83r,f89r	f17r,f75r,f76r,f77r,f82r,f83r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0626	P912-E1802	f67r2	CELESTIAL	P1009-S032	f67r2.21	am	AM_ADDR	1	YES	YES	f10r,f55v,f72r,f75r	f10r,f55v,f72r,f75r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0627	P912-E1803	f67r2	CELESTIAL	P1009-S032	f67r2.21	ar	AR	1	YES	NO	f55v,f71v,f72r,f75r,f76r,f77r,f83r,f88r,f89r	f10r,f55v,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0628	P912-E1805	f67r2	CELESTIAL	P1009-S033	f67r2.23	oparchy	O+P+AR+CH+Y	5	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0629	P912-E1806	f67r2	CELESTIAL	P1009-S033	f67r2.23	salsain	S+AL+S+AIN	4	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0630	P912-E1807	f67r2	CELESTIAL	P1009-S033	f67r2.24	sodar	S+O+DA+R	4	YES	NO	f77r	f77r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0631	P912-E1808	f67r2	CELESTIAL	P1009-S033	f67r2.24	ofar	O+LOCAL_CHAR_F+AR	3	YES	YES	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0632	P912-E1809	f67r2	CELESTIAL	P1009-S033	f67r2.24	ar	AR	1	YES	NO	f55v,f71v,f72r,f75r,f76r,f77r,f83r,f88r,f89r	f10r,f55v,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0633	P912-E1810	f67r2	CELESTIAL	P1009-S033	f67r2.25	ydam	Y+DA+AM_ADDR	3	YES	YES	f89r	f89r	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0634	P912-E1811	f67r2	CELESTIAL	P1009-S033	f67r2.26	yteoor	Y+T+E+O+OR	5	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0635	P912-E1812	f67r2	CELESTIAL	P1009-S033	f67r2.26	yto	Y+T+O	3	YES	NO	NONE	NONE	YES	YES	NEW_ROOT_COMPOSITION_READABLE
P1024-E0636	P912-E1813	f67r2	CELESTIAL	P1009-S033	f67r2.26	ykor	Y+K+OR	3	YES	NO	f13r,f68r1	f13r,f68r1	NO	NO	EXACT_SURFACE_TRANSFERS
P1024-E0637	P912-E1814	f67r2	CELESTIAL	P1009-S033	f67r2.27	okeo	OK+E+O	3	YES	NO	f71v,f72r,f89r	f71v,f72r,f88v,f89r	NO	NO	EXACT_SURFACE_TRANSFERS
